residual_id,candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,classification,disposition,reason,context,context_sha256,source_sha256,status
ega2.residual.sha256.d2ecfa1c7eed0ee95f27773e6a52b8283bc8e5d8f898a2422f01a10194b26e61,ega2.candidate.sha256.d2ecfa1c7eed0ee95f27773e6a52b8283bc8e5d8f898a2422f01a10194b26e61,ega2/ega2-6.tex,8,20,6.1.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{definition}[6.1.1],24A1C4F00BA06E156D34900C279F1AFCAB6F5F7C98DCB4E376282CD352993CA6,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.bf3ac8fc7701c14e214e182d67334766e18867b85a39f81dcd4d89292691f1ae,ega2.candidate.sha256.bf3ac8fc7701c14e214e182d67334766e18867b85a39f81dcd4d89292691f1ae,ega2/ega2-6.tex,17,13,6.1.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[6.1.2],5507449D6A70C585131805F8FA6406AECE946579E719E7A395E57AAAB1F2707A,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.5199b3842e1cc1989bf6e37607ba542672dcfbfab1d8edd3c3865b7fcf545c87,ega2.candidate.sha256.5199b3842e1cc1989bf6e37607ba542672dcfbfab1d8edd3c3865b7fcf545c87,ega2/ega2-6.tex,27,21,6.1.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.1.3],3E499872FF56D4109B761C100907B42314D09BA75A953FCC49EAE2641DBE1855,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.28ae4936b563bc51795cb5cd73f6b877c722f1cd61d1453f5b5b2dd7023c0e73,ega2.candidate.sha256.28ae4936b563bc51795cb5cd73f6b877c722f1cd61d1453f5b5b2dd7023c0e73,ega2/ega2-6.tex,37,21,6.1.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.1.4],9B6228A8BE90850D7430BC71BD1A74DEDCE152AF43D1E0439909E74E201E5C33,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.47d39f338a1b78fd2b2874de9b48159a3c600383ffc2ec3132c61a4b86f73d0b,ega2.candidate.sha256.47d39f338a1b78fd2b2874de9b48159a3c600383ffc2ec3132c61a4b86f73d0b,ega2/ega2-6.tex,47,17,6.1.4.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{lemma}[6.1.4.1],A8CFD1D085B5C7B5F180870CB7B0D3589ADD58D6CEB00EE916677B7C26CBCF59,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.1044c3a0405ecc03fdacdd74460e78f4a6389f3b11b8e93d3b93378218a1be2c,ega2.candidate.sha256.1044c3a0405ecc03fdacdd74460e78f4a6389f3b11b8e93d3b93378218a1be2c,ega2/ega2-6.tex,83,21,6.1.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.1.5],69AEB0CA8259E9F0FDF50604CBD6A0041E796FFB2FDA370EF857342D61FED8DA,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.65141db2b8d0880adc0aeef4dd2127f2acad13d7fff531a06d41818d0b84d02c,ega2.candidate.sha256.65141db2b8d0880adc0aeef4dd2127f2acad13d7fff531a06d41818d0b84d02c,ega2/ega2-6.tex,108,19,6.1.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.1.6],0934212AB4BF9502DA92918419858166000214C0F487DD643F0FF434E0DFCBB1,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.893b9ae7bc8805680679e4270e845b56db16fb48a558ed85a3bb0a472099cb82,ega2.candidate.sha256.893b9ae7bc8805680679e4270e845b56db16fb48a558ed85a3bb0a472099cb82,ega2/ega2-6.tex,117,19,6.1.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.1.7],553A70E133049748E04ECFF0AA97B37F256998FDC26B23CD7D88712CD4CFC9B9,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.10a7d536adfd70ebc0891053c2388e7d60380a83e108e4aabed447532f0ba715,ega2.candidate.sha256.10a7d536adfd70ebc0891053c2388e7d60380a83e108e4aabed447532f0ba715,ega2/ega2-6.tex,129,19,6.1.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.1.8],2F8B7D6E2124D91C460A978C43C14F29B1014FFD2FE1DB4A686AAF4C39E6B7BC,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.1afe13b5bb4075489199ab1496d09c287ad3f432282a46c12421a8a14f904781,ega2.candidate.sha256.1afe13b5bb4075489199ab1496d09c287ad3f432282a46c12421a8a14f904781,ega2/ega2-6.tex,141,16,6.1.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[6.1.9],A91293147B60FC1FE32A14DD50EF4DC9E01BD8810C98496CBB6515DF2DC41201,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.6fb822e7459e065f495fa4dd0364d20f646360f1ef6869f5ab33704dce5355da,ega2.candidate.sha256.6fb822e7459e065f495fa4dd0364d20f646360f1ef6869f5ab33704dce5355da,ega2/ega2-6.tex,146,21,6.1.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.1.10],A2C4A12CDCBC50AEDF0D676FBB91EB8E6D44E62066EAA693B3412D175E15EF59,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.1866c76221d942ed2dd2cadf16b252d24d5969097666b95667e2b8db7b79f0e1,ega2.candidate.sha256.1866c76221d942ed2dd2cadf16b252d24d5969097666b95667e2b8db7b79f0e1,ega2/ega2-6.tex,166,19,6.1.11,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.1.11],31394E1BD0851DA267FC17F95B7142EFA8D276FB6F58FAB9E587753005233A8E,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.ea498941d585e3db515c864150e16692a5a92d953ca8e361e52a28fd5ac30297,ega2.candidate.sha256.ea498941d585e3db515c864150e16692a5a92d953ca8e361e52a28fd5ac30297,ega2/ega2-6.tex,177,21,6.1.12,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.1.12],30E54B16046147A09615735BDBCBF1A883E39EA0DAEAE58E67F4406ACAF9BC32,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.439a77c022929c14e121df2771a9d4bf9cc92dd4d3b00a818f19c114cf1271ed,ega2.candidate.sha256.439a77c022929c14e121df2771a9d4bf9cc92dd4d3b00a818f19c114cf1271ed,ega2/ega2-6.tex,192,15,6.1.12.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{lemma}[6.1.12.1],5FEA579B3BD3642FD66789A7624AC721163E2D8B3FE45F0F765E7DF4D1A0A036,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.b60a1fce7593447a4b3149783412c8be8b2c4012b4d76ee58957ea0fc22daaf9,ega2.candidate.sha256.b60a1fce7593447a4b3149783412c8be8b2c4012b4d76ee58957ea0fc22daaf9,ega2/ega2-6.tex,212,21,6.1.13,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.1.13],B50D8F5D6999AEF8930A13FE07B1F6491A2E672ADBF08488ABC64114037275A6,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.b0a8130211bbd066512ab646d47972a0fa538e75a22ae503d0e2ae8b15ff49a2,ega2.candidate.sha256.b0a8130211bbd066512ab646d47972a0fa538e75a22ae503d0e2ae8b15ff49a2,ega2/ega2-6.tex,227,19,6.1.14,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.1.14],129A0D1EA54E3BD0771BA2635C6E4E1810AE175CFC5761D2033A9171698B49E7,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.a2a2167ab42c6c2c4de90e1dea4044736af93cc49fc8ab85f4c831913c17d42a,ega2.candidate.sha256.a2a2167ab42c6c2c4de90e1dea4044736af93cc49fc8ab85f4c831913c17d42a,ega2/ega2-6.tex,244,19,6.1.15,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.1.15],782C66066D590686ACA786F13953388124B52203798010EBC8636FF99FFDB8A3,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.612468383f13475fa44bee40cceaf96e2b54c42e0cb5d9117b0b8e9487b0522f,ega2.candidate.sha256.612468383f13475fa44bee40cceaf96e2b54c42e0cb5d9117b0b8e9487b0522f,ega2/ega2-6.tex,260,21,6.2.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.2.1],5EF8191EDACE20044BF248E708DE89EF8597B6B69EF00E12E60B5ECECCF74F6F,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.816cfd4e1beb86be2efb8cd6a9408c7f8e24969c8c60fcd2e3a678256f5039ee,ega2.candidate.sha256.816cfd4e1beb86be2efb8cd6a9408c7f8e24969c8c60fcd2e3a678256f5039ee,ega2/ega2-6.tex,282,19,6.2.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.2.2],8E5E8575CC05194CD61ED13B69A7A3DEB63A686844A2616106606E621560C65A,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.4d201ccb9b498e83ecf3365bd4dfb006c64e1f03ec11e37a300dfbcd734dd132,ega2.candidate.sha256.4d201ccb9b498e83ecf3365bd4dfb006c64e1f03ec11e37a300dfbcd734dd132,ega2/ega2-6.tex,298,20,6.2.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{definition}[6.2.3],ABA09FAA7EC34D3D38B800EA0430312C4CD9498E0E271D4B338ECABCB8EDB201,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.e16f6d2ed7f17130bc2a7844258a480278e9b509f7e6fe7079d051e4ca7a6a56,ega2.candidate.sha256.e16f6d2ed7f17130bc2a7844258a480278e9b509f7e6fe7079d051e4ca7a6a56,ega2/ega2-6.tex,305,21,6.2.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.2.4],94F44ADAFA0CBE7EC621314E7FDDF5F7000DB5AA1772F66449C0992B3A1ACED9,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.8297249f244abacfb0d25ff1e7e8d976ab9c9171bf03bbc09b7dba6a37920f1d,ega2.candidate.sha256.8297249f244abacfb0d25ff1e7e8d976ab9c9171bf03bbc09b7dba6a37920f1d,ega2/ega2-6.tex,338,21,6.2.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.2.5],8413377B0BA91056C8DEF98C9F1FB10C9143B9AFBE8FB2EDB9712441ADAC6F59,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.e1c5bb0f12cd3dac058c5df4c7d682ed2afab1959dad0c5d0fd168a16174f6b9,ega2.candidate.sha256.e1c5bb0f12cd3dac058c5df4c7d682ed2afab1959dad0c5d0fd168a16174f6b9,ega2/ega2-6.tex,354,19,6.2.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.2.6],47EEB9F945B59EEF1F3BB735F4C5D8926B44E7CA92F997E45339D55BDEE4E496,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.b388d41acf8c712a1a43de346bc5b27eebb330b3ee6ae9ddd4f49200c4249439,ega2.candidate.sha256.b388d41acf8c712a1a43de346bc5b27eebb330b3ee6ae9ddd4f49200c4249439,ega2/ega2-6.tex,364,16,6.2.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[6.2.7],F9904232BAD9D5EEA16EDA3612C73D86021356AFB2D89E6AA6BE582B894D8A0A,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.ea763e500cc5300066aa9c5b566c78f0578a49f1a5532fb6360141c34330c911,ega2.candidate.sha256.ea763e500cc5300066aa9c5b566c78f0578a49f1a5532fb6360141c34330c911,ega2/ega2-6.tex,373,21,6.3.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.3.1],A3AE0D6C71C86EE8FD70A0CE74FED8C5B853D7F8B2DBCDC280EC48B0581BB5C6,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.75363be25cf1c9997fa61407a050fd17223362e50c7030ff0a224963a7b58c1e,ega2.candidate.sha256.75363be25cf1c9997fa61407a050fd17223362e50c7030ff0a224963a7b58c1e,ega2/ega2-6.tex,398,19,6.3.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.3.2],DE586CAC40AFB622A2DD1A19DE109AAA217DE8243E0A6A1AFAC70D41AE80C5FB,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.b6fd56c7f8e4e0d8eb5486cad6ed73bcb4cce0efeb68153dab8759c33bdd6ebe,ega2.candidate.sha256.b6fd56c7f8e4e0d8eb5486cad6ed73bcb4cce0efeb68153dab8759c33bdd6ebe,ega2/ega2-6.tex,412,13,6.3.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[6.3.3],486BC87B9A6973C39244DBDAB31B20DD7A41087FB4B5F602C7A98A8F59E907E5,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.22442f15bcf2f347ce3174dec7f8b55052e0f8cab57d88085d4488f24f45642f,ega2.candidate.sha256.22442f15bcf2f347ce3174dec7f8b55052e0f8cab57d88085d4488f24f45642f,ega2/ega2-6.tex,437,21,6.3.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.3.4],FF04ACE284F963DD66041DBD6F8AD90A322C863419701176BC8BD617229A2000,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.c8cfe8a9e5a4da80e6af85fa1fefeada2342555dfb73671fe50e3627d7c9cd82,ega2.candidate.sha256.c8cfe8a9e5a4da80e6af85fa1fefeada2342555dfb73671fe50e3627d7c9cd82,ega2/ega2-6.tex,455,13,6.3.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[6.3.5],B5364105FD4399A0B636C93ECBDC73086ECEF7BDDEF61EB69AD0F865D9D818A1,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.381a1684eb5633cd09ffcc873566877810d7293ba81c50440b176479c486c126,ega2.candidate.sha256.381a1684eb5633cd09ffcc873566877810d7293ba81c50440b176479c486c126,ega2/ega2-6.tex,473,13,6.3.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[6.3.6],5B624FD2E1A0D823C9905D1BBE1CC871A2571B245AA51F9B31130B9941D3032D,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.4811cd499e4bf95ae4310af509a64b545c0eef326b8edf0b13d7ceec8e583d28,ega2.candidate.sha256.4811cd499e4bf95ae4310af509a64b545c0eef326b8edf0b13d7ceec8e583d28,ega2/ega2-6.tex,488,21,6.3.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.3.7],B6BD61D456C30CFDC9704577ECBFE9CF25233C516F99136ECA78811092BA6B05,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.10f199b17642481f15faa1aa71caf1dfa5c64d51bff42f9b166e1a26f71b4175,ega2.candidate.sha256.10f199b17642481f15faa1aa71caf1dfa5c64d51bff42f9b166e1a26f71b4175,ega2/ega2-6.tex,503,19,6.3.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.3.8],8B78839B7EE72099504F562EADABEF258F6F8AA3E0DA347707926C5749115DA0,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.b17d6535ba86b95aa249f4d65480e448b8e71a3a440c77f03d5a7e4ad10c36b4,ega2.candidate.sha256.b17d6535ba86b95aa249f4d65480e448b8e71a3a440c77f03d5a7e4ad10c36b4,ega2/ega2-6.tex,515,13,6.3.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[6.3.9],8239F77C4722B180A2EF83C91AE2D33A8A32DB004492F8D5583DEAD3A24BE59B,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.99d22d171643ac05a98536028edfccb3ecf59f7cc95031149ef05cbd5c56a77e,ega2.candidate.sha256.99d22d171643ac05a98536028edfccb3ecf59f7cc95031149ef05cbd5c56a77e,ega2/ega2-6.tex,543,16,6.3.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[6.3.10],29194C94653178267148477A821DD6DCD05E34AF16FDE65F0DCB6B36DA764C38,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.bf84ebfa931073c85cf1d25ed8cb4960bdc6a07a63c81565985a23521ec22075,ega2.candidate.sha256.bf84ebfa931073c85cf1d25ed8cb4960bdc6a07a63c81565985a23521ec22075,ega2/ega2-6.tex,558,13,6.4.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[6.4.1],0EDC8A7817899D5AA3C7348786A23009FDA505A259A05616D8FB6DBD3BCDD150,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.ac68108c8cbf0bec9f696f891c3b29765f1f72971295e776703bf5b231dd3f94,ega2.candidate.sha256.ac68108c8cbf0bec9f696f891c3b29765f1f72971295e776703bf5b231dd3f94,ega2/ega2-6.tex,602,13,6.4.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[6.4.2],5E044C0037A0661738731B9DB1BDFC72F8EDFC6176A7BFFF5CFB5E07ADAA3926,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.a88943644eb4ae18f6ad0d0863fc87d858b8d188d2d49583f89ad333e159b395,ega2.candidate.sha256.a88943644eb4ae18f6ad0d0863fc87d858b8d188d2d49583f89ad333e159b395,ega2/ega2-6.tex,624,21,6.4.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.4.3],B10ACB63317E27FD35D1308A250A3A47AA7F3CA110CC80E3FE1A83EA733959BB,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.581f9bccc2dca1cd998b070943975652e976b532670149b79a238c7ddbce3f52,ega2.candidate.sha256.581f9bccc2dca1cd998b070943975652e976b532670149b79a238c7ddbce3f52,ega2/ega2-6.tex,640,19,6.4.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[6.4.4],DACEF91A3C4B11ACA4CC808B4B2C1142C38CD984CBD8C5899A910139963A83FE,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
ega2.residual.sha256.5f8fa13ee0e38409b6911725fa0e359243b0702ff00731bc977f9d014e9d9c20,ega2.candidate.sha256.5f8fa13ee0e38409b6911725fa0e359243b0702ff00731bc977f9d014e9d9c20,ega2/ega2-6.tex,645,21,6.4.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[6.4.5],D9845D0BC8E2F91E537E1C82E2469A0BF35332ADC23D73BC076A7DF30DE48CD1,FA0F343797D06FBF998AB08E019835B346CEF1A7AE55BFF3C8AC868320274D1C,adjudicated
