candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,target_label,target_id,classification,disposition,reason,source_sha256,status
ega2.candidate.sha256.109bf3b5989501b764651647754822f5176e87771c410405a45ee257fc3a4654,ega2/ega2-8.tex,676,13,8.3.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.be92c76a9770a8e7ec1e3036cb05e184590d6721a39d51d0695a61373ebcdc6f,ega2/ega2-8.tex,708,21,8.3.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.d0c712f28ae4556b67d5963453388aa453a40c0f1f84ea8dc25c5dc16fc11c53,ega2/ega2-8.tex,761,13,8.3.2.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.396501703141fa1c6330c22eb15aa3aff604414fa4b7d41322e5714fc551109b,ega2/ega2-8.tex,773,15,8.3.2.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.b6da1ca4e5a0622c7c1c3f5cb7ed25bee4ecb07ca7d3ad77e229f3b69d639395,ega2/ega2-8.tex,787,13,8.3.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.04ecc3f7a6a9200431fbf2f3cd52e9764736c7743bad3c84bc142a5f330e2263,ega2/ega2-8.tex,799,13,8.3.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.7b87e1d19ccbcfd59d97565f3e99a4b02db7242772ef80f77cb25bae65cd5dd4,ega2/ega2-8.tex,841,21,8.3.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.dcb1bb03da23d98ecfa635a57ccea6b9e918a9c52294c918eadf2581a04a74b1,ega2/ega2-8.tex,860,13,8.3.5.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.0cd4e2d413f5bf627c6939fc8dfa87145ca059c024f429e2fd4f50dfa00714eb,ega2/ega2-8.tex,877,19,8.3.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.244cf42a1c66cbc26fab9a9e1a61375e954e69a95099e604015830f34e44e9a1,ega2/ega2-8.tex,904,16,8.3.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.48b6acdfd42ed0f716d10ef4ab35afa76f5c108ca43f93c41b01e988ec77c4e7,ega2/ega2-8.tex,918,19,8.3.8,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.c535688b85df36f629aaec540d1ba3a1553e482ee9ed0449d4964023423c0afc,ega2/ega2-8.tex,928,16,8.3.9,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.4a12c74ebaa0b33ee4abe9fdb64264431a901fab0ca4d9762592af37a3c0d802,ega2/ega2-8.tex,1008,13,8.4.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.194bf09bcf0f28044b8a356f049d242e38e44400d2c40de2a430e1a1ab322c8f,ega2/ega2-8.tex,1014,21,8.4.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.8b19a291d0ea9a3bbe330254fa3f5b8cc84df5cca5ad9e4c06cbe6ca9526a128,ega2/ega2-8.tex,1019,16,8.4.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.b39ac3830a8068a89a6fe5116397289037977521831f8c7a5f6e510568e50539,ega2/ega2-8.tex,1030,21,8.4.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.2195d2575b2b89a16734c87b2cf067ff84a7662a044f9f0e58a71a42909852c7,ega2/ega2-8.tex,1094,13,8.5.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.88b20b1876fcfeafea368905539c873725d5196dd9e3b086b6e95cb3358c57eb,ega2/ega2-8.tex,1158,21,8.5.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.3521d46384f4505cacf74a40558fa4c3920077dc5db6ab3d9104f00f692d7be5,ega2/ega2-8.tex,1171,13,8.5.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.a5064417540d8aa14653b99921a08c86e48f2e64346358c9e905f6fac8e59981,ega2/ega2-8.tex,1233,21,8.5.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.ca53475fb705f901298f27131697b46128caf7ee87911639f67ff899255dd2fa,ega2/ega2-8.tex,1263,19,8.5.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.8ce639d6eddafc05a555c385d97230209742f7c2b66b570203c2940a00a7099f,ega2/ega2-8.tex,1276,13,8.6.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.89c84b6e63b1e0f19a2394cb256d288594952b7b4ca88ae2344fe814779668a7,ega2/ega2-8.tex,1315,21,8.6.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.881e3df8fda3dc9ba9c7e6231299baabddeb0cdda6c139fe51b21750873a646d,ega2/ega2-8.tex,1345,19,8.6.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.355e9126abdbe6844b384b6825353485506d16073cab274647cb974d7136257e,ega2/ega2-8.tex,1358,19,8.6.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.8ff234c8f2ce38940394156b832e4bddde3c45c711d3887a20f938e7492c09c0,ega2/ega2-8.tex,1379,13,8.7.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.de5d6096cac3fbbb137dd3724085cb737422c38a3a22996d56b3f2b0ff234c54,ega2/ega2-8.tex,1405,13,8.7.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.dc9986e3caa49888a2485e9e77ecf488de4554279894c3437c71b8c5945ab12b,ega2/ega2-8.tex,1467,21,8.7.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.a02214faa6f9b272033f7ee51d3212cc2e0d9e2ab173b0f93ec43559b7626b6a,ega2/ega2-8.tex,1533,16,8.7.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.d65f64301b1a0ce483bdbf93ef0c561cb83641c96b1e369b55a2487c8b71b41f,ega2/ega2-8.tex,1593,19,8.7.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.e10000262c89b19328c6aa69d26782394da383a2323aefae9ea6b49834814389,ega2/ega2-8.tex,1617,13,8.7.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.1a9ff3ea17671c6fa8144ccd948503931e5c382626b062d399f94d049b3183b7,ega2/ega2-8.tex,1638,19,8.7.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.c8e521b12694a7309c74a6fb21c4f4550470ecef7b0a905c67fa833a42a7a736,ega2/ega2-8.tex,1658,16,8.7.8,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.016c542000cb0630626de575b79724e909a16577d5dd5844605d784206d63804,ega2/ega2-8.tex,1668,13,8.8.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.781816eb1529d0dcd1df5deff5d4b8c7798fa69ef92a8016611c4db23607a91f,ega2/ega2-8.tex,1702,21,8.8.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.4d5946c358695af3de7eb3112ccb933648d83d1a24cb33f6d8d3f578cb7a620c,ega2/ega2-8.tex,1815,16,8.8.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.168ea3b0fdbdec8ee0c5fb40078ceaec11b7652c6063b7a14d1822d5a5b0f2cc,ega2/ega2-8.tex,1830,19,8.8.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.e9d045e3a966fdad18b5243674a681858e0b4411df63c7505bded2c3b84b8f72,ega2/ega2-8.tex,1896,13,8.8.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.e0f09913e0b14cd79457fd50ac29c942d159cbe9b18df2bf1870a97feed193aa,ega2/ega2-8.tex,1933,10,8.5.1.2,local_equation_target_repair,eq:2.8.5.1.2,ega2.c02.eq.8-5-1-2,internal_reference,insert_link,exact local equation label,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated_and_applied
ega2.candidate.sha256.775708d4f95c91ad9905a975e48f82d18c5c8b600b41e8c5d837113e5f8f939c,ega2/ega2-8.tex,1933,34,8.5.1.3,local_equation_target_repair,eq:2.8.5.1.3,ega2.c02.eq.8-5-1-3,internal_reference,insert_link,exact local equation label,E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated_and_applied
ega2.candidate.sha256.1f225d5929069994a24e6ffcfaf8dad30e0b0060142e05c80464444ef5aa37de,ega2/ega2-8.tex,1943,21,8.8.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.72730194d5bab18b80d4df9ea2d359f41ea2d9798d257af572b715891a98734c,ega2/ega2-8.tex,1968,15,8.8.6.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.9911383a8f0540f64a31a1d8eef8a4318b75108dde41ec2a797f6c821d2d9e84,ega2/ega2-8.tex,1990,17,8.9.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.81460121b790f3bd210a8c9a04f9411e3b0e1da5fb43bed2de3882182f5f129d,ega2/ega2-8.tex,2026,19,8.9.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.99b32189da284f6a060cc31af0c21d176a1ee28e8ca5b1e6190fbdae2dd621f6,ega2/ega2-8.tex,2034,13,8.9.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.94be15eb7df64a708f7d1d1e1b716f425e796c3ef6f55c8f4148e9a86b2e9870,ega2/ega2-8.tex,2076,21,8.9.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.4955839d79bd5a34a123f1c9a15366ea3b7bf7208d05287a034cc97ca3b6de07,ega2/ega2-8.tex,2119,15,8.10.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.b9a9c327f69228e4a302a8ff945e5816fb72d64f62238e43c501fc96a0f32dc3,ega2/ega2-8.tex,2174,15,8.10.2,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.8d85e21305bd05a061316f4e042ad2698d5131e32cfa24d5db2f87cb2ff48c9f,ega2/ega2-8.tex,2207,19,8.10.3,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.2b5df0595beb97a5399a0454007c60c3456d5ebfb7bdfeb94cd5a3a196bcfec4,ega2/ega2-8.tex,2221,19,8.10.4,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.11b88ae10d32f9646c8cb4e6e4778e08699a7915d337aba02b495411fc213c5d,ega2/ega2-8.tex,2239,19,8.10.5,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.bc815d3811191b37f51272faba0b58f6566dcb54d590575c32809b9321c5e946,ega2/ega2-8.tex,2276,13,8.10.6,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.d83a17996e92d2ee61b03d97b11e841dd9df774d30686e704a131d328a521f94,ega2/ega2-8.tex,2320,16,8.10.7,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
ega2.candidate.sha256.7e954469708084bddb100b11e6c5a532fd77f594d75f5699f523319daa7bfd60,ega2/ega2-8.tex,2339,15,8.11.1,bare_dotted,,,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",E55C4C691322F93404A26FE717045429B0A31EF4FA74C75FEB27C465CBBBF4CC,adjudicated
