edge_id,pdf_page,annotation_index,rectangle,visible_text,reference_form,scope,target_id,source_relpath,source_line,source_column,candidate_id,application_id,origin_class,resolution_basis,compiled_status
ega2.edge.sha256.b10a38834325f2919210392783ace65611b18a5947c2865abf2fb7cf03c3c91e,121,0,"298.38900,725.92000,337.40300,735.16600",(8.2.11.3),sref,standalone EGA II reader,ega2.c02.statement.8-2-11-3,ega2/ega2-8.tex,604,24,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ddeaaffaff4f12662f628e2ce07af4e93dcbab82f3dcb0017b47e0adc31c0c53,121,1,"482.98700,725.92000,522.00100,735.16600",(8.2.11.2),sref,standalone EGA II reader,ega2.c02.statement.8-2-11-2,ega2/ega2-8.tex,605,22,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2e45bbd389188be3520e8681d1f718ae1f46be5c616291bcd05628f86bf9ae1e,121,2,"283.52100,700.81400,322.53500,710.06000",(8.2.11.3),sref,standalone EGA II reader,ega2.c02.statement.8-2-11-3,ega2/ega2-8.tex,606,45,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.7ca9ce94ad8b651ab69204f0b6e5ca7d1b698bada0dcb82d7b96ffe3c4cb977e,121,3,"274.89100,670.31300,301.45100,679.55800",(2.8.3),sref,standalone EGA II reader,ega2.c02.cor.2-8-3,ega2/ega2-8.tex,611,39,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d7ed69b6abe7fdc67533356475ece37172f5db501c98c239ab3abbac459b1bf5,121,4,"90.00000,657.76000,129.01400,667.00500",(8.2.11.2),sref,standalone EGA II reader,ega2.c02.statement.8-2-11-2,ega2/ega2-8.tex,611,114,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4d0a3ca1998b789099e51a27937f3b373f5dd029053fe04e8ba0ed52de706367,121,5,"275.75600,600.41900,317.87600,609.66400","(8.2.10, ii),",sref,standalone EGA II reader,ega2.c02.lem.8-2-10,ega2/ega2-8.tex,615,138,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.fae3bc7b0bc8e495b35b46bc92ff63a6f75d59f0f4c85519420c009370a2caea,121,6,"144.03700,587.86600,183.05100,597.11100",n+1 (8.2.11.2),sref,standalone EGA II reader,ega2.c02.statement.8-2-11-2,ega2/ega2-8.tex,615,223,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b0657a28d2bccbb7f8df41df112f60c960124f14927695a85ec338feac3135f4,121,7,"398.42500,587.86600,437.43800,597.11100",(8.2.11.3),sref,standalone EGA II reader,ega2.c02.statement.8-2-11-3,ega2/ega2-8.tex,615,293,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0e45b82ff26d299ee089c1383eacf35074e8b603fab93fa25d180577d715ea8c,121,8,"104.43700,574.65200,130.99700,583.89700",(2.9.1).,sref,standalone EGA II reader,ega2.c02.statement.2-9-1,ega2/ega2-8.tex,615,334,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2074c183c6601741431bf442858e7cf21b08b15d55e7bfab47cb6f074eafc93d,121,9,"203.94300,574.65200,242.95600,583.89700",(8.2.11.3),sref,standalone EGA II reader,ega2.c02.statement.8-2-11-3,ega2/ega2-8.tex,616,16,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.7fd4995f998ebcfb859dd137a48de3f36eb4dc9df7a744a3b4af7e7cc3aa7d68,121,10,"90.00000,561.71700,124.54100,570.96300","(2.9.2, i);",sref,standalone EGA II reader,ega2.c02.prop.2-9-2,ega2/ega2-8.tex,616,140,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b476829bcc60036ecb461e397d74d6a04c025bc74d5d29190751485cdf42120b,121,11,"340.81400,561.71700,380.33700,570.96300","S♮(8.2.10, i),",sref,standalone EGA II reader,ega2.c02.lem.8-2-10,ega2/ega2-8.tex,617,78,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0309592390bf71435a029967043714b3908bd0f60689ae1c34118f89818c6d1b,121,12,"467.45900,561.71700,494.01900,570.96300",(2.7.3),sref,standalone EGA II reader,ega2.c02.prop.2-7-3,ega2/ega2-8.tex,617,116,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4e0d24cfc8e5e652bf343f727dab8f192e8ea82d3c5d9dc588036cdbc4c9ed49,121,13,"478.51500,547.44700,521.25300,556.69200","(8.2.10, ii).",sref,standalone EGA II reader,ega2.c02.lem.8-2-10,ega2/ega2-8.tex,617,279,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.bfaeebaf7e0995aace77bfa6a9a79b788029af686ed9e141a6522e150a0d82fd,121,14,"295.83700,458.63400,334.85000,467.88000",(8.2.13.1),sref,standalone EGA II reader,ega2.c02.statement.8-2-13-1,ega2/ega2-8.tex,632,22,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.037ae615485cbf7da21f14cd5ba6b54122e9db14a3b015ff00810de3f75cf859,121,15,"159.73800,433.52800,198.75100,442.77400",(8.2.13.1),sref,standalone EGA II reader,ega2.c02.statement.8-2-13-1,ega2/ega2-8.tex,633,58,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4db5a39a6c557a348b963ae9c5be36a4ddbafd0c8e4b63422456c9573c1b38aa,121,16,"296.97800,371.59100,343.27500,380.83700","(8.2.10, iii)",sref,standalone EGA II reader,ega2.c02.lem.8-2-10,ega2/ega2-8.tex,641,41,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d663d1241bcfa672a2f2a9802a2ffc56c39baef80b27e39db81466a7d4ce419a,121,17,"367.27600,371.59100,393.83700,380.83700",(2.9.1).,sref,standalone EGA II reader,ega2.c02.statement.2-9-1,ega2/ega2-8.tex,641,67,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.603e453ad942ea9a7a7d405b2f5feb34e97077ec1e4a11639828185fc7117999,121,18,"90.00000,359.03800,159.96700,368.28400","(8.2.10, i and iii)",sref,standalone EGA II reader,ega2.c02.lem.8-2-10,ega2/ega2-8.tex,642,28,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a3a5ba33d021bb38e73a9d6b5cd80eb7c0f1df6277bdb50498a5c2b032202b4c,121,19,"204.47000,285.48200,231.03100,294.72700",(2.8.1).,sref,standalone EGA II reader,ega2.c02.statement.2-8-1,ega2/ega2-8.tex,650,74,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.61022a196985aa72372b6b03323b93c8584c2aa975657b3483e16ed9afa58139,121,20,"494.19500,272.64100,520.75500,281.88700","(2.1.3),",sref,standalone EGA II reader,ega2.c02.lem.2-1-3,ega2/ega2-8.tex,651,184,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0c46b819656cfd0c6aaace5581552dc75cf68091efb9caf65276066273b8847a,121,21,"402.66200,193.83700,434.20400,203.08200","(2.3.14),",sref,standalone EGA II reader,ega2.c02.cor.2-3-14,ega2/ega2-8.tex,654,124,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a34efd8960dc7d17d3cdea17411e828d65275033c62b50f1c7da3c2b93b8a56f,122,0,"255.09900,649.34800,281.65900,658.59300","(8.2.2),",sref,standalone EGA II reader,ega2.c02.statement.8-2-2,ega2/ega2-8.tex,682,38,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8e9d253eced776fc8b614f7c04bac0ca933cec6cb963712a5fd1cd40eeed81b5,122,1,"452.62800,612.22100,486.66100,621.46700","(8.2.2.2),",sref,standalone EGA II reader,ega2.c02.statement.8-2-2-2,ega2/ega2-8.tex,688,91,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.83f3231e6aaffcf723f6f1a6131440397ba64892f935f43e3fd01d60a070fd93,122,2,"90.00000,267.10700,116.56000,276.35300","(3.1.4),",sref,standalone EGA II reader,ega2.c02.prop.3-1-4,ega2/ega2-8.tex,737,1,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3161348904fd5df53ae5312d051e91404224626d01a667fa3be509699b8c5391,122,3,"301.23600,254.55500,335.26800,263.80000",(8.2.3.1),sref,standalone EGA II reader,ega2.c02.eq.8-2-3-1,ega2/ega2-8.tex,738,96,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ee54e735849bbce2ac07bbe15faba10b9167380cd61704a478b8f2e00c9aa4fb,122,4,"141.13500,204.87500,167.69500,214.12000","(1.2.7),",sref,standalone EGA II reader,ega2.c02.prop.1-2-7,ega2/ega2-8.tex,743,131,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6e0b5fb6fe34a98f90bb5c0188276f39162f1eba0647148cbb0c311204288215,122,5,"440.76400,204.87500,472.30600,214.12000",(1.4.10).,sref,standalone EGA II reader,ega2.c02.prop.1-4-10,ega2/ega2-8.tex,743,221,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.87e35987349953340ec0702e591b24d38650f284b946929532d4eb49497d6540,122,6,"147.67800,191.29600,174.23800,200.54100",(3.5.1),sref,standalone EGA II reader,ega2.c02.statement.3-5-1,ega2/ega2-8.tex,744,26,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8ebc64cceed57ef60d8aa17e03a3ecf1f63bfc33a118c2ab4918cff21f5d0b6a,122,7,"156.08200,165.16400,182.64200,174.40900",(3.6.2).,sref,standalone EGA II reader,ega2.c02.prop.3-6-2,ega2/ega2-8.tex,745,58,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f406dfc97900e7063f853ced38c0ff61e698966bbd6f5375d7a187876cbf75cc,122,8,"232.79300,152.61100,259.35300,161.85600","(8.3.2),",sref,standalone EGA II reader,ega2.c02.prop.8-3-2,ega2/ega2-8.tex,747,30,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e38ae884ec4872e2a6719e7582c14006bf86ddf73cada1c2da05031586267b86,122,9,"90.00000,112.10800,116.56000,121.35300","(2.3.3),",sref,standalone EGA II reader,ega2.c02.statement.2-3-3,ega2/ega2-8.tex,748,166,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.186284ff58f339e31eefcce31410100b839fa193aa93235994480d902b1c7cc0,122,10,"238.92300,112.10800,265.48300,121.35300",(3.1.4);,sref,standalone EGA II reader,ega2.c02.prop.3-1-4,ega2/ega2-8.tex,748,222,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0c781155e73c2ca6eceeb45b9350f5fa8d02901cd3bf079062b9563d2c3b7446,122,11,"373.88300,99.55500,405.42500,108.80000",(2.3.14),sref,standalone EGA II reader,ega2.c02.cor.2-3-14,ega2/ega2-8.tex,750,36,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.c2feb0567d519dd45c709a1cee8b916710dc932c67c2b791949504a9cb252f4e,123,0,"200.45400,710.79700,227.01400,720.04300","(2.2.2),",sref,standalone EGA II reader,ega2.c02.lem.2-2-2,ega2/ega2-8.tex,758,122,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.37e471fa27768b6a612b5995a0d719d396b19a178ff0818eb63dc18d684cc5be,123,1,"487.96800,710.79700,522.00100,720.04300",(8.2.3.1),sref,standalone EGA II reader,ega2.c02.eq.8-2-3-1,ega2/ega2-8.tex,758,196,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.308277a6a4e214bdcc09e3a63f979fe1f18429e982ff1ee79d6195078328b805,123,2,"255.62000,681.06200,289.65200,690.30800",(8.3.2.5),sref,standalone EGA II reader,ega2.c02.eq.8-3-2-5,ega2/ega2-8.tex,759,37,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3af3c073b183b5ee768c66549dfb9f57c27155d227b9747d9899905de157f107,123,3,"405.96200,651.63400,439.99400,660.88000","(8.2.3.2),",sref,standalone EGA II reader,ega2.c02.eq.8-2-3-2,ega2/ega2-8.tex,760,221,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.36ce21f47ffe4447085193ebd0315cb4957209f9fcf5ebb68cdaa899a9913313,123,4,"90.00000,538.80700,124.03200,548.05200",(8.3.2.3).,sref,standalone EGA II reader,ega2.c02.prop.8-3-2-3,ega2/ega2-8.tex,768,149,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.11b875a0fe6916c590ab8dc2eaf6ed9447872b4080801238005dde19f7705070,123,5,"246.74500,526.25400,273.30600,535.49900","(8.3.2),",sref,standalone EGA II reader,ega2.c02.prop.8-3-2,ega2/ega2-8.tex,770,37,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.6164c68092abe82032e9d70b9a944117575f8b84e2e921fdd0bb3433f37f9aad,123,6,"288.81900,384.29900,315.37900,393.54400",(2.2.3).,sref,standalone EGA II reader,ega2.c02.statement.2-2-3,ega2/ega2-8.tex,782,105,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.7b8cf9891162d442b3b41543cf425ef49f2545077be60faf038a120756129730,123,7,"118.35500,244.28800,144.91600,253.53300","(3.1.7),",sref,standalone EGA II reader,ega2.c02.cor.3-1-7,ega2/ega2-8.tex,793,241,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3061e158c8ca5adb5c7c45fce848496d346bb7e4cb93b89707656031e781ae4c,123,8,"194.01900,120.98600,220.57900,130.23200",(8.4.3).,sref,standalone EGA II reader,ega2.c02.rem.8-4-3,ega2/ega2-8.tex,810,127,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.da27f37ef3ac6f4b83dad57dedfdc6b6b74689c72416c74d96c86870ad2c0c51,123,9,"131.28500,70.88800,165.31700,80.13300","(8.3.2.3),",sref,standalone EGA II reader,ega2.c02.prop.8-3-2-3,ega2/ega2-8.tex,820,17,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.af53f846ddf2ca579501d4bb76920e70b7698310997febb0d7bf6ae5304d6f48,124,0,"324.79300,725.92000,351.35300,735.16600","(8.3.2),",sref,standalone EGA II reader,ega2.c02.prop.8-3-2,ega2/ega2-8.tex,827,55,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4e7b75d1181728aafec2bfd0738a5adbbee2a3f65c5345e8af68932c3d15498a,124,1,"165.59300,661.85800,197.13400,671.10300",(2.3.14)).,sref,standalone EGA II reader,ega2.c02.cor.2-3-14,ega2/ega2-8.tex,837,236,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.fc2ce08a5a00241da8c4021902b29cf356d47b49a713a20538f7a30111b4382f,124,2,"358.00100,647.14400,392.03300,656.38900","(8.3.2.6),",sref,standalone EGA II reader,ega2.c02.statement.8-3-2-6,ega2/ega2-8.tex,838,158,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.eb7cc4b56500f28c94f78b92e3c1d07116e5928472dca09a3725b80e40d51fa5,124,3,"284.60800,612.04900,311.16900,621.29400",(8.3.1),sref,standalone EGA II reader,ega2.c02.statement.8-3-1,ega2/ega2-8.tex,843,22,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e3eabef53a0b58855f58d52a2af5eb987e86a916cb1ff9ffe28de73c2350cc15,124,4,"332.99300,612.04900,359.55300,621.29400","(8.3.4),",sref,standalone EGA II reader,ega2.c02.statement.8-3-4,ega2/ega2-8.tex,843,42,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.666e190339ab872925cd239c90a1eb64ec67467fd3d34cb3e9d4bf73d7eab644,124,5,"468.64400,612.04900,495.20500,621.29400",(3.5.1),sref,standalone EGA II reader,ega2.c02.statement.3-5-1,ega2/ega2-8.tex,843,83,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
