term_id,from_state,to_state,transition_type,semiring,weight,evidence
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-produkt_von_endlich_vielen_paarweise_tei--produkt_konečno_mnog,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.19395,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,definition
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.43528,S witness mass=1.0
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-produkt_von_idealen_definition_iiia--produkt_idealov,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.2336,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,module
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.65,source_fidelity
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.43528,S witness mass=1.0
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-produktbegriff_nicht_auf_moduln_übertrag--pojem_produkta_ne_pr,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.27262,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-produktdarstellung--produktno_predstavje,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-produktdarstellung--produktno_predstavje,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,polynomial
ISV-produktdarstellung--produktno_predstavje,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-produktdarstellung--produktno_predstavje,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.81991,E witness mass=3.0
ISV-produktdarstellung--produktno_predstavje,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-produktdarstellung--produktno_predstavje,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-produktdarstellung--produktno_predstavje,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-produktdarstellung--produktno_predstavje,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-produktdarstellung--produktno_predstavje,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-produktdarstellung--produktno_predstavje,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-produktdarstellung--produktno_predstavje,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.5,support_plus_competitor / support_only; flag=F10-1; trap=False
ISV-produktdarstellung--produktno_predstavje,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-produktdarstellung--produktno_predstavje,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.18515,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-produkte--produkty,q0_START,q1_SOURCE,source_authority,support_product,0.9,canonical source term present
ISV-produkte--produkty,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-produkte--produkty,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.95,pan_slavic_native;international
ISV-produkte--produkty,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-produkte--produkty,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-produkte--produkty,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-produkte--produkty,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-produkte--produkty,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.43528,X witness mass=1.0
ISV-produkte--produkty,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
ISV-produkte--produkty,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.65,no route
ISV-produkte--produkty,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.09632,REVIEW_OR_CONTEXT_CHECK
ISV-produktenring--kolco_produkta,q0_START,q1_SOURCE,source_authority,support_product,0.9,canonical source term present
ISV-produktenring--kolco_produkta,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.85,ring
ISV-produktenring--kolco_produkta,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.55,international;source_fidelity
ISV-produktenring--kolco_produkta,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-produktenring--kolco_produkta,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-produktenring--kolco_produkta,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-produktenring--kolco_produkta,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-produktenring--kolco_produkta,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.43528,X witness mass=1.0
ISV-produktenring--kolco_produkta,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,competitor_only / competitor_only; flag=F10-3; trap=False
ISV-produktenring--kolco_produkta,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.15,no route
ISV-produktenring--kolco_produkta,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.33448,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q0_START,q1_SOURCE,source_authority,support_product,0.9,canonical source term present
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.45,teorem
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-1; trap=False
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.5,B_intl_stem_probeable
ISV-produktsatz_für_matrizen--teorema_produkta_za_,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.11042,MISSING_WITNESS_BACKFILL
ISV-projektive_invariantenkörper--projektivna_invarian,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-projektive_invariantenkörper--projektivna_invarian,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,field
ISV-projektive_invariantenkörper--projektivna_invarian,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-projektive_invariantenkörper--projektivna_invarian,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-projektive_invariantenkörper--projektivna_invarian,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-projektive_invariantenkörper--projektivna_invarian,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-projektive_invariantenkörper--projektivna_invarian,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-projektive_invariantenkörper--projektivna_invarian,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-projektive_invariantenkörper--projektivna_invarian,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-projektive_invariantenkörper--projektivna_invarian,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-projektive_invariantenkörper--projektivna_invarian,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,1.0,support_plus_competitor / support_plus_competitor; flag=F10-1; trap=False
ISV-projektive_invariantenkörper--projektivna_invarian,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-projektive_invariantenkörper--projektivna_invarian,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.15848,P1_REVIEW_ADVERSE_OR_COMPETITOR
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q0_START,q1_SOURCE,source_authority,support_product,0.9,canonical source term present
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.2,unlinked
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.85,international
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.43528,X witness mass=1.0
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.65,no route
ISV-quasi-lexikographische_anordnung--kvazi-leksikografičn,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.0871,REVIEW_OR_CONTEXT_CHECK
ISV-quotient_adi--kvocient_adi,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-quotient_adi--kvocient_adi,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,ideal
ISV-quotient_adi--kvocient_adi,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.65,source_fidelity
ISV-quotient_adi--kvocient_adi,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-quotient_adi--kvocient_adi,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-quotient_adi--kvocient_adi,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-quotient_adi--kvocient_adi,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-quotient_adi--kvocient_adi,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-quotient_adi--kvocient_adi,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-quotient_adi--kvocient_adi,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-quotient_adi--kvocient_adi,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-quotient_adi--kvocient_adi,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-quotient_adi--kvocient_adi,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.22832,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,ideal
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.43528,S witness mass=1.0
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-quotient_by_the_basic_ideal--kvocient_črez_osnovn,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.2336,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q0_START,q1_SOURCE,source_authority,support_product,0.45,source term missing/implicit
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.65,ideal
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.52,unstated
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.43528,W witness mass=1.0
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.43528,S witness mass=1.0
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.0,X witness mass=0.0
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q3_ISV_FORM,q4_W_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q3_ISV_FORM,q4_S_CANDIDATE_SUPPORT,candidate_support_branch,support_sum,0.31025,routeA_policy
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,support_only / support_only; flag=F10-1; trap=False
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q3_ISV_FORM,q4_GAP,missing_evidence,gap_sum,0.35,A_probe_covered_concept
ISV-quotient_zweier_moduln--kvocient_dvoh_modulo,q4_SUPPORT,q5_DECISION,acceptance_candidate,support_product,0.2336,WRITEBACK_CANDIDATE_AFTER_ROW_CHECK
ISV-quotientenbildung--tvorjenje_kvocientov,q0_START,q1_SOURCE,source_authority,support_product,0.9,canonical source term present
ISV-quotientenbildung--tvorjenje_kvocientov,q1_SOURCE,q2_CONCEPT,concept_link,support_product,0.85,quotient
ISV-quotientenbildung--tvorjenje_kvocientov,q2_CONCEPT,q3_ISV_FORM,candidate_form,support_product,0.95,pan_slavic_native;international
ISV-quotientenbildung--tvorjenje_kvocientov,q3_ISV_FORM,q4_E_SUPPORT,support_branch,support_sum,0.68109,E witness mass=2.0
ISV-quotientenbildung--tvorjenje_kvocientov,q3_ISV_FORM,q4_W_SUPPORT,support_branch,support_sum,0.0,W witness mass=0.0
ISV-quotientenbildung--tvorjenje_kvocientov,q3_ISV_FORM,q4_S_SUPPORT,support_branch,support_sum,0.0,S witness mass=0.0
ISV-quotientenbildung--tvorjenje_kvocientov,q3_ISV_FORM,q4_I_SUPPORT,support_branch,support_sum,0.0,I witness mass=0.0
ISV-quotientenbildung--tvorjenje_kvocientov,q3_ISV_FORM,q4_X_SUPPORT,support_branch,support_sum,0.43528,X witness mass=1.0
ISV-quotientenbildung--tvorjenje_kvocientov,q3_ISV_FORM,q4_ADVERSE,adverse_or_competitor,risk_maxplus,0.0,no_ws_data / no_ws_data; flag=F10-0; trap=False
