concept_id,unit_id,item,unit_type,fr_count,en_count,source_pages,evidence,scope
properness,fga.182.s1,182,section,1,1,193--195,"morphisme projectif, et plus généralement de morphisme propre. Un tel morphisme est de type fini ; de plus il transforme parties fermées en parties fermées,",aggregate
properness,fga.182.s2,182,section,1,1,195--196,"tuelles : morphisme, morphisme de type fini, morphisme propre, etc., pour les schémas ordinaires, s'étendent sans difficulté aux schémas formels.",aggregate
properness,fga.182.s3,182,section,10,10,196--199,"s trois théorèmes fondamentaux Soit f:X Y un morphisme propre de schémas (noethériens comme toujours), soit Y' une partie fermée de Y , X' son image inverse",aggregate
properness,fga.182.s3.theorem.1,182,theorem,1,1,196--197," notations sont évidents, si on partait d'un morphisme propre quelconque de deux schémas formels. Le théorème 1 ne concernait que la « cohomologie formelle ",precise
properness,fga.182.s3.corollary.2.n02,182,corollary,5,5,198--198,"COROLLAIRE 2 Soient X,Z deux schémas propres au-dessus de A (anneau noethérien J -adique, séparé et complet). Alors l'application g g défin",precise
properness,fga.182.s3.theorem.4,182,theorem,1,1,198--199,"mplet de corps résiduel k , et soit X un schéma formel propre sur A (muni de sa topologie m(A) -adique). On suppose : enumerate [i.] que les anneaux locaux ",precise
properness,fga.182.s4,182,section,5,5,199--200,"au « Main theorem » de Zariski Soit f:X Y un morphisme propre de schémas, alors d'après le théorème de finitude f_*( _X)= A est un faisceau cohérent sur Y ,",aggregate
properness,fga.182.s4.theorem.5,182,theorem,1,1,199--200,"ème de connexion » de Zariski) Soit f:X Y un morphisme propre, alors f se factorise de façon unique (à un isomorphisme près) en f=gf' , où g:Y' Y est fini e",precise
properness,fga.182.s4.corollary.2,182,corollary,3,3,200--200,"oit un morphisme fini, il faut et il suffit qu'il soit propre et que ses fibres soient finies. S'il en est ainsi, f' est en effet un isomorphisme d'après ce",precise
properness,fga.182.s5,182,section,5,5,200--203,"5 Application à l'étude cohomologique des morphismes propres et plats Soit f:X Y un morphisme propre, soit F un faisceau cohérent sur X , F étant supposé Y",aggregate
properness,fga.182.s5.proposition.1,182,proposition,1,1,201--201,"PROPOSITION 1 Soient f:X Y un morphisme propre, F un faisceau sur X cohérent et Y -plat. Soit y Y , soit q un entier, et supposons que H^q(X_",precise
properness,fga.182.s5.theorem.7,182,theorem,1,1,201--201,"THÉORÈME 7 Soit f un morphisme propre et plat, soient F,G deux faisceaux cohérents localement libres sur X , soit y Y et supposons q",precise
properness,fga.182.s6,182,section,9,9,203--207,"es fondamentaux. PROPOSITION 3 Soit X un schéma formel propre et plat au-dessus de A , soit F_0 un faisceau localement libre sur X_0 tel que \[ H^2 (X_0, _ ",aggregate
properness,fga.182.s6.proposition.3,182,proposition,1,1,203--203,"PROPOSITION 3 Soit X un schéma formel propre et plat au-dessus de A , soit F_0 un faisceau localement libre sur X_0 tel que \[ H^2 (X_0, _ ",precise
properness,fga.182.s6.corollary.1,182,corollary,2,2,203--204,"COROLLAIRE 1 Soit X un schéma propre et plat au-dessus de A , et soit F_0 comme ci-dessus. Alors il existe un faisceau localement l",precise
properness,fga.182.s6.corollary.1.n03,182,corollary,2,2,206--206,"COROLLAIRE 1 Supposons X_0 propre sur k . Sous la condition (i), pour tout A , il existe au plus (à un isomorphisme près induisa",precise
properness,fga.182.s6.corollary.2.n02,182,corollary,1,1,206--206,COROLLAIRE 2 Si X est un schéma propre et plat sur A tel que X _A k soit isomorphe au schéma projectif type P_k^r de dimension r sur ,precise
properness,fga.182.s6.remark.u.n01,182,remark,3,3,206--207,"ue p>0 , qui ne provient pas par réduction d'un schéma propre sur un anneau local intègre de corps résiduel k et de corps des fractions de caractéristique n",precise
properness,fga.182.s7,182,section,2,2,207--209,"existe un schéma formel des modules pour X_0 , supposé propre sur k . De façon générale, il est facile de donner des conditions nécessaires et suffisantes s",aggregate
properness,fga.182.s7.theorem.10,182,theorem,1,1,209--209,"THÉORÈME 10 Soit X_0 un schéma propre et simple sur le corps k , tel que \[ H^0(X_0, _ X_0/k )=H^2(X_0, _ X_0/k )=0. \] Alors il exi",precise
properness,fga.182.s8,182,section,12,12,209--220,"otopie des espaces fibrés, relativement à un morphisme propre f:X Y . Évidemment, faute de savoir ce que sont les groupes d'homotopie supérieurs, on n'aura ",aggregate
properness,fga.182.s8.lemma.4,182,lemma,1,1,212--212,"LEMME 4 Soit f:X Y un morphisme propre tel que f_*( _X)= _Y . Soient a un point géométrique de X , b sa projection sur Y . Alors _1(X",precise
properness,fga.182.s8.proposition.4,182,proposition,2,2,212--213,"PROPOSITION 4 Soit f:X Y un morphisme propre et plat tel que pour tout y Y , H^0(f^ -1 (y), _ f^ -1 (y) ) soit une algèbre séparable sur le",precise
properness,fga.182.s8.remark.u.n01,182,remark,2,2,213--213,"l » (« théorème de Bertini »). Soit f:X Y un morphisme propre tel que equation i f_*( _X)= _Y, equation et soit X' un schéma fini sur X . Soit Y' le revêtem",precise
properness,fga.182.s8.corollary.4,182,corollary,1,1,215--215,"COROLLAIRE 4 Soit f:X Y un morphisme propre et séparable tel que f_*( _X)= _Y , soit F la fibre géométrique d'un point y Y , et choisisson",precise
properness,fga.182.s8.corollary.5,182,corollary,1,1,215--215,"omatiquement vrai si k est parfait), et que X ou Y est propre sur k . Condition ajoutée dans l'erratum de 1962. Choisissons un point géométrique a (resp. b ",precise
properness,fga.182.s8.theorem.12,182,theorem,1,1,216--216,rien et complet de corps résiduel k . Soit X un schéma propre sur A . Alors tout revêtement non ramifié X'_0 de X_0=X _A k est induit par un revêtement non ,precise
properness,fga.182.s8.corollary.2.n02,182,corollary,1,1,216--217,"COROLLAIRE 2 Soit f:X Y un morphisme propre et plat, soient y_1 un point de Y et y_0 une spécialisation de y_1 , considérons les fibres « ",precise
properness,fga.182.s8.theorem.13,182,theorem,1,1,218--219,"THÉORÈME 13 Soit f:X Y un morphisme propre et plat, soient y_1 un point de Y et y_0 une spécialisation de y_1 , on suppose X_0 connexe et",precise
properness,fga.182.s8.theorem.14,182,theorem,1,1,219--219,"THÉORÈME 14 Soit f:X Y un morphisme propre et simple, soit D un sous-schéma fermé de X , simple au-dessus de Y , de codimension 1 en tous",precise
properness,fga.e182,e182,erratum,2,2,298--299,"ue p>0 , qui ne provient pas par réduction d'un schéma propre sur un anneau local intègre de corps résiduel k , et ayant un corps de fractions de caractéris",aggregate
properness,fga.190,190,expose,4,4,299--327,"adratique k' de ce dernier, et X' un schéma algébrique propre de dimension 2 sur S' (comme on peut voir, d'après Serre, en utilisant la surface non projecti",aggregate
properness,fga.190.sb,190,section,4,4,314--327,"adratique k' de ce dernier, et X' un schéma algébrique propre de dimension 2 sur S' (comme on peut voir, d'après Serre, en utilisant la surface non projecti",aggregate
properness,fga.190.sb.lemma.1-2,190,lemma,1,1,317--318,"adratique k' de ce dernier, et X' un schéma algébrique propre de dimension 2 sur S' (comme on peut voir, d'après Serre, en utilisant la surface non projecti",precise
properness,fga.190.sb.remark.u.n01,190,remark,3,3,318--324,"os k et S=Spec(A) . On peut ainsi trouver un morphisme propre et simple f:X S , faisant de X un fibré principal de base S sous une courbe elliptique E , tel",precise
properness,fga.e190,e190,erratum,1,1,300--300," k , et S=Spec(A) . Ainsi on peut trouver un morphisme propre et simple f:X S , faisant de X un fibré principal de base S sous une courbe elliptique E , tel",aggregate
properness,fga.195,195,expose,14,14,369--390,"ution, pour des Y assez généraux, que si X est de plus propre sur S . Il semble par ailleurs que ces conditions soient suffisantes pour l'existence de Hom _",aggregate
properness,fga.195.sc,195,section,14,14,378--390,"ution, pour des Y assez généraux, que si X est de plus propre sur S . Il semble par ailleurs que ces conditions soient suffisantes pour l'existence de Hom _",aggregate
properness,fga.195.sc.corollary.u.n01,195,corollary,1,1,382--382,"COROLLAIRE Supposons X plat et propre sur S , Y localement de type fini sur S . Alors F est pro-représentable et les composants loca",precise
properness,fga.195.sc.remark.u.n01,195,remark,2,2,382--383,"schéma C localement de type fini sur S , lorsque X est propre sur S localement noethérien et lorsque G est de plus cohérent. En tous cas, supposant seulemen",precise
properness,fga.195.sc.remark.u.n02,195,remark,1,1,383--384,"e d'un pré-schéma de Picard sont les suivantes : X est propre et plat sur S , f_*( O_X)= O_S , et X admet localement une section sur S . Cette condition s'i",precise
properness,fga.195.sc.proposition.3-1,195,proposition,2,2,384--384,"i sur S , on ait \[ f_ T* ( O_ X_T )= O_T \] (si f est propre et séparable, L'erratum de 1962 prescrit explicitement l'hypothèse « f propre et séparable ». ",precise
properness,fga.195.sc.corollary.u.n02,195,corollary,1,1,384--384,"COROLLAIRE Si X est propre sur S , alors les composants locaux de la -algèbre topologique O correspondant au foncteur de ",precise
properness,fga.195.sc.proposition.4-1,195,proposition,1,1,386--386,"formel des modules pour X_0 existe. Si de plus X_0 est propre sur k , le schéma formel des modules est noethérien.",precise
properness,fga.195.sc.remark.u.n04,195,remark,5,5,386--389,"u'en particulier toute courbe algébrique X_0 simple et propre sur k admet un schéma formel des modules, simple sur , de dimension relative 3g-3 si le genre ",precise
properness,fga.e195,e195,erratum,2,2,300--301,"r TDTE V. 16, proposition 3.1. — Au lieu de « si f est propre », lire « si f est propre et séparable ». Pages 18 et 19, remarques, 2o. — J'ai montré récemme",aggregate
properness,fga.212,212,expose,6,6,99--118,"arer (7.4)]. 6 Quotient par une relation d'équivalence propre et plate THÉORÈME 6.1 Soient S un préschéma localement noethérien, X un S -schéma quasi-projec",aggregate
properness,fga.212.s6,212,section,5,5,112--114,"6 Quotient par une relation d'équivalence propre et plate THÉORÈME 6.1 Soient S un préschéma localement noethérien, X un S -schéma quasi-projec",aggregate
properness,fga.212.s6.theorem.6-1,212,theorem,2,2,112--113," dans X , telle que: 113 enumerate [(a)] p_1:R_1 X est propre et plat; [(b)] R_1 X _S X est un morphisme fini, ou ce qui revient au même en vertu de (a), à ",precise
properness,fga.212.s7,212,section,1,1,114--116,"est un sous-schéma en groupes de A sur V . Comme A est propre sur Spec(V)=S , il en est de même de C , d'autre part A est même projectif sur S . On peut alo",aggregate
properness,fga.212.s7.proposition.7-1,212,proposition,1,1,114--115,"est un sous-schéma en groupes de A sur V . Comme A est propre sur Spec(V)=S , il en est de même de C , d'autre part A est même projectif sur S . On peut alo",precise
properness,fga.e212,e212,erratum,1,0,301--302,"stence de quotients par une relation d'équivalence non propre, telles les relations d'équivalence provenant de certaines opérations du groupe projectif. Un ",aggregate
properness,fga.221,221,expose,10,10,249--276,"tes dérivées de faisceaux cohérents par des morphismes propres, Ext globaux relatifs à des morphismes propres (cf. [5], III, 6), etc., toutes ces opérations ",aggregate
properness,fga.221.s1,221,section,3,3,249--253,"tes dérivées de faisceaux cohérents par des morphismes propres, Ext globaux relatifs à des morphismes propres (cf. [5], III, 6), etc., toutes ces opérations ",aggregate
properness,fga.221.s1.definition.1-1,221,definition,2,2,251--252,"tes dérivées de faisceaux cohérents par des morphismes propres, Ext globaux relatifs à des morphismes propres (cf. [5], III, 6), etc., toutes ces opérations ",precise
properness,fga.221.s1.proposition.1-2,221,proposition,1,1,252--253,"s de faisceaux sur les fibres de X/S , X étant supposé propre sur S . Alors : (i) La famille des noyaux, conoyaux, images d'homomorphismes F F' , où la clas",precise
properness,fga.221.s3,221,section,1,1,258--266,"st projectif sur S , il reste donc à prouver qu'il est propre sur S , et pour cela il suffit d'invoquer le critère valuatif de propreté sous la forme [5], I",aggregate
properness,fga.221.s3.lemma.3-6,221,lemma,1,1,263--264,"st projectif sur S , il reste donc à prouver qu'il est propre sur S , et pour cela il suffit d'invoquer le critère valuatif de propreté sous la forme [5], I",precise
properness,fga.221.s4,221,section,2,2,266--268,"cohérents G de F' , plats sur S' , dont le support est propre sur S' . b. De façon générale, on peut imposer aux quotients G de F'= F _ O_S O_ S' , plats su",aggregate
properness,fga.221.s7,221,section,4,4,275--276," extension quadratique k' de k , enfin un S' -schéma X propre et simple (mais non projectif) de dimension 3, tel que _ S'/S (X/S') n'existe pas. Cela impliq",aggregate
properness,fga.232,232,expose,14,13,143--161,"ment nécessaire », si on peut dire, est que f:X S soit propre (assurant des propriétés de finitude essentielles) et plat. Ces conditions ne sont pas suffisa",aggregate
properness,fga.232.s3,232,section,1,1,148--150,"ment nécessaire », si on peut dire, est que f:X S soit propre (assurant des propriétés de finitude essentielles) et plat. Ces conditions ne sont pas suffisa",aggregate
properness,fga.232.s4,232,section,4,4,150--154," voisins de x , donc si X et D sont plats sur S , et D propre sur S , alors l'ensemble des s S tels que D_s soit un diviseur de Cartier dans X_s (i.e. tels ",aggregate
properness,fga.232.s4.proposition.4-1,232,proposition,1,1,152--153," par un Module inversible L sur X . Nous supposerons X propre et plat sur S , et que les fibres géométriques de X sur S sont intègres, ce qui implique aussi",precise
properness,fga.232.s4.theorem.4-3,232,theorem,1,1,153--153,"THÉORÈME 4.3 Soient f:X S un morphisme propre et plat à fibres géométriques intègres, avec S localement noethérien, L un Module inversible s",precise
properness,fga.232.s5,232,section,3,2,154--157,"as exclu que Pic_ X/S existe chaque fois que f:X S est propre et plat et tel que les homomorphismes \[ k(s) H^0(X_s, O_ X_s ) (s S) \] soient des isomorphis",aggregate
properness,fga.232.s5.remark.5-2,232,remark,3,2,155--156,"as exclu que Pic_ X/S existe chaque fois que f:X S est propre et plat et tel que les homomorphismes \[ k(s) H^0(X_s, O_ X_s ) (s S) \] soient des isomorphis",precise
properness,fga.232.s6,232,section,6,6,157--161," particulier : PROPOSITION 6.3 Soit f:X S un morphisme propre, soient X_1 et X_2 deux sous-préschémas de X plats sur S , définis par deux Idéaux cohérents I",aggregate
properness,fga.232.s6.proposition.6-3,232,proposition,1,1,158--159,"PROPOSITION 6.3 Soit f:X S un morphisme propre, soient X_1 et X_2 deux sous-préschémas de X plats sur S , définis par deux Idéaux cohérents I",precise
properness,fga.232.s6.corollary.6-4,232,corollary,1,1,159--159,"COROLLAIRE 6.4 Soit X un schéma propre et séparable sur un corps k , et soient X_i les composantes irréductibles de X . Si les Pic_ X",precise
properness,fga.232.s6.proposition.6-5,232,proposition,1,1,159--159,"PROPOSITION 6.5 Soient X un schéma propre sur un corps k , X_0 un sous-schéma ayant même ensemble sous-jacent (donc défini par un Idéal ",precise
