ref_id,language,source_unit,file,line,raw,ref_kind,status,selected_target,candidate_count
ref.en.001245,en,fga.236.s1.theorem.1-1,en/236.tex,160,Corollary 1.5,explicit_corollary,RESOLVED,fga.236.s1.corollary.1-5,1
ref.en.001246,en,fga.236.s1.lemma.1-4,en/236.tex,323,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.en.001247,en,fga.236.s1.corollary.1-5,en/236.tex,343,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.en.001248,en,fga.236.s1.remark.1-6,en/236.tex,375,(1.5),numeric_label,RESOLVED,fga.236.s1.corollary.1-5,1
ref.en.001249,en,fga.236.s1.corollary.1-7,en/236.tex,384,(1.5),numeric_label,RESOLVED,fga.236.s1.corollary.1-5,1
ref.en.001250,en,fga.236.s1.corollary.1-7,en/236.tex,395,(1.7),numeric_label,RESOLVED,fga.236.s1.corollary.1-7,1
ref.en.001251,en,fga.236.s1.corollary.1-8,en/236.tex,401,(1.5),numeric_label,RESOLVED,fga.236.s1.corollary.1-5,1
ref.en.001252,en,fga.236.s1.remark.1-9,en/236.tex,455,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.en.001253,en,fga.236.s2.corollary.2-3,en/236.tex,564,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.en.001254,en,fga.236.s2.corollary.2-3,en/236.tex,564,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.en.001255,en,fga.236.s2.corollary.2-4,en/236.tex,571,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.en.001256,en,fga.236.s2.corollary.2-4,en/236.tex,571,(2.2),numeric_label,RESOLVED,fga.236.s2.remark.2-2,1
ref.en.001257,en,fga.236.s2.corollary.u.n01,en/236.tex,627,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.en.001258,en,fga.236.s2.corollary.u.n01,en/236.tex,629,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.en.001259,en,fga.236.s2.corollary.u.n01,en/236.tex,633,(2.3),numeric_label,RESOLVED,fga.236.s2.corollary.2-3,1
ref.en.001260,en,fga.236.s2.corollary.u.n01,en/236.tex,637,(1.5),numeric_label,RESOLVED,fga.236.s1.corollary.1-5,1
ref.en.001261,en,fga.236.s2.corollary.u.n01,en/236.tex,637,(1.1),numeric_label,RESOLVED,fga.236.s1.theorem.1-1,1
ref.en.001262,en,fga.236.s2.corollary.2-7,en/236.tex,653,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.en.001263,en,fga.236.s2.remark.2-8,en/236.tex,656,(2.7),numeric_label,RESOLVED,fga.236.s2.corollary.2-7,1
ref.en.001264,en,fga.236.s2.remark.2-8,en/236.tex,686,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.en.001265,en,fga.236.s2.remark.2-8,en/236.tex,693,(1.3),numeric_label,RESOLVED,fga.236.s1.lemma.1-3,1
ref.en.001266,en,fga.236.s2.remark.2-9,en/236.tex,715,(2.8),numeric_label,RESOLVED,fga.236.s2.remark.2-8,1
ref.en.001267,en,fga.236.s2.remark.2-9,en/236.tex,718,(1.8),numeric_label,RESOLVED,fga.236.s1.corollary.1-8,1
ref.en.001268,en,fga.236.s2.remark.2-9,en/236.tex,718,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.en.001269,en,fga.236.s2.remark.2-9,en/236.tex,722,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.en.001270,en,fga.236.s2.proposition.2-10,en/236.tex,746,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.en.001271,en,fga.236.s2.proposition.2-10,en/236.tex,746,(1.12),numeric_label,RESOLVED,fga.236.s1.corollary.1-12,1
ref.en.001272,en,fga.236.s3.corollary.3-2,en/236.tex,780,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.en.001273,en,fga.236.s3.corollary.3-2,en/236.tex,781,(3.1),numeric_label,RESOLVED,fga.236.s3.proposition.3-1,1
ref.en.001274,en,fga.236.s3.corollary.3-2,en/236.tex,794,(3.3),numeric_label,RESOLVED,fga.236.s3.theorem.3-3,1
ref.en.001275,en,fga.236.s3.theorem.3-3,en/236.tex,844,(3.2),numeric_label,RESOLVED,fga.236.s3.corollary.3-2,1
ref.en.001276,en,fga.236.s3.remark.3-4,en/236.tex,872,(2.1),numeric_label,RESOLVED,fga.236.s2.theorem.2-1,1
ref.en.001277,en,fga.236.s3.remark.3-4,en/236.tex,902,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.en.001278,en,fga.236.s3.remark.3-4,en/236.tex,906,(1.7),numeric_label,RESOLVED,fga.236.s1.corollary.1-7,1
ref.en.001279,en,fga.236.s3.theorem.3-5,en/236.tex,911,(3.3),numeric_label,RESOLVED,fga.236.s3.theorem.3-3,1
ref.en.001280,en,fga.236.s3.corollary.3-6,en/236.tex,966,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.en.001281,en,fga.236.s3.remark.3-7,en/236.tex,973,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.en.001282,en,fga.236.s3.remark.3-7,en/236.tex,980,(3.6),numeric_label,RESOLVED,fga.236.s3.corollary.3-6,1
ref.en.001283,en,fga.236.s3.remark.3-8,en/236.tex,988,(3.6),numeric_label,RESOLVED,fga.236.s3.corollary.3-6,1
ref.en.001284,en,fga.236.s3.corollary.3-8,en/236.tex,997,(3.5),numeric_label,RESOLVED,fga.236.s3.theorem.3-5,1
ref.en.001285,en,fga.236.s3.corollary.3-8,en/236.tex,1001,(2.10),numeric_label,RESOLVED,fga.236.s2.proposition.2-10,1
ref.en.001286,en,fga.236.s3.corollary.3-8,en/236.tex,1001,(2.10),numeric_label,RESOLVED,fga.236.s2.proposition.2-10,1
ref.en.001287,en,fga.236.s3.remark.3-10,en/236.tex,1010,(2.5),numeric_label,RESOLVED,fga.236.s2.theorem.2-5,1
ref.en.001288,en,fga.236.s3.remark.3-10,en/236.tex,1027,(2.9),numeric_label,RESOLVED,fga.236.s2.remark.2-9,1
ref.en.001289,en,fga.236.s3.remark.3-10,en/236.tex,1028,(3.4),numeric_label,RESOLVED,fga.236.s3.remark.3-4,1
ref.en.001290,en,fga.236.s4.corollary.4-2,en/236.tex,1106,(4.1),numeric_label,RESOLVED,fga.236.s4.theorem.4-1,1
ref.en.001291,en,fga.236.s4.corollary.4-2,en/236.tex,1106,(2.4),numeric_label,RESOLVED,fga.236.s2.corollary.2-4,1
ref.en.001292,en,fga.236,en/236.tex,1,Exposé 236,expose,RESOLVED,fga.236,1
ref.fr.001293,fr,fga.e236.item.u.n04,fr/e236.tex,19,proposition 3.1,explicit_proposition,UNRESOLVED,,0
ref.fr.001294,fr,fga.e236,fr/e236.tex,204,SGA,siglum,RESOLVED,ext.sga,1
ref.fr.001295,fr,fga.e236.item.u.n01,fr/e236.tex,7,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.001296,fr,fga.e236,fr/e236.tex,187,TDTE,siglum,RESOLVED,ext.tdte,1
ref.fr.001297,fr,fga.e236,fr/e236.tex,2,exposé no 236,expose,RESOLVED,fga.236,1
ref.en.001298,en,fga.e236.item.u.n04,en/e236.tex,17,Proposition 3.1,explicit_proposition,UNRESOLVED,,0
ref.en.001299,en,fga.e236,en/e236.tex,190,SGA,siglum,RESOLVED,ext.sga,1
ref.en.001300,en,fga.e236.item.u.n01,en/e236.tex,6,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.001301,en,fga.e236,en/e236.tex,175,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.001302,en,fga.e236,en/e236.tex,2,Exposé no. 236,expose,RESOLVED,fga.236,1
ref.en.001303,en,fga.e236,en/e236.tex,3,Exposé no. 236,expose,RESOLVED,fga.236,1
ref.fr.001304,fr,fga.com.sec.sigles-employes.item.ega,fr/com.tex,49,EGA,siglum,RESOLVED,ext.ega,1
ref.fr.001305,fr,fga.com.sec.sigles-employes.item.sga,fr/com.tex,41,SGA,siglum,RESOLVED,ext.sga,1
ref.fr.001306,fr,fga.com.sec.sigles-employes.item.shg,fr/com.tex,45,SHG,siglum,RESOLVED,ext.shg,1
ref.fr.001307,fr,fga.com.sec.sigles-employes.item.shmt,fr/com.tex,47,SHMT,siglum,RESOLVED,ext.shmt,1
ref.fr.001308,fr,fga.com.sec.sigles-employes.item.tdte,fr/com.tex,54,TDTE,siglum,RESOLVED,ext.tdte,1
ref.en.001309,en,fga.com.sec.sigles-employes.item.ega,en/com.tex,49,EGA,siglum,RESOLVED,ext.ega,1
ref.en.001310,en,fga.com.sec.sigles-employes.item.sga,en/com.tex,41,SGA,siglum,RESOLVED,ext.sga,1
ref.en.001311,en,fga.com.sec.sigles-employes.item.shg,en/com.tex,45,SHG,siglum,RESOLVED,ext.shg,1
ref.en.001312,en,fga.com.sec.sigles-employes.item.shmt,en/com.tex,47,SHMT,siglum,RESOLVED,ext.shmt,1
ref.en.001313,en,fga.com.sec.sigles-employes.item.tdte,en/com.tex,54,TDTE,siglum,RESOLVED,ext.tdte,1
