target_id,target_type,display_fr,display_en,scope,item,label,source_pages,authority
fga.221.s1.proposition.1-2,proposition,Proposition 1.2,Proposition 1.2,internal,221,1.2,252--253,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s1.proposition.1-2.item.i,subitem,Sous-item (i),Subitem (i),internal,221,(i),252--252,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s1.proposition.1-2.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,221,(ii),252--252,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s1.proposition.1-2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,252--252,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s1.proposition.1-3,proposition,Proposition 1.3,Proposition 1.3,internal,221,1.3,253--253,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2,section,Familles limitées et polynôme de Hilbert,Bounded families and the Hilbert polynomial,internal,221,2,253--258,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,253--253,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.theorem.2-1,theorem,Théorème 2.1,Theorem 2.1,internal,221,2.1,254--254,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.theorem.2-1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,254--254,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.theorem.2-2,theorem,Théorème 2.2,Theorem 2.2,internal,221,2.2,254--255,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.corollary.2-3,corollary,Corollaire 2.3,Corollary 2.3,internal,221,2.3,255--255,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.result.u.n01,result,Lemme 2.4 (Chow),Lemma 2.4 (Chow),internal,221,,255--255,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.result.u.n01.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,255--255,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5,lemma,Lemme 2.5,Lemma 2.5,internal,221,2.5,255--257,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,255--255,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,255--255,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,221,,256--256,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,221,,256--256,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,221,,256--256,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n06,equation,Équation non numérotée,Equation unnumbered,internal,221,,256--256,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n07,equation,Équation non numérotée,Equation unnumbered,internal,221,,256--256,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n08,equation,Équation non numérotée,Equation unnumbered,internal,221,,257--257,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n09,equation,Équation non numérotée,Equation unnumbered,internal,221,,257--257,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-5.eq.u.n10,equation,Équation non numérotée,Equation unnumbered,internal,221,,257--257,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-6,lemma,Lemme 2.6,Lemma 2.6,internal,221,2.6,257--258,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-6.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,257--257,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-6.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,258--258,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s2.lemma.2-6.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,221,,258--258,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3,section,"Schémas de Hilbert : définition, théorème d'existence",Hilbert schemes: definition and existence theorem,internal,221,3,258--266,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,258--258,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,259--259,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,221,,259--259,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,221,,259--259,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.theorem.3-1,theorem,Théorème 3.1,Theorem 3.1,internal,221,3.1,259--260,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.theorem.3-1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,259--259,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.theorem.3-2,theorem,Théorème 3.2,Theorem 3.2,internal,221,3.2,260--261,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.theorem.3-2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,260--260,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.theorem.3-2.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,261--261,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.theorem.3-2.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,221,,261--261,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.theorem.3-2.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,221,,261--261,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.theorem.3-2.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,221,,261--261,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-3,lemma,Lemme 3.3,Lemma 3.3,internal,221,3.3,261--262,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-3.item.i,subitem,Sous-item (i),Subitem (i),internal,221,(i),262--262,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-3.item.ii,subitem,Sous-item (ii),Subitem (ii),internal,221,(ii),262--262,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-3.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,262--262,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-3.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,262--262,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-4,lemma,Lemme 3.4,Lemma 3.4,internal,221,3.4,262--263,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-5,lemma,Lemme 3.5,Lemma 3.5,internal,221,3.5,263--263,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-5.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,263--263,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-5.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,263--263,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-5.eq.star,equation,Équation *,Equation *,internal,221,*,263--263,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-6,lemma,Lemme 3.6,Lemma 3.6,internal,221,3.6,263--264,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-6.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,263--263,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-6.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,264--264,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.lemma.3-7,lemma,Lemme 3.7,Lemma 3.7,internal,221,3.7,264--265,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.proposition.3-8,proposition,Proposition 3.8,Proposition 3.8,internal,221,3.8,265--266,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.proposition.3-8.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,265--265,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.proposition.3-8.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,265--265,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.proposition.3-8.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,221,,265--265,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.remark.3-9,remark,Remarque 3.9,Remark 3.9,internal,221,3.9,266--266,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.remark.3-9.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,266--266,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s3.remark.3-9.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,266--266,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s4,section,Variantes,Variants,internal,221,4,266--268,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s4.item.a,subitem,Sous-item a.,Subitem a.,internal,221,a.,266--266,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s4.item.b,subitem,Sous-item b.,Subitem b.,internal,221,b.,267--267,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s4.item.c,subitem,Sous-item c.,Subitem c.,internal,221,c.,267--267,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s4.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,267--267,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s4.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,268--268,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5,section,Étude différentielle des schémas de Hilbert,Infinitesimal study of Hilbert schemes,internal,221,5,268--273,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.proposition.5-1,proposition,Proposition 5.1,Proposition 5.1,internal,221,5.1,269--269,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.proposition.5-1.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,269--269,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-2,corollary,Corollaire 5.2,Corollary 5.2,internal,221,5.2,269--269,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-2.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,269--269,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-2.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,269--269,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-3,corollary,Corollaire 5.3,Corollary 5.3,internal,221,5.3,269--271,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-3.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,270--270,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-3.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,270--270,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-3.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,221,,270--270,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-3.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,221,,270--270,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-3.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,221,,270--270,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-3.eq.u.n06,equation,Équation non numérotée,Equation unnumbered,internal,221,,271--271,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.corollary.5-4,corollary,Corollaire 5.4,Corollary 5.4,internal,221,5.4,271--271,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.remark.5-5,remark,Remarque 5.5,Remark 5.5,internal,221,5.5,271--272,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.remark.5-5.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,272--272,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.proposition.5-7,proposition,Proposition 5.7,Proposition 5.7,internal,221,5.7,272--273,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s5.proposition.5-7.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,273--273,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s6,section,Relations avec la notion de norme et les produits symétriques,Relations with the norm and symmetric products,internal,221,6,273--275,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s6.eq.u.n01,equation,Équation non numérotée,Equation unnumbered,internal,221,,273--273,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s6.eq.u.n02,equation,Équation non numérotée,Equation unnumbered,internal,221,,273--273,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s6.eq.u.n03,equation,Équation non numérotée,Equation unnumbered,internal,221,,273--273,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s6.eq.u.n04,equation,Équation non numérotée,Equation unnumbered,internal,221,,274--274,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s6.eq.u.n05,equation,Équation non numérotée,Equation unnumbered,internal,221,,274--274,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s6.eq.u.n06,equation,Équation non numérotée,Equation unnumbered,internal,221,,274--274,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s6.item.a,subitem,Sous-item a.,Subitem a.,internal,221,a.,274--274,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s6.item.b,subitem,Sous-item b.,Subitem b.,internal,221,b.,275--275,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.s7,section,Compléments et questions,Complements and questions,internal,221,7,275--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.bib,bibliography,BIBLIOGRAPHIE,BIBLIOGRAPHY,internal,221,,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.bib.ref.1,bibliography_item,Référence [1],Reference [1],internal,221,1,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.bib.ref.2,bibliography_item,Référence [2],Reference [2],internal,221,2,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.bib.ref.3,bibliography_item,Référence [3],Reference [3],internal,221,3,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.bib.ref.4,bibliography_item,Référence [4],Reference [4],internal,221,4,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.bib.ref.5,bibliography_item,Référence [5],Reference [5],internal,221,5,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.bib.ref.6,bibliography_item,Référence [6],Reference [6],internal,221,6,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.bib.ref.7,bibliography_item,Référence [7],Reference [7],internal,221,7,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.bib.ref.8,bibliography_item,Référence [8],Reference [8],internal,221,8,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.221.add,supplement,ADDITIF,ADDENDUM,internal,221,,276--276,SB_1960-1961__6__249_0 ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968
fga.e221,erratum,Erratum à l'exposé no 221,Erratum to Exposé no. 221,internal,e221,e221,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.p302,source_page,Page source 302,Source page 302,internal,e221,302,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.item.u.n01,subitem,6. TDTE IV : Les schémas de Hilbert.,6. TDTE IV: Hilbert schemes.,internal,e221,,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.item.u.n02,subitem,"Page 6, théorème 2.1, 3e ligne.","Page 6, Theorem 2.1, third line.",internal,e221,,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.item.u.n03,subitem,"Page 15, ligne 13.","Page 15, line 13.",internal,e221,,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.item.u.n04,subitem,Ligne 15.,Line 15.,internal,e221,,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.item.u.n05,subitem,"Ligne 18, formule (*).","Line 18, formula (*).",internal,e221,,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.item.u.n06,subitem,Ligne 5 à partir du bas.,Fifth line from the bottom.,internal,e221,,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.item.u.n07,subitem,"Page 18, remarque 3.9.","Page 18, Remark 3.9.",internal,e221,,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.item.u.n08,subitem,"Page 23, ligne 5 à partir du bas.","Page 23, fifth line from the bottom.",internal,e221,,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
fga.e221.item.u.n09,subitem,"Pages 23 et 24, remarque 5.5.","Pages 23 and 24, Remark 5.5.",internal,e221,,302--302,SB_1961-1962__7__302_1 007990D289E767A54A273CA45E8491F0052F9F015820DDB451D1E2B2D0FE27F9
