edge_id,source_id,relation,target_id,confidence,evidence,provenance,official_stacks_tag
edge.002979,fga.232.s6.proposition.6-1,about,concept.picard-scheme,medium,"e 3.1), et le morphisme fini f'':S' S soit plat. Alors Pic_ X/S existe et (avec les notations introduites dans [4], II, C 2) on a un isomorphisme canoniq","Direct cross-language text match, pages 157--158",
edge.002980,fga.232.s6.corollary.6-2,about,concept.picard-scheme,medium," (par exemple un morphisme projectif et normal), alors Pic_ X/S existe. Dans ce cas d'ailleurs, S' est un revêtement étale de S (vrai chaque fois que f e","Direct cross-language text match, pages 158--158",
edge.002981,fga.232.s6.proposition.6-3,about,concept.picard-scheme,medium,"jectifs. Alors l'homomorphisme naturel de foncteurs \[ Pic_ X/S Pic_ X_1/S _ X_2/S \] est représentable par des morphismes affines, donc si Pic_ X_1/S et","Direct cross-language text match, pages 158--159",
edge.002982,fga.232.s6.corollary.6-4,about,concept.picard-scheme,medium,"soient X_i les composantes irréductibles de X . Si les Pic_ X_i/k existent, il en est de même de Pic_ X/k , et le morphisme canonique \[ Pic_ X/k _iPic_ ","Direct cross-language text match, pages 159--159",
edge.002983,fga.232.s6.proposition.6-5,about,concept.picard-scheme,medium,"al nilpotent sur X ). Alors le morphisme fonctoriel \[ Pic_ X/k _ X_0/k \] est représentable par morphismes affines. En particulier, si Pic_ X_0/k existe","Direct cross-language text match, pages 159--159",
edge.002984,fga.232.s6.corollary.6-6,about,concept.picard-scheme,medium,"6 Soit X un préschéma projectif sur un corps k , alors Pic_ X/k existe.","Direct cross-language text match, pages 159--159",
edge.002985,fga.232.s6.remark.6-6,about,concept.picard-scheme,medium,"ausible que pour tout schéma X propre sur un corps k , Pic_ X/k existe. L'erratum de 1962 signale que Murre venait de résoudre affirmativement cette ques","Direct cross-language text match, pages 159--160",
edge.002986,fga.232.s6.remark.6-7,about,concept.picard-scheme,medium," de descente non plate conduisent à conjecturer que \[ Pic_ X/k _ X'/k \] est un morphisme affine, L'erratum de 1962 signale que cette question se résout","Direct cross-language text match, pages 160--160",
edge.002987,fga.232.s6.remark.6-8,about,concept.picard-scheme,medium,"ement à ce qu'on pourrait penser, la considération des schémas de Picard de schémas algébriques à éléments nilpotents est utile, et même indispensable, dans diverses q","Direct cross-language text match, pages 160--161",
edge.002988,fga.e232,about,concept.picard-scheme,medium," chapter Erratum à l'exposé no 232 303 7. TDTE V : Les schémas de Picard. Théorèmes d'existence. center [Séminaire Bourbaki, t. 14, 1961/62, no 232, 19 p.] center 7, r","Direct cross-language text match, pages 303--303",
edge.002989,fga.236,about,concept.picard-scheme,medium,"Exposé 236 – Les schémas de Picard : propriétés générales 236 221 14e année, 1961/62, no 236\ 1962 TECHNIQUE DE DESCENTE ET THÉOR","Direct cross-language text match, pages 221--243",
edge.002990,fga.236.s0,about,concept.picard-scheme,medium,"ues progrès concernant les questions d'existence de préschémas de Picard soulevées dans [3], V : a. (Mumford). Il n'est pas vrai en général que lorsque f:X S est un mo","Direct cross-language text match, pages 221--222",
edge.002991,fga.236.s1,about,concept.picard-scheme,medium,"nier en ses composantes q -primaires. Lorsque G est le schéma de Picard d'un schéma X propre sur k , N pourra s'appeler le schéma de Néron–Severi (réduit) de X sur k ","Direct cross-language text match, pages 222--231",
edge.002992,fga.236.s1.remark.u.n01,about,concept.picard-scheme,medium,"nier en ses composantes q -primaires. Lorsque G est le schéma de Picard d'un schéma X propre sur k , N pourra s'appeler le schéma de Néron–Severi (réduit) de X sur k ","Direct cross-language text match, pages 223--224",
edge.002993,fga.236.s1.remark.1-6,about,concept.picard-scheme,medium,"odulaire de courbes elliptiques sur S=Spec C[j] ), que Pic_ X/S ne soit pas universellement ouvert sur S , i.e. qu'il puisse y avoir des composantes irré","Direct cross-language text match, pages 228--229",
edge.002994,fga.236.s1.remark.1-9,about,concept.picard-scheme,medium,"rt, savoir l'adhérence de la section unité, dans le préschéma de Picard du S -schéma X correspondant à une famille de coniques dégénérant en deux droites concourantes","Direct cross-language text match, pages 229--230",
edge.002995,fga.236.s2,about,concept.picard-scheme,medium,"2 Application aux propriétés locales des schémas de Picard THÉORÈME 2.1 (i) Soit f:X S un morphisme propre et simple, et supposons que Pic_ X/S existe (p","Direct cross-language text match, pages 231--236",
edge.002996,fga.236.s2.theorem.2-1,about,concept.picard-scheme,medium," f:X S un morphisme propre et simple, et supposons que Pic_ X/S existe (par exemple f un morphisme projectif). Alors Pic_ X/S est séparé sur S , et, pour","Direct cross-language text match, pages 231--231",
edge.002997,fga.236.s2.remark.2-2,about,concept.picard-scheme,medium,"spaces linéaires convenables de P_k^n ), telles que \[ Pic_ X/k ^ _iPic_ Y_i/k ^ \] soit un monomorphisme, et induit a fortiori un monomorphisme pour les","Direct cross-language text match, pages 231--232",
edge.002998,fga.236.s2.corollary.2-3,about,concept.picard-scheme,medium,"plat et à fibres géométriques normales), supposons que Pic_ X/S existe, alors Pic_ X/S ^ est propre sur S , donc fermé dans Pic_ X/S ; de plus Pic_ X/S ^","Direct cross-language text match, pages 232--232",
edge.002999,fga.236.s2.corollary.2-4,about,concept.picard-scheme,medium," 2.4 Soit f:X S un morphisme propre et simple, tel que Pic_ X/S existe et soit somme de schémas P^ (i) de type fini sur S (cf. [3], V, 4.1). Alors chaque","Direct cross-language text match, pages 232--233",
edge.003000,fga.236.s2.theorem.2-5,about,concept.picard-scheme,medium,"ME 2.5 Soit f:X S un morphisme propre et plat, tel que Pic_ X/S existe, et pour tout entier n , soit _n l'homomorphisme puissance n -ième dans ce présché","Direct cross-language text match, pages 233--233",
edge.003001,fga.236.s2.corollary.u.n01,about,concept.picard-scheme,medium,"ous les conditions de (2.5), supposons de plus que les schémas de Picard des fibres X_s ne contiennent pas de composante additive (par exemple les X_s géométriquement ","Direct cross-language text match, pages 233--234",
edge.003002,fga.236.s2.corollary.2-7,about,concept.picard-scheme,medium,":X S Le texte imprimé porte « f:X Y », alors que le préschéma de Picard et la fonction qui suivent ont tous deux pour base S . un morphisme propre et plat, tel que Pi","Direct cross-language text match, pages 234--234",
edge.003003,fga.236.s2.remark.2-8,about,concept.picard-scheme,medium,"une inégalité (resp. égalité) entre les dimensions des schémas de Picard de X_ s' et de sa « spécialisée » X_s . D'ailleurs, Serre avait fait observer, dès avant la co","Direct cross-language text match, pages 234--235",
edge.003004,fga.236.s2.remark.2-9,about,concept.picard-scheme,medium,"REMARQUE 2.9 Dans tous les cas connus, Pic_ X/S ^ est universellement ouvert sur S , mais il ne faut sans doute pas s'en autoriser pour d","Direct cross-language text match, pages 235--235",
edge.003005,fga.236.s2.proposition.2-10,about,concept.picard-scheme,medium,"PROPOSITION 2.10 (i) Si Pic_ X/S est simple (resp. plat) sur S en les points de la section unité, il l'est en tous les poi","Direct cross-language text match, pages 235--236",
edge.003006,fga.236.s3,about,concept.picard-scheme,medium,"3 Le sous-schéma abélien canonique de Pic_ X/S , et schéma d'Albanese PROPOSITION 3.1 Soient k un corps, G un schéma en groupes de type ","Direct cross-language text match, pages 236--241",
edge.003007,fga.236.s3.corollary.3-2,about,concept.picard-scheme,medium,"RE 3.2 Soit X un schéma normal et propre sur k tel que Pic_ X/k existe, alors il existe un sous-schéma abélien A de Pic_ X/k dont l'ensemble sous-jacent ","Direct cross-language text match, pages 236--237",
edge.003008,fga.236.s3.theorem.3-3,about,concept.picard-scheme,medium,"récédentes : (i) S'il existe un sous-schéma abélien de Pic_ X/S dont l'ensemble sous-jacent soit Pic_ X/S ^ , il est unique. Sa formation est par suite c","Direct cross-language text match, pages 237--238",
edge.003009,fga.236.s3.remark.3-4,about,concept.picard-scheme,medium,"REMARQUES 3.4 Nous noterons Pic_ X/S ^ le sous-schéma abélien canonique de Pic_ X/S , s'il existe. Ce n'est malheureusement pa","Direct cross-language text match, pages 238--239",
edge.003010,fga.236.s3.theorem.3-5,about,concept.picard-scheme,medium,"ÈME 3.5 Sous les conditions de (3.3), soit s S tel que Pic_ X_s/k(s) soit simple sur k(s) (ou, ce qui revient au même, \[ _ X_s/k(s) = H^1(X_s, O_ X_s ))","Direct cross-language text match, pages 239--240",
edge.003011,fga.236.s3.corollary.3-6,about,concept.picard-scheme,medium,Ce Module n'est autre en effet que le Module tangent à Pic_ X/S le long de la section unité.,"Direct cross-language text match, pages 240--240",
edge.003012,fga.236.s3.remark.3-7,about,concept.picard-scheme,medium,"éal cohérent nilpotent, et si on suppose seulement que Pic_ X'/S' ^ existe et est à fibres simples, alors Pic_ X/S ^ existe nécessairement et est un sché","Direct cross-language text match, pages 240--240",
edge.003013,fga.236.s3.corollary.3-8,about,concept.picard-scheme,medium,"COROLLAIRE 3.8 Sous les conditions de (3.5), Pic_ X/S |U est simple sur U en tous les points de Pic_ X/S ^ |U . On applique (2.10), (i). En par","Direct cross-language text match, pages 241--241",
edge.003014,fga.236.s3.corollary.3-9,about,concept.picard-scheme,medium,pposons S à caractéristiques résiduelles nulles. Alors Pic_ X/S ^ est simple sur S .,"Direct cross-language text match, pages 241--241",
edge.003015,fga.236.s3.remark.3-10,about,concept.picard-scheme,medium,"REMARQUE 3.10 On en déduit par exemple, si Pic_ X/S est aussi propre sur S , que le groupe de torsion de Néron–Severi des fibres géométriques","Direct cross-language text match, pages 241--241",
edge.003016,fga.236.s4,about,concept.picard-scheme,medium,"4 Le théorème de finitude pour le schéma de Picard Soit f:X S un morphisme projectif et plat tel que Pic_ X/S existe, alors la considération des ","Direct cross-language text match, pages 241--243",
edge.003017,fga.236.s4.theorem.4-1,about,concept.picard-scheme,medium," Module très ample sur X relatif à S , E une partie de Pic_ X/S , correspondant à une famille ( L_i) de Modules inversibles sur les fibres géométriques X","Direct cross-language text match, pages 242--243",
edge.003018,fga.236.s4.corollary.4-2,about,concept.picard-scheme,medium,"ctif à fibres géométriques connexes, alors les schémas Pic_ X/S ^Q et Pic_ X/S ^ ( Q Q[t] ) sont projectifs sur S . Comme ils sont de type fini sur S d'a","Direct cross-language text match, pages 243--243",
edge.003019,fga.e236,about,concept.picard-scheme,medium,"m et complément à l'exposé no 236 303 8. TDTE VI : Les schémas de Picard. Propriétés générales. center [Séminaire Bourbaki, t. 14, 1961/62, no 236, 23 p.] center 12, l","Direct cross-language text match, pages 303--307",
edge.003020,fga.221,about,concept.cartier-divisor,medium,"plète dans X_0 définie par une équation, i.e. est un « diviseur de Cartier » positif. Alors N_ Y_0/X_0 est isomorphe au faisceau sur Y_0 induit par le faisceau inversibl","Direct cross-language text match, pages 249--276",
edge.003021,fga.221.s5,about,concept.cartier-divisor,medium,"plète dans X_0 définie par une équation, i.e. est un « diviseur de Cartier » positif. Alors N_ Y_0/X_0 est isomorphe au faisceau sur Y_0 induit par le faisceau inversibl","Direct cross-language text match, pages 268--273",
edge.003022,fga.221.s5.remark.5-5,about,concept.cartier-divisor,medium,"plète dans X_0 définie par une équation, i.e. est un « diviseur de Cartier » positif. Alors N_ Y_0/X_0 est isomorphe au faisceau sur Y_0 induit par le faisceau inversibl","Direct cross-language text match, pages 271--272",
edge.003023,fga.221.s6,about,concept.cartier-divisor,medium,e remarque s'applique d'ailleurs plus généralement aux diviseurs de Cartier positifs sur un schéma algébrique non singulier (et il n'est pas exclu que dans ce cas très pa,"Direct cross-language text match, pages 273--275",
edge.003024,fga.232,about,concept.cartier-divisor,medium,"icard non séparés sur S , comme envisagés dans 3.3.] 4 Diviseurs de Cartier relatifs et fibrés projectifs Nous n'aurons à utiliser que des diviseurs positifs, et omettron","Direct cross-language text match, pages 143--161",
