application_id,candidate_id,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,target_label,target_id,resolution_basis,source_sha256,status
ega1.application.sha256.15262332fee5f24d1811ce8930f2e5e18f2323d52630581341bdc7da8f3ce312,ega1.candidate.sha256.15262332fee5f24d1811ce8930f2e5e18f2323d52630581341bdc7da8f3ce312,ega1/ega1-7.tex,126,32,I.7.1.12,\sref{I.7.1.12},sref,I.7.1.12,ega1.c01.cor.7-1-12,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.14eeca13a1eaba24a15d9e7139a0e6031b2336792bdc18549068576b6e23bfbf,ega1.candidate.sha256.14eeca13a1eaba24a15d9e7139a0e6031b2336792bdc18549068576b6e23bfbf,ega1/ega1-7.tex,132,19,I.7.1.11,\sref{I.7.1.11},sref,I.7.1.11,ega1.c01.prop.7-1-11,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.e6798da10d7e857c31f0272cbffc2b8b1af710ce66bc9ce090cd17d30ea3f000,ega1.candidate.sha256.e6798da10d7e857c31f0272cbffc2b8b1af710ce66bc9ce090cd17d30ea3f000,ega1/ega1-7.tex,132,39,I.2.4.4,\sref{I.2.4.4},sref,I.2.4.4,ega1.c01.prop.2-4-4,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.758631987b64a86d2a4d34bd82e19ab2cb154cd8212d422f4e416c175e3e7156,ega1.candidate.sha256.758631987b64a86d2a4d34bd82e19ab2cb154cd8212d422f4e416c175e3e7156,ega1/ega1-7.tex,138,25,I.7.1.12,\sref{I.7.1.12},sref,I.7.1.12,ega1.c01.cor.7-1-12,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.f9450b33e60b91e40321915df00fb2a9bfe6dee9d311280b0a98879781b9e424,ega1.candidate.sha256.f9450b33e60b91e40321915df00fb2a9bfe6dee9d311280b0a98879781b9e424,ega1/ega1-7.tex,145,59,I.7.1.5,\sref{I.7.1.5},sref,I.7.1.5,ega1.c01.prop.7-1-5,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.210a67d347766d34573ebf476c680f9f3ff91b6871a4f471599bcc5c009e2527,ega1.candidate.sha256.210a67d347766d34573ebf476c680f9f3ff91b6871a4f471599bcc5c009e2527,ega1/ega1-7.tex,148,32,I.7.1.12,\sref{I.7.1.12},sref,I.7.1.12,ega1.c01.cor.7-1-12,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.1088107efde130398176ea00ac721b46ac63dfada275c632a5dd0174e19523df,ega1.candidate.sha256.1088107efde130398176ea00ac721b46ac63dfada275c632a5dd0174e19523df,ega1/ega1-7.tex,154,84,I.3.6.3,\sref{I.3.6.3},sref,I.3.6.3,ega1.c01.statement.3-6-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.1c9f4264343a3ae10877b2a3cd46d4e1671e2e407746e8c6634d126d19681414,ega1.candidate.sha256.1c9f4264343a3ae10877b2a3cd46d4e1671e2e407746e8c6634d126d19681414,ega1/ega1-7.tex,160,71,I.6.4.1,\sref{I.6.4.1},sref,I.6.4.1,ega1.c01.def.6-4-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.df4be728b4c0d6bc1c4cc60b0198346e333f6ca5172545b6f6983b2d1b11843e,ega1.candidate.sha256.df4be728b4c0d6bc1c4cc60b0198346e333f6ca5172545b6f6983b2d1b11843e,ega1/ega1-7.tex,161,138,I.3.4.4,\sref{I.3.4.4},sref,I.3.4.4,ega1.c01.statement.3-4-4,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.4eaf9c40bd781836bf97617c284db9039d6e94db0243486bd892c390de3c97a2,ega1.candidate.sha256.4eaf9c40bd781836bf97617c284db9039d6e94db0243486bd892c390de3c97a2,ega1/ega1-7.tex,187,25,I.7.2.2,\sref{I.7.2.2},sref,I.7.2.2,ega1.c01.prop.7-2-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.66ec0c4673eb3b6cb79e1d3f59f7f6086e592940576a22fa383646d2deb489e5,ega1.candidate.sha256.66ec0c4673eb3b6cb79e1d3f59f7f6086e592940576a22fa383646d2deb489e5,ega1/ega1-7.tex,193,100,I.5.2.2,\sref{I.5.2.2},sref,I.5.2.2,ega1.c01.prop.5-2-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.e54f01abcbde7f0985a62f67933bfed477b85aaf836f10a8d4cf0db5b267668d,ega1.candidate.sha256.e54f01abcbde7f0985a62f67933bfed477b85aaf836f10a8d4cf0db5b267668d,ega1/ega1-7.tex,194,179,I.4.4.1,\sref{I.4.4.1},sref,I.4.4.1,ega1.c01.prop.4-4-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.51586b529323247b1b61e78a53948aa8c187190427e92159955bc0a1bc0e79a2,ega1.candidate.sha256.51586b529323247b1b61e78a53948aa8c187190427e92159955bc0a1bc0e79a2,ega1/ega1-7.tex,196,44,I.4.4.1,\sref{I.4.4.1},sref,I.4.4.1,ega1.c01.prop.4-4-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.b37cc0ba07a3eabd21c5b272c7032ad58d18f1f9bc9cbc9a47eb144a666509e6,ega1.candidate.sha256.b37cc0ba07a3eabd21c5b272c7032ad58d18f1f9bc9cbc9a47eb144a666509e6,ega1/ega1-7.tex,199,53,I.7.2.2,\sref{I.7.2.2},sref,I.7.2.2,ega1.c01.prop.7-2-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.2b5db49e02bc1d6488fd36788d44c3c2cac61d24c81755a02bbe16c53c47d7bd,ega1.candidate.sha256.2b5db49e02bc1d6488fd36788d44c3c2cac61d24c81755a02bbe16c53c47d7bd,ega1/ega1-7.tex,200,31,I.7.2.2,\sref{I.7.2.2},sref,I.7.2.2,ega1.c01.prop.7-2-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.9369bbf86bbbeac553415ac26c7ff446867b0acdf75476cc4e0ecb2fa5fac651,ega1.candidate.sha256.9369bbf86bbbeac553415ac26c7ff446867b0acdf75476cc4e0ecb2fa5fac651,ega1/ega1-7.tex,201,39,I.7.2.2,\sref{I.7.2.2},sref,I.7.2.2,ega1.c01.prop.7-2-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.2372b09c1d761470124fa1b972bfc2b476d17e6aa4e781827ba7929df06ec72a,ega1.candidate.sha256.2372b09c1d761470124fa1b972bfc2b476d17e6aa4e781827ba7929df06ec72a,ega1/ega1-7.tex,204,26,I.7.2.2,\sref{I.7.2.2},sref,I.7.2.2,ega1.c01.prop.7-2-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.bd421ccd4b8607c4a40fac0d344384bd0a45f8ee007c4cb700703f856bd0b291,ega1.candidate.sha256.bd421ccd4b8607c4a40fac0d344384bd0a45f8ee007c4cb700703f856bd0b291,ega1/ega1-7.tex,209,4,I.7.2.2,\sref{I.7.2.2},sref,I.7.2.2,ega1.c01.prop.7-2-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.544d56934c9a0775329481c2a17571dba49a5ad0c2eacb450b21473918dc315d,ega1.candidate.sha256.544d56934c9a0775329481c2a17571dba49a5ad0c2eacb450b21473918dc315d,ega1/ega1-7.tex,219,248,I.7.2.2.1,\sref{I.7.2.2.1},sref,I.7.2.2.1,ega1.c01.lem.7-2-2-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.e3f914058623d7d32e40c92158ee68ed3aa08443b6451d718b90d9265084e6cb,ega1.candidate.sha256.e3f914058623d7d32e40c92158ee68ed3aa08443b6451d718b90d9265084e6cb,ega1/ega1-7.tex,231,160,I.7.2.2.1,\sref{I.7.2.2.1},sref,I.7.2.2.1,ega1.c01.lem.7-2-2-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.b8b8dc08811b79656aabe503c3eb12692e2861fb5d9a5afeba89426d38e4e936,ega1.candidate.sha256.b8b8dc08811b79656aabe503c3eb12692e2861fb5d9a5afeba89426d38e4e936,ega1/ega1-7.tex,241,8,I.7.2.3,\sref{I.7.2.3},sref,I.7.2.3,ega1.c01.cor.7-2-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.214bab7d51b45ae0a97bbf6795c0247c6faf9523e128218912148119f763f08d,ega1.candidate.sha256.214bab7d51b45ae0a97bbf6795c0247c6faf9523e128218912148119f763f08d,ega1/ega1-7.tex,241,24,I.7.1.2,\sref{I.7.1.2},sref,I.7.1.2,ega1.c01.def.7-1-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.60ee3c48e2c8334bbee82fa2f3af94188be49f20b87c9f9f560f0fa4283c79d5,ega1.candidate.sha256.60ee3c48e2c8334bbee82fa2f3af94188be49f20b87c9f9f560f0fa4283c79d5,ega1/ega1-7.tex,241,44,I.7.1.3,\sref{I.7.1.3},sref,I.7.1.3,ega1.c01.statement.7-1-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.c6b110ba746ad61b22a7432e1a0fe5f5b1d3994fc3609ec2d99a0b376e7011d6,ega1.candidate.sha256.c6b110ba746ad61b22a7432e1a0fe5f5b1d3994fc3609ec2d99a0b376e7011d6,ega1/ega1-7.tex,241,167,I.5.5.1[iv],\sref{I.5.5.1}[iv],sref,I.5.5.1,ega1.c01.prop.5-5-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.9be7e8b46ab9282a61f12e5270733ce0005406084c15b299abcb8cbde8800ed3,ega1.candidate.sha256.9be7e8b46ab9282a61f12e5270733ce0005406084c15b299abcb8cbde8800ed3,ega1/ega1-7.tex,246,238,I.5.2.1,\sref{I.5.2.1},sref,I.5.2.1,ega1.c01.prop.5-2-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.6b8233679017e6ca47e2e3f7446c3c8551c66ea21d22c29afdc1e6061470cced,ega1.candidate.sha256.6b8233679017e6ca47e2e3f7446c3c8551c66ea21d22c29afdc1e6061470cced,ega1/ega1-7.tex,247,77,I.7.2.5,\sref{I.7.2.5},sref,I.7.2.5,ega1.c01.cor.7-2-5,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.7ae43ad258ee6bb71d1e759ba181275b42b0c30f4f68f264b7094b343a6241d7,ega1.candidate.sha256.7ae43ad258ee6bb71d1e759ba181275b42b0c30f4f68f264b7094b343a6241d7,ega1/ega1-7.tex,251,63,I.5.5.1[i],\sref{I.5.5.1}[i],sref,I.5.5.1,ega1.c01.prop.5-5-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.028a328d412a9563e740833921658c571caf42b1a22cdc01caa461c3d297ed2d,ega1.candidate.sha256.028a328d412a9563e740833921658c571caf42b1a22cdc01caa461c3d297ed2d,ega1/ega1-7.tex,251,111,I.5.4.6,\sref{I.5.4.6},sref,I.5.4.6,ega1.c01.cor.5-4-6,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.58d4a9198378ce7790bf07d4d7bc0f8212633a38ffbb72d86ae58b1a9860bfbb,ega1.candidate.sha256.58d4a9198378ce7790bf07d4d7bc0f8212633a38ffbb72d86ae58b1a9860bfbb,ega1/ega1-7.tex,251,300,I.5.2.1,\sref{I.5.2.1},sref,I.5.2.1,ega1.c01.prop.5-2-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.78b116036ccef78162cdf8adb37f4e7324037ea945fe1e1e372bb6b6d977b231,ega1.candidate.sha256.78b116036ccef78162cdf8adb37f4e7324037ea945fe1e1e372bb6b6d977b231,ega1/ega1-7.tex,253,106,I.5.4.6,\sref{I.5.4.6},sref,I.5.4.6,ega1.c01.cor.5-4-6,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.912a0629937113c8de05fc2bfe28769e626de2bda6af0fdb38826ebcf0157e47,ega1.candidate.sha256.912a0629937113c8de05fc2bfe28769e626de2bda6af0fdb38826ebcf0157e47,ega1/ega1-7.tex,253,219,I.5.2.1,\sref{I.5.2.1},sref,I.5.2.1,ega1.c01.prop.5-2-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.17f26765e97a3af224c5b9013931ffbf547b7a01f67f8baca343a11d98f5088b,ega1.candidate.sha256.17f26765e97a3af224c5b9013931ffbf547b7a01f67f8baca343a11d98f5088b,ega1/ega1-7.tex,259,153,I.2.4.1,\sref{I.2.4.1},sref,I.2.4.1,ega1.c01.statement.2-4-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.a56763c53d07d27dd719c74c916df3dd342c2bca18aa409342b101973cfc9be8,ega1.candidate.sha256.a56763c53d07d27dd719c74c916df3dd342c2bca18aa409342b101973cfc9be8,ega1/ega1-7.tex,259,357,I.2.4.2,\sref{I.2.4.2},sref,I.2.4.2,ega1.c01.prop.2-4-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.9dd0050c3b264b1566e61ce2a8ba3c7440f04de453b599488a06cc04127f239d,ega1.candidate.sha256.9dd0050c3b264b1566e61ce2a8ba3c7440f04de453b599488a06cc04127f239d,ega1/ega1-7.tex,279,183,I.1.1.14,\sref{I.1.1.14},sref,I.1.1.14,ega1.c01.cor.1-1-14,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.44dfd7329d0f43e36d36773d8fb25a81b6708be1aa00b733d28a63fe520ce21e,ega1.candidate.sha256.44dfd7329d0f43e36d36773d8fb25a81b6708be1aa00b733d28a63fe520ce21e,ega1/ega1-7.tex,282,77,I.7.2.8,\sref{I.7.2.8},sref,I.7.2.8,ega1.c01.statement.7-2-8,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.6a67b2754cc5211e644168d6bd4d54cf4d33916d81f530b01116a759c33a0070,ega1.candidate.sha256.6a67b2754cc5211e644168d6bd4d54cf4d33916d81f530b01116a759c33a0070,ega1/ega1-7.tex,283,156,I.2.4.2,\sref{I.2.4.2},sref,I.2.4.2,ega1.c01.prop.2-4-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.9a5d86ec550eae50bae20457d21a20a8ca4850173a71623c8ffcb5dff3481f4b,ega1.candidate.sha256.9a5d86ec550eae50bae20457d21a20a8ca4850173a71623c8ffcb5dff3481f4b,ega1/ega1-7.tex,290,142,I.7.2.8,\sref{I.7.2.8},sref,I.7.2.8,ega1.c01.statement.7-2-8,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.cc03be6a3905e55671b8d0685c350d5c94a017884511e246e645974ad5d79e24,ega1.candidate.sha256.cc03be6a3905e55671b8d0685c350d5c94a017884511e246e645974ad5d79e24,ega1/ega1-7.tex,295,4,I.6.5.1,\sref{I.6.5.1},sref,I.6.5.1,ega1.c01.prop.6-5-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.643a1dabd6f8a9ff6fa0edd8e87a816a49db78f60c4710492115e75158aa0109,ega1.candidate.sha256.643a1dabd6f8a9ff6fa0edd8e87a816a49db78f60c4710492115e75158aa0109,ega1/ega1-7.tex,296,58,I.7.2.3,\sref{I.7.2.3},sref,I.7.2.3,ega1.c01.cor.7-2-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.c7f01c0987c7dea6a4566b4142ca6b3d1a1c81a2b4b58320ad6d1cb618561149,ega1.candidate.sha256.c7f01c0987c7dea6a4566b4142ca6b3d1a1c81a2b4b58320ad6d1cb618561149,ega1/ega1-7.tex,297,188,I.6.5.1,\sref{I.6.5.1},sref,I.6.5.1,ega1.c01.prop.6-5-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.eb8c5e6dc9583a76b372796a89b51a1cdae62bae568d5c9b5d6d2bccd27b3e02,ega1.candidate.sha256.eb8c5e6dc9583a76b372796a89b51a1cdae62bae568d5c9b5d6d2bccd27b3e02,ega1/ega1-7.tex,298,65,I.7.2.3,\sref{I.7.2.3},sref,I.7.2.3,ega1.c01.cor.7-2-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.15256ecd11327dd30a3793afb0214519da6b4d83809857b85c15c43c1e4d17ba,ega1.candidate.sha256.15256ecd11327dd30a3793afb0214519da6b4d83809857b85c15c43c1e4d17ba,ega1/ega1-7.tex,300,187,I.7.2.8.1,\sref{I.7.2.8.1},sref,I.7.2.8.1,ega1.c01.lem.7-2-8-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.82c371eff967aa2df69260ed01f777663a565f5880bad2b1fbbced84686249a8,ega1.candidate.sha256.82c371eff967aa2df69260ed01f777663a565f5880bad2b1fbbced84686249a8,ega1/ega1-7.tex,303,167,I.7.2.3,\sref{I.7.2.3},sref,I.7.2.3,ega1.c01.cor.7-2-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.781ecf35ea302ff0fbdf602e626425baf51cdff0bf840c3184261f5aa84c4ca1,ega1.candidate.sha256.781ecf35ea302ff0fbdf602e626425baf51cdff0bf840c3184261f5aa84c4ca1,ega1/ega1-7.tex,312,95,I.7.1.3,\sref{I.7.1.3},sref,I.7.1.3,ega1.c01.statement.7-1-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.14cf919fdbc6f80c805a6761dfe714dc9d58da0439cf1ebc00db429b5a85f08b,ega1.candidate.sha256.14cf919fdbc6f80c805a6761dfe714dc9d58da0439cf1ebc00db429b5a85f08b,ega1/ega1-7.tex,334,149,I.7.1.7,\sref{I.7.1.7},sref,I.7.1.7,ega1.c01.prop.7-1-7,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.d66fac876d52704d885575ad52503d517745db76523d9a5b579ec67e42959bfb,ega1.candidate.sha256.d66fac876d52704d885575ad52503d517745db76523d9a5b579ec67e42959bfb,ega1/ega1-7.tex,338,235,I.1.3.4,\sref{I.1.3.4},sref,I.1.3.4,ega1.c01.def.1-3-4,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.ae84c062861d6a836ab67dcf173367d0e6ba5c43271b1055ac773bb8de9bf063,ega1.candidate.sha256.ae84c062861d6a836ab67dcf173367d0e6ba5c43271b1055ac773bb8de9bf063,ega1/ega1-7.tex,343,232,I.5.2.1,\sref{I.5.2.1},sref,I.5.2.1,ega1.c01.prop.5-2-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.283cd9cc3b90a4e381094a7107a9f7f8982693d2fced710564d20f24cfe77776,ega1.candidate.sha256.283cd9cc3b90a4e381094a7107a9f7f8982693d2fced710564d20f24cfe77776,ega1/ega1-7.tex,373,59,I.7.3.3,\sref{I.7.3.3},sref,I.7.3.3,ega1.c01.prop.7-3-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.668424358f829587cff754c5bd50bb499b170fdaed39ecfa643166fc614d8d04,ega1.candidate.sha256.668424358f829587cff754c5bd50bb499b170fdaed39ecfa643166fc614d8d04,ega1/ega1-7.tex,373,99,I.7.2.3,\sref{I.7.2.3},sref,I.7.2.3,ega1.c01.cor.7-2-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.d0ba57197782999322bf8c6426390c04769270bd4139997e7cb55792bf7e7f0c,ega1.candidate.sha256.d0ba57197782999322bf8c6426390c04769270bd4139997e7cb55792bf7e7f0c,ega1/ega1-7.tex,379,167,I.7.3.3,\sref{I.7.3.3},sref,I.7.3.3,ega1.c01.prop.7-3-3,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.fc0bba30f6b82dec708e1685c12db88955da6a48384d0f2ebeb114089960616c,ega1.candidate.sha256.fc0bba30f6b82dec708e1685c12db88955da6a48384d0f2ebeb114089960616c,ega1/ega1-7.tex,390,18,I.7.3.8.1,\sref{I.7.3.8.1},sref,I.7.3.8.1,ega1.c01.statement.7-3-8-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.906c2677028737805eb8d3f117e40d3ece7005b029e73086e10232861099a7c7,ega1.candidate.sha256.906c2677028737805eb8d3f117e40d3ece7005b029e73086e10232861099a7c7,ega1/ega1-7.tex,390,102,I.1.6.5,\sref{I.1.6.5},sref,I.1.6.5,ega1.c01.prop.1-6-5,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.147dbc0e7f38fbd51f0c9452fcdcd663bd19577214ad2c65a01198c857a127dc,ega1.candidate.sha256.147dbc0e7f38fbd51f0c9452fcdcd663bd19577214ad2c65a01198c857a127dc,ega1/ega1-7.tex,406,186,I.4.1.1,\sref{I.4.1.1},sref,I.4.1.1,ega1.c01.statement.4-1-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.b89ae3e98424a34bc0f575111baba35155db4bad07834504a9f7fd743a6724bd,ega1.candidate.sha256.b89ae3e98424a34bc0f575111baba35155db4bad07834504a9f7fd743a6724bd,ega1/ega1-7.tex,406,205,I.7.3.6,\sref{I.7.3.6},sref,I.7.3.6,ega1.c01.cor.7-3-6,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.de01108052adebc04e9d26726bafa85f99ed73233aed098e514113630f15efba,ega1.candidate.sha256.de01108052adebc04e9d26726bafa85f99ed73233aed098e514113630f15efba,ega1/ega1-7.tex,409,16,I.7.3.5,\sref{I.7.3.5},sref,I.7.3.5,ega1.c01.cor.7-3-5,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.4559547d45c64cee0dfa2ec6691e9c0f4e2a374f3c878f0b77d6bedace0339d5,ega1.candidate.sha256.4559547d45c64cee0dfa2ec6691e9c0f4e2a374f3c878f0b77d6bedace0339d5,ega1/ega1-7.tex,432,225,I.7.3.5,\sref{I.7.3.5},sref,I.7.3.5,ega1.c01.cor.7-3-5,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.61bf430b0e9031ac713d5d2ee47b77bf50d928e739f9ef49b4beb55c7736ca39,ega1.candidate.sha256.61bf430b0e9031ac713d5d2ee47b77bf50d928e739f9ef49b4beb55c7736ca39,ega1/ega1-7.tex,444,56,I.7.4.2,\sref{I.7.4.2},sref,I.7.4.2,ega1.c01.prop.7-4-2,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.73e543a75976abc54831adbadd26aa1b511ab42a69852a347959f1a41ca35891,ega1.candidate.sha256.73e543a75976abc54831adbadd26aa1b511ab42a69852a347959f1a41ca35891,ega1/ega1-7.tex,455,4,I.7.3.5,\sref{I.7.3.5},sref,I.7.3.5,ega1.c01.cor.7-3-5,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.02f905b4f9f0c649d8e5cf7644eeef5ace4f8048a2b56dbae3787f653120c5b4,ega1.candidate.sha256.02f905b4f9f0c649d8e5cf7644eeef5ace4f8048a2b56dbae3787f653120c5b4,ega1/ega1-7.tex,455,23,I.7.4.1,\sref{I.7.4.1},sref,I.7.4.1,ega1.c01.statement.7-4-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.b93487511e9a299150bae1e6a64312984efd8155e70bb39fe8ef0f811b7a27cd,ega1.candidate.sha256.b93487511e9a299150bae1e6a64312984efd8155e70bb39fe8ef0f811b7a27cd,ega1/ega1-7.tex,460,60,I.7.4.1,\sref{I.7.4.1},sref,I.7.4.1,ega1.c01.statement.7-4-1,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
ega1.application.sha256.68451bdfaacc584bcfb7415ec8b16ed34577c41da585ee8b091d90a2e4ac4eb5,ega1.candidate.sha256.68451bdfaacc584bcfb7415ec8b16ed34577c41da585ee8b091d90a2e4ac4eb5,ega1/ega1-7.tex,460,210,I.7.3.4,\sref{I.7.3.4},sref,I.7.3.4,ega1.c01.cor.7-3-4,exact unique local source label,56B9841955C002CB9C3FC27033CFFD88C812096FFB7E21982E1693300A7E97F8,active_local_link
