residual_id,candidate_id,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,proposed_target_label,classification,resolution_basis,source_sha256,status
ega1.residual.sha256.f5f08f743523b311f75dbf42c314ad1234a13815d67db82cf836678b251a7ad5,ega1.candidate.sha256.f5f08f743523b311f75dbf42c314ad1234a13815d67db82cf836678b251a7ad5,ega1/ega1-backmatter-index-notation.tex,20,25,0.1.2.1,0.1.2.1,plain_index_locator,0.1.2.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.b473f9ee82daab13cee81130b52725dadc0ab66d2d3645c550ab391271e2b597,ega1.candidate.sha256.b473f9ee82daab13cee81130b52725dadc0ab66d2d3645c550ab391271e2b597,ega1/ega1-backmatter-index-notation.tex,21,70,0.1.2.2,0.1.2.2,plain_index_locator,0.1.2.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.b5cd0f882420c8ca9baf7ad3fece41363a1771f450a1fcae2ad2c466e05bcc40,ega1.candidate.sha256.b5cd0f882420c8ca9baf7ad3fece41363a1771f450a1fcae2ad2c466e05bcc40,ega1/ega1-backmatter-index-notation.tex,22,74,0.1.2.3,0.1.2.3,plain_index_locator,0.1.2.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.8000a5aeacd71dca80d54c2684e86aaf54bdaa625db22151f5edef0fd4ba59b2,ega1.candidate.sha256.8000a5aeacd71dca80d54c2684e86aaf54bdaa625db22151f5edef0fd4ba59b2,ega1/ega1-backmatter-index-notation.tex,23,27,0.1.3.1,0.1.3.1,plain_index_locator,0.1.3.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.9cdcd9f5c318e7fa7dee8785327f7d8a1b83769cd1f11525bb302545ac2795dd,ega1.candidate.sha256.9cdcd9f5c318e7fa7dee8785327f7d8a1b83769cd1f11525bb302545ac2795dd,ega1/ega1-backmatter-index-notation.tex,24,66,0.1.4.1,0.1.4.1,plain_index_locator,0.1.4.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.dce84dacf22dd589be3cdf1bf62f2611ca27f6db34a31f21a5eb2ae283376952,ega1.candidate.sha256.dce84dacf22dd589be3cdf1bf62f2611ca27f6db34a31f21a5eb2ae283376952,ega1/ega1-backmatter-index-notation.tex,25,42,0.1.7.1,0.1.7.1,plain_index_locator,0.1.7.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.2004d5bdeba96763fcdd3b54997263659d5e8d212d9bb4e951651505d5bd1048,ega1.candidate.sha256.2004d5bdeba96763fcdd3b54997263659d5e8d212d9bb4e951651505d5bd1048,ega1/ega1-backmatter-index-notation.tex,26,40,0.3.1.5,0.3.1.5,plain_index_locator,0.3.1.5,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.55769b269e37fc5f48cbbbde69bda3434cc1206075ea3cf8ce7b41bcf8359fbf,ega1.candidate.sha256.55769b269e37fc5f48cbbbde69bda3434cc1206075ea3cf8ce7b41bcf8359fbf,ega1/ega1-backmatter-index-notation.tex,27,114,0.3.1.6,0.3.1.6,plain_index_locator,0.3.1.6,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.ab4b4c99ff980bb15d497b07a5936ba2c0691d84c519c90f74ecaa397fb5b3ff,ega1.candidate.sha256.ab4b4c99ff980bb15d497b07a5936ba2c0691d84c519c90f74ecaa397fb5b3ff,ega1/ega1-backmatter-index-notation.tex,28,41,0.3.4.1,0.3.4.1,plain_index_locator,0.3.4.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.f2270f722c22396483d8e9a310f123882fe743cc27dbcd4fe8be23f14ce13755,ega1.candidate.sha256.f2270f722c22396483d8e9a310f123882fe743cc27dbcd4fe8be23f14ce13755,ega1/ega1-backmatter-index-notation.tex,29,31,0.3.4.2,0.3.4.2,plain_index_locator,0.3.4.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.75bde0c86cf8eb4b2edc217c5d25d88ce83f5ba40d02ed5a9a82f7fa01a8bb61,ega1.candidate.sha256.75bde0c86cf8eb4b2edc217c5d25d88ce83f5ba40d02ed5a9a82f7fa01a8bb61,ega1/ega1-backmatter-index-notation.tex,30,28,0.3.4.4,0.3.4.4,plain_index_locator,0.3.4.4,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.8d1a39127bce117f98e6477279e7643810ee9536294f063776ee1e31149cd186,ega1.candidate.sha256.8d1a39127bce117f98e6477279e7643810ee9536294f063776ee1e31149cd186,ega1/ega1-backmatter-index-notation.tex,31,47,0.3.5.1,0.3.5.1,plain_index_locator,0.3.5.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.3cf89bd371cd6beb913b2db43b1f2f6173a7d485554f935f8eb91c2e236092dc,ega1.candidate.sha256.3cf89bd371cd6beb913b2db43b1f2f6173a7d485554f935f8eb91c2e236092dc,ega1/ega1-backmatter-index-notation.tex,32,65,0.3.5.3,0.3.5.3,plain_index_locator,0.3.5.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.1beb80e93049892aef5cf6dda49a71288ab3b09eab31a6f04d4c8b0808520a0e,ega1.candidate.sha256.1beb80e93049892aef5cf6dda49a71288ab3b09eab31a6f04d4c8b0808520a0e,ega1/ega1-backmatter-index-notation.tex,33,76,0.3.5.5,0.3.5.5,plain_index_locator,0.3.5.5,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.4136d138eaedcc3c8d82d45ad5811f9424510aae6214d8c2a90753905ebe60f1,ega1.candidate.sha256.4136d138eaedcc3c8d82d45ad5811f9424510aae6214d8c2a90753905ebe60f1,ega1/ega1-backmatter-index-notation.tex,34,85,0.4.1.1,0.4.1.1,plain_index_locator,0.4.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.4c7930d983f451312d37a6e26c744be8ae7ac4dbe3ab357d70e4734b023a9a8d,ega1.candidate.sha256.4c7930d983f451312d37a6e26c744be8ae7ac4dbe3ab357d70e4734b023a9a8d,ega1/ega1-backmatter-index-notation.tex,35,68,0.4.1.4,0.4.1.4,plain_index_locator,0.4.1.4,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.d48b02b262a18bb54bd06c530f4f1d90b6b7eea2d745e55dccd42d5e5f974de7,ega1.candidate.sha256.d48b02b262a18bb54bd06c530f4f1d90b6b7eea2d745e55dccd42d5e5f974de7,ega1/ega1-backmatter-index-notation.tex,36,42,0.4.1.5,0.4.1.5,plain_index_locator,0.4.1.5,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.0feb2e7a1b29db3d87f51debe99ce03f0caa564f6ff46c9a024ef9ac4f533629,ega1.candidate.sha256.0feb2e7a1b29db3d87f51debe99ce03f0caa564f6ff46c9a024ef9ac4f533629,ega1/ega1-backmatter-index-notation.tex,37,56,0.4.2.1,0.4.2.1,plain_index_locator,0.4.2.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.b8462f171720b6727024c5920307edb16238b3c111be4b4a2631c3905b9bf1c2,ega1.candidate.sha256.b8462f171720b6727024c5920307edb16238b3c111be4b4a2631c3905b9bf1c2,ega1/ega1-backmatter-index-notation.tex,38,41,0.4.2.4,0.4.2.4,plain_index_locator,0.4.2.4,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.7b020052ca3daf0a9669224e9a51b0a582fb4379a18b1f7716aea17874401b08,ega1.candidate.sha256.7b020052ca3daf0a9669224e9a51b0a582fb4379a18b1f7716aea17874401b08,ega1/ega1-backmatter-index-notation.tex,39,52,0.4.3.1,0.4.3.1,plain_index_locator,0.4.3.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.54cd9cc0f900a5e2293ff8a3eefb5f78bb38f91e6258e08416c2cdcd5c1b83bb,ega1.candidate.sha256.54cd9cc0f900a5e2293ff8a3eefb5f78bb38f91e6258e08416c2cdcd5c1b83bb,ega1/ega1-backmatter-index-notation.tex,40,39,0.4.3.4,0.4.3.4,plain_index_locator,0.4.3.4,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.4e6411b09f2e19049e92f72807d50375a754ffcf95c6283f5a35f72903cd6870,ega1.candidate.sha256.4e6411b09f2e19049e92f72807d50375a754ffcf95c6283f5a35f72903cd6870,ega1/ega1-backmatter-index-notation.tex,41,77,0.4.3.5,0.4.3.5,plain_index_locator,0.4.3.5,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.43e99f263b2f67da5e20d39df6f64994eba75a0df5d26cabca2bf33575f8d1d3,ega1.candidate.sha256.43e99f263b2f67da5e20d39df6f64994eba75a0df5d26cabca2bf33575f8d1d3,ega1/ega1-backmatter-index-notation.tex,42,47,0.4.4.1,0.4.4.1,plain_index_locator,0.4.4.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.016ee62708ff68e8f9fb525d4748bf2f6d10f160178f3560ffee5f689a353823,ega1.candidate.sha256.016ee62708ff68e8f9fb525d4748bf2f6d10f160178f3560ffee5f689a353823,ega1/ega1-backmatter-index-notation.tex,43,134,0.4.4.3,0.4.4.3,plain_index_locator,0.4.4.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.b85e1328e381e1620fb4d674ea4194bf602934a31a9c88649ab46191b1e51dbc,ega1.candidate.sha256.b85e1328e381e1620fb4d674ea4194bf602934a31a9c88649ab46191b1e51dbc,ega1/ega1-backmatter-index-notation.tex,44,39,0.4.4.4,0.4.4.4,plain_index_locator,0.4.4.4,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.e519b4d99409a95add0dbd20f160286ff52befa821af268fc36acf60bcdadfea,ega1.candidate.sha256.e519b4d99409a95add0dbd20f160286ff52befa821af268fc36acf60bcdadfea,ega1/ega1-backmatter-index-notation.tex,45,36,0.5.4.3,0.5.4.3,plain_index_locator,0.5.4.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.9fa0bd022545b9ad1e4d2ba25a5bf578c373b7da204692250e381910180bd195,ega1.candidate.sha256.9fa0bd022545b9ad1e4d2ba25a5bf578c373b7da204692250e381910180bd195,ega1/ega1-backmatter-index-notation.tex,46,43,0.5.4.4,0.5.4.4,plain_index_locator,0.5.4.4,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.2ada1c5ee2b4718c9cd3847f797fddaa2cd6bc9b949a6f302ccdc64ac6c27fb6,ega1.candidate.sha256.2ada1c5ee2b4718c9cd3847f797fddaa2cd6bc9b949a6f302ccdc64ac6c27fb6,ega1/ega1-backmatter-index-notation.tex,47,83,0.5.4.6,0.5.4.6,plain_index_locator,0.5.4.6,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.863dc6883fa4b6494ba4398ac26bb404a6a4b493e6ebcd2333d09ca664ff8602,ega1.candidate.sha256.863dc6883fa4b6494ba4398ac26bb404a6a4b493e6ebcd2333d09ca664ff8602,ega1/ega1-backmatter-index-notation.tex,48,39,0.5.4.7,0.5.4.7,plain_index_locator,0.5.4.7,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.c5ca45d58b14ec977b27fcfe8841f342048164f93d14484e46bb22ebd874049d,ega1.candidate.sha256.c5ca45d58b14ec977b27fcfe8841f342048164f93d14484e46bb22ebd874049d,ega1/ega1-backmatter-index-notation.tex,49,57,0.5.5.1,0.5.5.1,plain_index_locator,0.5.5.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.56b013e9bc3c38aa846f3c13e6a8304538dc12f2355d9fe17ad7b15b9c326a55,ega1.candidate.sha256.56b013e9bc3c38aa846f3c13e6a8304538dc12f2355d9fe17ad7b15b9c326a55,ega1/ega1-backmatter-index-notation.tex,50,25,0.5.5.2,0.5.5.2,plain_index_locator,0.5.5.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.ac51f08f79ce3a09a891543b7319eeb2fddea82b8a384287f7cf0dd435ec7e9c,ega1.candidate.sha256.ac51f08f79ce3a09a891543b7319eeb2fddea82b8a384287f7cf0dd435ec7e9c,ega1/ega1-backmatter-index-notation.tex,51,56,0.6.0,0.6.0,plain_index_locator,0.6.0,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.f816097ac1a37418316eb665e3023a5444ff57e98ad4bb8fca84315cd1b5ce1a,ega1.candidate.sha256.f816097ac1a37418316eb665e3023a5444ff57e98ad4bb8fca84315cd1b5ce1a,ega1/ega1-backmatter-index-notation.tex,52,44,0.7.2.3,0.7.2.3,plain_index_locator,0.7.2.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.2cf2cf88e34e5cab1354a78e97e97021d00b4308c0262af5549cc83abd46381f,ega1.candidate.sha256.2cf2cf88e34e5cab1354a78e97e97021d00b4308c0262af5549cc83abd46381f,ega1/ega1-backmatter-index-notation.tex,52,58,0.7.3.1,0.7.3.1,plain_index_locator,0.7.3.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.e4b43d4c1ec8f2d2e25de7c1e2adc7ef257f1d71ba05d36c03b10d0042c7186a,ega1.candidate.sha256.e4b43d4c1ec8f2d2e25de7c1e2adc7ef257f1d71ba05d36c03b10d0042c7186a,ega1/ega1-backmatter-index-notation.tex,53,45,0.7.5.1,0.7.5.1,plain_index_locator,0.7.5.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.3d64aeb7fc39f9f86807054c4aa14d909528b8a5bcf7191b56179043b9bc5cab,ega1.candidate.sha256.3d64aeb7fc39f9f86807054c4aa14d909528b8a5bcf7191b56179043b9bc5cab,ega1/ega1-backmatter-index-notation.tex,54,31,0.7.6.1,0.7.6.1,plain_index_locator,0.7.6.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.226852fd141b0df6108091f8c0728ccefe53d2d1e686c57702a631273716e338,ega1.candidate.sha256.226852fd141b0df6108091f8c0728ccefe53d2d1e686c57702a631273716e338,ega1/ega1-backmatter-index-notation.tex,55,42,0.7.6.9,0.7.6.9,plain_index_locator,0.7.6.9,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.7543e8a51738c4d57c2db04c441280b15c5ed6929bd3a7b4026de3081cbbaff7,ega1.candidate.sha256.7543e8a51738c4d57c2db04c441280b15c5ed6929bd3a7b4026de3081cbbaff7,ega1/ega1-backmatter-index-notation.tex,56,53,0.7.6.14,0.7.6.14,plain_index_locator,0.7.6.14,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.c492c4060cdf07a8113027ac12d1d7b2c1f4da49dda25f8d4cf2008ebe0d5e55,ega1.candidate.sha256.c492c4060cdf07a8113027ac12d1d7b2c1f4da49dda25f8d4cf2008ebe0d5e55,ega1/ega1-backmatter-index-notation.tex,57,29,0.7.6.14,0.7.6.14,plain_index_locator,0.7.6.14,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.daaf50a558bf7659603b7e857bc942944f3a3c3dadbb535a43411a2eae7b4ae8,ega1.candidate.sha256.daaf50a558bf7659603b7e857bc942944f3a3c3dadbb535a43411a2eae7b4ae8,ega1/ega1-backmatter-index-notation.tex,58,75,0.7.7.1,0.7.7.1,plain_index_locator,0.7.7.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.f8db19cf30937c0d2c19da5b4330355dde8a4e0f3d0003be79bd1a05c0d073d1,ega1.candidate.sha256.f8db19cf30937c0d2c19da5b4330355dde8a4e0f3d0003be79bd1a05c0d073d1,ega1/ega1-backmatter-index-notation.tex,59,41,0.7.7.3,0.7.7.3,plain_index_locator,0.7.7.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B2142793B7046B6043B03B6A964D026FA70816B838EA8298108ACDA89C327D6D,reviewed_nonedge
ega1.residual.sha256.8ce12f367657ca86e6f38e435bbe08845f862c0ac8576b247b02fe463eb0d4ce,ega1.candidate.sha256.8ce12f367657ca86e6f38e435bbe08845f862c0ac8576b247b02fe463eb0d4ce,ega1/ega1-backmatter-index-terminology.tex,19,44,0.4.1.3,0.4.1.3,plain_index_locator,0.4.1.3,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.dc9215ffbb5470c7426a2ccfc855bf88c8c8600b1705cbb052b6d98c501c2fff,ega1.candidate.sha256.dc9215ffbb5470c7426a2ccfc855bf88c8c8600b1705cbb052b6d98c501c2fff,ega1/ega1-backmatter-index-terminology.tex,20,56,0.7.1.9,0.7.1.9,plain_index_locator,0.7.1.9,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.a2562c3e7cd3754bad551d1cf86e8edd3b6a722a3724786b9be8d184c19fb228,ega1.candidate.sha256.a2562c3e7cd3754bad551d1cf86e8edd3b6a722a3724786b9be8d184c19fb228,ega1/ega1-backmatter-index-terminology.tex,21,37,0.7.1.2,0.7.1.2,plain_index_locator,0.7.1.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.fb18b4849e5d87729c15db0323d6a7080cf3a3af5feaf18b3337b6194d239d45,ega1.candidate.sha256.fb18b4849e5d87729c15db0323d6a7080cf3a3af5feaf18b3337b6194d239d45,ega1/ega1-backmatter-index-terminology.tex,22,48,0.7.6.5,0.7.6.5,plain_index_locator,0.7.6.5,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.c6123b588183c3daabea7bbe742dec6200d7c5f6960dc326ed2cc407f6a9b98f,ega1.candidate.sha256.c6123b588183c3daabea7bbe742dec6200d7c5f6960dc326ed2cc407f6a9b98f,ega1/ega1-backmatter-index-terminology.tex,23,39,0.1.2.2,0.1.2.2,plain_index_locator,0.1.2.2,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.2a1c987594c5c4689491b6b6518dd0709dfec9309995a0444484cd6b8a57e25c,ega1.candidate.sha256.2a1c987594c5c4689491b6b6518dd0709dfec9309995a0444484cd6b8a57e25c,ega1/ega1-backmatter-index-terminology.tex,26,35,0.1.0.6,0.1.0.6,plain_index_locator,0.1.0.6,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
ega1.residual.sha256.ece962a525cb4d751392fb3fac2698bccb14855dbbf77e5b964d8120c3724316,ega1.candidate.sha256.ece962a525cb4d751392fb3fac2698bccb14855dbbf77e5b964d8120c3724316,ega1/ega1-backmatter-index-terminology.tex,27,47,0.7.1.1,0.7.1.1,plain_index_locator,0.7.1.1,external_volume_reference,printed Chapter 0 index locator is unavailable in standalone EGA I,B3ABEB3B54ECF292DF19D443DF0874D32784201D5E55F6F79DE97382F1114D6F,reviewed_nonedge
