edge_id,pdf_page,annotation_index,source_rectangle,visible_text,action_type,target_id,target_label,target_kind,target_page,status,pdf_sha256
ega1.edge.sha256.635aecf33b33d4c04fc45dfcd528ed3800325a9bb5581be5e2aec814ad4f764f,70,0,"186.825,700.814,213.386,710.06",(5.2.1).,GoTo,ega1.c01.prop.5-2-1,I.5.2.1,prop,45,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.62480ab24cd2ba07e8a84c5fa9dce07a6dccc1b84d36a6f47fb6fbecf89b87b6,70,1,"355.835,464.024,382.395,473.269",(7.3.3);,GoTo,ega1.c01.prop.7-3-3,I.7.3.3,prop,69,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cf8de3fca19c235c942a7f9a2dad3b2ec421aa3061dbc425cc5bd34e8a0bde33,70,2,"494.693,464.024,521.254,473.269",(7.2.3).,GoTo,ega1.c01.cor.7-2-3,I.7.2.3,cor,67,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.f17fa2f625e05d5ee181f46c2bd2248b6873ae239ab0ebb09313186fa5397fe5,70,3,"121.542,436.203,129.113,441.404",15,GoTo,ega1.reader.footnote.15,,footnote,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.64dce1a1705d7ca32de08aff784f0312a7f21ccdde8c538ad7a46c620b572f74,70,4,"268.249,417.377,294.81,426.622",(7.3.3).,GoTo,ega1.c01.prop.7-3-3,I.7.3.3,prop,69,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.16da077b2b43c5bf198fa0385692a060ca9b082ebb4c15db82d87f7799ea58cb,70,5,"90.0,328.271,124.032,337.516",(7.3.8.1),GoTo,ega1.c01.statement.7-3-8-1,I.7.3.8.1,statement,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.915998a10bf01513cf516c5824e22c3bf0c5fbaefeb79af8f10beccedb8b5f47,70,6,"407.326,328.271,433.886,337.516",(1.6.5).,GoTo,ega1.c01.prop.1-6-5,I.1.6.5,prop,14,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.0dea3f815bc4d5c7368cb546e2b22980902e396afccb1750b3e26b85857f262c,70,7,"257.948,147.662,284.509,156.907",((4.1.1),GoTo,ega1.c01.statement.4-1-1,I.4.1.1,statement,36,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.86a86fd3654cde74017daa629c94a5ef6b532fbca7b02e3cee891b6d05c3b2b0,70,8,"305.879,147.662,332.44,156.907",(7.3.6)).,GoTo,ega1.c01.cor.7-3-6,I.7.3.6,cor,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.4e1d681a1f3608b63cf008daa14e05d809b35b16f5339017a6c8097807a74e72,70,9,"90.0,122.556,116.56,131.801",(7.3.5),GoTo,ega1.c01.cor.7-3-5,I.7.3.5,cor,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6b39cb713798adca9fd00919facbc61b62ece6f50f511edff51cb496795b6185,71,0,"388.854,578.925,415.414,588.17",(7.3.5).,GoTo,ega1.c01.cor.7-3-5,I.7.3.5,cor,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.7cdf2bebda3399a712aef19f970770e1b2af885fd1db69f8a80b7e79aa122f45,71,1,"307.087,525.189,333.647,534.434","(7.4.2),",GoTo,ega1.c01.prop.7-4-2,I.7.4.2,prop,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.f34de40d2025a7cf417bf5011d956acfdf19e2c980de61b39abc6bfb319fb756,71,2,"133.059,405.361,159.619,414.606",(7.3.5),GoTo,ega1.c01.cor.7-3-5,I.7.3.5,cor,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.bfbe2b2fcb7a273d2a5fd253be71dd8d6ba8847fadb20de06a69d440d68412a2,71,3,"181.608,405.361,208.169,414.606","(7.4.1),",GoTo,ega1.c01.statement.7-4-1,I.7.4.1,statement,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6bfd11d5ca46ef686397b4ee9f735dfea4c83748220faa52aed47eb321cfe4f5,71,4,"389.978,358.78,416.538,368.025",(7.4.1),GoTo,ega1.c01.statement.7-4-1,I.7.4.1,statement,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cf06b13b593578439b86978447c1af4be568b04b1d843d693c895f919c3db846,71,5,"90.0,333.674,116.56,342.919",(7.3.4),GoTo,ega1.c01.cor.7-3-4,I.7.3.4,cor,70,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.e1bdfe557f028d84f52d12989bef3d1582aa3063584e188d83463ec5b08f43d7,71,6,"300.459,333.674,327.019,342.919",(7.4.6),GoTo,ega1.c01.prop.7-4-6,I.7.4.6,prop,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.60e6821dff8d0cc1583d8a95ea14c30b7ca4f7ab43f8594474102602e01fc678,71,7,"256.277,168.384,282.837,177.629",(8.1.1),GoTo,ega1.c01.lem.8-1-1,I.8.1.1,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.c2fa3a880192ac7a6046f45cba1f0aa574fcd9f24ef308c52697a6811698f85e,72,0,"333.983,725.92,360.544,735.166","(8.1.1),",GoTo,ega1.c01.lem.8-1-1,I.8.1.1,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.90bec84e70567c5095521b6bd21966eb4eae9332a0ca158f5bffde0f5c2bb44e,72,1,"206.498,542.749,233.058,551.994",(8.1.4),GoTo,ega1.c01.lem.8-1-4,I.8.1.4,lem,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.fabe5a28f8d897e31a213d34348f867ca511cea9c40944de887e7cac1d36df38,72,2,"159.923,416.124,186.483,425.369",(8.1.3),GoTo,ega1.c01.lem.8-1-3,I.8.1.3,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.ade42c7e0f9b41255423beb4512b81aa3add1035b41fa1cd99641919b64483f8,72,3,"210.136,416.124,236.696,425.369",(8.1.4),GoTo,ega1.c01.lem.8-1-4,I.8.1.4,lem,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.96690456a325055ebfc6e0e791fdc547badd1c600dbb0d8805acecde5ebca0c5,72,4,"335.077,391.018,361.637,400.263",(8.1.3).,GoTo,ega1.c01.lem.8-1-3,I.8.1.3,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.d8e4d108d39b6e79b0848e1ed7174be0e02184e1ac06054b551bb24e5c32d7d5,72,5,"412.109,378.465,438.669,387.71",(8.1.3);,GoTo,ega1.c01.lem.8-1-3,I.8.1.3,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.e520dfd364d54bdb6f04924f1fd580070ea0ef78a04fe804190d16acecc58874,72,6,"242.765,365.912,269.326,375.157",(8.1.1),GoTo,ega1.c01.lem.8-1-1,I.8.1.1,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.fef43cfa6d943bff9c61dc1ae19ca274e356f69b9e5023699f56321128be947b,72,7,"292.733,365.912,319.293,375.157",(8.1.3),GoTo,ega1.c01.lem.8-1-3,I.8.1.3,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cea0b0f99c2f419dfbfc5a51ddb1fcca297bcb38851eb28603c47ae82e798f29,72,8,"480.326,353.359,506.886,362.605","(8.1.3),",GoTo,ega1.c01.lem.8-1-3,I.8.1.3,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.00b520ff94ed88aab5f1424052bada24e898964d8b55e0c911841f1b4ffd46cd,72,9,"226.034,328.253,252.595,337.499","(8.1.3),",GoTo,ega1.c01.lem.8-1-3,I.8.1.3,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.7fdaf353d809f3e5392bd4d15bd68bb39229478316d63e23cc29e5a0e5286e39,72,10,"433.483,328.253,460.043,337.499",(8.1.3),GoTo,ega1.c01.lem.8-1-3,I.8.1.3,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.a4e8a32f35141889963c36912a06e9a85bc6703bdd0fc50b1b8f287cd9ec5b20,72,11,"408.601,315.7,435.161,324.946",(8.1.3) Q′′,GoTo,ega1.c01.lem.8-1-3,I.8.1.3,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.4247066bf064f6de7dbc85107d12648387240718d72f4b6d523442b801d3c336,72,12,"147.393,228.587,173.954,237.832","(7.1.5),",GoTo,ega1.c01.prop.7-1-5,I.7.1.5,prop,65,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.8662359bc4f91d49e9171703e2f6709f8c0a6850ebf4f69844a4f4dcf6b2ef6b,72,13,"348.921,216.034,375.481,225.279","(7.2.6),",GoTo,ega1.c01.cor.7-2-6,I.7.2.6,cor,68,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.9e5cbc5b9648e075973a6fc9ac059dc21ffd41fdd89975daf4bbb3c9346f56b5,72,14,"396.811,145.532,423.371,154.777","(8.1.4),",GoTo,ega1.c01.lem.8-1-4,I.8.1.4,lem,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2c1736c658545d8d1c767a4e0a11ffbbec4f235532d6807182095b08082f1ccc,72,15,"293.508,89.542,320.068,98.787",(8.1.2),GoTo,ega1.c01.statement.8-1-2,I.8.1.2,statement,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.9c3c5683c8e821d03467fe11429b88952673af6c479f17b432ebc5d482175b18,72,16,"121.137,76.989,147.697,86.234",(8.1.5),GoTo,ega1.c01.prop.8-1-5,I.8.1.5,prop,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2f4fb516ce26f7745e6b3808dae52968e7eaec351cae7be3e0b6dccfce010b41,72,17,"295.754,66.488,309.881,73.681","([CC],",GoTo,ega1.reader.generated.cite-i-1,,generated,109,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.84ceb8265966ee27b23d2d873c1c643365e9fb3d54795c44626ab9fa3b0269c8,73,0,"273.013,725.92,307.046,735.166","(8.2.1.1),",GoTo,ega1.c01.statement.8-2-1-1,I.8.2.1.1,statement,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.32315f2d5454f1b61b2b0c8da74bfcbf3fea71f1e8b9c689661e5b0ecd232548,73,1,"486.509,713.367,513.069,722.613",(2.2.4),GoTo,ega1.c01.prop.2-2-4,I.2.2.4,prop,20,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.08e564325fd739ecd954a25739302090acf7ca095f575c40b4009204cef48fbb,73,2,"196.948,589.97,204.52,595.172",⊂mx V(aC)16.,GoTo,ega1.reader.footnote.16,,footnote,73,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.efce7f644a78ef772ed114c9996cc90f360c87b5e4cf1bb0f24220a1b8b874f1,73,3,"221.933,558.592,248.494,567.837",(5.5.6).,GoTo,ega1.c01.prop.5-5-6,I.5.5.6,prop,51,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cac97f8f7b6406a70635529f56c7545fbf06338c70f1e62834b2d4cd5177c434,73,4,"409.069,520.933,435.63,530.178",(5.5.6).,GoTo,ega1.c01.prop.5-5-6,I.5.5.6,prop,51,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6cb61a0ad75311f1e8f1a4a8df662e68e4073fa6976dbf8f0dc77638b45d00ca,73,5,"272.119,495.827,298.68,505.072",(8.1.4).,GoTo,ega1.c01.lem.8-1-4,I.8.1.4,lem,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.5b8c67c87970024ab7674f1df4e23f1a32ec1cc18bc87aa5fba0f7f0cfa6f108,73,6,"249.337,387.216,275.897,396.461",(8.1.3);,GoTo,ega1.c01.lem.8-1-3,I.8.1.3,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.34c88c80e8a21183187471d6f9e3b55f6b10f2853f0b41b9aa1403106aa1b71b,73,7,"311.559,387.216,338.119,396.461",(2.4.2),GoTo,ega1.c01.prop.2-4-2,I.2.4.2,prop,22,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.acd281f74f18513406a740c82184018a826df4b0288ce4668fd616e1f4f2055d,73,8,"379.537,374.663,406.097,383.908","(8.2.2),",GoTo,ega1.c01.prop.8-2-2,I.8.2.2,prop,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.60ffa75e1db480c0c41aa34220915f830d6aa35fb898bb8cf3284c058b59e679,73,9,"199.21,306.562,225.77,315.807",(8.2.3),GoTo,ega1.c01.cor.8-2-3,I.8.2.3,cor,73,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.f2be30ebb6063125c38ef29c7fed2f627bf10d13885417f69b18130d8c476380,73,10,"312.803,306.562,339.363,315.807",(2.1.4).,GoTo,ega1.c01.prop.2-1-4,I.2.1.4,prop,19,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.5abcbe3c9f23c0c09590ee60a24cbb74132a64d94d95e3462c7e9b8fc96d0763,73,11,"196.602,237.424,223.162,246.669",(2.1.5).,GoTo,ega1.c01.prop.2-1-5,I.2.1.5,prop,19,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.aa2078c962a2cf5b9df3254eb338862f125451557eda1f617dbfa3047be749cc,73,12,"144.099,223.89,170.66,233.135","(8.2.3),",GoTo,ega1.c01.cor.8-2-3,I.8.2.3,cor,73,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2288826b01d8e060c27d51ae8199e6e2aae16a797dec0880558d0ed669c00b58,73,13,"166.876,177.522,193.437,186.767",(8.2.5),GoTo,ega1.c01.cor.8-2-5,I.8.2.5,cor,73,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.7021ed6521e60f31da6b857260a3ae491643db4be1ab9386d2d4c5d7b488d6f9,73,14,"464.283,114.757,498.316,124.002",(8.2.1.1).,GoTo,ega1.c01.statement.8-2-1-1,I.8.2.1.1,statement,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.82b3c6866c10480c9ef84b63f001dc8d272c9ce56ca97ec27f394ff0dd9b17c7,74,0,"465.933,725.92,492.493,735.166","(2.2.6),",GoTo,ega1.c01.statement.2-2-6,I.2.2.6,statement,21,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.37084bc995f6c24c49d86c071aa7e1b1cf0577620c0585986b45c6f7e1507424,74,1,"321.978,653.237,348.538,662.483",(2.2.4),GoTo,ega1.c01.prop.2-2-4,I.2.2.4,prop,20,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.1a09ae1e657ce28a638e67a749556e41eff590017a8e62b77d460bf34019b013,74,2,"494.195,608.648,520.755,617.893",(8.1.1);,GoTo,ega1.c01.lem.8-1-1,I.8.1.1,lem,71,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.efaa9964bd69fce0e2fe9f92f80bdd944311297935e302e0f94b0fbba6f9d013,74,3,"130.498,583.303,157.058,592.548",(8.2.2).,GoTo,ega1.c01.prop.8-2-2,I.8.2.2,prop,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cbf40652f7b0bdc357d10b43fc4e174293be25581e9848ca8bdfe4fd0db4f304,74,4,"90.0,519.107,116.56,528.352",(4.5.3).,GoTo,ega1.c01.statement.4-5-3,I.4.5.3,statement,42,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.77d65fdc58b2b83584cfd6c331335fed2bd33b5775c1aa856c16e3190fff8484,74,5,"216.447,519.107,243.007,528.352",((5.1.6),GoTo,ega1.c01.prop.5-1-6,I.5.1.6,prop,44,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.8c158a0fcd4a275a20d8e98d597e242d06f3d39ba8befb948c61779eeea86269,74,6,"266.054,519.107,306.724,528.352","(5.5.1, vi)),",GoTo,ega1.c01.prop.5-5-1,I.5.5.1,prop,50,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.97dbf44c8f9f48954e170467bef6a7db3764e686477bb3b5a7e0279ed0577fcf,74,7,"310.167,487.517,336.728,496.762",(5.2.2).,GoTo,ega1.c01.prop.5-2-2,I.5.2.2,prop,45,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.86bcc636b1956030fe077193fffc624048a0c79d78c522a53ba45ae9fcff04b5,74,8,"414.328,487.517,452.183,496.762","(5.5.1, v)",GoTo,ega1.c01.prop.5-5-1,I.5.5.1,prop,50,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.e53efa7c651b10b65bc005901dc2e9f84265644697595708f9de6f49f9694237,74,9,"400.483,449.818,427.043,459.064",(4.2.2).,GoTo,ega1.c01.prop.4-2-2,I.4.2.2,prop,38,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.9c58202dae3ca88615d882d70e9f3cf070d0d028781681c28199492a37688b2a,74,10,"428.323,412.16,466.349,421.405","(5.5.1, ii),",GoTo,ega1.c01.prop.5-5-1,I.5.5.1,prop,50,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.b10adff292e894028ff8d84489390a1358127bb16f1952d01d4b1a7a9a8d5ddc,74,11,"262.138,397.889,288.698,407.134",(8.2.7).,GoTo,ega1.c01.prop.8-2-7,I.8.2.7,prop,74,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.3b0a8b33499597c7a0b09aeeccbdcc8492ae31f1781c26eb2eed3de068d4948a,74,12,"323.781,383.618,350.341,392.864","(4.2.2),",GoTo,ega1.c01.prop.4-2-2,I.4.2.2,prop,38,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.22a30c0364c47f6847e773532d95a83f63351af63354614f84278fd6df79a4ea,74,13,"231.729,371.065,258.289,380.311",(8.2.7)),GoTo,ega1.c01.prop.8-2-7,I.8.2.7,prop,74,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.373d23339cfae34e11e8f308c4cae94bc71aba3cb0744748e2809ae001ddab20,74,14,"494.195,371.065,520.755,380.311","(8.2.4),",GoTo,ega1.c01.cor.8-2-4,I.8.2.4,cor,73,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.0d810a1fc6f78894e95161ba689a8c2e043cd1e3be443601eac28ee84915e9d0,74,15,"90.0,345.676,116.56,354.921",(4.5.3).,GoTo,ega1.c01.statement.4-5-3,I.4.5.3,statement,42,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cd4f5df04db7d66bc104c8ffcfa858403485db7f6760dd6bf88fad3d4f7a7129,74,16,"174.049,146.599,200.609,155.844",(8.2.1),GoTo,ega1.c01.statement.8-2-1,I.8.2.1,statement,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.4571ecb0d925614b429dddf64047b8b3515fd839ee53b99f2fdc388bb1e45f7a,74,17,"418.127,146.599,444.687,155.844",(8.2.2).,GoTo,ega1.c01.prop.8-2-2,I.8.2.2,prop,72,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.cf0984013f35c7023eae691da41a66c12d43047c04623cde137774c477ebf16f,74,18,"184.254,108.652,210.814,117.898",(5.5.6);,GoTo,ega1.c01.prop.5-5-6,I.5.5.6,prop,51,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.afe340008c3981b09f06f0e1709a66623ce1a2ebd448ea2c93062bbae3673502,74,19,"158.134,96.099,184.694,105.345","(6.3.5),",GoTo,ega1.c01.cor.6-3-5,I.6.3.5,cor,57,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.501e87bc9e588799b78f97df4a70a25f3f45293feae574b817558afe279dc51b,74,20,"348.174,96.099,374.734,105.345",(6.3.3).,GoTo,ega1.c01.prop.6-3-3,I.6.3.3,prop,56,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.3ccfe503406ffdea42490f17fe087cfaaabf48a6e9c147702873b8b30bba5453,74,21,"503.809,53.935,517.936,61.128",[CC].,GoTo,ega1.reader.generated.cite-i-1,,generated,109,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.1e3ea413853dd78faf959ea7483b23e0d878a77af13cc342f6b259315fe7e2ee,75,0,"223.495,713.367,250.055,722.613",(8.2.6):,GoTo,ega1.c01.statement.8-2-6,I.8.2.6,statement,73,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.2cc992e9c77c9ff2cb69de9dc0d61d69a9578a4d53851ed728810553b2a32ce7,75,1,"183.139,700.814,209.7,710.06","(8.2.6),",GoTo,ega1.c01.statement.8-2-6,I.8.2.6,statement,73,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.6453fb28c1d20dc83bcff7bcb7bdae6a59df336f002f4d5021e92ce2c3834a2d,75,2,"420.14,515.129,451.682,524.374",(1.3.12),GoTo,ega1.c01.cor.1-3-12,I.1.3.12,cor,9,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.685681f2be0d28313fd85c1dd08bf4181caf897b6438f15fef47468ad225c696,75,3,"475.308,515.129,501.868,524.374",X. (1.3.9);,GoTo,ega1.c01.cor.1-3-9,I.1.3.9,cor,8,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.73c8443ca52c8ec1371b6c8800a8eaa7a0452067a889357a512c88721c79da0c,75,4,"355.599,502.576,382.159,511.821",(1.5.1),GoTo,ega1.c01.thm.1-5-1,I.1.5.1,thm,13,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.5055c8376f7500d49cfaa97df044831c0a124d1c17d6a9700ae29d9b038a085d,75,5,"334.54,373.029,361.1,382.274",(9.1.1),GoTo,ega1.c01.prop.9-1-1,I.9.1.1,prop,75,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
ega1.edge.sha256.058add18d9ebdd4dcb10741dbd66578256cbfe713770f665af5ddc48b923844d,75,6,"359.224,360.476,385.785,369.721","(9.1.1),",GoTo,ega1.c01.prop.9-1-1,I.9.1.1,prop,75,active_resolved,0DC301F1998AA4E6A97ABD92197BB94A3F7FBEE1847261CC7BB69E0F8E6D8C58
