expose,kind,index,fr_line,en_line,fr_tag,en_tag,similarity,status,fr_norm,en_norm,fr_raw,en_raw
XII,allmath,113,13395,13672,3.1,3.1,1.1500,paired,"\beginequation\mathrmNW_f^G,\varphi(x)(g)=\begincases1&TEXTx'\inX'TEXT(g^-1f^\prime)(x')=x'\\&TEXTp(x')=x;\\0&TEXT\endcases\endequation","\beginequation\mathrmNW_f^G,\varphi(x)(g)=\begincases1&TEXTx'\inX'TEXT(g^-1f')(x')=x'\\&TEXTp(x')=x,\\0&TEXT\endcases\endequation","\begin{equation}\tag{3.1} \mathrm{NW}_{f}^{G,\varphi}(x)(g) = \begin{cases} 1 & \text{s'il existe } x' \in X' \text{ tel que } (g^{-1}f^{\prime})(x') = x' \\ & \qquad \text{et } p(x') = x \quad ; \\ 0 & \text{sinon .} \end{cases} \end{equation}","\begin{equation}\tag{3.1} \mathrm{NW}_{f}^{G,\varphi}(x)(g)= \begin{cases} 1&\text{if there exists }x'\in X'\text{ such that }(g^{-1}f')(x')=x'\\  &\qquad\text{and }p(x')=x,\\ 0&\text{otherwise.} \end{cases} \end{equation}"
XII,allmath,114,13401,13682,,,1.0000,paired,$X'$,$X'$,$X'$,$X'$
XII,allmath,115,13401,13682,,,1.0000,paired,$k$,$k$,$k$,$k$
XII,allmath,116,13401,13682,,,1.0000,paired,$f$,$f$,$f$,$f$
XII,allmath,117,13401,13682,,,0.6364,paired,$g^-1f^\prime$,$g^-1f'$,$g^{-1}f^{\prime}$,$g^{-1}f'$
XII,allmath,118,13401,13682,,,1.0000,paired,$g\inG$,$g\inG$,$g \in G$,$g\in G$
XII,allmath,119,13403,13684,,,1.0000,paired,$x\inX$,$x\inX$,$x \in X$,$x\in X$
XII,allmath,120,13403,13684,,,1.0000,paired,$f$,$f$,$f$,$f$
XII,allmath,121,13403,13684,,,1.0000,paired,$\varphi$,$\varphi$,$\varphi$,$\varphi$
XII,allmath,122,13404,13685,,,1.0000,paired,"\[S_x(f',f,G,\varphi):G\longrightarrow\bQ,\]","\[S_x(f',f,G,\varphi):G\longrightarrow\bQ,\]","\[ S_x(f',f,G,\varphi) : G \longrightarrow \bQ \quad , \]","\[ S_x(f',f,G,\varphi):G\longrightarrow \bQ, \]"
XII,allmath,123,13409,13689,4.1,4.1,1.1500,paired,"\beginequationS_x(f',f,G,\varphi)(g)=\frac1c^\varphi(g)\sum_x'\inX'_x^g^-1f'(\nu_x'(g^-1f')-1).\endequation","\beginequationS_x(f',f,G,\varphi)(g)=\frac1c^\varphi(g)\sum_x'\inX'_x^g^-1f'(\nu_x'(g^-1f')-1).\endequation","\begin{equation}\tag{4.1} S_x(f',f,G,\varphi)(g) = \frac{1}{c^\varphi(g)} \sum_{x' \in {X'_x}^{g^{-1}f'}} (\nu_{x'}(g^{-1}f') - 1) \quad . \end{equation}","\begin{equation}\tag{4.1} S_x(f',f,G,\varphi)(g)= \frac{1}{c^\varphi(g)} \sum_{x'\in {X'_x}^{g^{-1}f'}}(\nu_{x'}(g^{-1}f')-1). \end{equation}"
XII,allmath,124,13415,13695,4.2,4.2,1.1500,paired,"\beginequationc^\varphi(g)=\cardG_g^\varphi,G_g^\varphi=\x\inG\mid\varphi(x)gx^-1=g\,\endequation","\beginequationc^\varphi(g)=\cardG_g^\varphi,G_g^\varphi=\x\inG\mid\varphi(x)gx^-1=g\,\endequation","\begin{equation}\tag{4.2} c^\varphi(g) = \card G_g^\varphi \quad , \quad G_g^\varphi = \{ x \in G \mid \varphi(x)gx^{-1} = g \} \quad , \end{equation}","\begin{equation}\tag{4.2} c^\varphi(g)=\card G_g^\varphi, \qquad G_g^\varphi=\{x\in G\mid \varphi(x)gx^{-1}=g\}, \end{equation}"
XII,allmath,125,13419,13700,4.3,4.3,1.1500,paired,"\beginequationX'_x^g^-1f'=\x'\inX'\midp(x')=x,(g^-1f^\prime)(x')=x'\.\endequation","\beginequationX'_x^g^-1f'=\x'\inX'\midp(x')=x,\\(g^-1f')(x')=x'\,\endequation","\begin{equation}\tag{4.3} {X'_x}^{g^{-1}f'} = \{ x' \in X' \mid p(x') = x \; , \; (g^{-1}f^{\prime})(x') = x' \} \quad . \end{equation}","\begin{equation}\tag{4.3} {X'_x}^{g^{-1}f'}=\{x'\in X'\mid p(x')=x,\\ (g^{-1}f')(x')=x'\}, \end{equation}"
XII,allmath,126,13423,13703,4.4,4.4,1.1500,paired,\beginequation\nu_x'(g^-1f')=TEXTx'TEXTg^-1f^\prime.\endequation,\beginequation\nu_x'(g^-1f')=TEXTx'TEXTg^-1f'.\endequation,\begin{equation}\tag{4.4} \nu_{x'}(g^{-1}f') = \text{la multiplicité du point fixe } x' \text{ de } g^{-1}f^{\prime} \quad . \end{equation},\begin{equation}\tag{4.4} \nu_{x'}(g^{-1}f')=\text{the multiplicity of the fixed point }x'\text{ of }g^{-1}f'. \end{equation}
XII,allmath,127,13428,13707,,,0.9836,paired,\[\bQ\hookrightarrow\bQ_\ell\],"\[\bQ\hookrightarrow\bQ_\ell,\]",\[ \bQ \hookrightarrow \bQ_\ell \],"\[ \bQ\hookrightarrow \bQ_\ell, \]"
XII,allmath,128,13431,13710,,,1.0000,paired,"$S_x(f',f,G,\varphi)$","$S_x(f',f,G,\varphi)$","$S_x(f',f,G,\varphi)$","$S_x(f',f,G,\varphi)$"
XII,allmath,129,13431,13710,,,1.0000,paired,$\varphi$,$\varphi$,$\varphi$,$\varphi$
XII,allmath,130,13431,13710,,,1.0000,paired,"$S_x,\ell(f',f,G,\varphi)$","$S_x,\ell(f',f,G,\varphi)$","$S_{x,\ell}(f',f,G,\varphi)$","$S_{x,\ell}(f',f,G,\varphi)$"
XII,allmath,131,13431,13710,,,1.0000,paired,$G$,$G$,$G$,$G$
XII,allmath,132,13431,13710,,,1.0000,paired,$\bQ_\ell$,$\bQ_\ell$,$\bQ_\ell$,$\bQ_\ell$
XII,allmath,133,13431,13710,,,1.0000,paired,$\ell$,$\ell$,$\ell$,$\ell$
XII,allmath,134,13435,13714,,,0.9697,paired,$\ell\neq\car(k)$,$\ell\ne\car(k)$,$\ell \neq \car(k)$,$\ell\ne\car(k)$
XII,allmath,135,13435,13714,,,1.0000,paired,"$S_x,\ell(f',f,G,\varphi)$","$S_x,\ell(f',f,G,\varphi)$","$S_{x,\ell}(f',f,G,\varphi)$","$S_{x,\ell}(f',f,G,\varphi)$"
XII,allmath,136,13435,13714,,,1.0000,paired,$\ell$,$\ell$,$\ell$,$\ell$
XII,allmath,137,13439,13717,,,1.0000,paired,$X$,$X$,$X$,$X$
XII,allmath,138,,13717,,,0.0000,english-only,,$1$,,$1$
XII,allmath,139,13443,13721,,,1.0000,paired,$R$,$R$,$R$,$R$
XII,allmath,140,13443,13721,,,1.0000,paired,$\fm$,$\fm$,$\fm$,$\fm$
XII,allmath,141,13443,13721,,,1.0000,paired,$\pi$,$\pi$,$\pi$,$\pi$
XII,allmath,142,13443,13721,,,1.0000,paired,$k=R/\fm$,$k=R/\fm$,$k = R/\fm$,$k=R/\fm$
XII,allmath,143,13443,13721,,,1.0000,paired,$v$,$v$,$v$,$v$
XII,allmath,144,13443,13721,,,1.0000,paired,$f'_R:R\toR$,$f'_R:R\toR$,$f'_R : R \to R$,$f'_R:R\to R$
XII,allmath,145,13443,13721,,,1.0000,paired,$R$,$R$,$R$,$R$
XII,allmath,146,13443,13721,,,1.0000,paired,$G$,$G$,$G$,$G$
XII,allmath,147,13443,13721,,,1.0000,paired,$R$,$R$,$R$,$R$
XII,allmath,148,13443,13721,,,1.0000,paired,$f'_R$,$f'_R$,$f'_R$,$f'_R$
XII,allmath,149,13443,13721,,,1.0000,paired,$g_R$,$g_R$,$g_R$,$g_R$
XII,allmath,150,13443,13721,,,1.0000,paired,$k$,$k$,$k$,$k$
XII,allmath,151,13443,13721,,,1.0000,paired,$G$,$G$,$G$,$G$
XII,allmath,152,13444,13722,,,1.0000,paired,"\[\varphi:G\longrightarrowG,\]","\[\varphi:G\longrightarrowG,\]","\[ \varphi : G \longrightarrow G \quad , \]","\[ \varphi:G\longrightarrow G, \]"
XII,allmath,153,13448,13726,,,1.0000,paired,\[f'_R\circg_R=\varphi(g)_R\circf'_R.\],\[f'_R\circg_R=\varphi(g)_R\circf'_R.\],\[ f'_R \circ g_R = \varphi(g)_R \circ f'_R \quad . \],\[ f'_R\circ g_R=\varphi(g)_R\circ f'_R. \]
XII,allmath,154,13451,13729,,,1.0000,paired,$g\inG$,$g\inG$,$g \in G$,$g\in G$
XII,allmath,155,13452,13730,,,1.0000,paired,"\[\nu(g_R^-1f'_R)=v(g_R^-1f'_R(\pi)-\pi),\]","\[\nu(g_R^-1f'_R)=v(g_R^-1f'_R(\pi)-\pi),\]","\[ \nu(g_R^{-1}f'_R) = v(g_R^{-1}f'_R(\pi) - \pi) \quad , \]","\[ \nu(g_R^{-1}f'_R)=v(g_R^{-1}f'_R(\pi)-\pi), \]"
XII,allmath,156,13455,13733,,,1.0000,paired,$c^\varphi(g)$,$c^\varphi(g)$,$c^\varphi(g)$,$c^\varphi(g)$
XII,allmath,157,13456,13734,,,1.0000,paired,"\[c^\varphi(g)=p^sq,(p,q)=1,p=\car(k),\]","\[c^\varphi(g)=p^sq,(p,q)=1,p=\car(k),\]","\[ c^\varphi(g) = p^s q \quad , \quad (p,q) = 1 \quad , \quad p = \car(k) \quad , \]","\[ c^\varphi(g)=p^sq, \qquad (p,q)=1, \qquad p=\car(k), \]"
XII,allmath,158,13459,13739,,,1.0000,paired,$q\mid(\nu(g_R^-1f'_R)-1)$,$q\mid(\nu(g_R^-1f'_R)-1)$,$q \mid (\nu(g_R^{-1}f'_R) - 1)$,$q\mid(\nu(g_R^{-1}f'_R)-1)$
XII,allmath,159,13463,13742,,,1.0000,paired,$g=e$,$g=e$,$g = e$,$g=e$
XII,allmath,160,13463,13742,,,1.0000,paired,$\varphi=\id_G$,$\varphi=\id_G$,$\varphi = \id_G$,$\varphi=\id_G$
XII,allmath,161,13463,13742,,,1.0000,paired,$g=e$,$g=e$,$g = e$,$g=e$
XII,allmath,162,13463,13742,,,1.0000,paired,"$(f'_R,G,g,\varphi)$","$(f'_R,G,g,\varphi)$","$(f'_R, G, g, \varphi)$","$(f'_R,G,g,\varphi)$"
XII,allmath,163,13463,13743,,,0.9421,paired,"$(f''_R=g_R^-1f'_R,G,e,\varphi'=\mathrmint(g)\circ\varphi)$","\[(f''_R=g_R^-1f'_R,G,e,\varphi'=\mathrmint(g)\circ\varphi),\]","$(f''_R = g_R^{-1}f'_R \; , \; G, e, \varphi' = \mathrm{int}(g) \circ \varphi)$","\[ (f''_R=g_R^{-1}f'_R, \; G, \; e, \; \varphi'=\mathrm{int}(g)\circ\varphi), \]"
XII,allmath,164,13463,13749,,,1.0000,paired,$\varphi'(a)=g^-1\varphi(a)g$,$\varphi'(a)=g^-1\varphi(a)g$,$\varphi'(a) = g^{-1}\varphi(a)g$,$\varphi'(a)=g^{-1}\varphi(a)g$
XII,allmath,165,13464,13750,,,1.0000,paired,\[\nu(g_R^-1f')-1=\nu(f''_R)-1\],\[\nu(g_R^-1f')-1=\nu(f''_R)-1\],\[ \nu(g_R^{-1}f') - 1 = \nu(f''_R) - 1 \],\[ \nu(g_R^{-1}f')-1=\nu(f''_R)-1 \]
XII,allmath,166,13468,13754,,,1.0000,paired,\[c^\varphi(g)=c^\varphi'(e)(G_g^\varphi=G_e^\varphi')(TEXT).\],\[c^\varphi(g)=c^\varphi'(e)(G_g^\varphi=G_e^\varphi')(TEXT).\],\[ c^\varphi(g) = c^{\varphi'}(e) \quad (G_g^\varphi = G_e^{\varphi'}) \quad (\text{cf. 4.2}) \quad . \],\[ c^\varphi(g)=c^{\varphi'}(e)\qquad (G_g^\varphi=G_e^{\varphi'})\qquad (\text{cf. 4.2}). \]
XII,allmath,167,13472,13757,,,1.0000,paired,$g=e$,$g=e$,$g = e$,$g=e$
XII,allmath,168,13472,13757,,,1.0000,paired,$\varphi=\id_G$,$\varphi=\id_G$,$\varphi = \id_G$,$\varphi=\id_G$
XII,allmath,169,13472,13757,,,1.0000,paired,"$(f''_R,G,e,\varphi')$","$(f''_R,G,e,\varphi')$","$(f''_R, G, e, \varphi')$","$(f''_R,G,e,\varphi')$"
XII,allmath,170,13472,13758,,,0.9176,paired,"$(f''_R,G_e^\varphi',e,\id_G_e^\varphi')$","\[(f''_R,G_e^\varphi',e,\id_G_e^\varphi'),\]","$(f''_R, G_e^{\varphi'}, e, \id_{G_e^{\varphi'}})$","\[ (f''_R,G_e^{\varphi'},e,\id_{G_e^{\varphi'}}), \]"
XII,allmath,171,13473,13762,,,1.0000,paired,\[G_e^\varphi'=(G_e^\varphi')_e^\id_G_e^\varphi'.\],\[G_e^\varphi'=(G_e^\varphi')_e^\id_G_e^\varphi'.\],\[ G_e^{\varphi'} = (G_e^{\varphi'})_e^{\id_{G_e^{\varphi'}}} \quad . \],\[ G_e^{\varphi'}=(G_e^{\varphi'})_e^{\id_{G_e^{\varphi'}}}. \]
XII,allmath,172,13481,13769,,,1.0000,paired,$\varphi=\id_G$,$\varphi=\id_G$,$\varphi = \id_G$,$\varphi=\id_G$
XII,allmath,173,13481,13769,,,1.0000,paired,$G$,$G$,$G$,$G$
XII,allmath,174,13481,13769,,,1.0000,paired,$R$,$R$,$R$,$R$
XII,allmath,175,13481,13769,,,1.0000,paired,$f'_R$,$f'_R$,$f'_R$,$f'_R$
XII,allmath,176,13481,13769,,,0.9714,paired,$r=\nu(f'_R)\geq2$,$r=\nu(f'_R)\ge2$,$r = \nu(f'_R) \geq 2$,$r=\nu(f'_R)\ge2$
XII,allmath,177,13484,13770,,,1.0000,paired,\[c=\card(\im(G\longrightarrow\Aut_k(\fm/\fm^2))).\],\[c=\card(\im(G\longrightarrow\Aut_k(\fm/\fm^2))).\],\[ c = \card(\im(G \longrightarrow \Aut_k(\fm/\fm^2))) \quad . \],\[ c=\card(\im(G\longrightarrow \Aut_k(\fm/\fm^2))). \]
XII,allmath,178,13488,13774,,,1.0000,paired,\[c\mid(r-1).\],\[c\mid(r-1).\],\[ c \mid (r - 1) \quad . \],\[ c\mid (r-1). \]
XII,allmath,179,13495,13780,,,1.0000,paired,$r$,$r$,$r$,$r$
XII,allmath,180,13498,13783,,,1.0000,paired,\[f'_r:A/\fm^r\longrightarrowA/\fm^r\],\[f'_r:A/\fm^r\longrightarrowA/\fm^r\],\[ f'_r : A/\fm^r \longrightarrow A/\fm^r \],\[ f'_r:A/\fm^r\longrightarrow A/\fm^r \]
XII,allmath,181,13501,13786,,,1.0000,paired,$f'_R$,$f'_R$,$f'_R$,$f'_R$
XII,allmath,182,13503,13788,,,1.0000,paired,\[f'_r+1:A/\fm^r+1\longrightarrowA/\fm^r+1\],\[f'_r+1:A/\fm^r+1\longrightarrowA/\fm^r+1\],\[ f'_{r+1} : A/\fm^{r+1} \longrightarrow A/\fm^{r+1} \],\[ f'_{r+1}:A/\fm^{r+1}\longrightarrow A/\fm^{r+1} \]
XII,allmath,183,13509,13793,,,1.0000,paired,$G$,$G$,$G$,$G$
XII,allmath,184,13509,13793,,,1.0000,paired,$\fm^i/\fm^i+1$,$\fm^i/\fm^i+1$,$\fm^i/\fm^{i+1}$,$\fm^i/\fm^{i+1}$
XII,allmath,185,13509,13793,,,1.0000,paired,$k$,$k$,$k$,$k$
XII,allmath,186,13511,13795,,,1.0000,paired,$k[G]$,$k[G]$,$k[G]$,$k[G]$
XII,allmath,187,13512,13796,,,1.0000,paired,\[u(f'_R):\fm/\fm^2\longrightarrow\fm^r/\fm^r+1\],\[u(f'_R):\fm/\fm^2\longrightarrow\fm^r/\fm^r+1\],\[ u(f'_R) : \fm/\fm^2 \longrightarrow \fm^r/\fm^{r+1} \],\[ u(f'_R):\fm/\fm^2\longrightarrow \fm^r/\fm^{r+1} \]
XII,allmath,188,13517,13801,,,0.9630,paired,$u(f'_R)\neq0$,$u(f'_R)\ne0$,$u(f'_R) \neq 0$,$u(f'_R)\ne0$
XII,allmath,189,13518,13802,,,1.0000,paired,$u(f'_R)(x\bmod\fm^2)=(f'_R(x)-x)\bmod\fm^r+1$,$u(f'_R)(x\bmod\fm^2)=(f'_R(x)-x)\bmod\fm^r+1$,$u(f'_R)(x \bmod \fm^2) = (f'_R(x) - x) \bmod \fm^{r+1}$,$u(f'_R)(x\bmod \fm^2)=(f'_R(x)-x)\bmod \fm^{r+1}$
XII,allmath,190,13518,13802,,,1.0000,paired,$x\in\fm$,$x\in\fm$,$x \in \fm$,$x\in\fm$
XII,allmath,191,13521,13804,,,1.0000,paired,$f'_R(x)-x\in\fm^r$,$f'_R(x)-x\in\fm^r$,$f'_R(x) - x \in \fm^r$,$f'_R(x)-x\in\fm^r$
XII,allmath,192,13521,13804,,,1.0000,paired,$x\inR$,$x\inR$,$x \in R$,$x\in R$
XII,allmath,193,13524,,,,0.0000,french-only,\[\fm\longrightarrow\fm^r/\fm^r+1\],,\[ \fm \longrightarrow \fm^r/\fm^{r+1} \],
XII,allmath,194,13527,13805,,,0.7027,paired,\[x\longmapsto(f'_R(x)-x)\bmod\fm^r+1\],"\[\fm\longrightarrow\fm^r/\fm^r+1,x\longmapsto(f'_R(x)-x)\bmod\fm^r+1.\]",\[ x \longmapsto (f'_R(x) - x) \bmod \fm^{r+1} \],"\[ \fm\longrightarrow \fm^r/\fm^{r+1}, \qquad x\longmapsto (f'_R(x)-x)\bmod \fm^{r+1}. \]"
XII,allmath,195,13531,13810,,,1.0000,paired,$\fm^2$,$\fm^2$,$\fm^2$,$\fm^2$
XII,allmath,196,13531,13810,,,1.0000,paired,"$x_1,x_2\in\fm$","$x_1,x_2\in\fm$","$x_1, x_2 \in \fm$","$x_1,x_2\in\fm$"
XII,allmath,197,13531,13810,,,1.0000,paired,$f'_R(x_1x_2)-x_1x_2\in\fm^r+1$,$f'_R(x_1x_2)-x_1x_2\in\fm^r+1$,$f'_R(x_1x_2) - x_1x_2 \in \fm^{r+1}$,$f'_R(x_1x_2)-x_1x_2\in\fm^{r+1}$
XII,allmath,198,13532,13811,,,1.0000,paired,"\[f'_R(x_1)=x_1+\alpha_1,\alpha_1\in\fm^r,\]","\[f'_R(x_1)=x_1+\alpha_1,\alpha_1\in\fm^r,\]","\[ f'_R(x_1) = x_1 + \alpha_1 \; , \; \alpha_1 \in \fm^r \quad , \]","\[ f'_R(x_1)=x_1+\alpha_1, \quad \alpha_1\in\fm^r, \]"
XII,allmath,199,13535,13815,,,1.0000,paired,"\[f'_R(x_2)=x_2+\alpha_2,\alpha_2\in\fm^r,\]","\[f'_R(x_2)=x_2+\alpha_2,\alpha_2\in\fm^r,\]","\[ f'_R(x_2) = x_2 + \alpha_2 \; , \; \alpha_2 \in \fm^r \quad , \]","\[ f'_R(x_2)=x_2+\alpha_2, \quad \alpha_2\in\fm^r, \]"
XII,allmath,200,13539,13820,,,1.0000,paired,"\[f'_R(x_1x_2)=f'_R(x_1)f'_R(x_2)=(x_1+\alpha_1)(x_2+\alpha_2)=x_1x_2+x_1\alpha_2+x_2\alpha_1+\alpha_1\alpha_2,\]","\[f'_R(x_1x_2)=f'_R(x_1)f'_R(x_2)=(x_1+\alpha_1)(x_2+\alpha_2)=x_1x_2+x_1\alpha_2+x_2\alpha_1+\alpha_1\alpha_2,\]","\[ f'_R(x_1x_2) = f'_R(x_1)f'_R(x_2) = (x_1 + \alpha_1)(x_2 + \alpha_2) = x_1x_2 + x_1\alpha_2 + x_2\alpha_1 + \alpha_1\alpha_2 \quad , \]","\[ f'_R(x_1x_2)=f'_R(x_1)f'_R(x_2)=(x_1+\alpha_1)(x_2+\alpha_2) =x_1x_2+x_1\alpha_2+x_2\alpha_1+\alpha_1\alpha_2, \]"
XII,allmath,201,13542,13824,,,1.0000,paired,$x_1\alpha_2+x_2\alpha_1+\alpha_1\alpha_2\in\fm^r+1$,$x_1\alpha_2+x_2\alpha_1+\alpha_1\alpha_2\in\fm^r+1$,$x_1\alpha_2 + x_2\alpha_1 + \alpha_1\alpha_2 \in \fm^{r+1}$,$x_1\alpha_2+x_2\alpha_1+\alpha_1\alpha_2\in\fm^{r+1}$
XII,allmath,202,13545,13827,,,1.0000,paired,\[u(f'_R):\fm/\fm^2\longrightarrow\fm^r/\fm^r+1.\],\[u(f'_R):\fm/\fm^2\longrightarrow\fm^r/\fm^r+1.\],\[ u(f'_R) : \fm/\fm^2 \longrightarrow \fm^r/\fm^{r+1} \quad . \],\[ u(f'_R):\fm/\fm^2\longrightarrow \fm^r/\fm^{r+1}. \]
XII,allmath,203,13549,13830,,,1.0000,paired,$u(f'_R)$,$u(f'_R)$,$u(f'_R)$,$u(f'_R)$
XII,allmath,204,13549,13830,,,1.0000,paired,$k$,$k$,$k$,$k$
XII,allmath,205,13549,13830,,,1.0000,paired,$x\in\fm$,$x\in\fm$,$x \in \fm$,$x\in\fm$
XII,allmath,206,13549,13830,,,1.0000,paired,$\alpha\inR$,$\alpha\inR$,$\alpha \in R$,$\alpha\in R$
XII,allmath,207,13550,13831,,,0.9836,paired,"\[f'_R(\alphax)-\alphax\equiv\alpha(f'_R(x)-x)\bmod\fm^r+1,\]","\[f'_R(\alphax)-\alphax\equiv\alpha(f'_R(x)-x)\pmod\fm^r+1,\]","\[ f'_R(\alpha x) - \alpha x \equiv \alpha(f'_R(x) - x) \bmod \fm^{r+1} \quad , \]","\[ f'_R(\alpha x)-\alpha x\equiv \alpha(f'_R(x)-x)\pmod{\fm^{r+1}}, \]"
XII,allmath,208,13554,13835,4.7.1,4.7.1,1.1500,paired,\beginequationf'_R(\alphax)-\alphaf'_R(x)\in\fm^r+1.\endequation,\beginequationf'_R(\alphax)-\alphaf'_R(x)\in\fm^r+1.\endequation,\begin{equation} \tag{4.7.1} f'_R(\alpha x)-\alpha f'_R(x)\in\fm^{r+1}. \end{equation},\begin{equation} \tag{4.7.1} f'_R(\alpha x)-\alpha f'_R(x)\in\fm^{r+1}. \end{equation}
XII,allmath,209,13559,13840,,,1.0000,paired,"\[f'_R(\alphax)-\alphaf'_R(x)=(f'_R(\alpha)-\alpha)f'_R(x),\]","\[f'_R(\alphax)-\alphaf'_R(x)=(f'_R(\alpha)-\alpha)f'_R(x),\]","\[ f'_R(\alpha x)-\alpha f'_R(x)=(f'_R(\alpha)-\alpha)f'_R(x), \]","\[ f'_R(\alpha x)-\alpha f'_R(x)=(f'_R(\alpha)-\alpha)f'_R(x), \]"
XII,allmath,210,13563,13844,,,0.8333,paired,"\[f'_R(\alpha)-\alpha\in\fm^r\hbox(conditiona)),f'_R(x)\in\fm(x\in\fm).\]","\[f'_R(\alpha)-\alpha\in\fm^rTEXT,f'_R(x)\in\fm(x\in\fm).\]","\[ f'_R(\alpha)-\alpha\in\fm^r\quad\hbox{(condition a))}, \qquad f'_R(x)\in\fm\quad (x\in\fm). \]","\[ f'_R(\alpha)-\alpha\in\fm^r\quad\text{(condition a))}, \qquad f'_R(x)\in\fm\quad(x\in\fm). \]"
XII,allmath,211,13568,13850,,,1.0000,paired,$u(f'_R)$,$u(f'_R)$,$u(f'_R)$,$u(f'_R)$
XII,allmath,212,13568,13850,,,1.0000,paired,$k[G]$,$k[G]$,$k[G]$,$k[G]$
XII,allmath,213,13568,13851,,,1.0000,paired,$x\in\fm$,$x\in\fm$,$x\in\fm$,$x\in\fm$
XII,allmath,214,13569,13852,,,0.9627,paired,\[\beginalignedu(f'_R)(g(x\bmod\fm^2))&=(f'_R(gx)-gx)\bmod\fm^r+1\\&=g(f'_R(x)-x)\bmod\fm^r+1=gu(f'_R)(x\bmod\fm^2).\endaligned\],\[\beginalignedu(f'_R)\bigl(g(x\bmod\fm^2)\bigr)&=(f'_R(gx)-gx)\bmod\fm^r+1\\&=g(f'_R(x)-x)\bmod\fm^r+1=gu(f'_R)(x\bmod\fm^2).\endaligned\],\[ \begin{aligned} u(f'_R)(g(x\bmod\fm^2)) &=(f'_R(gx)-gx)\bmod\fm^{r+1}\\ &=g(f'_R(x)-x)\bmod\fm^{r+1} =gu(f'_R)(x\bmod\fm^2). \end{aligned} \],"\[ \begin{aligned} u(f'_R)\bigl(g(x\bmod\fm^2)\bigr) &=(f'_R(gx)-gx)\bmod\fm^{r+1}\\ &=g(f'_R(x)-x)\bmod\fm^{r+1} =g\,u(f'_R)(x\bmod\fm^2). \end{aligned} \]"
XII,allmath,215,13577,13861,,,1.0000,paired,$u(f'_R)\ne0$,$u(f'_R)\ne0$,$u(f'_R)\ne0$,$u(f'_R)\ne0$
XII,allmath,216,13577,13862,,,1.0000,paired,$x_0\inR$,$x_0\inR$,$x_0\in R$,$x_0\in R$
XII,allmath,217,13577,13862,,,1.0000,paired,$f'_R(x_0)-x_0\notin\fm^r+1$,$f'_R(x_0)-x_0\notin\fm^r+1$,$f'_R(x_0)-x_0\notin\fm^{r+1}$,$f'_R(x_0)-x_0\notin\fm^{r+1}$
XII,allmath,218,13577,13863,,,1.0000,paired,$\fm$,$\fm$,$\fm$,$\fm$
XII,allmath,219,13577,13863,,,1.0000,paired,$x_0$,$x_0$,$x_0$,$x_0$
XII,allmath,220,13578,13864,,,1.0000,paired,"\[x_0=\fracxx',x,x'\in\fm,x'\notin\fm^r+1.\]","\[x_0=\fracxx',x,x'\in\fm,x'\notin\fm^r+1.\]","\[ x_0=\frac{x}{x'},\qquad x,x'\in\fm,\quad x'\notin\fm^{r+1}. \]","\[ x_0=\frac{x}{x'},\qquad x,x'\in\fm,\quad x'\notin\fm^{r+1}. \]"
XII,allmath,221,13581,13867,,,1.0000,paired,"$x,x'$","$x,x'$","$x,x'$","$x,x'$"
XII,allmath,222,13584,13870,,,1.0000,paired,"\[f'_R(x)-x\in\fm^r+1,f'_R(x')-x'\in\fm^r+1.\]","\[f'_R(x)-x\in\fm^r+1,f'_R(x')-x'\in\fm^r+1.\]","\[ f'_R(x) - x \in \fm^{r+1} \quad , \quad f'_R(x') - x' \in \fm^{r+1} \quad . \]","\[ f'_R(x)-x\in\fm^{r+1}, \qquad f'_R(x')-x'\in\fm^{r+1}. \]"
XII,allmath,223,13587,13875,,,1.0000,paired,$K$,$K$,$K$,$K$
XII,allmath,224,13587,13875,,,1.0000,paired,$A$,$A$,$A$,$A$
XII,allmath,225,13588,13876,,,1.0000,paired,"\[\fracf'_R(x)x\in1+\fm^r,\fracf'_R(x')x'\in1+\fm^r.\]","\[\fracf'_R(x)x\in1+\fm^r,\fracf'_R(x')x'\in1+\fm^r.\]","\[ \frac{f'_R(x)}{x} \in 1 + \fm^r \quad , \quad \frac{f'_R(x')}{x'} \in 1 + \fm^r \quad . \]","\[ \frac{f'_R(x)}{x}\in1+\fm^r, \qquad \frac{f'_R(x')}{x'}\in1+\fm^r. \]"
XII,allmath,226,13591,13881,,,0.9655,paired,$f'_R(x')\neq0$,$f'_R(x')\ne0$,$f'_R(x') \neq 0$,$f'_R(x')\ne0$
XII,allmath,227,13591,13881,,,1.0000,paired,$x'$,$x'$,$x'$,$x'$
XII,allmath,228,13591,13882,,,1.0000,paired,$1+\fm^r$,$1+\fm^r$,$1 + \fm^r$,$1+\fm^r$
XII,allmath,229,13592,13883,,,1.0000,paired,"\[\fracx'f'_R(x')\in1+\fm^r,\]","\[\fracx'f'_R(x')\in1+\fm^r,\]","\[ \frac{x'}{f'_R(x')} \in 1 + \fm^r \quad , \]","\[ \frac{x'}{f'_R(x')}\in1+\fm^r, \]"
