residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-001296,SGA5_English_sync_workpass.tex,6674,6,12,IIIB,IIIB,6.19.1,6.19.1,,,sga5:IIIB:equation:6.19.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.19.1}\label{sga5:IIIB:equation:6.19.1}
SGA5-R9-RESIDUAL-001297,SGA5_English_sync_workpass.tex,6692,14,18,IIIB,IIIB,6.20,6.20,,,sga5:IIIB:subsection:6.20,,structural_declaration_tag,target_or_formula_declaration,\subsection*{6.20}\phantomsection\label{sga5:IIIB:subsection:6.20}
SGA5-R9-RESIDUAL-001298,SGA5_English_sync_workpass.tex,6704,6,12,IIIB,IIIB,6.20.1,6.20.1,,,sga5:IIIB:equation:6.20.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.20.1}\label{sga5:IIIB:equation:6.20.1}
SGA5-R9-RESIDUAL-001299,SGA5_English_sync_workpass.tex,6713,6,12,IIIB,IIIB,6.20.2,6.20.2,,,sga5:IIIB:equation:6.20.2,,structural_declaration_tag,target_or_formula_declaration,\tag{6.20.2}\label{sga5:IIIB:equation:6.20.2}
SGA5-R9-RESIDUAL-001300,SGA5_English_sync_workpass.tex,6716,80,84,IIIB,IIIB,6.21,6.21,,proposition,sga5:IIIB:proposition:6.21,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:proposition:6.21}\begin{statement}{Proposition 6.21}
SGA5-R9-RESIDUAL-001302,SGA5_English_sync_workpass.tex,6724,41,48,IIIB,III,III 1.5,1.5,,,sga5:III:subsection:1.5,,external_work_citation,external_citation_context,"is cartesian and tor-independent (SGA 6 III 1.5). Let $M\in\Ob D_{\mathrm{ctf}}(Y)$,"
SGA5-R9-RESIDUAL-001303,SGA5_English_sync_workpass.tex,6760,211,225,IIIB,XVIII,XVIII 3.1.12.3,3.1.12.3,,,,,external_work_citation,external_citation_context,"_*h^*(d_2^*M)=h_*c_2^*L$, (4) by the base-change arrow, and (5) is the canonical isomorphism (SGA 4 XVIII 3.1.12.3). By definition, $v^!$ is the composite of the upper row. On the other hand, it follows from the in"
SGA5-R9-RESIDUAL-001306,SGA5_English_sync_workpass.tex,6760,832,837,IIIB,IIIB,2.3.3,2.3.3,,,,,external_work_citation,external_citation_context,"tor-independence hypothesis, $\Tr_{d_2}$ is compatible with base change by $f$ (SGA $4^{1/2}$ Cycle 2.3.3)."
SGA5-R9-RESIDUAL-001308,SGA5_English_sync_workpass.tex,6764,76,80,IIIB,IIIB,6.22,6.22,,corollary,sga5:IIIB:corollary:6.22,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:corollary:6.22}\begin{statement}{Corollary 6.22}
SGA5-R9-RESIDUAL-001309,SGA5_English_sync_workpass.tex,6781,6,12,IIIB,IIIB,6.22.1,6.22.1,,,sga5:IIIB:equation:6.22.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.22.1}\label{sga5:IIIB:equation:6.22.1}
SGA5-R9-RESIDUAL-001310,SGA5_English_sync_workpass.tex,6785,80,84,IIIB,IIIB,6.23,6.23,,proposition,sga5:IIIB:proposition:6.23,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:proposition:6.23}\begin{statement}{Proposition 6.23}
SGA5-R9-RESIDUAL-001311,SGA5_English_sync_workpass.tex,6812,6,12,IIIB,IIIB,6.23.1,6.23.1,,,sga5:IIIB:equation:6.23.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.23.1}\label{sga5:IIIB:equation:6.23.1}
SGA5-R9-RESIDUAL-001314,SGA5_English_sync_workpass.tex,6847,6,12,IIIB,IIIB,6.23.2,6.23.2,,,sga5:IIIB:equation:6.23.2,,structural_declaration_tag,target_or_formula_declaration,\tag{6.23.2}\label{sga5:IIIB:equation:6.23.2}
SGA5-R9-RESIDUAL-001315,SGA5_English_sync_workpass.tex,6851,70,76,IIIB,IIIB,6.23.3,6.23.3,,lemma,sga5:IIIB:lemma:6.23.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:lemma:6.23.3}\begin{statement}{Lemma 6.23.3}
SGA5-R9-RESIDUAL-001316,SGA5_English_sync_workpass.tex,6852,27,30,IIIB,IIIB,4.7,4.7,,,,,external_work_citation,external_citation_context,"(cf. SGA $4^{1/2}$ Report 4.7). Let $P$ be a $G_V$-module locally a direct factor of a free module of finite type, let $P'=i_!P$,"
SGA5-R9-RESIDUAL-001320,SGA5_English_sync_workpass.tex,6901,14,18,IIIB,IIIB,6.24,6.24,,,sga5:IIIB:subsection:6.24,,structural_declaration_tag,target_or_formula_declaration,\subsection*{6.24}\phantomsection\label{sga5:IIIB:subsection:6.24}
SGA5-R9-RESIDUAL-001326,SGA5_English_sync_workpass.tex,6942,74,77,V,V,1.1,1.1,,definition,sga5:V:definition:1.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:1.1}\begin{statement}{Definition 1.1}
SGA5-R9-RESIDUAL-001327,SGA5_English_sync_workpass.tex,6955,25,30,V,V,1.1.1,1.1.1,,example,sga5:V:example:1.1.1,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{Example 1.1.1}\phantomsection\label{sga5:V:example:1.1.1}
SGA5-R9-RESIDUAL-001328,SGA5_English_sync_workpass.tex,6976,17,20,V,V,1.2,1.2,,,sga5:V:subsubsection:1.2,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{1.2. External tensor product}\phantomsection\label{sga5:V:subsubsection:1.2}
SGA5-R9-RESIDUAL-001329,SGA5_English_sync_workpass.tex,6993,78,83,V,V,1.2.1,1.2.1,,proposition,sga5:V:proposition:1.2.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:1.2.1}\begin{statement}{Proposition 1.2.1}
SGA5-R9-RESIDUAL-001330,SGA5_English_sync_workpass.tex,6998,78,83,V,V,1.2.2,1.2.2,,proposition,sga5:V:proposition:1.2.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:1.2.2}\begin{statement}{Proposition 1.2.2 (Representability criteria)}
SGA5-R9-RESIDUAL-001331,SGA5_English_sync_workpass.tex,7010,66,71,V,V,1.2.3,1.2.3,,lemma,sga5:V:lemma:1.2.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:lemma:1.2.3}\begin{statement}{Lemma 1.2.3}
SGA5-R9-RESIDUAL-001332,SGA5_English_sync_workpass.tex,7014,24,29,V,V,1.2.4,1.2.4,,remark,sga5:V:remark:1.2.4,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{Remark 1.2.4}\phantomsection\label{sga5:V:remark:1.2.4}
SGA5-R9-RESIDUAL-001333,SGA5_English_sync_workpass.tex,7032,17,20,V,V,2.1,2.1,,,sga5:V:subsubsection:2.1,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{2.1. The Mittag-Leffler-Artin-Rees condition}\phantomsection\label{sga5:V:subsubsection:2.1}
SGA5-R9-RESIDUAL-001334,SGA5_English_sync_workpass.tex,7050,76,81,V,V,2.1.1,2.1.1,,definition,sga5:V:definition:2.1.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:2.1.1}\begin{statement}{Definition 2.1.1}
SGA5-R9-RESIDUAL-001335,SGA5_English_sync_workpass.tex,7056,302,308,V,V,13.1.2,13.1.2,,,,,external_work_citation,external_citation_context,ystem $\overline X$ satisfies the Mittag-Leffler condition (abbreviated ML) (EGA $0_{\mathrm{III}}$ 13.1.2). The following proposition is deduced from this by (EGA $0_{\mathrm{III}}$ 13.2.1).
SGA5-R9-RESIDUAL-001336,SGA5_English_sync_workpass.tex,7056,385,391,V,V,13.2.1,13.2.1,,,,,external_work_citation,external_citation_context,_{\mathrm{III}}$ 13.1.2). The following proposition is deduced from this by (EGA $0_{\mathrm{III}}$ 13.2.1).
SGA5-R9-RESIDUAL-001337,SGA5_English_sync_workpass.tex,7058,78,83,V,V,2.1.2,2.1.2,,proposition,sga5:V:proposition:2.1.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:2.1.2}\begin{statement}{Proposition 2.1.2}
SGA5-R9-RESIDUAL-001338,SGA5_English_sync_workpass.tex,7070,17,20,V,V,2.2,2.2,,,sga5:V:subsubsection:2.2,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{2.2. AR-null projective systems}\phantomsection\label{sga5:V:subsubsection:2.2}
SGA5-R9-RESIDUAL-001339,SGA5_English_sync_workpass.tex,7071,76,81,V,V,2.2.1,2.2.1,,definition,sga5:V:definition:2.2.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:2.2.1}\begin{statement}{Definition 2.2.1}
SGA5-R9-RESIDUAL-001340,SGA5_English_sync_workpass.tex,7076,78,83,V,V,2.2.2,2.2.2,,proposition,sga5:V:proposition:2.2.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:2.2.2}\begin{statement}{Proposition 2.2.2}
SGA5-R9-RESIDUAL-001341,SGA5_English_sync_workpass.tex,7093,17,20,V,V,2.3,2.3,,,sga5:V:subsubsection:2.3,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{2.3. Reminders on the calculus of fractions and applications}\phantomsection\label{sga5:V:subsubsection
SGA5-R9-RESIDUAL-001342,SGA5_English_sync_workpass.tex,7098,76,81,V,V,2.3.1,2.3.1,,definition,sga5:V:definition:2.3.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:2.3.1}\begin{statement}{Definition 2.3.1}
SGA5-R9-RESIDUAL-001343,SGA5_English_sync_workpass.tex,7132,76,81,V,V,2.3.2,2.3.2,,definition,sga5:V:definition:2.3.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:2.3.2}\begin{statement}{Definition 2.3.2}
SGA5-R9-RESIDUAL-001344,SGA5_English_sync_workpass.tex,7159,17,22,V,V,2.3.3,2.3.3,,,sga5:V:subsubsection:2.3.3,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{2.3.3}\phantomsection\label{sga5:V:subsubsection:2.3.3}
SGA5-R9-RESIDUAL-001345,SGA5_English_sync_workpass.tex,7160,302,307,V,I,I 2.7,2.7,,,,,external_work_citation,external_citation_context,"ry $(S/X)^\circ$, opposite to the category of arrows over $X$ belonging to $S$, is filtering (SGA 4 I 2.7). Consider then the category $\cE_S$ described as follows:"
SGA5-R9-RESIDUAL-001346,SGA5_English_sync_workpass.tex,7170,17,22,V,V,2.3.4,2.3.4,,,sga5:V:subsubsection:2.3.4,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{2.3.4}\phantomsection\label{sga5:V:subsubsection:2.3.4}
SGA5-R9-RESIDUAL-001347,SGA5_English_sync_workpass.tex,7173,17,22,V,V,2.3.5,2.3.5,,,sga5:V:subsubsection:2.3.5,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{2.3.5}\phantomsection\label{sga5:V:subsubsection:2.3.5}
SGA5-R9-RESIDUAL-001348,SGA5_English_sync_workpass.tex,7176,17,20,V,V,2.4,2.4,,,sga5:V:subsubsection:2.4,,structural_declaration_tag,target_or_formula_declaration,"\subsubsection*{2.4. The category $P_{AR}=\Hom_{AR}(\NN^\circ,\cC)$}\phantomsection\label{sga5:V:subsubsection:2.4}"
SGA5-R9-RESIDUAL-001349,SGA5_English_sync_workpass.tex,7183,78,83,V,V,2.4.1,2.4.1,,proposition,sga5:V:proposition:2.4.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:2.4.1}\begin{statement}{Proposition 2.4.1}
SGA5-R9-RESIDUAL-001351,SGA5_English_sync_workpass.tex,7271,76,81,V,V,2.4.2,2.4.2,,definition,sga5:V:definition:2.4.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:2.4.2}\begin{statement}{Definition 2.4.2}
SGA5-R9-RESIDUAL-001352,SGA5_English_sync_workpass.tex,7295,17,22,V,V,2.4.3,2.4.3,,,sga5:V:subsubsection:2.4.3|sga5:V:proposition:2.4.3,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{2.4.3}\phantomsection\label{sga5:V:subsubsection:2.4.3}
SGA5-R9-RESIDUAL-001353,SGA5_English_sync_workpass.tex,7305,78,83,V,V,2.4.3,2.4.3,,proposition,sga5:V:subsubsection:2.4.3|sga5:V:proposition:2.4.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:2.4.3}\begin{statement}{Proposition 2.4.3}
SGA5-R9-RESIDUAL-001354,SGA5_English_sync_workpass.tex,7330,78,83,V,V,2.4.4,2.4.4,,proposition,sga5:V:proposition:2.4.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:2.4.4}\begin{statement}{Proposition 2.4.4}
SGA5-R9-RESIDUAL-001355,SGA5_English_sync_workpass.tex,7343,74,79,V,V,2.4.5,2.4.5,,corollary,sga5:V:corollary:2.4.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:corollary:2.4.5}\begin{statement}{Corollary 2.4.5}
SGA5-R9-RESIDUAL-001356,SGA5_English_sync_workpass.tex,7352,76,81,V,V,2.4.6,2.4.6,,definition,sga5:V:definition:2.4.6,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:2.4.6}\begin{statement}{Definition 2.4.6}
SGA5-R9-RESIDUAL-001357,SGA5_English_sync_workpass.tex,7356,17,20,V,V,2.5,2.5,,,sga5:V:subsubsection:2.5,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{2.5. Characterization of projective systems satisfying the Mittag-Leffler-Artin-Rees condition}\phantom
SGA5-R9-RESIDUAL-001358,SGA5_English_sync_workpass.tex,7357,78,83,V,V,2.5.1,2.5.1,,proposition,sga5:V:proposition:2.5.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:2.5.1}\begin{statement}{Proposition 2.5.1}
SGA5-R9-RESIDUAL-001359,SGA5_English_sync_workpass.tex,7381,74,79,V,V,2.5.2,2.5.2,,corollary,sga5:V:corollary:2.5.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:corollary:2.5.2}\begin{statement}{Corollary 2.5.2}
SGA5-R9-RESIDUAL-001360,SGA5_English_sync_workpass.tex,7388,17,20,V,V,3.1,3.1,,,sga5:V:subsubsection:3.1,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{3.1. $J$-adic projective systems}\phantomsection\label{sga5:V:subsubsection:3.1}
SGA5-R9-RESIDUAL-001361,SGA5_English_sync_workpass.tex,7389,76,81,V,V,3.1.1,3.1.1,,definition,sga5:V:definition:3.1.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:3.1.1}\begin{statement}{Definition 3.1.1}
SGA5-R9-RESIDUAL-001362,SGA5_English_sync_workpass.tex,7402,24,29,V,V,3.1.2,3.1.2,,remark,sga5:V:remark:3.1.2,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{Remark 3.1.2}\phantomsection\label{sga5:V:remark:3.1.2}
SGA5-R9-RESIDUAL-001363,SGA5_English_sync_workpass.tex,7405,78,83,V,V,3.1.3,3.1.3,,proposition,sga5:V:proposition:3.1.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:3.1.3}\begin{statement}{Proposition 3.1.3 (Stability under exact sequences)}
SGA5-R9-RESIDUAL-001364,SGA5_English_sync_workpass.tex,7429,17,20,V,V,3.2,3.2,,,sga5:V:subsubsection:3.2,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{3.2. AR-$J$-adic projective systems}\phantomsection\label{sga5:V:subsubsection:3.2}
SGA5-R9-RESIDUAL-001365,SGA5_English_sync_workpass.tex,7430,78,83,V,V,3.2.1,3.2.1,,proposition,sga5:V:proposition:3.2.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:3.2.1}\begin{statement}{Proposition 3.2.1}
SGA5-R9-RESIDUAL-001366,SGA5_English_sync_workpass.tex,7442,76,81,V,V,3.2.2,3.2.2,,definition,sga5:V:definition:3.2.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:3.2.2}\begin{statement}{Definition 3.2.2}
SGA5-R9-RESIDUAL-001367,SGA5_English_sync_workpass.tex,7450,78,83,V,V,3.2.3,3.2.3,,proposition,sga5:V:proposition:3.2.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:3.2.3}\begin{statement}{Proposition 3.2.3}
SGA5-R9-RESIDUAL-001368,SGA5_English_sync_workpass.tex,7476,78,83,V,V,3.2.4,3.2.4,,proposition,sga5:V:proposition:3.2.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:3.2.4}\begin{statement}{Proposition 3.2.4 (Stability under exact sequences)}
SGA5-R9-RESIDUAL-001371,SGA5_English_sync_workpass.tex,7527,17,20,V,V,4.1,4.1,,,sga5:V:subsubsection:4.1,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{4.1. Generalities}\phantomsection\label{sga5:V:subsubsection:4.1}
SGA5-R9-RESIDUAL-001372,SGA5_English_sync_workpass.tex,7528,17,22,V,V,4.1.1,4.1.1,,,sga5:V:subsubsection:4.1.1,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{4.1.1}\phantomsection\label{sga5:V:subsubsection:4.1.1}
SGA5-R9-RESIDUAL-001373,SGA5_English_sync_workpass.tex,7565,76,81,V,V,4.1.2,4.1.2,,definition,sga5:V:definition:4.1.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:4.1.2}\begin{statement}{Definition 4.1.2}
SGA5-R9-RESIDUAL-001374,SGA5_English_sync_workpass.tex,7573,78,83,V,V,4.1.3,4.1.3,,proposition,sga5:V:proposition:4.1.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:4.1.3}\begin{statement}{Proposition 4.1.3 (The property (MLAR) and associated gradeds)}
SGA5-R9-RESIDUAL-001376,SGA5_English_sync_workpass.tex,7629,17,22,V,V,4.1.4,4.1.4,,,sga5:V:subsubsection:4.1.4,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{4.1.4}\phantomsection\label{sga5:V:subsubsection:4.1.4}
SGA5-R9-RESIDUAL-001377,SGA5_English_sync_workpass.tex,7641,14,17,V,V,4.2,4.2,,,sga5:V:subsection:4.2,,structural_declaration_tag,target_or_formula_declaration,\subsection*{4.2. Projective systems adapted to \(J\) and the Artin-Rees lemma}\phantomsection\label{sga5:V:subsecti
SGA5-R9-RESIDUAL-001378,SGA5_English_sync_workpass.tex,7645,76,81,V,V,4.2.1,4.2.1,,definition,sga5:V:definition:4.2.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:4.2.1}\begin{statement}{Definition 4.2.1}
SGA5-R9-RESIDUAL-001379,SGA5_English_sync_workpass.tex,7652,66,71,V,V,4.2.2,4.2.2,,lemma,sga5:V:lemma:4.2.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:lemma:4.2.2}\begin{statement}{Lemma 4.2.2}
SGA5-R9-RESIDUAL-001380,SGA5_English_sync_workpass.tex,7687,17,22,V,V,4.2.3,4.2.3,,,sga5:V:subsubsection:4.2.3,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{4.2.3. The associated graded of a projective system adapted to \(J\)}\phantomsection\label{sga5:V:subsubs
SGA5-R9-RESIDUAL-001383,SGA5_English_sync_workpass.tex,7731,66,71,V,V,4.2.4,4.2.4,,lemma,sga5:V:lemma:4.2.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:lemma:4.2.4}\begin{statement}{Lemma 4.2.4}
SGA5-R9-RESIDUAL-001384,SGA5_English_sync_workpass.tex,7743,78,83,V,V,4.2.5,4.2.5,,proposition,sga5:V:proposition:4.2.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:4.2.5}\begin{statement}{Proposition 4.2.5}
SGA5-R9-RESIDUAL-001385,SGA5_English_sync_workpass.tex,7795,70,75,V,V,4.2.6,4.2.6,,theorem,sga5:V:theorem:4.2.6,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:theorem:4.2.6}\begin{statement}{Theorem 4.2.6}
SGA5-R9-RESIDUAL-001386,SGA5_English_sync_workpass.tex,7816,66,71,V,V,4.2.7,4.2.7,,lemma,sga5:V:lemma:4.2.7,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:lemma:4.2.7}\begin{statement}{Lemma 4.2.7}
SGA5-R9-RESIDUAL-001387,SGA5_English_sync_workpass.tex,7879,17,20,V,V,5.1,5.1,,,sga5:V:subsubsection:5.1,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{5.1. Generalities}\phantomsection\label{sga5:V:subsubsection:5.1}
SGA5-R9-RESIDUAL-001388,SGA5_English_sync_workpass.tex,7881,76,81,V,V,5.1.1,5.1.1,,definition,sga5:V:definition:5.1.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:5.1.1}\begin{statement}{Definition 5.1.1}
SGA5-R9-RESIDUAL-001389,SGA5_English_sync_workpass.tex,7888,78,83,V,V,5.1.2,5.1.2,,proposition,sga5:V:proposition:5.1.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:5.1.2}\begin{statement}{Proposition 5.1.2}
SGA5-R9-RESIDUAL-001390,SGA5_English_sync_workpass.tex,7904,76,81,V,V,5.1.3,5.1.3,,definition,sga5:V:definition:5.1.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:5.1.3}\begin{statement}{Definition 5.1.3}
SGA5-R9-RESIDUAL-001391,SGA5_English_sync_workpass.tex,7921,70,75,V,V,5.1.4,5.1.4,,theorem,sga5:V:theorem:5.1.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:theorem:5.1.4}\begin{statement}{Theorem 5.1.4}
SGA5-R9-RESIDUAL-001392,SGA5_English_sync_workpass.tex,7958,74,79,V,V,5.1.5,5.1.5,,corollary,sga5:V:corollary:5.1.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:corollary:5.1.5}\begin{statement}{Corollary 5.1.5}
SGA5-R9-RESIDUAL-001393,SGA5_English_sync_workpass.tex,7978,78,83,V,V,5.1.6,5.1.6,,proposition,sga5:V:proposition:5.1.6,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:5.1.6}\begin{statement}{Proposition 5.1.6}
SGA5-R9-RESIDUAL-001394,SGA5_English_sync_workpass.tex,7993,17,20,V,V,5.2,5.2,,,sga5:V:subsubsection:5.2,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{5.2. Structure of \(J\)-adn\((\mathcal C)\) and AR-\(J\)-adn\((\mathcal C)\)}\phantomsection\label{sga5
SGA5-R9-RESIDUAL-001395,SGA5_English_sync_workpass.tex,7997,78,83,V,V,5.2.1,5.2.1,,proposition,sga5:V:proposition:5.2.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:5.2.1}\begin{statement}{Proposition 5.2.1}
SGA5-R9-RESIDUAL-001397,SGA5_English_sync_workpass.tex,8017,68,75,V,V,5.2.1.1,5.2.1.1,,lemma,sga5:V:lemma:5.2.1.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:lemma:5.2.1.1}\begin{statement}{Lemma 5.2.1.1}
SGA5-R9-RESIDUAL-001398,SGA5_English_sync_workpass.tex,8034,78,83,V,V,5.2.2,5.2.2,,proposition,sga5:V:proposition:5.2.2,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:5.2.2}\begin{statement}{Proposition 5.2.2}
SGA5-R9-RESIDUAL-001399,SGA5_English_sync_workpass.tex,8067,70,75,V,V,5.2.3,5.2.3,,theorem,sga5:V:theorem:5.2.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:theorem:5.2.3}\begin{statement}{Theorem 5.2.3}
SGA5-R9-RESIDUAL-001400,SGA5_English_sync_workpass.tex,8073,78,83,V,V,5.2.4,5.2.4,,proposition,sga5:V:proposition:5.2.4,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:proposition:5.2.4}\begin{statement}{Proposition 5.2.4}
SGA5-R9-RESIDUAL-001402,SGA5_English_sync_workpass.tex,8090,68,75,V,V,5.2.4.1,5.2.4.1,,lemma,sga5:V:lemma:5.2.4.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:lemma:5.2.4.1}\begin{statement}{Lemma 5.2.4.1}
SGA5-R9-RESIDUAL-001403,SGA5_English_sync_workpass.tex,8110,27,31,V,V,1.35,1.35,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\begin{tikzcd}[column sep=1.35em,row sep=large]"
SGA5-R9-RESIDUAL-001404,SGA5_English_sync_workpass.tex,8138,74,79,V,V,5.2.5,5.2.5,,corollary,sga5:V:corollary:5.2.5,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:corollary:5.2.5}\begin{statement}{Corollary 5.2.5}
