residual_id,source_file,source_line,start_column_1based,end_column_1based_exclusive,current_expose,reference_scope,visible_text,base_number,suffix,kind_cue,candidate_labels,destination_label,classification,reason,context
SGA5-R9-RESIDUAL-001248,SGA5_English_sync_workpass.tex,6476,18,21,IIIB,IIIB,3.0,3.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (U1) at (0,3.0) {$U$};"
SGA5-R9-RESIDUAL-001249,SGA5_English_sync_workpass.tex,6477,17,20,IIIB,IIIB,2.8,2.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C1U) at (2.8,3.0) {$c_1^{-1}(U)$};"
SGA5-R9-RESIDUAL-001250,SGA5_English_sync_workpass.tex,6477,21,24,IIIB,IIIB,3.0,3.0,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C1U) at (2.8,3.0) {$c_1^{-1}(U)$};"
SGA5-R9-RESIDUAL-001251,SGA5_English_sync_workpass.tex,6478,17,20,IIIB,IIIB,2.8,2.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C2U) at (2.8,2.15) {$c_2^{-1}(U)$};"
SGA5-R9-RESIDUAL-001252,SGA5_English_sync_workpass.tex,6478,21,25,IIIB,IIIB,2.15,2.15,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C2U) at (2.8,2.15) {$c_2^{-1}(U)$};"
SGA5-R9-RESIDUAL-001253,SGA5_English_sync_workpass.tex,6479,16,19,IIIB,IIIB,5.2,5.2,,,sga5:IIIB:subsubsection:5.2,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (U2) at (5.2,2.15) {$U$};"
SGA5-R9-RESIDUAL-001254,SGA5_English_sync_workpass.tex,6479,20,24,IIIB,IIIB,2.15,2.15,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (U2) at (5.2,2.15) {$U$};"
SGA5-R9-RESIDUAL-001255,SGA5_English_sync_workpass.tex,6480,18,22,IIIB,IIIB,1.15,1.15,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (X1) at (0,1.15) {$X$};"
SGA5-R9-RESIDUAL-001256,SGA5_English_sync_workpass.tex,6481,15,18,IIIB,IIIB,2.8,2.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C) at (2.8,1.15) {$C$};"
SGA5-R9-RESIDUAL-001257,SGA5_English_sync_workpass.tex,6481,19,23,IIIB,IIIB,1.15,1.15,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C) at (2.8,1.15) {$C$};"
SGA5-R9-RESIDUAL-001258,SGA5_English_sync_workpass.tex,6482,16,19,IIIB,IIIB,5.2,5.2,,,sga5:IIIB:subsubsection:5.2,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (X2) at (5.2,1.15) {$X$};"
SGA5-R9-RESIDUAL-001259,SGA5_English_sync_workpass.tex,6482,20,24,IIIB,IIIB,1.15,1.15,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (X2) at (5.2,1.15) {$X$};"
SGA5-R9-RESIDUAL-001260,SGA5_English_sync_workpass.tex,6484,18,21,IIIB,IIIB,2.8,2.8,,,,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (C2XU) at (2.8,0) {$c_2^{-1}(X-U)$};"
SGA5-R9-RESIDUAL-001261,SGA5_English_sync_workpass.tex,6485,17,20,IIIB,IIIB,5.2,5.2,,,sga5:IIIB:subsubsection:5.2,,typography_layout_geometry_value,positive_tex_layout_or_geometry_syntax,"\node (XU2) at (5.2,0) {$X-U$};"
SGA5-R9-RESIDUAL-001262,SGA5_English_sync_workpass.tex,6500,6,12,IIIB,IIIB,6.14.1,6.14.1,,,sga5:IIIB:equation:6.14.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.14.1}\label{sga5:IIIB:equation:6.14.1}
SGA5-R9-RESIDUAL-001263,SGA5_English_sync_workpass.tex,6509,6,12,IIIB,IIIB,6.14.2,6.14.2,,,sga5:IIIB:equation:6.14.2,,structural_declaration_tag,target_or_formula_declaration,\tag{6.14.2}\label{sga5:IIIB:equation:6.14.2}
SGA5-R9-RESIDUAL-001264,SGA5_English_sync_workpass.tex,6525,6,12,IIIB,IIIB,6.14.3,6.14.3,,,sga5:IIIB:equation:6.14.3,,structural_declaration_tag,target_or_formula_declaration,\tag{6.14.3}\label{sga5:IIIB:equation:6.14.3}
SGA5-R9-RESIDUAL-001265,SGA5_English_sync_workpass.tex,6535,6,12,IIIB,IIIB,6.14.4,6.14.4,,,sga5:IIIB:equation:6.14.4,,structural_declaration_tag,target_or_formula_declaration,\tag{6.14.4}\label{sga5:IIIB:equation:6.14.4}
SGA5-R9-RESIDUAL-001266,SGA5_English_sync_workpass.tex,6549,6,12,IIIB,IIIB,6.14.5,6.14.5,,,sga5:IIIB:equation:6.14.5,,structural_declaration_tag,target_or_formula_declaration,\tag{6.14.5}\label{sga5:IIIB:equation:6.14.5}
SGA5-R9-RESIDUAL-001267,SGA5_English_sync_workpass.tex,6551,33,43,IIIB,III,III 4.13.1,4.13.1,,,sga5:III:equation:4.13.1,sga5:III:equation:4.13.1,linked_internal_edge,target_exists_and_reference_context,"which, by additivity of traces (III 4.13.1), satisfy the relation"
SGA5-R9-RESIDUAL-001268,SGA5_English_sync_workpass.tex,6558,6,12,IIIB,IIIB,6.14.6,6.14.6,,,sga5:IIIB:equation:6.14.6,,structural_declaration_tag,target_or_formula_declaration,\tag{6.14.6}\label{sga5:IIIB:equation:6.14.6}
SGA5-R9-RESIDUAL-001269,SGA5_English_sync_workpass.tex,6565,6,12,IIIB,IIIB,6.14.7,6.14.7,,,sga5:IIIB:equation:6.14.7,,structural_declaration_tag,target_or_formula_declaration,\tag{6.14.7}\label{sga5:IIIB:equation:6.14.7}
SGA5-R9-RESIDUAL-001270,SGA5_English_sync_workpass.tex,6571,71,78,IIIB,III,III 4.3,4.3,,,sga5:III:example:4.3,sga5:III:example:4.3,linked_internal_edge,target_exists_and_reference_context,"is the direct-image morphism defined by $j^c:(X-U)^c\to X^c$. Recall (III 4.3) that, if $X$ is smooth, $c$ a closed immersion, and $X^c$ finite, $\Tr_{\Lambda}(\underline c)$ is"
SGA5-R9-RESIDUAL-001271,SGA5_English_sync_workpass.tex,6571,500,507,IIIB,III,III 4.7,4.7,,,sga5:III:corollary:4.7,sga5:III:corollary:4.7,linked_internal_edge,target_exists_and_reference_context,"ote also that, if $X-U$ is proper over $S$ and $c|X-U$ is the diagonal, then the Lefschetz formula (III 4.7) implies that"
SGA5-R9-RESIDUAL-001272,SGA5_English_sync_workpass.tex,6577,14,18,IIIB,IIIB,6.15,6.15,,,sga5:IIIB:subsection:6.15,,structural_declaration_tag,target_or_formula_declaration,\subsection*{6.15}\phantomsection\label{sga5:IIIB:subsection:6.15}
SGA5-R9-RESIDUAL-001273,SGA5_English_sync_workpass.tex,6578,40,46,IIIB,IIIB,6.11.1,6.11.1,,,sga5:IIIB:equation:6.11.1,sga5:IIIB:equation:6.11.1,linked_internal_edge,target_exists_in_prose_no_cue_required,"Let there be a $G$-equivariant diagram 6.11.1, with $f$, $c$, $d$ proper, and an equivariant open immersion $U\to X$. Suppose that $c_2$ is quasi"
SGA5-R9-RESIDUAL-001274,SGA5_English_sync_workpass.tex,6590,314,320,IIIB,IIIB,6.14.7,6.14.7,,,sga5:IIIB:equation:6.14.7,sga5:IIIB:equation:6.14.7,linked_internal_edge,explicit_same_volume_sga5_reference,"da_{U,X}$, $u=\underline c_{U,X}$, and, in view of \hyperref[sga5:IIIB:equation:6.14.6]{6.14.6} and 6.14.7, one obtains:"
SGA5-R9-RESIDUAL-001275,SGA5_English_sync_workpass.tex,6592,80,84,IIIB,IIIB,6.16,6.16,,proposition,sga5:IIIB:proposition:6.16,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:proposition:6.16}\begin{statement}{Proposition 6.16}
SGA5-R9-RESIDUAL-001276,SGA5_English_sync_workpass.tex,6599,6,12,IIIB,IIIB,6.16.1,6.16.1,,,sga5:IIIB:equation:6.16.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.16.1}\label{sga5:IIIB:equation:6.16.1}
SGA5-R9-RESIDUAL-001277,SGA5_English_sync_workpass.tex,6604,10,14,IIIB,IIIB,6.16,6.16,,,sga5:IIIB:proposition:6.16,sga5:IIIB:proposition:6.16,linked_internal_edge,target_exists_and_reference_context,"Applying 6.16 to the projective system of correspondences $\underline c_{\ell}=(\underline c_{\Lambda_n})$, where"
SGA5-R9-RESIDUAL-001278,SGA5_English_sync_workpass.tex,6604,210,216,IIIB,IIIB,6.14.6,6.14.6,,,sga5:IIIB:equation:6.14.6,sga5:IIIB:equation:6.14.6,linked_internal_edge,target_exists_in_prose_no_cue_required,"here $\Lambda_n=\mathbb Z/\ell^n$ with $\ell$ prime distinct from $p$, and taking into account that 6.14.6 and 6.14.7 give, after passage to the limit and application of $f_*^{gc}$,"
SGA5-R9-RESIDUAL-001279,SGA5_English_sync_workpass.tex,6604,221,227,IIIB,IIIB,6.14.7,6.14.7,,,sga5:IIIB:equation:6.14.7,sga5:IIIB:equation:6.14.7,linked_internal_edge,target_exists_in_prose_no_cue_required,"da_n=\mathbb Z/\ell^n$ with $\ell$ prime distinct from $p$, and taking into account that 6.14.6 and 6.14.7 give, after passage to the limit and application of $f_*^{gc}$,"
SGA5-R9-RESIDUAL-001280,SGA5_English_sync_workpass.tex,6613,76,80,IIIB,IIIB,6.17,6.17,,corollary,sga5:IIIB:corollary:6.17,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:corollary:6.17}\begin{statement}{Corollary 6.17}
SGA5-R9-RESIDUAL-001281,SGA5_English_sync_workpass.tex,6620,6,12,IIIB,IIIB,6.17.1,6.17.1,,,sga5:IIIB:equation:6.17.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.17.1}\label{sga5:IIIB:equation:6.17.1}
SGA5-R9-RESIDUAL-001282,SGA5_English_sync_workpass.tex,6622,22,26,IIIB,IIIB,6.16,6.16,,,sga5:IIIB:proposition:6.16,sga5:IIIB:proposition:6.16,linked_internal_edge,target_exists_and_reference_context,with the notation of 6.16.
SGA5-R9-RESIDUAL-001283,SGA5_English_sync_workpass.tex,6625,149,153,IIIB,IIIB,6.17,6.17,,,sga5:IIIB:corollary:6.17,sga5:IIIB:corollary:6.17,linked_internal_edge,explicit_same_volume_sga5_reference,"h localization and of the remarks made in \hyperref[sga5:IIIB:subsection:6.14]{6.14}, one sees that 6.17 gives an affirmative solution, in a more general formulation, to Grothendieck's divisibility conjec"
SGA5-R9-RESIDUAL-001284,SGA5_English_sync_workpass.tex,6625,259,266,IIIB,XII,XII 4.5,4.5,,,sga5:XII:conjecture:4.5,sga5:XII:conjecture:4.5,linked_internal_edge,target_exists_and_reference_context," an affirmative solution, in a more general formulation, to Grothendieck's divisibility conjecture (XII 4.5), in the case where the endomorphism $\varphi$ of $G$ considered in loc. cit. is the identity."
SGA5-R9-RESIDUAL-001285,SGA5_English_sync_workpass.tex,6627,23,27,IIIB,IIIB,5.13,5.13,,,sga5:IIIB:subsubsection:5.13,sga5:IIIB:subsubsection:5.13,linked_internal_edge,target_exists_in_prose_no_cue_required,"In fact, by following 5.13, it is not difficult to give divisibility statements analogous to 6.12, 6.13, 6.16, 6.17, in the ca"
SGA5-R9-RESIDUAL-001286,SGA5_English_sync_workpass.tex,6627,94,98,IIIB,IIIB,6.12,6.12,,,sga5:IIIB:proposition:6.12,sga5:IIIB:proposition:6.12,linked_internal_edge,target_exists_in_prose_no_cue_required,"In fact, by following 5.13, it is not difficult to give divisibility statements analogous to 6.12, 6.13, 6.16, 6.17, in the case where $c$ is not $G$-equivariant, but where $c_2$ is and $c_1$ satis"
SGA5-R9-RESIDUAL-001287,SGA5_English_sync_workpass.tex,6627,100,104,IIIB,IIIB,6.13,6.13,,,sga5:IIIB:subsection:6.13,sga5:IIIB:subsection:6.13,linked_internal_edge,target_exists_in_prose_no_cue_required,"In fact, by following 5.13, it is not difficult to give divisibility statements analogous to 6.12, 6.13, 6.16, 6.17, in the case where $c$ is not $G$-equivariant, but where $c_2$ is and $c_1$ satisfies"
SGA5-R9-RESIDUAL-001288,SGA5_English_sync_workpass.tex,6627,106,110,IIIB,IIIB,6.16,6.16,,,sga5:IIIB:proposition:6.16,sga5:IIIB:proposition:6.16,linked_internal_edge,target_exists_in_prose_no_cue_required,"ct, by following 5.13, it is not difficult to give divisibility statements analogous to 6.12, 6.13, 6.16, 6.17, in the case where $c$ is not $G$-equivariant, but where $c_2$ is and $c_1$ satisfies"
SGA5-R9-RESIDUAL-001289,SGA5_English_sync_workpass.tex,6627,112,116,IIIB,IIIB,6.17,6.17,,,sga5:IIIB:corollary:6.17,sga5:IIIB:corollary:6.17,linked_internal_edge,target_exists_in_prose_no_cue_required," following 5.13, it is not difficult to give divisibility statements analogous to 6.12, 6.13, 6.16, 6.17, in the case where $c$ is not $G$-equivariant, but where $c_2$ is and $c_1$ satisfies"
SGA5-R9-RESIDUAL-001290,SGA5_English_sync_workpass.tex,6633,14,18,IIIB,IIIB,6.18,6.18,,,sga5:IIIB:subsection:6.18,,structural_declaration_tag,target_or_formula_declaration,\subsection*{6.18}\phantomsection\label{sga5:IIIB:subsection:6.18}
SGA5-R9-RESIDUAL-001291,SGA5_English_sync_workpass.tex,6637,6,12,IIIB,IIIB,6.18.1,6.18.1,,,sga5:IIIB:equation:6.18.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.18.1}\label{sga5:IIIB:equation:6.18.1}
SGA5-R9-RESIDUAL-001292,SGA5_English_sync_workpass.tex,6644,6,12,IIIB,IIIB,6.18.2,6.18.2,,,sga5:IIIB:equation:6.18.2,,structural_declaration_tag,target_or_formula_declaration,\tag{6.18.2}\label{sga5:IIIB:equation:6.18.2}
SGA5-R9-RESIDUAL-001293,SGA5_English_sync_workpass.tex,6648,70,76,IIIB,IIIB,6.18.3,6.18.3,,lemma,sga5:IIIB:lemma:6.18.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:lemma:6.18.3}\begin{statement}{Lemma 6.18.3}
SGA5-R9-RESIDUAL-001294,SGA5_English_sync_workpass.tex,6649,60,66,IIIB,IIIB,6.18.2,6.18.2,,,sga5:IIIB:equation:6.18.2,sga5:IIIB:equation:6.18.2,linked_internal_edge,target_exists_in_prose_no_cue_required,"If $L\in\Ob D_{\mathrm{ctf}}({}_{\Lambda[G]}X)$, the arrow 6.18.2 is an isomorphism."
SGA5-R9-RESIDUAL-001295,SGA5_English_sync_workpass.tex,6654,80,84,IIIB,IIIB,6.19,6.19,,proposition,sga5:IIIB:proposition:6.19,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:proposition:6.19}\begin{statement}{Proposition 6.19}
SGA5-R9-RESIDUAL-001296,SGA5_English_sync_workpass.tex,6674,6,12,IIIB,IIIB,6.19.1,6.19.1,,,sga5:IIIB:equation:6.19.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.19.1}\label{sga5:IIIB:equation:6.19.1}
SGA5-R9-RESIDUAL-001297,SGA5_English_sync_workpass.tex,6692,14,18,IIIB,IIIB,6.20,6.20,,,sga5:IIIB:subsection:6.20,,structural_declaration_tag,target_or_formula_declaration,\subsection*{6.20}\phantomsection\label{sga5:IIIB:subsection:6.20}
SGA5-R9-RESIDUAL-001298,SGA5_English_sync_workpass.tex,6704,6,12,IIIB,IIIB,6.20.1,6.20.1,,,sga5:IIIB:equation:6.20.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.20.1}\label{sga5:IIIB:equation:6.20.1}
SGA5-R9-RESIDUAL-001299,SGA5_English_sync_workpass.tex,6713,6,12,IIIB,IIIB,6.20.2,6.20.2,,,sga5:IIIB:equation:6.20.2,,structural_declaration_tag,target_or_formula_declaration,\tag{6.20.2}\label{sga5:IIIB:equation:6.20.2}
SGA5-R9-RESIDUAL-001300,SGA5_English_sync_workpass.tex,6716,80,84,IIIB,IIIB,6.21,6.21,,proposition,sga5:IIIB:proposition:6.21,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:proposition:6.21}\begin{statement}{Proposition 6.21}
SGA5-R9-RESIDUAL-001301,SGA5_English_sync_workpass.tex,6717,50,56,IIIB,IIIB,6.11.1,6.11.1,,,sga5:IIIB:equation:6.11.1,sga5:IIIB:equation:6.11.1,linked_internal_edge,target_exists_in_prose_no_cue_required,"Let $f:X\to Y$ be a proper $G$-morphism, and let 6.11.1 be an equivariant commutative square, with trivial action of $G$ on $Y$ and $D$. Suppose $c$, $d$ a"
SGA5-R9-RESIDUAL-001302,SGA5_English_sync_workpass.tex,6724,41,48,IIIB,III,III 1.5,1.5,,,sga5:III:subsection:1.5,,external_work_citation,external_citation_context,"is cartesian and tor-independent (SGA 6 III 1.5). Let $M\in\Ob D_{\mathrm{ctf}}(Y)$,"
SGA5-R9-RESIDUAL-001303,SGA5_English_sync_workpass.tex,6760,211,225,IIIB,XVIII,XVIII 3.1.12.3,3.1.12.3,,,,,external_work_citation,external_citation_context,"_*h^*(d_2^*M)=h_*c_2^*L$, (4) by the base-change arrow, and (5) is the canonical isomorphism (SGA 4 XVIII 3.1.12.3). By definition, $v^!$ is the composite of the upper row. On the other hand, it follows from the in"
SGA5-R9-RESIDUAL-001304,SGA5_English_sync_workpass.tex,6760,379,389,IIIB,III,III 3.5 b),3.5, b),,sga5:III:corollary:3.5,sga5:III:corollary:3.5,linked_internal_edge,target_exists_and_reference_context,"row. On the other hand, it follows from the interpretation of the direct image of a correspondence (III 3.5 b), 3.7) that $f_*u^!$ is the composite of the lower row. It remains only to prove commutativity of th"
SGA5-R9-RESIDUAL-001305,SGA5_English_sync_workpass.tex,6760,391,394,IIIB,III,3.7,3.7,,,sga5:III:subsection:3.7,sga5:III:subsection:3.7,linked_internal_edge,target_exists_and_reference_context,"other hand, it follows from the interpretation of the direct image of a correspondence (III 3.5 b), 3.7) that $f_*u^!$ is the composite of the lower row. It remains only to prove commutativity of the squ"
SGA5-R9-RESIDUAL-001306,SGA5_English_sync_workpass.tex,6760,761,766,IIIB,IIIB,2.3.3,2.3.3,,,,,external_work_citation,external_citation_context,"tor-independence hypothesis, $\Tr_{d_2}$ is compatible with base change by $f$ (SGA $4^{1/2}$ Cycle 2.3.3)."
SGA5-R9-RESIDUAL-001307,SGA5_English_sync_workpass.tex,6762,10,14,IIIB,IIIB,6.19,6.19,,,sga5:IIIB:proposition:6.19,sga5:IIIB:proposition:6.19,linked_internal_edge,target_exists_and_reference_context,"Applying 6.19, one obtains:"
SGA5-R9-RESIDUAL-001308,SGA5_English_sync_workpass.tex,6764,76,80,IIIB,IIIB,6.22,6.22,,corollary,sga5:IIIB:corollary:6.22,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:corollary:6.22}\begin{statement}{Corollary 6.22}
SGA5-R9-RESIDUAL-001309,SGA5_English_sync_workpass.tex,6781,6,12,IIIB,IIIB,6.22.1,6.22.1,,,sga5:IIIB:equation:6.22.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.22.1}\label{sga5:IIIB:equation:6.22.1}
SGA5-R9-RESIDUAL-001310,SGA5_English_sync_workpass.tex,6785,80,84,IIIB,IIIB,6.23,6.23,,proposition,sga5:IIIB:proposition:6.23,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:proposition:6.23}\begin{statement}{Proposition 6.23}
SGA5-R9-RESIDUAL-001311,SGA5_English_sync_workpass.tex,6812,6,12,IIIB,IIIB,6.23.1,6.23.1,,,sga5:IIIB:equation:6.23.1,,structural_declaration_tag,target_or_formula_declaration,\tag{6.23.1}\label{sga5:IIIB:equation:6.23.1}
SGA5-R9-RESIDUAL-001312,SGA5_English_sync_workpass.tex,6822,5,9,IIIB,IIIB,6.15,6.15,,,sga5:IIIB:subsection:6.15,sga5:IIIB:subsection:6.15,linked_internal_edge,target_exists_in_prose_no_cue_required,"and 6.15, $M$ satisfies the hypotheses of 6.22. On the other hand, $\alpha$ defines an isomorphism"
SGA5-R9-RESIDUAL-001313,SGA5_English_sync_workpass.tex,6822,43,47,IIIB,IIIB,6.22,6.22,,,sga5:IIIB:corollary:6.22,sga5:IIIB:corollary:6.22,linked_internal_edge,target_exists_and_reference_context,"and 6.15, $M$ satisfies the hypotheses of 6.22. On the other hand, $\alpha$ defines an isomorphism"
SGA5-R9-RESIDUAL-001314,SGA5_English_sync_workpass.tex,6847,6,12,IIIB,IIIB,6.23.2,6.23.2,,,sga5:IIIB:equation:6.23.2,,structural_declaration_tag,target_or_formula_declaration,\tag{6.23.2}\label{sga5:IIIB:equation:6.23.2}
SGA5-R9-RESIDUAL-001315,SGA5_English_sync_workpass.tex,6851,70,76,IIIB,IIIB,6.23.3,6.23.3,,lemma,sga5:IIIB:lemma:6.23.3,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:IIIB:lemma:6.23.3}\begin{statement}{Lemma 6.23.3}
SGA5-R9-RESIDUAL-001316,SGA5_English_sync_workpass.tex,6852,27,30,IIIB,IIIB,4.7,4.7,,,,,external_work_citation,external_citation_context,"(cf. SGA $4^{1/2}$ Report 4.7). Let $P$ be a $G_V$-module locally a direct factor of a free module of finite type, let $P'=i_!P$,"
SGA5-R9-RESIDUAL-001317,SGA5_English_sync_workpass.tex,6864,57,62,IIIB,IIIB,6.5.3,6.5.3,,,sga5:IIIB:equation:6.5.3,sga5:IIIB:equation:6.5.3,linked_internal_edge,target_exists_in_mathematical_reference_label,"\delta^*\RHom_{\Lambda[G]}(p_1^*P',p_2^!P')\xrightarrow{6.5.3}"
SGA5-R9-RESIDUAL-001318,SGA5_English_sync_workpass.tex,6878,275,280,IIIB,IIIB,6.5.5,6.5.5,,,sga5:IIIB:equation:6.5.5,sga5:IIIB:equation:6.5.5,linked_internal_edge,explicit_same_volume_sga5_reference,"l action of $G$. For the second, first note that, by \hyperref[sga5:IIIB:equation:6.5.4]{6.5.4} and 6.5.5, one has"
SGA5-R9-RESIDUAL-001319,SGA5_English_sync_workpass.tex,6899,246,252,IIIB,IIIB,5.12.5,5.12.5,,,sga5:IIIB:equation:5.12.5,sga5:IIIB:equation:5.12.5,linked_internal_edge,target_exists_and_reference_context, may then suppose that $G$ acts trivially on $Q$. The assertion is then an immediate consequence of 5.12.5.
SGA5-R9-RESIDUAL-001320,SGA5_English_sync_workpass.tex,6901,14,18,IIIB,IIIB,6.24,6.24,,,sga5:IIIB:subsection:6.24,,structural_declaration_tag,target_or_formula_declaration,\subsection*{6.24}\phantomsection\label{sga5:IIIB:subsection:6.24}
SGA5-R9-RESIDUAL-001321,SGA5_English_sync_workpass.tex,6908,22,26,IIIB,IIIB,6.17,6.17,,,sga5:IIIB:corollary:6.17,sga5:IIIB:corollary:6.17,linked_internal_edge,target_exists_and_reference_context,with the notation of 6.17. \hyperref[sga5:IIIB:equation:6.17.1]{Formula 6.17.1} shows that the local terms defined by Grothen
SGA5-R9-RESIDUAL-001322,SGA5_English_sync_workpass.tex,6908,136,143,IIIB,XII,XII 6.2,6.2,,,sga5:XII:subsection:6.2,sga5:XII:subsection:6.2,linked_internal_edge,explicit_same_volume_sga5_reference,"f[sga5:IIIB:equation:6.17.1]{Formula 6.17.1} shows that the local terms defined by Grothendieck in (XII 6.2) coincide with Verdier's local terms, at least when the endomorphism $\varphi$ of $G$ considered in"
SGA5-R9-RESIDUAL-001323,SGA5_English_sync_workpass.tex,6908,377,383,IIIB,IIIB,6.23.1,6.23.1,,,sga5:IIIB:equation:6.23.1,sga5:IIIB:equation:6.23.1,linked_internal_edge,target_exists_in_prose_no_cue_required,"s already observed, this restriction is not serious. If $Y$ is proper over $S$, then by conjugating 6.23.1 with the Lefschetz formula for $Y\to S$ (III 4.7), one obtains a formula generalizing (XII 6.3), an"
SGA5-R9-RESIDUAL-001324,SGA5_English_sync_workpass.tex,6908,425,432,IIIB,III,III 4.7,4.7,,,sga5:III:corollary:4.7,sga5:III:corollary:4.7,linked_internal_edge,target_exists_and_reference_context,"ous. If $Y$ is proper over $S$, then by conjugating 6.23.1 with the Lefschetz formula for $Y\to S$ (III 4.7), one obtains a formula generalizing (XII 6.3), and a fortiori the Lefschetz formula for Frobenius "
SGA5-R9-RESIDUAL-001325,SGA5_English_sync_workpass.tex,6908,471,478,IIIB,XII,XII 6.3,6.3,,,sga5:XII:subsection:6.3,sga5:XII:subsection:6.3,linked_internal_edge,target_exists_and_reference_context,"ating 6.23.1 with the Lefschetz formula for $Y\to S$ (III 4.7), one obtains a formula generalizing (XII 6.3), and a fortiori the Lefschetz formula for Frobenius proved in (SGA $4^{1/2}$ Report) and Part I of"
SGA5-R9-RESIDUAL-001326,SGA5_English_sync_workpass.tex,6942,74,77,V,V,1.1,1.1,,definition,sga5:V:definition:1.1,,structural_declaration_tag,target_or_formula_declaration,\phantomsection\label{sga5:V:definition:1.1}\begin{statement}{Definition 1.1}
SGA5-R9-RESIDUAL-001327,SGA5_English_sync_workpass.tex,6955,25,30,V,V,1.1.1,1.1.1,,example,sga5:V:example:1.1.1,,structural_declaration_tag,target_or_formula_declaration,\subsubsection*{Example 1.1.1}\phantomsection\label{sga5:V:example:1.1.1}
