"witness_id","payload_relative_path","payload_absolute_path","source_body_original_local_path","original_source_url","bytes","sha256","source_use_label","source_witness_class","license_access_signal","language_topic_tags","branch_visibility_status","mapped_branch_path","draft_permission_after_8f7_gate","authority_boundary","b3_next_action"
"R6-8F7-WITNESS-0162","literal-source-witnesses/source-bodies/Signed_language_comparator/International_Sign_comparator/IS-GRD-SRC-003__wfd_standardized_sign_language_statement.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language_comparator\International_Sign_comparator\IS-GRD-SRC-003__wfd_standardized_sign_language_statement.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\wfd_standardized_sign_language_statement.html","https://wfdeaf.org/wfd-statement-on-standardized-sign-language/","353175","8b5aa7b51d8ed46d3eaeb37e8e2de8165d3334b92bb893a8b0993dd0382c0bef","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending if any operational use is proposed","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language_comparator/International_Sign_comparator/IS-GRD-SRC-003__wfd_standardized_sign_language_statement.html","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0163","literal-source-witnesses/source-bodies/Signed_language_comparator/International_Sign_comparator/IS-GRD-SRC-004__international_sign_sonastik_word_list.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language_comparator\International_Sign_comparator\IS-GRD-SRC-004__international_sign_sonastik_word_list.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T181500Z_r6_signed_language_discovery_gap_pass2\captures\international_sign_sonastik_word_list.html","https://sonastik.ead.ee/embed/en/word-list","372922","854b9db315525f3955bbb51fc1f1706e0d3868f160a1d5af49e6f05c10da7107","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending if any operational use is proposed","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language_comparator/International_Sign_comparator/IS-GRD-SRC-004__international_sign_sonastik_word_list.html","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0164","literal-source-witnesses/source-bodies/Signed_language/ASL/R6-ASL-SAR-001__aslstem_home.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\ASL\R6-ASL-SAR-001__aslstem_home.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T213000Z_r6_kreyol_asl_source_capture_pass3\html_captures\asl\aslstem_home.html","https://aslstem.cs.washington.edu/","66240","58c115cae26182c4ed173c46c0482ca5cf9451a8eb468cf16bf047547ad49741","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","public route or headers-only access signal recorded; video/media reuse clearance not recorded","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/ASL/R6-ASL-SAR-001__aslstem_home.html","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0165","literal-source-witnesses/source-bodies/Signed_language/ASL/R6-ASL-SAR-002__aslcore_physics_equation.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\ASL\R6-ASL-SAR-002__aslcore_physics_equation.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T213000Z_r6_kreyol_asl_source_capture_pass3\html_captures\asl\aslcore_physics_equation.html","https://aslcore.org/physics/entries/?id=equation","30155","a9fdc95f9ed5d4ac20a3d0d1e2290d3a548a3fb32455691f3809ffec9dceeccd","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","May the Vimeo route be linked, embedded, quoted as metadata, screenshotted, or only externally referenced?","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/ASL/R6-ASL-SAR-002__aslcore_physics_equation.html","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0166","literal-source-witnesses/source-bodies/Signed_language/ASL/R6-ASL-SAR-003__aslcore_computerscience_array.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\ASL\R6-ASL-SAR-003__aslcore_computerscience_array.html","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260630T213000Z_r6_kreyol_asl_source_capture_pass3\html_captures\asl\aslcore_computerscience_array.html","https://aslcore.org/computerscience/entries/?id=array","26108","bf36cbb7c99b18ea36694830c64aa281be6942d96b6957909311500b746edaad","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","public route or headers-only access signal recorded; video/media reuse clearance not recorded","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/ASL/R6-ASL-SAR-003__aslcore_computerscience_array.html","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0167","literal-source-witnesses/source-bodies/Signed_language/DGS/DGS-CAT-001__sign2mint_signCount_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\DGS\DGS-CAT-001__sign2mint_signCount_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_signCount_20260701T193000Z.json","https://sign2mint-searchcache.s3.eu-central-1.amazonaws.com/signCount.json","143","9500c8dd766e35734f7e768adfa7d87e5a74c4da8c377de405ed0bee6168a9dc","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending; source-owner/reviewer return required","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/DGS/DGS-CAT-001__sign2mint_signCount_20260701T193000Z.json","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0168","literal-source-witnesses/source-bodies/Signed_language/DGS/DGS-CON-001__sign2mint_dictionaryEntry_Median_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\DGS\DGS-CON-001__sign2mint_dictionaryEntry_Median_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Median_20260701T193000Z.json","https://sign2mint.de/entry/Median/15390698211663808%3A704","1929","8802b52defe6bf5a4843bca68a6eb0b60bb18c2423c8594745566406f63bb3f2","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending; source-owner/reviewer return required","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/DGS/DGS-CON-001__sign2mint_dictionaryEntry_Median_20260701T193000Z.json","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0169","literal-source-witnesses/source-bodies/Signed_language/DGS/DGS-CON-003__sign2mint_dictionaryEntry_Stochastik_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\DGS\DGS-CON-003__sign2mint_dictionaryEntry_Stochastik_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Stochastik_20260701T193000Z.json","https://sign2mint.de/entry/Stochastik/15390698211663808%3A763","1807","e31dea6e93710fba89bb05f43c7506852a104547a3236debdf191d3908d1824f","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending; source-owner/reviewer return required","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/DGS/DGS-CON-003__sign2mint_dictionaryEntry_Stochastik_20260701T193000Z.json","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0170","literal-source-witnesses/source-bodies/Signed_language/DGS/DGS-CON-005__sign2mint_dictionaryEntry_Mathematik_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\DGS\DGS-CON-005__sign2mint_dictionaryEntry_Mathematik_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Mathematik_20260701T193000Z.json","https://sign2mint.de/entry/Mathematik/5750242766511595%3A666","950","a0ecdb0a757b490b98cfebb08d4a540bbfdafa3b54fb6f1eee718a4e3cf6fae2","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending; source-owner/reviewer return required","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/DGS/DGS-CON-005__sign2mint_dictionaryEntry_Mathematik_20260701T193000Z.json","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0171","literal-source-witnesses/source-bodies/Signed_language/DGS/DGS-CON-006__sign2mint_dictionaryEntry_Statistik_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\DGS\DGS-CON-006__sign2mint_dictionaryEntry_Statistik_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Statistik_20260701T193000Z.json","https://sign2mint.de/entry/Statistik/15390698211663808%3A762","941","63de55a4f6b334540f0334242799d8d31e65900d8d452dda2620ce8f0f59ce17","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending; source-owner/reviewer return required","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/DGS/DGS-CON-006__sign2mint_dictionaryEntry_Statistik_20260701T193000Z.json","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0172","literal-source-witnesses/source-bodies/Signed_language/DGS/DGS-CON-007__sign2mint_dictionaryEntry_Summe_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\DGS\DGS-CON-007__sign2mint_dictionaryEntry_Summe_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Summe_20260701T193000Z.json","https://sign2mint.de/entry/Summe/15390698211663808%3A770","1881","0974adc412f18c8eb6ee70837dd2e872d2d477c2d04145c506fee90f1ce05308","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending; source-owner/reviewer return required","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/DGS/DGS-CON-007__sign2mint_dictionaryEntry_Summe_20260701T193000Z.json","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0173","literal-source-witnesses/source-bodies/Signed_language/DGS/DGS-CON-009__sign2mint_dictionaryEntry_Funktion_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\DGS\DGS-CON-009__sign2mint_dictionaryEntry_Funktion_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Funktion_20260701T193000Z.json","https://sign2mint.de/entry/Funktion/5750242766511595%3A651","900","cc55e31013ec46bebd18d59c1b31bdd8389b4b4ce8bf0bfb31c50b132ee5180a","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending; source-owner/reviewer return required","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/DGS/DGS-CON-009__sign2mint_dictionaryEntry_Funktion_20260701T193000Z.json","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0174","literal-source-witnesses/source-bodies/Signed_language/DGS/DGS-CON-010__sign2mint_dictionaryEntry_Gleichung_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\Signed_language\DGS\DGS-CON-010__sign2mint_dictionaryEntry_Gleichung_20260701T193000Z.json","C:\Users\memo_\Documents\Codex\2026-06-28\see-attached-you-do-prompt-d\outputs\sources\non_slavic_reference_corpus\20260701T193000Z_r6_dgs_dynamic_resolver_capture\captures\sign2mint_dictionaryEntry_Gleichung_20260701T193000Z.json","https://sign2mint.de/entry/Gleichung/5750242766511595%3A1695","754","de53208395d8a12ac96d95d5d7db10f079d3f12d8b340ad9b6e55bb0bef3ef19","sign_access_source_route_metadata_no_media_reuse_clearance","literal_source_or_source_witness_body","license/media/reuse pending; source-owner/reviewer return required","sign/access; source-route metadata; no media reuse clearance","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/Signed_language/DGS/DGS-CON-010__sign2mint_dictionaryEntry_Gleichung_20260701T193000Z.json","source/access route only; no visual inventory or sign-language rendering","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
