"package_id","language","bcp47","body_id","source_use_label","source_type","topic_tags","source_url","access_signal","license_or_access_signal","original_local_path","package_relative_path","sha256","bytes","hard_row_relevance","gap_or_blocker_note","included_in_package","non_claim_boundary"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-PROBABILITY","native-source-body","wikitext-source-body","Kazakh; Probability; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%AB%D2%9B%D1%82%D0%B8%D0%BC%D0%B0%D0%BB%D0%B4%D1%8B%D2%9B","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=f3813415bd91a269ba8e8911d5fac44ab36c3f0aa20f78f838e4cb6a189a01ae","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Probability__Ықтималдық.wiki","bodies/kk/wikitext-20260629T101500Z/Probability__Ықтималдық.wiki","f3813415bd91a269ba8e8911d5fac44ab36c3f0aa20f78f838e4cb6a189a01ae","3283","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-STATISTICS","native-source-body","wikitext-source-body","Kazakh; Statistics; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%82%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B0","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=579248428c40b5f91a8d2a2c4a300fe484f2cd9875088ec4d1c488c7b112ae56","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Statistics__Статистика.wiki","bodies/kk/wikitext-20260629T101500Z/Statistics__Статистика.wiki","579248428c40b5f91a8d2a2c4a300fe484f2cd9875088ec4d1c488c7b112ae56","11328","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-MATHEMATICS","pointer-only","wikitext-langlink-gap","Kyrgyz; Mathematics; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Mathematics","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Mathematics'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-20260629-KY-ALGEBRA","native-source-body","wikitext-source-body","Kyrgyz; Algebra; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://ky.wikipedia.org/wiki/%D0%90%D0%BB%D0%B3%D0%B5%D0%B1%D1%80%D0%B0","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=9e2c4a37dc145fe42aa0d7e7e8c6a5660727ecbbad6968937b610dbfb17e496c","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\wikitext-20260629T101500Z\Algebra__Алгебра.wiki","bodies/ky/wikitext-20260629T101500Z/Algebra__Алгебра.wiki","9e2c4a37dc145fe42aa0d7e7e8c6a5660727ecbbad6968937b610dbfb17e496c","4419","supports algebra context; adjacent source-canon witness","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-LINEAR-ALGEBRA","pointer-only","wikitext-langlink-gap","Kyrgyz; Linear algebra; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Linear_algebra","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Linear algebra'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-GROUP-THEORY","pointer-only","wikitext-langlink-gap","Kyrgyz; Group theory; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Group_theory","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Group theory'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-RING-MATHEMATICS","pointer-only","wikitext-langlink-gap","Kyrgyz; Ring (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Ring_%28mathematics%29","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Ring (mathematics)'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-FIELD-MATHEMATICS","pointer-only","wikitext-langlink-gap","Kyrgyz; Field (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Field_%28mathematics%29","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Field (mathematics)'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-IDEAL-RING-THEORY","pointer-only","wikitext-langlink-gap","Kyrgyz; Ideal (ring theory); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Ideal_%28ring_theory%29","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Ideal (ring theory)'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-INVARIANT-THEORY","pointer-only","wikitext-langlink-gap","Kyrgyz; Invariant theory; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Invariant_theory","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Invariant theory'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-MATRIX-MATHEMATICS","pointer-only","wikitext-langlink-gap","Kyrgyz; Matrix (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Matrix_%28mathematics%29","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Matrix (mathematics)'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-POLYNOMIAL","pointer-only","wikitext-langlink-gap","Kyrgyz; Polynomial; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Polynomial","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Polynomial'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-EQUATION","pointer-only","wikitext-langlink-gap","Kyrgyz; Equation; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Equation","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Equation'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-FUNCTION-MATHEMATICS","pointer-only","wikitext-langlink-gap","Kyrgyz; Function (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Function_%28mathematics%29","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Function (mathematics)'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-SET-MATHEMATICS","pointer-only","wikitext-langlink-gap","Kyrgyz; Set (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Set_%28mathematics%29","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Set (mathematics)'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-DIFFERENTIAL-EQUATION","pointer-only","wikitext-langlink-gap","Kyrgyz; Differential equation; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Differential_equation","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Differential equation'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-PROBABILITY","pointer-only","wikitext-langlink-gap","Kyrgyz; Probability; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Probability","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Probability'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kyrgyz","ky","WIKITEXT-GAP-20260629-KY-STATISTICS","pointer-only","wikitext-langlink-gap","Kyrgyz; Statistics; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Statistics","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Statistics'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
