layer	inherited_path	inherited_tex_line	inherited_unit	printed_pages	line	disposition	evidence
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	207	par.018	71;72	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	208	par.018	71;72	The application of the reciprocity law then gives, $p$ being of the form $4n+1$:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	209	par.018	71;72	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	210	par.018	71;72	\leg{k}{p}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	211	par.018	71;72	\qquad \leg{k'}{p}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	212	par.018	71;72	\qquad \leg{k''}{p}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	213	par.018	71;72	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	214	par.018	71;72	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	215	par.018	71;72	Multiplying these relations together and with the identical relation $\leg{2^\nu}{p}=\leg{2^\nu}{p}$, one has the result	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	216	par.018	71;72	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	217	par.018	71;72	(\alpha)\qquad \leg{u}{p}=\leg{2^\nu}{p}.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	218	par.018	71;72	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p071_authority.png;qa/source/p072_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	219	par.018			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	220	par.019	72;73	\unitid{dirichlet.v1.p04a.en.par.019}Now decompose the odd number $t$ into its simple factors and divide these factors into two classes. Those of the first class will be designated by $g,g',g'',\ldots$, and are such that	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	221	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	222	par.019	72;73	(\beta)\qquad \leg{-b}{g}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	223	par.019	72;73	\qquad \leg{-b}{g'}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	224	par.019	72;73	\qquad \leg{-b}{g''}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	225	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	226	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	227	par.019	72;73	As for those which form the second class and which we shall designate by $h,h',h'',\ldots$, they are such that	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	228	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	229	par.019	72;73	(\beta')\qquad \leg{-b}{h}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	230	par.019	72;73	\qquad \leg{-b}{h'}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	231	par.019	72;73	\qquad \leg{-b}{h''}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	232	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	233	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	234	par.019	72;73	The product of all these numbers is equal to $t$, that is,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	235	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	236	par.019	72;73	 t=gg'g''\cdots\times hh'h''\cdots.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	237	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	238	par.019	72;73	Inspection of the equation $t^2-bu^2=p$ gives the results	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	239	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	240	par.019	72;73	\leg{-bp}{g}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	241	par.019	72;73	\qquad \leg{-bp}{g'}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	242	par.019	72;73	\qquad \leg{-bp}{g''}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	243	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	244	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	245	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	246	par.019	72;73	\leg{-bp}{h}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	247	par.019	72;73	\qquad \leg{-bp}{h'}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	248	par.019	72;73	\qquad \leg{-bp}{h''}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	249	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	250	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	251	par.019	72;73	Comparison of these relations with the preceding ones then gives	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	252	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	253	par.019	72;73	\leg{p}{g}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	254	par.019	72;73	\qquad \leg{p}{g'}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	255	par.019	72;73	\qquad \leg{p}{g''}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	256	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	257	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	258	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	259	par.019	72;73	\leg{p}{h}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	260	par.019	72;73	\qquad \leg{p}{h'}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	261	par.019	72;73	\qquad \leg{p}{h''}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	262	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	263	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	264	par.019	72;73	Applying now the reciprocity law, one obtains	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	265	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	266	par.019	72;73	\leg{g}{p}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	267	par.019	72;73	\qquad \leg{g'}{p}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	268	par.019	72;73	\qquad \leg{g''}{p}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	269	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	270	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	271	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	272	par.019	72;73	\leg{h}{p}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	273	par.019	72;73	\qquad \leg{h'}{p}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	274	par.019	72;73	\qquad \leg{h''}{p}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	275	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	276	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	277	par.019	72;73	Multiplying these relations together, one will have	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	278	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	279	par.019	72;73	\leg{gg'g''\cdots\times hh'h''\cdots}{p}=\leg{t}{p}=\pm1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	280	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	281	par.019	72;73	the upper or lower sign holding according as the numbers $h,h',h'',\ldots$ are even or odd in number. On the other hand, if one applies the reciprocity law to the relations $(\beta)$ and $(\beta')$, one obtains, $b$ being of the form $4n+3$,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	282	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	283	par.019	72;73	\leg{g}{b}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	284	par.019	72;73	\qquad \leg{g'}{b}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	285	par.019	72;73	\qquad \leg{g''}{b}=1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	286	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	287	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	288	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	289	par.019	72;73	\leg{h}{b}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	290	par.019	72;73	\qquad \leg{h'}{b}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	291	par.019	72;73	\qquad \leg{h''}{b}=-1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	292	par.019	72;73	\qquad \text{etc.}	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	293	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	294	par.019	72;73	equalities which, when multiplied together, give	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	295	par.019	72;73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	296	par.019	72;73	 \leg{gg'g''\cdots\times hh'h''\cdots}{b}=\leg{t}{b}=\pm1,	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	297	par.019	72;73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	298	par.019	72;73	where the upper or lower sign must be taken according as the numbers $h,h',h'',\ldots$ are even or odd in number.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p072_authority.png;qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	299	par.019			PRESERVED_ONLY_NOT_AUTHOR_CONTENT	
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	300	par.020	73	\unitid{dirichlet.v1.p04a.en.par.020}Comparison of this result with the one obtained a moment ago shows that one always has	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	301	par.020	73	\[	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	302	par.020	73	(\gamma)\qquad \leg{t}{p}=\leg{t}{b}.	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	303	par.020	73	\]	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
en	inherited/R27/Dirichlet_R27_V1_IVa_div4_20260606/new/en/tex/04a_div4_en.tex	304	par.020	73	Let us now return to the equation $p=t^2-bu^2$ and put it in congruence form:	REPLAYED_AGAINST_AUTHORITY; SEE_SOURCE_BACKED_DIFF	qa/source/p073_authority.png
