authority_pdf_page	source_volume_page	paper_folio	archive_path	finding	disposition
90	583	232	diagram_aid_extracted_copy/images/D018_p090_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
90	583	232	diagram_aid_extracted_copy/images/D018_p090_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
85	578	227	diagram_aid_primary/images/D018_p085_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
85	578	227	diagram_aid_primary/images/D018_p085_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
86	579	228	diagram_aid_primary/images/D018_p086_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
87	580	229	diagram_aid_primary/images/D018_p087_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
87	580	229	diagram_aid_primary/images/D018_p087_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_primary/images/D018_p088_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_primary/images/D018_p088_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_primary/images/D018_p088_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_primary/images/D018_p088_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_primary/images/D018_p088_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_primary/images/D018_p088_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_primary/images/D018_p088_diag07.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
89	582	231	diagram_aid_primary/images/D018_p089_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
89	582	231	diagram_aid_primary/images/D018_p089_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
89	582	231	diagram_aid_primary/images/D018_p089_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
90	583	232	diagram_aid_primary/images/D018_p090_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
90	583	232	diagram_aid_primary/images/D018_p090_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
90	583	232	diagram_aid_primary/images/D018_p090_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
91	584	233	diagram_aid_extracted_copy/images/D018_p091_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
92	585	234	diagram_aid_extracted_copy/images/D018_p092_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
92	585	234	diagram_aid_extracted_copy/images/D018_p092_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
93	586	235	diagram_aid_extracted_copy/images/D018_p093_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
93	586	235	diagram_aid_extracted_copy/images/D018_p093_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
93	586	235	diagram_aid_extracted_copy/images/D018_p093_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
93	586	235	diagram_aid_extracted_copy/images/D018_p093_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
94	587	236	diagram_aid_extracted_copy/images/D018_p094_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
95	588	237	diagram_aid_extracted_copy/images/D018_p095_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
96	589	238	diagram_aid_extracted_copy/images/D018_p096_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
96	589	238	diagram_aid_extracted_copy/images/D018_p096_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
91	584	233	diagram_aid_primary/images/D018_p091_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
92	585	234	diagram_aid_primary/images/D018_p092_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
92	585	234	diagram_aid_primary/images/D018_p092_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
93	586	235	diagram_aid_primary/images/D018_p093_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
93	586	235	diagram_aid_primary/images/D018_p093_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
93	586	235	diagram_aid_primary/images/D018_p093_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
93	586	235	diagram_aid_primary/images/D018_p093_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
94	587	236	diagram_aid_primary/images/D018_p094_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
95	588	237	diagram_aid_primary/images/D018_p095_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
96	589	238	diagram_aid_primary/images/D018_p096_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
96	589	238	diagram_aid_primary/images/D018_p096_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P16 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
97	590	239	diagram_aid_extracted_copy/images/D018_p097_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P17 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
97	590	239	diagram_aid_extracted_copy/images/D018_p097_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P17 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
97	590	239	diagram_aid_extracted_copy/images/D018_p097_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P17 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
98	591	240	diagram_aid_extracted_copy/images/D018_p098_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P17 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
98	591	240	diagram_aid_extracted_copy/images/D018_p098_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P17 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
98	591	240	diagram_aid_extracted_copy/images/D018_p098_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P17 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
99	592	241	diagram_aid_extracted_copy/images/D018_p099_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P17 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
