current_head,prior_source_head,source_table,source_packet,source_use_label_5dcc,source_row_head,source_use_label_963f,source_use_label_e58,ledger_type,ledger_id,category,row_count_or_signal,evidence_path,application_status_81db,required_action,source_use_label,gate_guard,b3_route,boundary,zip_source_corpus_note,head_refresh_note
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0077,212DFB-ADVERSE_EVIDENCE-0077,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0078,212DFB-ADVERSE_EVIDENCE-0078,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0079,212DFB-ADVERSE_EVIDENCE-0079,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0080,212DFB-ADVERSE_EVIDENCE-0080,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0081,212DFB-ADVERSE_EVIDENCE-0081,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0082,212DFB-ADVERSE_EVIDENCE-0082,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0083,212DFB-ADVERSE_EVIDENCE-0083,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0084,212DFB-ADVERSE_EVIDENCE-0084,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0085,212DFB-ADVERSE_EVIDENCE-0085,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
68c877c0aae311996fb7b99b7e58bf4276b18e59,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,R3_9BBCB11B_FABLE_SOURCE_USE_ADVERSE_LEDGER.csv,R3_81DB4BA9_SOURCE_GATED_MICRO_EVIDENCE_20260706T095432Z,fable-source-use-adverse-branch-visible-carry-forward,81db4ba945379e7c267ac6b5049f207e5746e65e,fable-source-use-adverse-carry-forward,fable-source-use-adverse-current-head-refresh,arabic-adverse-do-not-use,AR-AC6F4E-ADVERSE-0086,212DFB-ADVERSE_EVIDENCE-0086,"""adverse_notes"": [],",C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\branch_inputs\012__interlanguage-sidecar__20260705__fable_chatgpt_interlingua_program_full__interlingua_program_20260704__user__made__flr__with__chat__web__stuff__WEIGHTED_INTELLIGIBILITY_SCORES_v3_20260704.json,adverse-check-required,block candidate form or write reviewer/source-context question before generated-draft Arabic wording,fable-source-use-adverse-do-not-use,Fable ledger entries are data support only; they do not promote bridge terms or merge language gates.,B3/package steward packages; R3 language lane does not push and does not use GitHub Issues,"source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",local ZIP witness scan added; Fable/source-use rows remain support/gap data only,carried forward under 68C877C0; Romance/Non-Slavic branch material is adjacent context only and does not alter R3 gates
