marker_uid,concept,lane,language,marker,evidence_channel,base_weight,source_use,risk_flags,main_sources,source,note
MK6_2_000571,set,slavic_west,cs,≈? [S]; up [C],competitor,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; interslavic:noether_paper02_section06_terms.json; malay_indonesian:Indonesian algebra/set rows; pl:polish_impan_algebra_lecture3.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_math,marker_table_v3_3,
MK6_2_000572,set,slavic_west,sk,≈? [S],support,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; interslavic:noether_paper02_section06_terms.json; malay_indonesian:Indonesian algebra/set rows; pl:polish_impan_algebra_lecture3.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_math,marker_table_v3_3,
MK6_2_000573,set,slavic_west,pl,zbiór/(ascii) [C],competitor,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; interslavic:noether_paper02_section06_terms.json; malay_indonesian:Indonesian algebra/set rows; pl:polish_impan_algebra_lecture3.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_math,marker_table_v3_3,
MK6_2_000574,set,slavic_south,sl,≈? [S]; up [C],competitor,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; interslavic:noether_paper02_section06_terms.json; malay_indonesian:Indonesian algebra/set rows; pl:polish_impan_algebra_lecture3.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_math,marker_table_v3_3,
MK6_2_000575,set,slavic_south,hr_sr,≈? [S]; up [C],competitor,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; interslavic:noether_paper02_section06_terms.json; malay_indonesian:Indonesian algebra/set rows; pl:polish_impan_algebra_lecture3.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_math,marker_table_v3_3,
MK6_2_000576,set,slavic_south,bg,≈? [S],support,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; interslavic:noether_paper02_section06_terms.json; malay_indonesian:Indonesian algebra/set rows; pl:polish_impan_algebra_lecture3.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_math,marker_table_v3_3,
MK6_2_000577,set,controlled_arabic,ar,مجموعة,sourcebody_internal_candidate,0.6,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; interslavic:noether_paper02_section06_terms.json; malay_indonesian:Indonesian algebra/set rows; pl:polish_impan_algebra_lecture3.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_math,marker_table_v3_3,
MK6_2_000578,set,persianate,fa,مجموعه,sourcebody_internal_candidate,0.6,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; interslavic:noether_paper02_section06_terms.json; malay_indonesian:Indonesian algebra/set rows; pl:polish_impan_algebra_lecture3.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_math,marker_table_v3_3,
MK6_2_000579,set,malay_indonesian,my_id,himpunan,sourcebody_internal_candidate,0.6,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; interslavic:noether_paper02_section06_terms.json; malay_indonesian:Indonesian algebra/set rows; pl:polish_impan_algebra_lecture3.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_math,marker_table_v3_3,
MK6_2_000580,statement,malay_indonesian,my_id,pernyataan,sourcebody_internal_candidate,0.2,,nan,bg:bulgarian_sofia_rings_lecture7.txt; cs:czech_cuni_algebra_2021.txt; interslavic:noether_paper02_section15_terms.json; malay_indonesian:UKM proof-course rows; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt,marker_table_v3_3,
MK6_2_000581,subset,interslavic,isv,podmnožstvo?,sourcebody_internal_candidate,0.6,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000582,subset,slavic_west,cs,≈? [S],support,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000583,subset,slavic_west,sk,≈? [S],support,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000584,subset,slavic_west,pl,podzbiór/(ascii) [C],competitor,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000585,subset,slavic_south,sl,≈? [S],support,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000586,subset,slavic_south,hr_sr,podskup [C],competitor,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000587,subset,slavic_south,bg,≈? [S],support,0.75,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000588,subset,controlled_arabic,ar,جزئية,sourcebody_internal_candidate,0.6,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000589,subset,persianate,fa,زیرمجموعه,sourcebody_internal_candidate,0.6,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000590,subset,malay_indonesian,my_id,subset/subhimpunan,sourcebody_internal_candidate,0.6,,nan,bg:bulgarian_sofia_noncommutative_body_problem.txt; cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UM terminology; Indonesian set rows; pl:polish_impan_algebra_lecture3.txt; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_komutativna_algebra_noetherian.txt; sr:serbian_belgrade_algebra_i_lecture9.txt; ws:bulgarian_sofia_noncommutative_body_problem.txt; ws:bulgarian_sofia_rings_lecture7.txt; ws:croatian_mathhr_al,marker_table_v3_3,
MK6_2_000591,variable,persianate,fa,متغیر,sourcebody_internal_candidate,0.6,,nan,interslavic:noether_paper02_section01_terms.json; interslavic:noether_paper02_section06_terms.json; malay_indonesian:UKM/UM terminology,marker_table_v3_3,
MK6_2_000592,variable,malay_indonesian,my_id,pemboleh ubah/variabel,sourcebody_internal_candidate,0.6,,nan,interslavic:noether_paper02_section01_terms.json; interslavic:noether_paper02_section06_terms.json; malay_indonesian:UKM/UM terminology,marker_table_v3_3,
MK6_2_000593,vector,interslavic,isv,vektor,sourcebody_internal_candidate,0.6,,nan,cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UKM vector-space rows; Indonesian sparse hit; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_uvod_v_algebro.txt; ws:croatian_mathhr_algebra_structures_2024.txt; ws:czech_cuni_algebra_2021.txt; ws:czech_cuni_noncommutative_body_thesis.txt; ws:czech_cuni_representation_idempotents.txt; ws:czech_karlin_commutative_rings_fields.txt; ws:polish_mimuw_algebra2_galois.txt,marker_table_v3_3,
MK6_2_000594,vector,slavic_west,cs,≈? [S],support,0.75,,nan,cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UKM vector-space rows; Indonesian sparse hit; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_uvod_v_algebro.txt; ws:croatian_mathhr_algebra_structures_2024.txt; ws:czech_cuni_algebra_2021.txt; ws:czech_cuni_noncommutative_body_thesis.txt; ws:czech_cuni_representation_idempotents.txt; ws:czech_karlin_commutative_rings_fields.txt; ws:polish_mimuw_algebra2_galois.txt,marker_table_v3_3,
MK6_2_000595,vector,slavic_west,sk,≈? [S],support,0.75,,nan,cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UKM vector-space rows; Indonesian sparse hit; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_uvod_v_algebro.txt; ws:croatian_mathhr_algebra_structures_2024.txt; ws:czech_cuni_algebra_2021.txt; ws:czech_cuni_noncommutative_body_thesis.txt; ws:czech_cuni_representation_idempotents.txt; ws:czech_karlin_commutative_rings_fields.txt; ws:polish_mimuw_algebra2_galois.txt,marker_table_v3_3,
MK6_2_000596,vector,slavic_west,pl,≈? [S],support,0.75,,nan,cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UKM vector-space rows; Indonesian sparse hit; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_uvod_v_algebro.txt; ws:croatian_mathhr_algebra_structures_2024.txt; ws:czech_cuni_algebra_2021.txt; ws:czech_cuni_noncommutative_body_thesis.txt; ws:czech_cuni_representation_idempotents.txt; ws:czech_karlin_commutative_rings_fields.txt; ws:polish_mimuw_algebra2_galois.txt,marker_table_v3_3,
MK6_2_000597,vector,slavic_south,sl,≈? [S],support,0.75,,nan,cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UKM vector-space rows; Indonesian sparse hit; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_uvod_v_algebro.txt; ws:croatian_mathhr_algebra_structures_2024.txt; ws:czech_cuni_algebra_2021.txt; ws:czech_cuni_noncommutative_body_thesis.txt; ws:czech_cuni_representation_idempotents.txt; ws:czech_karlin_commutative_rings_fields.txt; ws:polish_mimuw_algebra2_galois.txt,marker_table_v3_3,
MK6_2_000598,vector,slavic_south,hr_sr,≈? [S],support,0.75,,nan,cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UKM vector-space rows; Indonesian sparse hit; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_uvod_v_algebro.txt; ws:croatian_mathhr_algebra_structures_2024.txt; ws:czech_cuni_algebra_2021.txt; ws:czech_cuni_noncommutative_body_thesis.txt; ws:czech_cuni_representation_idempotents.txt; ws:czech_karlin_commutative_rings_fields.txt; ws:polish_mimuw_algebra2_galois.txt,marker_table_v3_3,
MK6_2_000599,vector,controlled_arabic,ar,متجه,sourcebody_internal_candidate,0.6,,nan,cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UKM vector-space rows; Indonesian sparse hit; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_uvod_v_algebro.txt; ws:croatian_mathhr_algebra_structures_2024.txt; ws:czech_cuni_algebra_2021.txt; ws:czech_cuni_noncommutative_body_thesis.txt; ws:czech_cuni_representation_idempotents.txt; ws:czech_karlin_commutative_rings_fields.txt; ws:polish_mimuw_algebra2_galois.txt,marker_table_v3_3,
MK6_2_000600,vector,persianate,fa,بردار,sourcebody_internal_candidate,0.6,,nan,cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UKM vector-space rows; Indonesian sparse hit; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_uvod_v_algebro.txt; ws:croatian_mathhr_algebra_structures_2024.txt; ws:czech_cuni_algebra_2021.txt; ws:czech_cuni_noncommutative_body_thesis.txt; ws:czech_cuni_representation_idempotents.txt; ws:czech_karlin_commutative_rings_fields.txt; ws:polish_mimuw_algebra2_galois.txt,marker_table_v3_3,
MK6_2_000601,vector,malay_indonesian,my_id,vektor,sourcebody_internal_candidate,0.6,,nan,cs:czech_cuni_algebra_2021.txt; hr:croatian_mathhr_algebra_structures_2024.txt; malay_indonesian:UKM vector-space rows; Indonesian sparse hit; pl:polish_mimuw_algebra2_galois.txt; sk:slovak_abstraktna_algebra.txt; sl:slovenian_uvod_v_algebro.txt; ws:croatian_mathhr_algebra_structures_2024.txt; ws:czech_cuni_algebra_2021.txt; ws:czech_cuni_noncommutative_body_thesis.txt; ws:czech_cuni_representation_idempotents.txt; ws:czech_karlin_commutative_rings_fields.txt; ws:polish_mimuw_algebra2_galois.txt,marker_table_v3_3,
MK6_2_000602,associated prime ideal,slavic_east,uk,асоційований простий ідеал,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000603,associated prime ideal,slavic_east,ru,ассоциированный простой идеал,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000604,associated prime ideal,interslavic,isv,asociovany prost ideal,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000605,associated prime ideal,interslavic,isv_cyr,асоциованы прост идеал,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000606,bordering operation,slavic_east,uk,облямування,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000607,bordering operation,slavic_east,ru,окаймление,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000608,bordering operation,interslavic,isv,obrubljenje,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000609,bordering operation,interslavic,isv_cyr,обрубльенье,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000610,characteristic series,slavic_east,uk,характеристичний ряд,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000611,characteristic series,slavic_east,ru,характеристический ряд,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000612,characteristic series,interslavic,isv,karakterističny rjad,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000613,characteristic series,interslavic,isv_cyr,карактеристичны рјад,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000614,complete form sequence,slavic_east,uk,повний ряд форм,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000615,complete form sequence,slavic_east,ru,полный ряд форм,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000616,complete form sequence,interslavic,isv,cěly ręd form,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000617,complete form sequence,interslavic,isv_cyr,целы ряд форм,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000618,crossed product,slavic_east,uk,схрещений добуток,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
MK6_2_000619,crossed product,slavic_east,ru,скрещенное произведение,sourcebody_internal_candidate,0.2,,source_gap,nan,marker_table_v3_3,
