src,dst,edge_type,weight,marker_uid
marker:MK6_2_000809,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000809
concept:extension,lane:pan_romance,has_lane,0.2,MK6_2_000810
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000810
lang:fr,marker:MK6_2_000810,has_marker,0.2,MK6_2_000810
marker:MK6_2_000810,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000810
concept:extension,lane:pan_romance,has_lane,0.2,MK6_2_000811
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000811
lang:pt,marker:MK6_2_000811,has_marker,0.2,MK6_2_000811
marker:MK6_2_000811,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000811
concept:extension,lane:pan_romance,has_lane,0.2,MK6_2_000812
lane:pan_romance,lang:gl,has_language,0.2,MK6_2_000812
lang:gl,marker:MK6_2_000812,has_marker,0.2,MK6_2_000812
marker:MK6_2_000812,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000812
concept:extension,lane:pan_romance,has_lane,0.2,MK6_2_000813
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000813
lang:ca,marker:MK6_2_000813,has_marker,0.2,MK6_2_000813
marker:MK6_2_000813,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000813
concept:extension,lane:pan_romance,has_lane,0.2,MK6_2_000814
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000814
lang:it,marker:MK6_2_000814,has_marker,0.2,MK6_2_000814
marker:MK6_2_000814,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000814
concept:extension,lane:pan_romance,has_lane,0.2,MK6_2_000815
lane:pan_romance,lang:rm,has_language,0.2,MK6_2_000815
lang:rm,marker:MK6_2_000815,has_marker,0.2,MK6_2_000815
marker:MK6_2_000815,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000815
concept:extension of the ground field,lane:slavic_east,has_lane,0.2,MK6_2_000816
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000816
lang:uk,marker:MK6_2_000816,has_marker,0.2,MK6_2_000816
marker:MK6_2_000816,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000816
concept:extension of the ground field,lane:slavic_east,has_lane,0.2,MK6_2_000817
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000817
lang:ru,marker:MK6_2_000817,has_marker,0.2,MK6_2_000817
marker:MK6_2_000817,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000817
concept:extension of the ground field,lane:interslavic,has_lane,0.2,MK6_2_000818
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000818
lang:isv,marker:MK6_2_000818,has_marker,0.2,MK6_2_000818
marker:MK6_2_000818,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000818
concept:extension of the ground field,lane:interslavic,has_lane,0.2,MK6_2_000819
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000819
lang:isv_cyr,marker:MK6_2_000819,has_marker,0.2,MK6_2_000819
marker:MK6_2_000819,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000819
concept:factor ring,lane:malay_indonesian,has_lane,0.2,MK6_2_000820
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000820
lang:my_id,marker:MK6_2_000820,has_marker,0.2,MK6_2_000820
marker:MK6_2_000820,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000820
concept:galois,lane:pan_romance,has_lane,0.2,MK6_2_000821
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000821
lang:es,marker:MK6_2_000821,has_marker,0.2,MK6_2_000821
marker:MK6_2_000821,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000821
concept:galois,lane:pan_romance,has_lane,0.2,MK6_2_000822
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000822
lang:fr,marker:MK6_2_000822,has_marker,0.2,MK6_2_000822
marker:MK6_2_000822,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000822
concept:galois,lane:pan_romance,has_lane,0.2,MK6_2_000823
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000823
lang:pt,marker:MK6_2_000823,has_marker,0.2,MK6_2_000823
marker:MK6_2_000823,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000823
concept:galois,lane:pan_romance,has_lane,0.2,MK6_2_000824
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000824
lang:ca,marker:MK6_2_000824,has_marker,0.2,MK6_2_000824
marker:MK6_2_000824,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000824
concept:galois,lane:pan_romance,has_lane,0.2,MK6_2_000825
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000825
lang:it,marker:MK6_2_000825,has_marker,0.2,MK6_2_000825
marker:MK6_2_000825,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000825
concept:greatest common divisor,lane:pan_romance,has_lane,0.2,MK6_2_000826
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000826
lang:es,marker:MK6_2_000826,has_marker,0.2,MK6_2_000826
marker:MK6_2_000826,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000826
concept:greatest common divisor,lane:pan_romance,has_lane,0.2,MK6_2_000827
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000827
lang:fr,marker:MK6_2_000827,has_marker,0.2,MK6_2_000827
marker:MK6_2_000827,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000827
concept:greatest common divisor,lane:pan_romance,has_lane,0.2,MK6_2_000828
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000828
lang:pt,marker:MK6_2_000828,has_marker,0.2,MK6_2_000828
marker:MK6_2_000828,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000828
concept:greatest common divisor,lane:pan_romance,has_lane,0.2,MK6_2_000829
lane:pan_romance,lang:gl,has_language,0.2,MK6_2_000829
lang:gl,marker:MK6_2_000829,has_marker,0.2,MK6_2_000829
marker:MK6_2_000829,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000829
concept:greatest common divisor,lane:pan_romance,has_lane,0.2,MK6_2_000830
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000830
lang:ca,marker:MK6_2_000830,has_marker,0.2,MK6_2_000830
marker:MK6_2_000830,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000830
concept:greatest common divisor,lane:pan_romance,has_lane,0.2,MK6_2_000831
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000831
lang:it,marker:MK6_2_000831,has_marker,0.2,MK6_2_000831
marker:MK6_2_000831,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000831
concept:greatest common divisor,lane:pan_romance,has_lane,0.2,MK6_2_000832
lane:pan_romance,lang:ro,has_language,0.2,MK6_2_000832
lang:ro,marker:MK6_2_000832,has_marker,0.2,MK6_2_000832
marker:MK6_2_000832,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000832
concept:group representation,lane:controlled_arabic,has_lane,0.6,MK6_2_000833
lane:controlled_arabic,lang:ar,has_language,0.6,MK6_2_000833
lang:ar,marker:MK6_2_000833,has_marker,0.6,MK6_2_000833
marker:MK6_2_000833,evidence:sourcebody_internal_candidate,has_evidence_channel,0.6,MK6_2_000833
concept:group ring,lane:slavic_east,has_lane,0.2,MK6_2_000834
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000834
lang:uk,marker:MK6_2_000834,has_marker,0.2,MK6_2_000834
marker:MK6_2_000834,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000834
concept:group ring,lane:slavic_east,has_lane,0.2,MK6_2_000835
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000835
lang:ru,marker:MK6_2_000835,has_marker,0.2,MK6_2_000835
marker:MK6_2_000835,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000835
concept:group ring,lane:interslavic,has_lane,0.2,MK6_2_000836
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000836
lang:isv,marker:MK6_2_000836,has_marker,0.2,MK6_2_000836
marker:MK6_2_000836,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000836
concept:group ring,lane:interslavic,has_lane,0.2,MK6_2_000837
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000837
lang:isv_cyr,marker:MK6_2_000837,has_marker,0.2,MK6_2_000837
marker:MK6_2_000837,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000837
concept:idempotent,lane:interslavic,has_lane,0.2,MK6_2_000838
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000838
lang:isv,marker:MK6_2_000838,has_marker,0.2,MK6_2_000838
marker:MK6_2_000838,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000838
concept:idempotent,lane:slavic_west,has_lane,0.75,MK6_2_000839
lane:slavic_west,lang:cs,has_language,0.75,MK6_2_000839
lang:cs,marker:MK6_2_000839,has_marker,0.75,MK6_2_000839
marker:MK6_2_000839,evidence:support,has_evidence_channel,0.75,MK6_2_000839
concept:idempotent,lane:slavic_west,has_lane,0.75,MK6_2_000840
lane:slavic_west,lang:sk,has_language,0.75,MK6_2_000840
lang:sk,marker:MK6_2_000840,has_marker,0.75,MK6_2_000840
marker:MK6_2_000840,evidence:support,has_evidence_channel,0.75,MK6_2_000840
concept:idempotent,lane:slavic_west,has_lane,0.75,MK6_2_000841
lane:slavic_west,lang:pl,has_language,0.75,MK6_2_000841
lang:pl,marker:MK6_2_000841,has_marker,0.75,MK6_2_000841
marker:MK6_2_000841,evidence:support,has_evidence_channel,0.75,MK6_2_000841
concept:idempotent,lane:slavic_south,has_lane,0.75,MK6_2_000842
lane:slavic_south,lang:sl,has_language,0.75,MK6_2_000842
lang:sl,marker:MK6_2_000842,has_marker,0.75,MK6_2_000842
marker:MK6_2_000842,evidence:support,has_evidence_channel,0.75,MK6_2_000842
concept:idempotent,lane:slavic_south,has_lane,0.75,MK6_2_000843
lane:slavic_south,lang:hr_sr,has_language,0.75,MK6_2_000843
lang:hr_sr,marker:MK6_2_000843,has_marker,0.75,MK6_2_000843
marker:MK6_2_000843,evidence:support,has_evidence_channel,0.75,MK6_2_000843
concept:identity (relation),lane:interslavic,has_lane,0.2,MK6_2_000844
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000844
lang:isv,marker:MK6_2_000844,has_marker,0.2,MK6_2_000844
marker:MK6_2_000844,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000844
concept:identity matrix,lane:slavic_east,has_lane,0.2,MK6_2_000845
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000845
lang:uk,marker:MK6_2_000845,has_marker,0.2,MK6_2_000845
marker:MK6_2_000845,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000845
concept:identity matrix,lane:slavic_east,has_lane,0.2,MK6_2_000846
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000846
lang:ru,marker:MK6_2_000846,has_marker,0.2,MK6_2_000846
marker:MK6_2_000846,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000846
concept:identity matrix,lane:interslavic,has_lane,0.2,MK6_2_000847
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000847
lang:isv,marker:MK6_2_000847,has_marker,0.2,MK6_2_000847
marker:MK6_2_000847,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000847
concept:identity matrix,lane:interslavic,has_lane,0.2,MK6_2_000848
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000848
lang:isv_cyr,marker:MK6_2_000848,has_marker,0.2,MK6_2_000848
marker:MK6_2_000848,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000848
concept:identity operator,lane:slavic_east,has_lane,0.2,MK6_2_000849
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000849
lang:uk,marker:MK6_2_000849,has_marker,0.2,MK6_2_000849
marker:MK6_2_000849,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000849
concept:identity operator,lane:slavic_east,has_lane,0.2,MK6_2_000850
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000850
lang:ru,marker:MK6_2_000850,has_marker,0.2,MK6_2_000850
marker:MK6_2_000850,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000850
concept:identity operator,lane:interslavic,has_lane,0.2,MK6_2_000851
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000851
lang:isv,marker:MK6_2_000851,has_marker,0.2,MK6_2_000851
marker:MK6_2_000851,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000851
concept:identity operator,lane:interslavic,has_lane,0.2,MK6_2_000852
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000852
lang:isv_cyr,marker:MK6_2_000852,has_marker,0.2,MK6_2_000852
marker:MK6_2_000852,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000852
concept:indecomposable,lane:slavic_east,has_lane,0.2,MK6_2_000853
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000853
lang:uk,marker:MK6_2_000853,has_marker,0.2,MK6_2_000853
marker:MK6_2_000853,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000853
concept:indecomposable,lane:slavic_east,has_lane,0.2,MK6_2_000854
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000854
lang:ru,marker:MK6_2_000854,has_marker,0.2,MK6_2_000854
marker:MK6_2_000854,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000854
concept:indecomposable,lane:interslavic,has_lane,0.2,MK6_2_000855
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000855
lang:isv,marker:MK6_2_000855,has_marker,0.2,MK6_2_000855
marker:MK6_2_000855,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000855
concept:indecomposable,lane:interslavic,has_lane,0.2,MK6_2_000856
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000856
lang:isv_cyr,marker:MK6_2_000856,has_marker,0.2,MK6_2_000856
marker:MK6_2_000856,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000856
concept:infinite,lane:malay_indonesian,has_lane,0.2,MK6_2_000857
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000857
lang:my_id,marker:MK6_2_000857,has_marker,0.2,MK6_2_000857
marker:MK6_2_000857,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000857
concept:integral domain,lane:slavic_east,has_lane,0.2,MK6_2_000858
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000858
lang:uk,marker:MK6_2_000858,has_marker,0.2,MK6_2_000858
marker:MK6_2_000858,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000858
concept:integral domain,lane:slavic_east,has_lane,0.2,MK6_2_000859
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000859
lang:ru,marker:MK6_2_000859,has_marker,0.2,MK6_2_000859
marker:MK6_2_000859,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000859
concept:integral domain,lane:interslavic,has_lane,0.2,MK6_2_000860
lane:interslavic,lang:isv_cyr,has_language,0.2,MK6_2_000860
lang:isv_cyr,marker:MK6_2_000860,has_marker,0.2,MK6_2_000860
marker:MK6_2_000860,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000860
concept:integral domain,lane:malay_indonesian,has_lane,0.2,MK6_2_000861
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000861
lang:my_id,marker:MK6_2_000861,has_marker,0.2,MK6_2_000861
marker:MK6_2_000861,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000861
concept:inverse,lane:malay_indonesian,has_lane,0.2,MK6_2_000862
lane:malay_indonesian,lang:my_id,has_language,0.2,MK6_2_000862
lang:my_id,marker:MK6_2_000862,has_marker,0.2,MK6_2_000862
marker:MK6_2_000862,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000862
concept:irreducible ideal,lane:pan_romance,has_lane,0.2,MK6_2_000863
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000863
lang:es,marker:MK6_2_000863,has_marker,0.2,MK6_2_000863
marker:MK6_2_000863,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000863
concept:irreducible ideal,lane:pan_romance,has_lane,0.2,MK6_2_000864
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000864
lang:fr,marker:MK6_2_000864,has_marker,0.2,MK6_2_000864
marker:MK6_2_000864,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000864
concept:irreducible ideal,lane:pan_romance,has_lane,0.2,MK6_2_000865
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000865
lang:pt,marker:MK6_2_000865,has_marker,0.2,MK6_2_000865
marker:MK6_2_000865,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000865
concept:irreducible ideal,lane:pan_romance,has_lane,0.2,MK6_2_000866
lane:pan_romance,lang:gl,has_language,0.2,MK6_2_000866
lang:gl,marker:MK6_2_000866,has_marker,0.2,MK6_2_000866
marker:MK6_2_000866,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000866
concept:irreducible ideal,lane:pan_romance,has_lane,0.2,MK6_2_000867
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000867
lang:ca,marker:MK6_2_000867,has_marker,0.2,MK6_2_000867
marker:MK6_2_000867,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000867
concept:irreducible ideal,lane:pan_romance,has_lane,0.2,MK6_2_000868
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000868
lang:it,marker:MK6_2_000868,has_marker,0.2,MK6_2_000868
marker:MK6_2_000868,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000868
concept:irreducible ideal,lane:pan_romance,has_lane,0.2,MK6_2_000869
lane:pan_romance,lang:ro,has_language,0.2,MK6_2_000869
lang:ro,marker:MK6_2_000869,has_marker,0.2,MK6_2_000869
marker:MK6_2_000869,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000869
concept:least common multiple,lane:slavic_east,has_lane,0.2,MK6_2_000870
lane:slavic_east,lang:uk,has_language,0.2,MK6_2_000870
lang:uk,marker:MK6_2_000870,has_marker,0.2,MK6_2_000870
marker:MK6_2_000870,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000870
concept:least common multiple,lane:slavic_east,has_lane,0.2,MK6_2_000871
lane:slavic_east,lang:ru,has_language,0.2,MK6_2_000871
lang:ru,marker:MK6_2_000871,has_marker,0.2,MK6_2_000871
marker:MK6_2_000871,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000871
concept:least common multiple,lane:interslavic,has_lane,0.2,MK6_2_000872
lane:interslavic,lang:isv,has_language,0.2,MK6_2_000872
lang:isv,marker:MK6_2_000872,has_marker,0.2,MK6_2_000872
marker:MK6_2_000872,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000872
concept:least common multiple,lane:pan_romance,has_lane,0.2,MK6_2_000873
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000873
lang:es,marker:MK6_2_000873,has_marker,0.2,MK6_2_000873
marker:MK6_2_000873,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000873
concept:least common multiple,lane:pan_romance,has_lane,0.2,MK6_2_000874
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000874
lang:fr,marker:MK6_2_000874,has_marker,0.2,MK6_2_000874
marker:MK6_2_000874,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000874
concept:least common multiple,lane:pan_romance,has_lane,0.2,MK6_2_000875
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000875
lang:pt,marker:MK6_2_000875,has_marker,0.2,MK6_2_000875
marker:MK6_2_000875,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000875
concept:least common multiple,lane:pan_romance,has_lane,0.2,MK6_2_000876
lane:pan_romance,lang:gl,has_language,0.2,MK6_2_000876
lang:gl,marker:MK6_2_000876,has_marker,0.2,MK6_2_000876
marker:MK6_2_000876,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000876
concept:least common multiple,lane:pan_romance,has_lane,0.2,MK6_2_000877
lane:pan_romance,lang:ca,has_language,0.2,MK6_2_000877
lang:ca,marker:MK6_2_000877,has_marker,0.2,MK6_2_000877
marker:MK6_2_000877,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000877
concept:least common multiple,lane:pan_romance,has_lane,0.2,MK6_2_000878
lane:pan_romance,lang:it,has_language,0.2,MK6_2_000878
lang:it,marker:MK6_2_000878,has_marker,0.2,MK6_2_000878
marker:MK6_2_000878,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000878
concept:left,lane:pan_romance,has_lane,0.2,MK6_2_000879
lane:pan_romance,lang:es,has_language,0.2,MK6_2_000879
lang:es,marker:MK6_2_000879,has_marker,0.2,MK6_2_000879
marker:MK6_2_000879,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000879
concept:left,lane:pan_romance,has_lane,0.2,MK6_2_000880
lane:pan_romance,lang:fr,has_language,0.2,MK6_2_000880
lang:fr,marker:MK6_2_000880,has_marker,0.2,MK6_2_000880
marker:MK6_2_000880,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000880
concept:left,lane:pan_romance,has_lane,0.2,MK6_2_000881
lane:pan_romance,lang:pt,has_language,0.2,MK6_2_000881
lang:pt,marker:MK6_2_000881,has_marker,0.2,MK6_2_000881
marker:MK6_2_000881,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000881
concept:left,lane:pan_romance,has_lane,0.2,MK6_2_000882
lane:pan_romance,lang:gl,has_language,0.2,MK6_2_000882
lang:gl,marker:MK6_2_000882,has_marker,0.2,MK6_2_000882
marker:MK6_2_000882,evidence:sourcebody_internal_candidate,has_evidence_channel,0.2,MK6_2_000882
