printed_page	full_pdf_page	scope_leaf	unit_id	segment	placement	french_tex	english_tex	cross_language_math	source_review	manual_evidence
86	103	24	p086.u03	11	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	12	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	13	inline	t^2-bu^2=ps^2	t^2-bu^2=ps^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	14	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	15	inline	(\alpha')	(\alpha')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	16	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	17	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	18	inline	t'	t'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	19	inline	u'	u'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	20	inline	t'^2-bu'^2=ps^2	t'^2-bu'^2=ps^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u03	21	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	1	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	2	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	3	display	t=ll'l''\ldots,\quad u=2^\nu kk'k''\ldots,	t=ll'l''\ldots,\quad u=2^\nu kk'k''\ldots,	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	4	inline	l	l	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	5	inline	l'	l'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	6	inline	l''	l''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	7	inline	\ldots	\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	8	inline	k	k	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	9	inline	k'	k'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	10	inline	k''	k''	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	11	inline	\ldots	\ldots	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	12	inline	(\alpha')	(\alpha')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	13	display	\leg{p}{k}=1,\quad\leg{p}{k'}=1,\quad\leg{p}{k''}=1,\quad\ldots.	\leg{p}{k}=1,\quad\leg{p}{k'}=1,\quad\leg{p}{k''}=1,\quad\ldots.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	14	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	15	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
86	103	24	p086.u04	16	display	\leg{k}{p}=1,\quad\leg{k'}{p}=1,\quad\leg{k''}{p}=1,\quad\ldots.	\leg{k}{p}=1,\quad\leg{k'}{p}=1,\quad\leg{k''}{p}=1,\quad\ldots.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/86
87	104	25	p087.u01	1	inline	\leg{2^\nu}{p}=\leg{2^\nu}{p}	\leg{2^\nu}{p}=\leg{2^\nu}{p}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u01	2	display	\leg{2^\nu kk'k''\ldots}{p}=\leg{u}{p}=\leg{2^\nu}{p}.	\leg{2^\nu kk'k''\ldots}{p}=\leg{u}{p}=\leg{2^\nu}{p}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	1	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	2	inline	8n+1	8n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	3	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	4	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	5	inline	\leg{2}{p}=1	\leg{2}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	6	inline	\leg{2^\nu}{p}=1	\leg{2^\nu}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	7	inline	\leg{u}{p}=1	\leg{u}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	8	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	9	inline	8n+5	8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	10	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	11	inline	\nu=1	\nu=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	12	inline	p=8n+5	p=8n+5	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	13	inline	\leg{2}{p}=-1	\leg{2}{p}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	14	inline	\leg{u}{p}=-1	\leg{u}{p}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u02	15	display	"\tag{$\beta'$}
\leg{u}{p}=(-1)^{\frac{p-1}{4}}."	"\tag{$\beta'$}
\leg{u}{p}=(-1)^{\frac{p-1}{4}}."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u03	1	inline	(\alpha')	(\alpha')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u03	2	display	"\leg{-b}{l}=\leg{p}{l},\quad\leg{-b}{l'}=\leg{p}{l'},\quad
\leg{-b}{l''}=\leg{p}{l''},\quad\ldots."	"\leg{-b}{l}=\leg{p}{l},\quad\leg{-b}{l'}=\leg{p}{l'},\quad
\leg{-b}{l''}=\leg{p}{l''},\quad\ldots."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u03	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u03	4	inline	4n+1	4n+1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u03	5	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u03	6	inline	4n+3	4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u03	7	display	"\leg{l}{b}=\leg{l}{p},\quad\leg{l'}{b}=\leg{l'}{p},\quad
\leg{l''}{b}=\leg{l''}{p},\quad\ldots."	"\leg{l}{b}=\leg{l}{p},\quad\leg{l'}{b}=\leg{l'}{p},\quad
\leg{l''}{b}=\leg{l''}{p},\quad\ldots."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u03	8	display	\leg{ll'l''\ldots}{b}=\leg{ll'l''\ldots}{p},	\leg{ll'l''\ldots}{b}=\leg{ll'l''\ldots}{p},	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u03	9	display	"\tag{$\gamma'$}
\leg{t}{b}=\leg{t}{p}."	"\tag{$\gamma'$}
\leg{t}{b}=\leg{t}{p}."	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u04	1	inline	(\alpha')	(\alpha')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u04	2	display	t^2\equiv bu^2\md{p}.	t^2\equiv bu^2\md{p}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u04	3	inline	\dfrac{p-1}{4}	\dfrac{p-1}{4}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u04	4	display	t^{\frac{p-1}{2}}\equiv b^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\md{p},	t^{\frac{p-1}{2}}\equiv b^{\frac{p-1}{4}}u^{\frac{p-1}{2}}\md{p},	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u04	5	inline	u^{\frac{p-1}{2}}	u^{\frac{p-1}{2}}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u04	6	inline	(-1)^{\frac{p-1}{4}}	(-1)^{\frac{p-1}{4}}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u04	7	inline	(\beta')	(\beta')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
87	104	25	p087.u04	8	display	t^{\frac{p-1}{2}}\equiv(-b)^{\frac{p-1}{4}}\md{p}.	t^{\frac{p-1}{2}}\equiv(-b)^{\frac{p-1}{4}}\md{p}.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/87
88	105	26	p088.u01	1	inline	-b	-b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u01	2	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u01	3	inline	\leg{t}{p}=1	\leg{t}{p}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u01	4	inline	\leg{t}{p}=-1	\leg{t}{p}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u01	5	inline	(\gamma')	(\gamma')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u02	1	inline	\delta'	\delta'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u02	2	inline	-b	-b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u02	3	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u02	4	inline	\leg{t}{b}=1	\leg{t}{b}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u02	5	inline	\leg{t}{b}=-1	\leg{t}{b}=-1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u03	1	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u03	2	inline	p=\varphi^2+\psi^2	p=\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u03	3	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u03	4	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u03	5	inline	(\alpha')	(\alpha')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u03	6	display	t^2-bu^2=s^2\varphi^2+s^2\psi^2,	t^2-bu^2=s^2\varphi^2+s^2\psi^2,	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u03	7	display	t^2-\psi^2s^2=(t+\psi s)(t-\psi s)=s^2\varphi^2+bu^2.	t^2-\psi^2s^2=(t+\psi s)(t-\psi s)=s^2\varphi^2+bu^2.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	1	inline	s	s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	2	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	3	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	4	inline	(\alpha')	(\alpha')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	5	inline	s	s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	6	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	7	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	8	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	9	inline	m	m	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	10	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	11	inline	u	u	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	12	inline	m	m	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	13	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	14	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	15	inline	\varphi=m\varphi'	\varphi=m\varphi'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	16	inline	u=mu'	u=mu'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	17	display	(t+\psi s)(t-\psi s)=m^2(s^2\varphi'^2+bu'^2).	(t+\psi s)(t-\psi s)=m^2(s^2\varphi'^2+bu'^2).	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	18	inline	s\varphi'	s\varphi'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	19	inline	bu'	bu'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	20	inline	R	R	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u04	21	inline	\leg{R}{b}=1	\leg{R}{b}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u05	1	inline	t+\psi s	t+\psi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u05	2	inline	t-\psi s	t-\psi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u05	3	inline	m^2	m^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u05	4	inline	s^2\varphi'^2+bu'^2	s^2\varphi'^2+bu'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u05	5	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u05	6	inline	F	F	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u05	7	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u05	8	inline	L	L	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u05	9	display	"\begin{array}{ll}
t+\psi s=EK,&m^2=EF,\\
t-\psi s=FL,&\varphi'^2s^2+bu'^2=KL.
\end{array}"	"\begin{array}{ll}
t+\psi s=EK,&m^2=EF,\\
t-\psi s=FL,&\varphi'^2s^2+bu'^2=KL.
\end{array}"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u06	1	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u06	2	inline	F	F	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u06	3	inline	m^2	m^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u06	4	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u06	5	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u06	6	inline	t+\psi s	t+\psi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u06	7	inline	t-\psi s	t-\psi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u06	8	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
88	105	26	p088.u06	9	inline	\psi s	\psi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/88
89	106	27	p089.u01	1	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	2	inline	m^2	m^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	3	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	4	inline	\varphi	\varphi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	5	inline	m\varphi'	m\varphi'	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	6	inline	\varphi^2+\psi^2	\varphi^2+\psi^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	7	inline	p	p	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	8	inline	\psi	\psi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	9	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	10	inline	\delta	\delta	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	11	inline	t	t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	12	inline	s	s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	13	inline	E	E	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	14	inline	F	F	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u01	15	display	\leg{E}{b}=1,\quad\leg{F}{b}=1.	\leg{E}{b}=1,\quad\leg{F}{b}=1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	1	display	\leg{K}{b}=1,\quad\leg{L}{b}=1,	\leg{K}{b}=1,\quad\leg{L}{b}=1,	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	2	inline	K	K	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	3	inline	L	L	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	4	inline	s^2\varphi'^2+bu'^2	s^2\varphi'^2+bu'^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	5	display	\leg{EK}{b}=1,\quad\leg{FL}{b}=1,	\leg{EK}{b}=1,\quad\leg{FL}{b}=1,	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	6	display	\leg{t+\psi s}{b}=1,\quad\leg{t-\psi s}{b}=1.	\leg{t+\psi s}{b}=1,\quad\leg{t-\psi s}{b}=1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	7	inline	b	b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	8	inline	4n+3	4n+3	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	9	display	\leg{\psi s-t}{b}=-1.	\leg{\psi s-t}{b}=-1.	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u02	10	display	"\tag{$\varepsilon'$}
\leg{\psi s\pm t}{b}=\pm1,"	"\tag{$\varepsilon'$}
\leg{\psi s\pm t}{b}=\pm1,"	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	1	inline	\leg{p}{b}=1	\leg{p}{b}=1	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	2	inline	\chi^2\equiv p\md{b}	\chi^2\equiv p\md{b}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	3	inline	-\frac12b	-\frac12b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	4	inline	\frac12b	\frac12b	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	5	inline	\chi	\chi	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	6	inline	(\alpha')	(\alpha')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	7	inline	t^2\equiv ps^2\md{b}	t^2\equiv ps^2\md{b}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	8	inline	t^2\equiv\chi^2s^2	t^2\equiv\chi^2s^2	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	9	inline	(\mathrm{mod}.b)	(\mathrm{mod}.b)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	10	inline	\pm t\equiv\chi s\md{b}	\pm t\equiv\chi s\md{b}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	11	inline	\chi^2\equiv p\md{b}	\chi^2\equiv p\md{b}	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	12	inline	(\varepsilon')	(\varepsilon')	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	13	inline	\pm t\equiv\chi s	\pm t\equiv\chi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	14	inline	(\mathrm{mod}.b)	(\mathrm{mod}.b)	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	15	inline	\pm t	\pm t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	16	inline	\chi s	\chi s	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
89	106	27	p089.u03	17	inline	\pm t	\pm t	EQUAL	Manual scan reading recorded separately	qa/s04/MANUAL_COLD_COLLATION.json#/89
