row_uid,term_id,term_id_duplicate_count_in_state_c,source_term,chosen_form_latin,chosen_form_cyrillic,concept_current,f10_flag,safe_to_show_external,required_fix,route,route_key,c2_priority,shelf_langs,E_state_C,W_state_C,S_state_C,I,X,D1_state_C,KL_state_C,E_w0_projection,W_w0_projection,S_w0_projection,D1_w0_projection,KL_w0_projection,branch_delta_W_w0,branch_delta_S_w0,witness_writeback_level,witness_writeback_concept,old_reason_class,old_status,old_reviewer_need,old_source_pointer,old_ws_support_hits,old_ws_competitor_hits,old_ws_support_branches,old_ws_competitor_branches,old_ws_support_langs,old_ws_competitor_langs,old_ws_support_score,old_ws_adverse_competitor_score,old_weighted_score_action_class,old_weighted_score_sensitivity,old_weighted_current_equal_branch,old_weighted_current_dependence_pd,old_weighted_top_equal_branch,old_best_noncurrent_mean_MAG,old_writeback_status,old_writeback_candidate_weight,old_writeback_note,old_operational_term_weight_0_100,old_operational_weight_band,old_recommended_action_band,w0_filtered_candidate,w0_hold_targeted_review,w0_concept,w0_spotcheck_verdict,w0_codex_action,support_channel_present,adverse_channel_present,gap_channel_present,candidate_channel_present,v3_action_band
stateC_0907__ISV-system_der_restklassen_komplement--sistem_klasov_ostatk,ISV-system_der_restklassen_komplement--sistem_klasov_ostatk,1,,sistem klasov ostatkov / komplement,систем класов остатков / комплемент,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,international;source_fidelity,unstated,False,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0908__ISV-system_iii--sistem_iii,ISV-system_iii--sistem_iii,1,System III,Sistem III,Систем ИИИ,covariant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,covariant,True,es;fr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,script_stability,stable,True,noether_paper02_section15_terms.json,,,,,,,,,,,,,,,blocked_P0_sense_or_specialist,0.0,trap/specialist row: KWIC specialist review required before any evidence can count,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0909__ISV-system_s_ii--sistem_s_ii,ISV-system_s_ii--sistem_s_ii,1,System $s_{II}$,sistem $s_{II}$,систем $с_{ИИ}$,covariant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,covariant,True,es;fr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,script_stability,stable_provisional,True,noether_paper02_section19_terms.json;logbook:2026-06-10: Paper 02 Section 19 Interslavic Decisions,,,,,,,,,,,,,,,blocked_P0_sense_or_specialist,0.0,trap/specialist row: KWIC specialist review required before any evidence can count,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0910__ISV-system_s_iv--sistem_s_iv,ISV-system_s_iv--sistem_s_iv,1,System $s_{IV}$,sistem $s_{IV}$,систем $с_{ИВ}$,covariant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,covariant,True,es;fr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper02_section26_terms.json;logbook:2026-06-10: Paper 02 Section 26 Interslavic Decisions,,,,,,,,,,,,,,,blocked_P0_sense_or_specialist,0.0,trap/specialist row: KWIC specialist review required before any evidence can count,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0911__ISV-systemdeterminante--sistemna_determinant,ISV-systemdeterminante--sistemna_determinant,1,,sistemna determinanta,системна детерминанта,determinant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,source_fidelity,unstated,True,noether_paper34_section23_source_fidelity_terms.json,34,19,south|west,west,cs|hr|sk|sl,pl,0.5427,0.4573,variant_or_doublet_note,stable,1.0,0.8181818181818182,determinanta,-0.5986422551427004,Q3_ACCEPT_low_confidence_component_support,0.35,"determinant term present, but windows are not all algebra/Noether-specific",21.7,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0912__ISV-systeme_linearer_partieller_differential--sistemy_linearnyh_di,ISV-systeme_linearer_partieller_differential--sistemy_linearnyh_di,1,,sistemy linearnyh diferencialnyh uravnenj v častnyh derivatah,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0913__ISV-systeme_partieller_oder_gew_hnlicher_lin--sistemy_parcialnyh_i,ISV-systeme_partieller_oder_gewöhnlicher_lin--sistemy_parcialnyh_i,1,,sistemy parcialnyh ili obyčnyh linearnyh diferencialnyh izrazov,системы парциалных или обычных линеарных диференциалных изразов,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,international;source_fidelity,unstated,False,noether_paper19_terms.json,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0914__ISV-systeme_s_n_ho--sistemy_s_n_ho,ISV-systeme_s_n_ho--sistemy_s_n_ho,1,,"sistemy S_{nho}","системы S_{nho}",field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section01_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0915__ISV-systeme_ssys_nrho_ssys_rhorho--sistemy_ssys_nrho_ss,ISV-systeme_ssys_nrho_ssys_rhorho--sistemy_ssys_nrho_ss,1,,sistemy \Ssys_{n\rho} / \Ssys^*_{\rho\rho},системы \Ssys_{n\rho} / \Ssys^*_{\rho\rho},field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper06_section03_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0916__ISV-systemmatrix_gruppenmatrix--sistemna_matrica_gru,ISV-systemmatrix_gruppenmatrix--sistemna_matrica_gru,1,,sistemna matrica / grupova matrica,системна матрица / групова матрица,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native;international,unstated,False,noether_paper34_section23_source_fidelity_terms.json,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0917__ISV-syzygien--syzygije,ISV-syzygien--syzygije,1,Syzygien,syzygije,сызыгије,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,disambiguation,unstated,True,noether_paper02_section26_terms.json;logbook:2026-06-10: Paper 02 Section 26 Interslavic Decisions,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0918__ISV-tabellarisch_durchgef_hrt--provodimo_tabelarno,ISV-tabellarisch_durchgeführt--provodimo_tabelarno,1,tabellarisch durchgeführt,provodimo tabelarno,проводимо табеларно,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,stable,True,noether_paper02_section07_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0919__ISV-tabelle--tabela,ISV-tabelle--tabela,1,Tabelle,tabela,табела,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper02_section26_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0920__ISV-teil_i_teil_ii--_est_i__est_ii,ISV-teil_i_teil_ii--čest_i_čest_ii,1,,čest I / čest II,,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_postbibliography_source_fidelity_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0921__ISV-teilbar_durch_eine_irreduzible_gleichung--d_limy_nerazlo_imym_,ISV-teilbar_durch_eine_irreduzible_gleichung--dělimy_nerazložimym_,1,,dělimy nerazložimym uravnenjem,,determinant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,determinant,True,ar;bg;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0922__ISV-teilbarkeit_durch_einen_modul_teilbar--d_limost_d_limy__ere,ISV-teilbarkeit_durch_einen_modul_teilbar--dělimost_dělimy_čere,1,,dělimost / dělimy čerez modul,,module,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,module,True,ar;be;bg;bs;cs;es;fa;fr;mk;pl;sk;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,module,,,,,,,,,,,,,,,,,,,,,,,,,True,False,module,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0923__ISV-teiler-_oder_vielfachenkette--c_p_d_liteljev_ili_k,ISV-teiler-_oder_vielfachenkette--cěp_děliteljev_ili_k,1,,cěp děliteljev ili kratnikov,,least common multiple,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,least common multiple,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0924__ISV-teiler_des_k_rpers--podpolje,ISV-teiler_des_körpers--podpolje,1,,podpolje,,unclassified,F10-0,yes,record witness forms in the term row (currently prose/shelf only),,,,,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,False,False,CURRENT_low_priority_or_document
stateC_0925__ISV-teiler_gleichen_ranges--d_litelj_jednakogo_r,ISV-teiler_gleichen_ranges--dělitelj_jednakogo_r,1,,dělitelj jednakogo ranga,делитель једнакого ранга,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,source_fidelity,unstated,True,noether_paper22_terms.json,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0926__ISV-teiler_im_idealsinn--d_litelj_v_idealnom_,ISV-teiler_im_idealsinn--dělitelj_v_idealnom_,1,,dělitelj v idealnom smyslu,делитель в идеалном смыслу,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,unstated,unstated,True,noether_paper22_terms.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,46.7,C_partial_or_review_needed,B_candidate_witness_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0927__ISV-teilerfremd--vzaimno_prosty,ISV-teilerfremd--vzaimno_prosty,1,,vzaimno prosty,взаимно просты,irreducible,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,irreducible,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,source_fidelity,unstated,True,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,,,,,,,,,,,,,,,blocked_P0_sense_or_specialist,0.0,trap/specialist row: KWIC specialist review required before any evidence can count,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0928__ISV-teilerfremd-irreduzibel--vzaimno-prosto-neraz,ISV-teilerfremd-irreduzibel--vzaimno-prosto-neraz,2,,vzaimno-prosto-nerazlozimy,,irreducible,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,irreducible,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0929__ISV-teilerfremd-irreduzibel--vzaimno-prosto-neraz,ISV-teilerfremd-irreduzibel--vzaimno-prosto-neraz,2,,vzaimno-prosto-nerazložimy,взаимно-просто-неразлозимы,irreducible,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,irreducible,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,,,,,,,,,,,,,,,blocked_P0_sense_or_specialist,0.0,trap/specialist row: KWIC specialist review required before any evidence can count,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0930__ISV-teilerfremd-irreduzibel_relativprim-irre--vzaimno-prosto_neraz,ISV-teilerfremd-irreduzibel_relativprim-irre--vzaimno-prosto_neraz,1,,vzaimno-prosto nerazložimy / relativno-prosto nerazložimy,взаимно-просто неразложимы / релативно-просто неразложимы,irreducible,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,irreducible,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,source_fidelity,unstated,True,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,,,,,,,,,,,,,,,blocked_P0_sense_or_specialist,0.0,trap/specialist row: KWIC specialist review required before any evidence can count,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0931__ISV-teilerfremd-irreduzible_ideale_in_einem_--vzaimno-prosto-neraz,ISV-teilerfremd-irreduzible_ideale_in_einem_--vzaimno-prosto-neraz,1,,vzaimno-prosto-nerazlozime idealy v nekomutativnom kolcu s jedinicoju,взаимно-просто-неразлозиме идеалы в некомутативном колцу с јединицеју,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,source_fidelity,unstated,True,noether_paper19_terms.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",42.7,C_partial_or_review_needed,C_context_candidate_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0932__ISV-teilerfremd_echte_teiler--vzaimno_prosty_pravi,ISV-teilerfremd_echte_teiler--vzaimno_prosty_pravi,1,,vzaimno prosty / pravi dělitelji,,irreducible,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,irreducible,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0933__ISV-teilerfremd_mit_einem_modul--vzaimno_prosty_s_mod,ISV-teilerfremd_mit_einem_modul--vzaimno_prosty_s_mod,1,,vzaimno prosty s modulom,,modul,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,modul,False,all_shelves,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,module,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0934__ISV-teilerfremde_polynome--vzaimno_proste_polin,ISV-teilerfremde_polynome--vzaimno_proste_polin,1,,vzaimno proste polinomy,,polynomial,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,polynomial,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,polynomial,unstated,unstated,True,noether_post45_source_fidelity_terms.json,1581,446,south|west,west,cs|hr|sk|sl|sr,pl,0.5469,0.4531,variant_or_doublet_note,stable,1.0,0.8181818181818182,polinom,-0.5986422551427004,blocked_variant_or_competitor,0.0,support_plus_competitor_W branch native alternative; variant-policy row,60.4,B_usable_candidate_or_balanced,A_review_adverse_or_competitor,False,False,,,,True,True,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0935__ISV-teilerfremde_und_teilerfremd-irreduzible--vzaimno_proste_i_vza,ISV-teilerfremde_und_teilerfremd-irreduzible--vzaimno_proste_i_vza,1,,vzaimno proste i vzaimno-prosto-nerazložime klasy,взаимно просте и взаимно-просто-неразложиме класы,polynomial,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,polynomial,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper19_terms.json,1581,446,south|west,west,cs|hr|sk|sl|sr,pl,0.5469,0.4531,variant_or_doublet_note,stable,1.0,0.8181818181818182,polinom,-0.5986422551427004,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",25.9,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
