row_uid,term_id,src_state,dst_state,channel,weight,state,evidence,note
stateC_0713__ISV-primfunktion--nerazlo_imy_polinom,ISV-primfunktion--nerazložimy_polinom,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0713__ISV-primfunktion--nerazlo_imy_polinom,ISV-primfunktion--nerazložimy_polinom,q1_SOURCE::unknown_source,q2_CONCEPT::polinom,concept_link,1.0,state_C,,B_intl_stem_probeable
stateC_0713__ISV-primfunktion--nerazlo_imy_polinom,ISV-primfunktion--nerazložimy_polinom,q2_CONCEPT::polinom,q3_ISV_FORM::nerazložimy polinom,form_realization,1.0,state_C,chosen_form_latin,
stateC_0713__ISV-primfunktion--nerazlo_imy_polinom,ISV-primfunktion--nerazložimy_polinom,q3_ISV_FORM::nerazložimy polinom,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0713__ISV-primfunktion--nerazlo_imy_polinom,ISV-primfunktion--nerazložimy_polinom,q3_ISV_FORM::nerazložimy polinom,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0713__ISV-primfunktion--nerazlo_imy_polinom,ISV-primfunktion--nerazložimy_polinom,q3_ISV_FORM::nerazložimy polinom,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0713__ISV-primfunktion--nerazlo_imy_polinom,ISV-primfunktion--nerazložimy_polinom,q3_ISV_FORM::nerazložimy polinom,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0714__ISV-primfunktion--prosta_funkcija,ISV-primfunktion--prosta_funkcija,q0_START,q1_SOURCE::Primfunktion,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0714__ISV-primfunktion--prosta_funkcija,ISV-primfunktion--prosta_funkcija,q1_SOURCE::Primfunktion,q2_CONCEPT::funkci,concept_link,1.0,state_C,concept_link,B_intl_stem_probeable
stateC_0714__ISV-primfunktion--prosta_funkcija,ISV-primfunktion--prosta_funkcija,q2_CONCEPT::funkci,q3_ISV_FORM::prosta funkcija,form_realization,1.0,state_C,chosen_form_latin,
stateC_0714__ISV-primfunktion--prosta_funkcija,ISV-primfunktion--prosta_funkcija,q3_ISV_FORM::prosta funkcija,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0714__ISV-primfunktion--prosta_funkcija,ISV-primfunktion--prosta_funkcija,q3_ISV_FORM::prosta funkcija,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0714__ISV-primfunktion--prosta_funkcija,ISV-primfunktion--prosta_funkcija,q3_ISV_FORM::prosta funkcija,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0714__ISV-primfunktion--prosta_funkcija,ISV-primfunktion--prosta_funkcija,q3_ISV_FORM::prosta funkcija,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0715__ISV-primfunktion_erster_art--nerazlo_imy_polinom_,ISV-primfunktion_erster_art--nerazložimy_polinom_,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0715__ISV-primfunktion_erster_art--nerazlo_imy_polinom_,ISV-primfunktion_erster_art--nerazložimy_polinom_,q1_SOURCE::unknown_source,q2_CONCEPT::polinom,concept_link,1.0,state_C,,B_intl_stem_probeable
stateC_0715__ISV-primfunktion_erster_art--nerazlo_imy_polinom_,ISV-primfunktion_erster_art--nerazložimy_polinom_,q2_CONCEPT::polinom,q3_ISV_FORM::nerazložimy polinom prvogo roda,form_realization,1.0,state_C,chosen_form_latin,
stateC_0715__ISV-primfunktion_erster_art--nerazlo_imy_polinom_,ISV-primfunktion_erster_art--nerazložimy_polinom_,q3_ISV_FORM::nerazložimy polinom prvogo roda,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0715__ISV-primfunktion_erster_art--nerazlo_imy_polinom_,ISV-primfunktion_erster_art--nerazložimy_polinom_,q3_ISV_FORM::nerazložimy polinom prvogo roda,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0715__ISV-primfunktion_erster_art--nerazlo_imy_polinom_,ISV-primfunktion_erster_art--nerazložimy_polinom_,q3_ISV_FORM::nerazložimy polinom prvogo roda,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0715__ISV-primfunktion_erster_art--nerazlo_imy_polinom_,ISV-primfunktion_erster_art--nerazložimy_polinom_,q3_ISV_FORM::nerazložimy polinom prvogo roda,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0716__ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ISV-primfunktion_primfaktoren--ireducibilna_funkcij,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0716__ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ISV-primfunktion_primfaktoren--ireducibilna_funkcij,q1_SOURCE::unknown_source,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_0716__ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ISV-primfunktion_primfaktoren--ireducibilna_funkcij,q2_CONCEPT::unclassified,q3_ISV_FORM::ireducibilna funkcija / ireducibilne faktory,form_realization,1.0,state_C,chosen_form_latin,
stateC_0716__ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ISV-primfunktion_primfaktoren--ireducibilna_funkcij,q3_ISV_FORM::ireducibilna funkcija / ireducibilne faktory,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0716__ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ISV-primfunktion_primfaktoren--ireducibilna_funkcij,q3_ISV_FORM::ireducibilna funkcija / ireducibilne faktory,q4_SUPPORT_X,support_X,1.0,state_C,state_C_witness_vector,
stateC_0716__ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ISV-primfunktion_primfaktoren--ireducibilna_funkcij,q3_ISV_FORM::ireducibilna funkcija / ireducibilne faktory,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0716__ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ISV-primfunktion_primfaktoren--ireducibilna_funkcij,q3_ISV_FORM::ireducibilna funkcija / ireducibilne faktory,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0716__ISV-primfunktion_primfaktoren--ireducibilna_funkcij,ISV-primfunktion_primfaktoren--ireducibilna_funkcij,q3_ISV_FORM::ireducibilna funkcija / ireducibilne faktory,q5_DECISION::CURRENT_low_priority_or_document,decision,1.0,state_C,F10-0,yes
stateC_0717__ISV-primfunktion_prim_rfunktion--prosta_funkcija_prim,ISV-primfunktion_primärfunktion--prosta_funkcija_prim,q0_START,q1_SOURCE::Primfunktion / Primärfunktion,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0717__ISV-primfunktion_prim_rfunktion--prosta_funkcija_prim,ISV-primfunktion_primärfunktion--prosta_funkcija_prim,q1_SOURCE::Primfunktion / Primärfunktion,q2_CONCEPT::unclassified,concept_link,1.0,state_C,,
stateC_0717__ISV-primfunktion_prim_rfunktion--prosta_funkcija_prim,ISV-primfunktion_primärfunktion--prosta_funkcija_prim,q2_CONCEPT::unclassified,q3_ISV_FORM::prosta funkcija / primarna funkcija,form_realization,1.0,state_C,chosen_form_latin,
stateC_0717__ISV-primfunktion_prim_rfunktion--prosta_funkcija_prim,ISV-primfunktion_primärfunktion--prosta_funkcija_prim,q3_ISV_FORM::prosta funkcija / primarna funkcija,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0717__ISV-primfunktion_prim_rfunktion--prosta_funkcija_prim,ISV-primfunktion_primärfunktion--prosta_funkcija_prim,q3_ISV_FORM::prosta funkcija / primarna funkcija,q4_SUPPORT_X,support_X,1.0,state_C,state_C_witness_vector,
stateC_0717__ISV-primfunktion_prim_rfunktion--prosta_funkcija_prim,ISV-primfunktion_primärfunktion--prosta_funkcija_prim,q3_ISV_FORM::prosta funkcija / primarna funkcija,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0717__ISV-primfunktion_prim_rfunktion--prosta_funkcija_prim,ISV-primfunktion_primärfunktion--prosta_funkcija_prim,q3_ISV_FORM::prosta funkcija / primarna funkcija,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0717__ISV-primfunktion_prim_rfunktion--prosta_funkcija_prim,ISV-primfunktion_primärfunktion--prosta_funkcija_prim,q3_ISV_FORM::prosta funkcija / primarna funkcija,q5_DECISION::AUTHORITY_or_specialist_review,decision,1.0,state_C,F10-4,yes_with_definition
stateC_0718__ISV-primgruppe--prosta_grupa,ISV-primgruppe--prosta_grupa,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0718__ISV-primgruppe--prosta_grupa,ISV-primgruppe--prosta_grupa,q1_SOURCE::unknown_source,q2_CONCEPT::group,concept_link,1.0,state_C,,A_probe_covered_concept
stateC_0718__ISV-primgruppe--prosta_grupa,ISV-primgruppe--prosta_grupa,q2_CONCEPT::group,q3_ISV_FORM::prosta grupa,form_realization,1.0,state_C,chosen_form_latin,
stateC_0718__ISV-primgruppe--prosta_grupa,ISV-primgruppe--prosta_grupa,q3_ISV_FORM::prosta grupa,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0718__ISV-primgruppe--prosta_grupa,ISV-primgruppe--prosta_grupa,q3_ISV_FORM::prosta grupa,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0718__ISV-primgruppe--prosta_grupa,ISV-primgruppe--prosta_grupa,q3_ISV_FORM::prosta grupa,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0718__ISV-primgruppe--prosta_grupa,ISV-primgruppe--prosta_grupa,q3_ISV_FORM::prosta grupa,q4_CANDIDATE_SUPPORT_W,candidate_support_W,1.0,state_C,W0_filtered_candidate,not certified
stateC_0718__ISV-primgruppe--prosta_grupa,ISV-primgruppe--prosta_grupa,q3_ISV_FORM::prosta grupa,q4_CANDIDATE_SUPPORT_S,candidate_support_S,1.0,state_C,W0_filtered_candidate,not certified
stateC_0718__ISV-primgruppe--prosta_grupa,ISV-primgruppe--prosta_grupa,q3_ISV_FORM::prosta grupa,q5_DECISION::CANDIDATE_W0_filtered_add_WS_after_row_context,decision,1.0,state_C,F10-1,review
stateC_0719__ISV-primgr_e--prosty_element,ISV-primgröße--prosty_element,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0719__ISV-primgr_e--prosty_element,ISV-primgröße--prosty_element,q1_SOURCE::unknown_source,q2_CONCEPT::element,concept_link,1.0,state_C,,B_intl_stem_probeable
stateC_0719__ISV-primgr_e--prosty_element,ISV-primgröße--prosty_element,q2_CONCEPT::element,q3_ISV_FORM::prosty element,form_realization,1.0,state_C,chosen_form_latin,
stateC_0719__ISV-primgr_e--prosty_element,ISV-primgröße--prosty_element,q3_ISV_FORM::prosty element,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0719__ISV-primgr_e--prosty_element,ISV-primgröße--prosty_element,q3_ISV_FORM::prosty element,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0719__ISV-primgr_e--prosty_element,ISV-primgröße--prosty_element,q3_ISV_FORM::prosty element,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0719__ISV-primgr_e--prosty_element,ISV-primgröße--prosty_element,q3_ISV_FORM::prosty element,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0720__ISV-primgr_e_des_grundbereichs--prosty_element_osnov,ISV-primgröße_des_grundbereichs--prosty_element_osnov,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0720__ISV-primgr_e_des_grundbereichs--prosty_element_osnov,ISV-primgröße_des_grundbereichs--prosty_element_osnov,q1_SOURCE::unknown_source,q2_CONCEPT::polynomial,concept_link,1.0,state_C,,A_probe_covered_concept
stateC_0720__ISV-primgr_e_des_grundbereichs--prosty_element_osnov,ISV-primgröße_des_grundbereichs--prosty_element_osnov,q2_CONCEPT::polynomial,q3_ISV_FORM::prosty element osnovnoj oblasti,form_realization,1.0,state_C,chosen_form_latin,
stateC_0720__ISV-primgr_e_des_grundbereichs--prosty_element_osnov,ISV-primgröße_des_grundbereichs--prosty_element_osnov,q3_ISV_FORM::prosty element osnovnoj oblasti,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0720__ISV-primgr_e_des_grundbereichs--prosty_element_osnov,ISV-primgröße_des_grundbereichs--prosty_element_osnov,q3_ISV_FORM::prosty element osnovnoj oblasti,q4_GAP_W,gap_W,1.0,state_C,state_C_missing_branch,
stateC_0720__ISV-primgr_e_des_grundbereichs--prosty_element_osnov,ISV-primgröße_des_grundbereichs--prosty_element_osnov,q3_ISV_FORM::prosty element osnovnoj oblasti,q4_GAP_S,gap_S,1.0,state_C,state_C_missing_branch,
stateC_0720__ISV-primgr_e_des_grundbereichs--prosty_element_osnov,ISV-primgröße_des_grundbereichs--prosty_element_osnov,q3_ISV_FORM::prosty element osnovnoj oblasti,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0721__ISV-primideal--prost_ideal,ISV-primideal--prost_ideal,q0_START,q1_SOURCE::Primideal,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0721__ISV-primideal--prost_ideal,ISV-primideal--prost_ideal,q1_SOURCE::Primideal,q2_CONCEPT::ideal,concept_link,1.0,state_C,v10_queue,A_probe_covered_concept
stateC_0721__ISV-primideal--prost_ideal,ISV-primideal--prost_ideal,q2_CONCEPT::ideal,q3_ISV_FORM::prost ideal,form_realization,1.0,state_C,chosen_form_latin,
stateC_0721__ISV-primideal--prost_ideal,ISV-primideal--prost_ideal,q3_ISV_FORM::prost ideal,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0721__ISV-primideal--prost_ideal,ISV-primideal--prost_ideal,q3_ISV_FORM::prost ideal,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_0721__ISV-primideal--prost_ideal,ISV-primideal--prost_ideal,q3_ISV_FORM::prost ideal,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_0721__ISV-primideal--prost_ideal,ISV-primideal--prost_ideal,q3_ISV_FORM::prost ideal,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0722__ISV-primideal--prosty_ideal,ISV-primideal--prosty_ideal,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0722__ISV-primideal--prosty_ideal,ISV-primideal--prosty_ideal,q1_SOURCE::unknown_source,q2_CONCEPT::ideal,concept_link,1.0,state_C,v10_queue,A_probe_covered_concept
stateC_0722__ISV-primideal--prosty_ideal,ISV-primideal--prosty_ideal,q2_CONCEPT::ideal,q3_ISV_FORM::prosty ideal,form_realization,1.0,state_C,chosen_form_latin,
stateC_0722__ISV-primideal--prosty_ideal,ISV-primideal--prosty_ideal,q3_ISV_FORM::prosty ideal,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0722__ISV-primideal--prosty_ideal,ISV-primideal--prosty_ideal,q3_ISV_FORM::prosty ideal,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_0722__ISV-primideal--prosty_ideal,ISV-primideal--prosty_ideal,q3_ISV_FORM::prosty ideal,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_0722__ISV-primideal--prosty_ideal,ISV-primideal--prosty_ideal,q3_ISV_FORM::prosty ideal,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0723__ISV-primideal_eigentliches_prim_rideal--prost_ideal_vlastny_,ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,q0_START,q1_SOURCE::Primideal / eigentliches Primärideal,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0723__ISV-primideal_eigentliches_prim_rideal--prost_ideal_vlastny_,ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,q1_SOURCE::Primideal / eigentliches Primärideal,q2_CONCEPT::ideal,concept_link,1.0,state_C,tail_route_key,A_probe_covered_concept
stateC_0723__ISV-primideal_eigentliches_prim_rideal--prost_ideal_vlastny_,ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,q2_CONCEPT::ideal,q3_ISV_FORM::prost ideal / vlastny primarny ideal,form_realization,1.0,state_C,chosen_form_latin,
stateC_0723__ISV-primideal_eigentliches_prim_rideal--prost_ideal_vlastny_,ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,q3_ISV_FORM::prost ideal / vlastny primarny ideal,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_0723__ISV-primideal_eigentliches_prim_rideal--prost_ideal_vlastny_,ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,q3_ISV_FORM::prost ideal / vlastny primarny ideal,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_0723__ISV-primideal_eigentliches_prim_rideal--prost_ideal_vlastny_,ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,q3_ISV_FORM::prost ideal / vlastny primarny ideal,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_0723__ISV-primideal_eigentliches_prim_rideal--prost_ideal_vlastny_,ISV-primideal_eigentliches_primärideal--prost_ideal_vlastny_,q3_ISV_FORM::prost ideal / vlastny primarny ideal,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0724__ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0724__ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,q1_SOURCE::unknown_source,q2_CONCEPT::ideal,concept_link,1.0,state_C,,A_probe_covered_concept
stateC_0724__ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,q2_CONCEPT::ideal,q3_ISV_FORM::prosty ideal prvogo i drugogo roda,form_realization,1.0,state_C,chosen_form_latin,
stateC_0724__ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,q3_ISV_FORM::prosty ideal prvogo i drugogo roda,q4_SUPPORT_E,support_E,3.0,state_C,state_C_witness_vector,
stateC_0724__ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,q3_ISV_FORM::prosty ideal prvogo i drugogo roda,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_0724__ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,q3_ISV_FORM::prosty ideal prvogo i drugogo roda,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_0724__ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_und_zweiter_art--prosty_ideal_prvogo_,q3_ISV_FORM::prosty ideal prvogo i drugogo roda,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0725__ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0725__ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,q1_SOURCE::unknown_source,q2_CONCEPT::ideal,concept_link,1.0,state_C,,A_probe_covered_concept
stateC_0725__ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,q2_CONCEPT::ideal,q3_ISV_FORM::prosty ideal prvogo / drugogo roda,form_realization,1.0,state_C,chosen_form_latin,
stateC_0725__ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,q3_ISV_FORM::prosty ideal prvogo / drugogo roda,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0725__ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,q3_ISV_FORM::prosty ideal prvogo / drugogo roda,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_0725__ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,q3_ISV_FORM::prosty ideal prvogo / drugogo roda,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
stateC_0725__ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,ISV-primideal_erster_zweiter_art--prosty_ideal_prvogo_,q3_ISV_FORM::prosty ideal prvogo / drugogo roda,q5_DECISION::MISSING_WITNESS_continue_tail_routing,decision,1.0,state_C,F10-1,review
stateC_0726__ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,q0_START,q1_SOURCE::unknown_source,source,1.0,state_C,canonical_state_C_row,start-to-source
stateC_0726__ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,q1_SOURCE::unknown_source,q2_CONCEPT::ideal,concept_link,1.0,state_C,,A_probe_covered_concept
stateC_0726__ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,q2_CONCEPT::ideal,q3_ISV_FORM::prosty ideal p iz multiplikacijskogo kolca o,form_realization,1.0,state_C,chosen_form_latin,
stateC_0726__ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,q3_ISV_FORM::prosty ideal p iz multiplikacijskogo kolca o,q4_SUPPORT_E,support_E,2.0,state_C,state_C_witness_vector,
stateC_0726__ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,q3_ISV_FORM::prosty ideal p iz multiplikacijskogo kolca o,q4_SUPPORT_W,support_W,1.0,state_C,state_C_witness_vector,
stateC_0726__ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,ISV-primideal_p_aus_einem_multiplikationsrin--prosty_ideal_p_iz_mu,q3_ISV_FORM::prosty ideal p iz multiplikacijskogo kolca o,q4_SUPPORT_S,support_S,1.0,state_C,state_C_witness_vector,
