adverse_or_gap_handling,branch_path,claim_boundary,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,next_action,payload_group,sha256,source_link_status,source_use_label,use_status
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0101_5accad0449_branch_visible_r3_7b_source_use_gap__R3_7B34EC91_SOURCE_USE_GAP_RECOVERY_ROWS.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,5accad04499ae024b7b7bc3119bdc95aea32e70d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0165_5accad0449_0101_5accad0449_branch_visible_r3_7b_source_use_gap__R3_7B34EC91_SOURCE_USE_GAP_RECOVERY_R,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,212041331A7F95DE07ED10F8FB5C045BCA938BFEF0B2057262D34E1CD0536DE3,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0102_c6cf00f9ff_non_slavic_7b_blockers__EXACT_BLOCKER_RECOVERY_ROWS_7B34EC91.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,12,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,c6cf00f9ff035602d847265b91e9a4f1bfc76320,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0166_c6cf00f9ff_0102_c6cf00f9ff_non_slavic_7b_blockers__EXACT_BLOCKER_RECOVERY_ROWS_7B34EC91.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,BAE55FD7CE25ACD80D8020793556DB209F35E26F03F9C774D408F8CC8FA50111,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0103_e1531b70fb_non_slavic_7b_route_status__EIGHT_LANE_ROUTE_STATUS_ROWS_7B34EC91.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,9,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,e1531b70fb5a98c1b92257516f9c5c21c4a41a70,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0167_e1531b70fb_0103_e1531b70fb_non_slavic_7b_route_status__EIGHT_LANE_ROUTE_STATUS_ROWS_7B34EC91.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,21D0BD57044E59E9F5075AA66B4E8E38F8228F38CF604DDE31139E357801D35B,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0104_5263b1422c_non_slavic_7b_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_7B34EC91.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,9,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,5263b1422cec2aaf0652ef900de5143eddcd1870,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0168_5263b1422c_0104_5263b1422c_non_slavic_7b_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_7,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,8B06DACF8E4064F9D340A0DAE2C61878458C5189A1CC06B392AD09412E85816E,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0105_fd039359e7_non_slavic_7b_summary__SUMMARY.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,fd039359e7b001262ffef6a6eea98f2742144c32,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0169_fd039359e7_0105_fd039359e7_non_slavic_7b_summary__SUMMARY.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,DB877D43167400BBB8281B1FB2F9B67D96869C7737FA5C4CE39CB4706C9B474D,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0106_22c4fd1fc2_non_slavic_a55_blockers__EXACT_BLOCKER_RECOVERY_ROWS_A55A9D0F.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,7,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,22c4fd1fc2a632fc023597d88fbf906093372527,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0170_22c4fd1fc2_0106_22c4fd1fc2_non_slavic_a55_blockers__EXACT_BLOCKER_RECOVERY_ROWS_A55A9D0F.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,C1C19787F8F855419B21C187FBED4BE8C4931402395237DEE32A536D1724A8E9,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0107_0aae2847f8_non_slavic_a55_child_inventory__CHILD_PACKAGE_INVENTORY_A55A9D0F.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,5,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,0aae2847f80a06844979d349d6eeb7f4f5308336,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0171_0aae2847f8_0107_0aae2847f8_non_slavic_a55_child_inventory__CHILD_PACKAGE_INVENTORY_A55A9D0F.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,DACAA6D8F8542E939179F1F57A17E6BDCC1B33DD3361AEE3104A189B4B89E0F0,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0108_c972195cc8_non_slavic_a55_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_A55A9D0F.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,5,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,c972195cc8a2943795e306cfbb55e6650aec02d1,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0172_c972195cc8_0108_c972195cc8_non_slavic_a55_source_use_gap_rollup__SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,F38AECBE21BFD1B897F69EED1648DE08B2C01684C998265761B182693FA7087C,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0109_920d97606a_non_slavic_a55_summary__SUMMARY.json,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,920d97606af02d47e7b8ba2102d370a4cae3ee92,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0173_920d97606a_0109_920d97606a_non_slavic_a55_summary__SUMMARY.json,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,245C923CE1E2CF9A29566A065AAB0DC59579E28F717BC4C74ABB0E0BEA265ADD,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0110_12a4311324_r6_1a_accounting_fable__FABLE_ADVERSE_EVIDENCE_LEDGER_20260707.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,3,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,12a4311324bc842b5e72506460ba91bd3cf80c4d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0174_12a4311324_0110_12a4311324_r6_1a_accounting_fable__FABLE_ADVERSE_EVIDENCE_LEDGER_20260707.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,D0B3FF6E01D72FC8BCD5AE48BE589C7C4AFA6A5D00ACD98668D9A61CD7B64A3C,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;r6_ethics_authority,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0111_4d126326dc_r6_1a_accounting_source_use__SOURCE_USE_GAP_ROWS_20260707.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,5,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,4d126326dca5f0f649f9a63aaf3eba085f088cd0,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0175_4d126326dc_0111_4d126326dc_r6_1a_accounting_source_use__SOURCE_USE_GAP_ROWS_20260707.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,3CA7E9B3B13A48AE73D6AF06EBD3818681965DF87670945D484866C8A1376C0E,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;r6_ethics_authority,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0112_db5fd518ac_r6_7b_cross_lane_boundary__R6_7B34EC91_CROSS_LANE_CONTEXT_BOUNDARY.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,3,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,db5fd518acb70fc391652a7bb7d08f448fe3e7df,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0176_db5fd518ac_0112_db5fd518ac_r6_7b_cross_lane_boundary__R6_7B34EC91_CROSS_LANE_CONTEXT_BOUNDARY.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,0AEEA549FC34A2548C39F6DA1775AACFCC4279AC0367B76FC54B67DCFF15AB75,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0113_be79ee3ae9_r6_7b_fable_adverse__R6_7B34EC91_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,6,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,be79ee3ae9ca408f600dbaeadf63f489cdaca3b5,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0177_be79ee3ae9_0113_be79ee3ae9_r6_7b_fable_adverse__R6_7B34EC91_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,EA9F506019DD36F18B5FF56FCCD7EC8155D08801F985E35418318CFE02FF32CF,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;olp_review_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0114_c7c1d82921_B3_ACTION_SUMMARY.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,1,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,c7c1d82921c7553b276e1adeabded788c20388af,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0178_c7c1d82921_0114_c7c1d82921_B3_ACTION_SUMMARY.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,1FF282E889A9C3F459BF59454232A20233AD5A6B7B4DD1997800C7CBACB810A9,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
preserve restrictive labels; no acceptance or bridge/pilot inference,interlanguage-sidecar/20260707/interlanguage-fable-4065f6a4-current-frontier-authority-routing/INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0115_12ea32931f_BRANCH_PR_STATE.csv,source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,1,761bec88dab81d096ae8fab7bc91aaed8ccc4b71,2026-07-07T07:22:44Z,12ea32931f89951e51065018fa7d2c20034a0dcf,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0179_12ea32931f_0115_12ea32931f_BRANCH_PR_STATE.csv,B3 can package; lane owners continue source-body/source-gated review only,interlanguage_fable_4065_current_frontier_authority_routing_upload,8C5898305DDD86B653CAD51C2902AAA8FF72C698904AED68DE89F0C153C05F5A,branch_blob_extracted_to_local_source_body_by_object_id,b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;interslavic_boundary,evidence_for_authority_routing_not_term_approval
