"branch_head","support_id","source_evidence_id","language_gate","route_to_lane","concept","target_rendering","target_rendering_status","status_label","source_file_claim","source_context_locator","resolved","resolved_local_path","resolved_sha256","resolved_bytes","resolution_note","term_alternatives_or_register_notes","formula_neighboring_usage_note","reviewer_question","hard_boundary","source_use_label"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0105","FA-IDEAL-002-E020","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","pdf-page-10:line-13:utf16-87","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","a8e9c4b5c2e3b079e74c176678146c257bf7cba84819a069eaeed60e3f58490f","393038","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0106","FA-IDEAL-002-E021","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","pdf-page-10:line-15:utf16-35","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","a8e9c4b5c2e3b079e74c176678146c257bf7cba84819a069eaeed60e3f58490f","393038","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0107","FA-IDEAL-002-E022","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","pdf-page-10:line-17:utf16-56","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","a8e9c4b5c2e3b079e74c176678146c257bf7cba84819a069eaeed60e3f58490f","393038","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0108","FA-IDEAL-002-E023","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","pdf-page-10:line-19:utf16-66","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","a8e9c4b5c2e3b079e74c176678146c257bf7cba84819a069eaeed60e3f58490f","393038","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0109","FA-IDEAL-002-E024","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","pdf-page-10:line-21:utf16-52","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-002_Shahrood_zero_divisor_matrix_rings.pdf","a8e9c4b5c2e3b079e74c176678146c257bf7cba84819a069eaeed60e3f58490f","393038","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0110","FA-IDEAL-003-E001","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-4:line-1:utf16-42","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0111","FA-IDEAL-003-E002","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-4:line-1:utf16-55","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0112","FA-IDEAL-003-E003","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-4:line-13:utf16-74","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0113","FA-IDEAL-003-E004","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-4:line-15:utf16-18","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0114","FA-IDEAL-003-E005","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ring","حلقه","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-4:line-23:utf16-4","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","source form only; no accepted terminology claim","Use only with the exact source context row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0115","FA-IDEAL-003-E006","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-4:line-25:utf16-26","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
"c7fb7e644e04102b67cc5da379ba9d4226feaef8","POSTPUSH-C2-DRAFT-0116","FA-IDEAL-003-E007","fa_IR","Persian/Farsi draft lane only; not Dari/Tajik/Urdu","ideal","ایدهآل","source-attested-form-in-exact-context; not accepted terminology","generated-draft; non-canonical; not-native-reviewed; c7fb current-head continuation","source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","pdf-page-4:line-34:utf16-75","True","source-canon-recovery\rtl-persianate-arabic-gap-source-canon-cycle2-20260705\source-bodies\fa_IR\FA-IDEAL-003_KHU_nil_graphs_ideals.pdf","1aa6dea9618d34ec624a71971097d801031d0ddfb707b85c1f7a5263fa8dea20","1291180","resolved by source-file leaf name; matches=1","ایده‌آل | ایده آل | ایدهآل | ایدهال; spacing/normalization variants remain review-only","Use only next to ideal notation, inclusion, quotient/localization, or ring-structure context in the cited source row.","Can a qualified reviewer confirm this generated-draft rendering/register in the cited source context for this language gate only?","no bridge promotion; no native review; no accepted terminology; no license clearance; no source certification; no gate promotion; no translation completion","source-gated generated-draft/non-canonical support for own language gate only"
