"current_head","source_packet","source_use_label_963f","source_row_head","source_use_label_e58","blocker_id","lane","category","gap_or_blocker","priority","observed_evidence","required_action","searched_paths_or_branch_context","active_recovery_search","next_recovery_action_81db","source_use_label","gate_guard","b3_route","boundary","blocker_origin"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","AR-AC6F4E-GAP-001","Arabic","branch-weighting","branch_weight_ledger.csv","P1-source-body-or-source-use","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.csv","produce branch_weight_ledger.csv application rows linked to lane source bodies and hashes","source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706","Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.","Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.","active-recovery-blocker-row","No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","prior-81db-active-recovery"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-1aefb29b3d02","ur_Arab","pdf-text-layer-zero-hit","سمتیہ","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-38940af51baf","ur_Arab","pdf-text-layer-zero-hit","فضاء","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-10ccc2993b8b","ur_Arab","pdf-text-layer-zero-hit","لکیری الجبرا","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-03e316f20968","ur_Arab","pdf-text-layer-zero-hit","ویژہ","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-b30155b040bd","ur_Arab","pdf-text-layer-zero-hit","ویژہ سمتیہ","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-fc56e523a87e","ur_Arab","pdf-text-layer-zero-hit","ویژہ قدر","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-4d80d0289463","ur_Arab","pdf-text-layer-zero-hit","ویژہ فضاء","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-d4ef6ee2d3f8","ur_Arab","pdf-text-layer-zero-hit","ویژہ قدر","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-afdbdfb0d45d","ur_Arab","pdf-text-layer-zero-hit","ویژہ سمتیہ","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-3b8a4b80193b","ur_Arab","pdf-text-layer-zero-hit","اندرونی حاصل ضرب فضاء","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-8a2f0c039c5e","ur_Arab","pdf-text-layer-zero-hit","لکیری الجبرا","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-7d143932ad1e","ur_Arab","pdf-text-layer-zero-hit","linear algebra foundations","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-994b6a168e16","ur_Arab","pdf-text-layer-zero-hit","مصفوفہ","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-2a32b5791aa7","ur_Arab","pdf-text-layer-zero-hit","linear transformation / transformation","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-818fb79affb6","ur_Arab","pdf-text-layer-zero-hit","استحالہ","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
