formula_refresh_id,source_formula_note_id,source_id,zip_entry,line_number,formula_neighboring_signal,snippet,source_use_label,layout_or_codepoint_note,boundary_decision,non_claim_boundary
CJK-FAA2-FORMULA-0177,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0096,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/sunzi-suanjing_bilingual.tex,392,CJK text on line with TeX/math marker,\subsection*{9.\ Example: $81 \times 81$ 九九八十一自乘},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0178,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0097,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/yang-hui-xiangjie-jiuzhang-part1_bilingual.tex,336,CJK text on line with TeX/math marker,"\textbf{Method:} Multiply the width (\zh{廣}) by the length (\zh{從}) to obtain the area (\zh{積}). Divide by the unit conversion (\zh{畝法}, 1 mu = 240 square bu).",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0179,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0097,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/yang-hui-xiangjie-jiuzhang-part1_bilingual.tex,349,CJK text on line with TeX/math marker,廣十五步，從十六步。積 = $15 \times 16 = 240$ 平方步。一畝 = 二百四十平方步，故為\textbf{一畝}。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0180,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0097,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/yang-hui-xiangjie-jiuzhang-part1_bilingual.tex,365,CJK text on line with TeX/math marker,積 = $12 \times 14 = \textbf{168}$ 平方步。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0181,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0098,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/yang-hui-xiangjie-jiuzhang-part2_bilingual.tex,323,CJK text on line with TeX/math marker,數學式：若甲縣出$a$單位，率為$r_A$；乙縣出$b$單位，率為$r_B$，則公平分配為：,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0182,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0098,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/yang-hui-xiangjie-jiuzhang-part2_bilingual.tex,421,CJK text on line with TeX/math marker,\textit{Answer:} $48\frac{11}{18}$~\zh{里}.,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0183,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0098,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/yang-hui-xiangjie-jiuzhang-part2_bilingual.tex,428,CJK text on line with TeX/math marker,設距離$d$里。一返需$\frac{d}{50} + \frac{d}{70}$日。五返需$5(\frac{d}{50} + \frac{d}{70})$日。以一日為限，解之得$d = 48\frac{11}{18}$里。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0184,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0100,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/zhu-shijie-suanxue-qimeng-part1_bilingual.tex,327,CJK text on line with TeX/math marker,``添作五'' (add to make five) means the quotient digit is 5. ``下加$n$'' means add $n$,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0185,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0100,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/zhu-shijie-suanxue-qimeng-part1_bilingual.tex,328,CJK text on line with TeX/math marker,"to the digit below (i.e., the quotient digit is 1 with remainder $n$). ``逢$N$進成十''",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0186,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0100,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/zhu-shijie-suanxue-qimeng-part1_bilingual.tex,406,CJK text on line with TeX/math marker,"Chinese large number names progress by powers of $10^8$ (萬萬), unlike the Western",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
