lexeme_id,row_id,language_id,language_label,english_concept,draft_form,script_or_codepoint_scope,source_status,source_basis,formula_neighboring_usage_note,term_alternatives_or_register_note,codepoint_tex_pdf_note,status
cjklex-0027,ko-source-attestation::ko-wiki-group-theory::체론,ko,Korean addendum,field,체론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-group-theory 군론 rev 41776557 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-group-theory_군론_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-field::체론,ko,Korean addendum,field,체론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-field 체 (수학) rev 41649269 count 3; native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-galois-cohomology::체론,ko,Korean addendum,field,체론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-galois-cohomology 갈루아 코호몰로지 rev 39593007 count 4; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-complex-multiplication::체론,ko,Korean addendum,field,체론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-complex-multiplication 복소 곱셈 rev 39316675 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-complex-multiplication_복소_곱셈_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-algebraic-number-field::체론,ko,Korean addendum,field,체론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-algebraic-number-field 대수적 수체 rev 41743364 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0028,term-ja-0014,ja,Japanese,isomorphism,同型,Japanese kana+kanji,source-canon-sufficient-for-scoped-draft,ja-src-001 Matsumura commutative-ring TeX source | ja-pdf-002 Ando algebra lecture-note PDF set | ja-pdf-003 Nagai invariant-theory PDF witness | ja-pdf-004 Ryoya Ando commutative-algebra PDF witness | CJK-native source-support/codepoint ledgers,"Use near formulas only with the exact source anchor already present in the row packet; keep TeX variables, ideals/modules/rings, and arrows/macros unchanged. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",同型写像 when the morphism itself is foregrounded,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0028,term-zh-hans-0017,zh-Hans,Simplified Chinese,isomorphism,同构,Simplified Han,source-canon-sufficient-for-scoped-draft,zh-Hans-src-001 AlJabr-1 TeX source repository | zh-Hans-src-002 AlJabr-2 TeX source repository | CJK-native source-support/codepoint ledgers,"Use near formulas only with the exact source anchor already present in the row packet; keep TeX variables, ideals/modules/rings, and arrows/macros unchanged. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0028,ko-source-attestation::ko-wiki-module::동형,ko,Korean addendum,isomorphism,동형,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-module 가군 rev 41652760 count 5; native-source-bodies/ko/wiki-bodies/ko-wiki-module_가군_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0028,ko-source-attestation::ko-wiki-galois-theory::동형,ko,Korean addendum,isomorphism,동형,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-galois-theory 갈루아 이론 rev 41742964 count 9; native-source-bodies/ko/wiki-bodies/ko-wiki-galois-theory_갈루아_이론_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0028,ko-source-attestation::ko-wiki-group-theory::동형,ko,Korean addendum,isomorphism,동형,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-group-theory 군론 rev 41776557 count 4; native-source-bodies/ko/wiki-bodies/ko-wiki-group-theory_군론_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0028,ko-source-attestation::ko-wiki-field::동형,ko,Korean addendum,isomorphism,동형,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-field 체 (수학) rev 41649269 count 7; native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0028,ko-source-attestation::ko-wiki-linear-algebra::동형,ko,Korean addendum,isomorphism,동형,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-linear-algebra 선형대수학 rev 41811221 count 8; native-source-bodies/ko/wiki-bodies/ko-wiki-linear-algebra_선형대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0028,ko-source-attestation::ko-wiki-backfill-irreducible-representation::동형,ko,Korean addendum,isomorphism,동형,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-irreducible-representation 기약표현 rev 41663389 count 5; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
