structural_id,work_unit_id,structure_type,type_ordinal,language,script,surface_role,parent_id,order_index,authority_path,authority_start_line,authority_end_line,target_path,target_start_line,target_end_line,target_span_sha256,completion_state,review_state,publication_state,boundary_confidence,continuation_cursor
SLISV-V038-ISV-BOOK_S20-THEOREM-0015,BOOK_S20,theorem,15,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210054,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1326,1326,79827D5A6EFF6E93165B80263B5B3D62782358C8CBC7283188213C574142755F,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0016
SLISV-V038-ISV-BOOK_S20-THEOREM-0016,BOOK_S20,theorem,16,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210055,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1328,1328,DD18323C5ABD865C1B984D8C5AD7C02AD11003311D65576467CB5C222198C6C2,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0017
SLISV-V038-ISV-BOOK_S20-THEOREM-0017,BOOK_S20,theorem,17,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210056,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1330,1330,98C1D589D0712C3309EB0A0E89446712C32863775C7C1BA79643B72B0DB6CC51,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0018
SLISV-V038-ISV-BOOK_S20-THEOREM-0018,BOOK_S20,theorem,18,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210057,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1332,1332,54F0B83FB9F638486C57AFD3A5DBE4CBDCF18FE3FF2970CF69CF75A41E8FE2E8,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0019
SLISV-V038-ISV-BOOK_S20-THEOREM-0019,BOOK_S20,theorem,19,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210058,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1334,1334,4526AC11891D6FCE01CCEAC5FDF94C0ECBEE7F8799F1FD54AA9EB79DA62AE823,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0020
SLISV-V038-ISV-BOOK_S20-THEOREM-0020,BOOK_S20,theorem,20,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210059,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1336,1336,D570EAC2B0D5BF31B6281FA1A725A9D2B32F682808D667BFFE874408FAEEEE7B,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0013
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0013,BOOK_S20,equation_display,13,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210060,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1338,1340,B20F9C0163EB074DAB22166966D2FEFCD8808920041D7AED8FB89E73A9AEA947,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0018
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0018,BOOK_S20,closed_prose_unit,18,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210061,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1342,1342,D9B3D2C6CCCA89BC9AB0CE81C0E7B2D7236D496A03C1E1CDF784ACDDF5DEE8C7,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0014
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0014,BOOK_S20,equation_display,14,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210062,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1344,1346,EB02D23BBB3D203D414CC5C1369BD650CF8F8DC5E14D4DB205322ACE37603DF4,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0019
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0019,BOOK_S20,closed_prose_unit,19,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210063,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1348,1348,7D8CA76BDE3FD2821C3A6E6436B320A805A8A4DD278E520F9CC18B7812055BF3,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0015
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0015,BOOK_S20,equation_display,15,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210064,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1350,1357,3CE17D7A2D49A0F7677E1E57C35F8AF343F82FA035F14E6C0EACEC73CA49710D,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0020
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0020,BOOK_S20,closed_prose_unit,20,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210065,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1359,1359,29D470B8535BBC16A10B45F979E0A3C13E62A0A5336889DB30075C9508BF4A64,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-PROOF-0009
SLISV-V038-ISV-BOOK_S20-PROOF-0009,BOOK_S20,proof,9,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210066,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1361,1361,E0A98E3E3B7FCD4A5E557BBC8EBA1998B82047AAC8E2B2D3E138FA0A086BBAC3,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0021
SLISV-V038-ISV-BOOK_S20-THEOREM-0021,BOOK_S20,theorem,21,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210067,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1363,1363,B5454F42F400591BF8FCBC81BA0E74E44BD72073441B9EF5F8A9561E28C63E42,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0022
SLISV-V038-ISV-BOOK_S20-THEOREM-0022,BOOK_S20,theorem,22,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210068,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1365,1365,03C485C41D8631BA35BD24E5DD6D539646F1011437FCF6751B60E1411C87CA7F,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-CLOSED_PROSE_UNIT-0001
SLISV-V038-ISV-BOOK_S21-CLOSED_PROSE_UNIT-0001,BOOK_S21,closed_prose_unit,1,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220000,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1369,1369,EBA1BE868EF4147E4E035245A3B91211BBA3BCF5E556EA52BD113401F8A7E6E0,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001
SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,BOOK_S21,subsection,1,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220001,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1369,1369,EBA1BE868EF4147E4E035245A3B91211BBA3BCF5E556EA52BD113401F8A7E6E0,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S21-WORK_UNIT-0001
SLISV-V038-ISV-BOOK_S21-WORK_UNIT-0001,BOOK_S21,work_unit,1,isv-Latn,Latin,editable_model_authored_translation,,220002,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1369,1454,7B0FFFB94E59DC8C9D2DD9DE465B1B57FCCBBC18C479B9759E00B41D0D818EC2,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S21-THEOREM-0001
SLISV-V038-ISV-BOOK_S21-THEOREM-0001,BOOK_S21,theorem,1,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220003,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1371,1371,5DE2902555050B1CCBDC0C493BE4104F85B0680451AFB38836E054E2C7C1B369,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-THEOREM-0002
SLISV-V038-ISV-BOOK_S21-THEOREM-0002,BOOK_S21,theorem,2,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220004,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1374,1374,379F645ECB50E2081413A22D867EC9D594FF01FB4A988A5CB365BEFB6A7D35EA,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-THEOREM-0003
SLISV-V038-ISV-BOOK_S21-THEOREM-0003,BOOK_S21,theorem,3,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220005,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1376,1381,AF11AE101E2FDA27B061D8C522BEDFC7BDF2C89E2EDA9E2FB76CE47608C46C54,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-CLOSED_PROSE_UNIT-0002
SLISV-V038-ISV-BOOK_S21-CLOSED_PROSE_UNIT-0002,BOOK_S21,closed_prose_unit,2,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220006,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1383,1384,0F121F3B3F45B3DBEB4A57C5D8BB6BF8984AA971143BC823B94FF1B137EBA231,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-THEOREM-0004
SLISV-V038-ISV-BOOK_S21-THEOREM-0004,BOOK_S21,theorem,4,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220007,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1386,1386,B9D507737C16533AC5EFADE1D1B7303075E3A72053F2535AF4EFE2E5755D3916,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-THEOREM-0005
SLISV-V038-ISV-BOOK_S21-THEOREM-0005,BOOK_S21,theorem,5,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220008,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1388,1388,2221E095D09ACB275446D238144A645EA92CDD9537A7B2469966D8EEA85DF839,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-PROOF-0001
SLISV-V038-ISV-BOOK_S21-PROOF-0001,BOOK_S21,proof,1,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220009,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1390,1391,CF6A84EE865A9E38BDD5827FEDB87EC2DE8551C2AEFDC1EDF15CA7ADD3ED77A3,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-CLOSED_PROSE_UNIT-0003
SLISV-V038-ISV-BOOK_S21-CLOSED_PROSE_UNIT-0003,BOOK_S21,closed_prose_unit,3,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220010,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1393,1393,92463AF803743683ED62AFB03648A5300E6FAA60BC0CC16CC6CFDB7B325B74A3,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-THEOREM-0006
SLISV-V038-ISV-BOOK_S21-THEOREM-0006,BOOK_S21,theorem,6,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220011,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1395,1395,ED74167BD4D106FB0BC989C5245B004AFC4EF43D5BF1A6E30C8A6FEFC34CA17F,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-CLOSED_PROSE_UNIT-0004
SLISV-V038-ISV-BOOK_S21-CLOSED_PROSE_UNIT-0004,BOOK_S21,closed_prose_unit,4,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220012,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1397,1401,1663CE5A7B404A03F9EFFE6863ACAB21D00D7CE774C312DAFCC20DC4F7BFFB6C,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-EQUATION_DISPLAY-0001
SLISV-V038-ISV-BOOK_S21-EQUATION_DISPLAY-0001,BOOK_S21,equation_display,1,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220013,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1398,1400,C84280C8F1452FE1794C44CE4427723FF6767D27B793048EFD8D57C7A1708E34,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S21-THEOREM-0007
SLISV-V038-ISV-BOOK_S21-THEOREM-0007,BOOK_S21,theorem,7,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S21-SUBSECTION-0001,220014,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22282,22368,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1403,1410,989289B1D8D038A932220DF7DAA8A776F510905886952F04E36E073507DEFA6A,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S21-EQUATION_DISPLAY-0002
