physical_page	printed_page	witness_id	archive_path	finding	disposition
33	134	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0067	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p032_diag01.png	Comparator-derived overinclusive crop aligns with article page 32 / authority physical 33; all formulas, diagrams, arrows, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
34	135	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the authority's Z(theta)^F at the top of page 135 to Z(theta-prime)^F, silently corrects the printed 'containd', and replaces the invariant-space statement of Theorem 6.2 with a malformed pairing-style formula. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
34	135	W0068	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p033_diag01.png	Comparator-derived overinclusive crop aligns with article page 33 / authority physical 34; all formulas, diagrams, arrows, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
35	136	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage substitutes R_{T-prime}^{theta-prime} for the authority R_T^{theta^{-1}} in the duality sentence, redraws the first homotopy diagram as a square, replaces R^i pi_! by a different projection/operator notation, and omits the G^F-invariants in the opening formula of 6.6. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
35	136	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage substitutes R_{T-prime}^{theta-prime} for the authority R_T^{theta^{-1}} in the duality sentence, redraws the first homotopy diagram as a square, replaces R^i pi_! by a different projection/operator notation, and omits the G^F-invariants in the opening formula of 6.6. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
35	136	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage substitutes R_{T-prime}^{theta-prime} for the authority R_T^{theta^{-1}} in the duality sentence, redraws the first homotopy diagram as a square, replaces R^i pi_! by a different projection/operator notation, and omits the G^F-invariants in the opening formula of 6.6. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
35	136	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage substitutes R_{T-prime}^{theta-prime} for the authority R_T^{theta^{-1}} in the duality sentence, redraws the first homotopy diagram as a square, replaces R^i pi_! by a different projection/operator notation, and omits the G^F-invariants in the opening formula of 6.6. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
35	136	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage substitutes R_{T-prime}^{theta-prime} for the authority R_T^{theta^{-1}} in the duality sentence, redraws the first homotopy diagram as a square, replaces R^i pi_! by a different projection/operator notation, and omits the G^F-invariants in the opening formula of 6.6. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
35	136	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage substitutes R_{T-prime}^{theta-prime} for the authority R_T^{theta^{-1}} in the duality sentence, redraws the first homotopy diagram as a square, replaces R^i pi_! by a different projection/operator notation, and omits the G^F-invariants in the opening formula of 6.6. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
35	136	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage substitutes R_{T-prime}^{theta-prime} for the authority R_T^{theta^{-1}} in the duality sentence, redraws the first homotopy diagram as a square, replaces R^i pi_! by a different projection/operator notation, and omits the G^F-invariants in the opening formula of 6.6. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
35	136	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage substitutes R_{T-prime}^{theta-prime} for the authority R_T^{theta^{-1}} in the duality sentence, redraws the first homotopy diagram as a square, replaces R^i pi_! by a different projection/operator notation, and omits the G^F-invariants in the opening formula of 6.6. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
35	136	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage substitutes R_{T-prime}^{theta-prime} for the authority R_T^{theta^{-1}} in the duality sentence, redraws the first homotopy diagram as a square, replaces R^i pi_! by a different projection/operator notation, and omits the G^F-invariants in the opening formula of 6.6. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
