"occurrence_id","policy_id","unit_id","source_tex","source_start_line","source_end_line","printed_start","printed_end","target_file","target_line","target_column","source_form","selected_form","decision_class","rationale","status"
"FAC-EN-NOCC-C49F68B63279B096","FAC-EN-N0006","FAC-EN-U0016","fac_body.tex","517","534","212","212","english_source_first_workpass/source/components/016_I_3_18_cochains_of_a_covering.tex","20","169","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-F13D1BAF53379B40","FAC-EN-N0006","FAC-EN-U0016","fac_body.tex","517","534","212","212","english_source_first_workpass/source/components/016_I_3_18_cochains_of_a_covering.tex","28","73","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-755B688386B45671","FAC-EN-N0006","FAC-EN-U0016","fac_body.tex","517","534","212","212","english_source_first_workpass/source/components/016_I_3_18_cochains_of_a_covering.tex","28","108","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-9A51FCAE67E16B40","FAC-EN-N0006","FAC-EN-U0016","fac_body.tex","517","534","212","212","english_source_first_workpass/source/components/016_I_3_18_cochains_of_a_covering.tex","28","168","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-B7E04EFDFCAC4074","FAC-EN-N0006","FAC-EN-U0016","fac_body.tex","517","534","212","212","english_source_first_workpass/source/components/016_I_3_18_cochains_of_a_covering.tex","28","210","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-80E0AC5913CE933C","FAC-EN-N0006","FAC-EN-U0017","fac_body.tex","536","568","212","213","english_source_first_workpass/source/components/017_I_3_19_simplicial_operations.tex","27","69","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-3164CCB0ADED02A9","FAC-EN-N0006","FAC-EN-U0017","fac_body.tex","536","568","212","213","english_source_first_workpass/source/components/017_I_3_19_simplicial_operations.tex","33","15","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-0A0F92EEABA917EA","FAC-EN-N0006","FAC-EN-U0017","fac_body.tex","536","568","212","213","english_source_first_workpass/source/components/017_I_3_19_simplicial_operations.tex","33","53","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-04E5F5CBCB78AAA8","FAC-EN-N0008","FAC-EN-U0017","fac_body.tex","536","568","212","213","english_source_first_workpass/source/components/017_I_3_19_simplicial_operations.tex","35","54","\\to in prose element assignment","\mapsto","semantic_typography","distinguishes element assignment from a morphism arrow","active_occurrence"
"FAC-EN-NOCC-CCB1474A2B0EE7F7","FAC-EN-N0008","FAC-EN-U0017","fac_body.tex","536","568","212","213","english_source_first_workpass/source/components/017_I_3_19_simplicial_operations.tex","35","123","\\to in prose element assignment","\mapsto","semantic_typography","distinguishes element assignment from a morphism arrow","active_occurrence"
"FAC-EN-NOCC-68018385104266BE","FAC-EN-N0006","FAC-EN-U0017","fac_body.tex","536","568","212","213","english_source_first_workpass/source/components/017_I_3_19_simplicial_operations.tex","37","26","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-3F42A56B3AF08DF7","FAC-EN-N0006","FAC-EN-U0017","fac_body.tex","536","568","212","213","english_source_first_workpass/source/components/017_I_3_19_simplicial_operations.tex","37","71","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-9AA05419684DF651","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","21","67","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-05277D7A89929D8C","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","21","104","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-A8715ABE1650C206","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","29","61","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-7BA27BAAEE80211E","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","31","30","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-0D44B474E31C8A89","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","33","77","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-7CA7C12F2C44C1DD","FAC-EN-N0005","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","33","110","cobord(s)","coboundary","terminology","preserves cohomological rather than homological variance","active_occurrence"
"FAC-EN-NOCC-7362929CD150215C","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","33","214","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-BC069BA24A222405","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","33","257","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-D6671FD751BA2E36","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","35","43","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-BE67289719D910EB","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","35","65","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-DE7D728548414F9C","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","37","76","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-7A59BCA276E38A16","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","37","217","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-FB4588D22D34CAF4","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","39","25","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-93A4CFFCCC18D3EA","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","39","137","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-AA0526680CAF0E19","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","41","122","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-606659E538201999","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","41","188","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-A85BF0B966CD9D15","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","41","245","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-54EFA9099ADE298D","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","41","292","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-1433015EB318D395","FAC-EN-N0007","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","43","45","\\geqq","\geq","typographic_normalization","portable modern TeX inequality glyph with unchanged relation","active_occurrence"
"FAC-EN-NOCC-9D449C7B2518A33B","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","43","87","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-32E6E41A45F41392","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","43","122","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-7D8F3386D9F233FD","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","43","185","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-6551FCCCE25009B6","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","43","222","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-C726CDD66D10E363","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","64","28","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
"FAC-EN-NOCC-67D0D22FAA5F06F5","FAC-EN-N0006","FAC-EN-U0018","fac_body.tex","571","629","213","214","english_source_first_workpass/source/components/018_I_3_20_cochain_complexes.tex","68","82","\\mathfrak{A-Z}","\mathcal{F}","typographic_normalization","consistent established English workpass typography; all indices and operations retained","active_occurrence"
