structural_id,unit_id,structure_type,language,script,source_role,target_path,start_line,end_line,parent_id,order_index,type_ordinal,paired_script_id,pairing_state,labels,references,unresolved_references,file_sha256,span_sha256,completion_state,review_state,publication_state,boundary_confidence,boundary_basis,continuation_cursor
SLISV-STR-0541B796036F-NOTE-0016,SLISV-UNIT-0541B796036F,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,814,814,SLISV-STR-0541B796036F-SECTION-0008,226,16,SLISV-STR-AB5943E44D25-NOTE-0016,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,1344FB7BA7254BC3D602DC91DBB3432E025D45DFC353C97FEDDC80D4F159F80A,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0085
SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0085,SLISV-UNIT-0541B796036F,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,816,817,SLISV-STR-0541B796036F-DOCUMENT-0001,227,85,SLISV-STR-AB5943E44D25-CLOSED_PROSE_UNIT-0085,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,670AA1393A1D6E0E6888019BBAC877BEB6F552CFA5747AD6007C1FB2E977F5ED,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-0541B796036F-SECTION-0009
SLISV-STR-0541B796036F-SECTION-0009,SLISV-UNIT-0541B796036F,section,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,817,868,SLISV-STR-0541B796036F-DOCUMENT-0001,228,9,SLISV-STR-AB5943E44D25-SECTION-0009,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,A9CFC2A4A13185DE06A112D4231D4CB2ACFB3C0ADBB8D9318ED3299083550820,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX section command; extent to next same/higher heading,SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0086
SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0086,SLISV-UNIT-0541B796036F,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,819,835,SLISV-STR-0541B796036F-SECTION-0009,229,86,SLISV-STR-AB5943E44D25-CLOSED_PROSE_UNIT-0086,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,D6AEBAE5B607E3787AB20D9FB635654EFCC065A82AF0B11C58F2277BDD3E70E0,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-0541B796036F-EQUATION_DISPLAY-0100
SLISV-STR-0541B796036F-EQUATION_DISPLAY-0100,SLISV-UNIT-0541B796036F,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,820,823,SLISV-STR-0541B796036F-SECTION-0009,230,100,SLISV-STR-AB5943E44D25-EQUATION_DISPLAY-0100,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,8869A9329D4E5001E245A4855696389CB799FDDBE47C02A88FE187F385FE8FD3,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-0541B796036F-EQUATION_DISPLAY-0101
SLISV-STR-0541B796036F-EQUATION_DISPLAY-0101,SLISV-UNIT-0541B796036F,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,825,829,SLISV-STR-0541B796036F-SECTION-0009,231,101,SLISV-STR-AB5943E44D25-EQUATION_DISPLAY-0101,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,28DFCA87A8CB4699B706EC84B2B53462CA5CA8373A76F5F40597A5E9FF0BCFE4,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-0541B796036F-EQUATION_DISPLAY-0102
SLISV-STR-0541B796036F-EQUATION_DISPLAY-0102,SLISV-UNIT-0541B796036F,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,831,834,SLISV-STR-0541B796036F-SECTION-0009,232,102,SLISV-STR-AB5943E44D25-EQUATION_DISPLAY-0102,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,AF298007CD52F8B34F7E8398C4E5E82580D037B90CA9A8EDB8A1859955A92067,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0087
SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0087,SLISV-UNIT-0541B796036F,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,837,841,SLISV-STR-0541B796036F-SECTION-0009,233,87,SLISV-STR-AB5943E44D25-CLOSED_PROSE_UNIT-0087,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,42ECB2287E3D62F220A99153C5E4CE611C2F87E1265C732F4950CADB9C80A53D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-0541B796036F-EQUATION_DISPLAY-0103
SLISV-STR-0541B796036F-EQUATION_DISPLAY-0103,SLISV-UNIT-0541B796036F,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,838,840,SLISV-STR-0541B796036F-SECTION-0009,234,103,SLISV-STR-AB5943E44D25-EQUATION_DISPLAY-0103,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,05926B0926836E9C2ADEBC134262D38C4EE1B2C2CDD16D2329DC239FC2C82001,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0088
SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0088,SLISV-UNIT-0541B796036F,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,843,843,SLISV-STR-0541B796036F-SECTION-0009,235,88,SLISV-STR-AB5943E44D25-CLOSED_PROSE_UNIT-0088,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,0A1EE1D36F22BCAD170286AD543EC4F58F7EFA34E7E6DD3BE343064F8022123D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-0541B796036F-THEOREM-0013
SLISV-STR-0541B796036F-THEOREM-0013,SLISV-UNIT-0541B796036F,theorem,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,845,851,SLISV-STR-0541B796036F-SECTION-0009,236,13,SLISV-STR-AB5943E44D25-THEOREM-0013,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,5BC774A7E994FD7D37972259D2F4AD291BAF15F5337999CF817909A2CCF21A78,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,named bold heading inside blank-line-delimited TeX source block,SLISV-STR-0541B796036F-EQUATION_DISPLAY-0104
SLISV-STR-0541B796036F-EQUATION_DISPLAY-0104,SLISV-UNIT-0541B796036F,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,847,850,SLISV-STR-0541B796036F-THEOREM-0013,237,104,SLISV-STR-AB5943E44D25-EQUATION_DISPLAY-0104,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,977E11964E5630EF6C1B19B9C146ED2411EA1656722B9C073468112AD44B8654,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX environment equation,SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0089
SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0089,SLISV-UNIT-0541B796036F,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,853,853,SLISV-STR-0541B796036F-SECTION-0009,238,89,SLISV-STR-AB5943E44D25-CLOSED_PROSE_UNIT-0089,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,0EF7E10AC7337064C560B0442E32F1023427D87FACAB4713D4AF71814D3BB548,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0090
SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0090,SLISV-UNIT-0541B796036F,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,855,859,SLISV-STR-0541B796036F-SECTION-0009,239,90,SLISV-STR-AB5943E44D25-CLOSED_PROSE_UNIT-0090,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,2461CEEA11058B762748DD435F2D8ABBE9255AD50B228416360E18667E44B61D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-0541B796036F-EQUATION_DISPLAY-0105
SLISV-STR-0541B796036F-EQUATION_DISPLAY-0105,SLISV-UNIT-0541B796036F,equation_display,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,856,858,SLISV-STR-0541B796036F-SECTION-0009,240,105,SLISV-STR-AB5943E44D25-EQUATION_DISPLAY-0105,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,9AD517212E0634B6E35166E21A8FC9DD0B2060979B21FA115CEB48B524A09B39,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0091
SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0091,SLISV-UNIT-0541B796036F,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,861,861,SLISV-STR-0541B796036F-SECTION-0009,241,91,SLISV-STR-AB5943E44D25-CLOSED_PROSE_UNIT-0091,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,E3E7EA81766AA3880906522C3452B430AB13667C84864A6325DF3F9C33E97E12,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-0541B796036F-NOTE-0017
SLISV-STR-0541B796036F-NOTE-0017,SLISV-UNIT-0541B796036F,note,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,861,861,SLISV-STR-0541B796036F-SECTION-0009,242,17,SLISV-STR-AB5943E44D25-NOTE-0017,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,E3E7EA81766AA3880906522C3452B430AB13667C84864A6325DF3F9C33E97E12,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0092
SLISV-STR-0541B796036F-CLOSED_PROSE_UNIT-0092,SLISV-UNIT-0541B796036F,closed_prose_unit,isv-Cyrl,Cyrillic,deterministic_reader,private-source/Noether_Paper22_Interslavic_Cyrillic_v001.tex,863,865,SLISV-STR-0541B796036F-SECTION-0009,243,92,SLISV-STR-AB5943E44D25-CLOSED_PROSE_UNIT-0092,paired_by_logical_type_ordinal,,,,2A380B7E6E5D142486D832DE45136B62DDEC792B66B7926CA32B6F6F9C5FD5C7,1F258AB91523605B6FFF3E710FD32C2E818E29267BFCBCFB82EDC60ED7740FBE,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,
SLISV-STR-385BA20B8FC9-DOCUMENT-0001,SLISV-UNIT-385BA20B8FC9,document,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,1,189,,0,1,SLISV-STR-3AE1FB6AC616-DOCUMENT-0001,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,4084251AD61A2E9385D9F8BA3E6959D34AC81332733F9A210AC1FE9E9A4A9CB8,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,complete canonical TeX file,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0001
SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0001,SLISV-UNIT-385BA20B8FC9,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,37,41,SLISV-STR-385BA20B8FC9-DOCUMENT-0001,1,1,SLISV-STR-3AE1FB6AC616-CLOSED_PROSE_UNIT-0001,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,AC4CB00D48B9BF662922E6F2B3140A60EFBFA83E766E742A19EA6B276F774881,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-385BA20B8FC9-SECTION-0001
SLISV-STR-385BA20B8FC9-SECTION-0001,SLISV-UNIT-385BA20B8FC9,section,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,38,189,SLISV-STR-385BA20B8FC9-DOCUMENT-0001,2,1,SLISV-STR-3AE1FB6AC616-SECTION-0001,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,F208BB029FC1306198DF996637EEF475846B54AD134F1584BDB2018B018F92CF,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX section command; extent to next same/higher heading,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0002
SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0002,SLISV-UNIT-385BA20B8FC9,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,43,43,SLISV-STR-385BA20B8FC9-SECTION-0001,3,2,SLISV-STR-3AE1FB6AC616-CLOSED_PROSE_UNIT-0002,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,FD17E7E6B08E13DF1282DA88C504206D41BD5338D1DE30C5E5EB8E3F58AC36F3,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0003
SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0003,SLISV-UNIT-385BA20B8FC9,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,45,73,SLISV-STR-385BA20B8FC9-SECTION-0001,4,3,SLISV-STR-3AE1FB6AC616-CLOSED_PROSE_UNIT-0003,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,3E2C37877B5DA599505EEA3C01C33862089E7F562B267F1109621BCD579290AC,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0001
SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0001,SLISV-UNIT-385BA20B8FC9,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,46,51,SLISV-STR-385BA20B8FC9-SECTION-0001,5,1,SLISV-STR-3AE1FB6AC616-EQUATION_DISPLAY-0001,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,A1F4FE8A72B311A5EE011E3DDEBA85C78935B54AEBABEC4A681B2F1CAC0D9D8F,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0002
SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0002,SLISV-UNIT-385BA20B8FC9,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,53,62,SLISV-STR-385BA20B8FC9-SECTION-0001,6,2,SLISV-STR-3AE1FB6AC616-EQUATION_DISPLAY-0002,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,31E04D7282A4EE316F85AE64DAF038085BCF12A62F3FE4456DA462E2DEC76B7D,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0003
SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0003,SLISV-UNIT-385BA20B8FC9,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,64,67,SLISV-STR-385BA20B8FC9-SECTION-0001,7,3,SLISV-STR-3AE1FB6AC616-EQUATION_DISPLAY-0003,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,5E530633EBFC4F4B33DE855C578D1134E0B7D69D9AEC992D5DA86D3ED6028FA8,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0004
SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0004,SLISV-UNIT-385BA20B8FC9,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,69,72,SLISV-STR-385BA20B8FC9-SECTION-0001,8,4,SLISV-STR-3AE1FB6AC616-EQUATION_DISPLAY-0004,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,213D3D7395E61B5B15560DD06692DFCD8D7EB9C09A207A85024E6FD2F6818754,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0004
SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0004,SLISV-UNIT-385BA20B8FC9,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,75,75,SLISV-STR-385BA20B8FC9-SECTION-0001,9,4,SLISV-STR-3AE1FB6AC616-CLOSED_PROSE_UNIT-0004,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,F787FDEDFF4F667A363B98BF599A782913AD151AF8D0CBD0EC36C8B71726DD6B,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-385BA20B8FC9-NOTE-0001
SLISV-STR-385BA20B8FC9-NOTE-0001,SLISV-UNIT-385BA20B8FC9,note,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,75,75,SLISV-STR-385BA20B8FC9-SECTION-0001,10,1,SLISV-STR-3AE1FB6AC616-NOTE-0001,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,F787FDEDFF4F667A363B98BF599A782913AD151AF8D0CBD0EC36C8B71726DD6B,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0005
SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0005,SLISV-UNIT-385BA20B8FC9,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,77,77,SLISV-STR-385BA20B8FC9-SECTION-0001,11,5,SLISV-STR-3AE1FB6AC616-CLOSED_PROSE_UNIT-0005,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,DCB87DFC8372FBD2203DD2BB1B6A05704B9EAE6D9243AF89B4CE7FBD1374D4B3,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0006
SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0006,SLISV-UNIT-385BA20B8FC9,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,79,79,SLISV-STR-385BA20B8FC9-SECTION-0001,12,6,SLISV-STR-3AE1FB6AC616-CLOSED_PROSE_UNIT-0006,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,B16B364757C2D34061B1A7684EE5BA514665857FA7A2B9A07EEFBAC021E42C05,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0007
SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0007,SLISV-UNIT-385BA20B8FC9,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,81,90,SLISV-STR-385BA20B8FC9-SECTION-0001,13,7,SLISV-STR-3AE1FB6AC616-CLOSED_PROSE_UNIT-0007,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,0DE1D5838FA14A5C1A949D5531B94654B88BBE3E3DAF6E30059D2650E804605C,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0005
SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0005,SLISV-UNIT-385BA20B8FC9,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,82,89,SLISV-STR-385BA20B8FC9-SECTION-0001,14,5,SLISV-STR-3AE1FB6AC616-EQUATION_DISPLAY-0005,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,9293A4E138405E2FE63A2809EDE7AED4913B2D28B6ABEF92DCA9527B81E9E9D6,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-385BA20B8FC9-NOTE-0002
SLISV-STR-385BA20B8FC9-NOTE-0002,SLISV-UNIT-385BA20B8FC9,note,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,90,90,SLISV-STR-385BA20B8FC9-SECTION-0001,15,2,SLISV-STR-3AE1FB6AC616-NOTE-0002,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,B86268137FD52CC695667F2F72B087B68556F7AF074C2F17C15B7A56E8D73892,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,balanced TeX footnote argument,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0008
SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0008,SLISV-UNIT-385BA20B8FC9,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,92,92,SLISV-STR-385BA20B8FC9-SECTION-0001,16,8,SLISV-STR-3AE1FB6AC616-CLOSED_PROSE_UNIT-0008,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,AEA3911CB3330C662250AF3B0678719EC22B05B02908F6E18660EF3B028ABA81,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0009
SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0009,SLISV-UNIT-385BA20B8FC9,closed_prose_unit,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,94,112,SLISV-STR-385BA20B8FC9-SECTION-0001,17,9,SLISV-STR-3AE1FB6AC616-CLOSED_PROSE_UNIT-0009,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,29310D04D962B8120CE59D067E7A38ABBFBEE46B887CAE2AA0505475F8045802,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,medium,blank-line-delimited TeX source block,SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0006
SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0006,SLISV-UNIT-385BA20B8FC9,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,95,106,SLISV-STR-385BA20B8FC9-SECTION-0001,18,6,SLISV-STR-3AE1FB6AC616-EQUATION_DISPLAY-0006,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,5C469518C9D85D32EE7E8B43BE981BA14D18601B128E6C6691494E78EFDE09BE,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0007
SLISV-STR-385BA20B8FC9-EQUATION_DISPLAY-0007,SLISV-UNIT-385BA20B8FC9,equation_display,isv-Latn,Latin,editable_authority,private-source/Noether_Paper23_Interslavic_v001.tex,107,111,SLISV-STR-385BA20B8FC9-SECTION-0001,19,7,SLISV-STR-3AE1FB6AC616-EQUATION_DISPLAY-0007,paired_by_logical_type_ordinal,,,,5F6716D7C6E720534A18E761B6905EE42993AE59281D68A3AE417434DA84EC84,748197C23BACA9CC49121893D2BB38D80E5E724D5E7ED8BD5C7FA638C69EA63F,structurally_indexed,normalization_reopened,withheld_pending_corrected_audit,high,explicit TeX \[ ... \] display,SLISV-STR-385BA20B8FC9-CLOSED_PROSE_UNIT-0010
