manifest_id,language_code,script,language_group,source_body_class,source_kind,original_path,package_relative_path,sha256,bytes,duplicate_of_manifest_id,license_access_signal,topic_tags,provenance_note,separation_note,false_output_guard,created_utc
S06-RTL-0135,tg_Cyrl_TJ,Cyrl,persianate-tajik,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_zarowadk_choriev_olimov_ktm_algebra_number_theory_download_page.html,native-source-bodies\tg_Cyrl_TJ\0029_tg_cyrl_zarowadk_choriev_olimov_ktm_algebra_number_theory_download_page.html,91dc41263f3e9320ca09b612bfe44c1e3933bd73f032c95170890e57b8d3dbe2,4525,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0136,tg_Cyrl_TJ,Cyrl,persianate-tajik,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_zarowadk_davlatov_choriev_algebra_number_theory_download_page.html,native-source-bodies\tg_Cyrl_TJ\0030_tg_cyrl_zarowadk_davlatov_choriev_algebra_number_theory_download_page.html,8db7c4c7201ff140892d42041cfdd7cbea78d6446082a2fe99e6ee57c9f2cc5e,4563,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0137,tg_Cyrl_TJ,Cyrl,persianate-tajik,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_zarowadk_davlatov_choriev_algebra_number_theory_part1.pdf,native-source-bodies\tg_Cyrl_TJ\0031_tg_cyrl_zarowadk_davlatov_choriev_algebra_number_theory_part1.pdf,4862488ca3b492c10cc1893d921a110f0b39c2cd84ffcec50fd612b631666181,5283895,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0138,tg_Cyrl_TJ,Cyrl,persianate-tajik,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_zarowadk_davlatov_choriev_algebra_number_theory_part1.pdftotext.txt,ocr-witnesses\tg_Cyrl_TJ\0032_tg_cyrl_zarowadk_davlatov_choriev_algebra_number_theory_part1.pdftotext.txt,a5cdbe87c91b1926306a4e2a06d248989a32fc50cbb488e41c694e52ca07e9e0,192528,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0139,tg_Cyrl_TJ,Cyrl,persianate-tajik,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_zarowadk_math_books_index.html,native-source-bodies\tg_Cyrl_TJ\0033_tg_cyrl_zarowadk_math_books_index.html,872fc3bea6631c28972d22a812f1dbaaf26644e027070b88e8d79fe6a70381a4,108297,,institutional-public-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0140,tg_Cyrl_TJ,Cyrl,persianate-tajik,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_zarowadk_shukurov_tabarov_higher_mathematics_vol2_download_page.html,native-source-bodies\tg_Cyrl_TJ\0034_tg_cyrl_zarowadk_shukurov_tabarov_higher_mathematics_vol2_download_page.html,0c07c98e5d7eacb0e34aca9359e8db9bb79371f1e044697b9217c55aea43ece2,4468,,institutional-public-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0141,tg_Cyrl_TJ,Cyrl,persianate-tajik,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_zarowadk_shukurov_tabarov_higher_mathematics_vol2_linear_algebra_2010.pdf,native-source-bodies\tg_Cyrl_TJ\0035_tg_cyrl_zarowadk_shukurov_tabarov_higher_mathematics_vol2_linear_algebra_2010.pdf,e6eb2e8d9b1e493667e3c9851ebcbfc115503ed2d0917634b7d2bc5cad6e33f8,11122231,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0142,tg_Cyrl_TJ,Cyrl,persianate-tajik,ocr_or_extracted_text_witness,ocr-or-extracted-text-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\source_canon_witness_cache_20260704\tg_cyrl_zarowadk_shukurov_tabarov_higher_mathematics_vol2_linear_algebra_2010.pdftotext.txt,ocr-witnesses\tg_Cyrl_TJ\0036_tg_cyrl_zarowadk_shukurov_tabarov_higher_mathematics_vol2_linear_algebra_2010.pdftotext.txt,2db0887b57e488e7019bc725cade376a0d5ae6a0867a7ac0dee5ead13541f2c7,1074845,,institutional-public-access-signal-license-not-cleared-here,linear-algebra-or-algebra;ring-module-field-noetherian;tex-or-source-archive,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,OCR/pdftotext/extracted witness kept outside native-source-bodies.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0143,tr_Latn,Latn,turkic-adjacent-latin,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkish_noetherian_expansion_source_canon_20260705\TR-NOETH-001_bulentsarac_moduller.pdf,native-source-bodies\tr_Latn\0001_TR-NOETH-001_bulentsarac_moduller.pdf,753ef6adafc119b4f7325f2f14c5925f59c983fc1c80ebd15cac395fa75e3b0b,382060,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0144,tr_Latn,Latn,turkic-adjacent-latin,native_source_body,text-source-or-sidecar-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkish_noetherian_expansion_source_canon_20260705\TR-NOETH-001_bulentsarac_moduller.txt,native-source-bodies\tr_Latn\0002_TR-NOETH-001_bulentsarac_moduller.txt,680f779c089600b15e6e8c032d06980b4e3909da0f2c2613bc5e19a96e54e020,70573,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0145,tr_Latn,Latn,turkic-adjacent-latin,native_source_body,pdf-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkish_noetherian_expansion_source_canon_20260705\TR-NOETH-002_marmara_asalimsi_idealler_thesis.pdf,native-source-bodies\tr_Latn\0003_TR-NOETH-002_marmara_asalimsi_idealler_thesis.pdf,9eb96e717bcbf891b01c2e0585cbd52fab0e573b7bf097a30e3aa530a274738a,732977,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0146,tr_Latn,Latn,turkic-adjacent-latin,native_source_body,text-source-or-sidecar-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\turkish_noetherian_expansion_source_canon_20260705\TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt,native-source-bodies\tr_Latn\0004_TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt,905db953e4992471e080b48b5da90696983e31c9d6c2514ce535bfca3196ebac,110076,,access-signal-recorded-from-local-cache-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0147,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-001_uygur_com_noeter_halqisi.html,native-source-bodies\ug_Arab\0001_UG-CUR-052-001_uygur_com_noeter_halqisi.html,e6a3c01ff060b55e3bf324e9a59d32f620da956246ceef3c38b4d5a1a87799ad,84366,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0148,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,text-source-or-sidecar-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-001_uygur_com_noeter_halqisi.txt,native-source-bodies\ug_Arab\0002_UG-CUR-052-001_uygur_com_noeter_halqisi.txt,aa7177389eab80733e430a96e204f99feb92afe6484ad4f2cc0ed72831b8486d,84368,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0149,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-002_uygur_com_kop_ezaliq_halqa.html,native-source-bodies\ug_Arab\0003_UG-CUR-052-002_uygur_com_kop_ezaliq_halqa.html,368a3a3e19e1b955b582ea18e8f7ddca8b47df264dd50b7e1a275a35c2f79a5a,84391,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0150,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,text-source-or-sidecar-witness,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-002_uygur_com_kop_ezaliq_halqa.txt,native-source-bodies\ug_Arab\0004_UG-CUR-052-002_uygur_com_kop_ezaliq_halqa.txt,be2f13deef26f3179c1356f06031f1cab7c7037210b117eba0ae0bb9d0cf9e4c,84393,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
S06-RTL-0151,ug_Arab,Arab,turkic-rtl-adjacent,native_source_body,html-web-source-body,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\sources\uyghur_current_authority_source_gate_20260705T1319\UG-CUR-052-003_uygur_com_sol_noeter_halqisi.html,native-source-bodies\ug_Arab\0005_UG-CUR-052-003_uygur_com_sol_noeter_halqisi.html,4d355530fe4b26572610ba33cf73b988b94f7b8e1423a5572f2dd77d82cdc5db,84420,,public-web-access-signal-license-not-cleared-here,ring-module-field-noetherian,Literal local source-body or extracted witness copied from prior Noether source-canon caches; URLs should be read from originating lane manifests where present.,Native or publisher/source-body file kept outside OCR/extract and generated-draft areas.,"Does not authorize another language; Arabic evidence is not Persian evidence, and Persian evidence is not Arabic evidence.",2026-07-05T16:54:29Z
