audit_id,component_relpath,upstream_line,visible_locator_tex,normalized_locator,scope,section_context,context_cue,external_basis,audit_class,candidate_id,candidate_pattern_kind,candidate_visible_reference_tex,resolution_status,resolved_target_id,link_inserted
locator-audit-01240,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8417,1.12,1.12,e05,1,direct_context:proof_of,,candidate_covered,reference-candidate-01162,bare_locator,1.12,resolved,sga6.e05.lem.1-12,yes
locator-audit-01241,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8435,1.11,1.11,e05,1,direct_context:to,,candidate_covered,reference-candidate-01163,bare_locator,1.11,resolved,sga6.e05.para.1-11,yes
locator-audit-01242,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8445,1.13,1.13,e05,1,,,candidate_covered,reference-candidate-01164,named_object,Theorem 1.13,resolved,sga6.e05.thm.1-13,yes
locator-audit-01243,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8449,1.8,1.8,e05,2,direct_context:of,,candidate_covered,reference-candidate-01165,bare_locator,1.8,resolved,sga6.e05.para.1-8,yes
locator-audit-01244,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8546,2.7,2.7,e05,2,,,candidate_covered,reference-candidate-01167,expose_locator,"Exposé IV, 2.7)",resolved,sga6.e04.para.2-7,yes
locator-audit-01245,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8562,1.10,1.10,e05,2,direct_context:of,,candidate_covered,reference-candidate-01168,bare_locator,1.10,resolved,sga6.e05.thm.1-10,yes
locator-audit-01246,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8575,2.3.1,2.3.1,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01247,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8592,1.10,1.10,e05,2,direct_context:by,,candidate_covered,reference-candidate-01169,bare_locator,1.10,resolved,sga6.e05.thm.1-10,yes
locator-audit-01248,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8594,1.8,1.8,e05,2,direct_context:by,,candidate_covered,reference-candidate-01170,bare_locator,1.8,resolved,sga6.e05.para.1-8,yes
locator-audit-01249,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8598,1.15,1.15,e05,2,direct_context:see,,candidate_covered,reference-candidate-01171,bare_locator,1.15,resolved,sga6.e05.para.1-15,yes
locator-audit-01250,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8603,2.3.2,2.3.2,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01251,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8606,2.3.1,2.3.1,e05,2,,,candidate_covered,reference-candidate-01172,parenthesized_locator,(2.3.1),resolved,sga6.e05.eq.2-3-1,yes
locator-audit-01252,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8608,2.3.2,2.3.2,e05,2,,,candidate_covered,reference-candidate-01173,parenthesized_locator,(2.3.2),resolved,sga6.e05.eq.2-3-2,yes
locator-audit-01253,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8628,2.3.2,2.3.2,e05,2,,,candidate_covered,reference-candidate-01174,parenthesized_locator,(2.3.2),resolved,sga6.e05.eq.2-3-2,yes
locator-audit-01254,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8639,1.6,1.6,e05,2,direct_context:conditions_of,,candidate_covered,reference-candidate-01175,bare_locator,1.6,resolved,sga6.e05.thm.1-6,yes
locator-audit-01255,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8653,1.15,1.15,e05,2,direct_context:analogous_to_that_of,,candidate_covered,reference-candidate-01176,bare_locator,1.15,resolved,sga6.e05.para.1-15,yes
locator-audit-01256,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8654,2.3.3,2.3.3,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01257,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8662,2.3.1,2.3.1,e05,2,,,candidate_covered,reference-candidate-01177,parenthesized_locator,(2.3.1),resolved,sga6.e05.eq.2-3-1,yes
locator-audit-01258,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8662,2.3.3,2.3.3,e05,2,,,candidate_covered,reference-candidate-01178,parenthesized_locator,(2.3.3),resolved,sga6.e05.eq.2-3-3,yes
locator-audit-01259,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8671,2.3.1,2.3.1,e05,2,,,candidate_covered,reference-candidate-01180,parenthesized_locator,(2.3.1),resolved,sga6.e05.eq.2-3-1,yes
locator-audit-01260,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8671,2.3.3,2.3.3,e05,2,,,candidate_covered,reference-candidate-01181,parenthesized_locator,(2.3.3),resolved,sga6.e05.eq.2-3-3,yes
locator-audit-01261,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8684,2.4.1,2.4.1,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01262,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8690,2.4.2,2.4.2,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01263,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8692,2.4.3,2.4.3,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01264,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8699,2.4.1,2.4.1,e05,2,,,candidate_covered,reference-candidate-01183,parenthesized_locator,(2.4.1),resolved,sga6.e05.eq.2-4-1,yes
locator-audit-01265,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8730,2.5.1,2.5.1,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01266,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8754,1.10,1.10,e05,2,direct_context:by,,candidate_covered,reference-candidate-01184,bare_locator,1.10,resolved,sga6.e05.thm.1-10,yes
locator-audit-01267,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8773,2.2,2.2,e05,2,direct_context:of,,candidate_covered,reference-candidate-01185,bare_locator,2.2,resolved,sga6.e05.ex.2-2,yes
locator-audit-01268,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8788,2.6.1,2.6.1,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01269,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8794,2.4.2,2.4.2,e05,2,,,candidate_covered,reference-candidate-01187,parenthesized_locator,(2.4.2),resolved,sga6.e05.eq.2-4-2,yes
locator-audit-01270,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8794,2.4.2,2.4.2,e05,2,,,candidate_covered,reference-candidate-01188,parenthesized_locator,(2.4.2),resolved,sga6.e05.eq.2-4-2,yes
locator-audit-01271,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8796,2.6.1,2.6.1,e05,2,,,candidate_covered,reference-candidate-01189,parenthesized_locator,(2.6.1),resolved,sga6.e05.eq.2-6-1,yes
locator-audit-01272,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8798,2.6,2.6,e05,2,,,candidate_covered,reference-candidate-01190,bare_locator,2.6,resolved,sga6.e05.para.2-6,yes
locator-audit-01273,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8805,2.9.1,2.9.1,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01274,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8812,2.9.2,2.9.2,e05,2,,,structural_definition_or_tag,,,,,,
locator-audit-01275,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8834,2.9,2.9,e05,2,direct_context:of,,structural_definition_or_tag,,,,,,
locator-audit-01276,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8845,2.9.3,2.9.3,e05,continuation-of-2-9,,,structural_definition_or_tag,,,,,,
locator-audit-01277,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8852,2.9.4,2.9.4,e05,continuation-of-2-9,,,structural_definition_or_tag,,,,,,
locator-audit-01278,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8856,2.9.3,2.9.3,e05,continuation-of-2-9,,,candidate_covered,reference-candidate-01191,parenthesized_locator,(2.9.3),resolved,sga6.e05.eq.2-9-3,yes
locator-audit-01279,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8856,1.15,1.15,e05,continuation-of-2-9,coordinated_locator_chain,,candidate_covered,reference-candidate-01192,bare_locator,1.15,resolved,sga6.e05.para.1-15,yes
locator-audit-01280,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8859,2.9.5,2.9.5,e05,continuation-of-2-9,,,structural_definition_or_tag,,,,,,
locator-audit-01281,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8862,2.9.4,2.9.4,e05,continuation-of-2-9,,,candidate_covered,reference-candidate-01193,parenthesized_locator,(2.9.4),resolved,sga6.e05.eq.2-9-4,yes
locator-audit-01282,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8918,3.2,3.2,e05,3,direct_context:from,,candidate_covered,reference-candidate-01194,bare_locator,3.2,resolved,sga6.e05.prop.3-2,yes
locator-audit-01283,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8919,3.4.1,3.4.1,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01284,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8943,3.5.1,3.5.1,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01285,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8946,3.5.2,3.5.2,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01286,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8950,3.5.3,3.5.3,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01287,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8966,3.6.1,3.6.1,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01288,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8969,3.6.2,3.6.2,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01289,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8973,3.6.3,3.6.3,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01290,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8979,3.6.4,3.6.4,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01291,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8991,3.7.1,3.7.1,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01292,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,8999,3.7.2,3.7.2,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01293,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9002,2.6.1,2.6.1,e05,3,,,candidate_covered,reference-candidate-01195,parenthesized_locator,(2.6.1),resolved,sga6.e05.eq.2-6-1,yes
locator-audit-01294,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9003,3.8.1,3.8.1,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01295,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9008,3.8.2,3.8.2,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01296,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9025,3.10.1,3.10.1,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01297,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9031,3.10.2,3.10.2,e05,3,,,structural_definition_or_tag,,,,,,
locator-audit-01298,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9055,4.1.1,4.1.1,e05,4,,,structural_definition_or_tag,,,,,,
locator-audit-01299,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9069,4.3.1,4.3.1,e05,4,,,structural_definition_or_tag,,,,,,
locator-audit-01300,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9109,4.12.1,4.12.1,e05,4,,,structural_definition_or_tag,,,,,,
locator-audit-01301,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9119,4.14.1,4.14.1,e05,4,,,structural_definition_or_tag,,,,,,
locator-audit-01302,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9136,5.1.1,5.1.1,e05,5,,,structural_definition_or_tag,,,,,,
locator-audit-01303,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9149,5.3.1,5.3.1,e05,5,,,structural_definition_or_tag,,,,,,
locator-audit-01304,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9155,5.3.1,5.3.1,e05,5,,,candidate_covered,reference-candidate-01198,parenthesized_locator,(5.3.1),resolved,sga6.e05.eq.5-3-1,yes
locator-audit-01305,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9167,5.4.1,5.4.1,e05,5,,,structural_definition_or_tag,,,,,,
locator-audit-01306,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9180,5.4.2,5.4.2,e05,5,,,structural_definition_or_tag,,,,,,
locator-audit-01307,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9194,5.5.1,5.5.1,e05,5,,,structural_definition_or_tag,,,,,,
locator-audit-01308,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9199,5.5.2,5.5.2,e05,5,,,structural_definition_or_tag,,,,,,
locator-audit-01309,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9204,5.6.1,5.6.1,e05,5,,,structural_definition_or_tag,,,,,,
locator-audit-01310,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9210,5.4.2,5.4.2,e05,5,,,candidate_covered,reference-candidate-01199,parenthesized_locator,(5.4.2),resolved,sga6.e05.eq.5-4-2,yes
locator-audit-01311,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9213,5.7.1,5.7.1,e05,5,,,structural_definition_or_tag,,,,,,
locator-audit-01312,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9216,4.12,4.12,e05,5,,,candidate_covered,reference-candidate-01200,bare_locator,4.12,resolved,sga6.e05.prop.4-12,yes
locator-audit-01313,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9216,4.15,4.15,e05,5,,,candidate_covered,reference-candidate-01201,bare_locator,4.15,resolved,sga6.e05.cor.4-15,yes
locator-audit-01314,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9229,5.5.4,5.5.4,e05,5,,,candidate_covered,reference-candidate-01202,parenthesized_locator,(5.5.4),resolved,sga6.e05.eq.5-5-2,yes
locator-audit-01315,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9229,4.7,4.7,e05,5,direct_context:by,,candidate_covered,reference-candidate-01203,bare_locator,4.7,resolved,sga6.e05.prop.4-7,yes
locator-audit-01316,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9233,1.1,1.1,e05,6,direct_context:of,,candidate_covered,reference-candidate-01204,bare_locator,1.1,resolved,sga6.e05.para.1-1,yes
locator-audit-01317,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9235,3.5,3.5,e05,6,direct_context:in,,candidate_covered,reference-candidate-01205,bare_locator,3.5,resolved,sga6.e05.para.3-5,yes
locator-audit-01318,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9235,3.6,3.6,e05,6,coordinated_locator_chain,,candidate_covered,reference-candidate-01206,bare_locator,3.6,resolved,sga6.e05.para.3-6,yes
locator-audit-01319,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9243,1.9,1.9,e05,6,direct_context:by,,candidate_covered,reference-candidate-01207,bare_locator,1.9,resolved,sga6.e05.lem.1-9,yes
locator-audit-01320,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9272,6.1,6.1,e05,expose,direct_context:in,,candidate_covered,reference-candidate-01208,bare_locator,6.1,resolved,sga6.e05.para.6-1,yes
locator-audit-01321,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9274,6.1.1,6.1.1,e05,expose,,,candidate_covered,reference-candidate-01209,parenthesized_locator,(6.1.1),resolved,sga6.e05.para.6-1,yes
locator-audit-01322,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9274,6.1.2,6.1.2,e05,expose,,,candidate_covered,reference-candidate-01210,parenthesized_locator,(6.1.2),resolved,sga6.e05.para.6-1,yes
locator-audit-01323,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9274,6.1.4,6.1.4,e05,expose,,,candidate_covered,reference-candidate-01211,parenthesized_locator,(6.1.4),resolved,sga6.e05.para.6-1,yes
locator-audit-01324,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9274,3.6.2,3.6.2,e05,expose,,,candidate_covered,reference-candidate-01212,parenthesized_locator,(3.6.2),resolved,sga6.e05.eq.3-6-2,yes
locator-audit-01325,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9275,6.2.1,6.2.1,e05,expose,,,structural_definition_or_tag,,,,,,
locator-audit-01326,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9280,6.1.1,6.1.1,e05,expose,,,candidate_covered,reference-candidate-01213,parenthesized_locator,(6.1.1),resolved,sga6.e05.para.6-1,yes
locator-audit-01327,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9280,6.1.4,6.1.4,e05,expose,,,candidate_covered,reference-candidate-01214,parenthesized_locator,(6.1.4),resolved,sga6.e05.para.6-1,yes
locator-audit-01328,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9282,3.9,3.9,e05,expose,,,candidate_covered,reference-candidate-01215,named_object,Example 3.9,resolved,sga6.e05.ex.3-9-1,yes
locator-audit-01329,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9282,3.10,3.10,e05,expose,direct_context:in,,candidate_covered,reference-candidate-01216,bare_locator,3.10,resolved,sga6.e05.para.3-10,yes
locator-audit-01330,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9282,6.7,6.7,e05,expose,,,candidate_covered,reference-candidate-01217,parenthesized_locator,(6.7),resolved,sga6.e05.para.6-7,yes
locator-audit-01331,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9282,6.2.1,6.2.1,e05,expose,,,candidate_covered,reference-candidate-01218,parenthesized_locator,(6.2.1),resolved,sga6.e05.eq.6-2-1,yes
locator-audit-01332,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9284,1.13,1.13,e05,expose,direct_context:by,,candidate_covered,reference-candidate-01219,bare_locator,1.13,resolved,sga6.e05.thm.1-13,yes
locator-audit-01333,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9289,6.3.1,6.3.1,e05,expose,,,structural_definition_or_tag,,,,,,
locator-audit-01334,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9292,6.1,6.1,e05,expose,direct_context:in,,candidate_covered,reference-candidate-01220,bare_locator,6.1,resolved,sga6.e05.para.6-1,yes
locator-audit-01335,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9292,1.13,1.13,e05,expose,direct_context:by,,candidate_covered,reference-candidate-01221,bare_locator,1.13,resolved,sga6.e05.thm.1-13,yes
locator-audit-01336,SGA6_sourcePDF001_525_English_Inherited_PartiallySourceSynchronized_fragment.tex,9310,6.3.2,6.3.2,e05,expose,,,structural_definition_or_tag,,,,,,
