"current_head","arabic_support_id","source_use_value","contains_arabic_script_in_target_or_gloss","has_formula_neighboring_note","has_register_alternatives","source_object_hash_status","rtl_script_register_formula_check","r3_owner_lane_action","boundary"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0302","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0303","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0304","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0305","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0306","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0307","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0308","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0309","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0310","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0311","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0312","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0313","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0314","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
