sequence,language,source_relative_path,source_sha256,package_tex,package_tex_sha256,package_pdf,package_pdf_sha256,pages,pdf_bytes,duration_seconds,resumed,latex_warning,package_warning,missing_character,overfull_box,underfull_box
66,cyrillic,paper09/interslavic-cyrillic/v001/Noether_Paper09_Section08_Interslavic_Cyrillic_v001.tex,2B9FEF19CA8CD19B7C9F74BB41EFB60DD2500A3C2305BB024CD48B82AC55D613,02_tex/cyrillic/066_Noether_Paper09_Section08_Interslavic_Cyrillic_v001.tex,2B9FEF19CA8CD19B7C9F74BB41EFB60DD2500A3C2305BB024CD48B82AC55D613,01_unit_pdfs/cyrillic/066_Noether_Paper09_Section08_Interslavic_Cyrillic_v001.pdf,8E06AF912673E6DF22A46CE81AF00C31FEED1132949877E66DF9C1144FB1B436,2,88464,2.01,,0,0,0,0,0
67,cyrillic,paper09/interslavic-cyrillic/v001/Noether_Paper09_Section09_Interslavic_Cyrillic_v001.tex,A82AC00150D49E8E07E009F7728A77E0B636AC5142325EE35D00B5741558C134,02_tex/cyrillic/067_Noether_Paper09_Section09_Interslavic_Cyrillic_v001.tex,A82AC00150D49E8E07E009F7728A77E0B636AC5142325EE35D00B5741558C134,01_unit_pdfs/cyrillic/067_Noether_Paper09_Section09_Interslavic_Cyrillic_v001.pdf,7BE5342A2665631E1856FEE4B3549061240C75E7826A430B86E1D54B2A976DC3,2,95334,1.887,,0,0,0,0,0
68,cyrillic,paper09/interslavic-cyrillic/v001/Noether_Paper09_Section10_Interslavic_Cyrillic_v001.tex,63968B1F5FDFF9B7377C096669544EE4498B70C59A7DF943F44CD371AA43C8EE,02_tex/cyrillic/068_Noether_Paper09_Section10_Interslavic_Cyrillic_v001.tex,63968B1F5FDFF9B7377C096669544EE4498B70C59A7DF943F44CD371AA43C8EE,01_unit_pdfs/cyrillic/068_Noether_Paper09_Section10_Interslavic_Cyrillic_v001.pdf,F625E649CD1D6CFE97A23D5F8C00B6C04F631D1F9B9530697FEF5711BFC57745,2,77612,1.93,,0,0,0,0,0
69,cyrillic,paper10/interslavic-cyrillic/v001/Noether_Paper10_Intro_Section01_Interslavic_Cyrillic_v001.tex,B636F6CACE6DA9158639539F66E3839DDE3B2FF7AC58BE93DB03C58A5BB21392,02_tex/cyrillic/069_Noether_Paper10_Intro_Section01_Interslavic_Cyrillic_v001.tex,B636F6CACE6DA9158639539F66E3839DDE3B2FF7AC58BE93DB03C58A5BB21392,01_unit_pdfs/cyrillic/069_Noether_Paper10_Intro_Section01_Interslavic_Cyrillic_v001.pdf,7AA6177987D0B8344BEFB713EFB75B3E15A669BA53602BE3FB959F324794D47C,2,101887,2.048,,0,0,0,0,0
70,cyrillic,paper10/interslavic-cyrillic/v001/Noether_Paper10_Section02_Interslavic_Cyrillic_v001.tex,A1B0493296697A3795DB093729C16FF5843D2FE8ADD14E39B34E326B5B97FC27,02_tex/cyrillic/070_Noether_Paper10_Section02_Interslavic_Cyrillic_v001.tex,A1B0493296697A3795DB093729C16FF5843D2FE8ADD14E39B34E326B5B97FC27,01_unit_pdfs/cyrillic/070_Noether_Paper10_Section02_Interslavic_Cyrillic_v001.pdf,92BC7E19418FA2FB7DB5CA00CA155C607D626162EDB1B72582369897BE5921FC,1,79367,1.307,,0,0,0,0,0
71,cyrillic,paper10/interslavic-cyrillic/v001/Noether_Paper10_Section03_Interslavic_Cyrillic_v001.tex,DC8114060F9F1B8E0F7E5EA94C5CF81AF8076454F30DA837420D289F3D242C26,02_tex/cyrillic/071_Noether_Paper10_Section03_Interslavic_Cyrillic_v001.tex,DC8114060F9F1B8E0F7E5EA94C5CF81AF8076454F30DA837420D289F3D242C26,01_unit_pdfs/cyrillic/071_Noether_Paper10_Section03_Interslavic_Cyrillic_v001.pdf,982BF29D5EC6F3BE4603BB17355DF67A05AFB4BC3DE5381D23DC7A0F7DC0B0BA,2,86686,1.922,,0,0,0,0,0
72,cyrillic,paper10/interslavic-cyrillic/v001/Noether_Paper10_Section04_Interslavic_Cyrillic_v001.tex,A5CAAE28C574CC5A4523472E1B6D48EA7D80D7EDDD8C9B25AFDC57B330E5F7C0,02_tex/cyrillic/072_Noether_Paper10_Section04_Interslavic_Cyrillic_v001.tex,A5CAAE28C574CC5A4523472E1B6D48EA7D80D7EDDD8C9B25AFDC57B330E5F7C0,01_unit_pdfs/cyrillic/072_Noether_Paper10_Section04_Interslavic_Cyrillic_v001.pdf,9A75564BD6B485BC4ED8A7D3A52FAAD2CC3BA3DC8BA8665B91A1F13006F7889E,3,90442,1.855,,0,0,0,0,0
73,cyrillic,paper11/interslavic-cyrillic/v001/Noether_Paper11_Interslavic_Cyrillic_v001.tex,7C5003303E4E441F2A5ADB9D457D57FE1D363FE7A585C6AB6FCD22C91AC67252,02_tex/cyrillic/073_Noether_Paper11_Interslavic_Cyrillic_v001.tex,7C5003303E4E441F2A5ADB9D457D57FE1D363FE7A585C6AB6FCD22C91AC67252,01_unit_pdfs/cyrillic/073_Noether_Paper11_Interslavic_Cyrillic_v001.pdf,43F7835E7F436E46E089CCBBFE2CA97C51B380BF64E35B5E462571222C20B852,7,150549,1.981,,0,0,0,0,0
74,cyrillic,paper12/interslavic-cyrillic/v001/Noether_Paper12_Interslavic_Cyrillic_v001.tex,CA6C57A2D4B81BE35E731B7BA2BD8470F332BE751229FB6C484A67467C220027,02_tex/cyrillic/074_Noether_Paper12_Interslavic_Cyrillic_v001.tex,CA6C57A2D4B81BE35E731B7BA2BD8470F332BE751229FB6C484A67467C220027,01_unit_pdfs/cyrillic/074_Noether_Paper12_Interslavic_Cyrillic_v001.pdf,22E462B2C828688EB89502EF716CC3733387A11680C8840316C6137A7B8C8123,6,130612,1.977,,0,0,0,0,0
75,cyrillic,paper13/interslavic-cyrillic/v001/Noether_Paper13_Interslavic_Cyrillic_v001.tex,81EAC12BEC438F1F670E1062414F6E562865CBD944D14732109328F017359882,02_tex/cyrillic/075_Noether_Paper13_Interslavic_Cyrillic_v001.tex,81EAC12BEC438F1F670E1062414F6E562865CBD944D14732109328F017359882,01_unit_pdfs/cyrillic/075_Noether_Paper13_Interslavic_Cyrillic_v001.pdf,E9D92C905445E5A25EF6D1229A3094B69C2C63C7EBEEE03D88B03846EBBDF493,16,196588,2.089,,0,0,0,0,0
76,cyrillic,paper14/interslavic-cyrillic/v001/Noether_Paper14_Interslavic_Cyrillic_v001.tex,39AAE98E5FA816FB9BBA2373692F0DD1BF567069AA5DB0F2F861B97A9BAC6A55,02_tex/cyrillic/076_Noether_Paper14_Interslavic_Cyrillic_v001.tex,39AAE98E5FA816FB9BBA2373692F0DD1BF567069AA5DB0F2F861B97A9BAC6A55,01_unit_pdfs/cyrillic/076_Noether_Paper14_Interslavic_Cyrillic_v001.pdf,35ADBE44C0BBB6B4ED0A24D2EDC1D1F2923A0883F330B81B7CAABCC62F5535A6,14,205018,2.384,,0,0,0,0,0
77,cyrillic,paper15/interslavic-cyrillic/v001/Noether_Paper15_Interslavic_Cyrillic_v001.tex,CE094F87B6C8E767AC1E1A8B6E3E4D03806F7343E5449DFF2F2ACB26FA2DFE10,02_tex/cyrillic/077_Noether_Paper15_Interslavic_Cyrillic_v001.tex,CE094F87B6C8E767AC1E1A8B6E3E4D03806F7343E5449DFF2F2ACB26FA2DFE10,01_unit_pdfs/cyrillic/077_Noether_Paper15_Interslavic_Cyrillic_v001.pdf,D227B16F2D4EBBE3A0FBFDF5A21100ADD5B1C00D6159ED32C14C11B7A1CA3EB2,14,185421,2.265,,0,0,0,0,0
78,cyrillic,paper16/interslavic-cyrillic/v001/Noether_Paper16_Interslavic_Cyrillic_v001.tex,FF0C3582241271CC7B567CB12E56AE8D23E60E922132D82270E736F2F203BE56,02_tex/cyrillic/078_Noether_Paper16_Interslavic_Cyrillic_v001.tex,FF0C3582241271CC7B567CB12E56AE8D23E60E922132D82270E736F2F203BE56,01_unit_pdfs/cyrillic/078_Noether_Paper16_Interslavic_Cyrillic_v001.pdf,A59EF17EBA2A3CFEEACBA9F19C407900E5D1DD15C1B1E3FB525F97C65B5E4E1B,5,128558,1.944,,0,0,0,0,0
79,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section03_Interslavic_Cyrillic_v001.tex,FE0C83C9B3E34EBC51C1A2B5CD375D6384E16298939D3AF3CA3EC3D293A57947,02_tex/cyrillic/079_Noether_Paper17_Section03_Interslavic_Cyrillic_v001.tex,FE0C83C9B3E34EBC51C1A2B5CD375D6384E16298939D3AF3CA3EC3D293A57947,01_unit_pdfs/cyrillic/079_Noether_Paper17_Section03_Interslavic_Cyrillic_v001.pdf,A719472E1E383B7A331E7414A3130F5E0086B4FD16BED1570A3434F090AB6C1C,2,86762,1.842,,0,0,0,0,0
80,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section04_Interslavic_Cyrillic_v001.tex,342612C7EFF0F6E86C9CF944BE0AC6735EC960CCBE62DDB0D53F1FF88B477380,02_tex/cyrillic/080_Noether_Paper17_Section04_Interslavic_Cyrillic_v001.tex,342612C7EFF0F6E86C9CF944BE0AC6735EC960CCBE62DDB0D53F1FF88B477380,01_unit_pdfs/cyrillic/080_Noether_Paper17_Section04_Interslavic_Cyrillic_v001.pdf,2FFB72036914AD65359B74A7CAC09FCE1B8D6283BECFB59852004EFC6903744C,2,88076,1.97,,0,0,0,0,0
81,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section05_Interslavic_Cyrillic_v001.tex,38FA9E61A7A638E776BCB293BED58744ADBE4B767C9312BB6834571DB3E7A3D9,02_tex/cyrillic/081_Noether_Paper17_Section05_Interslavic_Cyrillic_v001.tex,38FA9E61A7A638E776BCB293BED58744ADBE4B767C9312BB6834571DB3E7A3D9,01_unit_pdfs/cyrillic/081_Noether_Paper17_Section05_Interslavic_Cyrillic_v001.pdf,D8CCC7CB1EAC8304223A021D009EF90F1B6327591147511CE006094D7CDDF76C,3,99703,1.996,,0,0,0,0,0
82,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section06_Interslavic_Cyrillic_v001.tex,D47479BD1262899E20A44F5AEF824921F5BD0640391D29FB9A239FDAC04E15A6,02_tex/cyrillic/082_Noether_Paper17_Section06_Interslavic_Cyrillic_v001.tex,D47479BD1262899E20A44F5AEF824921F5BD0640391D29FB9A239FDAC04E15A6,01_unit_pdfs/cyrillic/082_Noether_Paper17_Section06_Interslavic_Cyrillic_v001.pdf,16ECFB0543A19B970389B3BC054899EFB5822234256EE564E843B5A32D8CAA51,2,102385,1.992,,0,0,0,0,0
83,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section07_Interslavic_Cyrillic_v001.tex,A83FA8C3694F445D9E64ED611F35D772D92C49187F81BCE6A4DF7617C54BDF0D,02_tex/cyrillic/083_Noether_Paper17_Section07_Interslavic_Cyrillic_v001.tex,A83FA8C3694F445D9E64ED611F35D772D92C49187F81BCE6A4DF7617C54BDF0D,01_unit_pdfs/cyrillic/083_Noether_Paper17_Section07_Interslavic_Cyrillic_v001.pdf,E613B0C9029648D3FDCD51DF8A11738630FDC7192EAE667BAFFC308F52A2857C,2,79904,1.956,,0,0,0,0,0
84,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section08_Interslavic_Cyrillic_v001.tex,FAEB2B54CCDA2F4AD7309A3B0ABD4D7AA1E575CC84674AB3679C0B28B00563D1,02_tex/cyrillic/084_Noether_Paper17_Section08_Interslavic_Cyrillic_v001.tex,FAEB2B54CCDA2F4AD7309A3B0ABD4D7AA1E575CC84674AB3679C0B28B00563D1,01_unit_pdfs/cyrillic/084_Noether_Paper17_Section08_Interslavic_Cyrillic_v001.pdf,5B0F8D4F5185BFDED5E697631B41D1D563BEAA36B3E58BA7AE3919B48EA0ECBE,2,87631,1.822,,0,0,0,0,0
85,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section09_Interslavic_Cyrillic_v001.tex,5553FD3743B8547ACC8B48647B3DCD4759CC7A28814667B90432CABBD28D48A3,02_tex/cyrillic/085_Noether_Paper17_Section09_Interslavic_Cyrillic_v001.tex,5553FD3743B8547ACC8B48647B3DCD4759CC7A28814667B90432CABBD28D48A3,01_unit_pdfs/cyrillic/085_Noether_Paper17_Section09_Interslavic_Cyrillic_v001.pdf,20D58B7BC611546D4E766B7737595DF596669640BD7A6A89E6ADEE24CDE25190,2,92918,1.844,,0,0,0,0,0
86,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section10_Interslavic_Cyrillic_v001.tex,5DE3D304ACADB12742AE1232BACB0C5D47D0432B75281F5B9D35CEB2BFC0119E,02_tex/cyrillic/086_Noether_Paper17_Section10_Interslavic_Cyrillic_v001.tex,5DE3D304ACADB12742AE1232BACB0C5D47D0432B75281F5B9D35CEB2BFC0119E,01_unit_pdfs/cyrillic/086_Noether_Paper17_Section10_Interslavic_Cyrillic_v001.pdf,86CC0840EA038DB76CD4DA12D8F3DC3F561D35B96128F1741BE8FD8716029EE5,4,113891,1.896,,0,0,0,0,0
87,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section11_Interslavic_Cyrillic_v001.tex,650ED382F990DBB4606965167DF13A48E603DBB3496F6838A2AE73BB861B8328,02_tex/cyrillic/087_Noether_Paper17_Section11_Interslavic_Cyrillic_v001.tex,650ED382F990DBB4606965167DF13A48E603DBB3496F6838A2AE73BB861B8328,01_unit_pdfs/cyrillic/087_Noether_Paper17_Section11_Interslavic_Cyrillic_v001.pdf,E62ABB6630F611540DBC8D1D1EA4972D49D6413D83AB53FBF7D2428FCB4397E9,2,94878,1.856,,0,0,0,0,0
88,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Section12_Interslavic_Cyrillic_v001.tex,EFCDDE308C4E3508B6359D81707EA5403DB149CED881DFBD21C10E7278161982,02_tex/cyrillic/088_Noether_Paper17_Section12_Interslavic_Cyrillic_v001.tex,EFCDDE308C4E3508B6359D81707EA5403DB149CED881DFBD21C10E7278161982,01_unit_pdfs/cyrillic/088_Noether_Paper17_Section12_Interslavic_Cyrillic_v001.pdf,5F784BBA107B84AFE5412EE71652E9DD1A6E26F1FBB2BC4ADA2FEE6A0CC8F4D9,5,84495,1.956,,0,0,0,0,0
89,cyrillic,paper17/interslavic-cyrillic/v001/Noether_Paper17_Through_Section02_Interslavic_Cyrillic_v001.tex,DBF47C84D964364B4CC852FACAFD560D8A9C64BD282FE8A1AF7666C47B9B7B09,02_tex/cyrillic/089_Noether_Paper17_Through_Section02_Interslavic_Cyrillic_v001.tex,DBF47C84D964364B4CC852FACAFD560D8A9C64BD282FE8A1AF7666C47B9B7B09,01_unit_pdfs/cyrillic/089_Noether_Paper17_Through_Section02_Interslavic_Cyrillic_v001.pdf,E9DB3B1A92B6C42D0AC167CEAF74D4EAE8D703420A1230FBD443141647116F28,4,118778,1.997,,0,0,0,0,0
90,cyrillic,paper18/interslavic-cyrillic/v001/Noether_Paper18_Interslavic_Cyrillic_v001.tex,1DE18FF72A35124099B5785C62EDA96F001D27772804681FBAE12748CA0B07F2,02_tex/cyrillic/090_Noether_Paper18_Interslavic_Cyrillic_v001.tex,1DE18FF72A35124099B5785C62EDA96F001D27772804681FBAE12748CA0B07F2,01_unit_pdfs/cyrillic/090_Noether_Paper18_Interslavic_Cyrillic_v001.pdf,0D8CC52C311ABDE7835FF40548DF44D33BF74E571C77E66FD55E1368EA98957F,1,82309,1.255,,0,0,0,0,0
91,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Introduction_Interslavic_Cyrillic_v001.tex,672D8C6A3FCFE065A06A40EE9511BA049F52AD605F997F78F25F6F3989E38470,02_tex/cyrillic/091_Noether_Paper19_Introduction_Interslavic_Cyrillic_v001.tex,672D8C6A3FCFE065A06A40EE9511BA049F52AD605F997F78F25F6F3989E38470,01_unit_pdfs/cyrillic/091_Noether_Paper19_Introduction_Interslavic_Cyrillic_v001.pdf,E96CF1A97BE387699CC7DCB54F39E963C953684A45C7D196692ECC94561C76EE,4,111798,1.895,,0,0,0,0,0
92,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section01_Interslavic_Cyrillic_v001.tex,E4F6FD2C32AB010CB5B9F7553540B1D4809CB5AD607B1DF635917640DAEB6D41,02_tex/cyrillic/092_Noether_Paper19_Section01_Interslavic_Cyrillic_v001.tex,E4F6FD2C32AB010CB5B9F7553540B1D4809CB5AD607B1DF635917640DAEB6D41,01_unit_pdfs/cyrillic/092_Noether_Paper19_Section01_Interslavic_Cyrillic_v001.pdf,F45814D6C59A5B43947E69EFCBF7CAD6B6EAFDEC6ABAD2C467EE85CD8CDF48D8,2,101883,1.855,,0,0,0,0,0
93,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section02_Interslavic_Cyrillic_v001.tex,15CF667378931C77EF0CB7D5D2F71E46711CFEA36D25A94D480F857DE40675B3,02_tex/cyrillic/093_Noether_Paper19_Section02_Interslavic_Cyrillic_v001.tex,15CF667378931C77EF0CB7D5D2F71E46711CFEA36D25A94D480F857DE40675B3,01_unit_pdfs/cyrillic/093_Noether_Paper19_Section02_Interslavic_Cyrillic_v001.pdf,796CBB43154E526BD4175310FFA4F66786F2B8699D635AF5EDA80994B5D1A47B,2,97805,1.893,,0,0,0,0,0
94,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section03_Interslavic_Cyrillic_v001.tex,36A2177B50DFB9B856CB4207810C84068E4AA24793F233E9E824F280F0304586,02_tex/cyrillic/094_Noether_Paper19_Section03_Interslavic_Cyrillic_v001.tex,36A2177B50DFB9B856CB4207810C84068E4AA24793F233E9E824F280F0304586,01_unit_pdfs/cyrillic/094_Noether_Paper19_Section03_Interslavic_Cyrillic_v001.pdf,0D00FF7A6C235C6AD91FC958B3F6DDAD0CB777CF398CF27B8DE3A9EF69A1532A,3,101358,2.092,,0,0,0,0,0
95,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section04_Interslavic_Cyrillic_v001.tex,2393649DBB32DED17C296DFE9CCFD5CDD985588228E3D9DEC8EF1A473DB54672,02_tex/cyrillic/095_Noether_Paper19_Section04_Interslavic_Cyrillic_v001.tex,2393649DBB32DED17C296DFE9CCFD5CDD985588228E3D9DEC8EF1A473DB54672,01_unit_pdfs/cyrillic/095_Noether_Paper19_Section04_Interslavic_Cyrillic_v001.pdf,544E30D57E37735A608D7669351D161B377912C877075C898C0762B210FFDB00,4,113287,1.875,,0,0,0,0,0
96,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section05_Interslavic_Cyrillic_v001.tex,D9DAD3520DAB664397804E60057ADD9D3EA05FFFAAAA460F1E2CB1A93083527C,02_tex/cyrillic/096_Noether_Paper19_Section05_Interslavic_Cyrillic_v001.tex,D9DAD3520DAB664397804E60057ADD9D3EA05FFFAAAA460F1E2CB1A93083527C,01_unit_pdfs/cyrillic/096_Noether_Paper19_Section05_Interslavic_Cyrillic_v001.pdf,8F55AE1885CE8C5D9CE2F5F07DE125039C32FE6ADB89CB6EC1CA8631A89D097C,3,103701,1.889,,0,0,0,0,0
97,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section06_Interslavic_Cyrillic_v001.tex,67ADE809FBDC3DE420AE88F601A1330EA4B37A75FFAFF951483DB3803853B6F6,02_tex/cyrillic/097_Noether_Paper19_Section06_Interslavic_Cyrillic_v001.tex,67ADE809FBDC3DE420AE88F601A1330EA4B37A75FFAFF951483DB3803853B6F6,01_unit_pdfs/cyrillic/097_Noether_Paper19_Section06_Interslavic_Cyrillic_v001.pdf,834D0AE014D76656C8E5C13B3D348D19CC7D37DEC3D3B813E306D8206953690D,4,116159,1.863,,0,0,0,0,0
98,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section07_Interslavic_Cyrillic_v001.tex,F6F2008572AF00CEAC269237F3CFCE5E86FC300EAB9305FCF97484A2AB8F42B0,02_tex/cyrillic/098_Noether_Paper19_Section07_Interslavic_Cyrillic_v001.tex,F6F2008572AF00CEAC269237F3CFCE5E86FC300EAB9305FCF97484A2AB8F42B0,01_unit_pdfs/cyrillic/098_Noether_Paper19_Section07_Interslavic_Cyrillic_v001.pdf,02A56F9B62396D3523121F50800096A8D272FCAC556EF47CE84B3A3B34400166,2,90422,1.862,,0,0,0,0,0
99,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section08_Interslavic_Cyrillic_v001.tex,D5235D2EAD99D4867F5940E45A5777FE592A147559BD4F37AD0BAC3AC25B5562,02_tex/cyrillic/099_Noether_Paper19_Section08_Interslavic_Cyrillic_v001.tex,D5235D2EAD99D4867F5940E45A5777FE592A147559BD4F37AD0BAC3AC25B5562,01_unit_pdfs/cyrillic/099_Noether_Paper19_Section08_Interslavic_Cyrillic_v001.pdf,D0781BD274525D9577F17ABA3290F91BFD7390FD6DBAA1847A44CF47A046EE77,2,107029,1.873,,0,0,0,0,0
100,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section09_Interslavic_Cyrillic_v001.tex,9B770F5AF47D89B5DD21D096FD22B7553C8D7799D29454E13D4094B5F25A72C3,02_tex/cyrillic/100_Noether_Paper19_Section09_Interslavic_Cyrillic_v001.tex,9B770F5AF47D89B5DD21D096FD22B7553C8D7799D29454E13D4094B5F25A72C3,01_unit_pdfs/cyrillic/100_Noether_Paper19_Section09_Interslavic_Cyrillic_v001.pdf,D3678C360F4EFC530D68E938F4D855883A25EB14FD6926976E20AE8CE3B23196,3,105290,1.866,,0,0,0,0,0
101,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section10_Interslavic_Cyrillic_v001.tex,AA9E83097C7CF582D9A9F21B7B128E03BC1DF6619FAB37BC1A2935CE7866D534,02_tex/cyrillic/101_Noether_Paper19_Section10_Interslavic_Cyrillic_v001.tex,AA9E83097C7CF582D9A9F21B7B128E03BC1DF6619FAB37BC1A2935CE7866D534,01_unit_pdfs/cyrillic/101_Noether_Paper19_Section10_Interslavic_Cyrillic_v001.pdf,261C37F13C34D4E96937AE63BBF4B37CD51559F4FBCFDBDB43EFDDF8A3F29D71,3,91666,2.005,,0,0,0,0,0
102,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section11_Interslavic_Cyrillic_v001.tex,921D3EDE25956F91C0DD27342A0EAF0E6838E78D21692CEB7A71E4E8ABA91C76,02_tex/cyrillic/102_Noether_Paper19_Section11_Interslavic_Cyrillic_v001.tex,921D3EDE25956F91C0DD27342A0EAF0E6838E78D21692CEB7A71E4E8ABA91C76,01_unit_pdfs/cyrillic/102_Noether_Paper19_Section11_Interslavic_Cyrillic_v001.pdf,9D79D7C70A38BACF569AF75AA693376939CE90C3F5582C9F0DB66B14D608620D,2,78481,1.908,,0,0,0,0,0
103,cyrillic,paper19/interslavic-cyrillic/v001/Noether_Paper19_Section12_Interslavic_Cyrillic_v001.tex,B64FFD9604343C267BB63E747066E4C88B0BA0E8A4CEC26DCF7D15C6BDDEB36D,02_tex/cyrillic/103_Noether_Paper19_Section12_Interslavic_Cyrillic_v001.tex,B64FFD9604343C267BB63E747066E4C88B0BA0E8A4CEC26DCF7D15C6BDDEB36D,01_unit_pdfs/cyrillic/103_Noether_Paper19_Section12_Interslavic_Cyrillic_v001.pdf,963CD729644CDCD114948A6CE8D873227362974C8A7D3333B9F0126755A7DDC0,3,122568,1.875,,0,0,0,0,0
104,cyrillic,paper20/interslavic-cyrillic/v001/Noether_Paper20_Interslavic_Cyrillic_v001.tex,CFF2DAEC3F8B35D8416EB3886CC153054EC3F54AA5FA3DE6E5F2BE5A2F66CF5E,02_tex/cyrillic/104_Noether_Paper20_Interslavic_Cyrillic_v001.tex,CFF2DAEC3F8B35D8416EB3886CC153054EC3F54AA5FA3DE6E5F2BE5A2F66CF5E,01_unit_pdfs/cyrillic/104_Noether_Paper20_Interslavic_Cyrillic_v001.pdf,1F18A9147CD928EDD53461252263356D3289FF1DA4823E6A513389D3E418F452,6,145388,1.939,,0,0,0,0,0
105,cyrillic,paper21/interslavic-cyrillic/v001/Noether_Paper21_Interslavic_Cyrillic_v001.tex,0E3339070F938293E04A6DBB60F341998180F22D2A88BD1555773C2B21F9756D,02_tex/cyrillic/105_Noether_Paper21_Interslavic_Cyrillic_v001.tex,0E3339070F938293E04A6DBB60F341998180F22D2A88BD1555773C2B21F9756D,01_unit_pdfs/cyrillic/105_Noether_Paper21_Interslavic_Cyrillic_v001.pdf,09FB3F40C3ACA016B2086FD5B0467B84CB920EF8DE8D3A3312107FFC714C1327,3,92980,1.985,,0,0,0,0,0
106,cyrillic,paper22/interslavic-cyrillic/v001/Noether_Paper22_Interslavic_Cyrillic_v001.tex,2FE7399E4688B68607BFE8BC9AF2B0D6FB0E2C9CD32C91D4EEE265B947DB0664,02_tex/cyrillic/106_Noether_Paper22_Interslavic_Cyrillic_v001.tex,2FE7399E4688B68607BFE8BC9AF2B0D6FB0E2C9CD32C91D4EEE265B947DB0664,01_unit_pdfs/cyrillic/106_Noether_Paper22_Interslavic_Cyrillic_v001.pdf,9D53553048EBBBB38BCAE92FBD76DBE0B8030E980F68931153DC339A431C8463,19,244294,2.125,,0,0,0,0,0
107,cyrillic,paper23/interslavic-cyrillic/v001/Noether_Paper23_Interslavic_Cyrillic_v001.tex,8ACB114E00E221CE2CBE1451F27951A065EAD117DB88499FC23726CBED8A724F,02_tex/cyrillic/107_Noether_Paper23_Interslavic_Cyrillic_v001.tex,8ACB114E00E221CE2CBE1451F27951A065EAD117DB88499FC23726CBED8A724F,01_unit_pdfs/cyrillic/107_Noether_Paper23_Interslavic_Cyrillic_v001.pdf,BEAABE7BAECD648CC4CC999F17938CFC54FC627C308EBC34DCA08CA30E98CD91,5,139416,1.967,,0,0,0,0,0
108,cyrillic,paper25/interslavic-cyrillic/v001/Noether_Paper25_Interslavic_Cyrillic_v001.tex,0C895F1FBC134E74CEF19F01FF7AB66EA13FDA81DACD59AE5B67699E65FD46BD,02_tex/cyrillic/108_Noether_Paper25_Interslavic_Cyrillic_v001.tex,0C895F1FBC134E74CEF19F01FF7AB66EA13FDA81DACD59AE5B67699E65FD46BD,01_unit_pdfs/cyrillic/108_Noether_Paper25_Interslavic_Cyrillic_v001.pdf,38042320DF8CAEE4FBF3C7AB224E030C6D3C5261A57D00293B8C8D86D1D5F400,3,106026,1.937,,0,0,0,0,0
109,cyrillic,paper26/interslavic-cyrillic/v001/Noether_Paper26_Interslavic_Cyrillic_v001.tex,4BF598BA2CC446FF9105BE3471ADDDB9642DB4B30F73644BC8A16AEE5D164691,02_tex/cyrillic/109_Noether_Paper26_Interslavic_Cyrillic_v001.tex,4BF598BA2CC446FF9105BE3471ADDDB9642DB4B30F73644BC8A16AEE5D164691,01_unit_pdfs/cyrillic/109_Noether_Paper26_Interslavic_Cyrillic_v001.pdf,96299F8E96ED060E30B78530FA42A2B8E62F79DA9DF84913FDDEB5B3D777BA33,1,54874,1.192,,0,0,0,0,0
110,cyrillic,paper27/interslavic-cyrillic/v001/Noether_Paper27_Interslavic_Cyrillic_v001.tex,2ACEB648B1F98CBA8555AAF73FC0B7022B1C6A6E2F64805B6670BCDEBA6AA5FB,02_tex/cyrillic/110_Noether_Paper27_Interslavic_Cyrillic_v001.tex,2ACEB648B1F98CBA8555AAF73FC0B7022B1C6A6E2F64805B6670BCDEBA6AA5FB,01_unit_pdfs/cyrillic/110_Noether_Paper27_Interslavic_Cyrillic_v001.pdf,3D92B6A604CA889092F23AA283120B6A94E3E9BF0B64E0B7938DBA4C47FAFF75,1,64060,1.273,,0,0,0,0,0
