language	page	predecessor_page	disposition	raster_sha256	width	height	text_sha256	text_characters
FR	197		D013_INSERTION	8072618C2A10F3CE1638FAA6068E66F8CF36576926BCD5AE4F6B0B3240B57612	596	842	3C23E84D4DAADEBC992B43A246AF8F7C680F274570E51432ADBBF6C15E3DE3A6	1605
FR	198		D013_INSERTION	6268CC280FDDAE84FF70C93ED6E3022FF38E0755E3F8D915845F3B12F32D7C9B	596	842	764C5BEBEE15FD48D5971A3CE0C44DF691B4191650037787F61F47C08584CABC	2064
FR	199		D013_INSERTION	38BACE1D59C16D64FB69AB82AE7D5639BCE77BB4189075CB6DE80215DD204CB7	596	842	4F6744BA7F798CA3FEEB7A712DC7A375DC9FF7E880DD03911FA47ABAF5625530	1978
FR	200		D013_INSERTION	42C15CF3FDEC1D39D3C52A5E6CD5B42888BD6929C6D5D800D3598D81EDA7833E	596	842	85BAB55606D0FFFEA382C551EEB46C8F5ED537B5EB4C3FF80584AA991F03757D	2276
FR	201		D013_INSERTION	FD471B73BF7C67264541E4F81059F531942C7C4F64205BD7D2740AFF444B6DA1	596	842	4149C6992A60B2074F8E32DDC1F84441D51FC868F1C792D655136B6EC02BFA01	649
FR	202	188	PREDECESSOR_EXACT_RASTER_AND_TEXT	9ED723F43CAF2AE6B4A91E104F74B3B252278699B4A368285AFE70AE009B6B4B	596	842	CDCE159941BE336DE00C5A9DFC3A9EFDA0527CCDF588EFA5E603EF0B4AEB1DE9	2523
FR	203	189	PREDECESSOR_EXACT_RASTER_AND_TEXT	DAB8F765CF68BF12DE12A55245550A3664FFB894C8B8A4820BD1E7B765E3D8DF	596	842	00CFB2E49AA01AFC434C750CFDAB4E1E428E21D64043121A8019382BF73889CB	3278
FR	204	190	PREDECESSOR_EXACT_RASTER_AND_TEXT	0042C232A5D066CC6C9324D3967D63AA9600EF4225064543B6DBF3B41AE77DC6	596	842	EB5823C8D1034C9A316F5996AEB6EB7FF96957B037F4ECE2201679DE1B94F441	2348
FR	205	191	PREDECESSOR_EXACT_RASTER_AND_TEXT	646BF1EA51C1EA0DD9D4C8798F61637A069238C67EC166750FD2D34FD1FC883A	596	842	C4AD8AD79425543EFE170E9A04CF99B7484F9BE607CF3E9B527A5B3CC320609E	2549
FR	206	192	PREDECESSOR_EXACT_RASTER_AND_TEXT	8CBF200B22A1CBAA4EB208FC6D5636DFAC99F69184551C297BF492FD413F7B36	596	842	93C5416A3F7D51302FC1E4E6A819FBED72F03566C5DC793E9724F88CFBCE8B23	1447
FR	207	193	PREDECESSOR_EXACT_RASTER_AND_TEXT	2797B249E186BEFD75175A6BE584CD52BF63C3F67DC0ED7D31B2E4FBF502D1AD	596	842	089B9915BBCCF1E4EFF4F72E44DDC2D10BEC1356BBF3F287AB2D818E40BF3C49	2911
FR	208	194	PREDECESSOR_EXACT_RASTER_AND_TEXT	40DABA5772B66AFB247C636311463FA39AD7FFD0D2B2C231A68A2D6BF7F23DDA	596	842	480C3AB10DAEE3AC94421AC83072A8816ECE362CB4886D3E4C643CA4F0681B93	1767
FR	209	195	PREDECESSOR_EXACT_RASTER_AND_TEXT	7FC0E2234FDEEA6D18355583F19335968F84A89539E4E8E5729A9E9796A62689	596	842	2C78A1B250C226E7C514D4011F968199B7C294CDADA88A3CED8D8BD8011FCE1C	1804
FR	210	196	PREDECESSOR_EXACT_RASTER_AND_TEXT	ECA76E50D531DDC8789BC9BDA8DAD1A523509CA01A1AAB228F1D24186BE16967	596	842	5DDE7F462B955221CCDC562F9650E2651C979AD298D4AE96FA3961EB358E7999	3278
FR	211	197	PREDECESSOR_EXACT_RASTER_AND_TEXT	EC846072B3B18603B4FA4DE729325BAD46E305FBD9DF22FD015BFA2125E13BCA	596	842	A734F2CA7AE575997658A8546DDB4089518013A6E8311F66775402FBFA940EA5	2578
FR	212	198	PREDECESSOR_EXACT_RASTER_AND_TEXT	871B8AC68BF7354A33409A47CDF9D16959C79EF8D0BCDDB11F38E29EE7B870EA	596	842	C706172AB28B09F693FFD0E261B57373169593FE2925D515ACDB464AAD03B8DE	2468
FR	213	199	PREDECESSOR_EXACT_RASTER_AND_TEXT	798436486540FB8AF7B2E84876A15A364D683CD4A219551041E3DEDAA2F1C2AD	596	842	68C11E3DB1878F79B67CBE35B42F0D54AB16A2AB75558F271A03F84C4DFB1025	3187
FR	214	200	PREDECESSOR_EXACT_RASTER_AND_TEXT	05599E25F05CAF6486BFFD24086A766ABF0D9396E14A0C6E65AD486981F9E001	596	842	CCCFB7EAC56A0C4F4297896FE905305205A09CE5154DC782AAAAF988002ADB02	2933
FR	215	201	PREDECESSOR_EXACT_RASTER_AND_TEXT	058132CB1A809853E4FD06EC72A3B3EC080376D6E61066E61500532683A9A5F2	596	842	A230F1B2AC251D41F23737B25EB1C72E72CC8CE211CF5240E47C0857358B08DF	3095
FR	216	202	PREDECESSOR_EXACT_RASTER_AND_TEXT	DFA9D1F431198B9B655E68FB895BE0BAE8480FDBA64E2628460B3AD0F87CA40C	596	842	5A93196BF9E5EF1A96D71AE056CF6A78527585E983A47C5C9345F102F52F7892	2922
FR	217	203	PREDECESSOR_EXACT_RASTER_AND_TEXT	E6A2F288B87B76C562A975155226C50547D98E9CBABDBC3C439940F345989DCB	596	842	215A14F247B353829F817F3B42B1F0B64B40F968308A158752F1F0247E35DC82	1937
FR	218	204	PREDECESSOR_EXACT_RASTER_AND_TEXT	0D67D1186B3957934AFA7830688FBF93992C102F3724CB17DCD5E2836B9B5D59	596	842	F40C53060B68276221CFAE4D562F6C8388DE7DB851A3D077B52FF47C1296F646	1825
FR	219	205	PREDECESSOR_EXACT_RASTER_AND_TEXT	7C58E9C9123913C99D1B3A0449FBC311388A0618428D8E0B0288601F75660517	596	842	AC191A65C5CC86E5943424A4BDE8EE922E295FF606437A79F2CC191E7E1A1761	1849
FR	220	206	PREDECESSOR_EXACT_RASTER_AND_TEXT	90663E85647A2B4EFE489B1355E8AEA1B59056FC56505AD7CE4AF81FFB0BFD69	596	842	3408D6608DBBBB5B031B183F93E996C58EF49806A118C784E9407A5AE647D021	2787
FR	221	207	PREDECESSOR_EXACT_RASTER_AND_TEXT	09D60AF8288ADE345CB4AA32EE54C4F2F14A3EAED5418E81861217F54E8C685D	596	842	7D164D4D8CAD04F7A7DD815CF92AE6CAF37215F0044E7334C968595B36AAB574	2283
FR	222	208	PREDECESSOR_EXACT_RASTER_AND_TEXT	D57E73555A42FA434E72CDEAAA6AFEFCD125C520C20E093302C2FCFC7D4DD32C	596	842	57C172D9A4EC411F18166DB96ED6E8F52F8566A5FDC5632C72FB48468094AF83	2247
FR	223	209	PREDECESSOR_EXACT_RASTER_AND_TEXT	AA8B91C99CC747EF23F2EA8AE22A071508F79E9B1B73BAA87ADFAD908F285599	596	842	16F896E50D271ED9D30255BF9768A95C4E6AD3067D21CBD18B4AC4F237E967E3	3876
FR	224	210	PREDECESSOR_EXACT_RASTER_AND_TEXT	FD8A4C8EA7F9C5C50A81D236EA8BED79F5F2B6B0A8AEC62376DB8AB23153B51E	596	842	E752BB5D9F6FC7BCCC816E1DC7586B848BC472CDFE33CA538FE3ED5C341A0329	2093
FR	225	211	PREDECESSOR_EXACT_RASTER_AND_TEXT	8435ACDE6841DE8B41E3006FBBD0FB3869CDFFDAC0487E7A9F00F63F9B0BCA5B	596	842	F35C574E8E684CC4ED321FC6937B7027C48EFCEC2FB8523381FDFEA7D2150701	1293
FR	226	212	PREDECESSOR_EXACT_RASTER_AND_TEXT	ADEA04C44C60ED9EB8F31BBDBD6D09DBA328878A8C30CBDC778415185131A5B9	596	842	B59CB8270530070084F11E67D4DAE9395DF9A6083C5CD1202B432F9E2D2B3658	1062
FR	227	213	PREDECESSOR_EXACT_RASTER_AND_TEXT	94D684B71C306473DD0C158277517949B2D3CDB9858F9FBC6B822E522EE1FA49	596	842	0ACAC7B4B28087450170C1DC2638E6224AFFFED1C92A78BE85437E9C6956FDFD	1351
FR	228	214	PREDECESSOR_EXACT_RASTER_AND_TEXT	7F94D485C40970169287ECD749D47C410D24E28977A9F6BABDA1FB24244BC530	596	842	280A332C5654B1702D1F4D23A17D246376041742316417CE704C948807231A8D	986
FR	229	215	PREDECESSOR_EXACT_RASTER_AND_TEXT	D2E0CD2AB2BFFD6F882BEB147BF6ADDFE99D120AB4EEA719CBE6D4C4B783AFD9	596	842	4968518D5672CE3A3C9A97C6EF37865CDDADDA0B37314D80710F37A6834F0053	1303
FR	230	216	PREDECESSOR_EXACT_RASTER_AND_TEXT	DC18C5177F6F6EF2E23DEC1489D73FC8F7E942D17288AEC293B775BC0F0B3BA5	596	842	B2A91CEDE6724B93E361292F5458E96B3D26213ADC5A1743B287DFAFD1971697	1325
FR	231	217	PREDECESSOR_EXACT_RASTER_AND_TEXT	934A45665EC8A92280FD6B972D0D16E7CCEDF136DE75E546DDC34623501D77E0	596	842	79FACADCF0D1BD3A0B499DA5ED774D718E7B304DB4B71658EE1E9B36799E2279	1359
FR	232	218	PREDECESSOR_EXACT_RASTER_AND_TEXT	1D4697D46691749E2A7E496840FA7E5F97A05C475E16484C0145DBC90814DFF2	596	842	694D080468A24E3FAE8F54D408E85DD4C842D76A1230915ADF85DA0E901E2E48	1320
FR	233	219	PREDECESSOR_EXACT_RASTER_AND_TEXT	B4510692E607CF6BBF7D38A5FCC4FE3393E7FF9D52BF41BDE072D046B9A87604	596	842	FBCB18F6E78A856FA58A0AD46927D97AF773A892448B4AF944D8295AA87C70B2	1423
FR	234	220	PREDECESSOR_EXACT_RASTER_AND_TEXT	62A5EEF666D0D765EA332C4679AA1F783A4F1607D47C751EB6C9036A4623B2EA	596	842	E538076B24849AA1F0AC7CB4082F4CAAE0C042916768E2FF525D58BBD2D26594	950
FR	235	221	PREDECESSOR_EXACT_RASTER_AND_TEXT	1CF60F86E8624E0AD50C8E5EC0EBEB889FE3AAABAC42FFB33D2AE731E9B49C9D	596	842	3F4E0D50B54D51E443CABD450D897AC3739130CD284F3996A9BEFA88A7E5F27E	1046
FR	236	222	PREDECESSOR_EXACT_RASTER_AND_TEXT	3EF9CFA18629414EAC8A67A8A69023B1E033C2E834EC302AA6B64734B6CA21A8	596	842	19D9D7A0AB2283B8BC84EB32B6BECC37AEAFE736152641BE2E84CB161654A0A4	610
FR	237	223	PREDECESSOR_EXACT_RASTER_AND_TEXT	326906E9095CD65EE6C88B3FF13DA9DB76E86FA00D365DBFE63A42337A994B0A	596	842	6559FF6E08D2F870C3B2097289406A610426B74115DD3CB088DFD47DE3BE80D2	1331
FR	238	224	PREDECESSOR_EXACT_RASTER_AND_TEXT	39E9F0FE1EAB1D1828F3CCB07CC7B362FDDE8FE9CFE27FB698DCAF82EF94706C	596	842	C3C9B2A525037696A8032DA77022242EE0D9928453FFA1FB49A1724C2DD1FC33	140
FR	239	225	PREDECESSOR_EXACT_RASTER_AND_TEXT	0CC92E89A8E5B9688B777740EB8C2B383AE1E6CE8024870B676C57B4D9F26F0F	596	842	A191D58D2A6503F631AD3FCEE0F8C6C2D182F426D7AD9747F8D04E2BFDED7C2C	604
FR	240	226	PREDECESSOR_EXACT_RASTER_AND_TEXT	D4515F351CC55A63A9716FBDB9EED1CFA9493FA6968BE780A1E2CD82B2D7798B	596	842	6A0C2AFED21C39EDEF224F65F77602F708B39DD0BC5B511459183EC4784AA631	3925
FR	241	227	PREDECESSOR_EXACT_RASTER_AND_TEXT	5C2833A40297BED2FA13A12684213786D1F7D3F329F4073C1EB7B022A38CA724	596	842	8E861E2097EE498780725A17CD75A0C11DCC3A10CCE38DAA15C59A01538E610B	3147
FR	242	228	PREDECESSOR_EXACT_RASTER_AND_TEXT	A3404B90A351F20C183ED6CC45552D07EDF69D5BFD6D3EFC326F54629104EF43	596	842	6705B578B67F59288EBFE42FC87931E52AA595C6446B012EC20BC6272F181F56	2659
FR	243	229	PREDECESSOR_EXACT_RASTER_AND_TEXT	8D9F40E1309C898C5EF336BAB6CB387F15CC27625C605A9683BD0F089EB83010	596	842	417A3CE83759A8B2F100BA43A7C29BC6029CF87FDC3AE1B9995993234F7F8B72	2255
FR	244	230	PREDECESSOR_EXACT_RASTER_AND_TEXT	00CC70502FC040E42D8F3BD03F0055B19589D3BD6C8F1D3D9CABA5A5DDC1A384	596	842	95C215DA50D48F0F5BCDC04A270FA6F3779467E5CA1758AF9E71012AC89F1F9E	2458
FR	245	231	PREDECESSOR_EXACT_RASTER_AND_TEXT	8F2C78AA332D596CBF81B747448C0A2E1DC1C13122C818AD871148FBB4DB35F6	596	842	09E5047285EF294425ED80905CF672B845E9B6AD96B0BE939544F7F6FD18B604	2069
FR	246	232	PREDECESSOR_EXACT_RASTER_AND_TEXT	2C8D0E215A6DA59EEF5169A5F8F309BE66F0603AD07F2F64AE0A9AB78C61BA48	596	842	CDC73D0D5BDF4BC0949BB063C24C7D190BE4DDFC1E11B6CD5BDA30A7F77D5183	2511
FR	247	233	PREDECESSOR_EXACT_RASTER_AND_TEXT	6700873A1AC3862AE5594A428BAFEAC1060D60AD7069732302E497926D8E8902	596	842	FE183B2D7C60AE39EA59057FC59D6AA4EDBD2FF2135640F8E0F593C4C8035911	2843
FR	248	234	PREDECESSOR_EXACT_RASTER_AND_TEXT	73A65A4F830155CA1707EEB7773D9F5AF5679D376DBDC71B1C03EA4AF9EE4CA2	596	842	D93332963780AF00CC2167D66C6648EAB10F54C561F8BA397CFAE641CCF81BE4	1952
FR	249	235	PREDECESSOR_EXACT_RASTER_AND_TEXT	EE785531E9652584F382923E8E031713534D5BD6137B2BAE1D6C160068495311	596	842	D461237B77DC58B7438BEA7BBED506D957C5724C8308A42FEAC25ADCC2597F88	2213
FR	250	236	PREDECESSOR_EXACT_RASTER_AND_TEXT	014F5B8FC89139FDBC266A9A34DE457545EFBA92831E985E992B1CB18F4DE45B	596	842	70EB1EFFE9E62D100371A479D380EA3C01EB1468BEEA45F0142753EDE1DAF91E	1834
FR	251	237	PREDECESSOR_EXACT_RASTER_AND_TEXT	32BA83748B46DD5D7DD4E61AA2BDEEE54E5A948DF5664E9D648C21BBDFE7C618	596	842	80D5B55E4F3AFD04112EF9BF070BD10ED0C35BEBCB2C2628793459C3F9FF2125	1227
FR	252	238	PREDECESSOR_EXACT_RASTER_AND_TEXT	7F18399013BDE36AC6378C6241CF857AC51527B318640E9A85839B35293F8A13	596	842	A7C38A9DED8B6DB5A8D528A2120F23EB2482A0F0900857EBE28744684E99C820	1086
FR	253	239	PREDECESSOR_EXACT_RASTER_AND_TEXT	A5ABDACF9B01FAEEA0EEDB21565FE8CF9F37A354A790BEBE73831E03193D631D	596	842	31C2AC221CE48F56ED0140A2BB4D0C26BDFC5353F2BEC40FB24ED4A2814B0F02	2249
FR	254	240	PREDECESSOR_EXACT_RASTER_AND_TEXT	B7C47AB2A02B43A7675E1F3335660F30695E7FD1D8798D848EEB95BAF548B8D4	596	842	DC0D572E17B97B4A010444E6C0119FDB39793C4AEDED9B6E359CD77F7362F545	1802
FR	255	241	PREDECESSOR_EXACT_RASTER_AND_TEXT	AF6B96FD635FB6B561F54F79183E585C28D6E5DB031744489C1446AFF2E8A52F	596	842	EA2ACF7CC86756FACDE8D5293594EC42D0D3DA30A63D50B83EF27B8F42A2B745	703
FR	256	242	PREDECESSOR_EXACT_RASTER_AND_TEXT	F33D886CE38543EDC97E368CC962C5882FA13D8D4318F641AFF7C6FF21B5D9E4	596	842	63CBB5DCBE90FC180C23F3FD1502FD76717F8E067964AAAD2F366ACFAAC24010	1449
FR	257	243	PREDECESSOR_EXACT_RASTER_AND_TEXT	EFDC723DFFBB246C02F5DA14C8BF442DD27460D02DABE3EADC1BC1A4F9F06E64	596	842	86AB219BBFEF3F60A5A2EA31EFA025B61C874B5FD94F43FDFEE21C6EA5283FBF	2133
FR	258	244	PREDECESSOR_EXACT_RASTER_AND_TEXT	9D8FBCCBAFD96F82CAA1A76F468EAA47E9CE412D91EDD3B5E603ADAB46376128	596	842	692AC504A642ADB3BDEF0567029BEDC80B193EB0588DB86AF588691E3BBB0B9B	894
FR	259	245	PREDECESSOR_EXACT_RASTER_AND_TEXT	D920A38EAF2BB87278C0A103BE86F38F3D19C12211A69A57FC2F7E09C4B163B7	596	842	0A0EDA91F375DE57909E4F352573A311A533CD14B408E6F51F4CF866C8941079	1720
FR	260	246	PREDECESSOR_EXACT_RASTER_AND_TEXT	1D6D10A2D101AFC5AA1962F6489FC6D1455E815770B47C3E0B2CFE15EEB37E79	596	842	4FDB6DF413D4DEF5D0CD020435A3034F1CB541C8C553D28846C868DA21F1221B	1009
FR	261	247	PREDECESSOR_EXACT_RASTER_AND_TEXT	3CB5D591B27995F77D1C00D16054C8692EBE5C3B2895DD33DC11CAAC0232E803	596	842	735A9F73690C0134A6847263804CE82186B03B84340108E6BB70E94896E265F0	991
FR	262	248	PREDECESSOR_EXACT_RASTER_AND_TEXT	84A7096EB90B6AFC745453C4DC8C2E2914223DF5A872164EF2E7CB85B1B0FF07	596	842	D2AC1EC48A06C751FD19149279110BA54AD2ADB425FDCCD7EE71D5DC0CC3F9EF	2979
FR	263	249	PREDECESSOR_EXACT_RASTER_AND_TEXT	6A2E348D87272E790926DDE6513E65C008945BD404C9029905B54C60E169FC36	596	842	5456F71B501E9DDE10494D354F28D3E9D2C432779F72048418B37347572A7680	2903
FR	264	250	PREDECESSOR_EXACT_RASTER_AND_TEXT	CA2AB44A89EF158B4B0E2105BCC76734C4C95A2CB544C4AE0818E63D8556CFCB	596	842	08FA335C3EDAE725289C1307282831128D3A5C174431D3192E224BCB1BA89BFF	2374
FR	265	251	PREDECESSOR_EXACT_RASTER_AND_TEXT	714B009E17EDE89A325BC02E597B8731CB59451D59499FAC6F434C2FBAE89F60	596	842	9A92536829E7E5BE3014503A27522602C2932F040D857790AFB33CB848277BD3	2262
FR	266	252	PREDECESSOR_EXACT_RASTER_AND_TEXT	8010C6D574399192A28AC34C6580E4CF7D990A72EB1554AA766550E1A5AB020D	596	842	1A8C1F2E0D74A41EF9B46E3621F8CC0253DD4E918B6D55F56EEADB6D8F7F4925	1971
FR	267	253	PREDECESSOR_EXACT_RASTER_AND_TEXT	F4D7264FEBD67F76F4841D5018AD8EC5702163BE384E65108458430EDC5F9DD7	596	842	CA90F942D1A8EA780EF16FDE2BEC69DB5A51AFEC21A1EAD378F2204C7E4B0A92	1686
FR	268	254	PREDECESSOR_EXACT_RASTER_AND_TEXT	F4EB929E2B56A8141F4B61664276D688E6010C9C5BE443299014DE61152A3037	596	842	675704339E3AC9DA2AB1F794C71695FD50F6F38DC20D3CB94A6EDDBB5E6EBED4	1858
FR	269	255	PREDECESSOR_EXACT_RASTER_AND_TEXT	674B93197A47DA2DB221A7A98BD0919FB66A2A5F2FD49F2C25CABF807E6DF7A6	596	842	A75052063401A3AE38F5857F96820DD8394DCFDEA67C0C05F4FA435AD40ACFC8	3105
FR	270	256	PREDECESSOR_EXACT_RASTER_AND_TEXT	95CA116C275D6896D0F83C6F5A539D5FB1DE08EC3EAB7F3FD58530F2DF97D579	596	842	981B8454EE44C3DA7BE284BEAE51CFD52A298588D8140B362BBE71F34A7D3547	2581
FR	271	257	PREDECESSOR_EXACT_RASTER_AND_TEXT	B864F7E0DB005FCDEDB236540F6C214B18C77BBABE1E0BB6687D852220EE2E20	596	842	C93C448B3A1D2C32C2E180A04C06C67F54FCA78FB06D71B533C9B1001AF9E173	2714
FR	272	258	PREDECESSOR_EXACT_RASTER_AND_TEXT	A314040179F832DC06D7E6FF38700C95C6C23D1A2E8BB2A01F5551EB6FADE417	596	842	767F884B0CB91DB95CB3FBCB16258DDF39123ED4F74F5EED456A14F801AD060D	2462
FR	273	259	PREDECESSOR_EXACT_RASTER_AND_TEXT	2C7E65C7DDD7856F588C39DEDE6DF090C2A199F9FA64A8B2F632864C21A8D399	596	842	F651B71C1B2D89963B7DF086F9B85EFF66119C27C20B0E701EFFFF8F092A2998	2069
FR	274	260	PREDECESSOR_EXACT_RASTER_AND_TEXT	ADC9B8AFACC6564FB9C82ECFC36482AB7AD8864634BDD91F701F4C44B8EEC21A	596	842	7BA57681D6D1566EEDA3B770EFB4E174A1266CEAD00C0FA4C4593F36D329E974	2094
FR	275	261	PREDECESSOR_EXACT_RASTER_AND_TEXT	30B1C13EAA995993EB48B6E008CB9FF905DE83D21A7E83D9455E31A83C5BB2AE	596	842	46CDDCA084F819B9465917DB40DFADF4A1F1B6B18CF6B9BA20651284EA9F9871	2148
FR	276	262	PREDECESSOR_EXACT_RASTER_AND_TEXT	004846BC8F1A610F6B5DCF067E507618F5FDAD8B136A4E035922B96E340C1AE7	596	842	742EB01BB17A223413327453915AA27E889F95497D11856C99E12D9B7594A455	2476
FR	277	263	PREDECESSOR_EXACT_RASTER_AND_TEXT	CF9752995F1BA64C6FBB4268A0A42CE2CABA17E5EF2EAB76F14E21178EB95CB8	596	842	CA0413EF7362CF9568A826F1E070F8709AB12093C67791CBF6E453D79DA52B78	1848
FR	278	264	PREDECESSOR_EXACT_RASTER_AND_TEXT	71439C309BF9BA6385B37D66DA483DCB06262D62109AB56CEA57C28D5041022A	596	842	904347A56CAFA239A10E3D6B45167AD970D675F61D403F8C68EE5727CD449887	1598
FR	279	265	PREDECESSOR_EXACT_RASTER_AND_TEXT	B1CDF1A805B09E77C3CF51302911FDBBAB24C2EC8D18292B408E57304F7B391A	596	842	7F428A46B0652E1330C8690882FF19C063BC02E59393446468DA18A1AA05316F	2439
FR	280	266	PREDECESSOR_EXACT_RASTER_AND_TEXT	57A8D4E47CCB71731B92E954FDD0637A7E53185155F9A41931FCCE8701A3F4B8	596	842	12C7381CCE543EF8B6412AC0F5426B6402F7CC794209B84D5B3F891CF0DA467F	1828
FR	281	267	PREDECESSOR_EXACT_RASTER_AND_TEXT	E91DDFC85D43F3D7DFBD18B68B2A74AD0E2E3DADB4C5872950A912196961ECE1	596	842	ABEEBC79584FC32DC5CE7D733BD19AA3C432513B1418603CAF9E6ADC24343063	2659
FR	282	268	PREDECESSOR_EXACT_RASTER_AND_TEXT	24AE69A50F7593A0B4725D0A96B152FAFCB69C2073459E5402EEA155BFFA8626	596	842	B96A29320FEF75BBA4171FC6B4526C3D0CBC74F776B311BA1F191DAAC114AEC2	2345
FR	283	269	PREDECESSOR_EXACT_RASTER_AND_TEXT	07D530B2D67C345F4DD7502BD3BAE3D44F271ED46D8C2A4C53548837BA28963D	596	842	7D2F8C1AC1AD5E64AFD78EEC5F795129BF9CE98DA1593071971F6FAEB5762572	3042
FR	284	270	PREDECESSOR_EXACT_RASTER_AND_TEXT	79F0B31A0188D4D8551EC702E5F5F86E5164F9F7C36F42862247847E42B32D3A	596	842	F171A11BDA74422D22AEA249B5435681EA2504AF5C32AED449967E1CF382F013	2520
FR	285	271	PREDECESSOR_EXACT_RASTER_AND_TEXT	DDE1E03DF4BFDB4726728E2173935BCC452A29A845981222A01A03D652C65C74	596	842	84FA455E4D9FBAFA309002837426104ECDE273F8890E8EB86EC140D9DCD3C0F2	2290
FR	286	272	PREDECESSOR_EXACT_RASTER_AND_TEXT	B5976969EC3107C6091B9FF58C9846C114110DC48A213B2893E6CA448DC09A27	596	842	64A4DD64CC8D6F8F4C1FA5CE4646936B85A18C08C79376A991997A90A3978043	2279
FR	287	273	PREDECESSOR_EXACT_RASTER_AND_TEXT	1557990449BCAD2BECAC4D3E44E70D768308F4113EFBE7E83DD34BA2D3739D7C	596	842	E4A5E44DE2C382D946987A1CD633E68E9EF2274EE9986E1251DFF49357E4BDCF	2092
FR	288	274	PREDECESSOR_EXACT_RASTER_AND_TEXT	5CB7E26042F6EB483590B0EDA36C198AAFBC215AC69C85BEE66D5DA06221C7E2	596	842	B7E1DEBD1286278CB656B46A212ACF47EA44AE927C22D1FB633A47EE864E965E	1203
FR	289	275	PREDECESSOR_EXACT_RASTER_AND_TEXT	10E6D4CBF3756591CCC1E523D83EE5DEA14F9F51180A6988D0BB1889371F4FB2	596	842	C33FDFD314D8F785FC53BEA41B72FB861C826E4CF877CD6F7B7988388ADE3126	2062
FR	290	276	PREDECESSOR_EXACT_RASTER_AND_TEXT	3580B2CA2DDC1705DF269A1B79023C7EF8B6327B3458D7DDE091DEFF6912E834	596	842	99D23213B64C395F5D1BDDD430032F51909E1458B377BB1BB1C5E2F37139A76F	3052
FR	291	277	PREDECESSOR_EXACT_RASTER_AND_TEXT	E288F05103026F99467A385640083F6F15FA83C4F820CE5B0BCD0F5FEE6192C9	596	842	6D0B6CF12F248D993FF38B948662F6D34CD12F689B9D664681A1E6BB7F895C69	2652
FR	292	278	PREDECESSOR_EXACT_RASTER_AND_TEXT	D1AA1E8AAA103E7CB7984FF58091A6E766364FFB8B82820DA2B5581BBC6CB51D	596	842	189AC8BA43C9F751DF2CFDCCC5E6E3CE68724703F4DEFAC5FABC6463E4B2F3BC	2615
FR	293	279	PREDECESSOR_EXACT_RASTER_AND_TEXT	BE498EDB857D7CE433DF5B250C28DC42D430F853130CE2AE7E9B83EF5D3AAAFC	596	842	441BB03EFFC08023200DC392AC5BB98126C0ED8CB9937DB767363D40FFFC7297	2334
FR	294	280	PREDECESSOR_EXACT_RASTER_AND_TEXT	461888C88433A7336ED6D08D6D599CCEF49AFB9C17EDEC9961CB66318A64C4F8	596	842	E4714504AC2B6EF04EF06B9BC89182D4000FE4883425A8C0168D4F3B40D5A7D3	2680
FR	295	281	PREDECESSOR_EXACT_RASTER_AND_TEXT	E03AE5B95DA39FAAC926DA78FA00C7A9314C6118C0D91120B336EEC8CD7E84FE	596	842	CAD9E68FAC4867B9A17A957BE1F56DB903AAF864646D3A4A7F9B3AC06C896C96	167
FR	296	282	PREDECESSOR_EXACT_RASTER_AND_TEXT	A1CC7581CABC7F12DE9C97E61AA965593B8FAB9FC8134DF347B81A1BF4EE297A	596	842	E1224178900B57F39E838854200BDD1A555642EA629F91A18C2B947205B43435	21
FR	297	283	PREDECESSOR_EXACT_RASTER_AND_TEXT	4040675804B4468F096E2D8FECAE765D09AC7158FFC6EF6F712B0143A3FA6B2F	596	842	0A73FFEB520E60EB100D58B6FFD225AF0AF833EA3DEF6154608C994075679526	1565
FR	298	284	PREDECESSOR_EXACT_RASTER_AND_TEXT	2A0C3B5381BF39CD126FF07FDE3DB7D96144F662A3DC2121BC179E1AE90E027A	596	842	38517584350D10428B690385C1A39FE19E05E6BAB21D3EA89F3EBF55F01CCEF2	1526
FR	299	285	PREDECESSOR_EXACT_RASTER_AND_TEXT	C2BE56E9695B26095092BB688DA137888D8B6B8A481E40EA555FFCB3CB3F63FD	596	842	F152851A9FB1427D929F3E1260138BD21AC8FFEC86C89825A471C2358813F4FF	2203
FR	300	286	PREDECESSOR_EXACT_RASTER_AND_TEXT	90129B3FFF397CEC9C4F65F7BC8336E06A67E20413332840C0521837A837D5FA	596	842	5757158B9E2134CCB7452E66736A2C5AA20A6A6DF879D9BB39D2F4C6844B591E	1836
FR	301	287	PREDECESSOR_EXACT_RASTER_AND_TEXT	07F44D515ED3B3FE63B12B78A43074373F80AE46B4A118D7C1D136A78E86ABEA	596	842	8EC9D7DF89E31C9FF1B10E7B62A71FCEC82E700F2567C6AEDC389BC1CDA2E4F9	2073
FR	302	288	PREDECESSOR_EXACT_RASTER_AND_TEXT	DB3774E43E68F0853A1B8562AFA5ADD307E9F87D0AF8430981F1C0F13A10C27C	596	842	E9DC44519DDDD7F5DE2F070695DF744477B8E1AD5215CAF83EC9F44402F3D984	2391
FR	303	289	PREDECESSOR_EXACT_RASTER_AND_TEXT	D21BBB3C5054F0B9548CCCBD1D25EBC51632655FEB6A1CA746E3F668EBBACF2F	596	842	CAD3CB5792548580458D87E7C6937F13234D28E4C09BE41CA1D8046FBB0103ED	1755
