visual_id,relative_path,bytes,sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,expose,linked_tex_file,generator_source_class,disposition
SGA7I-VIS-08286,crop_206_ftr.png,3775,9085EBCB1D24F845AE57FEDDE455CED02C68AD6B58CA889886BBBADB3D830FB3,206,207,195,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08288,r09_503.png,15416,908A96BFBDFE55FBF5F60644694CACB3EBE4A5800FB05C3348ECBADCD040E947,503,504,492,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08289,crop_207_ftr.png,4560,909008EFE45D93A65612960BB4359B7DAC75D94B295D570D20EA67837B256E1A,207,208,196,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08291,c178_p3.png,8289,909865FEA30249740759ABC529EE054E7ED235FFA652C830B48BF055287D538B,178,179,167,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08293,p9452_452_p4.png,12108,90A77CED7273D2FBA5C053EAED81E6AB6E0FFF833DE3DBBFADD33A15E3F531F4,452,453,441,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08294,w9d_323_pw2.png,5711,90B25F9170E8C62851F3CA88217AF3F41473E4D6FC3C4E3E6DD5EF51EE08CBFA,323,324,312,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08295,crop_384_hyp.png,16385,90B76B537004D7BF9CE584FEB4DAA6C0BFB9B1E32E0A875322B5F4033986DA3B,384,385,373,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08300,c354_l8.png,28170,90C1A3C0C9FDCF3938E8E55ECF7BE94652E0E65AD6BB58F3E47209DD844C912F,354,355,343,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08309,p431c_L11.png,16042,90EEEC5DBEEEC3079EA6B69892FFA3AFF86A2A0004F2EA6EC601292718865E68,431,432,420,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08310,c316_hom.png,18849,90F6B530ED03B08BD65C2D40DDB4BE766CBD6478CB0B563EAE24AAEE35B97395,316,317,305,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08311,p431c_L10.png,40087,90F6DE4E11A4FBECF1C4DCCBDC05C53028F3205E0D4ACC2DC7EEEC39B6464BF3,431,432,420,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08314,w_203_l2.png,36356,9107497B6160AA0A71E59174A15E4725CCAB83C0BE2E2A49742D38EE3B2F3ED5,203,204,192,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08317,d232_pr4.png,58537,910BED6147516933850D908C53E0AAE122700B1E68607CDEEA0E3485D1946EFB,232,233,221,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08318,c178_hdr2.png,5722,910C00E4C64BB4DC855652E87195F738F597B6BDEDAA901DF23407FB6815A701,178,179,167,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08319,c333_p2.png,37270,910DAB1EBD1330EA95E5A46E88A6DE727A61C8C2839748EB6E9B19FF12E99628,333,334,322,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08320,z2224_225_b.png,91812,91127C71D55D2FEE5929706BC301F59A596F45A6683929411FC8EC7111443BF8,225,226,214,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08325,kc_490_a9.png,56492,91289E9A14E0B6D61CF518DD309AD2FE735E1D4F575CD1E98896BA4F5471E81A,490,491,479,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08328,f228_w_lect.png,33826,9129FA32F4F79ADF29F27312632FE77E1847766F8D89346F848B0DD008051C85,228,229,217,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08330,crop_260_iso.png,5482,912C431D653751B6A4B330CA72743E5AE3E7BC172A6E109DF4404BADCAD66F53,260,261,249,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08333,crop_405_x1_58.png,6894,914094DC15BDAFAF1F35666B2BB81C9162720FBE2139B511BE2BA12634BF6466,405,406,394,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08334,V170_13b.png,6488,914213AEF20978329916D2CBCAD75F9DB6F7D0D83ABD43DCEFB86C010E9B4E83,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08337,c2_456_l4Z.png,22683,914D1C8D45696F4C0F062209C5200637ACBACEE5A1E7BC1884521C8EE90169BA,456,457,445,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08338,p2d.png,16149,915B1675247280A6492CF4EB53FE2F1B1247F79313A442C8EE5D9EC86D1E0C15,,,,unmapped_front_matter_or_unresolved,,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08341,d267_kummer.png,13187,91635D3E737EB3C8E517E556A9688E14A80DF2A2F588759FA198CC31A3B476F0,267,268,256,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08342,crop_282_d1.png,5636,916D820FE764EA26395B63B1288F98144726B49BD278812811997250417F2702,282,283,271,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08344,jcrop_441_ext2.png,10292,917141EFBCEBF805DE486C3903CD05429F5B64736A41C57FD929544720C049F8,441,442,430,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08345,l05_502.png,14991,917F3F67E9C1DEED4577BF009817C99153A7C7FAD52C828541D402F9CCD803D2,502,503,491,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08347,c474_simeq.png,6797,9183828D78783344324540AA7744BED3078186DEECF98E5AEB6D4C31DFB8897F,474,475,463,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08349,crop_337_a.png,114363,91882535F5CC29E35E11EFB36CE0F4737A7972965F5C06E34610961401497CCF,337,338,326,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08350,z329_bottom.png,73079,918B20D0FA498EDF3626160F299491E3DF9EFD444C72C601CCD1588293AF9723,329,330,318,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08351,crop_272_P5.png,122147,919052762C5D69E346F4BA0CA5BC7B06FB43B586E5ABAF27CAA3BCE145C5FF30,272,273,261,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08352,c510_abel2.png,25197,91947EEA65B023DA8820C238B3D9CC1A2B89420A003431CFCF0E8FB1F925E3FA,510,511,499,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08356,cell2.png,51201,91AB39E0E054C2ED406A64C655688625AB936E153AFCF09D8C5902A5B58B017F,204,205,193,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08360,c512_O10.png,28980,91B944F07830C1ECF2A428A80A9BD94A2B66FFE27B8C705D6C2AD3E284372C43,512,513,501,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08364,c414_b7R.png,13859,91DD8B0BF6A4C02EC5D2B4B8A0F8748DDEB7A0B027CB1B7F0ABF9C43BF006DCC,414,415,403,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08365,c3_334_GmK_zoom.png,8105,91E0B882DED7F83C12D785813CF2FED2B0B7819F7F27DBC6AD9274815D74E54D,334,335,323,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08366,crop_266_g3.png,29932,91E9919A489F5221AA5BB2E6E321C1C77B3024A3A1644F0812A854D53CC19E3A,266,267,255,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08368,c156_a.png,59125,91F2F49BD4B9DBCBD2C3467487DA5173DB977DB49479EF2E79E74706257558A1,156,157,145,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08369,U171_19b.png,12409,91F8B2D56C5195211B6FFECB7BDB868491BF9B69590A46D34C97B67BC16C5D04,171,172,160,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08372,c352_top.png,40404,9205010ABC58B144491D6ACE6A402CDE22F9014DFDD02B9CE7E0AFA559EC0160,352,353,341,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08377,z256_e.png,33415,922219DA0863FB960E3B0013D2962C7E47292255D343F544BCC7DEFB0A7F847F,256,257,245,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08378,z_216_dstar2.png,6040,922729A2FEE6A5570DCBDCDA55659F34C268C27FD3B4C9E6BADC36D3EF6294A0,216,217,205,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08381,crop_214_l1.png,34579,923746ADDE29020B9A11959D7749C3836A8B0EE4A478DD0C0CCDCABB460CF2EB,214,215,203,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08385,crop_365_fn2.png,15069,92448B091C689E16D29378A5AFA98B66E6350101A5C39258068980121CC0F027,365,366,354,IX,expose_IX_body.tex,source_or_derived_dynamic_input,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08387,cp_394_L13.png,7305,92472279532622C96626054880FC507ECC20698A8BED9C8730DA085B49C7A59C,394,395,383,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08390,V170_12b.png,8038,924C5B3C82C86FB26C6F974682C81C2BE5CA7833E2F345067749880BDDD2A5ED,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08391,c402_a.png,34673,9255F65D87E880E1C2A5608E8048EB522B8FBE908381B73F4B070A987B670B21,402,403,391,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08395,c204_diagrow2.png,25041,9264EAE8DF0E7D0E8AEFCDA046956F6324FACD88774622BCA8C4A9A20C4CAC09,204,205,193,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08401,z194_psiu.png,36272,927922842B7C50476760146268EC1C86AFD58B711AA0ACC4CD0963B835419D23,194,195,183,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08403,c170_rightnode.png,6824,9280AF7CF867C7977DA3B4827646CE0F7A8829BA3EF1587AF191174591934E16,170,171,159,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08411,w9d_323_CL2.png,10331,92A34141426372EA498230B82B798C04003B16DF43A19FD0EE7CB261CCD691B3,323,324,312,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08414,crop_337_toa.png,7785,92AB8B1ECD932F173625B7104863946D160F6FBCA61AA059A330005655342B83,337,338,326,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08416,z_300_p2.png,41394,92AD6040C6F04EBBF9BD406DE55E0DF1FCEA15A50F71F85EB0CF8459CEA1B12C,300,301,289,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08420,crop_271_a3.png,121079,92C55F4E832D8AACECD281AE7E253587B1522D1AA5CB7B2AF62AD7E016C93759,271,272,260,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08421,z188_gpxq.png,7410,92CDB5914E5DF0F5C0D10CE7184ACFD8B8A5EAE373E653F299799296633FB677,188,189,177,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08422,c314_l17.png,7928,92D19DA9B6CABB3E3FE79E215DBFC69E7E23A24B6649D9401231F5EE8E9FEB89,314,315,303,VIII,expose_VIII_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08426,r1229_230_ngt0.png,9596,92E19338B2D381B2F7CB24950C033F0EB2F24AA69C0E4688BBE1F56DF2273778,230,231,219,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08430,crop_151_b1.png,122225,92F9909DB75FA745F18578ABEFC184E6B91962FCCC8547A8EEC2427417996E68,151,152,140,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08432,n_l16_502.png,18938,930BDEA5AFA3F61FE1ABBE6506EB043981BFEAF917C0FD359F2014E5B28D9483,16,17,5,I,expose_I_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08433,c392_b.png,122832,930F8E38092BCEF8C36ABE98FA00640F12D85D09B2B8D78E23835118FD8AF838,392,393,381,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08434,c392_e.png,95909,9311FDAB8D1223BE34B55BCDCBC926E0AB2682CD118E64A0DFA52D397ECECA6F,392,393,381,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08435,c4_430_transv_para.png,63816,9313701D4F3FCCF4E708C7D588E35C16EE1209D1A7C141A1515E46F1D7B18374,430,431,419,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08438,cn_394_L23.png,16618,931B40F79758D407E000F760D12394E3CCF9B0D6D7644CEA7E9CAFDE09A3A393,394,395,383,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08441,d228_b6a.png,5530,932584B72DF369402FD106CCB4E8AED2CA650272C86B70FC099615C63114EC39,228,229,217,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08442,crop_275_zznz.png,8201,932621F5268A1C578A655048CD5A03582FADDEAC269DFDFED7820F7ABBE44BE8,275,276,264,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08445,j6_d7.png,12407,933A76BC8BC33F79F78A04B9B9E0493F8BE10CA8F7EF7F3E9AB0648775B924AF,391,392,380,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08447,crop_211_prop2.png,11098,9342218287C3B19095F19DC1D3B6AA3C089F0B9C794AD8C055071A70E068FE14,211,212,200,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08450,w9d_323_bis_zoom.png,6192,935BF3775D71A266CFC724A1738D122FE9B23B06A82160FCFBD6D56A7DF9CF2E,323,324,312,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08456,c532_over2.png,10404,9372523A38F0D933A734844C4CAAC54785755B9313DC29EC661EEE3693B2F6E0,532,533,521,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08458,crop_211_star.png,7074,93797980B27D1D79E366A0F9C5E6ED255C2593434151414F5751E5C4499F2261,211,212,200,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08459,d304_642.png,20515,937DBCA833FDB061DD3868A9DFAEDDD6DC7B112E534754B3EBE486A5B1FD506E,304,305,293,VIII,expose_VIII_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08461,c177_arrows.png,13266,9388129C6D4E128E2A8226045CFFDBC335CAB79894E34346D0F99FF1E3D78882,177,178,166,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08462,q181_fstar.png,11036,9388A1A1AF5B467DC54122F9C3FE10AEA4BE4D93E99E5C63CF056FA364449A9D,181,182,170,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08463,crop_480_s_pic2.png,14185,938AD17B8D946404E79C97204A5BD10FBA6B9DC7E0D1D2DDB52D81D713006E7B,480,481,469,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08465,c183_e.png,71023,939999C7784C8BC7281DF4CFA073EAFEE75BC9C366FF1383DD23C6996C29BA94,183,184,172,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08466,c181_b_ssE.png,14009,93A13E9AC1EA01411C9E49862D9C27DD36D302C788C246CC8F92FED957994B35,181,182,170,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08467,c314_prod.png,10567,93A2563B51C16F89B8C3F9AD1A0B017C2528AE8365C4B5278178AF600C81DBA5,314,315,303,VIII,expose_VIII_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08470,crop_226_head.png,4489,93B6CD1F51F700F01D95CC97129B997A37A3CB8F2ECE70E03204038FC9397862,226,227,215,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08471,c368_b.png,84563,93B704D3E15E893CEAD2BB456AE35E486BBA399F3994B498F1B6371108D18F99,368,369,357,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08477,c213_a.png,151324,93C9A65E9CCD41B690FAE2A2B22566B1CB456DFDF736319286F04D97512CB82D,213,214,202,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08485,c304_j.png,117565,93ED5CA489972192B3B243F1C6DE77944F68DD7751022C5A434E3C81C1481835,304,305,293,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08486,crop_334_f_head.png,53232,93EFA6C9D1FAED438E27BCAC93391535CDE8FD50B4CCEF3F5860377CA58EBA3E,334,335,323,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08488,crop_480_y_l1.png,45124,93F4DD74FC6A3335FD30B22672B6E92708650150201C847B89FCBE41A5DF3EA7,480,481,469,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08491,c335_b.png,41454,9400092F3C49109C54A08C118014666EE004BFDEB1F8994746C67A33C496AE2E,335,336,324,IX,expose_IX_body.tex,non_image_helper,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08492,c455_end.png,27720,9400F00756CEE570E2FADDD16E72C1B35A05C820357B1431E5426357BF1918D5,455,456,444,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08493,crop_480_x_Aeta6.png,63778,940338ED161CDE232CC7DC873A4C85A898FC0380A1E2C2FCB22A261A0C448E65,480,481,469,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08496,c528_m3.png,97804,9409C4B151EE8F4A39CF0B0DCB78BB8A0A1AD56AA680F31CD8C424416D7E16F2,528,529,517,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08498,eq3351.png,4276,940E37A2609E97A86EA8A28049DAC3B47A5AAD0D30CDD71B0D39323565F5155A,205,206,194,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08505,jcrop_441_p1.png,41233,942208CD30F4D10748C12059CBDF94090F35F586BD8ACB75AA70399CD994EBF7,441,442,430,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08506,crop_161_D1.png,21346,942A6CB0930FE7FDE2F7952871E42822EE7F21C5E46D75A5AC07F468540E21EE,161,162,150,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08507,crop_531_remarques.png,18359,942E7EAAF8A1FB2286D4B125317262A57D38B8BCFE278E505DCE73C9F15F25F9,531,532,520,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08508,crop_530_line_ell.png,16227,9434B3CD47E9B6835C1B98DDA07E80ED4C30360CAEE91D32333B54088DA4AA55,530,531,519,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08513,crop_206_t6.png,36685,943FDD1063811F9A01CF9266C3AB16064885F1300439F4633100FB2B77F725B7,206,207,195,VII,expose_VII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08515,crop_399_i_O4.png,15444,9443EA0D041174383A8727EFCEE8EFAC28CFBE7415732B711ED7FFE493E34FDA,399,400,388,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08524,c501_j.png,60599,9461FF2567650791E99310FFB8EFB405041A0429B810CF661A7EDF078AB56D2D,501,502,490,IX,expose_IX_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
SGA7I-VIS-08525,crop_275_head.png,16229,94646F540B7BC701F2B2C6E72F1AED43F12CD7CAA44694D5CE9B45DC31ECB2EF,275,276,264,VIII,expose_VIII_body.tex,controlling_540_page_scan,ledgered_targeted_crop_not_present_in_surviving_local_cache
