"edge_id","source_file","source_line","source_column_1based","expose","reference_scope","visible_text","reference_form","reference_type","destination_stable_id","destination_label","resolution_basis","resolution_status","revision"
"SGA5-EDGE-000850","SGA5_English_sync_workpass.tex","15642","","XV","XV","Lemma 2","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01100","sga5:XV:lemma:2:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000851","SGA5_English_sync_workpass.tex","15646","","XV","XV","Lemma 3","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01101","sga5:XV:lemma:3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000852","SGA5_English_sync_workpass.tex","15650","","XV","XV","Lemma 2","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01100","sga5:XV:lemma:2:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000853","SGA5_English_sync_workpass.tex","15652","","XV","XV","Lemma 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01099","sga5:XV:lemma:1:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000854","SGA5_English_sync_workpass.tex","15658","","XV","XV","Lemma 3","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01101","sga5:XV:lemma:3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000855","SGA5_English_sync_workpass.tex","15668","","XV","XV","Lemma 3","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01101","sga5:XV:lemma:3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000856","SGA5_English_sync_workpass.tex","15672","","XV","XV","Lemma 3","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01101","sga5:XV:lemma:3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000857","SGA5_English_sync_workpass.tex","15680","","XV","XV","Lemma 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01099","sga5:XV:lemma:1:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000858","SGA5_English_sync_workpass.tex","15680","","XV","XV","Lemma 3","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01101","sga5:XV:lemma:3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000859","SGA5_English_sync_workpass.tex","329","94","I","I","3.4.1","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00051","sga5:I:theorem:3.4.1","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000860","SGA5_English_sync_workpass.tex","385","17","I","I","1.2~a)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00003","sga5:I:remark:1.2","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000861","SGA5_English_sync_workpass.tex","452","77","I","I","1.5.2","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00009","sga5:I:remark:1.5.2","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000862","SGA5_English_sync_workpass.tex","1016","250","I","I","3.1.3","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00037","sga5:I:statement:3.1.3","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000863","SGA5_English_sync_workpass.tex","1016","261","I","I","3.1.4","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00038","sga5:I:statement:3.1.4","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000864","SGA5_English_sync_workpass.tex","1035","46","I","I","1.5","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00007","sga5:I:proposition:1.5","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000865","SGA5_English_sync_workpass.tex","1035","84","I","I","1.5","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00007","sga5:I:proposition:1.5","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000866","SGA5_English_sync_workpass.tex","1055","98","I","I","3.2.4","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00046","sga5:I:lemma:3.2.4","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000867","SGA5_English_sync_workpass.tex","1160","82","I","I","1.14","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00024","sga5:I:lemma:1.14","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000868","SGA5_English_sync_workpass.tex","1162","117","I","I","5.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00103","sga5:I:theorem:5.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-000869","SGA5_English_sync_workpass.tex","1167","89","I","I","2.2","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00030","sga5:I:lemma:2.2","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000870","SGA5_English_sync_workpass.tex","1172","61","I","I","1.6","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00010","sga5:I:proposition:1.6","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000871","SGA5_English_sync_workpass.tex","1172","93","I","I","3.2.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00042","sga5:I:proposition:3.2.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000872","SGA5_English_sync_workpass.tex","1177","84","I","I","3.1.2, iii bis","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00036","sga5:I:statement:3.1.2","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000873","SGA5_English_sync_workpass.tex","1229","107","I","I","1.11","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00015","sga5:I:proposition:1.11","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000874","SGA5_English_sync_workpass.tex","1239","124","I","I","3.1","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00034","sga5:I:subsection:3.1","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000875","SGA5_English_sync_workpass.tex","1239","497","I","I","1.6","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00010","sga5:I:proposition:1.6","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000876","SGA5_English_sync_workpass.tex","1244","51","I","I","1.7","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00011","sga5:I:definition:1.7","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000877","SGA5_English_sync_workpass.tex","1248","255","I","I","1.7","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00011","sga5:I:definition:1.7","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000878","SGA5_English_sync_workpass.tex","1260","79","I","I","3.4.1","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00051","sga5:I:theorem:3.4.1","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-000879","SGA5_English_sync_workpass.tex","1277","250","I","I","1.12 b)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00017","sga5:I:proposition:1.12","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000880","SGA5_English_sync_workpass.tex","1426","267","I","I","1.12 b)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00017","sga5:I:proposition:1.12","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000881","SGA5_English_sync_workpass.tex","1478","94","I","I","1.12 b)","exhaustive_dotted_locator","target_exists_in_mathematical_reference_label","SGA5-TARGET-00017","sga5:I:proposition:1.12","target_exists_in_mathematical_reference_label","compiled_pending_validation","R9"
"SGA5-EDGE-000882","SGA5_English_sync_workpass.tex","1533","56","I","I","1.12 a)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00017","sga5:I:proposition:1.12","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000883","SGA5_English_sync_workpass.tex","1620","45","I","I","1.12 b)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00017","sga5:I:proposition:1.12","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000884","SGA5_English_sync_workpass.tex","1690","371","I","I","3.3.1 b)","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00049","sga5:I:proposition:3.3.1","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000885","SGA5_English_sync_workpass.tex","1793","76","I","I","5.1.9(i)","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00112","sga5:I:lemma:5.1.9","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000886","SGA5_English_sync_workpass.tex","1830","62","I","I","I 3.1.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00035","sga5:I:statement:3.1.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000887","SGA5_English_sync_workpass.tex","1867","82","I","I","I 1.1","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00002","sga5:I:definition:1.1","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000888","SGA5_English_sync_workpass.tex","1867","92","I","I","1.4","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00006","sga5:I:definition:1.4","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000889","SGA5_English_sync_workpass.tex","1867","216","I","I","I 1.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00004","sga5:I:proposition:1.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000890","SGA5_English_sync_workpass.tex","1867","223","I","I","1.5","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00007","sga5:I:proposition:1.5","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-000891","SGA5_English_sync_workpass.tex","1867","231","I","I","1.6","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00010","sga5:I:proposition:1.6","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-000892","SGA5_English_sync_workpass.tex","1893","137","I","I","I 1.7","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00011","sga5:I:definition:1.7","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000893","SGA5_English_sync_workpass.tex","1893","161","I","I","I 1.9","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00013","sga5:I:lemma:1.9","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000894","SGA5_English_sync_workpass.tex","1893","168","I","I","1.11","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00015","sga5:I:proposition:1.11","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-000895","SGA5_English_sync_workpass.tex","1893","174","I","I","1.14","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00024","sga5:I:lemma:1.14","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-000896","SGA5_English_sync_workpass.tex","1893","231","I","I","I 1.12","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00017","sga5:I:proposition:1.12","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000897","SGA5_English_sync_workpass.tex","1893","239","I","I","1.13","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00023","sga5:I:corollary:1.13","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-000898","SGA5_English_sync_workpass.tex","1893","245","I","I","1.15","exhaustive_dotted_locator","target_exists_in_prose_no_cue_required","SGA5-TARGET-00025","sga5:I:corollary:1.15","target_exists_in_prose_no_cue_required","compiled_pending_validation","R9"
"SGA5-EDGE-000899","SGA5_English_sync_workpass.tex","1893","402","I","I","I 2.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00027","sga5:I:theorem:2.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000900","SGA5_English_sync_workpass.tex","1897","59","I","I","I 3.1.4","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00038","sga5:I:statement:3.1.4","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000901","SGA5_English_sync_workpass.tex","1929","316","I","I","4.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00124","sga5:I:equation:4.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000902","SGA5_English_sync_workpass.tex","1931","302","I","I","I 3.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00034","sga5:I:subsection:3.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000903","SGA5_English_sync_workpass.tex","1935","346","I","I","I 3.1.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00035","sga5:I:statement:3.1.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000904","SGA5_English_sync_workpass.tex","1935","381","I","I","I 3.1.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00037","sga5:I:statement:3.1.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000905","SGA5_English_sync_workpass.tex","1935","455","I","I","4.4","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00125","sga5:I:definition:4.4","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000906","SGA5_English_sync_workpass.tex","1943","61","I","I","I 3.2.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00042","sga5:I:proposition:3.2.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000907","SGA5_English_sync_workpass.tex","1977","92","I","I","I 3.2.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00042","sga5:I:proposition:3.2.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000908","SGA5_English_sync_workpass.tex","1992","23","I","I","I 3.2.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00042","sga5:I:proposition:3.2.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000909","SGA5_English_sync_workpass.tex","2014","97","I","I","5.1","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00127","sga5:I:proposition:5.1","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000910","SGA5_English_sync_workpass.tex","2020","92","I","I","5.1","exhaustive_dotted_locator","explicit_same_volume_sga5_reference","SGA5-TARGET-00127","sga5:I:proposition:5.1","explicit_same_volume_sga5_reference","compiled_pending_validation","R9"
"SGA5-EDGE-000911","SGA5_English_sync_workpass.tex","2026","38","I","I","I 3.3.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00049","sga5:I:proposition:3.3.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000912","SGA5_English_sync_workpass.tex","2034","211","I","I","1.2","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00116","sga5:I:paragraph:1.2","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000913","SGA5_English_sync_workpass.tex","2071","233","I","I","4.4","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00125","sga5:I:definition:4.4","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000914","SGA5_English_sync_workpass.tex","2073","52","I","I","I 3.1.5 a)","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00039","sga5:I:statement:3.1.5","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000915","SGA5_English_sync_workpass.tex","2092","10","I","I","I 1.13","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00023","sga5:I:corollary:1.13","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000916","SGA5_English_sync_workpass.tex","2098","241","I","I","I 3.1.5","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00039","sga5:I:statement:3.1.5","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000917","SGA5_English_sync_workpass.tex","2098","279","I","I","I 3.1.1","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00035","sga5:I:statement:3.1.1","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000918","SGA5_English_sync_workpass.tex","2098","314","I","I","I 3.1.3","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00037","sga5:I:statement:3.1.3","target_exists_and_reference_context","compiled_pending_validation","R9"
"SGA5-EDGE-000919","SGA5_English_sync_workpass.tex","2098","368","I","I","4.4","exhaustive_dotted_locator","target_exists_and_reference_context","SGA5-TARGET-00125","sga5:I:definition:4.4","target_exists_and_reference_context","compiled_pending_validation","R9"
