stable_id,latex_label,expose,target_kind,displayed_number,title,source_file,source_line,declaration_type,aux_number,pdf_page,status
SGA5-TARGET-00913,sga5:VIII:equation:unnumbered,VIII,equation,*,Equation *,SGA5_English_sync_workpass.tex,12169,explicit_tag,{*},238,compiled_resolved
SGA5-TARGET-00914,sga5:VIII:subsection:5,VIII,subsection,5,5. Pseudo-coherent complexes,SGA5_English_sync_workpass.tex,12183,subsection,5,239,compiled_resolved
SGA5-TARGET-00915,sga5:VIII:proposition:5.1,VIII,proposition,5.1,Proposition 5.1,SGA5_English_sync_workpass.tex,12226,statement_environment,5,240,compiled_resolved
SGA5-TARGET-00916,sga5:VIII:subsection:6,VIII,subsection,6,6. Perfect complexes,SGA5_English_sync_workpass.tex,12232,subsection,5,240,compiled_resolved
SGA5-TARGET-00917,sga5:VIII:subsection:7,VIII,subsection,7,7. An important special case,SGA5_English_sync_workpass.tex,12242,subsection,5,240,compiled_resolved
SGA5-TARGET-00918,sga5:VIII:subsection:8,VIII,subsection,8,8. Tor of complexes,SGA5_English_sync_workpass.tex,12289,subsection,5,241,compiled_resolved
SGA5-TARGET-00919,sga5:VIII:proposition:8.1,VIII,proposition,8.1,Proposition 8.1,SGA5_English_sync_workpass.tex,12345,statement_environment,5,242,compiled_resolved
SGA5-TARGET-00920,sga5:VIII:subsection:9,VIII,subsection,9,9. Functorial properties,SGA5_English_sync_workpass.tex,12422,subsection,5,244,compiled_resolved
SGA5-TARGET-00921,sga5:VIII:subsection:10,VIII,subsection,10,"10. Relative construction\footnote{cf. (SGA 6 III, IV).}",SGA5_English_sync_workpass.tex,12459,subsection,5,244,compiled_resolved
SGA5-TARGET-00922,sga5:X:expose:x,X,expose,X,Exposé X,SGA5_English_sync_workpass.tex,12513,expose_heading,5,245,compiled_resolved
SGA5-TARGET-00923,sga5:X:subsection:1,X,subsection,1,1. Sheaves on a scheme with operators,SGA5_English_sync_workpass.tex,12527,subsection,5,246,compiled_resolved
SGA5-TARGET-00924,sga5:X:subsection:2,X,subsection,2,2. Where one proves that a certain complex of $\Lambda[G]$-modules is perfect,SGA5_English_sync_workpass.tex,12562,subsection,5,247,compiled_resolved
SGA5-TARGET-00925,sga5:X:lemma:2.1,X,lemma,2.1,Lemma 2.1,SGA5_English_sync_workpass.tex,12566,statement_environment,5,247,compiled_resolved
SGA5-TARGET-00926,sga5:X:proposition:2.2,X,proposition,2.2,Proposition 2.2,SGA5_English_sync_workpass.tex,12570,statement_environment,5,247,compiled_resolved
SGA5-TARGET-00927,sga5:X:subsection:3,X,subsection,3,3. Reminders on linear representations of finite groups,SGA5_English_sync_workpass.tex,12619,subsection,5,248,compiled_resolved
SGA5-TARGET-00928,sga5:X:subsubsection:3.1,X,subsubsection,3.1,3.1. Characters,SGA5_English_sync_workpass.tex,12623,subsubsection,5,248,compiled_resolved
SGA5-TARGET-00929,sga5:X:proposition:3.2,X,proposition,3.2,Proposition 3.2,SGA5_English_sync_workpass.tex,12651,statement_environment,5,248,compiled_resolved
SGA5-TARGET-00930,sga5:X:subsubsection:3.3,X,subsubsection,3.3,3.3. Restriction and induction,SGA5_English_sync_workpass.tex,12659,subsubsection,5,249,compiled_resolved
SGA5-TARGET-00931,sga5:X:equation:3.3.1,X,equation,3.3.1,Equation 3.3.1,SGA5_English_sync_workpass.tex,12684,explicit_tag,{3.3.1},249,compiled_resolved
SGA5-TARGET-00932,sga5:X:subsubsection:3.4,X,subsubsection,3.4,3.4. Additional structures on complexes,SGA5_English_sync_workpass.tex,12688,subsubsection,5,249,compiled_resolved
SGA5-TARGET-00933,sga5:X:subsubsection:3.5,X,subsubsection,3.5,3.5,SGA5_English_sync_workpass.tex,12696,subsubsection,5,250,compiled_resolved
SGA5-TARGET-00934,sga5:X:proposition:3.6,X,proposition,3.6,Proposition 3.6,SGA5_English_sync_workpass.tex,12702,statement_environment,5,250,compiled_resolved
SGA5-TARGET-00935,sga5:X:equation:3.6.1,X,equation,3.6.1,Equation 3.6.1,SGA5_English_sync_workpass.tex,12706,explicit_tag,{3.6.1},250,compiled_resolved
SGA5-TARGET-00936,sga5:X:equation:3.6.2,X,equation,3.6.2,Equation 3.6.2,SGA5_English_sync_workpass.tex,12711,explicit_tag,{3.6.2},250,compiled_resolved
SGA5-TARGET-00937,sga5:X:equation:3.6.3,X,equation,3.6.3,Equation 3.6.3,SGA5_English_sync_workpass.tex,12717,explicit_tag,{3.6.3},250,compiled_resolved
SGA5-TARGET-00938,sga5:X:subsubsection:3.7,X,subsubsection,3.7,3.7,SGA5_English_sync_workpass.tex,12726,subsubsection,5,250,compiled_resolved
SGA5-TARGET-00939,sga5:X:equation:3.7.1,X,equation,3.7.1,Equation 3.7.1,SGA5_English_sync_workpass.tex,12731,explicit_tag,{3.7.1},250,compiled_resolved
SGA5-TARGET-00940,sga5:X:equation:3.7.2,X,equation,3.7.2,Equation 3.7.2,SGA5_English_sync_workpass.tex,12740,explicit_tag,{3.7.2},250,compiled_resolved
SGA5-TARGET-00941,sga5:X:proposition:3.8,X,proposition,3.8,Proposition 3.8,SGA5_English_sync_workpass.tex,12766,statement_environment,5,251,compiled_resolved
SGA5-TARGET-00942,sga5:X:equation:3.8.1,X,equation,3.8.1,Equation 3.8.1,SGA5_English_sync_workpass.tex,12773,explicit_tag,{3.8.1},251,compiled_resolved
SGA5-TARGET-00943,sga5:X:corollary:3.9,X,corollary,3.9,Corollary 3.9,SGA5_English_sync_workpass.tex,12779,statement_environment,5,251,compiled_resolved
SGA5-TARGET-00944,sga5:X:equation:3.9.1,X,equation,3.9.1,Equation 3.9.1,SGA5_English_sync_workpass.tex,12785,explicit_tag,{3.9.1},251,compiled_resolved
SGA5-TARGET-00945,sga5:X:subsection:4,X,subsection,4,4. The Swan representation,SGA5_English_sync_workpass.tex,12804,subsection,5,252,compiled_resolved
SGA5-TARGET-00946,sga5:X:lemma:4.1,X,lemma,4.1,Lemma 4.1,SGA5_English_sync_workpass.tex,12808,statement_environment,5,252,compiled_resolved
SGA5-TARGET-00947,sga5:X:subsubsection:4.2,X,subsubsection,4.2,4.2,SGA5_English_sync_workpass.tex,12835,subsubsection,5,252,compiled_resolved
SGA5-TARGET-00948,sga5:X:equation:4.2.1,X,equation,4.2.1,Equation 4.2.1,SGA5_English_sync_workpass.tex,12852,explicit_tag,{4.2.1},252,compiled_resolved
SGA5-TARGET-00949,sga5:X:equation:4.2.2,X,equation,4.2.2,Equation 4.2.2,SGA5_English_sync_workpass.tex,12863,explicit_tag,{4.2.2},253,compiled_resolved
SGA5-TARGET-00950,sga5:X:equation:4.2.3,X,equation,4.2.3,Equation 4.2.3,SGA5_English_sync_workpass.tex,12870,explicit_tag,{4.2.3},253,compiled_resolved
SGA5-TARGET-00951,sga5:X:equation:4.2.4,X,equation,4.2.4,Equation 4.2.4,SGA5_English_sync_workpass.tex,12880,explicit_tag,{4.2.4},253,compiled_resolved
SGA5-TARGET-00952,sga5:X:equation:4.2.5,X,equation,4.2.5,Equation 4.2.5,SGA5_English_sync_workpass.tex,12887,explicit_tag,{4.2.5},253,compiled_resolved
SGA5-TARGET-00953,sga5:X:equation:4.2.6,X,equation,4.2.6,Equation 4.2.6,SGA5_English_sync_workpass.tex,12898,explicit_tag,{4.2.6},253,compiled_resolved
SGA5-TARGET-00954,sga5:X:equation:4.2.7,X,equation,4.2.7,Equation 4.2.7,SGA5_English_sync_workpass.tex,12906,explicit_tag,{4.2.7},253,compiled_resolved
SGA5-TARGET-00955,sga5:X:equation:4.2.8,X,equation,4.2.8,Equation 4.2.8,SGA5_English_sync_workpass.tex,12910,explicit_tag,{4.2.8},253,compiled_resolved
SGA5-TARGET-00956,sga5:X:subsubsection:4.3,X,subsubsection,4.3,4.3,SGA5_English_sync_workpass.tex,12914,subsubsection,5,253,compiled_resolved
SGA5-TARGET-00957,sga5:X:proposition:4.4,X,proposition,4.4,Proposition 4.4,SGA5_English_sync_workpass.tex,12918,statement_environment,5,253,compiled_resolved
SGA5-TARGET-00958,sga5:X:subsubsection:4.5,X,subsubsection,4.5,4.5,SGA5_English_sync_workpass.tex,12943,subsubsection,5,254,compiled_resolved
SGA5-TARGET-00959,sga5:X:equation:4.5.1,X,equation,4.5.1,Equation 4.5.1,SGA5_English_sync_workpass.tex,12952,explicit_tag,{4.5.1},254,compiled_resolved
SGA5-TARGET-00960,sga5:X:equation:4.5.2,X,equation,4.5.2,Equation 4.5.2,SGA5_English_sync_workpass.tex,12960,explicit_tag,{4.5.2},254,compiled_resolved
SGA5-TARGET-00961,sga5:X:equation:4.5.3,X,equation,4.5.3,Equation 4.5.3,SGA5_English_sync_workpass.tex,12968,explicit_tag,{4.5.3},254,compiled_resolved
SGA5-TARGET-00962,sga5:X:subsubsection:4.6,X,subsubsection,4.6,4.6,SGA5_English_sync_workpass.tex,12976,subsubsection,5,255,compiled_resolved
SGA5-TARGET-00963,sga5:X:remark:4.6,X,remark,4.6,Remark 4.6.,SGA5_English_sync_workpass.tex,12988,plain_sentence_heading,5,255,compiled_resolved
SGA5-TARGET-00964,sga5:X:subsection:5,X,subsection,5,5. The Weil formula (compare [3 VI §4]),SGA5_English_sync_workpass.tex,12990,subsection,5,255,compiled_resolved
SGA5-TARGET-00965,sga5:X:subsubsection:5.0,X,subsubsection,5.0,5.0,SGA5_English_sync_workpass.tex,12992,subsubsection,5,255,compiled_resolved
SGA5-TARGET-00966,sga5:X:proposition:5.1,X,proposition,5.1,Proposition 5.1,SGA5_English_sync_workpass.tex,13023,statement_environment,5,256,compiled_resolved
SGA5-TARGET-00967,sga5:X:equation:5.2,X,equation,5.2,Equation 5.2,SGA5_English_sync_workpass.tex,13031,explicit_tag,{5.2},256,compiled_resolved
SGA5-TARGET-00968,sga5:X:equation:5.2.1,X,equation,5.2.1,Equation 5.2.1,SGA5_English_sync_workpass.tex,13051,explicit_tag,{5.2.1},256,compiled_resolved
SGA5-TARGET-00969,sga5:X:equation:5.2.2,X,equation,5.2.2,Equation 5.2.2,SGA5_English_sync_workpass.tex,13126,explicit_tag,{5.2.2},257,compiled_resolved
SGA5-TARGET-00970,sga5:X:subsection:6,X,subsection,6,6. Definition of the local terms $\varepsilon_x^\Delta(F)$,SGA5_English_sync_workpass.tex,13141,subsection,5,258,compiled_resolved
SGA5-TARGET-00971,sga5:X:subsubsection:6.1,X,subsubsection,6.1,6.1,SGA5_English_sync_workpass.tex,13143,subsubsection,5,258,compiled_resolved
SGA5-TARGET-00972,sga5:X:equation:6.1.1,X,equation,6.1.1,Equation 6.1.1,SGA5_English_sync_workpass.tex,13155,explicit_tag,{6.1.1},258,compiled_resolved
SGA5-TARGET-00973,sga5:X:subsubsection:6.2,X,subsubsection,6.2,6.2,SGA5_English_sync_workpass.tex,13189,subsubsection,5,259,compiled_resolved
SGA5-TARGET-00974,sga5:X:equation:6.2.1,X,equation,6.2.1,Equation 6.2.1,SGA5_English_sync_workpass.tex,13196,explicit_tag,{6.2.1},259,compiled_resolved
SGA5-TARGET-00975,sga5:X:equation:6.2.2,X,equation,6.2.2,Equation 6.2.2,SGA5_English_sync_workpass.tex,13203,explicit_tag,{6.2.2},259,compiled_resolved
SGA5-TARGET-00976,sga5:X:equation:6.2.3,X,equation,6.2.3,Equation 6.2.3,SGA5_English_sync_workpass.tex,13208,explicit_tag,{6.2.3},259,compiled_resolved
SGA5-TARGET-00977,sga5:X:subsection:7,X,subsection,7,7. Euler--Poincaré formula,SGA5_English_sync_workpass.tex,13220,subsection,5,259,compiled_resolved
SGA5-TARGET-00978,sga5:X:theorem:7.1,X,theorem,7.1,Theorem 7.1,SGA5_English_sync_workpass.tex,13222,statement_environment,5,259,compiled_resolved
SGA5-TARGET-00979,sga5:X:equation:7.2,X,equation,7.2,Equation 7.2,SGA5_English_sync_workpass.tex,13229,explicit_tag,{7.2},259,compiled_resolved
SGA5-TARGET-00980,sga5:X:equation:7.3,X,equation,7.3,Equation 7.3,SGA5_English_sync_workpass.tex,13239,explicit_tag,{7.3},259,compiled_resolved
SGA5-TARGET-00981,sga5:X:equation:7.4,X,equation,7.4,Equation 7.4,SGA5_English_sync_workpass.tex,13251,explicit_tag,{7.4},260,compiled_resolved
SGA5-TARGET-00982,sga5:X:equation:7.5,X,equation,7.5,Equation 7.5,SGA5_English_sync_workpass.tex,13268,explicit_tag,{7.5},260,compiled_resolved
SGA5-TARGET-00983,sga5:X:equation:7.6,X,equation,7.6,Equation 7.6,SGA5_English_sync_workpass.tex,13295,explicit_tag,{7.6},260,compiled_resolved
SGA5-TARGET-00984,sga5:X:equation:7.7,X,equation,7.7,Equation 7.7,SGA5_English_sync_workpass.tex,13304,explicit_tag,{7.7},260,compiled_resolved
SGA5-TARGET-00985,sga5:X:equation:7.8,X,equation,7.8,Equation 7.8,SGA5_English_sync_workpass.tex,13316,explicit_tag,{7.8},260,compiled_resolved
SGA5-TARGET-00986,sga5:X:corollary:7.9,X,corollary,7.9,Corollary 7.9,SGA5_English_sync_workpass.tex,13366,statement_environment,5,261,compiled_resolved
SGA5-TARGET-00987,sga5:X:equation:7.10,X,equation,7.10,Equation 7.10,SGA5_English_sync_workpass.tex,13370,explicit_tag,{7.10},261,compiled_resolved
SGA5-TARGET-00988,sga5:X:equation:7.11,X,equation,7.11,Equation 7.11,SGA5_English_sync_workpass.tex,13375,explicit_tag,{7.11},261,compiled_resolved
SGA5-TARGET-00989,sga5:X:corollary:7.12,X,corollary,7.12,Corollary 7.12,SGA5_English_sync_workpass.tex,13379,statement_environment,5,261,compiled_resolved
SGA5-TARGET-00990,sga5:X:equation:7.13,X,equation,7.13,Equation 7.13,SGA5_English_sync_workpass.tex,13399,explicit_tag,{7.13},262,compiled_resolved
SGA5-TARGET-00991,sga5:X:lemma:7.14,X,lemma,7.14,Lemma 7.14,SGA5_English_sync_workpass.tex,13406,statement_environment,5,262,compiled_resolved
SGA5-TARGET-00992,sga5:X:equation:7.15,X,equation,7.15,Equation 7.15,SGA5_English_sync_workpass.tex,13444,explicit_tag,{7.15},263,compiled_resolved
SGA5-TARGET-00993,sga5:X:equation:7.16,X,equation,7.16,Equation 7.16,SGA5_English_sync_workpass.tex,13473,explicit_tag,{7.16},263,compiled_resolved
SGA5-TARGET-00994,sga5:XII:expose:xii,XII,expose,XII,Exposé XII,SGA5_English_sync_workpass.tex,13535,expose_heading,5,264,compiled_resolved
SGA5-TARGET-00995,sga5:XII:section:1,XII,section,1,1.,SGA5_English_sync_workpass.tex,13549,section,5,265,compiled_resolved
SGA5-TARGET-00996,sga5:XII:equation:1.1,XII,equation,1.1,Equation 1.1,SGA5_English_sync_workpass.tex,13583,explicit_tag,{1.1},265,compiled_resolved
SGA5-TARGET-00997,sga5:XII:equation:1.2,XII,equation,1.2,Equation 1.2,SGA5_English_sync_workpass.tex,13586,explicit_tag,{1.2},265,compiled_resolved
SGA5-TARGET-00998,sga5:XII:equation:1.3,XII,equation,1.3,Equation 1.3,SGA5_English_sync_workpass.tex,13605,explicit_tag,{1.3},265,compiled_resolved
SGA5-TARGET-00999,sga5:XII:equation:1.4,XII,equation,1.4,Equation 1.4,SGA5_English_sync_workpass.tex,13616,explicit_tag,{1.4},266,compiled_resolved
SGA5-TARGET-01000,sga5:XII:equation:1.5,XII,equation,1.5,Equation 1.5,SGA5_English_sync_workpass.tex,13617,explicit_tag,{1.5},266,compiled_resolved
SGA5-TARGET-01001,sga5:XII:section:2,XII,section,2,2.,SGA5_English_sync_workpass.tex,13629,section,5,266,compiled_resolved
SGA5-TARGET-01002,sga5:XII:equation:2.1,XII,equation,2.1,Equation 2.1,SGA5_English_sync_workpass.tex,13641,explicit_tag,{2.1},266,compiled_resolved
SGA5-TARGET-01003,sga5:XII:equation:2.2,XII,equation,2.2,Equation 2.2,SGA5_English_sync_workpass.tex,13642,explicit_tag,{2.2},266,compiled_resolved
SGA5-TARGET-01004,sga5:XII:equation:2.3,XII,equation,2.3,Equation 2.3,SGA5_English_sync_workpass.tex,13643,explicit_tag,{2.3},266,compiled_resolved
SGA5-TARGET-01005,sga5:XII:equation:2.4,XII,equation,2.4,Equation 2.4,SGA5_English_sync_workpass.tex,13644,explicit_tag,{2.4},266,compiled_resolved
SGA5-TARGET-01006,sga5:XII:equation:2.5,XII,equation,2.5,Equation 2.5,SGA5_English_sync_workpass.tex,13648,explicit_tag,{2.5},266,compiled_resolved
SGA5-TARGET-01007,sga5:XII:equation:2.6,XII,equation,2.6,Equation 2.6,SGA5_English_sync_workpass.tex,13649,explicit_tag,{2.6},266,compiled_resolved
SGA5-TARGET-01008,sga5:XII:equation:2.7,XII,equation,2.7,Equation 2.7,SGA5_English_sync_workpass.tex,13655,explicit_tag,{2.7},267,compiled_resolved
SGA5-TARGET-01009,sga5:XII:equation:2.8,XII,equation,2.8,Equation 2.8,SGA5_English_sync_workpass.tex,13656,explicit_tag,{2.8},267,compiled_resolved
SGA5-TARGET-01010,sga5:XII:section:3,XII,section,3,3. The local Nielsen--Wecken invariant (cf. [1]),SGA5_English_sync_workpass.tex,13678,section,5,267,compiled_resolved
SGA5-TARGET-01011,sga5:XII:equation:3.1,XII,equation,3.1,Equation 3.1,SGA5_English_sync_workpass.tex,13703,explicit_tag,{3.1},268,compiled_resolved
SGA5-TARGET-01012,sga5:XII:section:4,XII,section,4,4. Generalities on local terms,SGA5_English_sync_workpass.tex,13712,section,5,268,compiled_resolved
SGA5-TARGET-01013,sga5:XII:equation:4.1,XII,equation,4.1,Equation 4.1,SGA5_English_sync_workpass.tex,13720,explicit_tag,{4.1},268,compiled_resolved
SGA5-TARGET-01014,sga5:XII:equation:4.2,XII,equation,4.2,Equation 4.2,SGA5_English_sync_workpass.tex,13726,explicit_tag,{4.2},268,compiled_resolved
SGA5-TARGET-01015,sga5:XII:equation:4.3,XII,equation,4.3,Equation 4.3,SGA5_English_sync_workpass.tex,13731,explicit_tag,{4.3},268,compiled_resolved
SGA5-TARGET-01016,sga5:XII:equation:4.4,XII,equation,4.4,Equation 4.4,SGA5_English_sync_workpass.tex,13734,explicit_tag,{4.4},268,compiled_resolved
SGA5-TARGET-01017,sga5:XII:conjecture:4.5,XII,conjecture,4.5,Conjecture 4.5.,SGA5_English_sync_workpass.tex,13745,plain_bold_heading,5,268,compiled_resolved
SGA5-TARGET-01018,sga5:XII:proposition:4.6,XII,proposition,4.6,Proposition 4.6.,SGA5_English_sync_workpass.tex,13752,plain_bold_heading,5,268,compiled_resolved
SGA5-TARGET-01019,sga5:XII:lemma:4.7,XII,lemma,4.7,Lemma 4.7.,SGA5_English_sync_workpass.tex,13800,plain_bold_heading,5,269,compiled_resolved
SGA5-TARGET-01020,sga5:XII:equation:4.7.1,XII,equation,4.7.1,Equation 4.7.1,SGA5_English_sync_workpass.tex,13867,explicit_tag,{4.7.1},270,compiled_resolved
SGA5-TARGET-01021,sga5:XII:corollary:4.8,XII,corollary,4.8,Corollary 4.8.,SGA5_English_sync_workpass.tex,14023,plain_bold_heading,5,273,compiled_resolved
SGA5-TARGET-01022,sga5:XII:proposition:4.9,XII,proposition,4.9,Proposition 4.9.,SGA5_English_sync_workpass.tex,14035,plain_bold_heading,5,273,compiled_resolved
SGA5-TARGET-01023,sga5:XII:equation:4.9.1,XII,equation,4.9.1,Equation 4.9.1,SGA5_English_sync_workpass.tex,14057,explicit_tag,{4.9.1},273,compiled_resolved
SGA5-TARGET-01024,sga5:XII:equation:4.9.2,XII,equation,4.9.2,Equation 4.9.2,SGA5_English_sync_workpass.tex,14068,explicit_tag,{4.9.2},273,compiled_resolved
SGA5-TARGET-01025,sga5:XII:proposition:4,XII,proposition,4,Proposition 4.,SGA5_English_sync_workpass.tex,14072,plain_sentence_heading,5,273,compiled_resolved
SGA5-TARGET-01026,sga5:XII:section:5,XII,section,5,5. Generalization of a Nielsen--Wecken type formula {\normalfont (cf. [1])},SGA5_English_sync_workpass.tex,14074,section,5,274,compiled_resolved
SGA5-TARGET-01027,sga5:XII:proposition:5.1,XII,proposition,5.1,Proposition 5.1,SGA5_English_sync_workpass.tex,14076,statement_environment,5,274,compiled_resolved
SGA5-TARGET-01028,sga5:XII:equation:5.1.1,XII,equation,5.1.1,Equation 5.1.1,SGA5_English_sync_workpass.tex,14087,explicit_tag,{5.1.1},274,compiled_resolved
SGA5-TARGET-01029,sga5:XII:equation:5.2,XII,equation,5.2,Equation 5.2,SGA5_English_sync_workpass.tex,14099,explicit_tag,{5.2},274,compiled_resolved
SGA5-TARGET-01030,sga5:XII:equation:5.3,XII,equation,5.3,Equation 5.3,SGA5_English_sync_workpass.tex,14107,explicit_tag,{5.3},274,compiled_resolved
SGA5-TARGET-01031,sga5:XII:equation:5.4,XII,equation,5.4,Equation 5.4,SGA5_English_sync_workpass.tex,14113,explicit_tag,{5.4},274,compiled_resolved
SGA5-TARGET-01032,sga5:XII:equation:5.5,XII,equation,5.5,Equation 5.5,SGA5_English_sync_workpass.tex,14117,explicit_tag,{5.5},274,compiled_resolved
SGA5-TARGET-01033,sga5:XII:equation:5.6,XII,equation,5.6,Equation 5.6,SGA5_English_sync_workpass.tex,14122,explicit_tag,{5.6},274,compiled_resolved
SGA5-TARGET-01034,sga5:XII:equation:5.7,XII,equation,5.7,Equation 5.7,SGA5_English_sync_workpass.tex,14128,explicit_tag,{5.7},274,compiled_resolved
SGA5-TARGET-01035,sga5:XII:equation:5.8,XII,equation,5.8,Equation 5.8,SGA5_English_sync_workpass.tex,14132,explicit_tag,{5.8},274,compiled_resolved
SGA5-TARGET-01036,sga5:XII:equation:5.9,XII,equation,5.9,Equation 5.9,SGA5_English_sync_workpass.tex,14137,explicit_tag,{5.9},274,compiled_resolved
SGA5-TARGET-01037,sga5:XII:subsection:5.10,XII,subsection,5.10,5.10. Special cases,SGA5_English_sync_workpass.tex,14145,subsection,5,275,compiled_resolved
SGA5-TARGET-01038,sga5:XII:equation:5.11,XII,equation,5.11,Equation 5.11,SGA5_English_sync_workpass.tex,14148,explicit_tag,{5.11},275,compiled_resolved
SGA5-TARGET-01039,sga5:XII:section:6,XII,section,6,6. Application to a Lefschetz formula,SGA5_English_sync_workpass.tex,14157,section,5,275,compiled_resolved
SGA5-TARGET-01040,sga5:XII:subsection:6.1,XII,subsection,6.1,6.1,SGA5_English_sync_workpass.tex,14159,subsection,5,275,compiled_resolved
SGA5-TARGET-01041,sga5:XII:subsection:6.2,XII,subsection,6.2,6.2. Definition of the local terms,SGA5_English_sync_workpass.tex,14184,subsection,5,276,compiled_resolved
SGA5-TARGET-01042,sga5:XII:equation:6.2.1,XII,equation,6.2.1,Equation 6.2.1,SGA5_English_sync_workpass.tex,14208,explicit_tag,{6.2.1},276,compiled_resolved
SGA5-TARGET-01043,sga5:XII:equation:6.2.2,XII,equation,6.2.2,Equation 6.2.2,SGA5_English_sync_workpass.tex,14228,explicit_tag,{6.2.2},276,compiled_resolved
SGA5-TARGET-01044,sga5:XII:subsection:6.3,XII,subsection,6.3,6.3. A Lefschetz formula,SGA5_English_sync_workpass.tex,14243,subsection,5,277,compiled_resolved
SGA5-TARGET-01045,sga5:XII:equation:6.3.1,XII,equation,6.3.1,Equation 6.3.1,SGA5_English_sync_workpass.tex,14246,explicit_tag,{6.3.1},277,compiled_resolved
SGA5-TARGET-01046,sga5:XII:equation:6.3.2,XII,equation,6.3.2,Equation 6.3.2,SGA5_English_sync_workpass.tex,14251,explicit_tag,{6.3.2},277,compiled_resolved
SGA5-TARGET-01047,sga5:XII:equation:6.3.3,XII,equation,6.3.3,Equation 6.3.3,SGA5_English_sync_workpass.tex,14261,explicit_tag,{6.3.3},277,compiled_resolved
SGA5-TARGET-01048,sga5:XII:equation:6.3.4,XII,equation,6.3.4,Equation 6.3.4,SGA5_English_sync_workpass.tex,14279,explicit_tag,{6.3.4},277,compiled_resolved
SGA5-TARGET-01049,sga5:XII:equation:6.3.5,XII,equation,6.3.5,Equation 6.3.5,SGA5_English_sync_workpass.tex,14286,explicit_tag,{6.3.5},277,compiled_resolved
SGA5-TARGET-01050,sga5:XII:equation:6.3.6,XII,equation,6.3.6,Equation 6.3.6,SGA5_English_sync_workpass.tex,14291,explicit_tag,{6.3.6},277,compiled_resolved
SGA5-TARGET-01051,sga5:XII:equation:6.3.7,XII,equation,6.3.7,Equation 6.3.7,SGA5_English_sync_workpass.tex,14295,explicit_tag,{6.3.7},277,compiled_resolved
SGA5-TARGET-01052,sga5:XII:equation:6.3.8,XII,equation,6.3.8,Equation 6.3.8,SGA5_English_sync_workpass.tex,14302,explicit_tag,{6.3.8},277,compiled_resolved
SGA5-TARGET-01053,sga5:XII:equation:6.3.9,XII,equation,6.3.9,Equation 6.3.9,SGA5_English_sync_workpass.tex,14308,explicit_tag,{6.3.9},277,compiled_resolved
SGA5-TARGET-01054,sga5:XII:equation:6.3.10,XII,equation,6.3.10,Equation 6.3.10,SGA5_English_sync_workpass.tex,14314,explicit_tag,{6.3.10},277,compiled_resolved
SGA5-TARGET-01055,sga5:XII:equation:6.3.11,XII,equation,6.3.11,Equation 6.3.11,SGA5_English_sync_workpass.tex,14319,explicit_tag,{6.3.11},278,compiled_resolved
SGA5-TARGET-01056,sga5:XII:equation:6.3.12,XII,equation,6.3.12,Equation 6.3.12,SGA5_English_sync_workpass.tex,14326,explicit_tag,{6.3.12},278,compiled_resolved
SGA5-TARGET-01057,sga5:XII:subsection:6.4,XII,subsection,6.4,6.4. Remarks on the local terms,SGA5_English_sync_workpass.tex,14332,subsection,5,278,compiled_resolved
SGA5-TARGET-01058,sga5:XII:equation:6.4.1,XII,equation,6.4.1,Equation 6.4.1,SGA5_English_sync_workpass.tex,14334,explicit_tag,{6.4.1},278,compiled_resolved
SGA5-TARGET-01059,sga5:XII:equation:6.4.2,XII,equation,6.4.2,Equation 6.4.2,SGA5_English_sync_workpass.tex,14340,explicit_tag,{6.4.2},278,compiled_resolved
SGA5-TARGET-01060,sga5:XII:equation:6.4.3,XII,equation,6.4.3,Equation 6.4.3,SGA5_English_sync_workpass.tex,14365,explicit_tag,{6.4.3},278,compiled_resolved
SGA5-TARGET-01061,sga5:XII:equation:6.4.4,XII,equation,6.4.4,Equation 6.4.4,SGA5_English_sync_workpass.tex,14378,explicit_tag,{6.4.4},279,compiled_resolved
SGA5-TARGET-01062,sga5:XII:lemma:6.4.5,XII,lemma,6.4.5,Lemma 6.4.5,SGA5_English_sync_workpass.tex,14383,subsection,5,279,compiled_resolved
SGA5-TARGET-01063,sga5:XII:equation:6.4.6,XII,equation,6.4.6,Equation 6.4.6,SGA5_English_sync_workpass.tex,14415,explicit_tag,{6.4.6},279,compiled_resolved
SGA5-TARGET-01064,sga5:XII:equation:6.4.7,XII,equation,6.4.7,Equation 6.4.7,SGA5_English_sync_workpass.tex,14421,explicit_tag,{6.4.7},280,compiled_resolved
SGA5-TARGET-01065,sga5:XII:equation:6.4.8,XII,equation,6.4.8,Equation 6.4.8,SGA5_English_sync_workpass.tex,14431,explicit_tag,{6.4.8},280,compiled_resolved
SGA5-TARGET-01066,sga5:XII:equation:6.4.9,XII,equation,6.4.9,Equation 6.4.9,SGA5_English_sync_workpass.tex,14436,explicit_tag,{6.4.9},280,compiled_resolved
SGA5-TARGET-01067,sga5:XII:section:7,XII,section,7,7. Comments on the conditions of validity of the Lefschetz formula,SGA5_English_sync_workpass.tex,14445,section,5,280,compiled_resolved
SGA5-TARGET-01068,sga5:XII:subsection:7.1,XII,subsection,7.1,7.1,SGA5_English_sync_workpass.tex,14447,subsection,5,280,compiled_resolved
SGA5-TARGET-01069,sga5:XII:proposition:7.2,XII,proposition,7.2,Proposition 7.2,SGA5_English_sync_workpass.tex,14465,statement_environment,5,280,compiled_resolved
