concept,pattern,package,lang_hint,file,verdict,window
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria Diferencial/tex/GD_V_GeometriaRiemann.tex,sense_uncertain,"egida. theorem proof Sean $e_1, e_2$ campos ortonormales en un abierto $U ⊂ M_2$ que contiene a $p$. Consideramos las formas duales $ω_1, ω_2$ de estos campos, que son iguales independientemente de la inmersión elegida, dado que las métricas son la misma. Usando el lema II de Cartan ( lem:CartanII ), tenemos que align* ω_{12} &= ω_{12}' \\ -K ω_1 ω_2 &= -K' ω_1' ω_2' \\ -K ω_1 ω_2 &= -K' ω_1 ω_2 \\ -K &= -K' align* proof Formas fundamentales Vamos a revisar las formas fundamentales"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria Diferencial/tex/GD_V_GeometriaRiemann.tex,reject_false_sense,"do el lema II de Cartan ( lem:CartanII ), tenemos que align* ω_{12} &= ω_{12}' \\ -K ω_1 ω_2 &= -K' ω_1' ω_2' \\ -K ω_1 ω_2 &= -K' ω_1 ω_2 \\ -K &= -K' align* proof Formas fundamentales Vamos a revisar las formas fundamentales que veíamos en Geometría de Curvas y Superficies. La primera forma fundamental era $I_p( ) = \vv, \vv _p$, la métrica en el espacio tangente. Como podemos escribir \[ = ω_1( ) e_1 + ω_2 ( ) \], entonces podemos decir que \[ ω_1 ( ) · ω_1 ( ) + ω_2( ) · ω_"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/GeometriaCurvasSuperficies.tex,sense_uncertain,"& k & \\ '(s) &= & -k & + & \\ '(s) &= & & - & matrix \] donde τ es la torsión, que nos da una medida de lo no plana que es la curva. De hecho, si $τ = 0$, la curva es plana. defn [Curva birregular] Se dice que una curva $ α {I}{ℝ^3}$ es birregular si $α'(t)$ y $α''(t)$ son linealmente independientes (no se anulan) para todo $t∈I$. defn Superficies: primera forma fundamental En esta sección vamos a pasar a estudiar las superficies en el espacio, más concretamente las superficies s"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/GeometriaCurvasSuperficies.tex,sense_uncertain,"u}=Φ_u$ y $ Φ {v} = Φ_v$. Por lo tanto, podemos reescribir $ = a_1Φ_u + a_2Φ_v$ y $ = b_1Φ_u + b_2Φ_v$. Si calculamos su producto escalar: align* \va, \vb &= a_1Φ_u + a_2Φ_v, b_1Φ_u+b_2Φ_v = \\ &= a_1b_1 Φ_u, Φ_u + (a_1b_2 + a_2b_1) Φ_u,Φ_v + a_2b_2 Φ_v, Φ_v = \\ &= a_1b_1E + (a_1b_2 + a_2b_1) F + a_2b_2G align* Esta métrica, que hemos hallado a partir del producto escalar euclídeo, se llama la primera forma fundamental Primera forma fundamental , denotada como $I_Φ$ y comprime todas las prop"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/tex/geo_Hoja5.tex,sense_uncertain,"Hoja 5 Primera forma fundamental Tenemos una superficie $S$, una forma cuadrática align* I_p {T_pS&}{ℝ} \\ v v,v align* y una parametrización $ Φ {U}{S}$ que lleva un punto $(u,v)$ a $p=Φ(u,v)$. $\{Φ_u(u,v),Φ_v(u,v)\}$ es una base del plano tangente $T_pS$. Para"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/tex/geo_Hoja5.tex,sense_uncertain,"undamental Tenemos una superficie $S$, una forma cuadrática align* I_p {T_pS&}{ℝ} \\ v v,v align* y una parametrización $ Φ {U}{S}$ que lleva un punto $(u,v)$ a $p=Φ(u,v)$. $\{Φ_u(u,v),Φ_v(u,v)\}$ es una base del plano tangente $T_pS$. Para hallar la forma fundamental, hallamos ese producto escalar \[ I_p(v) = aΦ_u + bΦ_v, aΦ_u + bΦ_v = a^2 { Φ_u,Φ_u }_{E(u,v)} + 2ab { Φ_u, Φ_v }_{F(u,v)} + b^2 { Φ_v,Φ_v }_{G(u,v)} \] Cálculo del ángulo entre curvas Si tenemos dos curvas $ α,β {I}{S}$ que"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/tex/geo_Hoja6.tex,reject_false_sense,"en ningún momento y por lo tanto la 1FF de $Φ$ es siempre la misma. problem problem [3] Sea $Σ$ parametrizada por \[ Φ(u,v) = (r(u) v,r(u) v,z(u) ) \]. Además, la normal unitaria es \[ N = (-z'(u) v, -z'(v) v, r'(u) ) \] Calcular la primera y segunda forma fundamental, y algo sobre las curvaturas principales. Podemos ver que $Σ$ es una superficie de revolución de la curva $(r(u), 0, z(u))$. Además, viendo la normal unitaria tenemos que $z'^2 + r'^2 = 1$, y por lo tanto la curva de rev"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/tex/geo_Hoja6.tex,sense_uncertain,"0 ) \\ Φ_{vv} &= (-r v, -r v, 0 ) align* lo que nos da los coeficientes align* E &= r'^2 + z'^2 = 1 \\ F &= 0 \\ G &= r^2 \\ e &= {N,Φ_{uu}} = -r''z' + r'z''\\ f &= {N,Φ_{uv}} = rz'\\ g &= {N,Φ_{vv}} = rz' \\ align* Pero además, al haber calculado antes la primera forma fundamental, podríamos sacar que \[ N = Φ_u × Φ_v { Φ_u×Φ_v } = Φ_u × Φ_v { EG-F^2 } \] y que además \[ e = {N,Φ_{uu}} = 1 { EG-F^2 } [ Φ_u | Φ_v | Φ_{uu} ] \] De esta forma evitamos realizar cuentas excesivamente c"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/tex/geo_Hoja7.tex,reject_false_sense,"orma $Φ(u,v_0)$ se pueden expresar como \[ Φ(u,v_0) = (u,uv_0, v_0^2) = u(1,v_0,0) + (0,0,v_0^2) \] lo que nos dice que efectivamente esas curvas son rectas. Además, son curvas asintóticas. Recordamos que las curvas asintóticas cumplen que $II_α(t)(α'(t))= α''(t), N $. Dado que $α$ son rectas en este caso, $α''(t) = 0$ y por lo tanto la segunda forma fundamental se anula y son curvas asintóticas. Vamos a ver mejor de dónde viene esa expresión de la 2FF. Sabemos que \[ II(α'(t) = \dif N(α'(t)),α'(t) \]. Podemo"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/tex/geo_Hoja9.tex,reject_false_sense,"Hoja 9 problem [1] Dadas las siguientes superficies $S$ y $Q$ sus métricas Riemannianas, halla la curvatura gaussiana $K$. $Q = a^2 u ^2 + b^2 v ^2$. Si $S$ estuviese dada como parametrización y $Q$ fuese la primera forma fundamental, ya sabríamos cómo obtener la curvatura. Pero no lo sabemos. Escribimos la métrica como la suma de dos formas Formas de adsafdsf \[ Q = ω_1^2 + ω_2^2 \], y hallamos un $ω_3$ tal que\[ ω_1 = ω_2 ω_3 ω_2 = ω_3 ω_1 \]. De esta fo"
ground form,forma fundamental,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Geometria de Curvas y superficies/tex/geo_Hoja9.tex,sense_uncertain,"oblem [2] Dado \[ \dif x^2 + \dif y^2 {(x^2+y^2+C)^2} \] di en qué lugar del plano $XY$ esto define una métrica, y calcula su curvatura gaussiana. Podemos reexpresar la fórmula así: \[ 1 {(x^2+y^2+C)^2} x^2 + 1 {(x^2+y^2+C)^2} y^2\] Que se parece bastante a la primera forma fundamental $E x^2 + 2F x y + G y^2$. Podemos entonces escribir la matriz de esa forma fundamental: cuando esté definida positiva, será una métrica. Estudiamos \[Q = pmatrix 1 {(x^2+y^2+C)^2} & 0 \\ 0 & 1 {("
resultant,résultant,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"de dos números impares es impar, afirmación que es totalmente falta. problem problem [12] En toda terna pitagórica generada por $p$ y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es dec"
resultant,résultant,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es decir: \[ \{ array {l} a=p^2-q^2=3m+i \\ b=2pq=3n+j \\ c=p^2+q^2=3h+k array . con i,j,k = 1 ó 2\] Cuando pasemos a corroborar qu"
resultant,resultant,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"de dos números impares es impar, afirmación que es totalmente falta. problem problem [12] En toda terna pitagórica generada por $p$ y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es dec"
resultant,resultant,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es decir: \[ \{ array {l} a=p^2-q^2=3m+i \\ b=2pq=3n+j \\ c=p^2+q^2=3h+k array . con i,j,k = 1 ó 2\] Cuando pasemos a corroborar qu"
resultant,résultante,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"de dos números impares es impar, afirmación que es totalmente falta. problem problem [12] En toda terna pitagórica generada por $p$ y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es dec"
resultant,résultante,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es decir: \[ \{ array {l} a=p^2-q^2=3m+i \\ b=2pq=3n+j \\ c=p^2+q^2=3h+k array . con i,j,k = 1 ó 2\] Cuando pasemos a corroborar qu"
resultant,resultante,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"de dos números impares es impar, afirmación que es totalmente falta. problem problem [12] En toda terna pitagórica generada por $p$ y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es dec"
resultant,resultante,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es decir: \[ \{ array {l} a=p^2-q^2=3m+i \\ b=2pq=3n+j \\ c=p^2+q^2=3h+k array . con i,j,k = 1 ó 2\] Cuando pasemos a corroborar qu"
resultant,resultantes,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"de dos números impares es impar, afirmación que es totalmente falta. problem problem [12] En toda terna pitagórica generada por $p$ y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es dec"
resultant,resultantes,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es decir: \[ \{ array {l} a=p^2-q^2=3m+i \\ b=2pq=3n+j \\ c=p^2+q^2=3h+k array . con i,j,k = 1 ó 2\] Cuando pasemos a corroborar qu"
resultant,résultantes,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"de dos números impares es impar, afirmación que es totalmente falta. problem problem [12] En toda terna pitagórica generada por $p$ y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es dec"
resultant,résultantes,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/HistoriaMatematicas/tex/HistoriaMatematicas_Ejs.tex,sense_uncertain,"y $q$ siendo ambos positivos y $p>q$, mediante la fórmula simple \[F(p,q)=(p^2-q^2,2pq,p^2+q^2)\] al menos uno de los tres números resultantes es divisible por 3. En toda terna pitagórica $(a,b,c)$ generada por $p$ y $q$ como antes, al menos uno de los tres números resultantes es divisible por 5 Pedro Supongamos que ninguno de los números es múltiplo de 3, es decir: \[ \{ array {l} a=p^2-q^2=3m+i \\ b=2pq=3n+j \\ c=p^2+q^2=3h+k array . con i,j,k = 1 ó 2\] Cuando pasemos a corroborar qu"
complete system,sistema completo,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Logica Matematica/Resumen.tex,reject_false_sense,"p$ indica que existe una demostración o prueba de $p$ a partir de $T$ defn theorem Sea $ \sigma {A}{\{0, 1\}}$ una función arbitraria. Entonces $ $ se extiende, de modo único, a una valoración booleana $$ \sigma :FBF(L) Z _2$$ theorem defn [Sistema completo] Un sistema de conectivas es completo si a partir de ellas pueden deducirse las demás defn defn [Modelo] Una interpretación σ es un modelo de una teoria $T$ si y sólo si \[ p T \ \ \ σ(p)= =1\] defn defn [Consecuencia tautológica"
complete system,sistema completo,romance_es_fr,es,sources/es_nunosempere_apuntes/Apuntes-d1eb04a6b97290f42c138baee24bfa95cea2bcb0/Logica Matematica/tex/sec1.tex,sense_uncertain,"1 & 0 & 1 & 0 & 0 & 0 \\ 0 & 1 & 1 & 0 & 1 & 0 \\ 0 & 0 & 0 & 0 & 1 & 1 \\ tabular center obs itemize $ (p p)$ $ $ $(p q) ( p q)$ $(p q) (p q) (q p)$ itemize obs defn [Sistema completo] Un sistema de conectivas es completo si las demás conectivas pueden definirse en términos de ellas. defn example Los siguientes conjuntos son completos. $$\{ , \}, \{ , \}, \{ , \}, \{ , \}$$ $\{ , \}$ no es completo."
