route_key,rows_routed,package,lang_hint,file,window,use_boundary
homomorf,3,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2018/12-anillos-conmutativos-ejercicios.tex,"Sea $R$ un anillo conmutativo y sea $ p R$ un ideal primo. Demuestre que si $x^n p $ para algún $x R$ y $n = 1,2,3, $, entonces $x p $. ejercicio ejercicio Sea $f R S$ un homomorfismo de anillos conmutativos. Para un ideal primo $ p S$ verifique directamente que $f^{-1} ( p )$ es un ideal primo en $R$. ejercicio ejercicio Sea $R$ un anillo conmutativo y s",stem_hit_only_requires_context_review
polinom,2,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2018/12-anillos-conmutativos-ejercicios.tex,"cualquier $x $ \[ m _x \{ funciones continuas f f (x) = 0 \} \] es un ideal maximal en $ C ( )$. ejercicio ejercicio Determine si el ideal generado por el polinomio $X^2 + 1$ es primo o maximal en el anillo $$ [X], [X], [X], _2 [X].$$ ejercicio ejercicio Sea $R$ un anillo conmutativo y sea $ p R$ un ideal primo. Demue",stem_hit_only_requires_context_review
teorem,19,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,"rfismo $$R f S \pi S/I$$ donde $ s s + I$ es la proyección sobre el anillo cociente. Tenemos $$ ( f) = \{ r R f (r) I \} = f^{-1} (I).$$ Luego, el primer teorema de isomorfía implica que $$R/f^{-1} (I) ( f) S/I.$$ Ahora en la parte 1), si $I = p $ es un ideal primo, entonces $S/ p $ es un dominio de integridad, y luego $",stem_hit_only_requires_context_review
sistem,7,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,"s $f_i$. El teorema de la base nos dice que $J$ es necesariamente finitamente generado: $J = (g_1, ,g_m)$ y luego $$V ( \{ f_i \}_{i I}) = V (J) = V (g_1, ,g_m).$$ Esto significa que todo sistema de ecuaciones polinomiales en $k [X_1, ,X_n]$ siempre equivale a un sistema de un número finito de ecuaciones polinomiales. Lamentablemente, la prueba del teorema de la base no es cons",stem_hit_only_requires_context_review
racional,4,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,"ación En esta sección vamos a estudiar una construcción importante para anillos conmutativos llamada localización . La idea es bien sencilla y puede ser motivada por la construcción de los números racionales $ $ a partir de los números enteros $ $. Los elementos de $ $ son fracciones $ a {b}$, donde $a,b $ y $b 0$. Tenemos equation eqn:igualdad-de-fracciones a {b} = a' {b'}",stem_hit_only_requires_context_review
homomorf,3,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,"ideal nulo $0$ es maximal en $R$ si y solo si $R$ es un cuerpo. enumerate proof $R/0 R$. proof corolario observacion obs:preimagen-de-un-ideal-primo Sea $f R S$ un homomorfismo de anillos conmutativos. enumerate Si $ p S$ es un ideal primo, entonces $f^{-1} ( p )$ es un ideal primo en $R$. En otras palabras, un homomorfismo de anillos $f",stem_hit_only_requires_context_review
invariant,2,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,d$ y por ende $f-g I_k$ por la hipótesis de inducción. Pero en este caso $f = (f-g) + g I_k$. proof Un poco de la historia. En el siglo XIX muchos algebristas se dedicaban a la teoría de invariantes que trata de encontrar generadores de ciertos ideales en casos particulares. Hilbert probó el teorema de arriba para deducir la existencia de un número finito de generadores en un caso ge,stem_hit_only_requires_context_review
polinom,2,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,"| a,b , ~ b 0, ~ p b para ningún primo p \} = . multline* ejemplo Ahora vamos a ver otro ejemplo más de cuerpos de fracciones. ejemplo Para un cuerpo $k$ el anillo de polinomios $k [X]$ tiene como su cuerpo de fracciones el cuerpo de las funciones racionales cuerpo!de funciones racionales $$k (X) \{ f {g} | f,g k [X], ~ g 0 \}$$ Recordem",stem_hit_only_requires_context_review
simetri,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2018/12-anillos-conmutativos.tex,"iva. Si $(r,u) (r',u')$, entonces $v\,(ru' - r'u) = 0$ para algún $v U$, y multiplicando esta identidad por $-1$, se obtiene $v\,(r'u - ru') = 0$, lo que significa que la relación es simétrica. En fin, supongamos que $(r,u) (r',u')$ y $(r',u') (r'', u'')$; es decir, que existen algunos $v, v' U$ tales que $$v\,(ru' - r'u) = 0, v'\,(r'u'' - r''u') = 0.$$",stem_hit_only_requires_context_review
simetri,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/0-conjuntos-ejercicios.tex,"{i I} (X A_i) y X _{i I} A_i = _{i I} (X A_i). \] enumerate ejercicio ejercicio Sea $X$ un conjunto. Para dos subconjuntos $A, B X$ su diferencia simétrica se define por $$A B ( A B ) ( A B ).$$ enumerate Demuestre que $A A = $ y $A = A$. Demuestre que $A B = (A B ) (B A)$. Demuestre qu",stem_hit_only_requires_context_review
racional,4,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/0-conjuntos.tex,"normalmente se denota por la fracción $ a {b}$. De hecho, nuestra relación de equivalencia es precisamente $$ a {b} = a' {b'} ab' = a'b.$$ Este es el modo riguroso de construir los números racionales a partir de los números enteros: se trata de las clases de equivalencia de pares $(a,b)$ con $b 0$. Para representar cada fracción (clase equivalencia) de manera única, se suelen",stem_hit_only_requires_context_review
simetri,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/0-conjuntos.tex,"X Y$ es una aplicación invertible, entonces $f^{-1} Y X$ es también invertible: su inversa es $f X Y$: $$(f^{-1})^{-1} = f.$$ proof Las fórmulas eqn:aplicacion-inversa son simétricas y dicen al mismo tiempo que $f$ es inversa a $f^{-1}$. proof observacion observacion obs:aplicaciones-inversas-para-composiciones Si $f X Y$ e $g Y Z$ poseen apl",stem_hit_only_requires_context_review
matric,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/0-conjuntos.tex,"$ ^2 ^2$ la rotación del plano de $90^ $ en el sentido antihorario y sea $ ^2 ^2$ la reflexión respecto al eje $x$. Estas son aplicaciones lineales que corresponden a las matrices \[ A = pmatrix 0 & -1 \\ 1 & 0 pmatrix , B = pmatrix 1 & 0 \\ 0 & -1 pmatrix . \] Se ve géometricamente que $ $. center tikzpicture [x=0.5cm, y=0.5c",stem_hit_only_requires_context_review
teorem,19,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/1-anillos-ejercicios.tex,"ejercicio ejercicio Sea $A$ un anillo conmutativo. enumerate Si $x,y A$ son nilpotentes, demuestre que $x+y$ es también nilpotente. Sugerencia: calcule $(x+y)^n$ usando el teorema del binomio. En el anillo de matrices $M_2 (A)$ encuentre $a,b M_2 (A)$ tales que $a$ y $b$ son nilpotentes, pero $a+b$ no es nilpotente. enumerate ejercicio ejercicio",stem_hit_only_requires_context_review
polinom,2,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/1-anillos-ejercicios.tex,"- align* usando la identidad de Euler para los números complejos. ejercicio ejercicio Sea $n = 2,3,4, $ un número fijo y $ _n e^{2 i/n}$. enumerate Para un polinomio complejo $f = a_{n-1}\,X^{n-1} + + a_1\,X + a_0$ de grado $< n$ demuestre que $$ 1 {n}\, _{0 k n-1} f ( _n^k) = a_0.$$ Demuestre que $ _{1 k n-1} (1- _n^k",stem_hit_only_requires_context_review
simetri,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/1-anillos-ejercicios.tex,"cicio ejercicio Sea $X$ un conjunto y $2^X$ el conjunto de los subconjuntos de $X$. Demuestre que $2^X$ es un anillo conmutativo de característica $2$ respecto a la suma $A B$ (diferencia simétrica) y producto $A B$ (intersección). ejercicio ejercicio [Los números duales] Inmitando la definición de los números complejos, consideremos las expresiones $x + y $, donde $x,y$ son",stem_hit_only_requires_context_review
matric,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/1-anillos-ejercicios.tex,"ejercicio % ejercicio % Sea $p$ un número primo. Demuestre que los coeficientes binomiales % ${p i}$ son divisibles por $p$ para $i = 1, ,p-1$. % ejercicio ejercicio ejerc:binomio-matrices En el anillo de matrices $M_2 (A)$ encuentre dos elementos $a,b$ tales que $$(ab)^2 a^2\,b^2, (a+b)^2 a^2 + 2\,ab + b^2.$$ ejercicio ejercicio Sea $A$ un anillo conmutati",stem_hit_only_requires_context_review
sistem,7,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/1-anillos.tex,se obtiene el anillo de las series formales que se denota por $A[\![X]\!]$. Véase el ejercicio ejerc:series-formales . ejemplo Vamos a volver a los polinomios en el siguiente capítulo para sistematizar sus propiedades. ejemplo [Anillos de funciones] Sea $X$ un conjunto y $A$ un anillo. Las aplicaciones $f X A$ forman un anillo respecto a la suma y producto punto por punto :,stem_hit_only_requires_context_review
grup,7,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/1-anillos.tex,"matrices con el conmutador $[-,-]$ no son anillos. Son casos particulares de algo llamado ``anillos de Lie { Sophus Lie (1842--1899), matemático noruego, conocido por sus trabajos en la teoría de grupos de Lie.}'', que es también una estructura sumamente importante, pero no la vamos a estudiar en este curso. % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % Subanillos Si tenem",stem_hit_only_requires_context_review
racional,4,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/1-anillos.tex,los primeros ejemplos y propiedades básicas. % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % Números complejos En el capítulo anterior hemos recordado la construcción de los números racionales $ $ a partir de los números enteros $ $ y también la construcción de los números reales $ $ a partir de $ $. Ahora vamos a revisar la construcción de los números complejos $ $ a partir,stem_hit_only_requires_context_review
simetri,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/1-anillos.tex,"cualquier dominio. construccion Sea $A$ un dominio. Consideremos la siguiente relación sobre $A A \{ 0 \}$: $$(a,b) (a',b') ab' = a'b.$$ Esta relación es visiblemente reflexiva y simétrica. Para ver que es transitiva, notamos que si $$(a,b) (a,b), (a',b') (a'',b''),$$ entonces $$ab' = a'b, a'b'' = a''b'.$$ Luego, usando que $A$ es conmutativo (!) $$b'",stem_hit_only_requires_context_review
matric,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/1-anillos.tex,"rincipal es reconstruir $X$ a partir de las funciones sobre $X$. ejemplo Mencionemos un ejemplo importante de anillos no conmutativos que seguramente es familiar al lector. ejemplo [Anillos de matrices] Para un anillo $A$, una matriz de $n\times n$ con coeficientes en $A$ es una tabla \[ a = pmatrix a_{11} & a_{12} & & a_{1n} \\ a_{21} & a_{22} & & a_{2n} \\",stem_hit_only_requires_context_review
sistem,7,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/2-polinomios-ejercicios.tex,"= a_n\,X^n + a_{n-1}\,X^{n-1} + + a_1\,X + a_0 k [X]$$ de grado $ n$ tal que $f (x_i) = y_i$ para todo $i$. Sugerencia: use el ejercicio anterior. solucion Tenemos un sistema de ecuaciones polinomiales equation eqn:interpolacion aligned a_n\,x_0^n + a_{n-1}\,x_0^{n-1} + + a_1\,x_0 + a_0 & = y_0, \\ a_n\,x_1^n + a_{n-1}\,x_1",stem_hit_only_requires_context_review
determinant,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/2-polinomios-ejercicios.tex,"ntes en la expansión de los polinomios ciclotómicos $$ _{11}, \, _{12}, \, _{13}, \, _{14}, \, _{15}, \, _{16}, \, _{17}, \, _{18}, \, _{19}, \, _{20}.$$ ejercicio ejercicio [Determinante de Vandermonde] Sea $k$ un cuerpo y $x_0, , x_n k$. Demuestre que \[ V (x_0,x_1, ,x_n) pmatrix 1 & x_0 & x_0^2 & & x_0^{n-1} & x_0^n \\ 1 & x_1 & x_1^2 &",stem_hit_only_requires_context_review
racional,4,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/b-pari.tex,"isores de $x$. framed verbatim ? divisors (20) % = [1, 2, 4, 5, 10, 20] ? numdiv (20) % = 6 verbatim framed % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % Números enteros y racionales Para los números enteros están definidas las operaciones aritméticas habituales, como $m$+$n$ , $m$-$n$ , $m$*$n$ , {$m$\^{}$n$} (el número $m^n$), $n$! (el factorial). El número r",stem_hit_only_requires_context_review
determinant,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/algebra-2019/b-pari.tex,"a^2 % = [0 0 1] [0 0 0] [0 0 0] ? a^3 % = [0 0 0] [0 0 0] [0 0 0] ? [1,1,1; 0,1,1; 0,0,1]^-1 % = [1 -1 0] [0 1 -1] [0 0 1] verbatim framed itemize matdet\,($a$) calcula el determinante de $a$. trace\,($a$) calcula la traza de $a$. matsize\,($a$) devuelve $[m,n]$ si $a$ es una matriz de $m n$. $a$[$i$,$j$] devuelve el elemento $a_{ij}$ de la matriz",stem_hit_only_requires_context_review
sistem,7,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/categorias/categorias.tex,uier cuerpo. Una solución extrema de todos de estos problemas es reemplazar las $k$-álgebras afines con $k$ fijo por los anillos conmutativos arbitrarios (posiblemente con nilpotentes). Esta idea fue sistemáticamente desarrollada por el matemático francés Alexander Grothendieck (1928--2014) con ayuda de su colaborador Jean Dieudonné (1906--1992) en el tratado ``Éléments de géométrie algébriqu,stem_hit_only_requires_context_review
sistem,7,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/romance_source_canon/ES-B-002_notas-san-salvador/esquemas/esquemas.tex,"gebraica, creo que todavía sería adecuado el título del viejo libro de Enriques ``Teoría geométrica de ecuaciones''.\\ ¿Qué opina usted? Grothendieck : Sí, pero su ``lego'' debe saber qué es un sistema de ecuaciones algebraicas. Esto le costaría años de estudio a Platón.}{Apuntes de charlas de Grothendieck\\ tomados por Federico Gaeta} La idea de esquema surgió por primera vez en u",stem_hit_only_requires_context_review
funkci,4,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/slavic_source_canon/cs/daemontus_statnice_priprava/programove_a_informacne_systemy.tex,"movacie Jazyky multicols {2} Základné pojmy V kontexte programovacích jazykov uvažujeme dva základné pojmy: itemize Výraz (expression) - kombinácia operátorov, konštánt, premenných, funkcií a iných prvkov jazyka ktorá sa vyhodnotí na nejakú výslednú hodnotu (môže ísť o prázdnu hodnotu). Výraz môže ale nemusí mať vedľajšie efekty. (Príklady: 2+1.5, A == 3, null, pop()) Príkaz",stem_hit_only_requires_context_review
konstru,1,expanded_non_slavic,es,sources/romance_es_fr/Interlanguage_LaTeX_SourceBodies_DirectGated_Slavic_Romance_20260705/slavic_source_canon/cs/daemontus_statnice_priprava/programove_a_informacne_systemy.tex,"yť klauzula Else prítomná, avšak dá sa nahradiť testom na negáciu pôvodnej podmienky. If-Then-Else sa dá v prípade potreby násobne vnárať (do Else vetvy sa vloží ďalšie IF). Pokiaľ jazyk takúto konštrukciu podporuje priamo na syntaktickej úrovni, hovoríme o riadiacej štruktúre If-Then-Elseif-Else. algorithm algorithmic [1] {A} Jednoduchá ukážka použitia If-Then-Elseif-Else",stem_hit_only_requires_context_review
