term_id,source_term,chosen_form_latin,chosen_form_cyrillic,concept,concept_source,concept_link_original,concept_key,reason_class,status,reviewer_need,source_pointer,f10_flag,safe_to_show_external,f10_reason,required_fix,tail_route,tail_route_key,tail_shelf_langs,c2_priority,witness_E,witness_W,witness_S,witness_I,witness_X,branch_present_E,branch_present_W,branch_present_S,family_witness_mass,branch_share_E,branch_share_W,branch_share_S,effective_branch_count_D1,branch_breadth_weight,branch_balance_weight,source_strength_weight,east_dominance_penalty,ws_isv_choice,ws_support_hits,ws_competitor_hits,ws_support_branches,ws_competitor_branches,ws_support_langs,ws_competitor_langs,ws_support_score,ws_adverse_competitor_score,weighted_score_action_class,weighted_score_sensitivity,weighted_current_equal_branch,weighted_current_dependence_pd,weighted_top_equal_branch,best_noncurrent_mean_MAG,writeback_status,writeback_candidate_weight,writeback_note,operational_term_weight_0_100,operational_weight_band,recommended_action_band,weight_boundary
ISV-quotientenbildung--tvorjenje_kvocientov,Quotientenbildung,tvorjenje kvocientov,творјенье квоциентов,quotient field,concept_link,quotient,quotient,pan_slavic_native;international,unstated,False,noether_paper25_terms.json,F10-0,yes,Interslavic-authority or international rationale present (no W/S witness),add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.48,0.6667,polje častnikov?,0,36,,west,,cs|pl,0.0,1.0,review_priority,weight_sensitive,0.3333333333333333,0.18181818181818182,tie: polje kvocientov / kvocientno polje / West native quotient-field terms,-0.05260867805391403,,0.0,,4.7,E_gap_or_adverse,A_review_adverse_or_competitor,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-quotientenkörper--kvocientno_polje,,kvocientno polje,,,,,,international,unstated,False,noether_paper35_source_fidelity_terms.json,F10-0,yes,"polje = commutative field, hr + shelf backed",record witness forms in the term row (currently prose/shelf only),,,,,3.0,1.0,1.0,0.0,1.0,1,1,1,5.0,0.6,0.2,0.2,2.586,1.0,0.8621,1,0.2667,,,,,,,,,,,,,,,,,0.0,,67.6,B_usable_candidate_or_balanced,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-quotientenkörper--polje_kvocientov,Quotientenkörper,polje kvocientov,поље квоциентов,quotient field,concept_link,quotient,quotient,international;disambiguation,unstated,False,noether_paper24_section06_terms.json;noether_paper30_section01_terms.json;noether_paper30_section03_terms.json,F10-0,yes,"polje = commutative field, hr + shelf backed",record witness forms in the term row (currently prose/shelf only),,,,,3.0,1.0,1.0,0.0,1.0,1,1,1,5.0,0.6,0.2,0.2,2.586,1.0,0.8621,1,0.2667,polje častnikov?,0,36,,west,,cs|pl,0.0,1.0,review_priority,weight_sensitive,0.3333333333333333,0.18181818181818182,tie: polje kvocientov / kvocientno polje / West native quotient-field terms,-0.05260867805391403,,0.0,,45.6,C_partial_or_review_needed,A_review_adverse_or_competitor,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-quotientenkörper_eines_integritätsbereic--polje_kvocientov_int,,polje kvocientov integralnoj oblasti,полье квоциентов интегралној области,,,,,pan_slavic_native;international,unstated,False,noether_paper06_introduction_terms.json,F10-0,yes,"polje = commutative field, hr + shelf backed",record witness forms in the term row (currently prose/shelf only),,,,,2.0,1.0,1.0,0.0,1.0,1,1,1,4.0,0.5,0.25,0.25,2.828,1.0,0.9428,1,0.1667,,,,,,,,,,,,,,,,,0.0,,70.2,B_usable_candidate_or_balanced,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-quotientenring--kolco_kvocientov,Quotientenring,kolco kvocientov,колцо квоциентов,quotient field,concept_link,quotient,quotient,unstated,unstated,True,noether_paper30_section01_terms.json,F10-3,no_fix_first,"ring: E-Slavic continuity vs cs/sk okruh, S-Slavic prsten, sl kolobar; log: 'not derivable mechanically from a majority vote'; reviewer-sensitive",resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,polje častnikov?,0,36,,west,,cs|pl,0.0,1.0,review_priority,weight_sensitive,0.3333333333333333,0.18181818181818182,tie: polje kvocientov / kvocientno polje / West native quotient-field terms,-0.05260867805391403,,0.0,,0,E_gap_or_adverse,A_review_adverse_or_competitor,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-r-ordnung--r-porjadok,R-Ordnung,R-porjadok,R-порјадок,,,,r ordnung,international,unstated,False,noether_paper30_section01_terms.json,F10-0,yes,Interslavic-authority or international rationale present (no W/S witness),add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.48,0.6667,,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-r_brauersche_gruppe--brauerova_grupa,R. Brauersche Gruppe,Brauerova grupa,,group,v10_queue,group,group,unstated,unstated,True,noether_paper38_source_fidelity_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,group,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,True,2.0,1.0,1.0,0.0,0.0,1,1,1,4.0,0.5,0.25,0.25,2.828,1.0,0.9428,1,0.1667,grupa,3677,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,grupa,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,92.2,A_high_support_or_apply_ready,B_candidate_witness_writeback,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-radikal--radikal,Radikal,radikal,радикал,ring without radical,tail_route_key,ring without radical,ring without radical,unstated,unstated,True,noether_paper34_section12_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,ring without radical,,False,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",27.7,D_underwitnessed,C_context_candidate_writeback,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rang--rang,,rang,ранг,,,,,international,unstated,False,noether_paper19_terms.json;noether_paper22_section01_terms.json;noether_paper22_terms.json,F10-0,yes,Interslavic-authority or international rationale present (no W/S witness),add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.48,0.6667,,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rational-gebrochen_algebraisch-gebrochen--racionalno-drobny_al,,racionalno-drobny / algebraično-drobny,рационално-дробны / алгебраично-дробны,field,tail_route_key,field,field,source_fidelity,unstated,True,noether_paper09_introduction_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,True,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,polje,1084,1096,south|west,south|west,bg|cs|hr|pl|sl,bg|cs|pl|sk|sl,0.4996,0.5004,confirm_current,stable,1.0,1.0,polje,-0.7645207641868372,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",24.2,D_underwitnessed,C_context_candidate_writeback,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rationalbasis--racionalna_baza,,racionalna baza,рационална база,basis,v10_queue,basis,basis,unstated,unstated,True,noether_paper05_terms.json;noether_paper06_introduction_terms.json;noether_paper06_section04_terms.json;noether_paper06_section06_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,True,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,baza,411,0,south|west,,bg|cs|hr|pl|sk|sl,,1.0,0.0,confirm_current,stable,1.0,1.0,baza,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,46.7,C_partial_or_review_needed,B_candidate_witness_writeback,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rationale_darstellung--racionalno_predstavj,,racionalno predstavjenje,рационално представјенје,basis,tail_route_key,basis,basis,unstated,unstated,True,noether_paper07_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,True,2.0,1.0,1.0,0.0,0.0,1,1,1,4.0,0.5,0.25,0.25,2.828,1.0,0.9428,1,0.1667,baza,411,0,south|west,,bg|cs|hr|pl|sk|sl,,1.0,0.0,confirm_current,stable,1.0,1.0,baza,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",88.2,A_high_support_or_apply_ready,C_context_candidate_writeback,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rationale_funktionenkörper_rationaler_fu--polja_racionalnyh_fu,,polja racionalnyh funkcij / polje racionalnyh funkcij,польа рационалных функциј / полье рационалных функциј,,,,,unstated,unstated,False,noether_paper05_terms.json,F10-0,yes,"polje = commutative field, hr + shelf backed",record witness forms in the term row (currently prose/shelf only),,,,,2.0,1.0,1.0,0.0,0.0,1,1,1,4.0,0.5,0.25,0.25,2.828,1.0,0.9428,1,0.1667,,,,,,,,,,,,,,,,,0.0,,70.2,B_usable_candidate_or_balanced,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rationale_verbindung--racionalna_kombinaci,,racionalna kombinacija,рационална комбинација,basis,tail_route_key,basis,basis,unstated,unstated,True,noether_paper05_terms.json;noether_paper06_section03_terms.json;noether_paper06_section04_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,True,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,baza,411,0,south|west,,bg|cs|hr|pl|sk|sl,,1.0,0.0,confirm_current,stable,1.0,1.0,baza,-999,candidate_component_witness_writeback_W_and_S,0.55,"concept-shelf W and S support available; still component-level, not full compound attestation",42.7,C_partial_or_review_needed,C_context_candidate_writeback,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rechteckiges_schema--pręmougolna_shema,rechteckiges Schema,pręmougolna shema,прямоуголна схема,folding,tail_route_key,folding,folding,unstated,stable,True,noether_paper02_section01_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,folding,,False,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rechts-_bzw_linksklassen--prave_odnosno_lěve_k,,prave odnosno lěve klasy,праве односно леве класы,discriminant,tail_route_key,discriminant,discriminant,unstated,unstated,True,noether_paper19_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,discriminant,,False,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rechtsdarstellung_linksdarstellung--pravo_predstavjenje_,Rechtsdarstellung / Linksdarstellung,pravo predstavjenje / lěvo predstavjenje,право представјенье / лево представјенье,representation,v10_queue,representation,representation,source_fidelity,unstated,True,noether_paper34_section09_terms.json,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,representation,,True,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,predstavjenje?,142,278,south|west,west,bg|cs|hr|pl|sl,cs|pl|sk,0.4685,0.5315,confirm_current,stable,1.0,1.0,predstavjenje?,-0.7645207641868372,Q3_REJECT_bibliography_or_english_source_residue,0.0,"window is bibliography/English title residue, not native target-language usage",12.0,E_gap_or_adverse,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-rechtsseitige_linksseitige_zweiseitige_m--pravostranne_lěvostr,,pravostranne / lěvostranne / dvostranne moduly i idealy,правостранне / левостранне / двостранне модулы и идеалы,,,,,pan_slavic_native;international,unstated,False,noether_paper19_terms.json,F10-0,yes,Interslavic-authority or international rationale present (no W/S witness),add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,1.0,1.0,0.0,1.0,1,1,1,4.0,0.5,0.25,0.25,2.828,1.0,0.9428,1,0.1667,,,,,,,,,,,,,,,,,0.0,,70.2,B_usable_candidate_or_balanced,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-red_norm_red_differente--reducirana_norma_red,(red.) Norm / (red.) Differente,reducirana norma / reducirana diferenta,,,,,red norm red differente,international,unstated,False,noether_paper38_source_fidelity_terms.json,F10-0,yes,Interslavic-authority or international rationale present (no W/S witness),add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,1.0,1.0,0.0,1.0,1,1,1,4.0,0.5,0.25,0.25,2.828,1.0,0.9428,1,0.1667,,,,,,,,,,,,,,,,,0.0,,70.2,B_usable_candidate_or_balanced,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-reduktion_oder_zerfallen--redukcija_abo_razkla,Reduktion oder Zerfallen,redukcija abo razklad,редукција або разклад,reduk,concept_link,reduk,reduk,source_fidelity,unstated,True,noether_paper02_section24_terms.json;logbook:2026-06-10: Paper 02 Section 24 Interslavic Decisions,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,reduk,all_shelves,False,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-reduktionen--redukcije,Reduktionen,redukcije,редукције,,,,reduktionen,international,stable,False,noether_paper02_section15_terms.json;logbook:2026-06-10: Paper 02 §9 Interslavic Decisions,F10-0,yes,Interslavic-authority or international rationale present (no W/S witness),add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.48,0.6667,,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,"operational triage weight, not certification; source-use categories and native row review still govern"
ISV-reduktionen_folgen_direkt_durch_einmalig--redukcije_slědujut_n,Reduktionen folgen direkt ... durch einmalige Faltung,redukcije slědujut neposrědno ... črez jednokratno svijanje,редукције следујут непосредно ... чрез једнократно свијанье,reduk,concept_link,reduk,reduk,unstated,unstated,True,noether_paper02_section22_terms.json;logbook:2026-06-10: Paper 02 Section 22 Interslavic Decisions,F10-1,review,no non-East witness or rationale recorded,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,reduk,all_shelves,False,2.0,0.0,0.0,0.0,0.0,1,0,0,2.0,1.0,0.0,0.0,1.0,0.3333,0.3333,0.4,0.6667,,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,"operational triage weight, not certification; source-use categories and native row review still govern"
