"language","bcp47","branch","lexeme_id","searched_form","package_relative_path","body_id","source_use_label","source_type","source_url","line_number","occurrence_snippet","evidence_boundary","non_claim_boundary"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","120","...аль булмаған [[идеал (алгебра)|идеалдары]] булмаған, берәмеге булған коммутатив ҡулса{{Sfn|Атья, Макдональд|1972|с = 11}}{{Sfn|Куликов|1979|c = 430}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","коммутатив ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","120","...лан — тривиаль булмаған [[идеал (алгебра)|идеалдары]] булмаған, берәмеге булған коммутатив ҡулса{{Sfn|Атья, Макдональд|1972|с = 11}}{{Sfn|Куликов|1979|c = 430}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","121","* Нулдең бүлеүселәре булмаған коммутатив ҡулса [[бөтөнлөк өлкәһе]] (йәки бөтөн ҡулса) тип атала{{Sfn|Винберг|2011|с = 118}}. Теләһә ниндәй ялан бөтөнлөк өлкәһе була, ләкин киреһе дөрөҫ түгел{{Sfn|Атья, Макдональд|1972}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","коммутатив ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","121","* Нулдең бүлеүселәре булмаған коммутатив ҡулса [[бөтөнлөк өлкәһе]] (йәки бөтөн ҡулса) тип атала{{Sfn|Винберг|2011|с = 118}}. Теләһә ниндәй ялан бөтөнлөк өлкәһе була, ләкин киреһе дөрөҫ түгел{{Sfn|Атья, Макдональд|1972}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","122","* Ялан булмаған <math>R</math> бөтөн ҡулса [[Евклид ҡулсаһы]] тип атала, әгәр ҡулсала шундай <math>N\colon R \to Z_+</math> нормаһы бирелһә, бында:","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","125","* Бөтә [[Идеал (алгебра)|идеалдары]] ла төп идеал булған бөтөн ҡулса [[төп идеалдар ҡулсаһы]] тип атала; һәр Евклид ҡулсаһы һәм һәр ялан төп идеалдар ҡулсаһы булалар{{Sfn|Винберг|2011|с = 21}}.","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","126","* {{якорь|Һанлы ҡулса}}Элементтары булып [[һан|һандар]] торған, ә операциялары — һандарҙы [[ҡушыу]] һәм [[ҡабатлау]] булған ҡулса '''''һанлы ҡулса''''' тип атала, мәҫәлән, йоп һандар күмәклеге һанлы ҡулса була, ләкин бер...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","129","* <math>\{ 0\}</math> — бер нулдән генә торған [[тривиаль ҡулса]] булһын. Был нол мультипликатив берәмек булған берҙән бер ҡулса{{Sfn|Винберг|2011|с = 18—19}}. Был тривиаль миҫалды [[Категориялар теорияһы|категориялар те...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","130","...<math>\mathbb{Z}</math> — [[бөтөн һандар]] (ғәҙәттәге ҡушыу һәм ҡабатлау менән) ҡулсаһы. Был ҡулсаларҙың бик мөһим миҫалы, сөнки теләһә ниндәй ҡулсаны <math>\Z</math> өҫтөндә [[ҡулса өҫтөндә алгебра|алгебра]] итеп ҡарап ...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","131","... натураль һанының модуле буйынса [[Модуле буйынса сағыштырыу|вычеттар]] [[сикле ҡулса]]һы. Был һандар теорияһынан ҡулсаларҙың классик миҫалы. Вычеттар ҡулсаһы ялан була шул саҡта һәм бары тик шул саҡта ғына, әгәр {{mvar|...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","132","... <math>\mathbb{Q}</math> — ялан булып торған [[рациональ һан|рациональ һандар]] ҡулсаһы. Был [[Яландың характеристикаһы| характеристикаһы]] 0 булған иң ябай ялан. Ул һандар теорияһында төп өйрәнеү объекты булып тора. Уны...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","133","* Теләһә ниндәй <math>R</math> коммутатив ҡулсаһы өсөн коэффициенттары <math>R</math> ысын һандар булған {{mvar|n}} үҙгәреүсәнле [[күпбыуындар ҡулсаһы]] <math>R[x_1,x_2,\dots,x_n]</math> төҙөргә мөмкин.{{Sfn|Куликов|1979...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","коммутатив ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","133","* Теләһә ниндәй <math>R</math> коммутатив ҡулсаһы өсөн коэффициенттары <math>R</math> ысын һандар булған {{mvar|n}} үҙгәреүсәнле [[күпбыуындар ҡулсаһы]] <math>R[x_1,x_2,\dots,x_n]</math> төҙөргә мөмкин.{{Sfn|Куликов|1979...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","134","* <math>X</math> күмәклегенең аҫкүмәклектәре ҡулсаһы — элементтары булып <math>X</math>-тың аҫкүмәклектәре торған ҡулса. Ҡушыу операцияһы [[симметрик айырма]], ә ҡабатлау — [[күмәклектәрҙең киҫелеше]]:","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"Bashkir","ba","Kipchak","L-RING","ҡулса","bodies/ba/wikitext-20260629T101500Z/Ring (mathematics)__Ҡулса (математика).wiki","WIKITEXT-20260629-BA-RING-MATHEMATICS","native-source-body","wikitext-source-body","https://ba.wikipedia.org/wiki/%D2%A0%D1%83%D0%BB%D1%81%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","137",": Ҡулсаның аксиомаларын еңел тикшереп була. Нуль элемент булып буш күмәклек тора, берәмек — бөтә <math>X.</math> Ҡулсаның бөтә элементтары идемпотента булалар, йәғни <math>A\cdot A = A.</math> Теләһә ниндәй элемент ҡушыу...","ring neighborhood source witness; not a Noetherian-ring or polynomial-ring closure by itself","generated-draft/non-canonical term occurrence and scaffold support; no native review, canonical approval, accepted terminology, blanket license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
