audit_entry_number,parent_pdf_index_0based,parent_pdf_page_1based,printed_page_from_audit,audit_heading
1032,280,281,267,"### #1032 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx280 (Expose III §5 : Définition 5.4 [X topos, pt(X)/Pt(X), semi-continue sup/inf/localement-constante, f(y)≤/≥/= ; «rep.»-coquille] + Exemples 5.4.1 [a) M_X faisceau constant, rang-E (I 6.11) ; b) O_{X,x}/k(x), rg_{k(x)}, Nakayama, O_U^n→P|U] + Lemme 5.5 énoncé[(X,O_X) topos localement annelé, (5.4.1 b))], printed footer «267» / haut «-46-» / haut-droit «III») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 2 STATEMENT-DROPS + 1 COQUILLE-SOURCE-REPRODUITE. ★ 2 STATEMENT-EMPHASIS-DROPS : Définition 5.4 énoncé-SOULIGNÉ-scan-PAS-.tex L5996 => 159->160 ; Lemme 5.5 énoncé-SOULIGNÉ-scan-PAS-.tex L6002 => 160->161. ★★★ COQUILLE-SOURCE «rep.»-REPRODUITE : Déf 5.4 2e-«On dit que» «(resp. semi-continue inférieurement, rep. localement constante)» => 2e-occurrence-2e-phrase = «rep.» (ZOOM 9000dpi : scan=«rep.» SANS-«s», source-coquille [1ère-phrase-2-«resp.»-correctes + 2e-phrase-1er-«resp.»-correct + 2e-phrase-2e=«rep.»-coquille]) ; .tex L5996=«rep.» => [agent]-REPRODUIT-fidèlement => RAS (famille «respé»/Kozsul/coquilles-source). ★ Définition 5.4 (textbf L5996) «Soit X un topos, notons Pt(X) l'ensemble de ses points (SGA 4 IV 6.1). Soi..."
278,281,282,,"### #278 (2026-07-05) — idx281 (vol p268 = Exposé III p47) — **Lemme 5.5 items (i)/(ii)/(iii) (rg not dim, ⊗^L_{𝒪_{X,x}}, restored dropped clauses + ii)-display + full iii)) + Preuve (i) opening ([agent] compression → scan, (5.5.1)+footnote)** — 2 Python replaces"
1033,281,282,268,"### #1033 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx281 (Expose III §5 : Lemme 5.5 enumerate (i)[E parfait, display x↦∑(-1)^i rg_{k(x)} H^i localement constante] + (ii)[E (p-1)-pseudo-cohérent, display rg_{k(x)} H^p semi-continue sup, «Si en outre...exact, H^p(E) localement libre»] + (iii)[E p-pseudo-cohérent(resp.(p-1)-), Mod(x)/Mod(U) exact à droite(resp. à gauche)] + Preuve(i)[I 4.19.1, (5.5.1) display, dévissage, (5.4.1 a)), footnote-rg], printed footer «268» / haut «-47-» / haut-droit «III») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 0 statement-drop (Lemme 5.5 enumerate (i)/(ii)/(iii) = énoncé-Lemme-DÉJÀ-tallyé idx280[160->161] ; Preuve=proof). ★★ SGA5<->SGA6 : Lemme 5.5 = CARACTÉRISTIQUE-EULER-POINCARÉ localement-constante (5.5.1 : rg(E_x⊗^L k(x))=∑(-1)^i rg_{k(x)} H^i) = COEUR-RIEMANN-ROCH ; content-MATCH fidèle. ★ Lemme 5.5 (i) «Si E est parfait, les H^i(E_x⊗^L_{O_{X,x}}k(x)), pour x∈Pt(X), sont des espaces vectoriels de rang fini sur k(x), nuls sauf un nombre fini, et la fonction [display x↦∑(-1)^i rg_{k(x)} H^i(E_x⊗^L_{O_{X,x}}k(x))] est localement constante sur Pt(X).» = MATCH [casse-«Si»-cap-source ; «nombre fini, et la fonction»-«et»-genuine ; conditions-und..."
279,282,283,,"### #279 (2026-07-05) — idx282 (vol p269 = Exposé III p48) — **Preuve du Lemme 5.5: completed (i) + FULL Preuve (ii) [inserted before Cor 5.6] ([agent] whole-proof compression → scan detailed proof; suite exacte (*), rank identity, «(*)» footnote)** — 1 Python block-replace + 1 Edit"
1034,282,283,269,"### #1034 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx282 (Expose III §5 : fin-Preuve-Lemme-5.5-(i) [(I 6.12)] + Preuve (ii) [E strictement parfait p=0 E^i=0 i∉[-1,+1], display gathered (5.5.1) rg H^0=rg H^{-1}+rg H^1+rg(E_x), (5.4.1 b))+footnote(*), suite exacte (*) 0→H^p(E)→Z'^p(E)→E^{p+1}→Z'^{p+1}(E)→0, Z'^p(E))-plat (5.2 (iii))/(I 5.8.3), achève (ii)], printed footer «269» / haut «-48-» / haut-droit «III») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 0 statement-drop (Preuve-Lemme-5.5-SEULE). 1 COQUILLE-SOURCE-REPRODUITE. ★★★ COQUILLE-SOURCE «Z'^p(E))»-DOUBLE-PAREN-REPRODUITE : «Comme le foncteur...à droite et à gauche, Z'^{p+1}(E) et Z'^p(E)) sont plats» => «Z'^p(E))» = DOUBLE-paren-fermante (ZOOM 9000dpi : scan=«Z'^p(E))» paren-orpheline-source) ; .tex L6034=«\(Z'^p(E)\))» reproduit-fidèle => RAS (famille «4.3)»-orpheline idx267/paren-extra). ★ fin-Preuve-(i) «la compatibilité du rang avec les images inverses (I 6.12).» = MATCH. ★ Preuve (ii) «Quitte à tronquer et à translater, on peut, pour la première assertion, supposer E strictement parfait, p=0, et E^i=0 pour i∉[-1,+1]. Pour x∈Pt(X), posons E_x⊗^L_{O_{X,x}}k(x)=E_{k(x)}. On a d'après (5.5.1) [display gathered rg_{k..."
280,283,284,,"### #280 (2026-07-05) — idx283 (vol p270 = Exposé III p49) — **Preuve Lemme 5.5 (ii)-tail + FULL Preuve (iii) [[agent] DROPPED] + Corollaire 5.6 (D^-, rg-display, full ii) + Cor 5.6 Preuve-opening [[agent] had NO Preuve]** — 1 Python block-replace"
1035,283,284,270,"### #1035 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx283 (Expose III §5 : tail-Preuve-Lemme-5.5-(ii)[«achève la preuve de (ii)»] + Preuve (iii)[Mod(x), Z'^{p+1}/Z'^p, EGA O_I 5.2.7, x-ponctué U] + Corollaire 5.6 (EGA III 7.6.9)[énoncé : X schéma, E (p-1)-pseudo-cohérent, (i) constructible+semi-continue-sup, (ii) exact⟺localement-libre] + Preuve-Cor-5.6-début[X intègre, (5.5 (iii)/(ii))], printed footer «270» / haut «-49-» / haut-droit «III») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 1 STATEMENT-DROP. ★ 1 STATEMENT-EMPHASIS-DROP : Corollaire 5.6 énoncé-SOULIGNÉ-scan-PAS-.tex L6038 => 161->162. ★★ SGA5<->SGA6 : Cor 5.6 (EGA III 7.6.9) = SEMI-CONTINUITÉ-rang-cohomologie CONSTRUCTIBLE = RIEMANN-ROCH/EGA-III-groundwork ; content-MATCH. ★ tail-Preuve-(ii) «est localement constante, ce qui achève la preuve de (ii).» (wrap-idx282->idx283) = MATCH. ★ Preuve (iii) «On peut supposer E strictement parfait et E^i=0 pour i<p (resp. p-1). Dire que le foncteur M↦H^p(E_x⊗^L_{O_{X,x}}M) est exact à droite (resp. à gauche) sur Mod(x) équivaut, d'après (5.2 (iii)), à dire que Z'^{p+1}(E_x) (resp. Z'^p(E_x)) (avec les notations de (ii)) est plat, donc libre de type fini (puisque de présentati..."
281,284,285,,"### #281 (2026-07-05) — idx284 (vol p271 = Exposé III p50) — **Cor 5.6 Preuve-tail [[agent] had NO Preuve] + Proposition 5.7 statement (D^b(f)_parf/(4.2), full intro, i/ii/iii de-paraphrased)** — 1 Python block-replace"
1036,284,285,271,"### #1036 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx284 (Expose III §5 : fin-Preuve-Cor-5.6 [(5.5 (ii) et (iii))/(5.2 (iv))/(EGA III 7.6.2 et 7.6.5)/T_{-p}] + Proposition 5.7 (EGA III 7.7.5 et 7.9.4)[énoncé : f propre quasi-compacts, E∈D^b(f)_parf, (2.1) ; (i) display ∑(-1)^i rg_{k(y)} H^i(Rf_*(E)⊗^L_Y k(y)) localement constante ; (ii) display rg_{k(y)} H^p constructible+semi-continue ; (iii) R^p f_* exact⟺localement-libre], printed footer «271» / haut «-50-» / haut-droit «III») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 1 STATEMENT-DROP. ★ 1 STATEMENT-EMPHASIS-DROP : Proposition 5.7 énoncé-SOULIGNÉ-scan-PAS-.tex L6050 => 162->163. ★★★ SGA5<->SGA6 : Prop 5.7 (EGA III 7.7.5 et 7.9.4) = SEMI-CONTINUITÉ + EULER-POINCARÉ pour IMAGE-DIRECTE-PROPRE Rf_* (morphisme propre) = COEUR-RIEMANN-ROCH ; content-MATCH fidèle. ★ fin-Preuve-Cor-5.6 «y↦rg_{k(x)} H^p(E⊗^L_X k(y)) est localement constante d'après (5.5 (ii)). L'assertion de constructibilité de (i) s'en déduit aussitôt. Les autres assertions découlent de (5.5 (ii) et (iii)) et (5.2 (iv)), sauf la réciproque de (ii), pour laquelle il suffit, après s'être ramené à E strictement parfait (après localisation et troncation), d'appliq..."
282,285,286,,"### #282 (2026-07-05) — idx285 (vol p272 = Exposé III p51) — **Proposition 5.7 Preuve ([agent] compression → scan + flèche display) + Remarque 5.8 a) (⥲ not ≃, «notons…l'injection…», dropped cite/clauses)** — 1 Python (2 replaces)"
1037,285,286,272,"### #1037 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx285 (Expose III §5 : Preuve-Prop-5.7 [(4.8), Rf_*(E) parfait, (5.5 (i))/(5.6 (i)), display Rf_*(E)⊗^L_Y M→Rf_*(E⊗^L_Y M), (3.7), (5.6 (ii))] + Remarques 5.8 a)[i_y:X_y→X fibre, «(cf. (EGA III 6 et (IV 3.1.0)», formule de Künneth display H^i(Rf_*(E)⊗^L_Y k(y))≃H^i(X_y,E_y), E_y=Li_y^*(E)(resp. i_y^*(E))], printed footer «272» / haut «-51-» / haut-droit «III») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 0 statement-drop (Preuve + Remarques-label-seul). 1 COQUILLE-SOURCE-REPRODUITE. ★★★ COQUILLE-SOURCE PAREN-IMBALANCE-REPRODUITE : Rem 5.8 a) «On peut montrer (cf. (EGA III 6 et (IV 3.1.0) que pour f plat...» => «(cf. (EGA III 6 et (IV 3.1.0)» = 3-PARENS-OUVERTES(«(cf.»/«(EGA»/«(IV») / 1-FERMÉE(«3.1.0)») (ZOOM 8000dpi : scan=imbalance-3-open/1-close, parens-«(cf.»+«(EGA III 6»-jamais-fermées=coquille-source) ; .tex L6073=«(cf. (EGA III 6 et (IV 3.1.0)» reproduit-fidèle => RAS (famille «Z'^p(E))»-idx282/«4.3)»-orpheline idx267/paren-imbalance). ★ Preuve-Prop-5.7 (emph L6065, display L6067) «D'après (4.8), Rf_*(E) est un complexe parfait. L'assertion (i) (resp. (ii)) résulte donc de (5.5 (i)) (resp. (5.6 (i)) ). Enfin, si M est ..."
283,286,287,,"### #283 (2026-07-05) — idx286 (vol p273 = Exposé III p52) — ★ **END OF EXPOSÉ III** — **Remarque 5.8 b) ([agent] rewrite → scan: «tapis», footnote (¹), D^-, «isomorphime»/«oadre» typos, «(T.F II 5.12)») + Bibliographie (labels [1]/[H]/[T.F] not [1]/[2]/[3])** — 1 Python (2 replaces)"
1038,286,287,273,"### #1038 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx286 (Expose III §5 FIN : Remarques 5.8 b)[analogue-analytique-Grauert, formule-projection-analytique] + BIBLIOGRAPHIE [[1]Grauert/[H]Hartshorne/[T.F]Godement] = **FIN EXPOSE III**, printed footer «273» / haut «-52-» / haut-droit «III») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 0 statement-drop. 3 COQUILLES-SOURCE-REPRODUITES (ZOOM 9000dpi ×3). ★★★ 3-COQUILLES-SOURCE-CONFIRMÉES-REPRODUITES : (1) «oadre»-au-lieu-de-«cadre» (footnote L6078 ; ZOOM : scan=«oadre»[o-rond, PAS c] ; get_text-OCR-«cadre»=AUTO-CORRECTION-dictionnaire, glyphe-réel=«oadre» ; .tex=«oadre» reproduit=>RAS) ; (2) «isomorphime»-au-lieu-de-«isomorphisme» (L6082 ; ZOOM : scan=«isomorphime»[SANS-«s» entre i-m] ; .tex=«isomorphime» reproduit=>RAS) ; (3) PAREN-EXTRA «Rf_*(E)⊗^L M)»-display (L6080 ; ZOOM : scan=«Rf_*(E)⊗^L M)»[«)» orpheline après M, «(E)» déjà-fermé] ; .tex=«Rf_*(E)\otimes^L M)» reproduit=>RAS) => famille «Z'^p(E))» idx282/paren-imbalance idx285/«4.3)» idx267 ; [agent]-REPRODUIT-3-coquilles-CORRECTEMENT. ★ Remarques 5.8 b) (L6078) «On peut développer pour les espaces analytiques complexes un tapis analogue à celui de ce numéro (propriétés d'é..."
284,287,288,,"### #284 (2026-07-05) — idx287 (vol p274 = Exposé IV p1, TITLE PAGE) — ★ **EXPOSÉ IV BEGINS** (Illusie) — **§1.1 (dropped cite (I 6.3 et SGA 5 VIII 2), display→inline ×4, «(notée cl)» parens) + Lemme 1.2 (comma, display→inline ×3, «on a», Preuve cite) + GLOBAL \cl macro cℓ→cl** — 1 Python (6 replaces)"
1039,287,288,274,"### #1039 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx287 (**DÉBUT EXPOSE IV** : titre «EXPOSÉ IV / GROUPES DE GROTHENDIECK DES TOPOS ANNELÉS» + «par L. ILLUSIE» + §1 «Rappels et généralités sur les groupes de Grothendieck» + §1.1[additive/k(C)/cl_C] + Lemme 1.2[a) cl(L[n])=(-1)^n cl(L) ; L≃L'⊕L''=>cl(L)=cl(L')+cl(L'') ; b) ∐_{i≥0}L[2ni]-représentable=>cl(L)=0] + Preuve[début, jusqu'à «Pour b), il suffit de remarquer qu'on a»], footer «274» / haut = TITRE-EXPOSÉ [PAGE-TITRE, PAS de «-N-» top]) = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 0 coquille. 2 EMPHASE-DROPS (batch, ZOOM bandes). ★★★ NOUVEAU-MAPPING-EXPOSE-IV ÉTABLI : idx287 = Exposé-IV PAGE 1 (page-titre : haut = «EXPOSÉ IV»[souligné, coin-gauche] + titre-centré-caps-souligné «GROUPES DE GROTHENDIECK DES TOPOS ANNELÉS» + «par L. ILLUSIE»[souligné] ; PAS de «-N-» top-number sur page-titre) ; footer «274»=idx-13 ; ★ top-numérotation-INTERNE-Exposé-IV = idx-286 (attendu : idx288->«-2-» ; CONFIRMER au render idx288 + haut-droit «IV») ; running-head «IV» apparaîtra idx288+.** ★★★ 2-EMPHASE-DROPS-SOURCE (statement-underline SGA classique : prose-soulignée, math-non) : (1) **Lemme 1.2 ÉNONCÉ souligné** (band c : «Soient»/«un..."
285,288,289,,"### #285 (2026-07-05) — idx288 (vol p275 = Exposé IV p2) — ★ **Exp IV OFFSET CONFIRMED** — **Preuve Lemme 1.2 (b)-tail (⨿-display arrow ≃→⥲) + Lemme 1.3 (drop «de C», Preuve cite parens) + Lemme 1.4 («(resp.)», dropped «(1.1)» cite, «(resp. …)»-wrap displays, ∑ no subscript) + 1.5 (drop comma, 3 displays→inline, «à degrés bornés et»)** — 1 Edit (⥲) + fix288.py (5 replaces)"
1040,288,289,275,"### #1040 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx288 (Exposé IV §1 : Preuve-Lemme-1.2-FIN [display + «et d'appliquer a).»] + Lemme 1.3[suite exacte k(A)→k(C)→k(C/A)→0 ; Preuve «Voir (SGA 5 VIII 3.1)»] + Lemme 1.4[f(E)=∑(-1)^i f(E^i) resp. f(H^i(E)) ; Preuve «Laissée en exercice au lecteur»] + §1.5[catégorie-abélienne A⊂C, fonction-additive, k(A)=k(K^b(A)/K^{b,∅}(A)), display (1.5.1) cl_A], footer «275» / top «-2-» / haut-droit «IV») = **1 FIX INLINE (symbole-iso) + 3 EMPHASE-DROPS (batch). Reste MOT-POUR-MOT. 0 coquille. ★★★ MAPPING-EXPOSÉ-IV CONFIRMÉ : top «-2-»=idx-286 (idx288-286=2, top-band «- 2 -» centré + «IV» coin-droit) ; footer «275»=idx-13 ; haut-droit «IV». (idx287 page-titre sans-top-num ; idx288 = 1ère page numérotée «-2-».)** ★★★ 1-FIX-INLINE (symbole-iso, ZOOM 11000dpi ×2) : L6141 Preuve-Lemme-1.2 display «∐_{i≥0}L[2ni] \xrightarrow{\sim} L⊕(∐_{i≥0}L[2ni])[2n]» => scan-montre «≃»(SIMEQ : tilde-sur-BARRE-SIMPLE-COURTE, PAS d'arrowhead, barre-termine-plat+blanc-avant-«L», largeur-simeq-PAS-shaft-de-flèche) ; .tex-avait «\xrightarrow{\sim}»(flèche-morphisme-avec-tête) = [agent]-SUR-NORMALISATION(relation-≃ => flèche-iso-canonique) ; phrasé «il suffit de remarquer q..."
286,289,290,,"### #286 (2026-07-05) — idx289 (vol p276 = Exposé IV p3) — **§1.5 tail ((1.1) cite, i.e.≠c-à-d, «le couple» display→inline, (1.5.2) drop comma + «(on écrira…)» parens + footnote «(I 6.3)») + Lemme 1.6 («(i.e. …, extensions)», cite «1.2.3»≠2.3, foncteur display→inline) + Preuve (f-arrow display→inline, ∑ no-sub, «.»→«,», restored dropped «où cl_A est l'application (1.5.1)»)** — fix289.py (4 replaces)"
1041,289,290,276,"### #1041 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx289 (Exposé IV §1.5 FIN + Lemme 1.6 : «induite par cl_...(1.1)-additive-universelle» + (1.5.2) k(K^b(A)/K^{b,∅}(A))=k(A) + footnote-k(A)-convention + (1.5.3) k(D^b(C))=k(C) + Lemme 1.6[D_A(C), iso k(A)→~k(D_A^b(C))] + Preuve-1.6[f(E)=∑(-1)^i cl_A(H^i(E)), φ:k(D_A^b(C))→k(A)], footer «276» / top «-3-» / haut-droit «IV») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 0 coquille. 1 EMPHASE-DROP (batch). ★★★ MAPPING-EXPOSÉ-IV RE-CONFIRMÉ : top «-3-»=idx-286 (idx289-286=3, top-band «- 3 -» centré + «IV») ; footer «276»=idx-13. ★★★ RELIRE-AVANT-FIX A ÉVITÉ 1 FAUX-FIX : j'avais cru L6186-display-«f(E)=∑(-1)^i cl_A(H^i(E))» SANS-virgule-finale (scan-A-virgule) => Edit-«not found» => RE-READ L6186 = «\cl_A(H^i(E)),» A-DÉJÀ-la-virgule => .tex=scan=MATCH => AUCUN-FIX (misread-de-ma-part-corrigé par RELIRE-obligatoire ; toutes displays-idx289 = ponctuation-finale-MATCH : (1.5.3)-point, L6180-virgule, φ-point, L6186-virgule).** ★★★ 1-EMPHASE-DROP-SOURCE (statement-underline) : **Lemme 1.6 ÉNONCÉ souligné** (band b : «Soient»/«une catégorie abélienne»/«une sous-catégorie épaisse»/«(i.e. une sous-catégorie pleine stable par noyaux, conoyau..."
287,290,291,,"### #287 (2026-07-05) — idx290 (vol p277 = Exposé IV p4) — **end Lemme 1.6 Preuve (k(A)→k(D_A^b(C)) inline→DISPLAY) + Remarque 1.6.1 (foncteur display→inline, «modules»→«Modules» ×2, «App.»→«Ap.») + Définition 1.7 («(resp. abélienne)», restored cite «(cf. EGA III 3.1.1)», triangle+suite display→inline, «tel (resp. telle)») + Lemme 1.8 stmt («(resp. abélienne) et») + Preuve («(resp. une suite exacte courte)», «cl_C(E) pour» drop comma, «sur les définitions»)** — fix290.py (6 replaces)"
1042,290,291,277,"### #1042 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx290 (Exposé IV : Preuve-Lemme-1.6-FIN [display k(A)→k(D_A^b(C))] + Remarque 1.6.1[O̲_S-Modules, non-équivalence] + Définition 1.7[sous-ensemble exact / dense] + Lemme 1.8[C' dense=>cl_C(E) engendrent k(C)] + Preuve-1.8[début, jusqu'à «Soit alors x∈k(C) ;»], footer «277» / top «-4-» / haut-droit «IV») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 0 coquille. 2 EMPHASE-DROPS (batch). ★★★ MAPPING-EXPOSÉ-IV RE-CONFIRMÉ : top «-4-»=idx-286 (idx290-286=4) ; footer «277»=idx-13 ; haut-droit «IV».** ★★★ 2-EMPHASE-DROPS-SOURCE (statement-underline) : (1) **Définition 1.7 ÉNONCÉ souligné** (band b : «Soient»/«une catégorie triangulée»/«(resp.»/«abélienne)»/«et»/«une partie de»/«Nous dirons que»/«est un sous-ensemble exact»/«(cf.»/«si,»/«pour tout triangle distingué»/«toute suite exacte»/«tel»/«(resp.»/«telle)»/«que»/«deux des termes»/«appartiennent à»/«le troisième y appartient»/«également.»/«Nous dirons que»/«est dense dans»/«si»/«est le plus petit»/«sous-ensemble exact de»/«contenant» TOUS soulignés ; math C/C'/ob C/E'/E/E''/EGA-ref non) ; .tex L6199 = «\textbf{Définition 1.7.} Soient...\emph{sous-ensemble exact}...\emph{dense}...»..."
288,291,292,,"### #288 (2026-07-05) — idx291 (vol p278 = Exposé IV p5) — **end Lemme 1.8 Preuve (restored «comme on le voit facilement»/«un entier», parenthesized, drop comma) + Exercice 1.9 (k(A,C)→k(C) display→inline) + Hint (Indication→«Hint :», A_{i-1}→C_{i-1} BOOK-TYPO, lim display→inline, parenthesized) + §2.1 notation list (A_X→{}_A X PRESCRIPT ×4, displays→inline «= catégorie», modules→Modules, ;→., Coh parens)** — fix291.py (4 replaces)"
1043,291,292,278,"### #1043 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx291 (Exposé IV : Preuve-Lemme-1.8-FIN[«respé»-jargon, «l'on gagne»] + Exercice 1.9 + Hint + §2 header[K_• et K'] + 2.1[topos annelé : D^b(_A X)_coh/D(_A X)_parf/Loclib/Coh], footer «278» / top «-5-» / haut-droit «IV») = **RAS TOTALE (0 fix inline, 0 coquille, 0 emphase-drop). Tout MOT-POUR-MOT. ★★★ MAPPING-EXPOSÉ-IV RE-CONFIRMÉ : top «-5-»=idx-286 (idx291-286=5) ; footer «278»=idx-13 ; haut-droit «IV».** ★★★ 0-EMPHASE-DROP : **Exercice 1.9 énoncé PAS-souligné** (band a/b : SEUL «Exercice»-label-souligné ; corps «Soient C une catégorie abélienne, A une sous-catégorie pleine stable par sommes finies, sous-objets et quotients, et telle que ob A soit dense dans ob C. Alors l'homomorphisme...» = PROSE-NON-soulignée) => Exercices-PAS-énoncés-soulignés(≠Lemme/Prop/Cor/Déf) => .tex L6205-textbf-match, PAS-drop ; ★nouvelle-règle : Exercice = label-only-underline(comme Remarque idx290), PAS-statement-tally. ★★ JARGON-source «respé» (band a : «dans le cas non respé») = REPRODUIT-RAS (cf idx261 «respé»=abréviation-informelle-«respectivement») ; .tex L6203 «respé» ✓. ★ get_text-MENSONGES-idx291-CORRIGÉS : «gagne,»(gagne.-PÉRIODE band a)/«iso..."
289,292,293,,"### #289 (2026-07-05) — idx292 (vol p279 = Exposé IV p6) — **§2 «A_X»→«{}_A X» PRESCRIPT (~15×) + GLOBAL \naif macro →«naïf» + Déf 2.2 (displays qquad→gathered, RESTORED footnote «(¹)», respectivement→«(resp.)» ×4, modules→Modules) + «Les deux dernières» (Mod prescript, «;»→«,», drop «sont», D(_A X) display→inline) + Rem 2.3 a) («locb» solid, «(où «locb»…)» parens, display1 drop comma)** — fix292.py (R0 macro + 4 blocks) + 1 Edit"
1044,292,293,279,"### #1044 (2026-07-23) - PHASE 3 COLD RE-VERIFY idx292 (Exposé IV §2 : fin-2.1[Mod(_A X)] + Définition 2.2[K_•/K'/K_•_naïf/K'_naïf = groupes-de-Grothendieck + footnote-«naïf»] + Remarque 2.3 a)[variantes K_•^loc/K'_loc], footer «279» / top «-6-» / haut-droit «IV») = **RAS-CONTENU (0 fix inline). Tout MOT-POUR-MOT. 0 coquille. 1 EMPHASE-DROP (batch). ★★★ MAPPING-EXPOSÉ-IV RE-CONFIRMÉ : top «-6-»=idx-286 (idx292-286=6) ; footer «279»=idx-13 ; haut-droit «IV».** ★★★ 1-EMPHASE-DROP-SOURCE : **Définition 2.2 ÉNONCÉ souligné** (band a/b : «Soit»/«un topos annelé»/«Sauf mention du contraire,»/«nous poserons»/«où»/«est défini en»/«et»/«est défini par»/«la catégorie abélienne ambiante étant»/«Nous dirons que»/«est le groupe de Grothendieck des complexes pseudo-cohérents»/«(resp.»/«parfaits)»/«de A-Modules»/«à gauche,»/«et que»/«est le groupe de Grothendieck des A-Modules à gauche cohérents»/«(resp.»/«localement libres)» TOUS soulignés ; math (X,A)/K_•/K'/naïf/Mod/displays non) ; .tex L6223 «\textbf{Définition 2.2.} Soit...» plain => DROP-énoncé-complet => statement 169->170 (batch). ★★★ Remarques 2.3 = LABEL-ONLY-souligné (band c : SEUL «Remarques»-label ; corps «2.3. a) On peut définir...."
