precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_request_row_id,parent_precondition_blocker_row_id,parent_original_precondition_blocker_row_id,parent_precondition_blocker_resolution_precondition_row_id,parent_precondition_blocker_resolution_return_row_id,parent_precondition_blocker_resolution_return_criteria_row_id,blocker_class,blocker_owner_class,parent_precondition_name,precondition_name,return_fields_filled,return_received,resolution_evidence_pointer_reviewed,source_text_prohibition_confirmed,precondition_blocker_resolved_after_return,query_execution_allowed_after_return,source_text_allowed_after_return,surface_gate_opened,translation_gate_opened,return_status
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10538,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10538,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10538,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10539,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10539,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10539,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10540,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10540,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10540,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10541,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10541,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10541,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10542,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10542,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10542,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10543,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10543,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10543,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10544,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10544,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10544,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10545,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10545,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10545,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10546,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10546,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10546,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10547,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10547,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10547,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10548,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10548,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10548,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0879,DMOI-RF-LSS-BCRPBEDPBRL-RET-0879,DMOI-RF-LSS-BCRPBEDPBRER-RET-0879,privacy_review_cleared,capture_policy_return_owner,all_criteria_decisions_recorded,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10549,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10549,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10549,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10550,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10550,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10550,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10551,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10551,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10551,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10552,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10552,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10552,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10553,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10553,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10553,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10554,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10554,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10554,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10555,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10555,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10555,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10556,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10556,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10556,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10557,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10557,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10557,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10558,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10558,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10558,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10559,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10559,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10559,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10560,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10560,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10560,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0880,DMOI-RF-LSS-BCRPBEDPBRL-RET-0880,DMOI-RF-LSS-BCRPBEDPBRER-RET-0880,privacy_review_cleared,capture_policy_return_owner,all_criteria_passed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10561,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10561,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10561,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10562,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10562,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10562,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10563,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10563,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10563,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10564,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10564,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10564,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10565,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10565,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10565,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10566,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10566,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10566,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10567,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10567,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10567,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10568,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10568,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10568,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10569,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10569,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10569,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,allowed_true_precondition_update_bounded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10570,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10570,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10570,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,authority_role_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10571,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10571,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10571,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,downstream_query_gate_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10572,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10572,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10572,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0881,DMOI-RF-LSS-BCRPBEDPBRL-RET-0881,DMOI-RF-LSS-BCRPBEDPBRER-RET-0881,privacy_review_cleared,capture_policy_return_owner,no_criteria_failed,downstream_surface_translation_gates_separate,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10573,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10573,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10573,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRL-RET-0882,DMOI-RF-LSS-BCRPBEDPBRER-RET-0882,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,decision_row_linkage_validated,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10574,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10574,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10574,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRL-RET-0882,DMOI-RF-LSS-BCRPBEDPBRER-RET-0882,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,all_decision_fields_filled,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10575,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10575,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10575,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRL-RET-0882,DMOI-RF-LSS-BCRPBEDPBRER-RET-0882,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,all_criteria_decisions_recorded,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10576,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10576,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10576,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRL-RET-0882,DMOI-RF-LSS-BCRPBEDPBRER-RET-0882,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,all_criteria_passed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10577,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10577,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10577,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRL-RET-0882,DMOI-RF-LSS-BCRPBEDPBRER-RET-0882,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,no_criteria_failed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10578,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10578,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10578,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRL-RET-0882,DMOI-RF-LSS-BCRPBEDPBRER-RET-0882,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,evidence_values_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10579,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10579,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10579,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRL-RET-0882,DMOI-RF-LSS-BCRPBEDPBRER-RET-0882,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,evidence_source_pointers_reviewed,0,false,false,false,false,false,false,false,false,blank_return_template_only
DMOI-RF-LSS-BCRPBEDPBRERDPCBLKRL-RET-10580,DMOI-RF-LSS-BCRPBEDPBRERDPCBLKR-REQ-10580,DMOI-RF-LSS-BCRPBEDPBRERDPCBLK-BLOCK-10580,DMOI-RF-LSS-BCRPBEDPBLK-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRERDPC-BLOCK-0882,DMOI-RF-LSS-BCRPBEDPBRL-RET-0882,DMOI-RF-LSS-BCRPBEDPBRER-RET-0882,privacy_review_cleared,capture_policy_return_owner,evidence_values_reviewed,source_text_prohibition_confirmed,0,false,false,false,false,false,false,false,false,blank_return_template_only
