decision_precondition_blocker_resolution_request_row_id,parent_decision_precondition_blocker_row_id,parent_decision_precondition_checklist_row_id,parent_criteria_decision_row_id,parent_evidence_intake_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,criterion_type,source_systems_implicated,precondition_name,blank_request_fields,request_fields_filled,request_packet_started,request_dispatched,return_received,blocker_resolved_after_return,source_text_capture_allowed_after_return,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-DPCBRR-0001,ODRF-RSCOPE-DPCB-0001,ODRF-RSCOPE-DPC-001,ODRF-RSCOPE-EVID-DEC-001,ODRF-RSCOPE-EVID-001,ODRF-RSCOPE-ECR-CRIT-001,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0302,ODRF-RSCOPE-DPCB-0302,ODRF-RSCOPE-DPC-038,ODRF-RSCOPE-EVID-DEC-038,ODRF-RSCOPE-EVID-038,ODRF-RSCOPE-ECR-CRIT-038,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0303,ODRF-RSCOPE-DPCB-0303,ODRF-RSCOPE-DPC-038,ODRF-RSCOPE-EVID-DEC-038,ODRF-RSCOPE-EVID-038,ODRF-RSCOPE-ECR-CRIT-038,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0304,ODRF-RSCOPE-DPCB-0304,ODRF-RSCOPE-DPC-038,ODRF-RSCOPE-EVID-DEC-038,ODRF-RSCOPE-EVID-038,ODRF-RSCOPE-ECR-CRIT-038,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,source_text_capture_still_separately_blocked,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0305,ODRF-RSCOPE-DPCB-0305,ODRF-RSCOPE-DPC-039,ODRF-RSCOPE-EVID-DEC-039,ODRF-RSCOPE-EVID-039,ODRF-RSCOPE-ECR-CRIT-039,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0306,ODRF-RSCOPE-DPCB-0306,ODRF-RSCOPE-DPC-039,ODRF-RSCOPE-EVID-DEC-039,ODRF-RSCOPE-EVID-039,ODRF-RSCOPE-ECR-CRIT-039,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0307,ODRF-RSCOPE-DPCB-0307,ODRF-RSCOPE-DPC-039,ODRF-RSCOPE-EVID-DEC-039,ODRF-RSCOPE-EVID-039,ODRF-RSCOPE-ECR-CRIT-039,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0308,ODRF-RSCOPE-DPCB-0308,ODRF-RSCOPE-DPC-039,ODRF-RSCOPE-EVID-DEC-039,ODRF-RSCOPE-EVID-039,ODRF-RSCOPE-ECR-CRIT-039,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0309,ODRF-RSCOPE-DPCB-0309,ODRF-RSCOPE-DPC-039,ODRF-RSCOPE-EVID-DEC-039,ODRF-RSCOPE-EVID-039,ODRF-RSCOPE-ECR-CRIT-039,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0310,ODRF-RSCOPE-DPCB-0310,ODRF-RSCOPE-DPC-039,ODRF-RSCOPE-EVID-DEC-039,ODRF-RSCOPE-EVID-039,ODRF-RSCOPE-ECR-CRIT-039,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0311,ODRF-RSCOPE-DPCB-0311,ODRF-RSCOPE-DPC-039,ODRF-RSCOPE-EVID-DEC-039,ODRF-RSCOPE-EVID-039,ODRF-RSCOPE-ECR-CRIT-039,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0312,ODRF-RSCOPE-DPCB-0312,ODRF-RSCOPE-DPC-039,ODRF-RSCOPE-EVID-DEC-039,ODRF-RSCOPE-EVID-039,ODRF-RSCOPE-ECR-CRIT-039,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,local_bridge_translation_review_requirements_explicit,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0313,ODRF-RSCOPE-DPCB-0313,ODRF-RSCOPE-DPC-040,ODRF-RSCOPE-EVID-DEC-040,ODRF-RSCOPE-EVID-040,ODRF-RSCOPE-ECR-CRIT-040,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0314,ODRF-RSCOPE-DPCB-0314,ODRF-RSCOPE-DPC-040,ODRF-RSCOPE-EVID-DEC-040,ODRF-RSCOPE-EVID-040,ODRF-RSCOPE-ECR-CRIT-040,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0315,ODRF-RSCOPE-DPCB-0315,ODRF-RSCOPE-DPC-040,ODRF-RSCOPE-EVID-DEC-040,ODRF-RSCOPE-EVID-040,ODRF-RSCOPE-ECR-CRIT-040,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0316,ODRF-RSCOPE-DPCB-0316,ODRF-RSCOPE-DPC-040,ODRF-RSCOPE-EVID-DEC-040,ODRF-RSCOPE-EVID-040,ODRF-RSCOPE-ECR-CRIT-040,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0317,ODRF-RSCOPE-DPCB-0317,ODRF-RSCOPE-DPC-040,ODRF-RSCOPE-EVID-DEC-040,ODRF-RSCOPE-EVID-040,ODRF-RSCOPE-ECR-CRIT-040,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0318,ODRF-RSCOPE-DPCB-0318,ODRF-RSCOPE-DPC-040,ODRF-RSCOPE-EVID-DEC-040,ODRF-RSCOPE-EVID-040,ODRF-RSCOPE-ECR-CRIT-040,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0319,ODRF-RSCOPE-DPCB-0319,ODRF-RSCOPE-DPC-040,ODRF-RSCOPE-EVID-DEC-040,ODRF-RSCOPE-EVID-040,ODRF-RSCOPE-ECR-CRIT-040,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0320,ODRF-RSCOPE-DPCB-0320,ODRF-RSCOPE-DPC-040,ODRF-RSCOPE-EVID-DEC-040,ODRF-RSCOPE-EVID-040,ODRF-RSCOPE-ECR-CRIT-040,ODRF-RSCOPE-LEDGER-05,ODRF-RSCOPE-05,ODRF-ATTR-GAP-05,ODRF-PTR-05,injective_surjective_bijective,domain_mathematics_reviewer,forbidden_content_absent_and_no_readiness_claim,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0321,ODRF-RSCOPE-DPCB-0321,ODRF-RSCOPE-DPC-041,ODRF-RSCOPE-EVID-DEC-041,ODRF-RSCOPE-EVID-041,ODRF-RSCOPE-ECR-CRIT-041,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0322,ODRF-RSCOPE-DPCB-0322,ODRF-RSCOPE-DPC-041,ODRF-RSCOPE-EVID-DEC-041,ODRF-RSCOPE-EVID-041,ODRF-RSCOPE-ECR-CRIT-041,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0323,ODRF-RSCOPE-DPCB-0323,ODRF-RSCOPE-DPC-041,ODRF-RSCOPE-EVID-DEC-041,ODRF-RSCOPE-EVID-041,ODRF-RSCOPE-ECR-CRIT-041,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0324,ODRF-RSCOPE-DPCB-0324,ODRF-RSCOPE-DPC-041,ODRF-RSCOPE-EVID-DEC-041,ODRF-RSCOPE-EVID-041,ODRF-RSCOPE-ECR-CRIT-041,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0325,ODRF-RSCOPE-DPCB-0325,ODRF-RSCOPE-DPC-041,ODRF-RSCOPE-EVID-DEC-041,ODRF-RSCOPE-EVID-041,ODRF-RSCOPE-ECR-CRIT-041,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_prohibition_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0326,ODRF-RSCOPE-DPCB-0326,ODRF-RSCOPE-DPC-041,ODRF-RSCOPE-EVID-DEC-041,ODRF-RSCOPE-EVID-041,ODRF-RSCOPE-ECR-CRIT-041,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_system_scope_decision_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0327,ODRF-RSCOPE-DPCB-0327,ODRF-RSCOPE-DPC-041,ODRF-RSCOPE-EVID-DEC-041,ODRF-RSCOPE-EVID-041,ODRF-RSCOPE-ECR-CRIT-041,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_line_span_gate_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
ODRF-RSCOPE-DPCBRR-0328,ODRF-RSCOPE-DPCB-0328,ODRF-RSCOPE-DPC-041,ODRF-RSCOPE-EVID-DEC-041,ODRF-RSCOPE-EVID-041,ODRF-RSCOPE-ECR-CRIT-041,ODRF-RSCOPE-LEDGER-06,ODRF-RSCOPE-06,ODRF-ATTR-GAP-06,ODRF-PTR-06,relation_properties,domain_mathematics_reviewer,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false
