term_id,sense_id,concept,decision_id,candidate_surfaces,cohort_id,cohort_name,cohort_standard,dominant_standard_forms,candidate_to_cohort_orthographic_proxy,Spanish_to_cohort_orthographic_proxy,French_to_cohort_orthographic_proxy,proxy_delta_over_Spanish,proxy_delta_over_French,beats_both_dominant_forms_by_0_05,proxy_interpretation,penalties,supporting_evidence_ids,adverse_evidence,human_n,human_correct,human_incorrect,human_abstain,human_latency_ms,human_confidence,effect_interval,review_status,pilot_eligible,reviewed_occurrence_support_ids,reviewed_occurrence_adverse_ids,occurrence_review_status,method_version,reviewed_occurrence_held_ids
T56,T56-S1,one-sided,D-T56-S1-V3,unilateral,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S1,one-sided,D-T56-S1-V3,unilateral,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,unilateral,1.0,1.0,0.8,0.0,0.2,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S1,one-sided,D-T56-S1-V3,unilateral,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S2,one-sided,D-T56-S2-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,unilateral,,1.0,0.8,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S2,one-sided,D-T56-S2-V3,,C-FR-STD,adult readers literate in standard French,standard French,unilatere,,0.8,1.0,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S2,one-sided,D-T56-S2-V3,,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S2,one-sided,D-T56-S2-V3,,C-GL-STD,adult readers literate in standard Galician,standard Galician,unilateral,,1.0,0.8,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S2,one-sided,D-T56-S2-V3,,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S2,one-sided,D-T56-S2-V3,,C-IT-STD,adult readers literate in standard Italian,standard Italian,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S2,one-sided,D-T56-S2-V3,,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S2,one-sided,D-T56-S2-V3,,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,unilateral,,1.0,0.8,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T56,T56-S2,one-sided,D-T56-S2-V3,,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T56-es-UNION;E-T56-fr-UNION,Unilateral has everyday political and medical senses.,,,,,,,,per_sense_design_proxy_only_human_protocol_not_run,false,,,not_in_current_review_tranche,MII_METHOD_v6,
T57,T57-S1,right,D-T57-S1-V3,dretg | dereita | destra,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,derecha,0.7143,1.0,0.2857,-0.2857,0.4286,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost;Spanish_form_outscores_candidate,E-T57-es-UNION;E-T57-fr-UNION,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches. | reviewed RM-RG adverse occurrence: E-OCC-278E8BA674E87D7A",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,,E-OCC-278E8BA674E87D7A,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S1,right,D-T57-S1-V3,dretg | dereita | destra,C-FR-STD,adult readers literate in standard French,standard French,droite,0.5714,0.2857,1.0,0.2857,-0.4286,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost;French_form_outscores_candidate,E-T57-es-UNION;E-T57-fr-UNION,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches. | reviewed RM-RG adverse occurrence: E-OCC-278E8BA674E87D7A",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,,E-OCC-278E8BA674E87D7A,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S1,right,D-T57-S1-V3,dretg | dereita | destra,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,direita,0.8571,0.5714,0.5714,0.2857,0.2857,true,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T57-es-UNION;E-T57-fr-UNION,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches. | reviewed RM-RG adverse occurrence: E-OCC-278E8BA674E87D7A",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,,E-OCC-278E8BA674E87D7A,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S1,right,D-T57-S1-V3,dretg | dereita | destra,C-GL-STD,adult readers literate in standard Galician,standard Galician,dereita,1.0,0.7143,0.5714,0.2857,0.4286,true,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T57-es-UNION;E-T57-fr-UNION,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches. | reviewed RM-RG adverse occurrence: E-OCC-278E8BA674E87D7A",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,,E-OCC-278E8BA674E87D7A,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S1,right,D-T57-S1-V3,dretg | dereita | destra,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,dret,0.8,0.4286,0.5,0.3714,0.3,true,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T57-es-UNION;E-T57-fr-UNION,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches. | reviewed RM-RG adverse occurrence: E-OCC-278E8BA674E87D7A",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,,E-OCC-278E8BA674E87D7A,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S1,right,D-T57-S1-V3,dretg | dereita | destra,C-IT-STD,adult readers literate in standard Italian,standard Italian,destra,1.0,0.4286,0.1667,0.5714,0.8333,true,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T57-es-UNION;E-T57-fr-UNION,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches. | reviewed RM-RG adverse occurrence: E-OCC-278E8BA674E87D7A",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,,E-OCC-278E8BA674E87D7A,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S1,right,D-T57-S1-V3,dretg | dereita | destra,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,dreapta,0.5714,0.4286,0.4286,0.1428,0.1428,true,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T57-es-UNION;E-T57-fr-UNION,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches. | reviewed RM-RG adverse occurrence: E-OCC-278E8BA674E87D7A",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,,E-OCC-278E8BA674E87D7A,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S1,right,D-T57-S1-V3,dretg | dereita | destra,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,dretg,1.0,0.4286,0.5,0.5714,0.5,true,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;multi_variant_processing_cost,E-T57-es-UNION;E-T57-fr-UNION,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches. | reviewed RM-RG adverse occurrence: E-OCC-278E8BA674E87D7A",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,,E-OCC-278E8BA674E87D7A,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S1,right,D-T57-S1-V3,dretg | dereita | destra,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing;multi_variant_processing_cost,E-T57-es-UNION;E-T57-fr-UNION,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches. | reviewed RM-RG adverse occurrence: E-OCC-278E8BA674E87D7A",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,,E-OCC-278E8BA674E87D7A,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S2,right,D-T57-S2-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,derecha,,1.0,0.2857,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T57-es-UNION;E-T57-fr-UNION;E-OCC-278E8BA674E87D7A,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches.",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,E-OCC-278E8BA674E87D7A,,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S2,right,D-T57-S2-V3,,C-FR-STD,adult readers literate in standard French,standard French,droite,,0.2857,1.0,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T57-es-UNION;E-T57-fr-UNION;E-OCC-278E8BA674E87D7A,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches.",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,E-OCC-278E8BA674E87D7A,,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S2,right,D-T57-S2-V3,,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,direita,,0.5714,0.5714,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T57-es-UNION;E-T57-fr-UNION;E-OCC-278E8BA674E87D7A,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches.",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,E-OCC-278E8BA674E87D7A,,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S2,right,D-T57-S2-V3,,C-GL-STD,adult readers literate in standard Galician,standard Galician,dereita,,0.7143,0.5714,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T57-es-UNION;E-T57-fr-UNION;E-OCC-278E8BA674E87D7A,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches.",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,E-OCC-278E8BA674E87D7A,,reviewed_rm_rg_curated_source,MII_METHOD_v6,
T57,T57-S2,right,D-T57-S2-V3,,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,dret,,0.4286,0.5,,,false,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T57-es-UNION;E-T57-fr-UNION;E-OCC-278E8BA674E87D7A,"Direction, correctness, and legal right senses; lexical families split sharply across Romance branches.",,,,,,,,sense_scoped_design_proxy_with_reviewed_source_human_protocol_not_run,false,E-OCC-278E8BA674E87D7A,,reviewed_rm_rg_curated_source,MII_METHOD_v6,
