"unit_id","source_document_sha256","source_lines","source_unit_sha256_lf","target_path","target_unit_sha256_raw","target_document_sha256_expanded_lf","status","review_evidence"
"EXPOSE_VII_S6_COROLLARY_6_5","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10316-10341","EBF4843C31CC4D6E4485494D6020720D941C7C0B62E1EEE393141ED76CF1C86E","units/EXPOSE_VII_S6_COROLLARY_6_5_ES.tex","ADA5593B605838835E0240C92F7A452E2178D6C18008932EEADA4A9619BBF89A","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; Corollary 6.5 and proof retained; source slice SHA256 EBF4843C31CC4D6E4485494D6020720D941C7C0B62E1EEE393141ED76CF1C86E and target SHA256 ADA5593B605838835E0240C92F7A452E2178D6C18008932EEADA4A9619BBF89A; 26/26 body lines, five display skeletons, 22/22 inline-math bodies, 35/35 controls and exact Cech arrow inventory verified; fpqc quotient torsor, descent nerve G_r, lcc constructibility, spectral sequence and arbitrary base-change propagation checked; source coefficient shorthand and incomplete SGA citation retained and recorded"
"EXPOSE_VII_S7_TITLE_THEOREM_7_1_AND_LEMMA","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10343-10386","033426C0954B603B5F0A75A337B84779513EE77354717062AE40DEF35B8CB667","units/EXPOSE_VII_S7_TITLE_THEOREM_7_1_AND_LEMMA_ES.tex","5D9BFBDF1AA7A10BADF21C04113D6379FCDEC0C618074CDA1DC155B4681EE137","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, canonical Betti-coefficient preposition correction and clean isolated two-pass compile/render 2026-07-18; §7 title, Theorem 7.1 and Lemma 7.1.1 retained; source slice SHA256 033426C0954B603B5F0A75A337B84779513EE77354717062AE40DEF35B8CB667 and final target SHA256 5D9BFBDF1AA7A10BADF21C04113D6379FCDEC0C618074CDA1DC155B4681EE137; 44/44 body lines, 63/63 controls, 49/49 math spans, six displays, four environments and four items verified; generalized hyperplane sections, sharp inverse-image/Gysin bounds, negative Tate twist, open-complement exact sequence and compact-support vanishing ranges checked"
"EXPOSE_VII_S7_PROOF_7_1_AND_REMARK","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10388-10408","0281485D202AA2D13D52909493AD4AE3BB06B9DBF77F8E7C45861AA6007D6512","units/EXPOSE_VII_S7_PROOF_7_1_AND_REMARK_ES.tex","A13D9173A726C0AE1726A0BA3E96D52304FF9F154E60345CAEB0B8051106A299","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, two canonical Spanish corrections and clean isolated two-pass compile/render 2026-07-18; proof of Lemma 7.1.1, completion of Theorem 7.1 and Observation retained; source slice SHA256 0281485D202AA2D13D52909493AD4AE3BB06B9DBF77F8E7C45861AA6007D6512 and final target SHA256 A13D9173A726C0AE1726A0BA3E96D52304FF9F154E60345CAEB0B8051106A299; 21/21 body lines, three displays, 10/10 dollar-math pairs, 26/26 controls and tag 7.1.2 verified; Cech bounds, filtered-colimit reduction, Poincare duality, purity/Gysin degree shift, localization sequence and excision-neighborhood qualification checked"
"EXPOSE_VII_S7_COROLLARY_7_2_AND_LEMMA_7_2_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10410-10463","2361B8AC830E25889D2D5B4F31A496700135B5E6A21F442072B18B0EB321D327","units/EXPOSE_VII_S7_COROLLARY_7_2_AND_LEMMA_7_2_1_ES.tex","859EDB468C44DBB6A41FF94DF88931D6D0B5DF6CA3EF911ADE1E7A1EAC1AA100","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; Corollary 7.2 and Lemma 7.2.1 retained; source slice SHA256 2361B8AC830E25889D2D5B4F31A496700135B5E6A21F442072B18B0EB321D327 and target SHA256 859EDB468C44DBB6A41FF94DF88931D6D0B5DF6CA3EF911ADE1E7A1EAC1AA100; 54/54 body lines, eight exact displays, 46/46 inline-math spans, 82/82 controls, two statement blocks, three enumerations and eight items verified; split epimorphism, mapping cylinder, Poincare-duality ranges, torsion-free/free cokernel and derived tensor conditions checked"
"EXPOSE_VII_S7_LEMMA_7_2_1_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10465-10484","7E4EB37B688822606396AA9FCA1E901051E1971ABD209B3F10DCA438D893B901","units/EXPOSE_VII_S7_LEMMA_7_2_1_PROOF_ES.tex","BA57933E9593DBE591D05A9257B5B66B48B966891460C236AD268DF3AFE5CDA2","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, three canonical Spanish corrections and clean isolated two-pass compile/render 2026-07-18; proof of Lemma 7.2.1 retained; source slice SHA256 7E4EB37B688822606396AA9FCA1E901051E1971ABD209B3F10DCA438D893B901 and final target SHA256 BA57933E9593DBE591D05A9257B5B66B48B966891460C236AD268DF3AFE5CDA2; 20/20 body lines, eight exact math fragments, 39/39 controls, three displays and exact implication array verified; Kunneth sequence over the DVR, Tor vanishing, Nakayama and local flatness criterion close the equivalence cycle with all degrees preserved"
"EXPOSE_VII_S7_PROPOSITION_7_3","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10486-10515","D21F4169EF11CF4BA3CBC865D45517B5E9B82F8D60BAF778F0E7AB590369B316","units/EXPOSE_VII_S7_PROPOSITION_7_3_ES.tex","A126B3377C1A7CB4CECCE86098C2BF5F128F1DC1895759CC9823468969758211","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; Proposition 7.3 retained; source slice SHA256 D21F4169EF11CF4BA3CBC865D45517B5E9B82F8D60BAF778F0E7AB590369B316 and target SHA256 A126B3377C1A7CB4CECCE86098C2BF5F128F1DC1895759CC9823468969758211; 30/30 body lines, five exact displays, 25/25 inline-math spans, 56/56 controls and tags 7.3.1-7.3.2 verified; transverse zero locus, pure smooth dimension, conormal sequence, total-Chern identity, Gysin/projection formula and Euler-Poincare pushforward checked"
"EXPOSE_VII_S7_COROLLARY_7_4","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10517-10538","6B084F5A5349D52A98FC6C891CE5F36BA8A982D1F0996F355F7CE4FD0FB123CE","units/EXPOSE_VII_S7_COROLLARY_7_4_ES.tex","CC05B6862D86272482034D4CFA411EF3B1DA375E1CBA8AE9297B07A9C4471028","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; Corollary 7.4 retained; source slice SHA256 6B084F5A5349D52A98FC6C891CE5F36BA8A982D1F0996F355F7CE4FD0FB123CE and target SHA256 CC05B6862D86272482034D4CFA411EF3B1DA375E1CBA8AE9297B07A9C4471028; 22/22 body lines, 14/14 inline fragments, four displays, 31/31 controls and tags 7.4.1-7.4.2 verified; Chern identity, weak-Lefschetz cancellations, Poincare-duality Betti equality and Euler-Poincare sign checked; frozen source's missing hyperplane/ampleness hypothesis for 7.4.2 is preserved and recorded in evidence/SOURCE_ANOMALIES.md"
"EXPOSE_VII_S7_COROLLARY_7_5_AND_REMARK","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10540-10585","7ADEA1597F83AA6CA0B79ECA862654C1022AA529F6FFDE1DAE65E80B5A2007A7","units/EXPOSE_VII_S7_COROLLARY_7_5_AND_REMARK_ES.tex","2C48946EF26E1F10BE0A834DE47B212131BF306CA3DA00A965DF22C8C6CF8BE0","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; Corollary 7.5 and Observation 7.6 retained; source slice SHA256 7ADEA1597F83AA6CA0B79ECA862654C1022AA529F6FFDE1DAE65E80B5A2007A7 and target SHA256 2C48946EF26E1F10BE0A834DE47B212131BF306CA3DA00A965DF22C8C6CF8BE0; 46/46 body lines, six display skeletons, 29/29 inline spans and 113/113 controls verified; weak-Lefschetz Betti pattern, Euler-Poincare coefficient formula, Euler sequence, total Chern class, top pushforward and Hodge/Riemann-Roch comparison checked; legacy n-degree-2 reference retained exactly"
"EXPOSE_VII_S7_7_7_CONJECTURE_AND_CONSEQUENCES","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10587-10609","41E9395F1BF1C8B78F67AC7EBCAE82A3AEB08E21614219B8807F4B0F88711C22","units/EXPOSE_VII_S7_7_7_CONJECTURE_AND_CONSEQUENCES_ES.tex","B4F0A210C36E2E61E8F119657976B8EC8B4823D383EE5513BC749327CD3C624D","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; §7.7 conjecture and consequences retained; source slice SHA256 41E9395F1BF1C8B78F67AC7EBCAE82A3AEB08E21614219B8807F4B0F88711C22 and target SHA256 B4F0A210C36E2E61E8F119657976B8EC8B4823D383EE5513BC749327CD3C624D; 23/23 body lines, three exact displays, 23/23 inline spans and 29/29 controls verified; integral ample class versus Q_l twisted-constant coefficients, hard-Lefschetz exponent/twist, purity qualification, inverse-image epimorphism and Gysin monomorphism ranges checked"
"EXPOSE_VII_S7_7_7_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10611-10631","54969534E2776A0FF6D1B33A72AAAE378E6E7D129CBC60D67F8126F58404D2CA","units/EXPOSE_VII_S7_7_7_PROOF_ES.tex","63FE5C5DFEA2EE11D99EDF76C22B0BFBC1215E7804206DDD621DA84EEB24C376","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit, one Spanish agreement correction and clean isolated two-pass compile/render 2026-07-18; proof of the §7.7 consequences retained; source slice SHA256 54969534E2776A0FF6D1B33A72AAAE378E6E7D129CBC60D67F8126F58404D2CA and final target SHA256 63FE5C5DFEA2EE11D99EDF76C22B0BFBC1215E7804206DDD621DA84EEB24C376; 21/21 body lines, two exact display arrays, 15/15 inline spans and 60/60 controls verified; both restriction/Gysin squares, cup exponents, twists, degree substitutions, weak-Lefschetz bounds and surjectivity/injectivity deductions checked"
"EXPOSE_VII_S8_TITLE_THEOREM_8_1_AND_LEMMA_8_2","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10633-10681","4A3A8DEAA2168066C3F4304F6B620F524C79A960D4B903BB1A3D54BA1BC7C45D","units/EXPOSE_VII_S8_TITLE_THEOREM_8_1_AND_LEMMA_8_2_ES.tex","8BE3FEFAA72BE7A2FCA62B68B8A79B0EC584E9A83A29BF269E5EAC30223E45E2","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula/matrix audit and clean isolated two-pass compile/render 2026-07-18; §8 title, Theorem 8.1 and Lemma 8.2 retained; source slice SHA256 4A3A8DEAA2168066C3F4304F6B620F524C79A960D4B903BB1A3D54BA1BC7C45D and target SHA256 8BE3FEFAA72BE7A2FCA62B68B8A79B0EC584E9A83A29BF269E5EAC30223E45E2; 49/49 body lines, six exact displays, 16/16 inline spans, 64/64 controls, exact 2x2 derived-category matrix and tag 8.1.1 verified; blow-up/cycle-class terminology, fundamental class, adjunction/trace entries, proper base change and projective-space cup/trace ranges checked"
"EXPOSE_VII_S8_COROLLARY_8_3","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10683-10714","9098F3CA008EB41F0A97E750C88D3AF02B0B87AFB77FCDBFB94B99E3D7954878","units/EXPOSE_VII_S8_COROLLARY_8_3_ES.tex","0492286BFBCE2102615EAC9C8E6B453E19D8000E4763B07E72CC7CD453E5FB08","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula/matrix audit, one canonical cohomological-degree phrase correction and clean isolated two-pass compile/render 2026-07-18; Corollary 8.3 retained; source slice SHA256 9098F3CA008EB41F0A97E750C88D3AF02B0B87AFB77FCDBFB94B99E3D7954878 and final target SHA256 0492286BFBCE2102615EAC9C8E6B453E19D8000E4763B07E72CC7CD453E5FB08; 32/32 body lines, 13/13 inline spans, 22/22 structural lines, 44/44 controls, four displays, exact 2x2 matrix and tags 8.3.1-8.3.2 verified; ordinary/supported decompositions, pullback and Gysin matrix entries, degree/twist shifts, support subscripts and projection-formula identification checked"
"EXPOSE_VII_S8_LEMMA_8_4_1","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10716-10744","D21BA8F4C6827928AE512BAD9D0B62628DD71D55057EE7BA851C3EE4FB437441","units/EXPOSE_VII_S8_LEMMA_8_4_1_ES.tex","F546122E708DD38D15A2E1FDF0F1DFB8243377354EA9F48EB104A3018D3B19D6","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; §8.4 opening and Lemma 8.4.1 retained; source slice SHA256 D21BA8F4C6827928AE512BAD9D0B62628DD71D55057EE7BA851C3EE4FB437441 and target SHA256 F546122E708DD38D15A2E1FDF0F1DFB8243377354EA9F48EB104A3018D3B19D6; 29/29 body lines, five exact displays, 14/14 inline spans, 35/35 controls and tag 8.4.2 verified; projective-bundle Chern expansion, alternating signs and pushforward degree checked; authority's checked-F statement versus unchecked-F proof and omitted dual-sign identity are preserved and recorded in evidence/SOURCE_ANOMALIES.md"
"EXPOSE_VII_S8_LEMMA_8_4_3","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10746-10792","8CA79065D3C3AF3175B31202D46BFD932AA9953C82B2535B60AD43F957914675","units/EXPOSE_VII_S8_LEMMA_8_4_3_ES.tex","30FB522A6036D0684FCBB726716195683AF246442B2FA9276D9F8271BC8D1FB8","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula/diagram audit and clean isolated two-pass compile/render 2026-07-18; Lemma 8.4.3 retained byte-identically; source slice SHA256 8CA79065D3C3AF3175B31202D46BFD932AA9953C82B2535B60AD43F957914675 and target SHA256 30FB522A6036D0684FCBB726716195683AF246442B2FA9276D9F8271BC8D1FB8; 47/47 body lines, nine exact displays, 16/16 inline spans, 62/62 controls, two environments and tags 8.4.4-8.4.5 verified; blow-up square, supported cohomology degrees/twists, Chern/self-intersection identities, exact Gysin diagram, projection formula and pushforward cancellation checked; the corrected authority's primed Y' diagram node and the compressed dual-Chern sign step are documented in evidence/SOURCE_ANOMALIES.md"
"EXPOSE_VII_S8_PROPOSITION_8_5_STATEMENT","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10794-10839","0C83C04524A6102E9AF56A6782B5B82CDC123F62F5D7DFA6E92C395F43813EAF","units/EXPOSE_VII_S8_PROPOSITION_8_5_STATEMENT_ES.tex","195ECD00AB8EC433A8D74CFCEEC7F20799B305983687954D9A00CC62175538BF","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula/matrix audit and clean isolated two-pass compile/render 2026-07-18; both parts of Proposition 8.5 retained byte-identically; source slice SHA256 0C83C04524A6102E9AF56A6782B5B82CDC123F62F5D7DFA6E92C395F43813EAF and target SHA256 195ECD00AB8EC433A8D74CFCEEC7F20799B305983687954D9A00CC62175538BF; 46/46 body lines, seven displays, seven inline spans, 62/62 controls, three tags, two enumerate items and exact inverse matrix verified; purity/Gysin definition of gamma, inverse-matrix types and signs, degree/twist shifts, exact sequence, split injection and left inverse checked"
"EXPOSE_VII_S8_PROPOSITION_8_5_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10841-10882","9C88F6D6A3C6FF46CF3B902274CA851455A5E632ECC855866ADF2D6108102827","units/EXPOSE_VII_S8_PROPOSITION_8_5_PROOF_ES.tex","62FBA05B3B9F73D1ED47E09AE020E5B9510CFD2ECA13B98ABF57AF6432F4B890","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula/matrix audit and clean isolated two-pass compile/render 2026-07-18; proof of Proposition 8.5 retained byte-identically; source slice SHA256 9C88F6D6A3C6FF46CF3B902274CA851455A5E632ECC855866ADF2D6108102827 and target SHA256 62FBA05B3B9F73D1ED47E09AE020E5B9510CFD2ECA13B98ABF57AF6432F4B890; 42/42 body lines, seven exact displays, 13/13 inline spans, 77/77 controls, two matrices and two tags verified; both matrix products, functorial/Gysin identities, gamma relations, surjectivity and kernel-image argument checked; the authority's ill-typed Chern-class parentheses in 8.5.4 and false lambda-composite identity are preserved and recorded in evidence/SOURCE_ANOMALIES.md"
"EXPOSE_VII_S8_8_6_MULTIPLICATIVE_STRUCTURE","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10884-10910","4F1A17A4FF2107BFE815D50E23B6F50F2511C9474B9A3A14CA9821056D9515A7","units/EXPOSE_VII_S8_8_6_MULTIPLICATIVE_STRUCTURE_ES.tex","134F40A3B172E6C303A933AB20CAD2EF06069CA77C1D905768F3E810F628AED9","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula audit and clean isolated two-pass compile/render 2026-07-18; §8.6 multiplicative structure retained byte-identically; source slice SHA256 4F1A17A4FF2107BFE815D50E23B6F50F2511C9474B9A3A14CA9821056D9515A7 and target SHA256 134F40A3B172E6C303A933AB20CAD2EF06069CA77C1D905768F3E810F628AED9; 27/27 body lines, five exact displays, 12/12 inline spans, 43/43 controls and tags 8.6.1-8.6.2 verified; exceptional self-intersection minus sign, Koszul exponent, degrees/twists, cross terms, graded algebra and module structures checked"
"EXPOSE_VII_S8_PROPOSITION_8_6_3_STATEMENT","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10912-10941","643319DFADB00B81FD5B1BEC26E65A3E47EBDF0775EC71589797248C09514597","units/EXPOSE_VII_S8_PROPOSITION_8_6_3_STATEMENT_ES.tex","9862C1891CB53A973A63E90977B25132F11E11F59C1F8A821A65DEA992761C18","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula/diagram audit and clean isolated two-pass compile/render 2026-07-18; both parts of Proposition 8.6.3 retained byte-identically; source slice SHA256 643319DFADB00B81FD5B1BEC26E65A3E47EBDF0775EC71589797248C09514597 and target SHA256 9862C1891CB53A973A63E90977B25132F11E11F59C1F8A821A65DEA992761C18; 30/30 body lines, four exact displays, seven inline spans, 51/51 controls, two enumerate items and exact tikzcd square verified; multiplicative square, product components, Koszul/self-intersection signs, shifted grading, degree/twist balance, surjective graded-ring/module morphisms and module action checked"
"EXPOSE_VII_S8_PROPOSITION_8_6_3_PROOF","791F4EFFC5E02832D5D77ED03518C8156D6F07E4C8238B03545DB93D883FBB28","10943-10982","EA60072C0FFD38559CE3A9323AED38397434B0191DE603C190344A82806E4D0E","units/EXPOSE_VII_S8_PROPOSITION_8_6_3_PROOF_ES.tex","46F9B75DD909B7ADC996061F8504EB9F59DFED25C865DC97624D9E245F8ED0BC","459D0DA0155E6846E157BBA0EE150DB22DBD7D2A7CD2547CC0596B10EFC83F23","source-reconciled","Root translation plus independent exact semantic/formula/product audit and clean isolated two-pass compile/render 2026-07-18; proof of Proposition 8.6.3 retained byte-identically; source slice SHA256 EA60072C0FFD38559CE3A9323AED38397434B0191DE603C190344A82806E4D0E and target SHA256 46F9B75DD909B7ADC996061F8504EB9F59DFED25C865DC97624D9E245F8ED0BC; 40/40 body lines, eight displays, 52/52 controls, one cases block and all translated text labels verified; cup-product expansion, exceptional self-intersection minus sign, mixed-term projection formulas, Koszul cancellation, dual Chern identity, module linearity and degree/twist balance checked"
