"document_id","language","bcp47","branch","file_type","source_use_label","witness_category","package_relative_path","original_local_path","provenance_url","sha256","license_or_availability_note","topic_tags"
"WIKITEXT-20260629-KK-IDEAL-RING-THEORY","Kazakh","kk","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/kk/wikitext-20260629T101500Z/Ideal (ring theory)__Идеал (математикада).wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\kk\Ideal (ring theory)__Идеал (математикада).wiki","https://kk.wikipedia.org/wiki/%D0%98%D0%B4%D0%B5%D0%B0%D0%BB_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0%D0%B4%D0%B0)","8901a218eccb9b7d99c2e21664c947102bc16af97e8b2d5af075219188acc189","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kazakh; Ideal (ring theory); Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-KK-MATRIX-MATHEMATICS","Kazakh","kk","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/kk/wikitext-20260629T101500Z/Matrix (mathematics)__Матрица (математика).wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\kk\Matrix (mathematics)__Матрица (математика).wiki","https://kk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D1%80%D0%B8%D1%86%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","3bc851a3031865db14542f4066e349669b22587add933aa3da9673fbe7220048","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kazakh; Matrix (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-KK-POLYNOMIAL","Kazakh","kk","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/kk/wikitext-20260629T101500Z/Polynomial__Көпмүшелік.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\kk\Polynomial__Көпмүшелік.wiki","https://kk.wikipedia.org/wiki/%D0%9A%D3%A9%D0%BF%D0%BC%D2%AF%D1%88%D0%B5%D0%BB%D1%96%D0%BA","66d76aee0a335b6c7f038da40f08175306dd06438e13dcd676c087db0574c2e3","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kazakh; Polynomial; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-KK-EQUATION","Kazakh","kk","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/kk/wikitext-20260629T101500Z/Equation__Теңдеу.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\kk\Equation__Теңдеу.wiki","https://kk.wikipedia.org/wiki/%D0%A2%D0%B5%D2%A3%D0%B4%D0%B5%D1%83","24ffb483c53ab888b681ca05932a1bd3d7821e59101d1efef01dd539ea8a457e","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kazakh; Equation; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-KK-FUNCTION-MATHEMATICS","Kazakh","kk","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/kk/wikitext-20260629T101500Z/Function (mathematics)__Функция (математика).wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\kk\Function (mathematics)__Функция (математика).wiki","https://kk.wikipedia.org/wiki/%D0%A4%D1%83%D0%BD%D0%BA%D1%86%D0%B8%D1%8F_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","0958e3d15dac337a83e116cf73c28303f4e10c86bb97f5525523ff369cc74786","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kazakh; Function (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-KK-SET-MATHEMATICS","Kazakh","kk","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/kk/wikitext-20260629T101500Z/Set (mathematics)__Бөлік.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\kk\Set (mathematics)__Бөлік.wiki","https://kk.wikipedia.org/wiki/%D0%91%D3%A9%D0%BB%D1%96%D0%BA","9609376202f6e9e2f72ad27dcc326b78c53c39e7130c4bf7d3431170370a6d55","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kazakh; Set (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-KK-DIFFERENTIAL-EQUATION","Kazakh","kk","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/kk/wikitext-20260629T101500Z/Differential equation__Дифференциалдық теңдеу.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\kk\Differential equation__Дифференциалдық теңдеу.wiki","https://kk.wikipedia.org/wiki/%D0%94%D0%B8%D1%84%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D0%B4%D1%8B%D2%9B_%D1%82%D0%B5%D2%A3%D0%B4%D0%B5%D1%83","78ca4331ed7b2211f1ee6492a6fd881bbf025b15f827148cdb773811ac62619d","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kazakh; Differential equation; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-KK-PROBABILITY","Kazakh","kk","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/kk/wikitext-20260629T101500Z/Probability__Ықтималдық.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\kk\Probability__Ықтималдық.wiki","https://kk.wikipedia.org/wiki/%D0%AB%D2%9B%D1%82%D0%B8%D0%BC%D0%B0%D0%BB%D0%B4%D1%8B%D2%9B","f3813415bd91a269ba8e8911d5fac44ab36c3f0aa20f78f838e4cb6a189a01ae","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kazakh; Probability; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-KK-STATISTICS","Kazakh","kk","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/kk/wikitext-20260629T101500Z/Statistics__Статистика.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\kk\Statistics__Статистика.wiki","https://kk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%82%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B0","579248428c40b5f91a8d2a2c4a300fe484f2cd9875088ec4d1c488c7b112ae56","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kazakh; Statistics; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-KY-ALGEBRA","Kyrgyz","ky","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/ky/wikitext-20260629T101500Z/Algebra__Алгебра.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\ky\Algebra__Алгебра.wiki","https://ky.wikipedia.org/wiki/%D0%90%D0%BB%D0%B3%D0%B5%D0%B1%D1%80%D0%B0","9e2c4a37dc145fe42aa0d7e7e8c6a5660727ecbbad6968937b610dbfb17e496c","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Kyrgyz; Algebra; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TK-MATHEMATICS","Turkmen","tk","Oghuz","wikitext-source-body","native-source-body","source-witness","bodies/tk/wikitext-20260629T101500Z/Mathematics__Matematika.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tk\Mathematics__Matematika.wiki","https://tk.wikipedia.org/wiki/Matematika","d71bdf23d73edcc82fafdd3c1c80a15e03732b98150b30e8c76d0b1730dee77f","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Turkmen; Mathematics; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TK-ALGEBRA","Turkmen","tk","Oghuz","wikitext-source-body","native-source-body","source-witness","bodies/tk/wikitext-20260629T101500Z/Algebra__Algebra.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tk\Algebra__Algebra.wiki","https://tk.wikipedia.org/wiki/Algebra","c778f2e8913baa7acbc0489828b5a2fab83a4a5b809042dbc5467b1bbc93b0cb","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Turkmen; Algebra; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TK-EQUATION","Turkmen","tk","Oghuz","wikitext-source-body","native-source-body","source-witness","bodies/tk/wikitext-20260629T101500Z/Equation__Deňleme.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tk\Equation__Deňleme.wiki","https://tk.wikipedia.org/wiki/De%C5%88leme","cdca7501aade5919d8948ae0d96dfa9be32526061dadf5774063caa899249ff9","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Turkmen; Equation; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TK-DIFFERENTIAL-EQUATION","Turkmen","tk","Oghuz","wikitext-source-body","native-source-body","source-witness","bodies/tk/wikitext-20260629T101500Z/Differential equation__Differensial deňlemeler.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tk\Differential equation__Differensial deňlemeler.wiki","https://tk.wikipedia.org/wiki/Differensial_de%C5%88lemeler","a2e2ba0cf7fa8713736f5b5689c71edfd60d47a06f9e4da1da6f871a61274a32","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Turkmen; Differential equation; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TK-STATISTICS","Turkmen","tk","Oghuz","wikitext-source-body","native-source-body","source-witness","bodies/tk/wikitext-20260629T101500Z/Statistics__Statistika.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tk\Statistics__Statistika.wiki","https://tk.wikipedia.org/wiki/Statistika","50e54f58bb1eeee6367706d1781fc32b6f266e23358da5fe605c428c6d8ebe7b","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Turkmen; Statistics; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TT-MATHEMATICS","Tatar","tt","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/tt/wikitext-20260629T101500Z/Mathematics__Математика.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tt\Mathematics__Математика.wiki","https://tt.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0","1cdf367b350c76b67d1adc82ff0dda51f705e95b74ca34cc3c029b046d1542d7","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Tatar; Mathematics; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TT-ALGEBRA","Tatar","tt","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/tt/wikitext-20260629T101500Z/Algebra__Алгебра.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tt\Algebra__Алгебра.wiki","https://tt.wikipedia.org/wiki/%D0%90%D0%BB%D0%B3%D0%B5%D0%B1%D1%80%D0%B0","00085b481c14140d7f448d1fbdb1ebef3376c8e29f5085f10f2620b19477df91","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Tatar; Algebra; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TT-EQUATION","Tatar","tt","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/tt/wikitext-20260629T101500Z/Equation__Тигезләмә.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tt\Equation__Тигезләмә.wiki","https://tt.wikipedia.org/wiki/%D0%A2%D0%B8%D0%B3%D0%B5%D0%B7%D0%BB%D3%99%D0%BC%D3%99","897b16236cbd260260aaf2a88ceeccdac2f37168eed6666cec2ff4143ec4cbcb","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Tatar; Equation; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TT-FUNCTION-MATHEMATICS","Tatar","tt","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/tt/wikitext-20260629T101500Z/Function (mathematics)__Функция (математика).wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tt\Function (mathematics)__Функция (математика).wiki","https://tt.wikipedia.org/wiki/%D0%A4%D1%83%D0%BD%D0%BA%D1%86%D0%B8%D1%8F_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","b5b74ae3290388954b75337149384c06a23afc3c8f9d0874cb0e8cc9856f5f5d","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Tatar; Function (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TT-PROBABILITY","Tatar","tt","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/tt/wikitext-20260629T101500Z/Probability__Ихтималлык.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tt\Probability__Ихтималлык.wiki","https://tt.wikipedia.org/wiki/%D0%98%D1%85%D1%82%D0%B8%D0%BC%D0%B0%D0%BB%D0%BB%D1%8B%D0%BA","08279a8f8ecbb587c5f8bfcd1ec00863d39eb214ae9b56f40b2cfcef91d88928","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Tatar; Probability; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-TT-STATISTICS","Tatar","tt","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/tt/wikitext-20260629T101500Z/Statistics__Статистика.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\tt\Statistics__Статистика.wiki","https://tt.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%82%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B0","6df2eeced2616a674aeea023f768de8057f72922d0714ffe858cd7ae9be1f42d","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Tatar; Statistics; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-BA-MATHEMATICS","Bashkir","ba","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/ba/wikitext-20260629T101500Z/Mathematics__Математика.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\ba\Mathematics__Математика.wiki","https://ba.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0","1356edd64de1d1280c16dfb4b1c55d5c709501ebf05b6de0cca804cded1f91c0","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Bashkir; Mathematics; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-BA-ALGEBRA","Bashkir","ba","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/ba/wikitext-20260629T101500Z/Algebra__Алгебра.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\ba\Algebra__Алгебра.wiki","https://ba.wikipedia.org/wiki/%D0%90%D0%BB%D0%B3%D0%B5%D0%B1%D1%80%D0%B0","0116f3af3f3133f6daa5310726fedcbb00e48988ffb2960e655d8fa0f95651fe","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Bashkir; Algebra; Wikipedia wikitext; Pan-Turkic source-canon recovery"
"WIKITEXT-20260629-BA-LINEAR-ALGEBRA","Bashkir","ba","Kipchak","wikitext-source-body","native-source-body","source-witness","bodies/ba/wikitext-20260629T101500Z/Linear algebra__Һыҙыҡлы алгебра.wiki","C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260629T101500Z_r2_central_asian_turkic_wikitext_retry\wikitext\ba\Linear algebra__Һыҙыҡлы алгебра.wiki","https://ba.wikipedia.org/wiki/%D2%BA%D1%8B%D2%99%D1%8B%D2%A1%D0%BB%D1%8B_%D0%B0%D0%BB%D0%B3%D0%B5%D0%B1%D1%80%D0%B0","cd6d82e4a0fe83b537e0113fb3869be9659b1c54853df774a0fb4f4aaecba44b","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","Bashkir; Linear algebra; Wikipedia wikitext; Pan-Turkic source-canon recovery"
