application_id,candidate_id,reader,reference_form,source_relpath,source_line,source_column,visible_text,raw_tex,context,source_sha256,target_label,pdf_destination,target_id,classification,status,resolution_basis
ega3.ega3.application.sha256.a8074601166b70fefcf25f45a442579390254b94cc056118e6436da57b38ea27,ega3.ega3.candidate.sha256.a8074601166b70fefcf25f45a442579390254b94cc056118e6436da57b38ea27,ega3,sref,ega3/ega3-7-6.tex,296,13,III.7.4.2,\sref{III.7.4.2},"proved. By \sref{III.7.4.2}, it is enough to show that",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.4.2,AMS.274,ega3.ega3.target.sha256.ac6175fdaf3d79ad0e2e560f9938c53210a0d3d9ec9c93aaa7b8d899978148d9,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.f55af316d696a2e96e1e6d17e6929ce16d92934468a00ec3918cc494cc71f273,ega3.ega3.candidate.sha256.f55af316d696a2e96e1e6d17e6929ce16d92934468a00ec3918cc494cc71f273,ega3,sref,ega3/ega3-7-6.tex,328,10,III.7.4.2,\sref{III.7.4.2},"Applying \sref{III.7.4.2} to $T_p^{(B)}$, we see that the",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.4.2,AMS.274,ega3.ega3.target.sha256.ac6175fdaf3d79ad0e2e560f9938c53210a0d3d9ec9c93aaa7b8d899978148d9,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.0f44c8d05177f8db92eb4d8e934aa8a41d080af10935b70bdef49afe241d1110,ega3.ega3.candidate.sha256.0f44c8d05177f8db92eb4d8e934aa8a41d080af10935b70bdef49afe241d1110,ega3,sref,ega3/ega3-7-6.tex,338,25,III.7.4.1,\sref{III.7.4.1},"Under the hypotheses of \sref{III.7.4.1}, suppose that $A$ is",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.4.1,subsection*.271,ega3.ega3.target.sha256.c322a79d759586e3d4a1addabd5ad1a59c4b6e038c3fdd29706cc668e9742a99,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.cbc62bd36db630bb41b508b221088da6bbcc2d6d348760073c44fbac87f2f6b8,ega3.ega3.candidate.sha256.cbc62bd36db630bb41b508b221088da6bbcc2d6d348760073c44fbac87f2f6b8,ega3,sref,ega3/ega3-7-6.tex,432,1,III.6.3.6,\sref{III.6.3.6},\sref{III.6.3.6}\sref{III.6.3.2} the abutment of the regular,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.6.3.6,AMS.169,ega3.ega3.target.sha256.b5dc1ad53f2ab58b61e2d0f2d5293ff1f02de619eb5e5888bc81dec23611e444,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.de7becb579559013342b100de83fa6aaa431863e70c502c72b5e78ebdd547e84,ega3.ega3.candidate.sha256.de7becb579559013342b100de83fa6aaa431863e70c502c72b5e78ebdd547e84,ega3,sref,ega3/ega3-7-6.tex,432,17,III.6.3.2,\sref{III.6.3.2},\sref{III.6.3.6}\sref{III.6.3.2} the abutment of the regular,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.6.3.2,AMS.166,ega3.ega3.target.sha256.8965a160c9ca68a611c54cac7e0e4844402a7ad072c15cc2c70664361ec2ca36,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.b648e937f4a72087c576cc25e377d8f100efa126a184ffd7a5855129dd2edb23,ega3.ega3.candidate.sha256.b648e937f4a72087c576cc25e377d8f100efa126a184ffd7a5855129dd2edb23,ega3,sref,ega3/ega3-7-6.tex,457,8,III.7.3.1,\sref{III.7.3.1},"Taking \sref{III.7.3.1} into account, the exact sequence",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.3.1,subsection*.262,ega3.ega3.target.sha256.4e21c51b4414735d1f5a581ab348b45f2e309e7ca0d2d12f403eaa926ea62cde,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.b62fd4a34bc8c69633e4741c526565d7d8015e888de91a9d7d68ef483b0c6797,ega3.ega3.candidate.sha256.b62fd4a34bc8c69633e4741c526565d7d8015e888de91a9d7d68ef483b0c6797,ega3,sref,ega3/ega3-7-6.tex,458,30,III.7.4.3,\sref{III.7.4.3},\eqref{III.7.6.3.1} recovers \sref{III.7.4.3} as a special,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.4.3,AMS.275,ega3.ega3.target.sha256.a27db3941fa4ba6c60cdc3383ff4d0f0d598c4e036df77a6f6fc55e576c291af,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.154f98fd190d2adc46df9e66e2ccdb4b3ba77eb2898a5a61aa30422a578ab5fc,ega3.ega3.candidate.sha256.154f98fd190d2adc46df9e66e2ccdb4b3ba77eb2898a5a61aa30422a578ab5fc,ega3,sref,ega3/ega3-7-6.tex,464,25,III.7.4.1,\sref{III.7.4.1},"Under the hypotheses of \sref{III.7.4.1}, suppose that $A$ is",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.4.1,subsection*.271,ega3.ega3.target.sha256.c322a79d759586e3d4a1addabd5ad1a59c4b6e038c3fdd29706cc668e9742a99,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.c86a7404804af21b12483d47f3fd5e93a5c8393f37b0db12c07961ea242be27d,ega3.ega3.candidate.sha256.c86a7404804af21b12483d47f3fd5e93a5c8393f37b0db12c07961ea242be27d,ega3,sref,ega3/ega3-7-6.tex,530,1,III.7.4.3,\sref{III.7.4.3},\sref{III.7.4.3}.,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.4.3,AMS.275,ega3.ega3.target.sha256.a27db3941fa4ba6c60cdc3383ff4d0f0d598c4e036df77a6f6fc55e576c291af,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.b10068f377b39c890db12fb538e7428e5b97c7228314d8b6c567c9220c68f462,ega3.ega3.candidate.sha256.b10068f377b39c890db12fb538e7428e5b97c7228314d8b6c567c9220c68f462,ega3,sref,ega3/ega3-7-6.tex,535,35,III.7.4.1,\sref{III.7.4.1},"The hypotheses remaining those of \sref{III.7.4.1}, for",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.4.1,subsection*.271,ega3.ega3.target.sha256.c322a79d759586e3d4a1addabd5ad1a59c4b6e038c3fdd29706cc668e9742a99,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.4c05105e3be0748ac9d73363315cebc41e17ca16648a794fe0f44c8072d6d076,ega3.ega3.candidate.sha256.4c05105e3be0748ac9d73363315cebc41e17ca16648a794fe0f44c8072d6d076,ega3,sref,ega3/ega3-7-6.tex,552,31,III.7.1.3,\sref{III.7.1.3},"$T'_\bullet=T_\bullet^{(A')}$ \sref{III.7.1.3}, then",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.1.3,subsection*.253,ega3.ega3.target.sha256.546b179b349888d0a8151e8f5a204711efffdce1cc2551d43971aaf838299c39,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.8f71546f7a19133ad227f09716b225060e805498ebf36716ab94471bf9d48cb3,ega3.ega3.candidate.sha256.8f71546f7a19133ad227f09716b225060e805498ebf36716ab94471bf9d48cb3,ega3,sref,ega3/ega3-7-6.tex,590,33,III.7.6.7,\sref{III.7.6.7},"$A/\mathfrak a$ is reduced. By \sref{III.7.6.7}, we may",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.7,AMS.289,ega3.ega3.target.sha256.190d8a3dcc862d8f2d6b54ef5d3a03d49304a4da4da22e34f855a65e8a083763,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.45da39753abcde34f874d4b5a80af9d20d399662b9336dc2dc444b31e9406676,ega3.ega3.candidate.sha256.45da39753abcde34f874d4b5a80af9d20d399662b9336dc2dc444b31e9406676,ega3,sref,ega3/ega3-7-6.tex,592,41,III.7.4.5,\sref{III.7.4.5},domain; the assertion then follows from \sref{III.7.4.5}.,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.4.5,AMS.275,ega3.ega3.target.sha256.a27db3941fa4ba6c60cdc3383ff4d0f0d598c4e036df77a6f6fc55e576c291af,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.4d672d229e686b13fef694e90cc24a84b679f842dbfe7843b6eea3b48c2d98ec,ega3.ega3.candidate.sha256.4d672d229e686b13fef694e90cc24a84b679f842dbfe7843b6eea3b48c2d98ec,ega3,sref,ega3/ega3-7-6.tex,619,32,III.7.6.8,\sref{III.7.6.8},Constructibility was proved in \sref{III.7.6.8}. To prove,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.8,AMS.290,ega3.ega3.target.sha256.8b1d6a23d95e5f393dee0a5f4ee987b1d8e0cc227adda1644fba9232cfad25cc,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.52e29c2a0ad7f2ef37bc7d151f4f14614df98321fab4b6e71b9932021a410e11,ega3.ega3.candidate.sha256.52e29c2a0ad7f2ef37bc7d151f4f14614df98321fab4b6e71b9932021a410e11,ega3,sref,ega3/ega3-7-6.tex,639,1,III.7.3.4,\sref{III.7.3.4},"\sref{III.7.3.4}. For the converse, use the valuative",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.3.4,AMS.264,ega3.ega3.target.sha256.dc2476a1b30b2c48cc830379d92d569ac20da99027bcb88af239924545d2e933,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.da743403a7c6b47d30462b71082acfe186a4bfee389bee1ff2e1c20d685fc7be,ega3.ega3.candidate.sha256.da743403a7c6b47d30462b71082acfe186a4bfee389bee1ff2e1c20d685fc7be,ega3,sref,ega3/ega3-7-6.tex,640,11,III.7.6.2,\sref{III.7.6.2},criterion \sref{III.7.6.2}. In view of,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.2,AMS.282,ega3.ega3.target.sha256.6aae929c9d92d7675aeed755812270027e0b55a6b99780764f57c00e61298827,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.30885374ecef983029ac7347dfcb88f014d816298a739462bd86092daebdeefe,ega3.ega3.candidate.sha256.30885374ecef983029ac7347dfcb88f014d816298a739462bd86092daebdeefe,ega3,sref,ega3/ega3-7-6.tex,644,25,III.7.6.5,\sref{III.7.6.5},"that $T_p$ is exact, by \sref{III.7.6.5}.",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.5,AMS.286,ega3.ega3.target.sha256.c09a5447e3ae6a1ef99b9ce6e1b23886d64fe1b2f4ae5f3eff807735e9772c33,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.900217a68e6307184bc6f81120922daec82586ea7d0cea77284e52ab57b2cd7e,ega3.ega3.candidate.sha256.900217a68e6307184bc6f81120922daec82586ea7d0cea77284e52ab57b2cd7e,ega3,sref,ega3/ega3-7-6.tex,697,1,III.7.6.9 ((ii)),\sref{III.7.6.9}[(ii)],\sref{III.7.6.9}[(ii)]. The converse follows at once from,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.9,AMS.290,ega3.ega3.target.sha256.8b1d6a23d95e5f393dee0a5f4ee987b1d8e0cc227adda1644fba9232cfad25cc,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.f86ab1d713c941e5305898b46239e1d4381898ac9afff410df585297bf78c442,ega3.ega3.candidate.sha256.f86ab1d713c941e5305898b46239e1d4381898ac9afff410df585297bf78c442,ega3,eqref,ega3/ega3-7-6.tex,35,1,III.7.6.1.1,\eqref{III.7.6.1.1},"\eqref{III.7.6.1.1} is a right exact (respectively left exact,",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.1.1,AMS.282,ega3.ega3.target.sha256.6aae929c9d92d7675aeed755812270027e0b55a6b99780764f57c00e61298827,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.84eefd23619fc94c63ef73502b0494860d4d1b7fff38ca36dd208b5796ce1358,ega3.ega3.candidate.sha256.84eefd23619fc94c63ef73502b0494860d4d1b7fff38ca36dd208b5796ce1358,ega3,eqref,ega3/ega3-7-6.tex,177,1,III.7.6.11.7,\eqref{III.7.6.11.7},\eqref{III.7.6.11.7}.,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.11.7,AMS.300,ega3.ega3.target.sha256.d2abcf0d0f166c4feb142c5e65095866e2c485e63fb93fed8e83b60f963f767d,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.1002129c38b7f3ea37644a090ff3f12b95e7a19c070958b28e3d3210e6548117,ega3.ega3.candidate.sha256.1002129c38b7f3ea37644a090ff3f12b95e7a19c070958b28e3d3210e6548117,ega3,eqref,ega3/ega3-7-6.tex,207,28,III.7.6.11.4,\eqref{III.7.6.11.4},"Since $Z'_0=N$, inequality \eqref{III.7.6.11.4} follows from",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.11.4,AMS.298,ega3.ega3.target.sha256.15ffc0f3fe26655186db73616b563f409c49a8c3140886145b2ac85396ce5638,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.d8862f5f710f2b5327b23e52bd287eb23b9cb7c7ccbddfab6c71d7e8b9396f90,ega3.ega3.candidate.sha256.d8862f5f710f2b5327b23e52bd287eb23b9cb7c7ccbddfab6c71d7e8b9396f90,ega3,eqref,ega3/ega3-7-6.tex,208,20,III.7.6.11.7,\eqref{III.7.6.11.7},the exact sequence \eqref{III.7.6.11.7}.,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.11.7,AMS.300,ega3.ega3.target.sha256.d2abcf0d0f166c4feb142c5e65095866e2c485e63fb93fed8e83b60f963f767d,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.3a9a4963f1f98bc8c1346899582ba4a43489ea12dd66c35f6f3f60fc3cf9a2f1,ega3.ega3.candidate.sha256.3a9a4963f1f98bc8c1346899582ba4a43489ea12dd66c35f6f3f60fc3cf9a2f1,ega3,eqref,ega3/ega3-7-6.tex,248,12,III.7.6.11.2,\eqref{III.7.6.11.2},inequality \eqref{III.7.6.11.2} follows.,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.11.2,AMS.296,ega3.ega3.target.sha256.ac7c82634ac6bc287c0a37ac2bfb4658ed4bcf6c92174ad85bb4168464661dfe,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.364aaf16702b5e605c47b295948e0621204146b456e4121766d2dd5758b1223d,ega3.ega3.candidate.sha256.364aaf16702b5e605c47b295948e0621204146b456e4121766d2dd5758b1223d,ega3,eqref,ega3/ega3-7-6.tex,256,6,III.7.6.11.4,\eqref{III.7.6.11.4},Thus \eqref{III.7.6.11.4} fails for $N=k$ as soon as,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.11.4,AMS.298,ega3.ega3.target.sha256.15ffc0f3fe26655186db73616b563f409c49a8c3140886145b2ac85396ce5638,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.c3ab9980302a32f8104b0a451fedd7f0ff117f9f612d16017162617195eaca53,ega3.ega3.candidate.sha256.c3ab9980302a32f8104b0a451fedd7f0ff117f9f612d16017162617195eaca53,ega3,eqref,ega3/ega3-7-6.tex,260,22,III.7.6.11.3,\eqref{III.7.6.11.3},"dimension $2$. Then \eqref{III.7.6.11.3} holds. Indeed, the",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.11.3,AMS.297,ega3.ega3.target.sha256.0592ae75f52669ab9e40339e5f7bb6d0077dd76caa64504fd60b78c61ad73727,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.38d6b04be0b90a3519c5fd9ae00b9a2e07a52b16ff75b6e3bd08ab44dbd9acfa,ega3.ega3.candidate.sha256.38d6b04be0b90a3519c5fd9ae00b9a2e07a52b16ff75b6e3bd08ab44dbd9acfa,ega3,eqref,ega3/ega3-7-6.tex,415,27,III.7.6.3.4,\eqref{III.7.6.3.4},"Since $w$ is injective by \eqref{III.7.6.3.4}, there is an",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.3.4,AMS.286,ega3.ega3.target.sha256.c09a5447e3ae6a1ef99b9ce6e1b23886d64fe1b2f4ae5f3eff807735e9772c33,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.827b590c7f440196b9d8b8d467e8c56240d83f9a199d3401faeae8ce73206a29,ega3.ega3.candidate.sha256.827b590c7f440196b9d8b8d467e8c56240d83f9a199d3401faeae8ce73206a29,ega3,eqref,ega3/ega3-7-6.tex,421,12,III.7.6.3.2,\eqref{III.7.6.3.2},In view of \eqref{III.7.6.3.2} and,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.3.2,AMS.284,ega3.ega3.target.sha256.f2642af02be1901a5c2c0575bd3a6243f8108bae5ba77d1c1cf0954a32c0552e,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.21a290ac36b3277a2810ba34d342db6cf46b0e2aea1d750c22dbd3c5133a24ee,ega3.ega3.candidate.sha256.21a290ac36b3277a2810ba34d342db6cf46b0e2aea1d750c22dbd3c5133a24ee,ega3,eqref,ega3/ega3-7-6.tex,422,1,III.7.6.3.3,\eqref{III.7.6.3.3},"\eqref{III.7.6.3.3}, and since $H_p=T_p(A)$ by definition,",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.3.3,AMS.285,ega3.ega3.target.sha256.ae09d01b16d336708d839ad74dbba850c435acef9216ba6f513e7fe9181d9e14,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.cc066295501f26deef8fb78d30a2be0e6c3d0c20ec4cab42a25d3f0b4cb36856,ega3.ega3.candidate.sha256.cc066295501f26deef8fb78d30a2be0e6c3d0c20ec4cab42a25d3f0b4cb36856,ega3,eqref,ega3/ega3-7-6.tex,423,19,III.7.6.3.1,\eqref{III.7.6.3.1},this is precisely \eqref{III.7.6.3.1}.,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.3.1,AMS.283,ega3.ega3.target.sha256.0b89637f414806e7df1a4dac49fb85f9f2191a1fe987b21b2913d81ce3a78218,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.843b4bc34cefd1b9ff1ba97255f73d134e6d5db324370a469f88dcedd5291d0a,ega3.ega3.candidate.sha256.843b4bc34cefd1b9ff1ba97255f73d134e6d5db324370a469f88dcedd5291d0a,ega3,eqref,ega3/ega3-7-6.tex,453,20,III.7.6.3.1,\eqref{III.7.6.3.1},which is precisely \eqref{III.7.6.3.1}.,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.3.1,AMS.283,ega3.ega3.target.sha256.0b89637f414806e7df1a4dac49fb85f9f2191a1fe987b21b2913d81ce3a78218,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.ef7e0439c98d5fa6e58f1d891f1b03f6a5655068ed6da5d363d8a369d7b242b6,ega3.ega3.candidate.sha256.ef7e0439c98d5fa6e58f1d891f1b03f6a5655068ed6da5d363d8a369d7b242b6,ega3,eqref,ega3/ega3-7-6.tex,458,1,III.7.6.3.1,\eqref{III.7.6.3.1},\eqref{III.7.6.3.1} recovers \sref{III.7.4.3} as a special,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.3.1,AMS.283,ega3.ega3.target.sha256.0b89637f414806e7df1a4dac49fb85f9f2191a1fe987b21b2913d81ce3a78218,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.818b5455a88ca8f61be605d3a3f03a2598341b4dc16c0b37b1ae629ffad0ff2d,ega3.ega3.candidate.sha256.818b5455a88ca8f61be605d3a3f03a2598341b4dc16c0b37b1ae629ffad0ff2d,ega3,eqref,ega3/ega3-7-6.tex,485,33,III.7.6.3.1,\eqref{III.7.6.3.1},Set $M=k$ in the exact sequence \eqref{III.7.6.3.1}. Since,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.3.1,AMS.283,ega3.ega3.target.sha256.0b89637f414806e7df1a4dac49fb85f9f2191a1fe987b21b2913d81ce3a78218,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.d90cd2202d16d0a5b9215574e6edab2c2140a4e0984d5c3fba72eae9beda65da,ega3.ega3.candidate.sha256.d90cd2202d16d0a5b9215574e6edab2c2140a4e0984d5c3fba72eae9beda65da,ega3,eqref,ega3/ega3-7-6.tex,507,22,III.7.6.5.2,\eqref{III.7.6.5.2},and the two sides of \eqref{III.7.6.5.2} are equal if and,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.5.2,AMS.288,ega3.ega3.target.sha256.00ff6ea30561b8c89435ad9c740b5edfdcc6ef60155d7d13ff1602fca4565daa,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.c1d50335027573f85d715a67208247043f1f4029e5388749aac63a273f5e0475,ega3.ega3.candidate.sha256.c1d50335027573f85d715a67208247043f1f4029e5388749aac63a273f5e0475,ega3,eqref,ega3/ega3-7-6.tex,520,13,III.7.6.5.1,\eqref{III.7.6.5.1},This proves \eqref{III.7.6.5.1}. It also shows that equality,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.5.1,AMS.287,ega3.ega3.target.sha256.c44068329cd1be77697662940b788aa08c740139990c63888fea6096f60856a2,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.0d65f2f62e62f5410d4e44a4664b31c753a36d84841f6a20eaae9b92eb231896,ega3.ega3.candidate.sha256.0d65f2f62e62f5410d4e44a4664b31c753a36d84841f6a20eaae9b92eb231896,ega3,eqref,ega3/ega3-7-6.tex,574,1,III.7.6.7.1,\eqref{III.7.6.7.1},\eqref{III.7.6.7.1}.,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.7.1,AMS.290,ega3.ega3.target.sha256.8b1d6a23d95e5f393dee0a5f4ee987b1d8e0cc227adda1644fba9232cfad25cc,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.01970df3061cd7414039d80b9d410164e03f6743e07024a2213d6e37b428a823,ega3.ega3.candidate.sha256.01970df3061cd7414039d80b9d410164e03f6743e07024a2213d6e37b428a823,ega3,eqref,ega3/ega3-7-6.tex,630,26,III.7.6.7.1,\eqref{III.7.6.7.1},"\sref[II]{II.7.1.9}. By \eqref{III.7.6.7.1}, we are reduced",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.7.1,AMS.290,ega3.ega3.target.sha256.8b1d6a23d95e5f393dee0a5f4ee987b1d8e0cc227adda1644fba9232cfad25cc,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.d51cea444cdeec9b72762845bd7c001d300b2783355f6dca2bd6b6ca79b79d6f,ega3.ega3.candidate.sha256.d51cea444cdeec9b72762845bd7c001d300b2783355f6dca2bd6b6ca79b79d6f,ega3,eqref,ega3/ega3-7-6.tex,632,1,III.7.6.5.1,\eqref{III.7.6.5.1},\eqref{III.7.6.5.1}.\footnote{The principle of proving,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.5.1,AMS.287,ega3.ega3.target.sha256.c44068329cd1be77697662940b788aa08c740139990c63888fea6096f60856a2,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.ef4d3c62943ad66a627e1968975c873c2a22a9b50f15969faf1125807baba6e1,ega3.ega3.candidate.sha256.ef4d3c62943ad66a627e1968975c873c2a22a9b50f15969faf1125807baba6e1,ega3,eqref,ega3/ega3-7-6.tex,641,1,III.7.6.7.1,\eqref{III.7.6.7.1},"\eqref{III.7.6.7.1}, we are reduced to the case in which $A$",BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.7.1,AMS.290,ega3.ega3.target.sha256.8b1d6a23d95e5f393dee0a5f4ee987b1d8e0cc227adda1644fba9232cfad25cc,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.317a0e37f8667fd0dbcd87f0ca6a77348dbc4252d4464de3af2a08bc62967be2,ega3.ega3.candidate.sha256.317a0e37f8667fd0dbcd87f0ca6a77348dbc4252d4464de3af2a08bc62967be2,ega3,eqref,ega3/ega3-7-6.tex,695,17,III.7.6.10.3,\eqref{III.7.6.10.3},this shows that \eqref{III.7.6.10.3} implies that $d_p$ is,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,III.7.6.10.3,AMS.294,ega3.ega3.target.sha256.52b220ec923289d5207ead95f4308ff0393611d7a0f4bf05ff2c650fb7c4d816,explicit_same_reader_reference,applied_local_link,exact active local aux label
ega3.ega3.application.sha256.3ea5d2c5097b04fd5db3f8da6f7e90c9d3d4a32f36afb8b6e9c574eb5755c230,ega3.ega3.candidate.sha256.3ea5d2c5097b04fd5db3f8da6f7e90c9d3d4a32f36afb8b6e9c574eb5755c230,ega3,cite,ega3/ega3-7-6.tex,251,19,I-17,\cite{I-17},$n$. It is known \cite{I-17} that the $A$-module,BBDB23D0C1CEBC0C86AB8D44A5ACBCEB6A004DF6D21699185A2F1E5BC1DEFACE,I-17,cite.I-17,ega3.ega3.target.sha256.bb03fac99881066774b61f6e02b9899f21eb1a49d4e0c8c75cdfd1d465bfa5f6,compiled_bibliography_citation,applied_local_link,compiled bibliography named destination
