residual_id,candidate_id,reader,reference_form,source_relpath,source_line,source_column,visible_text,raw_tex,context,source_sha256,target_label,pdf_destination,target_id,classification,status,resolution_basis
ega3.ega3.residual.sha256.5a1247a8dd76bcb4ae6b24453aabe806b7dd767f4d630effce649dde1d70987f,ega3.ega3.candidate.sha256.5a1247a8dd76bcb4ae6b24453aabe806b7dd767f4d630effce649dde1d70987f,ega3,sref,ega3/ega3-3.tex,85,89,I.6.3.7,\sref[I]{I.6.3.7},"Since the questions is local on $Y$, we can suppose $Y$ Noetherian, thus $X$ Noetherian~\sref[I]{I.6.3.7}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.6.3.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.2e5ea9912872b7b4ed155b3920fa870987aa0b4474233abbb5687f08a44b5720,ega3.ega3.candidate.sha256.2e5ea9912872b7b4ed155b3920fa870987aa0b4474233abbb5687f08a44b5720,ega3,sref,ega3/ega3-3.tex,92,118,0.5.3.4,\sref[0]{0.5.3.4},in which by hypothesis the outer four terms are coherent; it is the same for the middle term $\RR^q f_*(\sh{F})$ by (\sref[0]{0.5.3.4}~and~\sref[0]{0.5.3.3}).,5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,0.5.3.4,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.1fb45fb0d8afd7f22e3582f8aab25c98bc41306d4beb41ab3d46374c775c2426,ega3.ega3.candidate.sha256.1fb45fb0d8afd7f22e3582f8aab25c98bc41306d4beb41ab3d46374c775c2426,ega3,sref,ega3/ega3-3.tex,92,140,0.5.3.3,\sref[0]{0.5.3.3},in which by hypothesis the outer four terms are coherent; it is the same for the middle term $\RR^q f_*(\sh{F})$ by (\sref[0]{0.5.3.4}~and~\sref[0]{0.5.3.3}).,5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,0.5.3.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.e0e0fa39bbf1ee6edda2117f6e587095ab22382d05d3aaad49d34d2c4175b178,ega3.ega3.candidate.sha256.e0e0fa39bbf1ee6edda2117f6e587095ab22382d05d3aaad49d34d2c4175b178,ega3,sref,ega3/ega3-3.tex,95,417,II.5.4.2,\sref[II]{II.5.4.2},"By virtue of Corollary~\sref{III.3.1.3}, we reduce to proving that when $X$ is \emph{irreducible} with generic point $x$, there exists \emph{one} coherent $\sh{O}_X$-module $\sh{F}$ belonging to $\C'$, such that $\sh{F}_x\neq 0$: indeed, if this point is established, then it can be applied to any irreducible closed subprescheme $Y$ of $X$, since if $j:Y\to X$ is the canonical injection, then $f\circ j$ is proper~\sref[II]{II.5.4.2}, and if $\sh{G}$ is a coherent $\sh{O}_Y$-module with support $Y$, then $j_*(\sh{G})$ is a coherent $\sh{O}_X$-module such that $\RR^q(f\circ j)_*(\sh{G})=\RR^q f_*(j_*(\sh{G}))$~(G,~II,~4.9.1), therefore we can apply Corollary~\sref{III.3.1.3}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.4.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.3c9fe8c109d2c824da243abde12b8f27442a9586db61b2fea2de1ca2109ad9e4,ega3.ega3.candidate.sha256.3c9fe8c109d2c824da243abde12b8f27442a9586db61b2fea2de1ca2109ad9e4,ega3,sref,ega3/ega3-3.tex,97,27,II.5.6.2,\sref[II]{II.5.6.2},"By virtue of Chow's lemma~\sref[II]{II.5.6.2}, there exists an irreducible prescheme $X'$ an a \emph{projective} and surjective morphism $g:X'\to X$ such that $f\circ g:X'\to Y$ is \emph{projective}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.6.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.c38338fa0e2222230ccfa1921064ee941119353121265b3695507ee725a4174d,ega3.ega3.candidate.sha256.c38338fa0e2222230ccfa1921064ee941119353121265b3695507ee725a4174d,ega3,sref,ega3/ega3-3.tex,98,58,II.5.3.1,\sref[II]{II.5.3.1},"There exists an ample $\sh{O}_X$-module $\sh{L}$ for $g$~\sref[II]{II.5.3.1}; we apply the fundamental theorem of projective morphisms~\sref{III.2.2.1} to $g:X'\to X$ and with $\sh{L}$: there thus exists an integer $n$ such that $\sh{F}=g_*(\sh{O}_{X'}(n))$ is a coherent $\sh{O}_X$-module and $\RR^q g_*(\sh{O}_{X'}(n))=0$ for all $q>0$; in addition, as $g^*(g_*(\sh{O}_{X'}(n)))\to\sh{O}_{X'}(n)$ is surjective for $n$ large enough~\sref{III.2.2.1}, we see that we can suppose, at the generic point $x$ of $X$, that we have $\sh{F}_x\neq 0$~\sref[II]{II.3.4.7}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.3.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.d76361066ac29f833f0b9eedd59816a15e721402d375090e624294ca79c41c87,ega3.ega3.candidate.sha256.d76361066ac29f833f0b9eedd59816a15e721402d375090e624294ca79c41c87,ega3,sref,ega3/ega3-3.tex,98,544,II.3.4.7,\sref[II]{II.3.4.7},"There exists an ample $\sh{O}_X$-module $\sh{L}$ for $g$~\sref[II]{II.5.3.1}; we apply the fundamental theorem of projective morphisms~\sref{III.2.2.1} to $g:X'\to X$ and with $\sh{L}$: there thus exists an integer $n$ such that $\sh{F}=g_*(\sh{O}_{X'}(n))$ is a coherent $\sh{O}_X$-module and $\RR^q g_*(\sh{O}_{X'}(n))=0$ for all $q>0$; in addition, as $g^*(g_*(\sh{O}_{X'}(n)))\to\sh{O}_{X'}(n)$ is surjective for $n$ large enough~\sref{III.2.2.1}, we see that we can suppose, at the generic point $x$ of $X$, that we have $\sh{F}_x\neq 0$~\sref[II]{II.3.4.7}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.3.4.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.7779708977a5f24ef5e502909772905ba7e81987e7967df8ec1de906c87922f1,ega3.ega3.candidate.sha256.7779708977a5f24ef5e502909772905ba7e81987e7967df8ec1de906c87922f1,ega3,sref,ega3/ega3-3.tex,100,256,0.11.1.6,\sref[0]{0.11.1.6},"This being so, $\RR^\bullet(f\circ g)_*(\sh{O}_{X'}(n))$ is the abutment of a Leray spectral sequence, whose $E_2$-term is given by $E_2^{pq}=\RR^p f_*(\RR^q g_*(\sh{O}_{X'}(n)))$; the above shows that this spectral sequence degenerates, and we then know~\sref[0]{0.11.1.6} that $E_2^{p0}=\RR^p f_*(\sh{F})$ is isomorphic to $\RR^p(f\circ g)_*(\sh{O}_{X'}(n))$, which finishes the proof.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,0.11.1.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.41e9c6efe565e0bc1c11b02959df4d8f6dc83c50298a993b338149cdb18a0497,ega3.ega3.candidate.sha256.41e9c6efe565e0bc1c11b02959df4d8f6dc83c50298a993b338149cdb18a0497,ega3,sref,ega3/ega3-3.tex,123,80,II.5.4.10,\sref[II]{II.5.4.10},"For every coherent $\sh{O}_X$-module $\sh{F}$ whose support in proper over $Y$~\sref[II]{II.5.4.10}, the $\sh{O}_Y$-modules $\RR^q f_*(\sh{F})$ are coherent.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.4.10,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.efa30e520db6dc0bbf98bf5452d4a82cbdb483eecdd18328a9138417d3f45b6c,ega3.ega3.candidate.sha256.efa30e520db6dc0bbf98bf5452d4a82cbdb483eecdd18328a9138417d3f45b6c,ega3,sref,ega3/ega3-3.tex,128,96,I.6.3.7,\sref[I]{I.6.3.7},"Since the questions is local on $Y$, we can suppose $Y$ Noetherian, and it is the same for $X$~\sref[I]{I.6.3.7}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.6.3.7,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.be43de044a8a11c2f69332550a47d1dde33a5b87547cc5239ce766e20640c98c,ega3.ega3.candidate.sha256.be43de044a8a11c2f69332550a47d1dde33a5b87547cc5239ce766e20640c98c,ega3,sref,ega3/ega3-3.tex,130,119,I.9.3.5,\sref[I]{I.9.3.5},"We can suppose that $Z$ is such that $\sh{F}=j_*(\sh{G})$, where $\sh{G}=j^*(\sh{F})$ is a coherent $\sh{O}_Z$-module~\sref[I]{I.9.3.5}; as we have $\RR^q f_*(\sh{F})=\RR^q(f\circ j)_*(\sh{G})$ by Corollary~\sref{III.1.3.4}, the conclusion follows immediately from Theorem~\sref{III.3.2.1}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.9.3.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.a09c09bf38ec2b16c710583319a6b7c19d06b70ffb395d9db8edd739bf643624,ega3.ega3.candidate.sha256.a09c09bf38ec2b16c710583319a6b7c19d06b70ffb395d9db8edd739bf643624,ega3,sref,ega3/ega3-3.tex,152,69,II.5.4.2 (iii),\sref[II]{II.5.4.2}[iii],"With the hypothesis of Proposition~\sref{III.3.3.1}, $f'$ is proper~\sref[II]{II.5.4.2}[iii], so we can resume without change in the proof of Theorem~\sref{III.2.4.1}[i], thanks to the finiteness theorem~\sref{III.3.2.1}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.4.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.6f1d456134d72f8978a9221ae86bc5c426645b2f7d3bc59da0c290fba22234a7,ega3.ega3.candidate.sha256.6f1d456134d72f8978a9221ae86bc5c426645b2f7d3bc59da0c290fba22234a7,ega3,sref,ega3/ega3-3.tex,154,236,II.2.1.6 (ii),\sref[II]{II.2.1.6}[ii],"As for the second assertion, it suffices to remark that there is a finite affine open cover $(U_i)$ of $Y$ such that the restrictions to the $U_i$ of the two sides of~(\hyperref[III.3.3.1.1]{3.3.1.1}) are equal for all $k\geq k_{p,i}$~\sref[II]{II.2.1.6}[ii]; it suffices to take for $k_p$ the largest of the $k_{p,i}$.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.2.1.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.25b5f507f7f48b867b974901c129e15ac59aa835dd96e69586858535b565c85f,ega3.ega3.candidate.sha256.25b5f507f7f48b867b974901c129e15ac59aa835dd96e69586858535b565c85f,ega3,sref,ega3/ega3-3.tex,182,83,I.10.4.2,\sref[I]{I.10.4.2},"Let $\mathfrak{X}$ and $\mathfrak{S}$ be two locally Noetherian formal preschemes~\sref[I]{I.10.4.2}, $f:\mathfrak{X}\to\mathfrak{S}$ a morphism of formal preschemes.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.4.2,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.44a69e4b2e6422544cb273fd9b859efc0a2a1c99501ee64b679a223f8c9f8093,ega3.ega3.candidate.sha256.44a69e4b2e6422544cb273fd9b859efc0a2a1c99501ee64b679a223f8c9f8093,ega3,sref,ega3/ega3-3.tex,185,54,I.10.13.3,\sref[I]{I.10.13.3},\item[1st.] \emph{$f$ is a morphism of finite type~\sref[I]{I.10.13.3}}.,5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.13.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.0cd9626d50d89f126cd946f9d370cf2f6cd88dfdd1b59940bfa668745754b48a,ega3.ega3.candidate.sha256.0cd9626d50d89f126cd946f9d370cf2f6cd88dfdd1b59940bfa668745754b48a,ega3,sref,ega3/ega3-3.tex,186,290,I.10.5.6,\sref[I]{I.10.5.6},"\item[2nd.] \emph{If $\sh{K}$ is a sheaf of ideals of definition for $\mathfrak{S}$ and if we set $\sh{J}=f^*(\sh{K})\sh{O}_\mathfrak{X}$, $X_0=(\mathfrak{X},\sh{O}_\mathfrak{X}/\sh{J})$, $S_0=(\mathfrak{S},\sh{O}_\mathfrak{S}/\sh{K})$, then the morphism $f_0:X_0\to S_0$ induced by $f$~\sref[I]{I.10.5.6} is proper}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.5.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.ad17f5b5b9fc072f04baf1d6a9e398122811b1f0c478766af6a83614d8c4dd74,ega3.ega3.candidate.sha256.ad17f5b5b9fc072f04baf1d6a9e398122811b1f0c478766af6a83614d8c4dd74,ega3,sref,ega3/ega3-3.tex,197,127,II.5.4.5,\sref[II]{II.5.4.5},"is commutative, $i$ and $j$ being surjective immersions; it is equivalent to say that $f_0$ or $f_0'$ is proper, by virtue of~\sref[II]{II.5.4.5}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.4.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.54a2e2fb328b3690b0acec522556e4d30959e9c711aad4ce5c3ac7c8d967547a,ega3.ega3.candidate.sha256.54a2e2fb328b3690b0acec522556e4d30959e9c711aad4ce5c3ac7c8d967547a,ega3,sref,ega3/ega3-3.tex,199,204,I.10.5.6,\sref[I]{I.10.5.6},"We note that, for all $n\geq 0$, if we set $X_n=(\mathfrak{X},\sh{O}_\mathfrak{X}/\sh{J}^{n+1})$, $S_n=(\mathfrak{S},\sh{O}_\mathfrak{S}/\sh{K}^{n+1})$, then the morphism $f_n:X_n\to S_n$ induced by $f$~\sref[I]{I.10.5.6} is proper for all $n$ whenever it is for $n=0$~\sref[II]{II.5.4.6}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.5.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.f3b62adb41160f4e59ff97640784a030abe92eb87ade6c71fcdace02ab3d90be,ega3.ega3.candidate.sha256.f3b62adb41160f4e59ff97640784a030abe92eb87ade6c71fcdace02ab3d90be,ega3,sref,ega3/ega3-3.tex,199,270,II.5.4.6,\sref[II]{II.5.4.6},"We note that, for all $n\geq 0$, if we set $X_n=(\mathfrak{X},\sh{O}_\mathfrak{X}/\sh{J}^{n+1})$, $S_n=(\mathfrak{S},\sh{O}_\mathfrak{S}/\sh{K}^{n+1})$, then the morphism $f_n:X_n\to S_n$ induced by $f$~\sref[I]{I.10.5.6} is proper for all $n$ whenever it is for $n=0$~\sref[II]{II.5.4.6}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.4.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.e0e704151c3d7e6179bec907f541d1eb35faa94c8b76eb684eb81d4ce427bdc3,ega3.ega3.candidate.sha256.e0e704151c3d7e6179bec907f541d1eb35faa94c8b76eb684eb81d4ce427bdc3,ega3,sref,ega3/ega3-3.tex,201,240,I.10.9.1,\sref[I]{I.10.9.1},"If $g:Y\to Z$ is a proper morphism of locally Noetherian usual preschemes, $Z'$ a closed subset of $Z$, $Y'$ a closed subset of $Y$ such that $g(Y')\subset Z'$, then the extension $\widehat{g}:Y_{/Y'}\to Z_{/Z'}$ of $g$ to the completions~\sref[I]{I.10.9.1} is a proper morphism of formal preschemes, as it follows from the definition and from~\sref[II]{II.5.4.5}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.9.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.b7b1dd1678dfdfc4d62074af0811b32e1e1adcd6b0981c6e7355e11c95c79c38,ega3.ega3.candidate.sha256.b7b1dd1678dfdfc4d62074af0811b32e1e1adcd6b0981c6e7355e11c95c79c38,ega3,sref,ega3/ega3-3.tex,201,345,II.5.4.5,\sref[II]{II.5.4.5},"If $g:Y\to Z$ is a proper morphism of locally Noetherian usual preschemes, $Z'$ a closed subset of $Z$, $Y'$ a closed subset of $Y$ such that $g(Y')\subset Z'$, then the extension $\widehat{g}:Y_{/Y'}\to Z_{/Z'}$ of $g$ to the completions~\sref[I]{I.10.9.1} is a proper morphism of formal preschemes, as it follows from the definition and from~\sref[II]{II.5.4.5}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.4.5,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.d4e08cb95fdf330d80426e6755a2140f9cf33592ab6dc6389672856124784169,ega3.ega3.candidate.sha256.d4e08cb95fdf330d80426e6755a2140f9cf33592ab6dc6389672856124784169,ega3,sref,ega3/ega3-3.tex,203,149,I.10.13.3,\sref[I]{I.10.13.3},"Let $\mathfrak{X}$ and $\mathfrak{S}$ be two locally Noetherian formal preschemes, $f:\mathfrak{X}\to\mathfrak{S}$ a morphism \emph{of finite type}~\sref[I]{I.10.13.3}; the notation being the same as above, we say that a subset $Z$ of the underlying space of $\mathfrak{X}$ is \emph{proper} over $\mathfrak{S}$ (or proper for $f$) if, considered as a subset of $X_0$, $Z$ is \emph{proper over $S_0$}~\sref[II]{II.5.4.10}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.13.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.9e34bcda362d1a9697f9f8d23a89e2eb9ac06082ea56f8a4a8e8ed9fd0fdbd73,ega3.ega3.candidate.sha256.9e34bcda362d1a9697f9f8d23a89e2eb9ac06082ea56f8a4a8e8ed9fd0fdbd73,ega3,sref,ega3/ega3-3.tex,203,401,II.5.4.10,\sref[II]{II.5.4.10},"Let $\mathfrak{X}$ and $\mathfrak{S}$ be two locally Noetherian formal preschemes, $f:\mathfrak{X}\to\mathfrak{S}$ a morphism \emph{of finite type}~\sref[I]{I.10.13.3}; the notation being the same as above, we say that a subset $Z$ of the underlying space of $\mathfrak{X}$ is \emph{proper} over $\mathfrak{S}$ (or proper for $f$) if, considered as a subset of $X_0$, $Z$ is \emph{proper over $S_0$}~\sref[II]{II.5.4.10}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.4.10,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.17a27eb414d4c4cac70b80741db13e306b5e46e16bccef76ba51814b996c23da,ega3.ega3.candidate.sha256.17a27eb414d4c4cac70b80741db13e306b5e46e16bccef76ba51814b996c23da,ega3,sref,ega3/ega3-3.tex,204,68,II.5.4.10,\sref[II]{II.5.4.10},"All the properties of proper subsets of usual preschemes stated in~\sref[II]{II.5.4.10} are still true for the proper subsets of formal preschemes, as it follows immediately from the definitions.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,II.5.4.10,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.b3e2e2dadf91a32b0610e541f24de4caebbc390d27f92ca83c58c6aa3c675508,ega3.ega3.candidate.sha256.b3e2e2dadf91a32b0610e541f24de4caebbc390d27f92ca83c58c6aa3c675508,ega3,sref,ega3/ega3-3.tex,221,32,I.10.11.3,\sref[I]{I.10.11.3},$\sh{F}=\varprojlim_k\sh{F}_k$~\sref[I]{I.10.11.3}.,5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.11.3,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.4cbad1a0552cb8ad0e8005e4d425b8da0d6427d6d7c34f407ece310200938cf2,ega3.ega3.candidate.sha256.4cbad1a0552cb8ad0e8005e4d425b8da0d6427d6d7c34f407ece310200938cf2,ega3,sref,ega3/ega3-3.tex,222,195,I.10.11.6,\sref[I]{I.10.11.6},"On the other hand, it follows from Theorem~\sref{III.3.4.2} that each of the $\RR^q f_*(\sh{F})$, being coherent, is naturally equipped with a topological $\sh{O}_\mathfrak{Y}$-module structure~\sref[I]{I.10.11.6}, and so are the $\RR^q f_*(\sh{F}_k)$.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.11.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.8511355f4c7526dcecc56803b26649db989a87bf64cb470dd3a2198b499249d8,ega3.ega3.candidate.sha256.8511355f4c7526dcecc56803b26649db989a87bf64cb470dd3a2198b499249d8,ega3,sref,ega3/ega3-3.tex,227,100,I.10.11.6,\sref[I]{I.10.11.6},"which are necessarily continuous for the topological $\sh{O}_\mathfrak{Y}$-module structures above~\sref[I]{I.10.11.6}, and form a projective system, giving the limit a canonical functorial homomorphism",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.11.6,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.0c8af9d5e4fe64e625493dd0dda064392fd59ac980bd21cfd4c6095904ae5ff1,ega3.ega3.candidate.sha256.0c8af9d5e4fe64e625493dd0dda064392fd59ac980bd21cfd4c6095904ae5ff1,ega3,sref,ega3/ega3-3.tex,238,161,0.13.1.1,\sref[0]{0.13.1.1},"In addition, if $\mathfrak{Y}$ is Noetherian, then the projective system $(\RR^q f_*(\sh{F}/\sh{K}^{k+1}\sh{F}))_{k\geq 0}$ satisfies the \emph{(ML)}-condition~\sref[0]{0.13.1.1}.",5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,0.13.1.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
ega3.ega3.residual.sha256.fd378e3ecf26ec4479d147f1c88418387de2cbd4c11a84091b879d0ebb5c5d06,ega3.ega3.candidate.sha256.fd378e3ecf26ec4479d147f1c88418387de2cbd4c11a84091b879d0ebb5c5d06,ega3,sref,ega3/ega3-3.tex,240,133,I.10.4.1,\sref[I]{I.10.4.1},We will begin by establishing Theorem~\sref{III.3.4.2} and Corollary~\sref{III.3.4.3} when $Y$ is a Noetherian formal affine scheme~\sref[I]{I.10.4.1}:,5E2F4F5DE24CE7DB8AB968905989E5B5A26C78681AEC002405D856089856D3F0,I.10.4.1,,,external_or_unavailable_volume_reference,reviewed_positive_residual,explicit reference target is outside this standalone reader
