edge_id,reader,pdf_page,annotation_index,rect_x0,rect_y0,rect_x1,rect_y1,pdf_destination,target_id,target_pdf_page,origin_class,status
ega3.ega3.edge.sha256.79605e1aff9eef4b5ff191131a11d893148559fc1c4ac9f9f0211b60c9c37a34,ega3,29,3,253.550,266.538,281.837,278.548,subsection*.75,ega3.ega3.target.sha256.6a576580af3dc54e6693529d88d64380cb0065df23470ee8cf9e49c623b524ef,15,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.8380c58fd4abe93e2ec4504904a385b783e716ca5df23ab5afbb17dd2bd532eb,ega3,31,0,421.397,688.561,450.787,699.848,AMS.85,ega3.ega3.target.sha256.a656843cae72a2fb6acdf3029d8c07cc0935e34f924dfe81874c2129381e541d,30,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.8efb0fdad67982ac2f6ce3b725b7278014ff8f4f7196538b561a06f5e27f67fd,ega3,31,1,332.897,639.148,361.449,651.157,subsection*.84,ega3.ega3.target.sha256.8301794e5f0d632abef683b40c31984fc7203f8d97e5293c041b7c68f1161599,29,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.aeba06ba63cdd2706398d6fa83a011badef22d99532e5ca6a934f2c6683d8c9a,ega3,31,2,214.219,620.074,243.303,632.084,subsection*.84,ega3.ega3.target.sha256.8301794e5f0d632abef683b40c31984fc7203f8d97e5293c041b7c68f1161599,29,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.e03c119e58b8a78060b207e792abc87bcef818b003c52bcaa46b524d42a7e72b,ega3,31,3,329.747,607.367,366.453,621.071,subsection*.84,ega3.ega3.target.sha256.8301794e5f0d632abef683b40c31984fc7203f8d97e5293c041b7c68f1161599,29,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.6117c5017bde6392e7931d11f13736f04ae10ba97d92d279a1f125575fe3ef04,ega3,31,4,232.646,594.814,261.279,606.824,subsection*.84,ega3.ega3.target.sha256.8301794e5f0d632abef683b40c31984fc7203f8d97e5293c041b7c68f1161599,29,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.a9025a9926531f8026ee035331a700d9bdde5baeff5d817b0bd340abac6956af,ega3,32,0,304.206,329.920,333.290,342.715,subsection*.75,ega3.ega3.target.sha256.6a576580af3dc54e6693529d88d64380cb0065df23470ee8cf9e49c623b524ef,15,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.ac7ca1dad0a99df5db14fabcffbb0e398c855b8cd2b791ae6266e7f01daafc47,ega3,33,0,163.155,628.659,192.545,639.946,AMS.86,ega3.ega3.target.sha256.65e0636212e206825534041f5f922ea40b9973e7822b6c9314149f7075582d16,32,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.172cb217586e99a63e3eb4a6dcf5436e009702e7e55b5887a02d58ed99a140d7,ega3,33,1,150.478,499.523,179.867,510.810,AMS.86,ega3.ega3.target.sha256.65e0636212e206825534041f5f922ea40b9973e7822b6c9314149f7075582d16,32,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.bf8c4e89d062e6f3c96e2285da466a156f98345f44cb7c2aad97295ad032df6f,ega3,33,2,323.325,411.984,351.559,423.994,subsection*.84,ega3.ega3.target.sha256.8301794e5f0d632abef683b40c31984fc7203f8d97e5293c041b7c68f1161599,29,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.e05c02dbc8039b54135d8d7fc8b7785f6738325d32cc8bdc64eadd52e637827c,ega3,33,3,369.469,399.431,398.022,411.441,subsection*.84,ega3.ega3.target.sha256.8301794e5f0d632abef683b40c31984fc7203f8d97e5293c041b7c68f1161599,29,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.3d13c8290f4bf7ff9346d0d69523d508ec4b6c26045f4981b16f0a945740e142,ega3,34,0,494.908,301.535,523.993,314.270,subsection*.88,ega3.ega3.target.sha256.24c5a5b6a36c31f726bc3d41a65427ee551743c49f7ccb3d02d403dc7361b6c3,33,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.5e8087924e883cb7331fc0fce4c3d3cbf27c361aa4911514a13d86dce105cc07,ega3,34,1,232.052,256.911,260.074,270.282,subsection*.88,ega3.ega3.target.sha256.24c5a5b6a36c31f726bc3d41a65427ee551743c49f7ccb3d02d403dc7361b6c3,33,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.81bb47c663076a0f579ca0c2b49eee731d9b45647440948c42743e6723cb469f,ega3,34,2,217.510,232.559,246.568,245.354,subsection*.88,ega3.ega3.target.sha256.24c5a5b6a36c31f726bc3d41a65427ee551743c49f7ccb3d02d403dc7361b6c3,33,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.41fc7d9d7d50b9bdcba2ad5b468795c5a7f4512fb61c3f75796b14e6527e93e5,ega3,34,3,394.475,139.321,423.560,150.608,subsection*.89,ega3.ega3.target.sha256.7294d210d7ab9fa85a287198a153a5e9763ad61cddf870b9163e2e306bcb95d7,34,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.5a4b8da6719ce1c733ee15681349509e41689c473497e8294566ee3d1dee8608,ega3,35,0,280.336,699.126,314.501,711.136,AMS.43,ega3.ega3.target.sha256.781e8c4059cefcc3cda0c74219633fd1fe123cc8c2fe04244a4844ad8d45e48c,8,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.066f9f427848c30e7a0438392484dd3dd867d36c59cbefa5ac02ec8c3251e578,ega3,35,1,132.342,686.573,160.364,698.583,subsection*.88,ega3.ega3.target.sha256.24c5a5b6a36c31f726bc3d41a65427ee551743c49f7ccb3d02d403dc7361b6c3,33,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.d916e7c379454f0383de3d69e4a3345eccc15f2ac1925e6bcb8da07a793d9cbb,ega3,35,2,133.447,623.808,161.999,635.818,subsection*.88,ega3.ega3.target.sha256.24c5a5b6a36c31f726bc3d41a65427ee551743c49f7ccb3d02d403dc7361b6c3,33,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.77abbdd8aaf550bc50fd1f9ce9eb49b75e4602fdfc366de3e73c2625b3cec9b1,ega3,35,3,483.970,586.149,511.991,598.159,subsection*.75,ega3.ega3.target.sha256.6a576580af3dc54e6693529d88d64380cb0065df23470ee8cf9e49c623b524ef,15,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.50349065087a4dcbe06a881582b71141589d7c86c84af3fb8ff1b861be544c2a,ega3,35,4,175.496,548.490,204.580,560.500,subsection*.75,ega3.ega3.target.sha256.6a576580af3dc54e6693529d88d64380cb0065df23470ee8cf9e49c623b524ef,15,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.4f989ae3ed55e8a5fa31ff35c6f1a1ba784cdbbbf9b457789d7041186bbf5889,ega3,35,5,141.582,523.384,170.321,535.977,subsection*.75,ega3.ega3.target.sha256.6a576580af3dc54e6693529d88d64380cb0065df23470ee8cf9e49c623b524ef,15,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.55e3baa4c8177d33ae924c53c19edbb4ca0e5f5a9286899771ff3529ac5e8c02,ega3,35,6,327.081,389.522,361.246,401.532,AMS.47,ega3.ega3.target.sha256.fc515d8486419e2bb4b2eeabc6882e2394d9bbbe5260cdd7ae2030e385cb7766,10,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.d80cbda8efe416f19484eaae81619ba73ae5b326291b6a54099d1103831c5f3c,ega3,35,7,128.077,376.969,156.630,388.979,subsection*.89,ega3.ega3.target.sha256.7294d210d7ab9fa85a287198a153a5e9763ad61cddf870b9163e2e306bcb95d7,34,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.f090c36a05cf4f3c6a51edfc63345a4be2c5802a6984b5b1c6a365b9b82b0267,ega3,35,8,291.243,376.969,324.777,388.979,AMS.46,ega3.ega3.target.sha256.41d953db2b1795723e18b9663fc3f40f2bb20fae251a528f708b89caa1af1302,9,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.27c41c9243b330671d426bd26e8f6b65dc01f5f3f49ff5e23fb188eeb00e44d2,ega3,35,9,310.785,214.976,339.072,227.569,subsection*.38,ega3.ega3.target.sha256.2b5315118af16706049a3d4ebf2bb5b8717e4288463aceeb89ba398719e66be8,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.1760d1e6b62549f7f41d110fb64ced99f62503083154acc5661773fe134af3cd,ega3,35,10,130.627,203.145,159.180,214.433,subsection*.89,ega3.ega3.target.sha256.7294d210d7ab9fa85a287198a153a5e9763ad61cddf870b9163e2e306bcb95d7,34,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.07d9848aeea4ec07222837b427bbfca8d520216a993483b66513c5a1f6934341,ega3,36,0,379.859,606.288,416.949,618.298,subsection*.78,ega3.ega3.target.sha256.2afab6ea55907949c15db216ac859ed90e0fad700ce3e17f45e0522bcbc4f3a5,24,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.dec2889e83b00fce8815f3685e3cfaa89784bbc90d310fdcf24a6d315e97017f,ega3,36,1,465.026,593.735,502.886,605.745,subsection*.78,ega3.ega3.target.sha256.2afab6ea55907949c15db216ac859ed90e0fad700ce3e17f45e0522bcbc4f3a5,24,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.98ff0ca1f51edaea90f2f5348959cabe381240e34d10b4492c658aa3d3a060c7,ega3,36,2,301.785,567.603,330.179,580.398,subsection*.90,ega3.ega3.target.sha256.52231fa4cd9447197c5c59bf46e5831471c3452f65612b8f0d6c981c7daa6d08,35,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.8d452a20dce7ae2f074395652b1322962793c3d938f4fdc3b9b3b455c6a88e1d,ega3,36,3,266.934,555.050,303.368,567.060,subsection*.78,ega3.ega3.target.sha256.2afab6ea55907949c15db216ac859ed90e0fad700ce3e17f45e0522bcbc4f3a5,24,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.17c4689762d1ea6420cce757a222cc4f2921b2ce5e2f5fe46ee4c6828f79d93c,ega3,36,4,449.249,555.050,477.802,567.060,subsection*.89,ega3.ega3.target.sha256.7294d210d7ab9fa85a287198a153a5e9763ad61cddf870b9163e2e306bcb95d7,34,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.f6a5c7f720fae0b4741de014fd0c1a5f87a3cd283643eb6f192783f534dc9b20,ega3,36,5,323.147,528.700,352.126,541.999,AMS.91,ega3.ega3.target.sha256.4ba78b6d7ae0ee3f79521cbed95ce2d54b7c7d0bde1c6b13f13b6cc263fc398b,36,reviewed_reference_only_application,resolved_internal_goto
ega3.ega3.edge.sha256.3f7b4fde4f2acfe593902e7ed1dab3b2bf726743cc148ec36b6cb4d06e123000,ega3,36,6,259.309,432.484,288.393,446.826,subsection*.90,ega3.ega3.target.sha256.52231fa4cd9447197c5c59bf46e5831471c3452f65612b8f0d6c981c7daa6d08,35,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.80c193e5051658905a7a411ee53fa0ff194026db435859b40cb366aacdffe55e,ega3,36,7,170.258,419.931,203.792,431.941,AMS.46,ega3.ega3.target.sha256.41d953db2b1795723e18b9663fc3f40f2bb20fae251a528f708b89caa1af1302,9,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.aa1d5e75f7eb4627d6d46f010f11b9431a29007051a863cbca7f45dd4a3c1b63,ega3,36,8,437.610,373.388,466.163,387.319,subsection*.78,ega3.ega3.target.sha256.2afab6ea55907949c15db216ac859ed90e0fad700ce3e17f45e0522bcbc4f3a5,24,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.6b1a245f93267e8e3c8f643deda8ec64e8661e60d793b095d7543bfb76e43ce5,ega3,36,9,108.879,341.197,137.432,353.207,subsection*.93,ega3.ega3.target.sha256.4e6bd93ba44f3ec6daecde2aceca5286ceb9101338670b9ccc4a4bd277242086,36,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.2c2d755525379996a464986e9f3af6b968babaf37468267e0b7e2b2bbeccc701,ega3,37,0,292.673,572.794,321.757,585.387,subsection*.93,ega3.ega3.target.sha256.4e6bd93ba44f3ec6daecde2aceca5286ceb9101338670b9ccc4a4bd277242086,36,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.39f547aaaa71edd2afa342ad13f79825e538e3eed062c0f93448f559827317e9,ega3,37,1,130.627,444.840,159.180,456.127,subsection*.93,ega3.ega3.target.sha256.4e6bd93ba44f3ec6daecde2aceca5286ceb9101338670b9ccc4a4bd277242086,36,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.87963dfc708460ddbed6d97668710df969d400e421e1a0bdf7eca604b83d9ae2,ega3,37,2,296.891,425.427,325.870,437.367,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,reviewed_reference_only_application,resolved_internal_goto
ega3.ega3.edge.sha256.4117b7a405a7d3080254683a59287891056ad92e9d8a4286cae8a3326e0b7c45,ega3,37,3,270.105,393.743,298.126,405.753,subsection*.93,ega3.ega3.target.sha256.4e6bd93ba44f3ec6daecde2aceca5286ceb9101338670b9ccc4a4bd277242086,36,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.9b6e32db8738c6081ede423f98cebe7e5acbe1abc22acc62681fbe97129276b1,ega3,37,4,360.631,393.743,388.653,405.753,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.17d114b0ca1d07a3aae70b85d79cadd6b785a89bc6bdff2bfd4660b0b4dd2bb9,ega3,37,5,327.895,362.440,356.980,375.033,subsection*.93,ega3.ega3.target.sha256.4e6bd93ba44f3ec6daecde2aceca5286ceb9101338670b9ccc4a4bd277242086,36,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.ae322bbd00cb61e614dc615e6cc1c9a4926a34cc80c86e316bc0fa4eba891720,ega3,38,0,466.809,670.512,495.893,682.567,AMS.91,ega3.ega3.target.sha256.4ba78b6d7ae0ee3f79521cbed95ce2d54b7c7d0bde1c6b13f13b6cc263fc398b,36,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.24b8f6d2d893f211ce5b575a668764fe79f7c774c69e329a9c8b5768637f03a1,ega3,38,1,345.915,657.960,380.080,670.014,AMS.46,ega3.ega3.target.sha256.41d953db2b1795723e18b9663fc3f40f2bb20fae251a528f708b89caa1af1302,9,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.994e7d18b178fecb6d78424dacf6a537f07bfecd33f8954bd881e18eec3966de,ega3,38,2,282.366,512.537,311.450,526.126,subsection*.38,ega3.ega3.target.sha256.2b5315118af16706049a3d4ebf2bb5b8717e4288463aceeb89ba398719e66be8,7,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.97548bd160e2142594a538fdb28907386c3e7bc590d2339a63cc5689e4433e11,ega3,38,3,489.426,485.436,517.979,500.023,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.e199a23213026cb156480d5b0ffd9d0da1f6924f66a1718d58347a15a08ace74,ega3,38,4,238.564,468.380,267.648,480.390,subsection*.93,ega3.ega3.target.sha256.4e6bd93ba44f3ec6daecde2aceca5286ceb9101338670b9ccc4a4bd277242086,36,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.2b65e2b23c1e77f7d3cb51481b8f71360334e5dc31e22b727575d8a8f1eec3ba,ega3,38,5,289.283,468.380,318.367,480.390,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.431725d1be1c63700c138a61f9d86bfbd2dd489fc5f54e518e4149801441a1bc,ega3,38,6,202.572,455.827,230.885,468.420,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.2d62dd11b6d3ce65fa2a17ab41f29244a800a30854c4be1ac2cd282f2c6063fa,ega3,38,7,356.852,455.827,385.166,468.420,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.9a2a9b100d0c56689eb0eb0dedb8cadd1a0b44985337faabfa03e95f9b4637c8,ega3,38,8,241.145,379.491,274.679,391.546,AMS.46,ega3.ega3.target.sha256.41d953db2b1795723e18b9663fc3f40f2bb20fae251a528f708b89caa1af1302,9,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.59f46bfe67787243482272bbb6cf2392f48dce36cebbfada7fb609cd7d8ebf9b,ega3,38,9,337.166,279.056,367.104,291.845,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,reviewed_reference_only_application,resolved_internal_goto
ega3.ega3.edge.sha256.92b3415eed23b6749aa1e73e88b466b8fa9f720f900b2c3e9bbe3d098bcb1f04,ega3,38,10,407.880,229.524,441.414,242.337,AMS.47,ega3.ega3.target.sha256.fc515d8486419e2bb4b2eeabc6882e2394d9bbbe5260cdd7ae2030e385cb7766,10,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.04328425acc2c6dac8a36914da5148a98ff78c124e5b0478335c20a987a9444f,ega3,38,11,381.124,138.202,410.514,152.573,AMS.99,ega3.ega3.target.sha256.a5243c86a8efbd96d9e0612d2c847b78d7290ec8b4aad23b5ef86d953d0e81e5,38,reviewed_reference_only_application,resolved_internal_goto
ega3.ega3.edge.sha256.9e258b6795b1a2ef344c17a45e7bcd398b641e9a3f650a081f7fe62a3d614a6a,ega3,38,12,118.538,113.162,147.571,125.608,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,reviewed_reference_only_application,resolved_internal_goto
ega3.ega3.edge.sha256.7e1d8de006e0972a8f379432dc694b7b016968772e3f1f018bfc4c3ea98e70f1,ega3,38,13,125.800,75.300,153.821,87.310,subsection*.93,ega3.ega3.target.sha256.4e6bd93ba44f3ec6daecde2aceca5286ceb9101338670b9ccc4a4bd277242086,36,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.a3c51d066b7bafefda5636c258d2ff71b8ca4285b9defd2ee7ffbd92018c5f55,ega3,38,14,173.304,75.300,201.326,87.310,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.36810623de6ee9617d5a231815ecab7217bdebb08726ecc578d46571230edcd5,ega3,38,15,287.186,62.747,315.499,74.757,subsection*.93,ega3.ega3.target.sha256.4e6bd93ba44f3ec6daecde2aceca5286ceb9101338670b9ccc4a4bd277242086,36,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.c675177bd005e7d8ca244a08ba307f7595b92eaf366a0b73bd99ffcbbd705399,ega3,38,16,423.937,62.747,452.251,74.757,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.378e3de17d3947b9e52f8e6945f971067147647010863f2edbebac5a8f218078,ega3,38,17,253.468,50.194,282.552,62.204,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.3266982da56d4a1bb0e9b068ee65f4e79141b9faccb4ef3a7c20530f04edce4a,ega3,39,0,320.772,673.137,349.325,685.087,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.1e5b66a6eafa9b4001f3093f0c1081d5e23c902e1ec69e44fc981ece06ee9562,ega3,39,1,193.756,268.263,221.777,280.318,subsection*.89,ega3.ega3.target.sha256.7294d210d7ab9fa85a287198a153a5e9763ad61cddf870b9163e2e306bcb95d7,34,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.635f3caa4d1d0c56ff686b5546a0d6a376098cfa833c1f120a890509ab7646ab,ega3,39,2,150.762,206.830,180.151,218.117,AMS.103,ega3.ega3.target.sha256.4ef80dac438e1b46f04c5296338c336ded0f9abe1a88da3fab6581d46013d4bf,39,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.f0c6d00d8478ffed08fb357de6bcdbe612c92bc26fd322345abaa9d9a50b79fc,ega3,39,3,168.247,169.227,197.637,180.514,AMS.104,ega3.ega3.target.sha256.af9255003a3ade090b6ef6f4ea09a12d4695473252acd49d289a0faf2be24b9d,39,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.5b0eff44c98337780fc9a17ede2e02f2ccaa1d41820c240f18862871550d669d,ega3,39,4,192.835,93.094,222.225,104.382,AMS.104,ega3.ega3.target.sha256.af9255003a3ade090b6ef6f4ea09a12d4695473252acd49d289a0faf2be24b9d,39,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.68be84fa788507be9914e42e82e8a5537400ed55bbf04f17cb15ffb6719ebe27,ega3,40,0,140.995,724.954,170.385,736.242,AMS.104,ega3.ega3.target.sha256.af9255003a3ade090b6ef6f4ea09a12d4695473252acd49d289a0faf2be24b9d,39,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.54fd2a318479ed33f8a146341e9647ac5b7861f42cd8bf6e2d344f9b6a4d8f66,ega3,40,1,88.675,241.173,122.209,253.183,AMS.46,ega3.ega3.target.sha256.41d953db2b1795723e18b9663fc3f40f2bb20fae251a528f708b89caa1af1302,9,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.1a76559fa7ea9179428f74625779841558479b649a48690b26595e4fb9c6f4c1,ega3,40,2,189.857,115.265,218.410,127.275,subsection*.89,ega3.ega3.target.sha256.7294d210d7ab9fa85a287198a153a5e9763ad61cddf870b9163e2e306bcb95d7,34,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.25d0f20eca6640e928aaf02760b110f07218933f8516073ef857ff103a65f0f5,ega3,41,0,321.958,724.232,355.492,736.242,AMS.47,ega3.ega3.target.sha256.fc515d8486419e2bb4b2eeabc6882e2394d9bbbe5260cdd7ae2030e385cb7766,10,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.b810ff4c276c34d32248bc1b25f13e2cb652d9e06651872ae7b5a186602d5316,ega3,41,1,267.732,488.776,297.122,500.064,AMS.106,ega3.ega3.target.sha256.089db2562b0bb0f7538337530aa008e5e4a9e637ae302e0501ad741c98e33eb9,40,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.52735539398894c46656691f2498ec1ee70496f81c816bcf257a915fddbce8dc,ega3,41,2,185.540,475.501,214.093,487.511,AMS.105,ega3.ega3.target.sha256.0bad2bb1878b00f880334e7b6c2381cab47c882b6ea2991c69e74fd2dd25cffa,39,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.5506a69bedb031c29bbc3ee1bcaba09ed2ac8ec1fabba12bc4b941286e885fe2,ega3,41,3,190.073,383.523,219.463,394.811,AMS.114,ega3.ega3.target.sha256.deeaa9072500e557fb2a0bb839b6ae5e99f61ee71c5adc8cc2a9fdceb1b7bf3e,41,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.0720eccfb907817053a02accf1488620662d13a38f9be50a4e2b99f7fdca38ed,ega3,41,4,426.359,308.509,455.749,319.797,AMS.113,ega3.ega3.target.sha256.b63053a6e91dcb8552ef6188ae19bab7887ece04762739ef6a4b23e7bee25d63,41,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.4554b067e8466b2d69ce6d527ed2cc2245f67116f6876538315fd400d8c2fd0f,ega3,41,5,492.908,274.786,521.726,287.378,subsection*.89,ega3.ega3.target.sha256.7294d210d7ab9fa85a287198a153a5e9763ad61cddf870b9163e2e306bcb95d7,34,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.24e1df882f1bc6a2b69c9d10f37c8af21f4a978439165b1df85222cc426b0e96,ega3,41,6,278.539,138.070,307.929,149.357,AMS.111,ega3.ega3.target.sha256.cd382c09956d5f1257da159ad02d6a4fce82f1f5c9aca63fcf58e8d83ae06981,40,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.9602a420e1862bf293a965af8e0ce17270d10d6535b9aca1b7b61e98c530fdda,ega3,41,7,137.043,125.517,166.433,136.804,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,reviewed_reference_only_application,resolved_internal_goto
ega3.ega3.edge.sha256.66772cffff844beadab0976e99158c386dca934a1c38aba4314ef1c13f10689e,ega3,41,8,376.022,75.300,404.044,87.310,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
ega3.ega3.edge.sha256.e559c43719667cb5c4a289f510e53237047aac04092fe47a867f45b0c366e4c9,ega3,41,9,377.101,50.194,405.653,62.204,AMS.95,ega3.ega3.target.sha256.4a8d98aa508b9fda10db257ff9e753dcbd55e98c697ccb36f914418e2afa11cc,37,inherited_internal_pdf_link,resolved_internal_goto
