action_id,candidate_id,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,replacement_visible_tex,target_label,target_id,action_kind,moving_argument_safe,resolution_basis,baseline_file_sha256,successor_file_sha256,source_span_sha256,replacement_tex,replacement_sha256,disposition
ega4.reference-action.sha256.caac7b7f09cb32ff4d4e5afc6dfa4650a4c905139bc74e5dc04c1eda1a601599,ega4.reference.candidate.sha256.71935dc77acebb97076aead89beb26c36cd4b511538238b141a4d0c08328dcdc,source_aligned/ega4-backmatter-contents.tex,90,20,5371,5375,21.5,21.5,subsection:IV.21.5,ega4.c04.subsec.21-5,WRAP_DUPLICATE_ANCHOR_WITH_CANONICAL_SUBSECTION_TARGET,true,lead adjudication; duplicate exact destination anchors; canonical subsection target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,A20FA123D4D8977782C80981DDBE6177A8D5BA294EAFFD08A88669E246C37110,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-5}{21.5}}{21.5}},BB56459FE0F19DC7208BCB95C452C780674C0151749A314ABA397B44637F469E,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.36db974d2601920cb254ecdbde11365f849b9faad7040321d244c9d8341e9f6f,ega4.reference.candidate.sha256.8893c49ab9e480c609b65cfeb2325f8d50be4f9e2343b36384ffb7db6abd32f0,source_aligned/ega4-backmatter-contents.tex,91,20,5428,5432,21.6,21.6,subsection:IV.21.6,ega4.c04.subsec.21-6,WRAP_DUPLICATE_ANCHOR_WITH_CANONICAL_SUBSECTION_TARGET,true,lead adjudication; duplicate exact destination anchors; canonical subsection target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,89D35748FC65A599899CF2E3DD4F926282AB277A2F30560D5E80AB86083541B9,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-6}{21.6}}{21.6}},CDE0BDFABB52DC2A72F6E93BD53F8B37CBE2A842E770728291369E6BD999019B,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.dcd257d41218a9d6c62ef27f95adaa73b18fd012f859fe531abb2c9c4fe184cf,ega4.reference.candidate.sha256.9ec9a592e68005b752030ebfa2a47d373085e37e0c6267858f20b44f18930b28,source_aligned/ega4-backmatter-contents.tex,92,20,5507,5511,21.7,21.7,subsection:IV.21.7,ega4.c04.subsec.21-7,WRAP_DUPLICATE_ANCHOR_WITH_CANONICAL_SUBSECTION_TARGET,true,lead adjudication; duplicate exact destination anchors; canonical subsection target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,ADFC8056B40FC7851AF193A4C12610176D852DE9C5777D69896E6429393CC508,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-7}{21.7}}{21.7}},C3C0923B72D302D80232E52D21F0766A4BEC89EFA4876DAB880D807FBD5239DE,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.77c76abf64a1bc4a16528ee76c143b72e3f4aabad0b54d358b275c4eeea59784,ega4.reference.candidate.sha256.bd68442069e5dc384cbe02a132519cc3353504e4ebf2f63804027a226bcb3611,source_aligned/ega4-backmatter-contents.tex,93,20,5615,5619,21.8,21.8,subsection:IV.21.8,ega4.c04.subsec.21-8,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,true,lead row-by-row contextual audit; unique stable target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,2C3685F674E2728FF38267755E4806E2986747A43F64CF1AD9E8A97F7D05BC91,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-8}{21.8}}{21.8}},D38B8F553AC4C2416F34DCEC6DE1524763A322F47BE9B4887D5370893DB0299A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.cbabfe3aca139811c9fe56de60d0bcfbd349659d1edf8f264541164e8c515c0d,ega4.reference.candidate.sha256.5f8335747bcce52e202138daa369cd841ff339bda6892cf136068509fba4d589,source_aligned/ega4-backmatter-contents.tex,94,20,5673,5677,21.9,21.9,subsection:IV.21.9,ega4.c04.subsec.21-9,WRAP_DUPLICATE_ANCHOR_WITH_CANONICAL_SUBSECTION_TARGET,true,lead adjudication; duplicate exact destination anchors; canonical subsection target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,89EBFF7BF414048F7EE3AD6F755DD41C755BF8916CF7D6C29AC8FEA6F74FDB9C,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-9}{21.9}}{21.9}},2587FD01F23BD2A6DB1EDD6C03B6E2A74CC1493903DD33ED700CD05435F4D831,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.9d1303fb7450d6d992ce97e727481696543d0cf65c108cb924324891109aa0bf,ega4.reference.candidate.sha256.21c8dca2036848d9e6f54fe09a02a8e1270b1cb8ef5068be129c85685ef8b38e,source_aligned/ega4-backmatter-contents.tex,95,20,5743,5748,21.10,21.10,subsection:IV.21.10,ega4.c04.subsec.21-10,WRAP_UNAMBIGUOUS_SAME_READER_REFERENCE,true,lead row-by-row contextual audit; unique stable target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,0DD9F721C446FC7C535328CF4BDCEBF955A3EE060F0043202C86D5F6308B8803,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-10}{21.10}}{21.10}},0BF2E553F6E07D4671129BDCE812916D2240BDF54B48A53F3D85D3278EA26246,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.64605502579b7d0156ff3029685dcc63eca5918d1c47df42e524668aa19c2f23,ega4.reference.candidate.sha256.1ff47786e2a2f8748214acb8d737d64dbcf1f6766517de060bf646f13d252bc9,source_aligned/ega4-backmatter-contents.tex,96,20,5827,5832,21.11,21.11,subsection:IV.21.11,ega4.c04.subsec.21-11,WRAP_DUPLICATE_ANCHOR_WITH_CANONICAL_SUBSECTION_TARGET,true,lead adjudication; duplicate exact destination anchors; canonical subsection target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,7D1528A88B0FDE6102F318A69D05AC738687C6CDC62C909DB0E6EBC73365CC62,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-11}{21.11}}{21.11}},88F8DDE35907A9845E2C3116AFF54B14E7E10C2761862F6943380EA84C4F81BF,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.62aa8f6ac02405799e9f515f9b7f01eed9a8f59087a89ea7acbd6dc97ad49bb1,ega4.reference.candidate.sha256.9af76dc5770f05259a8db648ecb6a5e0997f8abf910934eb3f4432487fd5f7b5,source_aligned/ega4-backmatter-contents.tex,97,20,5889,5894,21.12,21.12,subsection:IV.21.12,ega4.c04.subsec.21-12,WRAP_DUPLICATE_ANCHOR_WITH_CANONICAL_SUBSECTION_TARGET,true,lead adjudication; duplicate exact destination anchors; canonical subsection target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,A2731A81F35B6C05C892D118A3C231593FE68F2694B74BD6CB0A79371C9C4F8A,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-12}{21.12}}{21.12}},76B901B15B8CC52E5691111ECE81959053BD5BF54DC3513D3EBA88BC6C8F204A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.c763b9663dab1b7803929ebaa684d502255b1e962743be96263fe0022f86eb79,ega4.reference.candidate.sha256.9bcc32be7df53cb9a73f07b1be9ca80f13539e50d6fd0338fdb2a6215baf2067,source_aligned/ega4-backmatter-contents.tex,98,20,6006,6011,21.13,21.13,subsection:IV.21.13,ega4.c04.subsec.21-13,WRAP_DUPLICATE_ANCHOR_WITH_CANONICAL_SUBSECTION_TARGET,true,lead adjudication; duplicate exact destination anchors; canonical subsection target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,645A2E43018B0A1F2FA9B411995E80FE9488E59F8302F648EDA377945263C7E7,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-13}{21.13}}{21.13}},2B99CC7AC0129D6236E13C1AE8D56F3697218DE03CFAEEEEDACBD97699C04EBF,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.7714c164385499a3cc28275cc433b144e1ace77ff898fe8dd2adc6cc60e2c090,ega4.reference.candidate.sha256.d30e539025d406a8d2ae25f89716ad07c33027767a052913118778bcd0117485,source_aligned/ega4-backmatter-contents.tex,99,20,6085,6090,21.14,21.14,subsection:IV.21.14,ega4.c04.subsec.21-14,WRAP_DUPLICATE_ANCHOR_WITH_CANONICAL_SUBSECTION_TARGET,true,lead adjudication; duplicate exact destination anchors; canonical subsection target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,823F6178DBF8CDF8C128DBC87330293F2B298358418DA7168FB7F865128FA176,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-14}{21.14}}{21.14}},F9E9802EF6D077EF70A221382A50A0EA5F859910DF5672F79B219F12BCE2EE80,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.6ea3cbf1ee6fb92f53380d32fd8143dd0b7f5f0802307dbb9473cda20f307361,ega4.reference.candidate.sha256.e37749326f2bdd4d556d886b8cfe86e383181e0d7264a2552eaf59992edf718a,source_aligned/ega4-backmatter-contents.tex,100,20,6147,6152,21.15,21.15,subsection:IV.21.15,ega4.c04.subsec.21-15,WRAP_DUPLICATE_ANCHOR_WITH_CANONICAL_SUBSECTION_TARGET,true,lead adjudication; duplicate exact destination anchors; canonical subsection target,F9EFC9C8D57D4FA238731793C931A4F0D5BD8FC28EE1CF3334A82EABC6D00625,34AC8D2A7CE1FA81D6266D892FF3B9E4946E9A2AFB670766526A0A598A0B0154,6C1B3DD9BED6F8620E24D30EAE39FAE97FB7E0790102051D855F7734E74CBD5B,{\texorpdfstring{\protect\hyperlink{ega4.c04.subsec.21-15}{21.15}}{21.15}},9071F61302075390A53F78BD27361F71B79B460375677B60A2CE9378E4FA294A,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.61c1a26e4d35a3df5907600345cafa1bda28f378ff8670e23a567d2d85bf9faa,ega4.reference.candidate.sha256.476e8ed7f79a32c35d9398e53cfc2d2f51076d1101ea7992812a826e972b6449,source_aligned/ega4-backmatter-notation.tex,16,43,457,477,\EGAIVidxref{16.1.2},16.1.2,IV.16.1.2,ega4.c04.def.16-1-2,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,765F2AD0EE20F13F013957B73BC3D1BF242613114ECD9C9C3BC5BF147AB46C2E,{\hyperlink{ega4.c04.def.16-1-2}{16.1.2}},4BA85ABA7CE3273DBB256CFDE49DB50C03E4E867279EC61CB2F8C9788CA8244D,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.599ff3a8510b63cb5111bb098c74b94f2bb9e448be5586a1eba9755be07a7628,ega4.reference.candidate.sha256.0bec9f8d089ed397752cdff5a2fbf777a263715992b5ea1171aa7415cfce3855,source_aligned/ega4-backmatter-notation.tex,18,31,510,531,\EGAIVidxref{16.1.11},16.1.11,IV.16.1.11,ega4.c04.rem.16-1-11,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,FA213C2E1ABBEEB540DAAAC33AF4B7A155B5C96565301D40531233895708638B,{\hyperlink{ega4.c04.rem.16-1-11}{16.1.11}},C5A3F63C7FB2A36D3818D8A2CA5E966CED877D6F7728366ED35F90DA82F6C4C5,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.8fbd3328661c9f1e9e123c7d72abf379e95b96c5febb9d97bcddac996ab7a43f,ega4.reference.candidate.sha256.164d520f88f7442b00a1967ff7791a70d08886319acf41f7dd2a8d1f43b50c0f,source_aligned/ega4-backmatter-notation.tex,23,40,716,736,\EGAIVidxref{16.3.1},16.3.1,IV.16.3.1,ega4.c04.def.16-3-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,19ED9DC40D4C04373331A2575CD88A1958C8AA595CC014D4D2C1031BD876DD1E,{\hyperlink{ega4.c04.def.16-3-1}{16.3.1}},FEEBCEABEF6F3A6CA5D09E3F8AEC4483147F2C8C8A6389A6B4970CB34ACDCD3E,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.c7594ad3c230b4e79f606b192e74c669d9265964a99e4825bee2bbb24ff3ad52,ega4.reference.candidate.sha256.74a884738782c0e614e9ada905541268671c09bf33e050b08d134ee8dac9fff2,source_aligned/ega4-backmatter-notation.tex,27,40,886,906,\EGAIVidxref{16.3.6},16.3.6,IV.16.3.6,ega4.c04.def.16-3-6,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,45716E514645FD400C86CC4A9C116B1ADF88C7648D3E2D77BCF39EE896EEB98D,{\hyperlink{ega4.c04.def.16-3-6}{16.3.6}},A5855E9BAA2EBF7A70D4789514086C7AE6CB81AFC2E287942E4DB61CC4A1EA8C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.88606ba0e1c3e6c536941df30b0c9bee76571d59f0734bc8649a488ef9f7944d,ega4.reference.candidate.sha256.3a6ba343250ef52d34b604287fb21c97dea3fd9d9685a6d4289f1ce1472aa7e0,source_aligned/ega4-backmatter-notation.tex,30,41,994,1014,\EGAIVidxref{16.4.3},16.4.3,IV.16.4.3,ega4.c04.statement.16-4-3,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,4EF72C0E62455A2CDF04115F49772CE9E5662F250756428EFA793EF39A88DE32,{\hyperlink{ega4.c04.statement.16-4-3}{16.4.3}},7A999356269DE7889D912FE96CA7DC89FF16AE4137CE1D83F7E77CB4531C2F26,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.d8f0130e809b9b7f872ba0efde0ce3a75a35bed5e4d72ec40a59b9e86bec5526,ega4.reference.candidate.sha256.12156f1f3c25d905c3883c9eb72e70dcd9676aef006498152645d02f68689838,source_aligned/ega4-backmatter-notation.tex,33,1,1072,1092,\EGAIVidxref{16.5.1},16.5.1,IV.16.5.1,ega4.c04.statement.16-5-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,B7E7CD3CF08D87E6937DD5B64B1EAEBBE97AF703F5079C17623D3C5401D34784,{\hyperlink{ega4.c04.statement.16-5-1}{16.5.1}},4D3CD9B7CC76557BC449FFF6E7D7E03D2AF2CF0F3113487AC5833CB2DE9CA595,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.5154beee4621d314ad85932228391335f48fa62dd4ea7b56ef9cdc84dfc24ecf,ega4.reference.candidate.sha256.3af9d1bc8e1017108670cbba1f32018d0e114b6afa0c84adce68b4a027d4357d,source_aligned/ega4-backmatter-notation.tex,36,1,1145,1165,\EGAIVidxref{16.5.4},16.5.4,IV.16.5.4,ega4.c04.statement.16-5-4,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,8DB1F1B5F66AA67081A1353B2FB564F2B98745B75C81B0689C931D1D69D6697E,{\hyperlink{ega4.c04.statement.16-5-4}{16.5.4}},9FCD7620038CA669B8240E1E7FC323CDE9E63B2BA3B9C37ACE2B6C2C0F909935,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.2988a962a69593f860807740cd32f6de0e337e9f95679c72b12563b1e889d126,ega4.reference.candidate.sha256.1428f9bc3c3401ae8fd903896bdc5889ec5651b7e0de21ad2121047f7fae0cc3,source_aligned/ega4-backmatter-notation.tex,38,22,1189,1209,\EGAIVidxref{16.5.7},16.5.7,IV.16.5.7,ega4.c04.statement.16-5-7,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,FFDF89B8948351F69095ED0E7D7C3D21F3C6750BB4B589A650E056B8B9080DB1,{\hyperlink{ega4.c04.statement.16-5-7}{16.5.7}},81C11D9BF766B73524A30D6D6902185F8933458250643F5F31DD8F64E65CE566,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.8cdc38d92be647599cc7a88e34b36a8dd9a1a5a6c447c4bd11709333b4a020af,ega4.reference.candidate.sha256.7a7b3b484f2e8a63ae65b153551680685700528e0641ef19884b65f17c3e233b,source_aligned/ega4-backmatter-notation.tex,40,33,1244,1264,\EGAIVidxref{16.5.8},16.5.8,IV.16.5.8,ega4.c04.statement.16-5-8,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,0BCEDF438D241296BC37373EA8C44872055356A7A719F33D644EB45F97AB8D83,{\hyperlink{ega4.c04.statement.16-5-8}{16.5.8}},F23608B7268740B9DCDC66DD2691081C38C2B6A6424989D7210033B79A25C6A6,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.48d302892740e9a8fdb5d6df97d808fa3ee8a420a0f0c3e43924cac6b83bbc85,ega4.reference.candidate.sha256.7072e897a6cb31c72901184ba3ff1951f22100ade2cc40ef1dd687597e7f297b,source_aligned/ega4-backmatter-notation.tex,42,12,1278,1299,\EGAIVidxref{16.5.12},16.5.12,IV.16.5.12,ega4.c04.statement.16-5-12,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,D8B88437429B7A02EEC75E6BFC498949683694F70C19E9C7DB489A88CC63AA9D,{\hyperlink{ega4.c04.statement.16-5-12}{16.5.12}},5C1859A4625562816F162A85F98D70C6431B4D4929E6E45C9B3BDE0C9902D84C,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.fefea6f1f301cd65d7c47e74ec51ae7c16ad7c9e6a4abfa7a38d8192088a5fa7,ega4.reference.candidate.sha256.f0f2a8be0e34c8c864943e4cd67b13843cd0faca9a059a0b43d7ac2fcfc80d6d,source_aligned/ega4-backmatter-notation.tex,44,25,1326,1347,\EGAIVidxref{16.5.13},16.5.13,IV.16.5.13,ega4.c04.statement.16-5-13,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,584ECB7A3CE9F6268E0CEDBF14B06D2DE699153F29D688A50E05EE31A9C5AB50,{\hyperlink{ega4.c04.statement.16-5-13}{16.5.13}},6D256591D1578C1EDB14ED011991CA877C7905D94C90C2BB4963FED1D20C8769,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.a72ae1885488d38777e32bc6cae0a18af785a1c0b1af5abe4d4f8f99dffe986e,ega4.reference.candidate.sha256.da7108ed919d4934132e265cbff6759bbf32dcb55e82d60974e1467b82c8b05b,source_aligned/ega4-backmatter-notation.tex,47,1,1410,1430,\EGAIVidxref{16.6.1},16.6.1,IV.16.6.1,ega4.c04.statement.16-6-1,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,4D2593F833BB9171F9B089D96587867AC8B14BE69749D4CEB55CCD8996A47CF0,{\hyperlink{ega4.c04.statement.16-6-1}{16.6.1}},EF709734CDE21028876D82016FDA3344BA1A741FD7558A51320F7C5DD588B971,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.3d7a7a67d29c68a3a0830e9b86139f7321e94c10c98c40b72066a5111dfb2462,ega4.reference.candidate.sha256.982309b772db44dbcf6e3f9e4d3cda1372d2ed3527886e54f5a23dc17fc9725e,source_aligned/ega4-backmatter-notation.tex,49,17,1449,1469,\EGAIVidxref{16.6.3},16.6.3,IV.16.6.3,ega4.c04.def.16-6-3,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,D97F1E1964B307359DE3875FE4C72F08C45B1E36AA13BE7CA9E0D9654E66DFE1,{\hyperlink{ega4.c04.def.16-6-3}{16.6.3}},39BF4A4231F52AF77F25FD73AFFFD450E6924242431B92499A674E830C1FF2E0,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.f4aa4f8dcfe254a493f92a11e63127b5322d552dbbfda5d5f21670e94ca9d1c9,ega4.reference.candidate.sha256.85f429b38277391e4f0f96b72697224169fba14964f00a35c5edb57c26911681,source_aligned/ega4-backmatter-notation.tex,51,37,1508,1528,\EGAIVidxref{16.7.2},16.7.2,IV.16.7.2,ega4.c04.statement.16-7-2,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,554AF6922C1E681AF1EFF05E93B9EE16BB5571C449DAE6FA1548A29BC321C75E,{\hyperlink{ega4.c04.statement.16-7-2}{16.7.2}},C71C40C181FA6EAE29D8C565F465AA83AD7E05FAAAB2D14F431EE2E969989CCC,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.fa58ff5539663e45edd3b27145228d0326c165052a65fe1043f07419bba62839,ega4.reference.candidate.sha256.949f57ad9f20fb8bbf36684969793342f849a241e37ca426c9f29dedb314eaee,source_aligned/ega4-backmatter-notation.tex,53,39,1569,1589,\EGAIVidxref{16.7.5},16.7.5,IV.16.7.5,ega4.c04.statement.16-7-5,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,9B13554051D5748DC0E86EF5E40FBFD7AC8B32E6367A14378DD5C07CA2DAE54F,{\hyperlink{ega4.c04.statement.16-7-5}{16.7.5}},DD56F46D1331307E337E7C9D3665F768EC39B85CA48E0D94DE61C04E319D51EC,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.f58cbc56bc968fa2b5784dc97b2d45d0bb5ce857c46bf5c15ab062729c3037e4,ega4.reference.candidate.sha256.4c3d7c0233c509c11533e8d159452ff424282f0033331a2086970a4e7de0a1e5,source_aligned/ega4-backmatter-notation.tex,56,33,1667,1687,\EGAIVidxref{16.7.7},16.7.7,IV.16.7.7,ega4.c04.statement.16-7-7,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,B6E9ADF5B059A92DAC823A9938C49111B175F1EC13651C741649E25D255F0F81,{\hyperlink{ega4.c04.statement.16-7-7}{16.7.7}},54F24E88C129C92A476FD0DD1E85772C0F0CB494E363C233B67E5D4824471D46,APPLIED_REFERENCE_V2_LINK
ega4.reference-action.sha256.be64a441660a7e128c165f302f8d1b52e524e86ab78c0209311578bbe643b28c,ega4.reference.candidate.sha256.596ba0906eb2dfcc8199b2f98698d9b1b388784796d9d6f6c60e155ac2986538,source_aligned/ega4-backmatter-notation.tex,61,1,1834,1854,\EGAIVidxref{16.8.3},16.8.3,IV.16.8.3,ega4.c04.statement.16-8-3,REPLACE_INDEX_REFERENCE_MACRO_WITH_STABLE_HYPERLINK,false,index locator retargeted to its stable named destination,60AB7F2FFA02E3631944F6A448491EB2592543A8841811165A1FDBFEA1615E9D,73A67F5AFC881B56C9A7090774CEF8DBC2892F9AD190FE7D6569D2EA8BC3FC6E,AE65BEFD2E6EB593E739E2E2BDB92CE3336602B7F9AD4CC27D42F427C77A291A,{\hyperlink{ega4.c04.statement.16-8-3}{16.8.3}},8AAA6580E2BDF8F48D02473ECEC716888FE27F9DA2735CD481D7752001781B09,APPLIED_REFERENCE_V2_LINK
