candidate_id,pattern_kind,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,normalized_visible,locator_token,volume_hint,target_label,target_id,baseline_pdf_destination,candidate_target_count,candidate_target_labels,classification,disposition,resolution_basis,source_sha256,source_span_sha256,context
ega4.reference.candidate.sha256.48bb53766199ea06a55ff49aeedd09502d320bc012e971378cc3cdb2ea5dc192,explicit_sref,source_aligned/ega4-18.tex,633,48,52850,52866,\sref{IV.17.7.1},\sref{IV.17.7.1},17.7.1,IV,IV.17.7.1,ega4.c04.prop.17-7-1,subsection.17.7,1,IV.17.7.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,99003C361516AA31BF5D6E911CE005FA74938D06AEAFCB3FF832ADFF44B48028,"$, where $s_\alpha$ is a $V_\alpha$-section of $X'_\alpha$; since $g'_\alpha:X'_\alpha\to X$ is \'etale, $s_\alpha$ is an open immersion (\sref{IV.17.4.1}), and it suffices to take $U_\alpha=s_\alpha(V_\alpha)$. The sufficiency of the conditions follows from \sref{IV.17.7.1}; one concludes at each point $x$ of $g'(U_\alpha)$, hence in all of $X$ since the $g'_\alpha(U_\alpha)$ cover $X$. \end{proof} \begin{proposition}[18.4.9] \label{IV.18.4.9} Let $S$ be a prescheme, $f:X\to S$ a morphism, $h:Y\to S$ a morphism locally of finit"
ega4.reference.candidate.sha256.99d869c6fd9140b21eef8fb52ee9fe1d909f3e2dc092f227905290fe1727c540,explicit_sref,source_aligned/ega4-18.tex,648,69,53553,53568,\sref{IV.2.1.6},\sref{IV.2.1.6},2.1.6,IV,IV.2.1.6,ega4.c04.cor.2-1-6,subsection.2.1,1,IV.2.1.6,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,0A708533ACC03A120CA73D26C6947333FF1A639B0BE1D58EBCFA129FC1D5CD77,"$h$ is \'etale at the point $y$ and $g$ is flat at the point $x$. \item $h$ is unramified at the point $y$ and $f$ is flat at the point $x$. \end{enumerate} \end{proposition} \begin{proof} Since $f=h\circ g$, condition $a)$ implies that $f$ is flat at $x$ (\sref{IV.2.1.6}); moreover, an \'etale morphism is unramified, so $a)$ implies $b)$. To prove that $b)$ implies $a)$, we may first suppose that $h$ is unramified, after replacing $Y$ by an open neighbourhood of $y$. Then, after replacing $S$ by an open neighbourhood of $s=h"
ega4.reference.candidate.sha256.9c7410877671c86bae69abda538316505a7d3610968475208266e425b44c9d4e,explicit_sref,source_aligned/ega4-18.tex,651,306,54075,54091,\sref{IV.18.4.8},\sref{IV.18.4.8},18.4.8,IV,IV.18.4.8,ega4.c04.cor.18-4-8,subsection.18.4,1,IV.18.4.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,4A0861AA1EC64F8599E6DFDE99B3DA80BA40E32C0C3E3883E91F1BC34BEDD6E5,"rhood of $s=h(y)=f(x)$, we may suppose that there exist an \'etale morphism $u:S'\to S$, a point $y'$ of $Y'=Y_{(S')}$ above $y$, and an open neighbourhood $V$ of $y'$ in $Y'$ such that, if $h'=h_{(S')}:Y'\to S'$, the restriction $h'|V$ is a closed immersion (\sref{IV.18.4.8}). If one proves that $h'$ is \'etale at the point $y'$, it will follow that $h$ is \'etale at the point $y$ \sref{IV.17.7.1}, (ii); moreover, $f'=f_{(S')}:X_{(S')}\to S'$ is flat at every point $x'$ above $x$. As the projections $v:Y'\to Y$, $w:X'\to X$ are \"
ega4.reference.candidate.sha256.c24aa8b2812e66e69d41762ec96e64642adeeb91ac2175af27b0a3a96af0544c,explicit_sref,source_aligned/ega4-18.tex,652,107,54200,54216,\sref{IV.17.7.1},\sref{IV.17.7.1},17.7.1,IV,IV.17.7.1,ega4.c04.prop.17-7-1,subsection.17.7,1,IV.17.7.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,99003C361516AA31BF5D6E911CE005FA74938D06AEAFCB3FF832ADFF44B48028,"$y$, and an open neighbourhood $V$ of $y'$ in $Y'$ such that, if $h'=h_{(S')}:Y'\to S'$, the restriction $h'|V$ is a closed immersion (\sref{IV.18.4.8}). If one proves that $h'$ is \'etale at the point $y'$, it will follow that $h$ is \'etale at the point $y$ \sref{IV.17.7.1}, (ii); moreover, $f'=f_{(S')}:X_{(S')}\to S'$ is flat at every point $x'$ above $x$. As the projections $v:Y'\to Y$, $w:X'\to X$ are \'etale morphisms (hence flat), if one proves that $g'=g_{(S')}:X_{(S')}\to Y_{(S')}$ is flat at the point $x'$, it will follo"
ega4.reference.candidate.sha256.bf8c2c362c7d8001e67c118ea58225ef77e2023fd1c3b9385679c2fd597d6151,explicit_sref,source_aligned/ega4-18.tex,654,182,54483,54499,\sref{IV.2.2.11},\sref{IV.2.2.11},2.2.11,IV,IV.2.2.11,ega4.c04.cor.2-2-11,AMS.10,1,IV.2.2.11,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,ED6DF8C29EFA342A8C5B7B5E0067FD1F963BBCDCBFF91045F4F99C9791C1350C,"moreover, $f'=f_{(S')}:X_{(S')}\to S'$ is flat at every point $x'$ above $x$. As the projections $v:Y'\to Y$, $w:X'\to X$ are \'etale morphisms (hence flat), if one proves that $g'=g_{(S')}:X_{(S')}\to Y_{(S')}$ is flat at the point $x'$, it will follow from \sref{IV.2.2.11}, (iv) that $g$ is flat at the point $x$. We may therefore reduce to the case where $h$ is a \emph{closed immersion} \oldpage[IV]{123} of finite presentation, with $f$ flat at $x$. Let $\sh{J}$ be the quasi-coherent ideal of finite type in $\sh{O}_S$ defining"
ega4.reference.candidate.sha256.dd96f0c554011c2bf35c996ef1a2d932acc8e857ac7861b00c61349e66771b8f,bare_dotted_locator,source_aligned/ega4-18.tex,659,136,54930,54935,6.5.1,6.5.1,6.5.1,,,,,1,IV.6.5.1,explicit_cross_volume_locator,positive_residual,visible volume designator 0 is outside EGA IV,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,5F9C7FE01F460E9F86207DCDE264283BBC6DCF459495957CB03EE8E70BD670E0,"t at $x$. Let $\sh{J}$ be the quasi-coherent ideal of finite type in $\sh{O}_S$ defining the closed subprescheme $Y$ of $S$. The hypothesis that $f$ is flat at $x$ implies that the homomorphism $\sh{O}_{S,s}\to\sh{O}_{X,x}$ is injective (EGA $0_{\mathrm{I}}$, 6.5.1); \emph{a fortiori} the homomorphism $\sh{O}_{S,s}\to\sh{O}_{Y,y}$ is injective, which means that $\sh{J}_s=0$, since it is the kernel of the preceding homomorphism. Since $\sh{J}$ is of finite type, there exists an open neighbourhood $U$ of $s$ in $S$ such t"
ega4.reference.candidate.sha256.aa553526c3a7735370242747679acf93c257222499e0154b765a99bbbca7e1b0,explicit_sref,source_aligned/ega4-18.tex,661,112,55213,55230,\sref[0]{0.5.2.2},\sref[0]{0.5.2.2},0.5.2.2,0,,,,0,,external_or_unavailable_volume_reference,positive_residual,explicit target is outside the standalone EGA-IV reader,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,87E2DBD9A1D63C63549CF51277A2F76A3F0FE932A871EE7F4D91F9C8728C3942,"i} the homomorphism $\sh{O}_{S,s}\to\sh{O}_{Y,y}$ is injective, which means that $\sh{J}_s=0$, since it is the kernel of the preceding homomorphism. Since $\sh{J}$ is of finite type, there exists an open neighbourhood $U$ of $s$ in $S$ such that $\sh{J}|U=0$ (\sref[0]{0.5.2.2}). We can hence suppose that $h$ is an open immersion, and it is clear that $g$ is flat at the point $x$. \end{proof} \begin{proposition}[18.4.10] \label{IV.18.4.10} Let us denote by $\mathbf{P}(f,x)$ a property satisfying the following conditions: \begin{enu"
ega4.reference.candidate.sha256.86b279f02a4d74e0db7559fab2c90c22b0cf120b703b69fca5bebe703d2fb96f,explicit_sref,source_aligned/ega4-18.tex,677,43,56303,56319,\sref{IV.18.4.9},\sref{IV.18.4.9},18.4.9,IV,IV.18.4.9,ega4.c04.prop.18-4-9,subsection.18.4,1,IV.18.4.9,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,7848C68B22DEDD1081494A4F348B5F251DE734C47D840D132A1E5E650148727A,"rphisms, $g:X\to Y$ an $S$-morphism, $x$ a point of $X$, $y=g(x)$, and suppose $h$ \'etale at the point $y$. Then the properties $\mathbf{P}(f,x)$ and $\mathbf{P}(g,x)$ are equivalent. \end{proposition} \begin{proof} With the same notation as in the proof of \sref{IV.18.4.9}, and after replacing $S$ (respectively, $Y$) by a neighbourhood of $s=h(y)$ (respectively, of $y$), \sref{IV.18.4.8} gives an \'etale morphism $u:S'\to S$ such that $h'$ is an open immersion. If $x'\in X'$ lies above $x$, the hypothesis makes $\mathbf{P}(f',x"
ega4.reference.candidate.sha256.5a5dbdd43e124733f0ac3998bb293b434482b1d2dc4e7d051af4dbeae31167d7,explicit_sref,source_aligned/ega4-18.tex,677,160,56420,56437,\sref{IV.18.4.8} ,\sref{IV.18.4.8},18.4.8,IV,IV.18.4.8,ega4.c04.cor.18-4-8,subsection.18.4,1,IV.18.4.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,8E34C8F0DD3790EC1FE2F072157B55ED8543E0A36349765E9753356AA912FBFC,"properties $\mathbf{P}(f,x)$ and $\mathbf{P}(g,x)$ are equivalent. \end{proposition} \begin{proof} With the same notation as in the proof of \sref{IV.18.4.9}, and after replacing $S$ (respectively, $Y$) by a neighbourhood of $s=h(y)$ (respectively, of $y$), \sref{IV.18.4.8} gives an \'etale morphism $u:S'\to S$ such that $h'$ is an open immersion. If $x'\in X'$ lies above $x$, the hypothesis makes $\mathbf{P}(f',x')$ (respectively, $\mathbf{P}(g',x')$) equivalent to $\mathbf{P}(f,x)$ (respectively, $\mathbf{P}(g,x)$). We may ther"
ega4.reference.candidate.sha256.b2a69a2b957b0f58e83d4a9fd123cfbca0ab6bf9a2d82563aafe6150676179e2,explicit_sref,source_aligned/ega4-18.tex,685,95,57027,57043,\sref{IV.17.7.4},\sref{IV.17.7.4},17.7.4,IV,IV.17.7.4,ega4.c04.prop.17-7-4,Item.857,1,IV.17.7.4,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,B9790B52ACF673581743A02EA27F16E49F13338093A5D0D0307B032C3B8152AC,"\circ$ then makes $\mathbf{P}(g,x)$ equivalent to $\mathbf{P}(h\circ g,x)=\mathbf{P}(f,x)$. \end{proof} \begin{env}[18.4.11] \label{IV.18.4.11} \emph{Examples.} --- One can take for the property $\mathbf{P}(f,x)$ any one of the following, taking into account \sref{IV.17.7.4},~(ii): \begin{enumerate} \item[(i)] $f$ is flat at the point $x$ \sref{IV.2.2.11}, (iv); \item[(ii)] $f$ is locally of finite presentation and has codepth $\leq n$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iii)] $f$ is locally of fi"
ega4.reference.candidate.sha256.687f7c8d12220ea8d61699e8826e03f5312b89dfe08f6165295922632d9c9255,explicit_sref,source_aligned/ega4-18.tex,687,43,57111,57127,\sref{IV.2.2.11},\sref{IV.2.2.11},2.2.11,IV,IV.2.2.11,ega4.c04.cor.2-2-11,AMS.10,1,IV.2.2.11,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,ED6DF8C29EFA342A8C5B7B5E0067FD1F963BBCDCBFF91045F4F99C9791C1350C,"(f,x)$. \end{proof} \begin{env}[18.4.11] \label{IV.18.4.11} \emph{Examples.} --- One can take for the property $\mathbf{P}(f,x)$ any one of the following, taking into account \sref{IV.17.7.4},~(ii): \begin{enumerate} \item[(i)] $f$ is flat at the point $x$ \sref{IV.2.2.11}, (iv); \item[(ii)] $f$ is locally of finite presentation and has codepth $\leq n$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iii)] $f$ is locally of finite presentation and Cohen--Macaulay at the point $x$ (\sref{IV.6.8.1} and \sref{IV"
ega4.reference.candidate.sha256.c056b555fc8bb3c147298e18f476f7e3f17d79d2250cc36aeeaeab974d85aa86,explicit_sref,source_aligned/ega4-18.tex,688,96,57230,57246,\sref{IV.6.8.1} ,\sref{IV.6.8.1},6.8.1,IV,IV.6.8.1,ega4.c04.def.6-8-1,subsection.6.8,1,IV.6.8.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,00E5EEDB04976CE52A1FD9B0E27C2C4768426A0C5A8129FEDB1D9F7F2FB54000,"f{P}(f,x)$ any one of the following, taking into account \sref{IV.17.7.4},~(ii): \begin{enumerate} \item[(i)] $f$ is flat at the point $x$ \sref{IV.2.2.11}, (iv); \item[(ii)] $f$ is locally of finite presentation and has codepth $\leq n$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iii)] $f$ is locally of finite presentation and Cohen--Macaulay at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iv)] $f$ is locally of finite presentation and possesses the property $(S_n)$ at the point $x$ (\sre"
ega4.reference.candidate.sha256.31c47f6f665416e5bc65ace82c804de35c652bd003a8ae45d88f12d1cffc2daa,explicit_sref,source_aligned/ega4-18.tex,688,116,57250,57265,\sref{IV.6.7.8},\sref{IV.6.7.8},6.7.8,IV,IV.6.7.8,ega4.c04.cor.6-7-8,Item.188,1,IV.6.7.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,32532A4F729EDFDCE6A32AC91EE866067B42FF53DC8AF48F16297626E743BEC4,"f the following, taking into account \sref{IV.17.7.4},~(ii): \begin{enumerate} \item[(i)] $f$ is flat at the point $x$ \sref{IV.2.2.11}, (iv); \item[(ii)] $f$ is locally of finite presentation and has codepth $\leq n$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iii)] $f$ is locally of finite presentation and Cohen--Macaulay at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iv)] $f$ is locally of finite presentation and possesses the property $(S_n)$ at the point $x$ (\sref{IV.6.8.1} and \sr"
ega4.reference.candidate.sha256.1b527edcf57ce571935f18146028739dc35662c3e208093f022bac17ca413a6d,explicit_sref,source_aligned/ega4-18.tex,689,92,57359,57375,\sref{IV.6.8.1} ,\sref{IV.6.8.1},6.8.1,IV,IV.6.8.1,ega4.c04.def.6-8-1,subsection.6.8,1,IV.6.8.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,00E5EEDB04976CE52A1FD9B0E27C2C4768426A0C5A8129FEDB1D9F7F2FB54000,"e point $x$ \sref{IV.2.2.11}, (iv); \item[(ii)] $f$ is locally of finite presentation and has codepth $\leq n$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iii)] $f$ is locally of finite presentation and Cohen--Macaulay at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iv)] $f$ is locally of finite presentation and possesses the property $(S_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(v)] $f$ is locally of finite presentation and possesses the property $(R_n)$ at the po"
ega4.reference.candidate.sha256.b61d73e3be7426c1dfcd30f2857f79e08dca7548a6bafa3bcfc6af37046a2fce,explicit_sref,source_aligned/ega4-18.tex,689,112,57379,57394,\sref{IV.6.7.8},\sref{IV.6.7.8},6.7.8,IV,IV.6.7.8,ega4.c04.cor.6-7-8,Item.188,1,IV.6.7.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,32532A4F729EDFDCE6A32AC91EE866067B42FF53DC8AF48F16297626E743BEC4,".2.2.11}, (iv); \item[(ii)] $f$ is locally of finite presentation and has codepth $\leq n$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iii)] $f$ is locally of finite presentation and Cohen--Macaulay at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iv)] $f$ is locally of finite presentation and possesses the property $(S_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(v)] $f$ is locally of finite presentation and possesses the property $(R_n)$ at the point $x$ (\sref{IV.6"
ega4.reference.candidate.sha256.6c9356e95735ecccec12fc6d7bea19204be298264b08be44dd260063a0b65c3e,explicit_sref,source_aligned/ega4-18.tex,690,106,57502,57518,\sref{IV.6.8.1} ,\sref{IV.6.8.1},6.8.1,IV,IV.6.8.1,ega4.c04.def.6-8-1,subsection.6.8,1,IV.6.8.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,00E5EEDB04976CE52A1FD9B0E27C2C4768426A0C5A8129FEDB1D9F7F2FB54000,.1} and \sref{IV.6.7.8}); \item[(iii)] $f$ is locally of finite presentation and Cohen--Macaulay at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iv)] $f$ is locally of finite presentation and possesses the property $(S_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(v)] $f$ is locally of finite presentation and possesses the property $(R_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vi)] $f$ is locally of finite presentation and normal at the point $x$ (\sref{IV.6.8.1}
ega4.reference.candidate.sha256.e98b4b7912658ab186e78d60fd7931a385dbc1956c9c3859d8f84add28983c55,explicit_sref,source_aligned/ega4-18.tex,690,126,57522,57537,\sref{IV.6.7.8},\sref{IV.6.7.8},6.7.8,IV,IV.6.7.8,ega4.c04.cor.6-7-8,Item.188,1,IV.6.7.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,32532A4F729EDFDCE6A32AC91EE866067B42FF53DC8AF48F16297626E743BEC4,.8}); \item[(iii)] $f$ is locally of finite presentation and Cohen--Macaulay at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(iv)] $f$ is locally of finite presentation and possesses the property $(S_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(v)] $f$ is locally of finite presentation and possesses the property $(R_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vi)] $f$ is locally of finite presentation and normal at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8
ega4.reference.candidate.sha256.1a4dcf638dc4cda65e27a0e512c43b9ca592858867ff7cf9c1a4a2ac96019b9a,explicit_sref,source_aligned/ega4-18.tex,691,105,57644,57660,\sref{IV.6.8.1} ,\sref{IV.6.8.1},6.8.1,IV,IV.6.8.1,ega4.c04.def.6-8-1,subsection.6.8,1,IV.6.8.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,00E5EEDB04976CE52A1FD9B0E27C2C4768426A0C5A8129FEDB1D9F7F2FB54000,{IV.6.7.8}); \item[(iv)] $f$ is locally of finite presentation and possesses the property $(S_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(v)] $f$ is locally of finite presentation and possesses the property $(R_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vi)] $f$ is locally of finite presentation and normal at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vii)] $f$ is locally of finite presentation and reduced at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8})
ega4.reference.candidate.sha256.895af140dc5d5ea0d270d081ab5ca8a3d8866f4a002c533fb5788e3b92268209,explicit_sref,source_aligned/ega4-18.tex,691,125,57664,57679,\sref{IV.6.7.8},\sref{IV.6.7.8},6.7.8,IV,IV.6.7.8,ega4.c04.cor.6-7-8,Item.188,1,IV.6.7.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,32532A4F729EDFDCE6A32AC91EE866067B42FF53DC8AF48F16297626E743BEC4,[(iv)] $f$ is locally of finite presentation and possesses the property $(S_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(v)] $f$ is locally of finite presentation and possesses the property $(R_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vi)] $f$ is locally of finite presentation and normal at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vii)] $f$ is locally of finite presentation and reduced at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(viii)] $
ega4.reference.candidate.sha256.8150f92b98bba89c927917832875b7538e5b34b78f0715623cb43cc528e83287,explicit_sref,source_aligned/ega4-18.tex,692,82,57763,57779,\sref{IV.6.8.1} ,\sref{IV.6.8.1},6.8.1,IV,IV.6.8.1,ega4.c04.def.6-8-1,subsection.6.8,1,IV.6.8.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,00E5EEDB04976CE52A1FD9B0E27C2C4768426A0C5A8129FEDB1D9F7F2FB54000,sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(v)] $f$ is locally of finite presentation and possesses the property $(R_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vi)] $f$ is locally of finite presentation and normal at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vii)] $f$ is locally of finite presentation and reduced at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(viii)] $f$ is unramified at the point $x$ \sref{IV.17.7.4}; \item[(ix)] $f$ is smooth at the point $x$ \sr
ega4.reference.candidate.sha256.3744fe7e81917af08d6f23cf17b319cee1ef6e80ff0e54a68935df2679231aff,explicit_sref,source_aligned/ega4-18.tex,692,102,57783,57798,\sref{IV.6.7.8},\sref{IV.6.7.8},6.7.8,IV,IV.6.7.8,ega4.c04.cor.6-7-8,Item.188,1,IV.6.7.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,FCEE2B214BE780923AD113E90E501171F43426A6986546FD9C29CF89170DEBAE,32532A4F729EDFDCE6A32AC91EE866067B42FF53DC8AF48F16297626E743BEC4,sref{IV.6.7.8}); \item[(v)] $f$ is locally of finite presentation and possesses the property $(R_n)$ at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vi)] $f$ is locally of finite presentation and normal at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(vii)] $f$ is locally of finite presentation and reduced at the point $x$ (\sref{IV.6.8.1} and \sref{IV.6.7.8}); \item[(viii)] $f$ is unramified at the point $x$ \sref{IV.17.7.4}; \item[(ix)] $f$ is smooth at the point $x$ \sref{IV.17.7.4}; \i
