application_id,candidate_id,pattern_kind,source_relpath,source_line,source_column,source_offset,source_end_offset,visible_tex,normalized_visible,locator_token,volume_hint,target_label,target_id,baseline_pdf_destination,candidate_target_count,candidate_target_labels,classification,disposition,resolution_basis,source_sha256,source_span_sha256,context
ega4.reference.application.sha256.29e239bc83b9a36feda4010f983d8c1f91be1633aea7167c3ff26863f654d264,ega4.reference.candidate.sha256.29e239bc83b9a36feda4010f983d8c1f91be1633aea7167c3ff26863f654d264,explicit_sref,source_aligned/ega4-21.tex,914,141,59643,59658,\sref{IV.5.1.2},\sref{IV.5.1.2},5.1.2,IV,IV.5.1.2,ega4.c04.prop.5-1-2,section*.305,1,IV.5.1.2,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,A88B0AC2E0152B6E2B91E7BC8A885C1A0844580CD4C79586111FEA246C2B3B72,"nsion $p$}, or (by abuse of language) is a \emph{$p$-codimensional cycle}, if its support is purely of codimension $p$. We denote by $\mathrm{X}^{(p)}$ the set of $x\in\mathrm{X}$ such that $\codim(\overline{\{x\}},\mathrm{X})=p$, or, what amounts to the same \sref{IV.5.1.2},{} $\dim(\sh{O}_{\mathrm{X},x})=p$: the cycles purely of codimension $p$ form a subgroup $\mathfrak{Z}^p(\mathrm{X})$ of $\mathfrak{Z}(\mathrm{X})$, isomorphic to the sub-group of $\bb{Z}^{\mathrm{X}^{(p)}}$ consisting of the $(n_x)_{x\in\mathrm{X}^{(p)}}$ su"
ega4.reference.application.sha256.9733e387a437191d2c0db08c10aadcf19825b66562b2344eddd8c9eb436b87dd,ega4.reference.candidate.sha256.9733e387a437191d2c0db08c10aadcf19825b66562b2344eddd8c9eb436b87dd,explicit_sref,source_aligned/ega4-21.tex,952,142,63921,63937,\sref{IV.21.1.2},\sref{IV.21.1.2},21.1.2,IV,IV.21.1.2,ega4.c04.statement.21-1-2,subsection.21.1,1,IV.21.1.2,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,6AA48A0AC584BE82A3F961908D7B29A534382A8C31D3D0BACD0B3759F838E45C,"{IV.21.6.4.1} c:\sh{D}iv_\mathrm{X}\to\mathscr{Z}_\mathrm{X}^1 \tag{21.6.4.1} \] of sheaves of commutative groups. It clearly suffices to define a homomorphism of $\sh{M}_\mathrm{X}^*$ to $\mathscr{Z}_\mathrm{X}^1$, which vanishes on $\sh{O}_\mathrm{X}^*$ \sref{IV.21.1.2}; or, by definition, $\sh{M}_\mathrm{X}^*$ is the \emph{symmetrised} monoid sheaf of $\sh{O}_\mathrm{X}\cap\sh{M}_\mathrm{X}^*$, and a homomorphism $\sh{M}_\mathrm{X}^*\to\mathscr{Z}_\mathrm{X}^1$ is uniquely determined by the data of its restriction $\sh{S}(\"
ega4.reference.application.sha256.272b9d1808d18ade15268e7bbcfdee2183b730dcc8e73d8ada40a3115e966c70,ega4.reference.candidate.sha256.272b9d1808d18ade15268e7bbcfdee2183b730dcc8e73d8ada40a3115e966c70,explicit_sref,source_aligned/ega4-21.tex,965,73,65020,65036,\sref{IV.19.1.4},\sref{IV.19.1.4},19.1.4,IV,IV.19.1.4,ega4.c04.prop.19-1-4,subsection.19.1,1,IV.19.1.4,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,F6827B13B5D4835814634CAD6F9A657A896EECA342F0BBCD156053004B4673BE,"b-prescheme $\mathrm{Y}(\mathrm{D})$ of $\mathrm{X}$, defined by the Ideal $\sh{J}_\mathrm{X}(\mathrm{D})\subset\sh{O}_\mathrm{X}$, and which is regularly immersed and of codimension $1$. At each of the maximal points $x$ of $\mathrm{Y}(\mathrm{D})$, we have (\sref{IV.19.1.4}{} and \sref{IV.5.1.2}{}) $\codim(\overline{\{x\}},\mathrm{X})=\dim(\sh{O}_{\mathrm{X},x})=1$, in other words $x\in\mathrm{X}^{(1)}$; moreover the set of these maximal points is locally finite in $\mathrm{X}$ \sref{IV.3.1.6}, and $\sh{O}_{\mathrm{Y}(\mathrm{D}"
ega4.reference.application.sha256.91857d645e179ad4cb9ef7665f6aa27c267457a38b480ce0e1563bed61e8509e,ega4.reference.candidate.sha256.91857d645e179ad4cb9ef7665f6aa27c267457a38b480ce0e1563bed61e8509e,explicit_sref,source_aligned/ega4-21.tex,965,96,65043,65058,\sref{IV.5.1.2},\sref{IV.5.1.2},5.1.2,IV,IV.5.1.2,ega4.c04.prop.5-1-2,section*.305,1,IV.5.1.2,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,A88B0AC2E0152B6E2B91E7BC8A885C1A0844580CD4C79586111FEA246C2B3B72,"(\mathrm{D})$ of $\mathrm{X}$, defined by the Ideal $\sh{J}_\mathrm{X}(\mathrm{D})\subset\sh{O}_\mathrm{X}$, and which is regularly immersed and of codimension $1$. At each of the maximal points $x$ of $\mathrm{Y}(\mathrm{D})$, we have (\sref{IV.19.1.4}{} and \sref{IV.5.1.2}{}) $\codim(\overline{\{x\}},\mathrm{X})=\dim(\sh{O}_{\mathrm{X},x})=1$, in other words $x\in\mathrm{X}^{(1)}$; moreover the set of these maximal points is locally finite in $\mathrm{X}$ \sref{IV.3.1.6}, and $\sh{O}_{\mathrm{Y}(\mathrm{D}),x}$ is an \emph{Arti"
ega4.reference.application.sha256.04aeac259b1f9e2220c521fb1016efd4568a48a73589f8f3c82e87dc257be49d,ega4.reference.candidate.sha256.04aeac259b1f9e2220c521fb1016efd4568a48a73589f8f3c82e87dc257be49d,explicit_sref,source_aligned/ega4-21.tex,966,76,65245,65260,\sref{IV.3.1.6},\sref{IV.3.1.6},3.1.6,IV,IV.3.1.6,ega4.c04.prop.3-1-6,section*.36,1,IV.3.1.6,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,AD8D4D35C9AC47D2CD4F72B6C203D03F68F7A93C7BC5DAF18084C8FB28CCF108,"$\mathrm{Y}(\mathrm{D})$, we have (\sref{IV.19.1.4}{} and \sref{IV.5.1.2}{}) $\codim(\overline{\{x\}},\mathrm{X})=\dim(\sh{O}_{\mathrm{X},x})=1$, in other words $x\in\mathrm{X}^{(1)}$; moreover the set of these maximal points is locally finite in $\mathrm{X}$ \sref{IV.3.1.6}, and $\sh{O}_{\mathrm{Y}(\mathrm{D}),x}$ is an \emph{Artinian} ring. At every point $x\in\mathrm{X}^{(1)}$ which is not a maximal point of $\mathrm{Y}(\mathrm{D})$, we necessarily have $x\notin\mathrm{Y}(\mathrm{D})$, so $\sh{O}_{\mathrm{Y}(\mathrm{D}),x}=0$."
ega4.reference.application.sha256.f792c9a5c57b11f6a76710fb1ba6383bc8eabe7507402566d3aea40289058b71,ega4.reference.candidate.sha256.f792c9a5c57b11f6a76710fb1ba6383bc8eabe7507402566d3aea40289058b71,explicit_sref,source_aligned/ega4-21.tex,987,9,66224,66240,\sref{IV.21.2.5},\sref{IV.21.2.5},21.2.5,IV,IV.21.2.5,ega4.c04.statement.21-2-5,Item.1052,1,IV.21.2.5,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,EB1B3ABCB8DF82BF2AE2049673BDF01412B86FE9933859B0C7ACFE5F5823896C,"\mathrm{X})$. \end{proposition} \begin{proof} It amounts to showing that for two positive divisors $\mathrm{D}$, $\mathrm{D}'$, we have \[ \operatorname{cyc}(\mathrm{D}+\mathrm{D}')=\operatorname{cyc}(\mathrm{D})+\operatorname{cyc}(\mathrm{D}'). \] Now, by \sref{IV.21.2.5}{} $\sh{J}_\mathrm{X}(\mathrm{D}+\mathrm{D}')=\sh{J}_\mathrm{X}(\mathrm{D})\sh{J}_\mathrm{X}(\mathrm{D}')$; it thus amounts to showing that if $x\in\mathrm{X}^{(1)}$, setting $\mathrm{A}=\sh{O}_{\mathrm{X},x}$, and if $t$ and $t'$ are two regular elements of $"
ega4.reference.application.sha256.a3fe8130175e38e8b784c25c61c5325e303c637c2f21a73f78ad66313d5ada9a,ega4.reference.candidate.sha256.a3fe8130175e38e8b784c25c61c5325e303c637c2f21a73f78ad66313d5ada9a,explicit_sref,source_aligned/ega4-21.tex,997,244,67247,67265,\sref{IV.21.6.4.2},\sref{IV.21.6.4.2},21.6.4.2,IV,IV.21.6.4.2,ega4.c04.eq.21-6-4-2,AMS.873,1,IV.21.6.4.2,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,76256F42C6712CC477D64E8E8136028CD0CBBCDEFC10223D240F926738B50994,"dpage[IV-4]{273} whence $\operatorname{cyc}(\mathrm{D}|\mathrm{U})=\operatorname{cyc}(\mathrm{D})|\mathrm{U}$, and the homomorphisms $\operatorname{cyc}:\operatorname{Div}^+(\mathrm{U})\to\mathfrak{Z}^1(\mathrm{U})$ define a homomorphism of sheaves of monoids \sref{IV.21.6.4.2}, whence the sought-after homomorphism \sref{IV.21.6.4.1}{} of sheaves of groups. We have $\Supp(\operatorname{cyc}(\mathrm{D}))\subset\Supp(\mathrm{D})$ for every divisor $\mathrm{D}$ and \begin{env}[21.6.6.2] \label{IV.21.6.6.2} \[ \Supp(\operatorname{cyc"
ega4.reference.application.sha256.433d98e3928216ff508c72f29bfbd9c668573e720f3664dc2b39ff4b3bc9f4e4,ega4.reference.candidate.sha256.433d98e3928216ff508c72f29bfbd9c668573e720f3664dc2b39ff4b3bc9f4e4,explicit_sref,source_aligned/ega4-21.tex,997,301,67304,67322,\sref{IV.21.6.4.1},\sref{IV.21.6.4.1},21.6.4.1,IV,IV.21.6.4.1,ega4.c04.statement.21-6-4-1,AMS.872,1,IV.21.6.4.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,82CA8FE4359E6E15B03B1F9A274139518465BA4512118384422B54915588FC2F,"athrm{U})=\operatorname{cyc}(\mathrm{D})|\mathrm{U}$, and the homomorphisms $\operatorname{cyc}:\operatorname{Div}^+(\mathrm{U})\to\mathfrak{Z}^1(\mathrm{U})$ define a homomorphism of sheaves of monoids \sref{IV.21.6.4.2}, whence the sought-after homomorphism \sref{IV.21.6.4.1}{} of sheaves of groups. We have $\Supp(\operatorname{cyc}(\mathrm{D}))\subset\Supp(\mathrm{D})$ for every divisor $\mathrm{D}$ and \begin{env}[21.6.6.2] \label{IV.21.6.6.2} \[ \Supp(\operatorname{cyc}(\mathrm{D}))=\Supp(\mathrm{D})\quad\text{when}\quad\mat"
ega4.reference.application.sha256.1db57ba67340617c493e010b9cbff732756584bda49c42f5e1ba4f02546adbe8,ega4.reference.candidate.sha256.1db57ba67340617c493e010b9cbff732756584bda49c42f5e1ba4f02546adbe8,explicit_sref,source_aligned/ega4-21.tex,1006,49,67657,67674,\sref{IV.21.2.12},\sref{IV.21.2.12},21.2.12,IV,IV.21.2.12,ega4.c04.statement.21-2-12,AMS.853,1,IV.21.2.12,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,FDB0A6C9013B77EFC4A749FE42EC20E8662A7804C3324032480613A0D47A3269,"bset\Supp(\mathrm{D})$ for every divisor $\mathrm{D}$ and \begin{env}[21.6.6.2] \label{IV.21.6.6.2} \[ \Supp(\operatorname{cyc}(\mathrm{D}))=\Supp(\mathrm{D})\quad\text{when}\quad\mathrm{D}\geq 0; \] \end{env} we have indeed already seen the second relation \sref{IV.21.2.12}; when $\mathrm{D}$ is arbitrary, the relation $\mathrm{D}_x=0$ implies the existence of an open neighbourhood $\mathrm{U}$ of $x$ such that $\mathrm{D}|\mathrm{U}=0$, whence $\operatorname{cyc}(\mathrm{D})|\mathrm{U}=0$, which proves our assertion. \begin{en"
ega4.reference.application.sha256.d128d83eb491a60b189e235c99ade7546d01f0d7487142c8dff268053c94e210,ega4.reference.candidate.sha256.d128d83eb491a60b189e235c99ade7546d01f0d7487142c8dff268053c94e210,explicit_sref,source_aligned/ega4-21.tex,1011,18,67980,67998,\sref{IV.21.6.4.1},\sref{IV.21.6.4.1},21.6.4.1,IV,IV.21.6.4.1,ega4.c04.statement.21-6-4-1,AMS.872,1,IV.21.6.4.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,82CA8FE4359E6E15B03B1F9A274139518465BA4512118384422B54915588FC2F,"$\mathrm{D}_x=0$ implies the existence of an open neighbourhood $\mathrm{U}$ of $x$ such that $\mathrm{D}|\mathrm{U}=0$, whence $\operatorname{cyc}(\mathrm{D})|\mathrm{U}=0$, which proves our assertion. \begin{env}[21.6.7] \label{IV.21.6.7} The homomorphism \sref{IV.21.6.4.1}{} gives, by passage to groups of sections over $\mathrm{X}$, a \emph{homomorphism of ordered groups} $\operatorname{Div}(\mathrm{X})\to\mathfrak{Z}^1(\mathrm{X})$, which we will also denote $\mathrm{D}\mapsto\operatorname{cyc}(\mathrm{D})$; the number $\opera"
ega4.reference.application.sha256.25594e1006ac656ae16c1bcd5ecc825ec6d20fc6bc779edd69440e4f63b687c5,ega4.reference.candidate.sha256.25594e1006ac656ae16c1bcd5ecc825ec6d20fc6bc779edd69440e4f63b687c5,explicit_sref,source_aligned/ega4-21.tex,1060,57,71713,71729,\sref{IV.20.3.7},\sref{IV.20.3.7},20.3.7,IV,IV.20.3.7,ega4.c04.prop.20-3-7,AMS.812,1,IV.20.3.7,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,482D0D6A184D425CF755E13A4F10E3CBC5D2974C410C89B55EF6DAC3897551A7,"cap\mathrm{T}_y)$, $\mathrm{Z}_y$ is \emph{principal}, otherwise said there exists a regular meromorphic function $g$ on $\mathrm{T}_y$ such that $\mathrm{Z}_y=\operatorname{cyc}(\operatorname{div}(g))$. This follows at once from the definition above and from \sref{IV.20.3.7}{} which establishes a bijective correspondence between the regular meromorphic functions on $\mathrm{T}_y$ and the germs of regular meromorphic functions on the open neighbourhoods of $y$ in $\mathrm{X}$ when $\mathrm{X}$ is locally Noetherian. We express thi"
ega4.reference.application.sha256.7542a00f053aa9c120a8b5ae72435d1e28f54b6f4727954a6112984366b2324e,ega4.reference.candidate.sha256.7542a00f053aa9c120a8b5ae72435d1e28f54b6f4727954a6112984366b2324e,explicit_sref,source_aligned/ega4-21.tex,1108,165,76350,76366,\sref{IV.21.1.8},\sref{IV.21.1.8},21.1.8,IV,IV.21.1.8,ega4.c04.prop.21-1-8,AMS.837,1,IV.21.1.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,B1CE5E54A72140F046C56694CC4D545CC3A57EC92080FF14381FF4CF17B60C2A,"\sref[II]{II.7.1.6}), whence $\operatorname{prof}(\sh{O}_{\mathrm{X},x})=1$ \sref[0]{0.16.5.1}; the only points of $\mathrm{X}$ such that $\operatorname{prof}(\sh{O}_{\mathrm{X},x})=1$ are thus the points of $\mathrm{X}^{(1)}$, and the conclusion follows from \sref{IV.21.1.8}. \item The equivalence of \emph{a)} and \emph{b)} is clear by virtue of (i). From the characterisation of locally principal cycles given in \sref{IV.21.6.7}, and the relation between $1$-codimensional cycles on $\Spec(\mathrm{A})$ and divisors (in the sens"
ega4.reference.application.sha256.0e39881c9cb3899a1dfd08d50060711748f41d735ca2c64ad85e649f93754a07,ega4.reference.candidate.sha256.0e39881c9cb3899a1dfd08d50060711748f41d735ca2c64ad85e649f93754a07,explicit_sref,source_aligned/ega4-21.tex,1111,64,76510,76526,\sref{IV.21.6.7},\sref{IV.21.6.7},21.6.7,IV,IV.21.6.7,ega4.c04.statement.21-6-7,AMS.874,1,IV.21.6.7,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,5C7AE1AEE573C81D7682949F350E85D8EE0DD7E54DFBB3776915E2CBE632AA07,"sh{O}_{\mathrm{X},x})=1$ are thus the points of $\mathrm{X}^{(1)}$, and the conclusion follows from \sref{IV.21.1.8}. \item The equivalence of \emph{a)} and \emph{b)} is clear by virtue of (i). From the characterisation of locally principal cycles given in \sref{IV.21.6.7}, and the relation between $1$-codimensional cycles on $\Spec(\mathrm{A})$ and divisors (in the sense of Bourbaki) of the ring $\mathrm{A}$ when $\mathrm{A}$ is a Noetherian integrally closed ring \sref{IV.21.6.8}, condition \emph{b)} is equivalent to saying t"
ega4.reference.application.sha256.cf7c9475b94b8c5cf89e56edb8163b902a74e5f30bf3e7c8b698b6c2e00ea479,ega4.reference.candidate.sha256.cf7c9475b94b8c5cf89e56edb8163b902a74e5f30bf3e7c8b698b6c2e00ea479,explicit_sref,source_aligned/ega4-21.tex,1111,277,76723,76739,\sref{IV.21.6.8},\sref{IV.21.6.8},21.6.8,IV,IV.21.6.8,ega4.c04.statement.21-6-8,AMS.879,1,IV.21.6.8,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,7CF7421C404F8BC9A396945B21AA6A62B0C9FCC8F1DACB5DB3B4BB8043CB6486,"erisation of locally principal cycles given in \sref{IV.21.6.7}, and the relation between $1$-codimensional cycles on $\Spec(\mathrm{A})$ and divisors (in the sense of Bourbaki) of the ring $\mathrm{A}$ when $\mathrm{A}$ is a Noetherian integrally closed ring \sref{IV.21.6.8}, condition \emph{b)} is equivalent to saying that for all $x\in\mathrm{X}$, every divisor of the ring $\sh{O}_{\mathrm{X},x}$ is principal, in other words that the ring $\sh{O}_{\mathrm{X},x}$ is factorial (Bourbaki, \emph{Alg.\ comm.}, chap.~VII, \textsectio"
ega4.reference.application.sha256.cac58731757ca87459ecb466aeda70731970b4f24b14cfe5c77f1bd80c1dacd1,ega4.reference.candidate.sha256.cac58731757ca87459ecb466aeda70731970b4f24b14cfe5c77f1bd80c1dacd1,explicit_sref,source_aligned/ega4-21.tex,1118,402,77770,77786,\sref{IV.21.6.7},\sref{IV.21.6.7},21.6.7,IV,IV.21.6.7,ega4.c04.statement.21-6-7,AMS.874,1,IV.21.6.7,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,5C7AE1AEE573C81D7682949F350E85D8EE0DD7E54DFBB3776915E2CBE632AA07,"are two \emph{coprime} elements of $\mathrm{A}$, whose divisors are well-determined (\emph{loc.\ cit.}, \textsection~3, n\textsuperscript{o}~3), these divisors are identified respectively with the \emph{divisor of zeros} and the \emph{divisor of poles} of $f$ \sref{IV.21.6.7}. \end{env} \begin{corollary}[21.6.10] \label{IV.21.6.10} Let $\mathrm{X}$ be a locally Noetherian normal prescheme. \begin{enumerate}[label=(\roman*)] \item There exists a canonical injective homomorphism \[ \label{IV.21.6.10.1} \operatorname{Pic}(\mathr"
ega4.reference.application.sha256.d3706579ea1259ddd9313edc4916fb83c1f8f45f494da31c885b68f695c026e5,ega4.reference.candidate.sha256.d3706579ea1259ddd9313edc4916fb83c1f8f45f494da31c885b68f695c026e5,explicit_sref,source_aligned/ega4-21.tex,1132,64,78166,78185,\sref{IV.21.6.10.1},\sref{IV.21.6.10.1},21.6.10.1,IV,IV.21.6.10.1,ega4.c04.eq.21-6-10-1,AMS.881,1,IV.21.6.10.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,7E517A768B0AA15532DFE6C0E1CDB1DDB2F9131F455EFD1BE7EE5E4186B8D867,"egin{enumerate}[label=(\roman*)] \item There exists a canonical injective homomorphism \[ \label{IV.21.6.10.1} \operatorname{Pic}(\mathrm{X})\to\mathfrak{Cl}(\mathrm{X}). \tag{21.6.10.1} \] \item If $\mathrm{X}$ is locally factorial, the homomorphism \sref{IV.21.6.10.1}{} is bijective, and conversely. \end{enumerate} \end{corollary} \begin{proof} We have seen \sref{IV.21.6.7}{} that the image of $\operatorname{Div.princ}(\mathrm{X})$ by the homomorphism $\operatorname{cyc}:\operatorname{Div}(\mathrm{X})\to\mathfrak{Z}^1(\ma"
ega4.reference.application.sha256.42f1cf3f6d7b55ebdf76abe8d04cc0abe58eff4f1bb7b3d115f2d0dce8e5448f,ega4.reference.candidate.sha256.42f1cf3f6d7b55ebdf76abe8d04cc0abe58eff4f1bb7b3d115f2d0dce8e5448f,explicit_sref,source_aligned/ega4-21.tex,1137,14,78278,78294,\sref{IV.21.6.7},\sref{IV.21.6.7},21.6.7,IV,IV.21.6.7,ega4.c04.statement.21-6-7,AMS.874,1,IV.21.6.7,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,5C7AE1AEE573C81D7682949F350E85D8EE0DD7E54DFBB3776915E2CBE632AA07,"\operatorname{Pic}(\mathrm{X})\to\mathfrak{Cl}(\mathrm{X}). \tag{21.6.10.1} \] \item If $\mathrm{X}$ is locally factorial, the homomorphism \sref{IV.21.6.10.1}{} is bijective, and conversely. \end{enumerate} \end{corollary} \begin{proof} We have seen \sref{IV.21.6.7}{} that the image of $\operatorname{Div.princ}(\mathrm{X})$ by the homomorphism $\operatorname{cyc}:\operatorname{Div}(\mathrm{X})\to\mathfrak{Z}^1(\mathrm{X})$ is $\mathfrak{Z}^1_\mathrm{princ}(\mathrm{X})$; we thus deduce from \sref{IV.21.6.9}{} that the hom"
ega4.reference.application.sha256.2d11460e1614eaf4c72284a0d64e30d84ac04a83f127a7f44c35545eff84931f,ega4.reference.candidate.sha256.2d11460e1614eaf4c72284a0d64e30d84ac04a83f127a7f44c35545eff84931f,explicit_sref,source_aligned/ega4-21.tex,1138,21,78523,78539,\sref{IV.21.6.9},\sref{IV.21.6.9},21.6.9,IV,IV.21.6.9,ega4.c04.thm.21-6-9,AMS.879,1,IV.21.6.9,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,94B9B717BD8459040C9F6B0137D6DFA98E3EE503368703FEEFA17881D9212670,"} We have seen \sref{IV.21.6.7}{} that the image of $\operatorname{Div.princ}(\mathrm{X})$ by the homomorphism $\operatorname{cyc}:\operatorname{Div}(\mathrm{X})\to\mathfrak{Z}^1(\mathrm{X})$ is $\mathfrak{Z}^1_\mathrm{princ}(\mathrm{X})$; we thus deduce from \sref{IV.21.6.9}{} that the homomorphism $\operatorname{Div}(\mathrm{X})/\operatorname{Div.princ}(\mathrm{X})\to\mathfrak{Z}^1(\mathrm{X})/\mathfrak{Z}^1_\mathrm{princ}(\mathrm{X})=\mathfrak{Cl}(\mathrm{X})$ deduced from $\operatorname{cyc}$ is injective, and that it is bijec"
ega4.reference.application.sha256.7ead00c35d10c8de21afcbbef245c09a7861e85384482a64ef8ffb85618e4c34,ega4.reference.candidate.sha256.7ead00c35d10c8de21afcbbef245c09a7861e85384482a64ef8ffb85618e4c34,explicit_sref,source_aligned/ega4-21.tex,1139,227,79080,79098,\sref{IV.21.3.3.1},\sref{IV.21.3.3.1},21.3.3.1,IV,IV.21.3.3.1,ega4.c04.eq.21-3-3-1,AMS.858,1,IV.21.3.3.1,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,04BA481CF6A88A46248C5B613064D4E4D7509C52D2ED75EB57B2FA57E82849BD,"\mathrm{X}$ is locally factorial. The conclusion follows from the fact that, when $\mathrm{X}$ is locally Noetherian and reduced, the canonical homomorphism $\operatorname{Div}(\mathrm{X})/\operatorname{Div.princ}(\mathrm{X})\to\operatorname{Pic}(\mathrm{X})$ \sref{IV.21.3.3.1}{} is bijective \sref{IV.21.3.4},{}~(ii). \end{proof} \begin{corollary}[21.6.11] \label{IV.21.6.11} Let $\mathrm{X}$ be a locally Noetherian prescheme which is locally factorial. Then the sheaf $\sh{D}iv_\mathrm{X}$ is flasque, and for every open $\mathrm{U}$"
ega4.reference.application.sha256.74a1512b6321cefea9415cbb2afcc444c1367c44ab7822d7070e430b328bb734,ega4.reference.candidate.sha256.74a1512b6321cefea9415cbb2afcc444c1367c44ab7822d7070e430b328bb734,explicit_sref,source_aligned/ega4-21.tex,1139,261,79114,79130,\sref{IV.21.3.4},\sref{IV.21.3.4},21.3.4,IV,IV.21.3.4,ega4.c04.prop.21-3-4,Item.1054,1,IV.21.3.4,explicit_same_reader_reference,existing_local_link,exact compiled same-reader label,E5415199A9332AA3FE26DED63AF99812DF9A319B95B54F96375CFF2FF964854A,8F81D2533674AE810C83405E10030AE9DA47FD0109F695150D5C551C5F7F97C8,"The conclusion follows from the fact that, when $\mathrm{X}$ is locally Noetherian and reduced, the canonical homomorphism $\operatorname{Div}(\mathrm{X})/\operatorname{Div.princ}(\mathrm{X})\to\operatorname{Pic}(\mathrm{X})$ \sref{IV.21.3.3.1}{} is bijective \sref{IV.21.3.4},{}~(ii). \end{proof} \begin{corollary}[21.6.11] \label{IV.21.6.11} Let $\mathrm{X}$ be a locally Noetherian prescheme which is locally factorial. Then the sheaf $\sh{D}iv_\mathrm{X}$ is flasque, and for every open $\mathrm{U}$ of $\mathrm{X}$, the canonical"
