target_id,latex_label,aux_locator,baseline_pdf_destination,expose,context,kind,title,compiled_page,source_relpath,source_line,source_occurrence_count,compiled_status,final_aux_present,final_aux_number,final_aux_page,final_aux_destination,stable_destination_present,baseline_destination_present,delivered_pdf_destination,delivered_pdf_page
ega4.c04.prop.17-15-15,IV.17.15.15,17.15,Item.882,IV,c04,prop,17.15.15,460,source_aligned/ega4-17.tex,2544,1,baseline_aux_present,true,17.15,460,Item.882,true,true,ega4.c04.prop.17-15-15,460
ega4.c04.subsec.17-16,subsection:IV.17.16,17.16,subsection.17.16,IV,c04,subsec,Quasi-sections of flat or smooth morphisms,461,source_aligned/ega4-17.tex,2555,1,baseline_aux_present,true,17.16,461,subsection.17.16,true,true,ega4.c04.subsec.17-16,461
ega4.c04.subsec.17-16.key-iv-17-16,IV.17.16,17.16,subsection.17.16,IV,c04,subsec,Quasi-sections of flat or smooth morphisms,461,source_aligned/ega4-17.tex,2556,1,baseline_aux_present,true,17.16,461,subsection.17.16,true,true,ega4.c04.subsec.17-16.key-iv-17-16,461
ega4.c04.prop.17-16-1,IV.17.16.1,17.16,subsection.17.16,IV,c04,prop,17.16.1,461,source_aligned/ega4-17.tex,2561,1,baseline_aux_present,true,17.16,461,subsection.17.16,true,true,ega4.c04.prop.17-16-1,461
ega4.c04.cor.17-16-2,IV.17.16.2,17.16,subsection.17.16,IV,c04,cor,17.16.2,461,source_aligned/ega4-17.tex,2577,1,baseline_aux_present,true,17.16,461,subsection.17.16,true,true,ega4.c04.cor.17-16-2,461
ega4.c04.cor.17-16-3,IV.17.16.3,17.16,subsection.17.16,IV,c04,cor,17.16.3,461,source_aligned/ega4-17.tex,2589,1,baseline_aux_present,true,17.16,461,subsection.17.16,true,true,ega4.c04.cor.17-16-3,461
ega4.c04.prop.17-16-4,IV.17.16.4,17.16,subsection.17.16,IV,c04,prop,17.16.4,461,source_aligned/ega4-17.tex,2601,1,baseline_aux_present,true,17.16,461,subsection.17.16,true,true,ega4.c04.prop.17-16-4,461
ega4.c04.cor.17-16-5,IV.17.16.5,17.16,subsection.17.16,IV,c04,cor,17.16.5,462,source_aligned/ega4-17.tex,2638,1,baseline_aux_present,true,17.16,462,subsection.17.16,true,true,ega4.c04.cor.17-16-5,462
ega4.c04.prop.17-16-6,IV.17.16.6,17.16,subsection.17.16,IV,c04,prop,17.16.6,463,source_aligned/ega4-17.tex,2657,1,baseline_aux_present,true,17.16,463,subsection.17.16,true,true,ega4.c04.prop.17-16-6,463
ega4.c04.sec.18,section:IV.18,18,section.18,IV,c04,sec,Supplement on \'etale morphisms. Henselian local rings and strictly local rings,463,source_aligned/ega4-18.tex,2,1,baseline_aux_present,true,18,463,section.18,true,true,ega4.c04.sec.18,463
ega4.c04.sec.18.key-iv-18,IV.18,18,section.18,IV,c04,sec,Supplement on \'etale morphisms. Henselian local rings and strictly local rings,463,source_aligned/ega4-18.tex,3,1,baseline_aux_present,true,18,463,section.18,true,true,ega4.c04.sec.18.key-iv-18,463
ega4.c04.subsec.18-1,subsection:IV.18.1,18.1,subsection.18.1,IV,c04,subsec,A remarkable equivalence of categories,464,source_aligned/ega4-18.tex,8,1,baseline_aux_present,true,18.1,464,subsection.18.1,true,true,ega4.c04.subsec.18-1,464
ega4.c04.prop.18-1-1,IV.18.1.1,18.1,subsection.18.1,IV,c04,prop,18.1.1,464,source_aligned/ega4-18.tex,11,1,baseline_aux_present,true,18.1,464,subsection.18.1,true,true,ega4.c04.prop.18-1-1,464
ega4.c04.eq.18-1-1-1,IV.18.1.1.1,{18.1.1.1},AMS.763,IV,c04,eq,A remarkable equivalence of categories,464,source_aligned/ega4-18.tex,32,1,baseline_aux_present,true,{18.1.1.1},464,AMS.763,true,true,ega4.c04.eq.18-1-1-1,464
ega4.c04.thm.18-1-2,IV.18.1.2,18.1,AMS.763,IV,c04,thm,18.1.2,464,source_aligned/ega4-18.tex,46,1,baseline_aux_present,true,18.1,464,AMS.763,true,true,ega4.c04.thm.18-1-2,464
ega4.c04.cor.18-1-3,IV.18.1.3,18.1,AMS.763,IV,c04,cor,18.1.3,465,source_aligned/ega4-18.tex,69,1,baseline_aux_present,true,18.1,465,AMS.763,true,true,ega4.c04.cor.18-1-3,465
ega4.c04.subsec.18-2,subsection:IV.18.2,18.2,subsection.18.2,IV,c04,subsec,\'Etale coverings,465,source_aligned/ega4-18.tex,80,1,baseline_aux_present,true,18.2,465,subsection.18.2,true,true,ega4.c04.subsec.18-2,465
ega4.c04.statement.18-2-1,IV.18.2.1,18.2,subsection.18.2,IV,c04,statement,18.2.1,465,source_aligned/ega4-18.tex,85,1,baseline_aux_present,true,18.2,465,subsection.18.2,true,true,ega4.c04.statement.18-2-1,465
ega4.c04.statement.18-2-1-1,IV.18.2.1.1,{18.2.1.1},AMS.764,IV,c04,statement,18.2.1,465,source_aligned/ega4-18.tex,88,1,baseline_aux_present,true,{18.2.1.1},465,AMS.764,true,true,ega4.c04.statement.18-2-1-1,465
ega4.c04.eq.18-2-1-2,IV.18.2.1.2,{18.2.1.2},AMS.765,IV,c04,eq,18.2.1,465,source_aligned/ega4-18.tex,98,1,baseline_aux_present,true,{18.2.1.2},465,AMS.765,true,true,ega4.c04.eq.18-2-1-2,465
ega4.c04.statement.18-2-2,IV.18.2.2,18.2,AMS.765,IV,c04,statement,18.2.2,465,source_aligned/ega4-18.tex,105,1,baseline_aux_present,true,18.2,465,AMS.765,true,true,ega4.c04.statement.18-2-2,465
ega4.c04.eq.18-2-2-1,IV.18.2.2.1,{18.2.2.1},AMS.766,IV,c04,eq,18.2.2,465,source_aligned/ega4-18.tex,113,1,baseline_aux_present,true,{18.2.2.1},465,AMS.766,true,true,ega4.c04.eq.18-2-2-1,465
ega4.c04.eq.18-2-2-2,IV.18.2.2.2,{18.2.2.2},AMS.767,IV,c04,eq,18.2.2,465,source_aligned/ega4-18.tex,119,1,baseline_aux_present,true,{18.2.2.2},465,AMS.767,true,true,ega4.c04.eq.18-2-2-2,465
ega4.c04.eq.18-2-2-3,IV.18.2.2.3,{18.2.2.3},AMS.768,IV,c04,eq,18.2.2,465,source_aligned/ega4-18.tex,126,1,baseline_aux_present,true,{18.2.2.3},465,AMS.768,true,true,ega4.c04.eq.18-2-2-3,465
ega4.c04.eq.18-2-2-4,IV.18.2.2.4,{18.2.2.4},AMS.769,IV,c04,eq,18.2.2,465,source_aligned/ega4-18.tex,131,1,baseline_aux_present,true,{18.2.2.4},465,AMS.769,true,true,ega4.c04.eq.18-2-2-4,465
ega4.c04.prop.18-2-3,IV.18.2.3,18.2,AMS.769,IV,c04,prop,18.2.3,466,source_aligned/ega4-18.tex,140,1,baseline_aux_present,true,18.2,466,AMS.769,true,true,ega4.c04.prop.18-2-3,466
ega4.c04.cor.18-2-4,IV.18.2.4,18.2,Item.885,IV,c04,cor,18.2.4,466,source_aligned/ega4-18.tex,176,1,baseline_aux_present,true,18.2,466,Item.885,true,true,ega4.c04.cor.18-2-4,466
ega4.c04.cor.18-2-5,IV.18.2.5,18.2,Item.887,IV,c04,cor,18.2.5,466,source_aligned/ega4-18.tex,197,1,baseline_aux_present,true,18.2,466,Item.887,true,true,ega4.c04.cor.18-2-5,466
ega4.c04.cor.18-2-6,IV.18.2.6,18.2,Item.887,IV,c04,cor,18.2.6,467,source_aligned/ega4-18.tex,210,1,baseline_aux_present,true,18.2,467,Item.887,true,true,ega4.c04.cor.18-2-6,467
ega4.c04.item.18-2-7,IV.18.2.7,18.2,Item.887,IV,c04,item,18.2.7,467,source_aligned/ega4-18.tex,220,1,baseline_aux_present,true,18.2,467,Item.887,true,true,ega4.c04.item.18-2-7,467
ega4.c04.eq.18-2-7-1,IV.18.2.7.1,{18.2.7.1},AMS.770,IV,c04,eq,18.2.7,467,source_aligned/ega4-18.tex,235,1,baseline_aux_present,true,{18.2.7.1},467,AMS.770,true,true,ega4.c04.eq.18-2-7-1,467
ega4.c04.eq.18-2-7-2,IV.18.2.7.2,{18.2.7.2},AMS.771,IV,c04,eq,18.2.7,467,source_aligned/ega4-18.tex,242,1,baseline_aux_present,true,{18.2.7.2},467,AMS.771,true,true,ega4.c04.eq.18-2-7-2,467
ega4.c04.prop.18-2-8,IV.18.2.8,18.2,AMS.771,IV,c04,prop,18.2.8,467,source_aligned/ega4-18.tex,257,1,baseline_aux_present,true,18.2,467,AMS.771,true,true,ega4.c04.prop.18-2-8,467
ega4.c04.cor.18-2-9,IV.18.2.9,18.2,AMS.771,IV,c04,cor,18.2.9,467,source_aligned/ega4-18.tex,270,1,baseline_aux_present,true,18.2,467,AMS.771,true,true,ega4.c04.cor.18-2-9,467
ega4.c04.statement.18-2-10,IV.18.2.10,18.2,AMS.771,IV,c04,statement,18.2.10,467,source_aligned/ega4-18.tex,276,1,baseline_aux_present,true,18.2,467,AMS.771,true,true,ega4.c04.statement.18-2-10,467
ega4.c04.subsec.18-3,subsection:IV.18.3,18.3,subsection.18.3,IV,c04,subsec,Finite algebras and \'etale algebras,468,source_aligned/ega4-18.tex,289,1,baseline_aux_present,true,18.3,468,subsection.18.3,true,true,ega4.c04.subsec.18-3,468
ega4.c04.prop.18-3-1,IV.18.3.1,18.3,subsection.18.3,IV,c04,prop,18.3.1,468,source_aligned/ega4-18.tex,292,1,baseline_aux_present,true,18.3,468,subsection.18.3,true,true,ega4.c04.prop.18-3-1,468
ega4.c04.prop.18-3-2,IV.18.3.2,18.3,subsection.18.3,IV,c04,prop,18.3.2,468,source_aligned/ega4-18.tex,315,1,baseline_aux_present,true,18.3,468,subsection.18.3,true,true,ega4.c04.prop.18-3-2,468
ega4.c04.lem.18-3-2-1,IV.18.3.2.1,18.3,subsection.18.3,IV,c04,lem,18.3.2.1,468,source_aligned/ega4-18.tex,329,1,baseline_aux_present,true,18.3,468,subsection.18.3,true,true,ega4.c04.lem.18-3-2-1,468
ega4.c04.eq.18-3-2-2,IV.18.3.2.2,{18.3.2.2},AMS.772,IV,c04,eq,Finite algebras and \'etale algebras,469,source_aligned/ega4-18.tex,362,1,baseline_aux_present,true,{18.3.2.2},469,AMS.772,true,true,ega4.c04.eq.18-3-2-2,469
ega4.c04.statement.18-3-3,IV.18.3.3,18.3,AMS.772,IV,c04,statement,18.3.3,469,source_aligned/ega4-18.tex,396,1,baseline_aux_present,true,18.3,469,AMS.772,true,true,ega4.c04.statement.18-3-3,469
ega4.c04.thm.18-3-4,IV.18.3.4,18.3,AMS.772,IV,c04,thm,18.3.4,469,source_aligned/ega4-18.tex,403,1,baseline_aux_present,true,18.3,469,AMS.772,true,true,ega4.c04.thm.18-3-4,469
ega4.c04.subsec.18-4,subsection:IV.18.4,18.4,subsection.18.4,IV,c04,subsec,Local structure of unramified morphisms and of \'etale morphisms,470,source_aligned/ega4-18.tex,434,1,baseline_aux_present,true,18.4,470,subsection.18.4,true,true,ega4.c04.subsec.18-4,470
ega4.c04.lem.18-4-1,IV.18.4.1,18.4,subsection.18.4,IV,c04,lem,18.4.1,470,source_aligned/ega4-18.tex,439,1,baseline_aux_present,true,18.4,470,subsection.18.4,true,true,ega4.c04.lem.18-4-1,470
ega4.c04.prop.18-4-2,IV.18.4.2,18.4,subsection.18.4,IV,c04,prop,18.4.2,470,source_aligned/ega4-18.tex,457,1,baseline_aux_present,true,18.4,470,subsection.18.4,true,true,ega4.c04.prop.18-4-2,470
ega4.c04.cor.18-4-3,IV.18.4.3,18.4,subsection.18.4,IV,c04,cor,18.4.3,470,source_aligned/ega4-18.tex,475,1,baseline_aux_present,true,18.4,470,subsection.18.4,true,true,ega4.c04.cor.18-4-3,470
ega4.c04.lem.18-4-4,IV.18.4.4,18.4,subsection.18.4,IV,c04,lem,18.4.4,470,source_aligned/ega4-18.tex,488,1,baseline_aux_present,true,18.4,470,subsection.18.4,true,true,ega4.c04.lem.18-4-4,470
ega4.c04.prop.18-4-5,IV.18.4.5,18.4,subsection.18.4,IV,c04,prop,18.4.5,471,source_aligned/ega4-18.tex,507,1,baseline_aux_present,true,18.4,471,subsection.18.4,true,true,ega4.c04.prop.18-4-5,471
ega4.c04.thm.18-4-6,IV.18.4.6,18.4,subsection.18.4,IV,c04,thm,18.4.6,471,source_aligned/ega4-18.tex,533,1,baseline_aux_present,true,18.4,471,subsection.18.4,true,true,ega4.c04.thm.18-4-6,471
ega4.c04.lem.18-4-6-1,IV.18.4.6.1,18.4,subsection.18.4,IV,c04,lem,18.4.6.1,472,source_aligned/ega4-18.tex,557,1,baseline_aux_present,true,18.4,472,subsection.18.4,true,true,ega4.c04.lem.18-4-6-1,472
ega4.c04.cor.18-4-7,IV.18.4.7,18.4,subsection.18.4,IV,c04,cor,18.4.7,472,source_aligned/ega4-18.tex,599,1,baseline_aux_present,true,18.4,472,subsection.18.4,true,true,ega4.c04.cor.18-4-7,472
ega4.c04.cor.18-4-8,IV.18.4.8,18.4,subsection.18.4,IV,c04,cor,18.4.8,473,source_aligned/ega4-18.tex,622,1,baseline_aux_present,true,18.4,473,subsection.18.4,true,true,ega4.c04.cor.18-4-8,473
ega4.c04.prop.18-4-9,IV.18.4.9,18.4,subsection.18.4,IV,c04,prop,18.4.9,473,source_aligned/ega4-18.tex,638,1,baseline_aux_present,true,18.4,473,subsection.18.4,true,true,ega4.c04.prop.18-4-9,473
ega4.c04.prop.18-4-10,IV.18.4.10,18.4,Item.889,IV,c04,prop,18.4.10,473,source_aligned/ega4-18.tex,666,1,baseline_aux_present,true,18.4,473,Item.889,true,true,ega4.c04.prop.18-4-10,473
ega4.c04.statement.18-4-11,IV.18.4.11,18.4,Item.889,IV,c04,statement,18.4.11,474,source_aligned/ega4-18.tex,683,1,baseline_aux_present,true,18.4,474,Item.889,true,true,ega4.c04.statement.18-4-11,474
ega4.c04.cor.18-4-12,IV.18.4.12,18.4,Item.889,IV,c04,cor,18.4.12,474,source_aligned/ega4-18.tex,702,1,baseline_aux_present,true,18.4,474,Item.889,true,true,ega4.c04.cor.18-4-12,474
ega4.c04.cor.18-4-13,IV.18.4.13,18.4,Item.889,IV,c04,cor,18.4.13,474,source_aligned/ega4-18.tex,722,1,baseline_aux_present,true,18.4,474,Item.889,true,true,ega4.c04.cor.18-4-13,474
ega4.c04.cor.18-4-14,IV.18.4.14,18.4,Item.889,IV,c04,cor,18.4.14,475,source_aligned/ega4-18.tex,740,1,baseline_aux_present,true,18.4,475,Item.889,true,true,ega4.c04.cor.18-4-14,475
ega4.c04.subsec.18-5,subsection:IV.18.5,18.5,subsection.18.5,IV,c04,subsec,Henselian local rings,475,source_aligned/ega4-18.tex,759,1,baseline_aux_present,true,18.5,475,subsection.18.5,true,true,ega4.c04.subsec.18-5,475
ega4.c04.statement.18-5-1,IV.18.5.1,18.5,subsection.18.5,IV,c04,statement,18.5.1,475,source_aligned/ega4-18.tex,763,1,baseline_aux_present,true,18.5,475,subsection.18.5,true,true,ega4.c04.statement.18-5-1,475
ega4.c04.eq.18-5-1-1,IV.18.5.1.1,{18.5.1.1},AMS.773,IV,c04,eq,18.5.1,475,source_aligned/ega4-18.tex,769,1,baseline_aux_present,true,{18.5.1.1},475,AMS.773,true,true,ega4.c04.eq.18-5-1-1,475
ega4.c04.statement.18-5-2,IV.18.5.2,18.5,AMS.773,IV,c04,statement,18.5.2,476,source_aligned/ega4-18.tex,801,1,baseline_aux_present,true,18.5,476,AMS.773,true,true,ega4.c04.statement.18-5-2,476
ega4.c04.lem.18-5-3,IV.18.5.3,18.5,AMS.773,IV,c04,lem,18.5.3,476,source_aligned/ega4-18.tex,818,1,baseline_aux_present,true,18.5,476,AMS.773,true,true,ega4.c04.lem.18-5-3,476
ega4.c04.lem.18-5-3-1,IV.18.5.3.1,{18.5.3.1},AMS.774,IV,c04,lem,18.5.3,476,source_aligned/ega4-18.tex,822,1,baseline_aux_present,true,{18.5.3.1},476,AMS.774,true,true,ega4.c04.lem.18-5-3-1,476
ega4.c04.prop.18-5-4,IV.18.5.4,18.5,AMS.774,IV,c04,prop,18.5.4,476,source_aligned/ega4-18.tex,850,1,baseline_aux_present,true,18.5,476,AMS.774,true,true,ega4.c04.prop.18-5-4,476
ega4.c04.eq.18-5-4-1,IV.18.5.4.1,{18.5.4.1},AMS.775,IV,c04,eq,18.5.4,476,source_aligned/ega4-18.tex,856,1,baseline_aux_present,true,{18.5.4.1},476,AMS.775,true,true,ega4.c04.eq.18-5-4-1,476
ega4.c04.eq.18-5-4-2,IV.18.5.4.2,{18.5.4.2},AMS.776,IV,c04,eq,18.5.4,477,source_aligned/ega4-18.tex,865,1,baseline_aux_present,true,{18.5.4.2},477,AMS.776,true,true,ega4.c04.eq.18-5-4-2,477
ega4.c04.lem.18-5-4-3,IV.18.5.4.3,18.5,AMS.776,IV,c04,lem,18.5.4.3,477,source_aligned/ega4-18.tex,894,1,baseline_aux_present,true,18.5,477,AMS.776,true,true,ega4.c04.lem.18-5-4-3,477
ega4.c04.rem.18-5-4-4,IV.18.5.4.4,18.5,AMS.776,IV,c04,rem,18.5.4.4,478,source_aligned/ega4-18.tex,932,1,baseline_aux_present,true,18.5,478,AMS.776,true,true,ega4.c04.rem.18-5-4-4,478
ega4.c04.def.18-5-5,IV.18.5.5,18.5,AMS.776,IV,c04,def,18.5.5,478,source_aligned/ega4-18.tex,937,1,baseline_aux_present,true,18.5,478,AMS.776,true,true,ega4.c04.def.18-5-5,478
ega4.c04.prop.18-5-6,IV.18.5.6,18.5,AMS.776,IV,c04,prop,18.5.6,478,source_aligned/ega4-18.tex,944,1,baseline_aux_present,true,18.5,478,AMS.776,true,true,ega4.c04.prop.18-5-6,478
ega4.c04.rem.18-5-7,IV.18.5.7,18.5,AMS.776,IV,c04,rem,18.5.7,478,source_aligned/ega4-18.tex,959,1,baseline_aux_present,true,18.5,478,AMS.776,true,true,ega4.c04.rem.18-5-7,478
ega4.c04.def.18-5-8,IV.18.5.8,18.5,AMS.776,IV,c04,def,18.5.8,478,source_aligned/ega4-18.tex,967,1,baseline_aux_present,true,18.5,478,AMS.776,true,true,ega4.c04.def.18-5-8,478
ega4.c04.prop.18-5-9,IV.18.5.9,18.5,AMS.776,IV,c04,prop,18.5.9,478,source_aligned/ega4-18.tex,973,1,baseline_aux_present,true,18.5,478,AMS.776,true,true,ega4.c04.prop.18-5-9,478
ega4.c04.prop.18-5-10,IV.18.5.10,18.5,AMS.776,IV,c04,prop,18.5.10,478,source_aligned/ega4-18.tex,992,1,baseline_aux_present,true,18.5,478,AMS.776,true,true,ega4.c04.prop.18-5-10,478
ega4.c04.thm.18-5-11,IV.18.5.11,18.5,AMS.776,IV,c04,thm,18.5.11,479,source_aligned/ega4-18.tex,1003,1,baseline_aux_present,true,18.5,479,AMS.776,true,true,ega4.c04.thm.18-5-11,479
ega4.c04.cor.18-5-12,IV.18.5.12,18.5,Item.894,IV,c04,cor,18.5.12,480,source_aligned/ega4-18.tex,1056,1,baseline_aux_present,true,18.5,480,Item.894,true,true,ega4.c04.cor.18-5-12,480
ega4.c04.rem.18-5-13,IV.18.5.13,18.5,Item.894,IV,c04,rem,18.5.13,480,source_aligned/ega4-18.tex,1074,1,baseline_aux_present,true,18.5,480,Item.894,true,true,ega4.c04.rem.18-5-13,480
ega4.c04.lem.18-5-13-1,IV.18.5.13.1,18.5,Item.894,IV,c04,lem,18.5.13.1,480,source_aligned/ega4-18.tex,1083,1,baseline_aux_present,true,18.5,480,Item.894,true,true,ega4.c04.lem.18-5-13-1,480
ega4.c04.prop.18-5-14,IV.18.5.14,18.5,Item.894,IV,c04,prop,18.5.14,481,source_aligned/ega4-18.tex,1117,1,baseline_aux_present,true,18.5,481,Item.894,true,true,ega4.c04.prop.18-5-14,481
ega4.c04.prop.18-5-15,IV.18.5.15,18.5,Item.894,IV,c04,prop,18.5.15,481,source_aligned/ega4-18.tex,1129,1,baseline_aux_present,true,18.5,481,Item.894,true,true,ega4.c04.prop.18-5-15,481
ega4.c04.item.18-5-16,IV.18.5.16,18.5,Item.894,IV,c04,item,18.5.16,481,source_aligned/ega4-18.tex,1141,1,baseline_aux_present,true,18.5,481,Item.894,true,true,ega4.c04.item.18-5-16,481
ega4.c04.thm.18-5-17,IV.18.5.17,18.5,Item.894,IV,c04,thm,18.5.17,481,source_aligned/ega4-18.tex,1161,1,baseline_aux_present,true,18.5,481,Item.894,true,true,ega4.c04.thm.18-5-17,481
ega4.c04.rem.18-5-18,IV.18.5.18,18.5,Item.894,IV,c04,rem,18.5.18,481,source_aligned/ega4-18.tex,1178,1,baseline_aux_present,true,18.5,481,Item.894,true,true,ega4.c04.rem.18-5-18,481
ega4.c04.prop.18-5-19,IV.18.5.19,18.5,Item.894,IV,c04,prop,18.5.19,482,source_aligned/ega4-18.tex,1195,1,baseline_aux_present,true,18.5,482,Item.894,true,true,ega4.c04.prop.18-5-19,482
ega4.c04.subsec.18-6,subsection:IV.18.6,18.6,subsection.18.6,IV,c04,subsec,Henselization,482,source_aligned/ega4-18.tex,1210,1,baseline_aux_present,true,18.6,482,subsection.18.6,true,true,ega4.c04.subsec.18-6,482
ega4.c04.statement.18-6-1,IV.18.6.1,18.6,subsection.18.6,IV,c04,statement,18.6.1,482,source_aligned/ega4-18.tex,1213,1,baseline_aux_present,true,18.6,482,subsection.18.6,true,true,ega4.c04.statement.18-6-1,482
ega4.c04.lem.18-6-2,IV.18.6.2,18.6,subsection.18.6,IV,c04,lem,18.6.2,482,source_aligned/ega4-18.tex,1233,1,baseline_aux_present,true,18.6,482,subsection.18.6,true,true,ega4.c04.lem.18-6-2,482
ega4.c04.lem.18-6-3,IV.18.6.3,18.6,subsection.18.6,IV,c04,lem,18.6.3,483,source_aligned/ega4-18.tex,1259,1,baseline_aux_present,true,18.6,483,subsection.18.6,true,true,ega4.c04.lem.18-6-3,483
ega4.c04.statement.18-6-4,IV.18.6.4,18.6,Item.896,IV,c04,statement,18.6.4,483,source_aligned/ega4-18.tex,1279,1,baseline_aux_present,true,18.6,483,Item.896,true,true,ega4.c04.statement.18-6-4,483
ega4.c04.def.18-6-5,IV.18.6.5,18.6,Item.896,IV,c04,def,18.6.5,483,source_aligned/ega4-18.tex,1287,1,baseline_aux_present,true,18.6,483,Item.896,true,true,ega4.c04.def.18-6-5,483
ega4.c04.thm.18-6-6,IV.18.6.6,18.6,Item.896,IV,c04,thm,18.6.6,483,source_aligned/ega4-18.tex,1298,1,baseline_aux_present,true,18.6,483,Item.896,true,true,ega4.c04.thm.18-6-6,483
ega4.c04.statement.18-6-7,IV.18.6.7,18.6,Item.902,IV,c04,statement,18.6.7,484,source_aligned/ega4-18.tex,1359,1,baseline_aux_present,true,18.6,484,Item.902,true,true,ega4.c04.statement.18-6-7,484
ega4.c04.prop.18-6-8,IV.18.6.8,18.6,Item.902,IV,c04,prop,18.6.8,485,source_aligned/ega4-18.tex,1376,1,baseline_aux_present,true,18.6,485,Item.902,true,true,ega4.c04.prop.18-6-8,485
ega4.c04.thm.18-6-9,IV.18.6.9,18.6,Item.902,IV,c04,thm,18.6.9,485,source_aligned/ega4-18.tex,1399,1,baseline_aux_present,true,18.6,485,Item.902,true,true,ega4.c04.thm.18-6-9,485
ega4.c04.lem.18-6-9-1,IV.18.6.9.1,18.6,Item.904,IV,c04,lem,18.6.9.1,485,source_aligned/ega4-18.tex,1422,1,baseline_aux_present,true,18.6,485,Item.904,true,true,ega4.c04.lem.18-6-9-1,485
ega4.c04.lem.18-6-9-2,IV.18.6.9.2,18.6,Item.904,IV,c04,lem,18.6.9.2,486,source_aligned/ega4-18.tex,1436,1,baseline_aux_present,true,18.6,486,Item.904,true,true,ega4.c04.lem.18-6-9-2,486
ega4.c04.cor.18-6-10,IV.18.6.10,18.6,Item.904,IV,c04,cor,18.6.10,486,source_aligned/ega4-18.tex,1449,1,baseline_aux_present,true,18.6,486,Item.904,true,true,ega4.c04.cor.18-6-10,486
ega4.c04.cor.18-6-11,IV.18.6.11,18.6,Item.908,IV,c04,cor,18.6.11,486,source_aligned/ega4-18.tex,1467,1,baseline_aux_present,true,18.6,486,Item.908,true,true,ega4.c04.cor.18-6-11,486
ega4.c04.prop.18-6-12,IV.18.6.12,18.6,Item.908,IV,c04,prop,18.6.12,486,source_aligned/ega4-18.tex,1477,1,baseline_aux_present,true,18.6,486,Item.908,true,true,ega4.c04.prop.18-6-12,486
ega4.c04.cor.18-6-13,IV.18.6.13,18.6,Item.911,IV,c04,cor,18.6.13,486,source_aligned/ega4-18.tex,1507,1,baseline_aux_present,true,18.6,486,Item.911,true,true,ega4.c04.cor.18-6-13,486
ega4.c04.prop.18-6-14,IV.18.6.14,18.6,Item.911,IV,c04,prop,18.6.14,486,source_aligned/ega4-18.tex,1513,1,baseline_aux_present,true,18.6,486,Item.911,true,true,ega4.c04.prop.18-6-14,486
ega4.c04.cor.18-6-15,IV.18.6.15,18.6,Item.914,IV,c04,cor,18.6.15,487,source_aligned/ega4-18.tex,1547,1,baseline_aux_present,true,18.6,487,Item.914,true,true,ega4.c04.cor.18-6-15,487
ega4.c04.subsec.18-7,subsection:IV.18.7,18.7,subsection.18.7,IV,c04,subsec,Henselization and excellent rings,487,source_aligned/ega4-18.tex,1558,1,baseline_aux_present,true,18.7,487,subsection.18.7,true,true,ega4.c04.subsec.18-7,487
ega4.c04.statement.18-7-1,IV.18.7.1,18.7,subsection.18.7,IV,c04,statement,18.7.1,487,source_aligned/ega4-18.tex,1561,1,baseline_aux_present,true,18.7,487,subsection.18.7,true,true,ega4.c04.statement.18-7-1,487
ega4.c04.prop.18-7-2,IV.18.7.2,18.7,subsection.18.7,IV,c04,prop,18.7.2,487,source_aligned/ega4-18.tex,1571,1,baseline_aux_present,true,18.7,487,subsection.18.7,true,true,ega4.c04.prop.18-7-2,487
ega4.c04.cor.18-7-3,IV.18.7.3,18.7,subsection.18.7,IV,c04,cor,18.7.3,487,source_aligned/ega4-18.tex,1585,1,baseline_aux_present,true,18.7,487,subsection.18.7,true,true,ega4.c04.cor.18-7-3,487
ega4.c04.cor.18-7-4,IV.18.7.4,18.7,subsection.18.7,IV,c04,cor,18.7.4,487,source_aligned/ega4-18.tex,1596,1,baseline_aux_present,true,18.7,487,subsection.18.7,true,true,ega4.c04.cor.18-7-4,487
ega4.c04.prop.18-7-5,IV.18.7.5,18.7,subsection.18.7,IV,c04,prop,18.7.5,488,source_aligned/ega4-18.tex,1606,1,baseline_aux_present,true,18.7,488,subsection.18.7,true,true,ega4.c04.prop.18-7-5,488
ega4.c04.lem.18-7-5-1,IV.18.7.5.1,18.7,subsection.18.7,IV,c04,lem,18.7.5.1,488,source_aligned/ega4-18.tex,1617,1,baseline_aux_present,true,18.7,488,subsection.18.7,true,true,ega4.c04.lem.18-7-5-1,488
ega4.c04.cor.18-7-6,IV.18.7.6,18.7,subsection.18.7,IV,c04,cor,18.7.6,488,source_aligned/ega4-18.tex,1637,1,baseline_aux_present,true,18.7,488,subsection.18.7,true,true,ega4.c04.cor.18-7-6,488
ega4.c04.rem.18-7-7,IV.18.7.7,18.7,subsection.18.7,IV,c04,rem,18.7.7,488,source_aligned/ega4-18.tex,1642,1,baseline_aux_present,true,18.7,488,subsection.18.7,true,true,ega4.c04.rem.18-7-7,488
ega4.c04.subsec.18-8,subsection:IV.18.8,18.8,subsection.18.8,IV,c04,subsec,Strictly local rings and strict Henselization,489,source_aligned/ega4-18.tex,1654,1,baseline_aux_present,true,18.8,489,subsection.18.8,true,true,ega4.c04.subsec.18-8,489
ega4.c04.prop.18-8-1,IV.18.8.1,18.8,subsection.18.8,IV,c04,prop,18.8.1,489,source_aligned/ega4-18.tex,1659,1,baseline_aux_present,true,18.8,489,subsection.18.8,true,true,ega4.c04.prop.18-8-1,489
