"zip_entry","extension","category","compressed_bytes","uncompressed_bytes","is_directory","is_tex_family","is_pdf","is_archive_like","mentions_slavic","mentions_interslavic","mentions_russian","mentions_ukrainian","mentions_french","mentions_spanish","mentions_japanese","mentions_chinese","mentions_korean","mentions_arabic","mentions_persian","mentions_tajik","mentions_turkic","mentions_noether","mentions_gauss","mentions_sga","mentions_zenodo"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-current-slice-and-source-rebuild-2026-05-29/cayley_repaired_slice_sources_2026-05-29/_splice_paper445.py",".py","modern-latex-manuscripts","826","1846","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_001_012/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_001_012/cayley_vol01_pages001_012_source_checked.pdf",".pdf","modern-latex-manuscripts","190475","203360","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_001_012/cayley_vol01_pages001_012_source_checked.tex",".tex","modern-latex-manuscripts","2238","4667","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_001_012/STATUS.md",".md","modern-latex-manuscripts","1133","2324","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_038_050/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_038_050/cayley_vol01_pages038_050_source_checked.pdf",".pdf","modern-latex-manuscripts","194535","236403","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_038_050/cayley_vol01_pages038_050_source_checked.tex",".tex","modern-latex-manuscripts","8676","29808","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_038_050/STATUS.md",".md","modern-latex-manuscripts","1086","2081","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_251_262/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_251_262/cayley_vol01_pages251_262_source_checked.pdf",".pdf","modern-latex-manuscripts","169083","217190","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_251_262/cayley_vol01_pages251_262_source_checked.tex",".tex","modern-latex-manuscripts","9629","28932","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_251_262/STATUS.md",".md","modern-latex-manuscripts","813","1612","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_389_400/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_389_400/cayley_vol01_pages389_400_source_checked.pdf",".pdf","modern-latex-manuscripts","156076","192550","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_389_400/cayley_vol01_pages389_400_source_checked.tex",".tex","modern-latex-manuscripts","7713","26874","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_389_400/STATUS.md",".md","modern-latex-manuscripts","771","1491","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_438_450/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_438_450/cayley_vol01_pages438_450_source_checked.pdf",".pdf","modern-latex-manuscripts","176686","223665","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_438_450/cayley_vol01_pages438_450_source_checked.tex",".tex","modern-latex-manuscripts","10288","30538","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_438_450/STATUS.md",".md","modern-latex-manuscripts","690","1355","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_501_525/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_501_525/cayley_vol01_pages501_525_source_checked.pdf",".pdf","modern-latex-manuscripts","267286","325892","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_501_525/cayley_vol01_pages501_525_source_checked.tex",".tex","modern-latex-manuscripts","18628","55494","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/gap_fills/pages_501_525/STATUS.md",".md","modern-latex-manuscripts","1036","2007","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/merged_reader/","","modern-latex-manuscripts","0","0","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"modern-latex-manuscripts-20260609-174659/sources/classical/cayley-volume-i-complete-source-checked-reader-2026-06-02/merged_reader/Arthur Cayley - Collected Mathematical Papers, Volume I - Complete Source-Checked Modern LaTeX Reader.pdf",".pdf","modern-latex-manuscripts","6533419","7762244","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
