crosswalk_id,language,production_ledger_path,production_ledger_sha256,production_data_row,source_term,target_term,sense,status,source_evidence,source_excerpt,german_source_evidence,decision_note,production_row_sha256,mapping_status,mapping_method,mapping_precision,wordweb_term_id,wordweb_candidate_term_ids,wordweb_candidate_sense_ids,wordweb_mapped_sense_ids,attestation_effect,promotion_effect,human_or_MII_effect
FR-062,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,62,Hauptideal,idéal principal,Idéal engendré par un élément.,source-supported,"Corpus natif working/french_canon/validated_tex/1712.01958v3/1712_unpacked/Heit.tex:1426; corpus R823, Papers 19 et 30.",,,,B84DB05EB1E424B239AFCADBF6D021861BBFF546E38C97FB49874A771EDDDC3A,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-063,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,63,Hauptordnung,anneau des entiers; ordre maximal (selon le contexte),"Dans ces passages arithmétiques, il s'agit de l'ordre maximal du corps, souvent défini comme l'anneau de tous ses entiers. « Ordre principal » est rejeté; ne pas confondre avec Hauptidealring, « anneau principal ».",source-supported,"Autorité R823, l. 15589--15603 et 16003; production N42_fr_body.tex:9-11,157-161 et N43_rebuild_s04_s07_fr.tex:399,489-491.",,,,1AF3D82388CF247826E6F2F96BC4EDCB3D5EB0F632742B0E115CB134FF792256,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-064,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,64,Primärzerlegung,décomposition primaire,Décomposition en composantes ou idéaux primaires; distinguer de la factorisation première.,source-supported,"Production R823 N19a_fr_body.tex:13-14,62,77-80; kapferer_noether_fr.tex:184-186.",,,,AE3679E3EEF8F808B3013C4BA21FBCF0AD9C022E68E25D8881B811533C75A266,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-065,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,65,zugehöriges Primideal,idéal premier associé,Premier déterminé par une composante primaire; « associé » porte sur l'idéal premier.,source-supported,"Production R823 N19a_fr_body.tex:50,62; canon d'algèbre commutative 1712.04728v2.",,,,5753C367CB91A8DA3A49A009917CFE5217BBF76DC521203FDD8D31D3FEDE1CDA,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-066,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,66,Radikal eines Ideals,radical d'un idéal,Ensemble des éléments dont une puissance appartient à l'idéal; ne pas confondre avec le nilradical de l'anneau.,source-supported,"Corpus natif working/french_canon/validated_tex/1712.04728v2/1712_unpacked/GoingFrench.tex:960,1608.",,,,29151EFB6CA17CFE34F55F0519EC0DD23F53407F2910B90AA4B6981E213E4731,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-067,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,67,Quotientenring,localisation; anneau total des fractions (si des diviseurs de zéro sont admis),"L'anneau est obtenu en inversant des dénominateurs, globalement ou hors d'un idéal premier. Ce n'est pas $R/I$; « anneau quotient » est réservé à Restklassenring.",source-supported,"Autorité R823, l. 15597, 16048 et 20037; production N30_intro_fr_body.tex:16-19, N30_s09_fr_body.tex:64,156 et N35_fr_body.tex:172,176.",,,,AEDF00D9B8C5E9FC90091BA72E76721BC3D72F8766FEC34BBA664F2F9C6B53BA,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-068,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,68,Restklassenkörper,corps résiduel,Corps quotient au point/à l'idéal maximal; distinguer de « corps de restes » historique.,source-supported,Corpus natif working/french_canon/validated_tex/1605.01289v1/Local_dim_2_04_05_2016.tex:120.,,,,692E6DCB55714A50E7D23BFCEDFA4860457977856E7C4AEE71F9731523C44115,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-069,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,69,Polynomring,anneau de polynômes,Forme française standard; préciser les indéterminées lorsque nécessaire.,source-supported,Corpus natif working/french_canon/validated_tex/1712.04728v2/1712_unpacked/GoingFrench.tex:4464.,,,,DF49EBEBB171F59DB16E0B7A53BBF54EAFD391CF8DD840884319600F0FE07A40,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-070,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,70,Polynombereich,anneau de polynômes,R823 emploie ici Bereich pour le polynomial ring; « domaine polynomial » et « domaine de polynômes » sont rejetés sauf si une propriété distincte de domaine d'intégrité est explicitement énoncée.,source-supported,"Autorité R823, titre du §2 l. 10185 et définition l. 14149; corpus natif working/french_canon/validated_tex/1712.04728v2/1712_unpacked/GoingFrench.tex:4464; production N19_s07_fr_body.tex:36, N19_s10_fr_body.tex:16,88, N19_s11_fr_body.tex:29,31, N24_intro_s01_fr_body.tex:23,39,49 et N29_fr_body.tex:49.",,,,2566DA0E91A9D041805B402E514E2F109BE7A7C210B1699347F0E68B0CBBB458,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-071,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,71,Primfunktion,polynôme irréductible,R823 définit explicitement le terme comme un polynôme irréductible relativement à $P(u)$. La seule glose historique allemande est donnée à la première définition; le calque français « fonction première » est rejeté comme terme courant.,source-supported,"Autorité R823, définition l. 13706 et emploi l. 13763; définition de production N24_intro_s01_fr_body.tex:99; application P25 N25_fr_body.tex:16-24.",,,,D4B897786C72761E3A3E7C735D77D62A32E5DC4F5B52A0FB5ED9C305B063286B,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-072,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,72,Primärfunktion,puissance d'un polynôme irréductible; polynôme primaire (après définition),R823 le définit comme une puissance d'une Primfunktion; une eigentliche Primärfunktion est une puissance d'exposant supérieur à un. Maintenir cette distinction au lieu de confondre « premier » et « primaire ».,source-supported,"Autorité R823, définition l. 13706 et théorèmes l. 13763 et 13964; définition de production N24_intro_s01_fr_body.tex:99; application P25 N25_fr_body.tex:22,28.",,,,0219F6A8D25F1B6B65C2906A90A7600FE26A8EABD7202EB2704F13B924D81E79,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-073,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,73,Modulbasis,base du module; base comme $R$-module; système fini de générateurs / module de type fini (contexte de finitude de Hilbert),"Nommer le module et l'anneau de scalaires lorsqu'ils sont disponibles. Dans les passages de finitude, Modulbasis signifie génération finie et n'implique pas la liberté: employer « système fini de générateurs », « module de type fini » ou le canonique « théorème de la base de Hilbert ». « Base de module » et « base modulaire » sont rejetés.",source-supported,"Autorité R823, l. 4560, 5508 et 16048; production cum_fr_R823_COMPLETE.tex:4218,4227,4255, N14a_fr_body.tex:114 et N19_s10_fr_body.tex:7,88.",,,,DABCB6EE28AE54F83868D4285B6EE72F7EA66E029454C57315336F863DCCFA7C,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-074,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,74,Integritätsbasis,base d'intégrité,"Terme historique conservé, défini à la première occurrence comme une famille finie de générateurs de l'anneau considéré comme algèbre sur Z; ce n'est ni une base linéaire ni une base de module. « Base d'intégralité » est rejeté.",source-supported,"Autorité R823, première discussion l. 4578 (P06, p. native 162), définition VI explicite l. 5369 (P06, p. native 183), puis l. 18418, 18426 et 18549; production N35_fr_body.tex:19,67,75; attestation française native, Annales scientifiques de l'É.N.S. 16 (1983), p. 358, « base d'intégrité finie » (ASENS_1983_4_16_3_355_0.pdf).",,,,1A070B1E60D7B866539220A35085F4B49EA53249D258658A569F1FC09B35D293,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-075,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,75,Basispolynom,polynôme générateur (idéal principal); polynôme de base (emploi historique contrôlé),Le contexte décide. Les deux idéaux principaux de N43 ont un polynôme générateur. Les emplois univariés contrôlés de N25 et l'emploi coefficientiel de N43 restent « polynôme de base » comme exceptions historiques; P25 n'est pas la preuve du sens « générateur ».,source-supported,"Autorité R823, l. 13399 et 14149--14170; générateurs N43_rebuild_intro_s03_fr.tex:118,244; exceptions approuvées N25_fr_body.tex:30,51 et N43_rebuild_s04_s07_fr.tex:487.",,,,8D0743EE4FE6CB5BF1D9DA80414D0A076C25B83C659048702FBA74D9E089E1EC,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-076,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,76,durch ... vermittelt (représentation/homomorphisme),représentation portée par un module; application induite par multiplication; se factoriser par un quotient (selon la construction),"Traduire la relation mathématique, non le verbe allemand isolé. Un module ou idéal porte une représentation; un élément induit une application par multiplication; une application descend au quotient ou s'y factorise lorsque le noyau l'impose. Le calque « médiatisé par » est rejeté.",source-supported,"Autorité R823, l. 17222--17237 et 17433--17702; production N34_s14_fr_body.tex:53-78, N34_s16_fr_body.tex:18-69, N34_s18_fr_body.tex:24,38 et N34_s20_fr_body.tex:21-64.",,,,4A0ECBD1B90ACF8C63DC746CD112EC96BA6629C94D69A053E1F473ADA3D03EEA,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-077,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,77,Integritätsbereich,domaine d'intégrité,Anneau commutatif sans diviseurs de zéro; ne pas traduire simplement par « domaine ».,source-supported,Production R823 N10_fr_body.tex:44; canon d'algèbre commutative 1712.04728v2.,,,,93A6E1388BC021644A13DD6BD0A7B6D16BC923903EF925C0337AFAA6E7342867,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-078,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,78,Quotientenkörper,corps des fractions,Corps obtenu à partir d'un domaine d'intégrité; distinct d'un corps quotient/résiduel. Le calque « corps des quotients » est rejeté.,source-supported,"Corpus natif working/french_canon/validated_tex/1605.01289v1/Local_dim_2_04_05_2016.tex:111; production contrôlée dans N09b_fr_body.tex:337,340, N29_fr_body.tex:11,41,47,49 et N30_intro_fr_body.tex, N30_s01_fr_body.tex, N30_s03_fr_body.tex, N30_s08_fr_body.tex, N30_s09_fr_body.tex.",,,,C600F74C97D1DAACF4D082AA77AE1C0196C4DDF02B480F1EDE53729ABA7B96F6,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-079,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,79,Transzendenzgrad,degré de transcendance,Terme moderne retenu; la glose historique « rang algébrique » est conservée lorsqu'elle figure dans R823.,source-supported,Production R823 N24_s03_fr_body.tex:20.,,,,DC264EA2AD1ADBE624D2A0BC0CE68A2EE454B51539CFDAF6723C7C4E34DEB027,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-080,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,80,algebraische Unabhängigkeit,indépendance algébrique,Relation d'absence de polynôme non nul; employer l'adjectif « algébriquement indépendants » pour les éléments.,source-supported,Production R823 N24_s03_fr_body.tex:20; cum_fr_P18.tex:4406.,,,,4F227CDDF4CC4886C6FBEE89F56D30CD9E0182309A13CF8E7471061D1C53D91E,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-081,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,81,Kompositionsreihe,suite de composition,Suite de sous-modules à quotients simples; « série » n'est pas retenu ici.,source-supported,Corpus SGA/SMF natif working/french_canon/validated_tex/math_0206203v2/smf_doc-math_3_01.tex:6347.,,,,C21948B79247D7F55602DE1C910F7417911236D987F04688AD82492739ED6262,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-082,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,82,Kettenbedingung,condition de chaîne,Condition de stabilisation; préciser ascendante/descendante ou chaîne de diviseurs selon R823.,source-supported,Production R823 N30_intro_fr_body.tex:11; Paper 30.,,,,8AAA9DCF0EB81865A523FDDC15D0F613900E8565C947469C4124459C8CC1C58F,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-083,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,83,multiplikative Gruppe,groupe multiplicatif,Groupe des éléments inversibles/non nuls selon le corps ou l'anneau indiqué.,source-supported,"Corpus natif working/french_canon/validated_tex/math_0611584v2/fast-xxx2.tex:2031; production du livre, §30.",,,,823A9EAA7FC0BF8F995FCFC7E914C835EFE49EFE107C875833E770B0E3AE2285,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-084,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,84,assoziative Algebra,algèbre associative,Forme standard; l'associativité porte sur la multiplication.,source-supported,Corpus natif working/french_canon/validated_tex/1508.04495v1/1508_unpacked/chapitre3.tex:112.,,,,6D02D6110F7E762D21E4A20D9E067C17DC1839CAB89BCCD944C88215E635D131,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-085,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,85,Determinante,déterminant,Nom masculin; conserver les notations de R823.,source-supported,Corpus natif working/french_canon/validated_tex/1712.01958v3/1712_unpacked/Heit.tex:5812; Papers 20 et 34.,,,,0577F72ADDB187BDDD9F0D0448F1D5D320FA245B288F2264771F5E69F5CB18EC,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-086,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,86,Diskriminante,discriminant (nom masculin),Employer le substantif « discriminant »; conserver l'adjectif « discriminantes » dans les expressions comme « matrices discriminantes ».,source-supported,"Autorité R823, P37 l. 18626--18787 (pp. natives 147--152), ainsi que P38 l. 18913 et 19015.",,,,A732BE07ADD1F543E37EB3FE7C1C365101B30B6A3074FCD6DF3B576ADC08C40D,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
FR-087,fr,C:/Users/Floris/Documents/interlanguage/03_projects/noether/03_translation_workspaces/fr_r823_20260717/evidence/GERMAN_FRENCH_TERMINOLOGY_LEDGER.csv,0A7B1704481609CF5C4A8B3B7B5CC03EC59ADC4E511FF39D4A0D6AF910448B77,87,Wurzelzahlen,résolvantes de Lagrange,Terme historique de la théorie de Galois; ne pas calquer par « nombres de racines ».,source-supported,"Autorité R823, P37 l. 18628, 18715, 18723, 18740, 18774, 18780 et 18787 (pp. natives 147, 150--152).",,,,B7A8B20531B2B802B0C2A11FBF9B522DAF46DD08FF92624A27CF9027BB00623C,unmapped_explicit,no_exact_identity_no_inference,no_mapping,,,,,none_existing_production_evidence_preserved,none,none
