edge_id,candidate_id,source_file,source_line,source_column_1based,visible_reference_tex,reference_form,reference_scope,structural_context,target_stable_id,destination_label,pdf_destination,target_kind,target_pdf_page,resolution_basis,link_origin,compiled_status,source_span_sha256,compiled_pdf_anchor
sga2.r6.edge.000624,sga2.r6.candidate.000904,parts/12_expose_XII.tex,576,40,\Ref{III.3.1},preexisting_Ref_command,III,4.6,sga2.e03.3.lemma.3-1,III.3.1,III.3.1,lemma,23,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,6161574ACF26FEE6BD0C53998F84FEB7AC65634B7FBAF82FC7EDC6A4A8676E5F,section*.223
sga2.r6.edge.000625,sga2.r6.candidate.000905,parts/12_expose_XII.tex,592,39,\Ref{XII.4.5},preexisting_Ref_command,XII,4.6,sga2.e12.4-5.structural.4-5,XII.4.5,XII.4.5,structural,112,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,79410EF1E25589F96380A059FBADB413E8C9C5103C7F3727EC423F7C32FE90D7,subsection.919
sga2.r6.edge.000626,sga2.r6.candidate.000906,parts/12_expose_XII.tex,605,32,\Ref{X},preexisting_Ref_command,X,4.6,sga2.e10.front.structural.x,X,X,structural,81,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,chapter*.658
sga2.r6.edge.000627,sga2.r6.candidate.000907,parts/12_expose_XII.tex,605,40,\Ref{X.3.1},preexisting_Ref_command,X,4.6,sga2.e10.3.definition.3-1,X.3.1,X.3.1,definition,86,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,C36FD49C87278561695D6969E33CF13E6809216EC6DC6F9C83CDEC5395A45014,section*.686
sga2.r6.edge.000628,sga2.r6.candidate.000908,parts/12_expose_XII.tex,605,75,\Ref{XI},preexisting_Ref_command,XI,4.6,sga2.e11.front.structural.xi,XI,XI,structural,91,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8E7220F7A11880F2D7816E02786A02060B88E24563E8FDF7CD5B90A4ACE575CF,chapter*.708
sga2.r6.edge.000629,sga2.r6.candidate.000909,parts/12_expose_XII.tex,605,84,\Ref{XI.3.1},preexisting_Ref_command,XI,4.6,sga2.e11.3.definition.3-1,XI.3.1,XI.3.1,definition,92,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,1DE49C99A953CDCE3680872316F22168359A71DEBF1703A0B25FD62516D2DBE5,subsection*.725
sga2.r6.edge.000630,sga2.r6.candidate.000910,parts/12_expose_XII.tex,615,175,\Ref{X},preexisting_Ref_command,X,4.6,sga2.e10.front.structural.x,X,X,structural,81,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,chapter*.658
sga2.r6.edge.000631,sga2.r6.candidate.000911,parts/12_expose_XII.tex,615,183,\Ref{X.3.6},preexisting_Ref_command,X,4.6,sga2.e10.3.lemma.3-6,X.3.6,X.3.6,lemma,88,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,CE0CBB32C03739FB5A6742DD6680683FAE3C64954E89AEAE44D3A935EE59AC9C,section*.699
sga2.r6.edge.000632,sga2.r6.candidate.000912,parts/12_expose_XII.tex,615,199,\Ref{XI},preexisting_Ref_command,XI,4.6,sga2.e11.front.structural.xi,XI,XI,structural,91,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8E7220F7A11880F2D7816E02786A02060B88E24563E8FDF7CD5B90A4ACE575CF,chapter*.708
sga2.r6.edge.000633,sga2.r6.candidate.000913,parts/12_expose_XII.tex,615,208,\Ref{XI.3.6},preexisting_Ref_command,XI,4.6,sga2.e11.3-6.structural.3-6,XI.3.6,XI.3.6,structural,93,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,B172C237707B367C153C5BA4D6C8F5CCCC22CD11178C4247FE431C39003C6C48,subsection.735
sga2.r6.edge.000634,sga2.r6.candidate.000914,parts/12_expose_XII.tex,615,263,\Ref{XII.4.5},preexisting_Ref_command,XII,4.6,sga2.e12.4-5.structural.4-5,XII.4.5,XII.4.5,structural,112,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,79410EF1E25589F96380A059FBADB413E8C9C5103C7F3727EC423F7C32FE90D7,subsection.919
sga2.r6.edge.000635,sga2.r6.candidate.000915,parts/12_expose_XII.tex,615,379,\Ref{XII.4.6},preexisting_Ref_command,XII,4.6,sga2.e12.4-6.structural.4-6,XII.4.6,XII.4.6,structural,112,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A4686FCCDFA45226E7B8AE1A9697958F2425618249CE7F2C3A4816295A837588,subsection.924
sga2.r6.edge.000636,sga2.r6.candidate.000916,parts/12_expose_XII.tex,615,975,\Ref{XII.4.5},preexisting_Ref_command,XII,4.6,sga2.e12.4-5.structural.4-5,XII.4.5,XII.4.5,structural,112,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,79410EF1E25589F96380A059FBADB413E8C9C5103C7F3727EC423F7C32FE90D7,subsection.919
sga2.r6.edge.000637,sga2.r6.candidate.000917,parts/12_expose_XII.tex,623,136,\Ref{XII.3.5},preexisting_Ref_command,XII,4.8,sga2.e12.3-5.structural.3-5,XII.3.5,XII.3.5,structural,108,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,FFA9275EF6AB6EB0EF365218DA3DE615223EF479AB01D12FD60253E767F3B3C0,subsection.881
sga2.r6.edge.000638,sga2.r6.candidate.000918,parts/12_expose_XII.tex,623,177,\Ref{XII.3.4},preexisting_Ref_command,XII,4.8,sga2.e12.3-4.structural.3-4,XII.3.4,XII.3.4,structural,107,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,B6F702C742D279F590795AE14CDE9263FD5874DB31436BE6ADC306A6C26C40CD,subsection.876
sga2.r6.edge.000639,sga2.r6.candidate.000919,parts/12_expose_XII.tex,639,11,\Ref{XII.4.9},preexisting_Ref_command,XII,4.9,sga2.e12.4-9.structural.4-9,XII.4.9,XII.4.9,structural,113,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A92B8C0CBA594BBF3B28FD037E99A06EFAA13C1C7E158FFF11F7CDE5875B0932,subsection.934
sga2.r6.edge.000640,sga2.r6.candidate.000926,parts/12_expose_XII.tex,665,114,\Ref{XII.1.5},preexisting_Ref_command,XII,4.9,sga2.e12.1-4.proposition.1-5,XII.1.5,XII.1.5,proposition,101,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A98D0857F5CB5DC19EC1D67CD646862A1820F7FC868F479B08774A82E5600CCA,subsection.813
sga2.r6.edge.000641,sga2.r6.candidate.000927,parts/12_expose_XII.tex,670,61,\Ref{XII.4.9},preexisting_Ref_command,XII,4.10,sga2.e12.4-9.structural.4-9,XII.4.9,XII.4.9,structural,113,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A92B8C0CBA594BBF3B28FD037E99A06EFAA13C1C7E158FFF11F7CDE5875B0932,subsection.934
sga2.r6.edge.000642,sga2.r6.candidate.000928,parts/12_expose_XII.tex,670,89,\Ref{XII.1.5},preexisting_Ref_command,XII,4.10,sga2.e12.1-4.proposition.1-5,XII.1.5,XII.1.5,proposition,101,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A98D0857F5CB5DC19EC1D67CD646862A1820F7FC868F479B08774A82E5600CCA,subsection.813
sga2.r6.edge.000643,sga2.r6.candidate.000929,parts/12_expose_XII.tex,670,420,\Ref{XII.4.9},preexisting_Ref_command,XII,4.10,sga2.e12.4-9.structural.4-9,XII.4.9,XII.4.9,structural,113,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A92B8C0CBA594BBF3B28FD037E99A06EFAA13C1C7E158FFF11F7CDE5875B0932,subsection.934
sga2.r6.edge.000644,sga2.r6.candidate.000930,parts/12_expose_XII.tex,670,564,\Ref{XII.4.9},preexisting_Ref_command,XII,4.10,sga2.e12.4-9.structural.4-9,XII.4.9,XII.4.9,structural,113,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A92B8C0CBA594BBF3B28FD037E99A06EFAA13C1C7E158FFF11F7CDE5875B0932,subsection.934
sga2.r6.edge.000645,sga2.r6.candidate.000933,parts/12_expose_XII.tex,687,364,\Ref{VIII},preexisting_Ref_command,VIII,5,sga2.e08.front.structural.viii,VIII,VIII,structural,60,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,23655C162D7064EE6FF2D8D23E7F99CD5CBF69EE72EC09DE96B3BC751F79377E,chapter*.487
sga2.r6.edge.000646,sga2.r6.candidate.000934,parts/12_expose_XII.tex,687,375,\Ref{VII.2.3},preexisting_Ref_command,VII,5,sga2.e07.2.proposition.2-3,VII.2.3,VII.2.3,proposition,59,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,1F0C40A4A2FB2E21D1F37301D61281FCB8C5BDD4466FA0871BE02A5A70F1BB3C,section*.483
sga2.r6.edge.000647,sga2.r6.candidate.000936,parts/12_expose_XII.tex,716,133,\Ref{XII.5.3},preexisting_Ref_command,XII,5,sga2.e12.5-3.structural.5-3,XII.5.3,XII.5.3,structural,115,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,AA83E845A95DDC96199909538C6A0E302799A1C8739302F5B9FBEA2AB68D73A1,subsection.951
sga2.r6.edge.000648,sga2.r6.candidate.000937,parts/12_expose_XII.tex,720,131,\Ref{XII.5.3},preexisting_Ref_command,XII,5,sga2.e12.5-3.structural.5-3,XII.5.3,XII.5.3,structural,115,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,AA83E845A95DDC96199909538C6A0E302799A1C8739302F5B9FBEA2AB68D73A1,subsection.951
sga2.r6.edge.000649,sga2.r6.candidate.000938,parts/12_expose_XII.tex,722,65,\Ref{XII.5.2},preexisting_Ref_command,XII,5.3,sga2.e12.5.proposition.5-2,XII.5.2,XII.5.2,proposition,115,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F2081723D378BCD69129E9243219D8D8D88513DDC5E0CA3EBF997B48804D931C,subsection.947
sga2.r6.edge.000650,sga2.r6.candidate.000939,parts/12_expose_XII.tex,735,24,\Ref{XII.5.3},preexisting_Ref_command,XII,5.3,sga2.e12.5-3.structural.5-3,XII.5.3,XII.5.3,structural,115,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,AA83E845A95DDC96199909538C6A0E302799A1C8739302F5B9FBEA2AB68D73A1,subsection.951
sga2.r6.edge.000651,sga2.r6.candidate.000945,parts/12_expose_XII.tex,749,32,\Ref{eq:XII.26},preexisting_Ref_command,XII,5.4,sga2.e12.5.equation.26,eq:XII.26,eq:XII.26,equation,115,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,7A706815C39B746EAF59F54FA7C07B04AC02F6ADD95F89D960F286ADD69A1F39,equation*.946
sga2.r6.edge.000652,sga2.r6.candidate.000947,parts/12_expose_XII.tex,749,209,5.2,bare_dotted_locator,XII,5.4,sga2.e12.5.proposition.5-2,XII.5.2,XII.5.2,proposition,115,audited_internal_after_closed_ega_citation,new,compiled_new_r6,6C6A464ECA230198D20CA69AD8873F92FA7444E226784B4F554301E16D57FEB2,subsection.947
sga2.r6.edge.000653,sga2.r6.candidate.000949,parts/12_expose_XII.tex,753,37,\Ref{XII.5.2},preexisting_Ref_command,XII,5.5,sga2.e12.5.proposition.5-2,XII.5.2,XII.5.2,proposition,115,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F2081723D378BCD69129E9243219D8D8D88513DDC5E0CA3EBF997B48804D931C,subsection.947
sga2.r6.edge.000654,sga2.r6.candidate.000950,parts/12_expose_XII.tex,763,54,\Ref{III},preexisting_Ref_command,III,5.5,sga2.e03.front.structural.iii,III,III,structural,19,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F2914293D7559C2577E7B57CAC73C2D343BDB81ACAAA23B19A9CEB92199F0FB6,chapter*.177
sga2.r6.edge.000655,sga2.r6.candidate.000951,parts/12_expose_XII.tex,763,64,\Ref{III.3.3},preexisting_Ref_command,III,5.5,sga2.e03.3.proposition.3-3,III.3.3,III.3.3,proposition,24,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A49022A72F90D8B7B375CA0AE3456CA397F50A6C8A15FCAFD52DFD8548D32FB4,section*.229
sga2.r6.edge.000656,sga2.r6.candidate.000952,parts/12_expose_XII.tex,763,92,\Ref{XII.5.2},preexisting_Ref_command,XII,5.5,sga2.e12.5.proposition.5-2,XII.5.2,XII.5.2,proposition,115,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F2081723D378BCD69129E9243219D8D8D88513DDC5E0CA3EBF997B48804D931C,subsection.947
sga2.r6.edge.000657,sga2.r6.candidate.000953,parts/12_expose_XII.tex,763,243,\Ref{XII.5.4},preexisting_Ref_command,XII,5.5,sga2.e12.5-4.structural.5-4,XII.5.4,XII.5.4,structural,116,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8CF34F77E2F8E38D76C1F96F7D65C5DDDE7161B8B0FD981BA813BFB0D6BE0504,subsection.955
sga2.r6.edge.000658,sga2.r6.candidate.000955,parts/12_expose_XII.tex,766,28,\Ref{XII.5.2},preexisting_Ref_command,XII,5.6,sga2.e12.5.proposition.5-2,XII.5.2,XII.5.2,proposition,115,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F2081723D378BCD69129E9243219D8D8D88513DDC5E0CA3EBF997B48804D931C,subsection.947
sga2.r6.edge.000659,sga2.r6.candidate.000956,parts/12_expose_XII.tex,766,46,\Ref{XII.5.5},preexisting_Ref_command,XII,5.6,sga2.e12.5-5.structural.5-5,XII.5.5,XII.5.5,structural,116,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,B4FC82BC5054872E594B7B612F2A3E7AC87264F9CF1DAD1943D395BD024E8911,subsection.956
sga2.r6.edge.000660,sga2.r6.candidate.000957,parts/12_expose_XII.tex,766,139,\Ref{XII.5.2},preexisting_Ref_command,XII,5.6,sga2.e12.5.proposition.5-2,XII.5.2,XII.5.2,proposition,115,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,F2081723D378BCD69129E9243219D8D8D88513DDC5E0CA3EBF997B48804D931C,subsection.947
sga2.r6.edge.000661,sga2.r6.candidate.000958,parts/12_expose_XII.tex,766,224,\Ref{VIII},preexisting_Ref_command,VIII,5.6,sga2.e08.front.structural.viii,VIII,VIII,structural,60,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,23655C162D7064EE6FF2D8D23E7F99CD5CBF69EE72EC09DE96B3BC751F79377E,chapter*.487
sga2.r6.edge.000662,sga2.r6.candidate.000959,parts/12_expose_XII.tex,766,235,\Ref{VIII.2.1},preexisting_Ref_command,VIII,5.6,sga2.e08.2.theorem.2-1,VIII.2.1,VIII.2.1,theorem,63,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,7562EAB48A84776695AB0274983B25F817E3AE5AB0840D855D126538AF959D30,subsection.503
sga2.r6.edge.000663,sga2.r6.candidate.000960,parts/12_expose_XII.tex,766,344,\Ref{XII.5.5},preexisting_Ref_command,XII,5.6,sga2.e12.5-5.structural.5-5,XII.5.5,XII.5.5,structural,116,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,B4FC82BC5054872E594B7B612F2A3E7AC87264F9CF1DAD1943D395BD024E8911,subsection.956
sga2.r6.edge.000664,sga2.r6.candidate.000961,parts/12_expose_XII.tex,768,82,\Ref{XII.1.4},preexisting_Ref_command,XII,5.6,sga2.e12.1-4.structural.1-4,XII.1.4,XII.1.4,structural,101,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,A3FBA7B90C69E81A404D46538C9C6959101B0F91EFCF21521A89FDCC2FB8CBDB,subsection.809
sga2.r6.edge.000665,sga2.r6.candidate.000963,parts/12_expose_XII.tex,795,251,\Ref{IX},preexisting_Ref_command,IX,5.6,sga2.e09.front.structural.ix,IX,IX,structural,72,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,273980BAF2C150E6543E22733C57CE33A59682369A27B4BC720D859858E802DA,chapter*.543
sga2.r6.edge.000666,sga2.r6.candidate.000964,parts/12_expose_XII.tex,795,627,\Ref{XII.5.1},preexisting_Ref_command,XII,5.6,sga2.e12.5.proposition.5-1,XII.5.1,XII.5.1,proposition,114,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8B49D31BAA894A68559B0FB4088ED4C59A8ECE5E89B65C3258416D7FD96237D1,subsection.944
sga2.r6.edge.000667,sga2.r6.candidate.000965,parts/12_expose_XII.tex,815,71,\Ref{IX.1.1},preexisting_Ref_command,IX,5.8,sga2.e09.1.theorem.1-1,IX.1.1,IX.1.1,theorem,73,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,D29941E8E45B681B0694BDD5A68154E4CAE763A90B48804A766ABAC12643860D,section*.568
sga2.r6.edge.000668,sga2.r6.candidate.000966,parts/12_expose_XII.tex,824,43,\Ref{XII.5.8},preexisting_Ref_command,XII,5.9,sga2.e12.5-8.structural.5-8,XII.5.8,XII.5.8,structural,117,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,0A4CEE76F5211546417CE384BC2611DFEA5A859DA928C9354983AE015594ADD6,subsection.967
sga2.r6.edge.000669,sga2.r6.candidate.000967,parts/12_expose_XII.tex,824,131,\Ref{XII.5.9},preexisting_Ref_command,XII,5.9,sga2.e12.5-9.structural.5-9,XII.5.9,XII.5.9,structural,117,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8758EAB7D391395A38855532C6DAC98792EC39062A045AFA5BA9AEF978D92E21,subsection.972
sga2.r6.edge.000670,sga2.r6.candidate.000968,parts/12_expose_XII.tex,824,453,\Ref{XII.5.8},preexisting_Ref_command,XII,5.9,sga2.e12.5-8.structural.5-8,XII.5.8,XII.5.8,structural,117,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,0A4CEE76F5211546417CE384BC2611DFEA5A859DA928C9354983AE015594ADD6,subsection.967
sga2.r6.edge.000671,sga2.r6.candidate.000969,parts/12_expose_XII.tex,824,965,\Ref{VIII},preexisting_Ref_command,VIII,5.9,sga2.e08.front.structural.viii,VIII,VIII,structural,60,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,23655C162D7064EE6FF2D8D23E7F99CD5CBF69EE72EC09DE96B3BC751F79377E,chapter*.487
sga2.r6.edge.000672,sga2.r6.candidate.000970,parts/12_expose_XII.tex,824,976,\Ref{VIII.2.3},preexisting_Ref_command,VIII,5.9,sga2.e08.2-2.corollary.2-3,VIII.2.3,VIII.2.3,corollary,64,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EFC6476D0C9634604FD97C1628431DD9E32122DF31B8933925BAC23925CC1B1B,sourcecorollary*.512
sga2.r6.edge.000673,sga2.r6.candidate.000971,parts/12_expose_XII.tex,824,1608,\Ref{IX},preexisting_Ref_command,IX,5.9,sga2.e09.front.structural.ix,IX,IX,structural,72,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,273980BAF2C150E6543E22733C57CE33A59682369A27B4BC720D859858E802DA,chapter*.543
sga2.r6.edge.000674,sga2.r6.candidate.000972,parts/12_expose_XII.tex,837,35,\Ref{XII.5.9},preexisting_Ref_command,XII,5.10,sga2.e12.5-9.structural.5-9,XII.5.9,XII.5.9,structural,117,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,8758EAB7D391395A38855532C6DAC98792EC39062A045AFA5BA9AEF978D92E21,subsection.972
sga2.r6.edge.000675,sga2.r6.candidate.000973,parts/12_expose_XII.tex,837,86,\Ref{IX.2.1},preexisting_Ref_command,IX,5.10,sga2.e09.2.theorem.2-1,IX.2.1,IX.2.1,theorem,78,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,19ADD7F6CB71D57A67770A1AE671352218DCD46E3CBF09591202CE4E8D7B55B3,section*.643
sga2.r6.edge.000676,sga2.r6.candidate.000975,parts/12_expose_XII.tex,840,29,\Ref{XII.5.10},preexisting_Ref_command,XII,5.11,sga2.e12.5-10.structural.5-10,XII.5.10,XII.5.10,structural,118,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4830C876EFF0A74CA09B4AF79E5C90D831FC632FF5FAA5CC2F97CD0E0BDA8501,subsection.974
sga2.r6.edge.000677,sga2.r6.candidate.000976,parts/12_expose_XII.tex,840,45,\Ref{XII.4.7},preexisting_Ref_command,XII,5.11,sga2.e12.4-6.theorem.4-7,XII.4.7,XII.4.7,theorem,112,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EA8148F59B58B05FDC5830DE5A529732500E5DE8DC4A88A0183DD7AE5B004A0E,subsection.928
sga2.r6.edge.000678,sga2.r6.candidate.000977,parts/12_expose_XII.tex,840,1515,\Ref{XII},preexisting_Ref_command,XII,5.11,sga2.e12.front.structural.xii,XII,XII,structural,99,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,51A65CA518E714C869947B61E0CC2E94C7D3D1B1666DC5A2175176AC343F1074,chapter*.780
sga2.r6.edge.000679,sga2.r6.candidate.000978,parts/12_expose_XII.tex,840,1529,\Ref{XIII},preexisting_Ref_command,XIII,5.11,sga2.e13.front.structural.xiii,XIII,XIII,structural,120,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,1CB23D684E57B824368C815F900198452C201D1E115BD75220EBC19C8A3866CD,chapter*.980
sga2.r6.edge.000680,sga2.r6.candidate.000993,parts/12_expose_XII.tex,840,6366,\eqref{Boutot},preexisting_eqref_command,XIII,5.11,sga2.e13.5.structural.boutot,Boutot,Boutot,structural,131,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,E5A6F4279D3F54BA750B065BD823BBE08FFD20425DC5DB639C046D7CFCA6A248,Hfootnote.1071
sga2.r6.edge.000681,sga2.r6.candidate.000994,parts/12_expose_XII.tex,840,6389,\pageref{Boutot},preexisting_pageref_command,XIII,5.11,sga2.e13.5.structural.boutot,Boutot,Boutot,structural,131,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,2F3BC0BBFB1ACAC585998AB0C85885956B3762B22EC0DEF8FE4D506302D6096D,Hfootnote.1071
sga2.r6.edge.000682,sga2.r6.candidate.000995,parts/12_expose_XII.tex,842,156,\Ref{XII.5.10},preexisting_Ref_command,XII,5.11,sga2.e12.5-10.structural.5-10,XII.5.10,XII.5.10,structural,118,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4830C876EFF0A74CA09B4AF79E5C90D831FC632FF5FAA5CC2F97CD0E0BDA8501,subsection.974
sga2.r6.edge.000683,sga2.r6.candidate.000997,parts/12_expose_XII.tex,842,391,\Ref{VIII},preexisting_Ref_command,VIII,5.11,sga2.e08.front.structural.viii,VIII,VIII,structural,60,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,23655C162D7064EE6FF2D8D23E7F99CD5CBF69EE72EC09DE96B3BC751F79377E,chapter*.487
sga2.r6.edge.000684,sga2.r6.candidate.000998,parts/12_expose_XII.tex,842,402,\Ref{VIII.2.3},preexisting_Ref_command,VIII,5.11,sga2.e08.2-2.corollary.2-3,VIII.2.3,VIII.2.3,corollary,64,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,EFC6476D0C9634604FD97C1628431DD9E32122DF31B8933925BAC23925CC1B1B,sourcecorollary*.512
sga2.r6.edge.000685,sga2.r6.candidate.000999,parts/12_expose_XII.tex,844,103,\Ref{XII.5.10},preexisting_Ref_command,XII,5.11,sga2.e12.5-10.structural.5-10,XII.5.10,XII.5.10,structural,118,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,4830C876EFF0A74CA09B4AF79E5C90D831FC632FF5FAA5CC2F97CD0E0BDA8501,subsection.974
sga2.r6.edge.000686,sga2.r6.candidate.001000,parts/12_expose_XII.tex,848,22,\Ref{XII.2.5},preexisting_Ref_command,XII,5.11,sga2.e12.2-5.structural.2-5,XII.2.5,XII.2.5,structural,105,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,CF526CC82C4AE1599A4C97EEC0AB96D35DB6FAA6FD4208613305ED8290199BDD,subsection.853
sga2.r6.edge.000687,sga2.r6.candidate.001001,parts/12_expose_XII.tex,848,64,\Ref{eq:XII.16},preexisting_Ref_command,XII,5.11,sga2.e12.2-5.equation.16,eq:XII.16,eq:XII.16,equation,105,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,6E416AE6BC3F4CE4EBA375A0DE77CF8FB12812C36EAEDA07B1B918142C85373E,equation*.855
sga2.r6.edge.000688,sga2.r6.candidate.001002,parts/12_expose_XII.tex,848,91,\Ref{XII.2.5},preexisting_Ref_command,XII,5.11,sga2.e12.2-5.structural.2-5,XII.2.5,XII.2.5,structural,105,preexisting_latex_reference_command,preexisting,compiled_preserved_r6,CF526CC82C4AE1599A4C97EEC0AB96D35DB6FAA6FD4208613305ED8290199BDD,subsection.853
