candidate_id,pattern_kind,source_file,source_line,source_column_1based,visible_reference_tex,raw_locator,current_expose,reference_scope,structural_context,kind_cue,candidate_target_ids,resolved_target_id,destination_label,final_class,resolution_basis,link_status,source_span_sha256,context,manual_audit_status,document_order
sga2.r6.candidate.000863,preexisting_Ref_command,parts/12_expose_XII.tex,415,114,\Ref{XII.3.7},3.7,XII,XII,3.8,,sga2.e12.3-7.structural.3-7,sga2.e12.3-7.structural.3-7,XII.3.7,linked_internal_edge,preexisting_latex_reference_command,preexisting,A1FBE68BADD901B00F94F6FC9F98CAB8AE2DCFB38F9838A909AA5FD012AC2573,"ale the case where $X$ is a nonsingular hypersurface, \Ref{XII.3.7} is due to Andreotti. The result \Ref{XII.3.7} can also be expressed (when $X$ is nonsingular) by saying that the homogeneous coordinate ring of $",not_required_internal_or_structural,899
sga2.r6.candidate.000864,preexisting_Ref_command,parts/12_expose_XII.tex,415,280,\Ref{XI},,XII,XI,3.8,,sga2.e11.front.structural.xi,sga2.e11.front.structural.xi,XI,linked_internal_edge,preexisting_latex_reference_command,preexisting,8E7220F7A11880F2D7816E02786A02060B88E24563E8FDF7CD5B90A4ACE575CF,"aying that the homogeneous coordinate ring of $X$ is factorial, and in this form it is contained in \Ref{XI}~\Ref{XI.3.13} (ii). We also note that Serre had given a proof of \Ref{XII.3.7} in the nonsingular c",not_required_internal_or_structural,900
sga2.r6.candidate.000865,preexisting_Ref_command,parts/12_expose_XII.tex,415,289,\Ref{XI.3.13},3.13,XII,XI,3.8,,sga2.e11.3-11.theorem.3-13,sga2.e11.3-11.theorem.3-13,XI.3.13,linked_internal_edge,preexisting_latex_reference_command,preexisting,AFD9874CBBEB80450503E1B90B1E004EA99A26708C237CA44F57F94DA678072E,"t the homogeneous coordinate ring of $X$ is factorial, and in this form it is contained in \Ref{XI}~\Ref{XI.3.13} (ii). We also note that Serre had given a proof of \Ref{XII.3.7} in the nonsingular case by transce",not_required_internal_or_structural,901
sga2.r6.candidate.000866,preexisting_Ref_command,parts/12_expose_XII.tex,415,354,\Ref{XII.3.7},3.7,XII,XII,3.8,,sga2.e12.3-7.structural.3-7,sga2.e12.3-7.structural.3-7,XII.3.7,linked_internal_edge,preexisting_latex_reference_command,preexisting,A1FBE68BADD901B00F94F6FC9F98CAB8AE2DCFB38F9838A909AA5FD012AC2573,"s form it is contained in \Ref{XI}~\Ref{XI.3.13} (ii). We also note that Serre had given a proof of \Ref{XII.3.7} in the nonsingular case by transcendental methods, using a specialization argument to reduce to cha",not_required_internal_or_structural,902
sga2.r6.candidate.000867,preexisting_Ref_command,parts/12_expose_XII.tex,417,16,\Ref{XII.3.5},3.5,XII,XII,3.8,,sga2.e12.3-5.structural.3-5,sga2.e12.3-5.structural.3-5,XII.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,FFA9275EF6AB6EB0EF365218DA3DE615223EF479AB01D12FD60253E767F3B3C0," as well. \Cf the following expos\'e, which proposes conjectures in this direction.\n\nIn Corollaries \Ref{XII.3.5} and \Ref{XII.3.7}, we have worked over a base field, whereas the key theorems \Ref{XII.2.4} and \Re",not_required_internal_or_structural,903
sga2.r6.candidate.000868,preexisting_Ref_command,parts/12_expose_XII.tex,417,34,\Ref{XII.3.7},3.7,XII,XII,3.8,,sga2.e12.3-7.structural.3-7,sga2.e12.3-7.structural.3-7,XII.3.7,linked_internal_edge,preexisting_latex_reference_command,preexisting,A1FBE68BADD901B00F94F6FC9F98CAB8AE2DCFB38F9838A909AA5FD012AC2573,"following expos\'e, which proposes conjectures in this direction.\n\nIn Corollaries \Ref{XII.3.5} and \Ref{XII.3.7}, we have worked over a base field, whereas the key theorems \Ref{XII.2.4} and \Ref{XII.3.4} are val",not_required_internal_or_structural,904
sga2.r6.candidate.000869,preexisting_Ref_command,parts/12_expose_XII.tex,417,108,\Ref{XII.2.4},2.4,XII,XII,3.8,,sga2.e12.2-3.corollary.2-4,sga2.e12.2-3.corollary.2-4,XII.2.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,3ED7F2C275BD65D722BE6B1B317496BC766A4017DA0B53DADFFA93A8352139F4,"llaries \Ref{XII.3.5} and \Ref{XII.3.7}, we have worked over a base field, whereas the key theorems \Ref{XII.2.4} and \Ref{XII.3.4} are valid over an arbitrary base. To generalize Corollaries \Ref{XII.3.5} and \Re",not_required_internal_or_structural,905
sga2.r6.candidate.000870,preexisting_Ref_command,parts/12_expose_XII.tex,417,126,\Ref{XII.3.4},3.4,XII,XII,3.8,,sga2.e12.3-4.structural.3-4,sga2.e12.3-4.structural.3-4,XII.3.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,B6F702C742D279F590795AE14CDE9263FD5874DB31436BE6ADC306A6C26C40CD,".5} and \Ref{XII.3.7}, we have worked over a base field, whereas the key theorems \Ref{XII.2.4} and \Ref{XII.3.4} are valid over an arbitrary base. To generalize Corollaries \Ref{XII.3.5} and \Ref{XII.3.6} to a ge",not_required_internal_or_structural,906
sga2.r6.candidate.000871,preexisting_Ref_command,parts/12_expose_XII.tex,417,200,\Ref{XII.3.5},3.5,XII,XII,3.8,,sga2.e12.3-5.structural.3-5,sga2.e12.3-5.structural.3-5,XII.3.5,linked_internal_edge,preexisting_latex_reference_command,preexisting,FFA9275EF6AB6EB0EF365218DA3DE615223EF479AB01D12FD60253E767F3B3C0,"heorems \Ref{XII.2.4} and \Ref{XII.3.4} are valid over an arbitrary base. To generalize Corollaries \Ref{XII.3.5} and \Ref{XII.3.6} to a general $S$, we must give workable criteria for a point of $X$ (flat over $S",not_required_internal_or_structural,907
sga2.r6.candidate.000872,preexisting_Ref_command,parts/12_expose_XII.tex,417,218,\Ref{XII.3.6},3.6,XII,XII,3.8,,sga2.e12.3-6.structural.3-6,sga2.e12.3-6.structural.3-6,XII.3.6,linked_internal_edge,preexisting_latex_reference_command,preexisting,0FBE28BE149B3784C1B25BC6495547935B7750D6152333F8BB67C4507A90ACFD,".4} and \Ref{XII.3.4} are valid over an arbitrary base. To generalize Corollaries \Ref{XII.3.5} and \Ref{XII.3.6} to a general $S$, we must give workable criteria for a point of $X$ (flat over $S$) to have a \og p",not_required_internal_or_structural,908
sga2.r6.candidate.000873,preexisting_Ref_command,parts/12_expose_XII.tex,474,27,\Ref{eq:XII.19},19,XII,XII,4,,sga2.e12.4.equation.19,sga2.e12.4.equation.19,eq:XII.19,linked_internal_edge,preexisting_latex_reference_command,preexisting,8C407B70320085E4EFE4E94668CB078837047198FD073FDEEA37E5E6C0952A81,"ig)_\ast(F') = \R^p(fi')_\ast(F') = f_\ast(R^pi'_\ast(F'))\n\end{equation}\nand therefore, comparing (\Ref{eq:XII.19}) and (\Ref{eq:XII.20}), we see that assertion 1\sisi{${}^\circ$}{} is equivalent to the following: ",not_required_internal_or_structural,909
sga2.r6.candidate.000874,preexisting_Ref_command,parts/12_expose_XII.tex,474,49,\Ref{eq:XII.20},20,XII,XII,4,,sga2.e12.4.equation.20,sga2.e12.4.equation.20,eq:XII.20,linked_internal_edge,preexisting_latex_reference_command,preexisting,8703E498CFA3101BDA4C04932A321699AC558A958478DEC8CFFA3B76E752128E,"')_\ast(F') = f_\ast(R^pi'_\ast(F'))\n\end{equation}\nand therefore, comparing (\Ref{eq:XII.19}) and (\Ref{eq:XII.20}), we see that assertion 1\sisi{${}^\circ$}{} is equivalent to the following: $R^pi'_\ast(F')$ is a ",not_required_internal_or_structural,910
sga2.r6.candidate.000875,named_locator,parts/12_expose_XII.tex,474,79,assertion 1,1,XII,XII,4,statement,sga2.e12.4.theorem.4-1,sga2.e12.4.theorem.4-1,XII.4.1,resolved_internal_edge,audited_assertion_1_of_theorem_4_1,new,C13B4093AD052D97596C511F11079E69011092D8E90393B852B9B90BAEA0CF16,"(R^pi'_\ast(F'))\n\end{equation}\nand therefore, comparing (\Ref{eq:XII.19}) and (\Ref{eq:XII.20}), we see that assertion 1\sisi{${}^\circ$}{} is equivalent to the following: $R^pi'_\ast(F')$ is a Module of finite type, \ie coherent,",not_required_internal_or_structural,769
sga2.r6.candidate.000876,preexisting_Ref_command,parts/12_expose_XII.tex,474,411,\Ref{VIII},,XII,VIII,4,,sga2.e08.front.structural.viii,sga2.e08.front.structural.viii,VIII,linked_internal_edge,preexisting_latex_reference_command,preexisting,23655C162D7064EE6FF2D8D23E7F99CD5CBF69EE72EC09DE96B3BC751F79377E,"'$, which is of finite type over $X$, and we may apply the coherence criterion \sisi{\ignorespaces}{\Ref{VIII}}~\Ref{VIII.2.3} to a coherent extension $F^{''}$ of $F'$: we wish to express that $\SheafH^p_Y(F^{'",not_required_internal_or_structural,911
sga2.r6.candidate.000877,preexisting_Ref_command,parts/12_expose_XII.tex,474,423,\Ref{VIII.2.3},2.3,XII,VIII,4,,sga2.e08.2-2.corollary.2-3,sga2.e08.2-2.corollary.2-3,VIII.2.3,linked_internal_edge,preexisting_latex_reference_command,preexisting,EFC6476D0C9634604FD97C1628431DD9E32122DF31B8933925BAC23925CC1B1B," of finite type over $X$, and we may apply the coherence criterion \sisi{\ignorespaces}{\Ref{VIII}}~\Ref{VIII.2.3} to a coherent extension $F^{''}$ of $F'$: we wish to express that $\SheafH^p_Y(F^{''})$ is coherent",not_required_internal_or_structural,912
sga2.r6.candidate.000878,preexisting_Ref_command,parts/12_expose_XII.tex,481,314,\Ref{eq:XII.21},21,XII,XII,4,,sga2.e12.4.equation.21,sga2.e12.4.equation.21,eq:XII.21,linked_internal_edge,preexisting_latex_reference_command,preexisting,B8C4EDE44B5B80135B93D619DFCE41C71A33FE9F1893B0BBADBB2AAA74D96F25,"t $g(x')$, and hence $F'$ has depth $\geq n+1$ at $x'$. It is therefore enough to verify condition (\Ref{eq:XII.21}) at those $x'\in U'$ satisfying (\Ref{eq:XII.21}) at which $F'$ is free. For this, it is enough to ",not_required_internal_or_structural,913
sga2.r6.candidate.000879,preexisting_Ref_command,parts/12_expose_XII.tex,481,363,\Ref{eq:XII.21},21,XII,XII,4,,sga2.e12.4.equation.21,sga2.e12.4.equation.21,eq:XII.21,linked_internal_edge,preexisting_latex_reference_command,preexisting,B8C4EDE44B5B80135B93D619DFCE41C71A33FE9F1893B0BBADBB2AAA74D96F25," $x'$. It is therefore enough to verify condition (\Ref{eq:XII.21}) at those $x'\in U'$ satisfying (\Ref{eq:XII.21}) at which $F'$ is free. For this, it is enough to prove that one has\pageoriginale\n\begin{equation*",not_required_internal_or_structural,914
sga2.r6.candidate.000880,preexisting_Ref_command,parts/12_expose_XII.tex,486,111,\Ref{eq:XII.20},20,XII,XII,4,,sga2.e12.4.equation.20,sga2.e12.4.equation.20,eq:XII.20,linked_internal_edge,preexisting_latex_reference_command,preexisting,8703E498CFA3101BDA4C04932A321699AC558A958478DEC8CFFA3B76E752128E,"oints; \afortiori it is enough to establish this relation at all the points~$x$ of $U'$ satisfying (\Ref{eq:XII.20}\sisi{}{ bis}). Now, \sisi{by the criterion cited}{again by criterion~\Ref{VIII.2.3}} in Expos\'e \R",not_required_internal_or_structural,915
sga2.r6.candidate.000881,preexisting_Ref_command,parts/12_expose_XII.tex,486,196,\Ref{VIII.2.3},2.3,XII,VIII,4,,sga2.e08.2-2.corollary.2-3,sga2.e08.2-2.corollary.2-3,VIII.2.3,linked_internal_edge,preexisting_latex_reference_command,preexisting,EFC6476D0C9634604FD97C1628431DD9E32122DF31B8933925BAC23925CC1B1B,"'$ satisfying (\Ref{eq:XII.20}\sisi{}{ bis}). Now, \sisi{by the criterion cited}{again by criterion~\Ref{VIII.2.3}} in Expos\'e \Ref{VIII}, this is equivalent to the assertion that the Modules\n\[\n\SheafH^p_{Y'}(\Oo",not_required_internal_or_structural,916
sga2.r6.candidate.000882,preexisting_Ref_command,parts/12_expose_XII.tex,486,224,\Ref{VIII},,XII,VIII,4,,sga2.e08.front.structural.viii,sga2.e08.front.structural.viii,VIII,linked_internal_edge,preexisting_latex_reference_command,preexisting,23655C162D7064EE6FF2D8D23E7F99CD5CBF69EE72EC09DE96B3BC751F79377E,"0}\sisi{}{ bis}). Now, \sisi{by the criterion cited}{again by criterion~\Ref{VIII.2.3}} in Expos\'e \Ref{VIII}, this is equivalent to the assertion that the Modules\n\[\n\SheafH^p_{Y'}(\Oo_{X'}) \hspace{5mm} \tex",not_required_internal_or_structural,917
sga2.r6.candidate.000883,preexisting_Ref_command,parts/12_expose_XII.tex,490,93,\Ref{III},,XII,III,4,,sga2.e03.front.structural.iii,sga2.e03.front.structural.iii,III,linked_internal_edge,preexisting_latex_reference_command,preexisting,F2914293D7559C2577E7B57CAC73C2D343BDB81ACAAA23B19A9CEB92199F0FB6," n+1\n\]\nare coherent. In fact, we shall prove that they are even zero, or, equivalently by Expos\'e~\Ref{III}, that one has\n\steco\n\begin{equation} \label{eq:XII.22} {} \prof \Oo_{X', x'}\geq n+2 \hspace{5mm} ",not_required_internal_or_structural,918
sga2.r6.candidate.000884,preexisting_Ref_command,parts/12_expose_XII.tex,506,13,\Ref{XII.4.2},4.2,XII,XII,4.2,,sga2.e12.4-2.structural.4-2,sga2.e12.4-2.structural.4-2,XII.4.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,8A3F8AB55062B59442CFDDC9769B0E2103B7C3DBB7597F067143479B60834D60,"f the~$f_i$ is regular on the graded module associated with $J^m$ for that filtration.\n\nThis proves \Ref{XII.4.2}, and consequently \Ref{XII.4.1}~1\sisi{\noo}{}).\n\nLet us prove \Ref{XII.4.1} 2\sisi{\noo}{}). For t",not_required_internal_or_structural,919
sga2.r6.candidate.000885,preexisting_Ref_command,parts/12_expose_XII.tex,506,45,\Ref{XII.4.1},4.1,XII,XII,4.2,,sga2.e12.4.theorem.4-1,sga2.e12.4.theorem.4-1,XII.4.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,2ADCD0B7227FC7208C28A5B5B66C5F347A6C55194920C922A8D170BBFB922AFB,"aded module associated with $J^m$ for that filtration.\n\nThis proves \Ref{XII.4.2}, and consequently \Ref{XII.4.1}~1\sisi{\noo}{}).\n\nLet us prove \Ref{XII.4.1} 2\sisi{\noo}{}). For this, use the Cartesian square\n\[",not_required_internal_or_structural,920
sga2.r6.candidate.000886,preexisting_Ref_command,parts/12_expose_XII.tex,508,14,\Ref{XII.4.1},4.1,XII,XII,4.2,,sga2.e12.4.theorem.4-1,sga2.e12.4.theorem.4-1,XII.4.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,2ADCD0B7227FC7208C28A5B5B66C5F347A6C55194920C922A8D170BBFB922AFB,"ltration.\n\nThis proves \Ref{XII.4.2}, and consequently \Ref{XII.4.1}~1\sisi{\noo}{}).\n\nLet us prove \Ref{XII.4.1} 2\sisi{\noo}{}). For this, use the Cartesian square\n\[\n\xymatrix{\nX'_0\ar[d]_{f_0}&\ar[l]_-{i'_0} U",not_required_internal_or_structural,921
sga2.r6.candidate.000887,preexisting_Ref_command,parts/12_expose_XII.tex,523,79,\Ref{VIII},,XII,VIII,4.2,,sga2.e08.front.structural.viii,sga2.e08.front.structural.viii,VIII,linked_internal_edge,preexisting_latex_reference_command,preexisting,23655C162D7064EE6FF2D8D23E7F99CD5CBF69EE72EC09DE96B3BC751F79377E,"spage{\baselineskip}%\nHere again, taking into account that $\formelF_0'$ is locally free, criterion \Ref{VIII}~\Ref{VIII.2.3} allows us to reduce to proving the same assertion after replacing $\formelF_0'$ by $",not_required_internal_or_structural,922
sga2.r6.candidate.000888,preexisting_Ref_command,parts/12_expose_XII.tex,523,90,\Ref{VIII.2.3},2.3,XII,VIII,4.2,,sga2.e08.2-2.corollary.2-3,sga2.e08.2-2.corollary.2-3,VIII.2.3,linked_internal_edge,preexisting_latex_reference_command,preexisting,EFC6476D0C9634604FD97C1628431DD9E32122DF31B8933925BAC23925CC1B1B,"lineskip}%\nHere again, taking into account that $\formelF_0'$ is locally free, criterion \Ref{VIII}~\Ref{VIII.2.3} allows us to reduce to proving the same assertion after replacing $\formelF_0'$ by $\Oo_{U'_0}$, \i",not_required_internal_or_structural,923
sga2.r6.candidate.000889,preexisting_Ref_command,parts/12_expose_XII.tex,531,63,\Ref{XII.4.2},4.2,XII,XII,4.2,,sga2.e12.4-2.structural.4-2,sga2.e12.4-2.structural.4-2,XII.4.2,linked_internal_edge,preexisting_latex_reference_command,preexisting,8A3F8AB55062B59442CFDDC9769B0E2103B7C3DBB7597F067143479B60834D60," every} \; x'\in Y'_0.\n\end{equation}\nThis does indeed follow from conditions a) and b), in view of \Ref{XII.4.2}. This completes the proof of \Ref{XII.4.1}.\n\skipqed\n\end{proof}\n\n\begin{remarque} \label{XII.4.3}\n",not_required_internal_or_structural,924
sga2.r6.candidate.000890,preexisting_Ref_command,parts/12_expose_XII.tex,531,106,\Ref{XII.4.1},4.1,XII,XII,4.2,,sga2.e12.4.theorem.4-1,sga2.e12.4.theorem.4-1,XII.4.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,2ADCD0B7227FC7208C28A5B5B66C5F347A6C55194920C922A8D170BBFB922AFB,"does indeed follow from conditions a) and b), in view of \Ref{XII.4.2}. This completes the proof of \Ref{XII.4.1}.\n\skipqed\n\end{proof}\n\n\begin{remarque} \label{XII.4.3}\nIt follows immediately, by descent, that th",not_required_internal_or_structural,925
sga2.r6.candidate.000891,preexisting_Ref_command,parts/12_expose_XII.tex,539,9,\Ref{XII.4.1},4.1,XII,XII,4.3,,sga2.e12.4.theorem.4-1,sga2.e12.4.theorem.4-1,XII.4.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,2ADCD0B7227FC7208C28A5B5B66C5F347A6C55194920C922A8D170BBFB922AFB,}\to X$ such that $\overline{X}$ is locally embeddable in a regular scheme.\n\end{remarque}\n\nTheorem \Ref{XII.4.1} enables us to apply the results of Expos\'e \Ref{IX} (the comparison and existence theorems). We sh,not_required_internal_or_structural,926
sga2.r6.candidate.000892,preexisting_Ref_command,parts/12_expose_XII.tex,539,67,\Ref{IX},,XII,IX,4.3,,sga2.e09.front.structural.ix,sga2.e09.front.structural.ix,IX,linked_internal_edge,preexisting_latex_reference_command,preexisting,273980BAF2C150E6543E22733C57CE33A59682369A27B4BC720D859858E802DA,a regular scheme.\n\end{remarque}\n\nTheorem \Ref{XII.4.1} enables us to apply the results of Expos\'e \Ref{IX} (the comparison and existence theorems). We shall be interested in particular in the\n\n\begin{coroll,not_required_internal_or_structural,927
sga2.r6.candidate.000893,preexisting_Ref_command,parts/12_expose_XII.tex,542,50,\Ref{XII.4.1},4.1,XII,XII,4.4,,sga2.e12.4.theorem.4-1,sga2.e12.4.theorem.4-1,XII.4.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,2ADCD0B7227FC7208C28A5B5B66C5F347A6C55194920C922A8D170BBFB922AFB,"ticular in the\n\n\begin{corollaire} \label{XII.4.4}\nAssume that conditions a), b), and c) of Theorem \Ref{XII.4.1} hold, with $n=1$ and $X=\Spec(A)$, where $A$ is separated and complete for the $J$-adic topology. T",not_required_internal_or_structural,928
sga2.r6.candidate.000894,preexisting_Ref_command,parts/12_expose_XII.tex,546,253,\Ref{X},,XII,X,4.4,,sga2.e10.front.structural.x,sga2.e10.front.structural.x,X,linked_internal_edge,preexisting_latex_reference_command,preexisting,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,"\geq 2$, then the pair $(U, U_0)$ satisfies the effective Lefschetz condition ($\Leff$) of Expos\'e \Ref{X}.\n\end{corollaire}\n\noindent\n(For the last assertion, one proceeds as in \Ref{X}~\Ref{X.2.1}.)\n\n\pag",not_required_internal_or_structural,929
sga2.r6.candidate.000895,preexisting_Ref_command,parts/12_expose_XII.tex,549,45,\Ref{X},,XII,X,4.4,,sga2.e10.front.structural.x,sga2.e10.front.structural.x,X,linked_internal_edge,preexisting_latex_reference_command,preexisting,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,"\Leff$) of Expos\'e \Ref{X}.\n\end{corollaire}\n\noindent\n(For the last assertion, one proceeds as in \Ref{X}~\Ref{X.2.1}.)\n\n\pagebreak[2]\nSpecial case of \Ref{XII.4.4}:\n\n\begin{corollaire} \label{XII.4.5}\nLet",not_required_internal_or_structural,930
sga2.r6.candidate.000896,preexisting_Ref_command,parts/12_expose_XII.tex,549,53,\Ref{X.2.1},2.1,XII,X,4.4,,sga2.e10.2.example.2-1,sga2.e10.2.example.2-1,X.2.1,linked_internal_edge,preexisting_latex_reference_command,preexisting,EC9FA481C3A1660AA28EFD336715602C62236C463C9AD11F9EBDD203CB28FB1C,"of Expos\'e \Ref{X}.\n\end{corollaire}\n\noindent\n(For the last assertion, one proceeds as in \Ref{X}~\Ref{X.2.1}.)\n\n\pagebreak[2]\nSpecial case of \Ref{XII.4.4}:\n\n\begin{corollaire} \label{XII.4.5}\nLet\pageorigina",not_required_internal_or_structural,931
sga2.r6.candidate.000897,preexisting_Ref_command,parts/12_expose_XII.tex,552,17,\Ref{XII.4.4},4.4,XII,XII,4.4,,sga2.e12.4-4.structural.4-4,sga2.e12.4-4.structural.4-4,XII.4.4,linked_internal_edge,preexisting_latex_reference_command,preexisting,BBBCC38BF3765FA3AF1F6D3A4CBBB81CDD3AFB0D2C1662869B2B75F0F3B7E8A0,"nt\n(For the last assertion, one proceeds as in \Ref{X}~\Ref{X.2.1}.)\n\n\pagebreak[2]\nSpecial case of \Ref{XII.4.4}:\n\n\begin{corollaire} \label{XII.4.5}\nLet\pageoriginaled $A$ be a Noetherian ring, let $J$ be an ide",not_required_internal_or_structural,932
sga2.r6.candidate.000898,preexisting_Ref_command,parts/12_expose_XII.tex,568,22,\Ref{XII.4.3},4.3,XII,XII,4.5,,sga2.e12.4-3.structural.4-3,sga2.e12.4-3.structural.4-3,XII.4.3,linked_internal_edge,preexisting_latex_reference_command,preexisting,5665F8F0BA41B4C7004DC71E5485E463DFE134E0BD2FEA467D274ACFD5405266," $F$ on $U$, and an isomorphism $\widehat{F}\simeq\formelF$.\n\end{corollaire}\n\nNote that, thanks to \Ref{XII.4.3}, we did not have to assume that $A$ is a quotient of a regular ring, because the completion of $A$ ",not_required_internal_or_structural,933
sga2.r6.candidate.000899,preexisting_Ref_command,parts/12_expose_XII.tex,570,28,\Ref{X},,XII,X,4.5,,sga2.e10.front.structural.x,sga2.e10.front.structural.x,X,linked_internal_edge,preexisting_latex_reference_command,preexisting,D8A3069393B7883C556B44D4302D69EE3A98425B12899FBDD9E17E64DB0C05D1,"A$ for the $\rr(A)$-adic topology satisfies this condition in any case.\n\nProceeding as in Expos\'es \Ref{X} and \Ref{XI}, we deduce from \Ref{XII.4.5}\n\n\begin{corollaire} \label{XII.4.6}\nUnder the conditions",not_required_internal_or_structural,934
