residual_id,source_file,source_line,source_column_1based,visible_locator_tex,normalized_locator,final_class,candidate_id,resolved_target_id,destination_label,manual_audit_status,reason,context
sga2.r6.residual.000904,parts/12_expose_XII.tex,238,62,I.1.4,1.4,external_work_citation,sga2.r6.candidate.000784,,,audited_positive_disposition_codex_2026-07-23,audited_external_raynaud_article_locator,"unt.\n\n\refstepcounter{subsection}\label{XII.2.4}\n\begin{enonce*}{Corollary 2.4\ndemark}\ndetext{See Corollary I.1.4 of the article by Mme Raynaud (Raynaud~M., {\og Th\'eor\`emes de Lefschetz en cohomologie des faisceaux coh\'"
sga2.r6.residual.000905,parts/12_expose_XII.tex,238,283,(4),4,external_work_citation,sga2.r6.candidate.000785,,,audited_positive_disposition_codex_2026-07-23,audited_journal_series_number,"oh\'erents et en cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52).}\nLet\pageoriginale $f:X\to S$ be a projective flat morphism, with $S$ loc"
sga2.r6.residual.000906,parts/12_expose_XII.tex,238,299,(1974),1974,external_work_citation,sga2.r6.candidate.000786,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year," cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52).}\nLet\pageoriginale $f:X\to S$ be a projective flat morphism, with $S$ locally Noetherian, le"
sga2.r6.residual.000907,parts/12_expose_XII.tex,279,175,IV 5.7,5.7,external_work_citation,sga2.r6.candidate.000793,,,audited_positive_disposition_codex_2026-07-23,external_sga_volume_context,"ar sequence of elements of\pageoriginale $\rr(\Oo_{X_s, x})$, which gives an $F_x$-regular sequence by \SGA 1 IV 5.7. Now if $x$ belongs to a $Z$ as in Lemma~\Ref{XII.2.5}, then $x$ is necessarily closed in $X_s$; in other wor"
sga2.r6.residual.000908,parts/12_expose_XII.tex,284,65,(1),1,mathematical_numeric_expression,sga2.r6.candidate.000795,,,audited_positive_disposition_codex_2026-07-23,audited_line_bundle_twist_O_1,"\end{proof}\n\n\begin{remarque} \label{XII.2.6}\nSuppose that for every $s\in S$, the section $t_s$ of $\Oo_{X_s}(1)$ induced by $t$ is $\Oo_{X_s}$-regular (which implies by \SGA 1 IV 5.7 that $t$ is $\OX$-regular). Then the h"
sga2.r6.residual.000909,parts/12_expose_XII.tex,284,133,IV 5.7,5.7,external_work_citation,sga2.r6.candidate.000796,,,audited_positive_disposition_codex_2026-07-23,external_sga_volume_context," $s\in S$, the section $t_s$ of $\Oo_{X_s}(1)$ induced by $t$ is $\Oo_{X_s}$-regular (which implies by \SGA 1 IV 5.7 that $t$ is $\OX$-regular). Then the hypotheses made are stable under extension of the base $S'\to S$ ($S'$ l"
sga2.r6.residual.000910,parts/12_expose_XII.tex,291,17,Theorem 3.1,3.1,structural_declaration_or_tag,sga2.r6.candidate.000797,sga2.e12.3.theorem.3-1,XII.3.1,not_required_internal_or_structural,semantic_target_heading_declaration,"heorem}\label{XII.3}%\n\n\setcounter{equation}{16}%\n\refstepcounter{subsection}\label{XII.3.1}%\n\begin{enonce*}{Theorem 3.1\ndemark}\n\ndetext{For a version without the flatness hypothesis, see (Raynaud~M., {\og Th\'eor\`emes de Lefsc"
sga2.r6.residual.000911,parts/12_expose_XII.tex,292,246,(4),4,external_work_citation,sga2.r6.candidate.000798,,,audited_positive_disposition_codex_2026-07-23,audited_journal_series_number,"oh\'erents et en cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52, Theorem II.3.3).}\nLet $f:X\to S$ be a projective morphism, with $S$ noethe"
sga2.r6.residual.000912,parts/12_expose_XII.tex,292,262,(1974),1974,external_work_citation,sga2.r6.candidate.000799,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year," cohomologie \'etale. Application au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52, Theorem II.3.3).}\nLet $f:X\to S$ be a projective morphism, with $S$ noetherian, let $\OX(1)$ "
sga2.r6.residual.000913,parts/12_expose_XII.tex,292,293,II.3.3),3.3,external_work_citation,sga2.r6.candidate.000800,,,audited_positive_disposition_codex_2026-07-23,bibliographic_publication_context,"on au groupe fondamental\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{7} (1974), p\ptbl 29--52, Theorem II.3.3).}\nLet $f:X\to S$ be a projective morphism, with $S$ noetherian, let $\OX(1)$ be an invertible Module on $X$ t"
sga2.r6.residual.000914,parts/12_expose_XII.tex,298,155,IV 5.7,5.7,external_work_citation,sga2.r6.candidate.000801,,,audited_positive_disposition_codex_2026-07-23,external_sga_volume_context,"d by $t$ on $X_s$ is $\formelF_s$-regular (which implies that $F_0$ is also flat over $S$, \cf \textup{\SGA 1 IV 5.7}).\n\item\label{XII.3.1c}\nFor every $s\in S$, $F_{0s}$ has depth $\geq 2$ at the closed points of $X_{0s}$.\n\e"
sga2.r6.residual.000915,parts/12_expose_XII.tex,345,52,13.7.7,13.7.7,external_work_citation,sga2.r6.candidate.000818,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context,"orphism\n$f:\Xx\to\Xx'$ is adic is not used anywhere in the\nproof of \Ref{IX.2.1}, via $\EGA 0_{\textup{III}}$ 13.7.7;\nit suffices instead to suppose that $\Xx$ is also adic,\nand to choose two ideals of definition $\Jj$ for $\X"
sga2.r6.residual.000916,parts/12_expose_XII.tex,371,530,13.7.7,13.7.7,external_work_citation,sga2.r6.candidate.000827,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context,"ategory of abelian sheaves on $X_0$. We are again under the preliminary conditions of $\EGA 0_{\textup{III}}$ 13.7.7\sfootnote{Corrected as indicated in \Ref{IX} p\ptbl\sisi{11}{\pageref{pagerectif}.}}, and moreover $\H^i(X_0,"
sga2.r6.residual.000917,parts/12_expose_XII.tex,371,1186,13.7.7,13.7.7,external_work_citation,sga2.r6.candidate.000831,,,audited_positive_disposition_codex_2026-07-23,audited_external_ega_0_iii_locator,"$i=0, 1$, which proves our assertion. Consequently, we are under the conditions for applying $0_{\text{III}}$ 13.7.7 with $n=1$, which proves \Ref{XII.3.3}.\n\nThis point being established (and still supposing $S$ affine, as we "
sga2.r6.residual.000918,parts/12_expose_XII.tex,399,300,X.2.10),2.10,external_work_citation,sga2.r6.candidate.000851,,,audited_positive_disposition_codex_2026-07-23,external_sga_volume_context,"s a more elementary proof of the surjectivity of $\pi_1(X_0)\to \pi_1(X)$ using Bertini's theorem (\cf \SGA 1 X.2.10). If one assumes in addition that $X_0$ is normal and that $X$ has dimension $\geq 3$ at all its points, then "
sga2.r6.residual.000919,parts/12_expose_XII.tex,474,79,assertion 1,1,resolved_internal_edge,sga2.r6.candidate.000875,sga2.e12.4.theorem.4-1,XII.4.1,not_required_internal_or_structural,audited_assertion_1_of_theorem_4_1,"(R^pi'_\ast(F'))\n\end{equation}\nand therefore, comparing (\Ref{eq:XII.19}) and (\Ref{eq:XII.20}), we see that assertion 1\sisi{${}^\circ$}{} is equivalent to the following: $R^pi'_\ast(F')$ is a Module of finite type, \ie coherent,"
sga2.r6.residual.000920,parts/12_expose_XII.tex,645,21,(2),2,external_work_citation,sga2.r6.candidate.000920,,,audited_positive_disposition_codex_2026-07-23,audited_journal_series_number,"ojective varieties, with\napplications to intersections and singularities of mappings\fg},\n\emph{Ann. of Math. (2)} \textbf{110} (1979), \numero 1, p\ptbl\n159-166). For generalizations to Grassmannians or\nabelian varieties, "
sga2.r6.residual.000921,parts/12_expose_XII.tex,645,39,(1979),1979,external_work_citation,sga2.r6.candidate.000921,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,", with\napplications to intersections and singularities of mappings\fg},\n\emph{Ann. of Math. (2)} \textbf{110} (1979), \numero 1, p\ptbl\n159-166). For generalizations to Grassmannians or\nabelian varieties, see {Debarre~O.}, {\o"
sga2.r6.residual.000922,parts/12_expose_XII.tex,649,57,(1996),1996,external_work_citation,sga2.r6.candidate.000922,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"exit\'e pour les produits d'espaces projectifs et les\ngrassmanniennes\fg}, \emph{Amer. J.~Math.} \textbf{118} (1996),\n\numero 6, p\ptbl 1347-1367 and {\og Th\'eor\`emes de connexit\'e et\nvari\'et\'es ab\'eliennes\fg}, \emph{Am"
sga2.r6.residual.000923,parts/12_expose_XII.tex,652,1,(1995),1995,external_work_citation,sga2.r6.candidate.000923,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"67 and {\og Th\'eor\`emes de connexit\'e et\nvari\'et\'es ab\'eliennes\fg}, \emph{Amer. J.~Math.} \textbf{117}\n(1995), \numero 3, p\ptbl 787--805. The triviality result for the\nfundamental group of $X$ above was obtained indepe"
sga2.r6.residual.000924,parts/12_expose_XII.tex,659,21,(2),2,external_work_citation,sga2.r6.candidate.000924,,,audited_positive_disposition_codex_2026-07-23,audited_journal_series_number,"ieck's techniques, \cf\n(Faltings~G., \og{Algebraization of some formal vector bundles\fg}\n\emph{Ann. of Math. (2)} \textbf{110} (1979), \numero 3, p\ptbl\n501--514).}\n\n\item\nIf the local rings at the closed points of $X_s-X_"
sga2.r6.residual.000925,parts/12_expose_XII.tex,659,39,(1979),1979,external_work_citation,sga2.r6.candidate.000925,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year," \cf\n(Faltings~G., \og{Algebraization of some formal vector bundles\fg}\n\emph{Ann. of Math. (2)} \textbf{110} (1979), \numero 3, p\ptbl\n501--514).}\n\n\item\nIf the local rings at the closed points of $X_s-X_{0,s}$ ($s\in S$) are"
sga2.r6.residual.000926,parts/12_expose_XII.tex,680,1048,(1987),1987,external_work_citation,sga2.r6.candidate.000931,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"og Rel\`evements modulo~$p^2$ et d\'ecomposition du complexe de de Rham\fg}, \emph{Invent. Math.} \textbf{89} (1987), \numero 2, p\ptbl 247--270); this gives a purely algebraic proof of Kodaira's result for projective varietie"
sga2.r6.residual.000927,parts/12_expose_XII.tex,680,1986,(1997),1997,external_work_citation,sga2.r6.candidate.000932,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"ples to Kodaira vanishing in prime characteristic\fg}, \emph{Proc. Indian Acad. Sci. Math. Sci.} \textbf{107} (1997), \numero 1, p\ptbl 21--25). On the other hand, I know of no example in which the map $\Pic(X_{n+1})\to\Pic(X_"
sga2.r6.residual.000928,parts/12_expose_XII.tex,694,106,III 3.2.1),3.2.1,external_work_citation,sga2.r6.candidate.000935,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context,"ion}\nand from the fact that the higher direct images under $f$ of a coherent Module on $X$ are coherent (\EGA III 3.2.1).\n\n\begin{proposition} \label{XII.5.2}\nLet $S$ be a locally noetherian prescheme, let $\Ss$ be a quasi-coheren"
sga2.r6.residual.000929,parts/12_expose_XII.tex,736,41,III 2.3.2,2.3.2,external_work_citation,sga2.r6.candidate.000940,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context,".\n\end{enumeratea}\n\end{lemme}\n\n\begin{proof}[Proof of \Ref{XII.5.3}]\nFor a), the case $i=0$ is given in \EGA III 2.3.2, and the case $i>0$ in \EGA III 2.2.1 (i)(ii), which says that the $ \R^i f_\ast G(m)$ are coherent\pageorigi"
sga2.r6.residual.000930,parts/12_expose_XII.tex,736,79,III 2.2.1 (i),2.2.1,external_work_citation,sga2.r6.candidate.000941,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context,"{proof}[Proof of \Ref{XII.5.3}]\nFor a), the case $i=0$ is given in \EGA III 2.3.2, and the case $i>0$ in \EGA III 2.2.1 (i)(ii), which says that the $ \R^i f_\ast G(m)$ are coherent\pageoriginale and zero for large $m$ (if we suppose"
sga2.r6.residual.000931,parts/12_expose_XII.tex,736,340,II 3.4.4,3.4.4,external_work_citation,sga2.r6.candidate.000942,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context," For b), note that $G$ is isomorphic to $\SheafProj (\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ (\EGA II 3.4.4 and 3.4.2), which proves that $G$ is coherent if $\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ is of fi"
sga2.r6.residual.000932,parts/12_expose_XII.tex,736,353,3.4.2,3.4.2,external_work_citation,sga2.r6.candidate.000943,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context," that $G$ is isomorphic to $\SheafProj (\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ (\EGA II 3.4.4 and 3.4.2), which proves that $G$ is coherent if $\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ is of finite type "
sga2.r6.residual.000933,parts/12_expose_XII.tex,736,491,3.4.4,3.4.4,external_work_citation,sga2.r6.candidate.000944,,,audited_positive_disposition_codex_2026-07-23,explicit_external_citation_command,"$ is coherent if $\sisi{\coprod}{\bigoplus}_{m\geq m_0}f_\ast(G(m))$ is of finite type over $\Ss$, by \loccit 3.4.4.\n\skipqed\n\end{proof}\n\skipqed\n\end{proof}\n\n\begin{corollaire}[{{\normalfont$S$ noetherian}}] \label{XII.5.4}"
sga2.r6.residual.000934,parts/12_expose_XII.tex,749,105,III 2.2.1~(ii),2.2.1,external_work_citation,sga2.r6.candidate.000946,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context,"ire}\n\nIndeed, the spectral sequence (\Ref{eq:XII.26}) for $F(m)$ then degenerates in degree $\leq n$, by \EGA III 2.2.1~(ii), which gives the result at once (and in fact recovers the implication (ii) \ALORS (i) of~5.2).\n\n\enlargethisp"
sga2.r6.residual.000935,parts/12_expose_XII.tex,749,209,5.2,5.2,resolved_internal_edge,sga2.r6.candidate.000947,sga2.e12.5.proposition.5-2,XII.5.2,not_required_internal_or_structural,audited_internal_after_closed_ega_citation," \EGA III 2.2.1~(ii), which gives the result at once (and in fact recovers the implication (ii) \ALORS (i) of~5.2).\n\n\enlargethispage{1.2\baselineskip}%\n\begin{corollaire} \label{XII.5.5}\nUnder the preliminary conditions of"
sga2.r6.residual.000936,parts/12_expose_XII.tex,751,18,1.2,1.2,typography_layout_geometry,sga2.r6.candidate.000948,,,audited_positive_disposition_codex_2026-07-23,tex_layout_dimension,"ich gives the result at once (and in fact recovers the implication (ii) \ALORS (i) of~5.2).\n\n\enlargethispage{1.2\baselineskip}%\n\begin{corollaire} \label{XII.5.5}\nUnder the preliminary conditions of \Ref{XII.5.2}, with $S$"
sga2.r6.residual.000937,parts/12_expose_XII.tex,763,411,III 2.2.1 (iii),2.2.1,external_work_citation,sga2.r6.candidate.000954,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context," coherent Module $G$ on $X$, one has $G=0$ if and only if $f_\ast(G(m))=0$ for large $m$, for example by \EGA III 2.2.1 (iii).\n\n\begin{remarque} \label{XII.5.6}\nThe\pageoriginale criteria \Ref{XII.5.2} and \Ref{XII.5.5} can be interpre"
sga2.r6.residual.000938,parts/12_expose_XII.tex,774,204,1.2.1,1.2.1,external_work_citation,sga2.r6.candidate.000962,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context,"te type over $S$\sfootnote{It is in fact enough that $g$ be quasi-compact and quasi-separated (\textup{\EGA IV1.2.1}), with no condition on $U,X$.}, with structural morphisms $h$ and $f$, let $F$ be a quasi-coherent module on"
sga2.r6.residual.000939,parts/12_expose_XII.tex,837,207,III 5.1.4,5.1.4,external_work_citation,sga2.r6.candidate.000974,,,audited_positive_disposition_codex_2026-07-23,named_external_work_or_author_context,"} that $\formelF$ is induced by a coherent module $\formelG$ on $\widehat{X'}$. By the existence theorem \EGA III 5.1.4, $\formelG$ is of the form $\widehat{F}$, where $F$ is coherent on $X$, which proves the conclusion.\n\n\begin{"
sga2.r6.residual.000940,parts/12_expose_XII.tex,840,2045,(1979),1979,external_work_citation,sga2.r6.candidate.000979,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"on et propri\'et\'e universelle de factorisation\fg}, \textit{C.~R. Acad. Sci. Paris S\'er.~A-B} \textbf{289} (1979), \numero3, A203--A206 and {\og Jacobiennes g\'en\'eralis\'ees globales relatives\fg}, in \emph{The Grothendie"
sga2.r6.residual.000941,parts/12_expose_XII.tex,840,2545,(1994),1994,external_work_citation,sga2.r6.candidate.000980,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"urs de Witt universel, et symbole mod\'er\'e\fg}, \textit{C.~R. Acad. Sci. Paris S\'er.~I Math.} \textbf{318} (1994), \numero 8, p\ptbl 743--746). Moreover, although in the case of a projective smooth morphism the connected co"
sga2.r6.residual.000942,parts/12_expose_XII.tex,840,2968,(1980),1980,external_work_citation,sga2.r6.candidate.000981,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"bly in (Altman~A.B. \& Kleiman~S., {\og Compactifying the Picard scheme\fg}, \emph{Adv. in Math.} \textbf{35} (1980), \numero 1, p\ptbl 50--112, and {\og Compactifying the Picard scheme. II\fg}, \emph{Amer. J.~Math.} \textbf{1"
sga2.r6.residual.000943,parts/12_expose_XII.tex,840,3088,(1979),1979,external_work_citation,sga2.r6.candidate.000982,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"umero 1, p\ptbl 50--112, and {\og Compactifying the Picard scheme. II\fg}, \emph{Amer. J.~Math.} \textbf{101} (1979), \numero 1, p\ptbl 10--41). The case of curves had been studied earlier (D'Souza~C., {\og Compactification of"
sga2.r6.residual.000944,parts/12_expose_XII.tex,840,3294,(1979),1979,external_work_citation,sga2.r6.candidate.000983,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year," Compactification of generalised Jacobians\fg}, \emph{Proc. Indian Acad. Sci. Sect. A Math. Sci.} \textbf{88} (1979), \numero 5, p\ptbl 419--457). One even knows exactly when the compactified Jacobian of a curve is irreducible"
sga2.r6.residual.000945,parts/12_expose_XII.tex,840,3492,(4),4,external_work_citation,sga2.r6.candidate.000984,,,audited_positive_disposition_codex_2026-07-23,audited_journal_series_number,"an of a curve is irreducible (Rego~C.J., {\og The compactified Jacobian\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{13} (1980), \numero 2, p\ptbl 211--223), the latter being the closure of the ordinary Jacobian when "
sga2.r6.residual.000946,parts/12_expose_XII.tex,840,3509,(1980),1980,external_work_citation,sga2.r6.candidate.000985,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"irreducible (Rego~C.J., {\og The compactified Jacobian\fg}, \emph{Ann. Sci. \'Ec. Norm. Sup. (4)} \textbf{13} (1980), \numero 2, p\ptbl 211--223), the latter being the closure of the ordinary Jacobian when the curve is geometr"
sga2.r6.residual.000947,parts/12_expose_XII.tex,840,3858,(2001),2001,external_work_citation,sga2.r6.candidate.000986,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"ifying the relative Jacobian over families of reduced curves\fg}, \emph{Trans. Amer. Math. Soc.} \textbf{353} (2001), \numero 8, p\ptbl 3045--3095). Since then, existence results for the Picard scheme in the proper case have a"
sga2.r6.residual.000948,parts/12_expose_XII.tex,840,4258,(1964),1964,external_work_citation,sga2.r6.candidate.000987,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"ps (with an application to the Picard functor)\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{23} (1964), p\ptbl 5--43), and especially (Artin~M., {\og Algebraization of formal moduli. I\fg}, in \emph{Global Analys"
sga2.r6.residual.000949,parts/12_expose_XII.tex,840,4592,(1970),1970,external_work_citation,sga2.r6.candidate.000988,,,audited_positive_disposition_codex_2026-07-23,bibliographic_year,"., {\og Sp\'ecialisation du foncteur de Picard\fg}, \emph{Publ. Math. Inst. Hautes \'Etudes Sci.} \textbf{38} (1970), p\ptbl 27--76) for a scheme proper over a discrete valuation ring but not necessarily flat. For a discussion"
sga2.r6.residual.000950,parts/12_expose_XII.tex,840,5001,(3),3,external_work_citation,sga2.r6.candidate.000989,,,audited_positive_disposition_codex_2026-07-23,audited_journal_series_number,"~S., L\""utkebohmert~W. \& Raynaud~M., \emph{N\'eron models}, Ergebnisse der Mathematik und ihrer Grenzgebiete (3), vol.~21, Springer-Verlag, Berlin, 1990) and the references cited there. Much more recently, very precise res"
