previous_packet,previous_file,previous_head,current_head,carryforward_status,source_packet,source_file,blocker_scope,lane_route,zip_entry,entry_type,count,next_recovery_action,claim_boundary,carryforward_decision
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,nested-archive-gated,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/єMedžuslovjansky =чех_ DaVinchi_ Tsvite Teren (1).zip,archive-like,1,nested archive requires gated extraction decision,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,nested-archive-gated,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/єMedžuslovjansky =чех_ DaVinchi_ Tsvite Teren.zip,archive-like,1,nested archive requires gated extraction decision,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/АРХИАКАДЕМИК.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/Библейские фрагменты.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/ГРУЗИНСКА (АРМЄНСКА) ПЄСЊА.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/Давидовичъ. Любомудръ словѣнский.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/Модлитва противу страха.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/Некторе заjмливе буквы кирилицы.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/Сватьба в Канє Галилејској на различных слoвјанскых језыках и в различных правописах (1).pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/Сватьба в Канє Галилејској на различных слoвјанскых језыках и в различных правописах.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/Свирѣпа погодче (Ф. Шчусь).pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/ⰃⰑⰎⰨⰁⰋⰐⰀ ⰍⰐⰋⰃⰀ - ГОЛѪБИНА КНИГА - GOLŲBINA KNIGA.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Persianate/Tajik,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/manual_facebook_group_downloads/by_inferred_year/unknown_year/Ⰿⱁⰾⰹⱅⰲⰰ ⰰⰳⱀⱁⱄⱅⰹⰽⰰ.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/publications_by_project_people/by_year/2011/Jan_van_Steenbergen_Towards_a_Unified_Slavic_Language_LCC4.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/publications_by_project_people/by_year/2015/Merunka_Molhanec_Neoslavonic_Language_Zonal_Language_Constructing_2015.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_8E491924_CURRENT_HEAD_SOURCE_GATE_CARRYFORWARD_20260706,BLOCKER_RECOVERY_CARRYFORWARD_8E491924.csv,9bbcb11b3e68d29ab98d3dee20ebf27855aed936,8e49192488fe23517eda3c58e5a7e1b7abf82bd0,carried-to-E88470EA; owner lane/B3 must verify before stronger use,C:\Users\memo_\Documents\Codex\2026-07-04\noether-non-slavic-core-lane\outputs\NON_SLAVIC_CORE_9BBCB11B_SOURCE_GATE_CONTEXT_SCAFFOLD_20260706,BLOCKER_RECOVERY_ROWS_9BBCB11B.csv,pdf-text-layer-needed,Interlanguage/Fable,slavic-reference-lanes/panslavic-interslavic-raw-20260609/Interslavic Math Sidecar 20260608/publications_by_project_people/by_year/2016/Jan_van_Steenbergen_The_Slovio_Myth_Fiat_Lingua_2016.pdf,pdf,1,PDF requires text-layer extraction before source-context rows,"source-use/provenance/gap/generated-draft/non-canonical coordination only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion",carried-to-8E491924; owner lane/B3 must verify before any stronger use
